Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Apollo glbl management llc,APO,"",22362873.0,1377329000.0,2.6458,3.5926,11,-8689603.0,-27.983607,reduction,9.4948091,Q1 2017,FINANCE,"","",25.76
Servicenow inc,NOW,"",2206240.0,1372877000.0,2.6373,2.2552,12,0.0,0.0,,1.1137002,Q3 2017,INFORMATION TECHNOLOGY,"","",407.22
Roblox corp. class a,RBLX,"",17430822.0,1316899000.0,2.5298,4.5845,13,-9961475.0,-36.365972,reduction,3.3764686,Q1 2021,INFORMATION TECHNOLOGY,"","",64.83
Pinduoduo inc,PDD,"",14053066.0,1274191000.0,2.4477,3.3202,14,0.0,0.0,,1.1212951,Q3 2018,CONSUMER DISCRETIONARY,"","",57.85
Zoom video communications inc,ZM,"",4764683.0,1245965000.0,2.3935,3.0833,15,481610.0,11.244497,addition,1.9791448,Q2 2019,INFORMATION TECHNOLOGY,"","",292.9532
Shopify inc,SHOP,"",881850.0,1195595000.0,2.2967,2.3705,16,9550.0,1.094807,addition,0.7764614,Q2 2015,COMMUNICATIONS,"","",1168.075
Transdigm group inc,TDG,"",1757245.0,1097523000.0,2.1083,2.1157,17,0.0,0.0,,3.1884730,Q4 2016,INDUSTRIALS,"","",269.66
Workday inc,WDAY,"",4218750.0,1054223000.0,2.0252,1.8329,18,91300.0,2.21202,addition,2.2087696,Q3 2019,COMMUNICATIONS,"","",169.5472
Atlassian corp plc,TEAM,"",2465400.0,965007000.0,1.8538,1.1779,19,0.0,0.0,,1.7955284,Q4 2015,INFORMATION TECHNOLOGY,"","",132.09
Uber technologies inc,UBER,"",20743498.0,929309000.0,1.7852,1.9342,20,-4357.0,-0.021,reduction,1.1146988,Q2 2019,CONSUMER DISCRETIONARY,"","",42.27
Ringcentral inc,RNG,"",3953000.0,859778000.0,1.6516,2.1295,21,13000.0,0.329949,addition,4.8558078,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,"","",141.9692
Procore technologies inc,PCOR,"",9525439.0,851003000.0,1.6348,1.6823,22,0.0,0.0,,7.4336187,Q2 2021,INFORMATION TECHNOLOGY,"","",94.95
Warby parker inc,WRBY,"",15132681.0,802789000.0,1.5422,,23,15132681.0,,new,N/A,Q3 2021,CONSUMER DISCRETIONARY,"","",53.05
Datadog inc,DDOG,"",5240437.0,740736000.0,1.423,0.9665,24,248000.0,4.967514,addition,2.1859308,Q3 2019,INFORMATION TECHNOLOGY,"","",54.3231
Netflix inc,NFLX,"",1086490.0,663128000.0,1.2739,1.0675,25,0.0,0.0,,0.2459263,Q1 2017,COMMUNICATIONS,"","",256.29
Peloton interactive inc,PTON,"",7196933.0,626493000.0,1.2035,2.036,26,-1629231.0,-18.459106,reduction,2.6507395,Q1 2020,CONSUMER DISCRETIONARY,"","",62.84
Alibaba group holding ltd adr,BABA,"",4219678.0,624723000.0,1.2001,1.7799,27,0.0,0.0,,0.1552391,Q3 2016,COMMUNICATIONS,"","",159.66
Coinbase global inc,COIN,"",2676644.0,608883000.0,1.1697,1.2369,28,51350.0,1.955971,addition,1.7729901,Q2 2021,INFORMATION TECHNOLOGY,"","",252.8047
Elastic nv,ESTC,"",4019843.0,598916000.0,1.1505,1.0899,29,0.0,0.0,,4.3791143,Q4 2018,INFORMATION TECHNOLOGY,"","",65.62
Spotify technology sa,SPOT,"",2651595.0,597510000.0,1.1478,1.6189,30,-506600.0,-16.040808,reduction,1.4792974,Q2 2018,COMMUNICATIONS,"","",180.86
Robinhood markets inc,HOOD,"",13664001.0,574981000.0,1.1045,,31,13664001.0,,new,1.8839411,Q3 2021,INFORMATION TECHNOLOGY,"","",42.08
Uipath inc,PATH,"",10541643.0,554596000.0,1.0654,1.3171,32,118011.0,1.132149,addition,2.4453884,Q2 2021,INFORMATION TECHNOLOGY,"","",67.7585
Doubleverify holdings inc,DV,"",13842494.0,472860000.0,0.9084,1.0902,33,0.0,0.0,,8.7693306,Q2 2021,INFORMATION TECHNOLOGY,"","",42.34
Adobe systems  inc.,ADBE,"",737500.0,424594000.0,0.8156,0.8034,34,0.0,0.0,,0.1548069,Q2 2018,INFORMATION TECHNOLOGY,"","",424.24
Futu holdings ltd,FUTU,"",4189846.0,381360000.0,0.7326,1.1552,35,721846.0,20.814475,addition,4.9377465,Q1 2021,INFORMATION TECHNOLOGY,"","",147.7599
Coupa software inc,COUP,"",1499000.0,328551000.0,0.6311,0.7308,36,0.0,0.0,,2.0240504,Q4 2020,INFORMATION TECHNOLOGY,"","",292.26
Sunrun inc,RUN,"",7073257.0,311223000.0,0.5979,0.7339,37,0.0,0.0,,3.4347385,Q1 2018,ENERGY,"","",13.57
Asana  inc.,ASAN,"",2881202.0,299184000.0,0.5747,0.3324,38,0.0,0.0,,3.0284411,Q3 2020,INFORMATION TECHNOLOGY,"","",29.15
Mastercard inc,MA,"",724000.0,251720000.0,0.4836,0.4917,39,0.0,0.0,,0.0739659,Q4 2007,FINANCE,"","",131.38
Blend labs inc,BLND,"",18475797.0,249054000.0,0.4784,,40,18475797.0,,new,8.6256631,Q3 2021,INFORMATION TECHNOLOGY,"","",13.48
Paypal holdings inc,PYPL,"",896001.0,233148000.0,0.4479,0.4858,41,0.0,0.0,,0.0762533,Q4 2019,COMMUNICATIONS,"","",108.17
Vtex,VTEX,"",11312217.0,232692000.0,0.447,,42,11312217.0,,new,No Data,Q3 2021,INFORMATION TECHNOLOGY,"","",20.57
Ironsource ltd,IS,"",20500000.0,222835000.0,0.4281,0.4004,43,0.0,0.0,,20.0195313,Q1 2021,FINANCE,"","",10.49
Square inc,SQ,"",914500.0,219334000.0,0.4213,0.3954,44,42500.0,4.873853,addition,0.2301230,Q4 2020,FINANCE,"","",225.3083
1life healthcare inc.,ONEM,"",10732883.0,217341000.0,0.4175,0.4686,45,3112883.0,40.851483,addition,7.7886014,Q4 2020,INFORMATION TECHNOLOGY,"","",35.2942
8x8 inc,EGHT,"",9000000.0,210510000.0,0.4044,0.4647,46,0.0,0.0,,8.0333463,Q1 2019,INFORMATION TECHNOLOGY,"","",26.58
Qualtrics intl inc,XM,"",3960742.0,169282000.0,0.3252,0.2572,47,344992.0,9.541368,addition,4.3310477,Q1 2021,INFORMATION TECHNOLOGY,"","",36.4136
Fleetcor technologies inc,FLT,"",647662.0,169215000.0,0.3251,0.3085,48,0.0,0.0,,0.7840555,Q4 2012,INFORMATION TECHNOLOGY,"","",151.05
Playtika holding corp,PLTK,"",5500000.0,151965000.0,0.2919,0.2439,49,0.0,0.0,,1.3426613,Q1 2021,INFORMATION TECHNOLOGY,"","",27.21
Gds holdings ltd adr,GDS,"",2572811.0,145647000.0,0.2798,0.3756,50,0.0,0.0,,1.4417646,Q2 2019,COMMUNICATIONS,"","",37.57
Dlocal limited cl a,DLO,"",2602000.0,141965000.0,0.2727,0.2542,51,0.0,0.0,,1.8041614,Q2 2021, ,"","",13.14
Matterport inc,MTTR,"",7500000.0,141825000.0,0.2724,,52,7500000.0,,new,3.0997272,Q3 2021, ,"","",18.91
Ozon holdings plc,OZON,"",2753861.0,138932000.0,0.2669,0.0818,53,2003861.0,267.181467,addition,1.3504395,Q4 2020,CONSUMER DISCRETIONARY,"","",47.988
Digitalocean holdings inc,DOCN,"",1700000.0,131971000.0,0.2535,0.1758,54,0.0,0.0,,1.5837504,Q1 2021,INFORMATION TECHNOLOGY,"","",42.13
Oscar health  inc.,OSCR,"",7514567.0,130678000.0,0.251,0.2471,55,1335158.0,21.606565,addition,4.3548582,Q1 2021,FINANCE,"","",24.7498
Airbnb  inc.,ABNB,"",650000.0,109038000.0,0.2095,0.1852,56,0.0,0.0,,0.1931340,Q4 2020,CONSUMER DISCRETIONARY,"","",146.8
Jamf holding corp.,JAMF,"",2778778.0,107039000.0,0.2056,0.1735,57,0.0,0.0,,2.3419284,Q3 2020,INFORMATION TECHNOLOGY,"","",37.61
Salesforce.com inc.,CRM,"",387700.0,105152000.0,0.202,0.1762,58,0.0,0.0,,0.0396016,Q4 2017,INFORMATION TECHNOLOGY,"","",156.91
Coupang inc,CPNG,"",3571428.0,99464000.0,0.1911,0.2778,59,0.0,0.0,,0.2288230,Q1 2021,CONSUMER DISCRETIONARY,"","",49.35
Bright health group inc,BHG,"",11847808.0,96678000.0,0.1857,0.3782,60,0.0,0.0,,1.8799395,Q2 2021,FINANCE,"","",17.16
Goodrx holdings  inc.,GDRX,"",2345000.0,96192000.0,0.1848,0.1571,61,0.0,0.0,,3.1088656,Q3 2020,HEALTH CARE,"","",49.08
Sumo logic  inc.,SUMO,"",5547150.0,89420000.0,0.1718,0.2125,62,13783.0,0.249089,addition,5.0259884,Q3 2020,INFORMATION TECHNOLOGY,"","",21.736
Yatsen holding ltd ads,YSG,"",22088713.0,84158000.0,0.1617,0.4917,63,-6124988.0,-21.709268,reduction,5.5675623,Q4 2020,CONSUMER DISCRETIONARY,"","",10.92
Zendesk inc,ZEN,"",714000.0,83102000.0,0.1596,0.1917,64,0.0,0.0,,0.5949002,Q3 2018,INFORMATION TECHNOLOGY,"","",69.61
Sentinelone inc,S,"",1511801.0,80987000.0,0.1556,0.1195,65,0.0,0.0,,3.6272863,Q2 2021,INFORMATION TECHNOLOGY,"","",42.5
Anaplan inc,PLAN,"",1280868.0,77992000.0,0.1498,0.127,66,0.0,0.0,,0.8762107,Q3 2019,INFORMATION TECHNOLOGY,"","",36.44
Ke holdings inc.,BEKE,"",3770302.0,68846000.0,0.1323,0.2217,67,1270302.0,50.81208,addition,0.4208879,Q3 2020,INFORMATION TECHNOLOGY,"","",46.7988
Bigcommerce holdings  inc.,BIGC,"",1350000.0,68364000.0,0.1313,0.163,68,0.0,0.0,,1.8984653,Q3 2020,INFORMATION TECHNOLOGY,"","",83.3
Monday.com ltd,MNDY,"",200000.0,65240000.0,0.1253,0.0832,69,0.0,0.0,,0.4574125,Q2 2021,INFORMATION TECHNOLOGY,"","",5.45
Spire global inc,SPIR,"",5000000.0,62650000.0,0.1204,,70,5000000.0,,new,3.7385264,Q3 2021,FINANCE,"","",12.53
Toast inc,TOST,"",1250000.0,62438000.0,0.1199,,71,1250000.0,,new,N/A,Q3 2021,INFORMATION TECHNOLOGY,"","",49.95
Doximity inc,DOCS,"",750000.0,60525000.0,0.1163,0.0812,72,0.0,0.0,,N/A,Q2 2021, ,"","",
Blacksky technology inc,BKSY,"",5000000.0,51750000.0,0.0994,,73,5000000.0,,new,12.6482213,Q3 2021,FINANCE,"","",10.35
Agora  inc. ads,API,"",1726123.0,50058000.0,0.0962,0.1347,74,0.0,0.0,,1.7827124,Q2 2020,INFORMATION TECHNOLOGY,"","",39.75
Bumble inc,BMBL,"",1000000.0,49980000.0,0.096,0.1071,75,0.0,0.0,,0.8347313,Q1 2021,INFORMATION TECHNOLOGY,"","",62.38
Just eat takeaway.com nv,GRUB,"",3197957.0,46466000.0,0.0893,0.1086,76,0.0,0.0,,0.3015217,Q2 2021,CONSUMER DISCRETIONARY,"","",18.26
C3ai  inc.,AI,"",1000000.0,46340000.0,0.089,0.1163,77,0.0,0.0,,0.9939517,Q4 2020,INFORMATION TECHNOLOGY,"","",138.75
On24 inc.,ONTF,"",2260000.0,45064000.0,0.0866,0.1056,78,660000.0,41.25,addition,4.8444856,Q1 2021,INFORMATION TECHNOLOGY,"","",40.1665
Intuit  inc.,INTU,"",83232.0,44905000.0,0.0863,0.1987,79,-134688.0,-61.806167,reduction,0.0304776,Q4 2020,INFORMATION TECHNOLOGY,"","",379.85
Applovin corp,APP,"",600000.0,43422000.0,0.0834,0.1298,80,-328000.0,-35.344828,reduction,0.2672103,Q2 2021, ,"","",75.17
Avepoint inc,AVPT,"",5000000.0,42450000.0,0.0815,,81,5000000.0,,new,2.7735768,Q3 2021,FINANCE,"","",8.49
Altc acquisition corp,ALCC,"",4000000.0,39320000.0,0.0755,,82,4000000.0,,new,7.7745384,Q3 2021,FINANCE,"","",9.83
Mongodb inc,MDB,"",82000.0,38664000.0,0.0743,0.0551,83,0.0,0.0,,0.1239081,Q4 2017,INFORMATION TECHNOLOGY,"","",132.5
Kanzhun ltd,BZ,"",1050000.0,37790000.0,0.0726,0.0774,84,0.0,0.0,,N/A,Q2 2021,INFORMATION TECHNOLOGY,"","",
Visa inc,V,"",163000.0,36308000.0,0.0697,0.0709,85,0.0,0.0,,0.0096347,Q3 2016,FINANCE,"","",80.48
Datto holding corp.,MSP,"",1500000.0,35850000.0,0.0689,0.0777,86,0.0,0.0,,0.9243455,Q4 2020,INFORMATION TECHNOLOGY,"","",27.0
Dynatrace inc,DT,"",500000.0,35485000.0,0.0682,0.0543,87,0.0,0.0,,0.1758790,Q3 2019,INFORMATION TECHNOLOGY,"","",18.67
Jfrog ltd.,FROG,"",1000000.0,33500000.0,0.0644,0.0847,88,0.0,0.0,,1.0428889,Q3 2020,INFORMATION TECHNOLOGY,"","",84.65
Freshworks inc,FRSH,"",700000.0,29883000.0,0.0574,,89,700000.0,,new,N/A,Q3 2021, ,"","",42.69
Squarespace inc,SQSP,"",730777.0,28237000.0,0.0542,0.0808,90,0.0,0.0,,0.8106237,Q2 2021,INFORMATION TECHNOLOGY,"","",59.41
Ginkgo bioworks holdings  inc,DNA,"",2425000.0,28106000.0,0.054,,91,2425000.0,,new,1.4057971,Q3 2021,HEALTH CARE,"","",11.59
Logistics innovation technologies corp,LITTU,"",2800000.0,27765000.0,0.0533,0.0518,92,0.0,0.0,,8.0000000,Q2 2021, ,"","",
Katapult holdings inc,KPLT,"",5000000.0,27150000.0,0.0522,0.1005,93,0.0,0.0,,N/A,Q2 2021, ,"","",
Tuya inc ads,TUYA,"",2850000.0,25850000.0,0.0497,0.1299,94,0.0,0.0,,0.5091468,Q1 2021,INFORMATION TECHNOLOGY,"","",21.14
Definitive healthcare corp,DH,"",600000.0,25698000.0,0.0494,,95,600000.0,,new,N/A,Q3 2021, ,"","",42.83
Stoneco ltd,STNE,"",730827.0,25374000.0,0.0487,0.0965,96,-42454.0,-5.490113,reduction,0.2767881,Q4 2018,FINANCE,"","",18.99
Duolingo inc,DUOL,"",150000.0,24954000.0,0.0479,,97,150000.0,,new,1.1700587,Q3 2021,INFORMATION TECHNOLOGY,"","",166.36
Dingdong limited ads,DDL,"",1050000.0,24854000.0,0.0477,0.0748,98,0.0,0.0,,0.5258182,Q2 2021,CONSUMER DISCRETIONARY,"","",38.3
Smartsheet inc,SMAR,"",360000.0,24775000.0,0.0476,0.0484,99,0.0,0.0,,0.2857892,Q1 2019,INFORMATION TECHNOLOGY,"","",42.13
Tcv acquisition corp,TCVA,"",2500000.0,24500000.0,0.0471,0.0461,100,0.0,0.0,,6.0827251,Q2 2021, ,"","",9.91
Confluent inc,CFLT,"",400000.0,23860000.0,0.0458,0.0353,101,0.0,0.0,,1.4504678,Q2 2021,INFORMATION TECHNOLOGY,"","",47.5
Twilio inc,TWLO,"",74701.0,23833000.0,0.0458,0.0548,102,0.0,0.0,,0.0447495,Q3 2018,INFORMATION TECHNOLOGY,"","",115.88
Affirm holdings inc,AFRM,"",200000.0,23826000.0,0.0458,0.0251,103,0.0,0.0,,0.1355206,Q1 2021,INFORMATION TECHNOLOGY,"","",70.72
Xpeng inc.,XPEV,"",650000.0,23101000.0,0.0444,0.0537,104,0.0,0.0,,0.1004711,Q3 2020,CONSUMER DISCRETIONARY,"","",20.07
Revolution healthcare acquisition corp,REVHU,"",2250000.0,22163000.0,0.0426,0.042,105,0.0,0.0,,4.5000000,Q1 2021, ,"","",10.05
Olo inc,OLO,"",681000.0,20450000.0,0.0393,0.0474,106,0.0,0.0,,2.4637114,Q1 2021,INFORMATION TECHNOLOGY,"","",26.39
Joby aviation inc,JOBY,"",2000000.0,20120000.0,0.0387,,107,2000000.0,,new,0.3311873,Q3 2021,FINANCE,"","",10.06
Svf investment corp.,SVFAU,"",2000000.0,19900000.0,0.0382,0.0379,108,0.0,0.0,,3.8095238,Q1 2021,FINANCE,"","",10.56
Altimeter growth corp. 2,AGCB,"",1996000.0,19740000.0,0.0379,0.0381,109,0.0,0.0,,4.3297180,Q1 2021,FINANCE,"","",10.38
Cloudflare inc,NET,"",175000.0,19714000.0,0.0379,0.0345,110,0.0,0.0,,0.0664300,Q3 2019,INFORMATION TECHNOLOGY,"","",18.57
Ncino  inc.,NCNO,"",275000.0,19533000.0,0.0375,0.0306,111,0.0,0.0,,0.2858750,Q3 2020,FINANCE,"","",79.68
Root  inc.,ROOT,"",3684455.0,19417000.0,0.0373,0.0625,112,577479.0,18.586529,addition,4.2402146,Q1 2021,FINANCE,"","",11.5608
Altimeter growth corp.,AGCUU,"",1800000.0,19152000.0,0.0368,0.0412,113,0.0,0.0,,3.6000000,Q4 2020,FINANCE,"","",13.0
New oriental education & tech group inc adr,EDU,"",9217500.0,18896000.0,0.0363,0.1404,114,0.0,0.0,,0.5377085,Q4 2016,CONSUMER DISCRETIONARY,"","",7.53
Aihuishou international co. ltd,RERE,"",1791193.0,17966000.0,0.0345,0.0765,115,-958807.0,-34.865709,reduction,1.3506478,Q2 2021,CONSUMER DISCRETIONARY,"","",0.96
Liberty media acquisition corp,LMACU,"",1700000.0,17561000.0,0.0337,0.0335,116,0.0,0.0,,3.4000000,Q1 2021,FINANCE,"","",10.71
Avalara inc,AVLR,"",100000.0,17477000.0,0.0336,0.0301,117,0.0,0.0,,0.1158531,Q2 2018,INFORMATION TECHNOLOGY,"","",53.37
Sportradar group ag,SRAD,"",750000.0,16973000.0,0.0326,,118,750000.0,,new,N/A,Q3 2021,INFORMATION TECHNOLOGY,"","",22.63
Meli kaszek pioneer corp,MEKA,"",1500000.0,16575000.0,0.0318,,119,1500000.0,,new,N/A,Q3 2021,FINANCE,"","",11.05
Didi global inc,DIDI,"",2000000.0,15580000.0,0.0299,0.0526,120,0.0,0.0,,0.0459358,Q2 2021,INFORMATION TECHNOLOGY,"","",14.14
Chindata group holdings ltd ads,CD,"",1850000.0,15559000.0,0.0299,0.0519,121,0.0,0.0,,1.0620097,Q3 2020,INFORMATION TECHNOLOGY,"","",16.23
Cazoo group ltd,CZOO,"",2000000.0,15540000.0,0.0299,,122,2000000.0,,new,1.7980952,Q3 2021,FINANCE,"","",7.77
Duck creek technologies  inc.,DCT,"",350000.0,15484000.0,0.0297,0.0283,123,0.0,0.0,,0.2657306,Q3 2020,INFORMATION TECHNOLOGY,"","",45.43
Despegar.com corp,DESP,"",1197599.0,14407000.0,0.0277,0.0787,124,-2003571.0,-62.58871,reduction,1.7084315,Q3 2017,COMMUNICATIONS,"","",32.0
Endeavor group holdings  inc.,EDR,"",400000.0,11468000.0,0.022,0.0206,125,0.0,0.0,,0.1529736,Q2 2021,COMMUNICATIONS,"","",27.71
Svf investment corp 3,SVFC,"",1100000.0,10813000.0,0.0208,0.0203,126,0.0,0.0,,N/A,Q1 2021, ,"","",
Lead edge growth opps ltd,LEGAU,"",1000000.0,9990000.0,0.0192,0.0186,127,0.0,0.0,,7.4438159,Q1 2021, ,"","",9.97
Ldh growth corp i,LDHAU,"",960000.0,9456000.0,0.0182,0.0179,128,0.0,0.0,,4.8000000,Q1 2021, ,"","",10.12
Williams rowland acquisition corp,WRAC.U,"",925000.0,9389000.0,0.018,,129,925000.0,,new,No Data,Q3 2021,FINANCE,"","",10.15
Li auto inc. ads,LI,"",350000.0,9202000.0,0.0177,0.0227,130,0.0,0.0,,0.0409380,Q3 2020,CONSUMER DISCRETIONARY,"","",17.39
Zoominfo technologies inc.,ZI,"",150000.0,9179000.0,0.0176,0.0146,131,0.0,0.0,,0.0825056,Q2 2020,COMMUNICATIONS,"","",51.03
Xp inc.,XP,"",200000.0,8034000.0,0.0154,0.0162,132,0.0,0.0,,0.0529430,Q4 2019,FINANCE,"","",38.52
Provident acquisition corp.,PAQCU,"",800000.0,8016000.0,0.0154,0.0149,133,0.0,0.0,,4.0000000,Q1 2021,FINANCE,"","",10.16
Svf investment corp 2,SVFB,"",775000.0,7611000.0,0.0146,0.0143,134,0.0,0.0,,3.2617845,Q1 2021, ,"","",10.1
Knowbe4 inc,KNBE,"",325000.0,7137000.0,0.0137,0.0189,135,0.0,0.0,,2.2607843,Q2 2021,INFORMATION TECHNOLOGY,"","",31.27
Splunk inc,SPLK,"",45228.0,6545000.0,0.0126,0.0122,136,0.0,0.0,,0.0279970,Q2 2021,INFORMATION TECHNOLOGY,"","",144.58
Vertex  inc.,VERX,"",325000.0,6247000.0,0.012,0.0133,137,0.0,0.0,,0.8132506,Q3 2020,INFORMATION TECHNOLOGY,"","",23.0
Pagerduty inc,PD,"",150000.0,6213000.0,0.0119,0.0119,138,0.0,0.0,,0.1765278,Q2 2019,INFORMATION TECHNOLOGY,"","",47.05
Dropbox inc,DBX,"",200000.0,5844000.0,0.0112,0.0113,139,0.0,0.0,,0.0634276,Q1 2018,INFORMATION TECHNOLOGY,"","",31.25
Alkami technology inc,ALKT,"",150000.0,3702000.0,0.0071,0.01,140,0.0,0.0,,0.1720445,Q2 2021, ,"","",35.67
American well corp.,AMWL,"",400000.0,3644000.0,0.007,0.0094,141,0.0,0.0,,0.1898598,Q3 2020,HEALTH CARE,"","",29.64
Huya inc,HUYA,"",362000.0,3019000.0,0.0058,0.0119,142,0.0,0.0,,0.4271769,Q2 2018,INFORMATION TECHNOLOGY,"","",32.89
Outset medical  inc.,OM,"",55000.0,2719000.0,0.0052,0.0051,143,0.0,0.0,,0.1187566,Q3 2020,INFORMATION TECHNOLOGY,"","",50.0
Health catalyst inc,HCAT,"",50000.0,2501000.0,0.0048,0.0052,144,0.0,0.0,,0.1072897,Q3 2019,INFORMATION TECHNOLOGY,"","",31.64
Medallia inc,MDLA1,"",50000.0,1694000.0,0.0033,0.0031,145,0.0,0.0,,0.0310642,Q3 2019,INFORMATION TECHNOLOGY,"","",27.43
Solarwinds corp,SWI,"",100000.0,1673000.0,0.0032,0.0063,146,-89600.0,-47.257384,reduction,0.0632815,Q4 2018,INFORMATION TECHNOLOGY,"","",14.58
Ginkgo bioworks holdings inc,DNA.WS1,"",485000.0,1644000.0,0.0032,,147,485000.0,,new,N/A,Q3 2021, ,"","",
Okta inc,OKTA,"",5590.0,1327000.0,0.0025,,148,5590.0,,new,0.0037869,Q3 2021,INFORMATION TECHNOLOGY,"","",237.34
Douyu international holdings ltd,DOYU,"",400000.0,1316000.0,0.0025,0.0051,149,0.0,0.0,,0.1233008,Q3 2019,INFORMATION TECHNOLOGY,"","",8.19
N-able inc,NABL,"",100000.0,1241000.0,0.0024,,150,100000.0,,new,0.0559448,Q3 2021,INFORMATION TECHNOLOGY,"","",12.41
Joby aviation inc,JOBY.WS,"",500000.0,1125000.0,0.0022,,151,500000.0,,new,N/A,Q3 2021, ,"","",
Oak street health  inc.,OSH,"",25000.0,1063000.0,0.002,0.0027,152,0.0,0.0,,0.0103795,Q3 2020,INFORMATION TECHNOLOGY,"","",53.44
Dada nexus ltd. ads,DADA,"",50000.0,1002000.0,0.0019,0.0027,153,0.0,0.0,,0.0209657,Q2 2020,COMMUNICATIONS,"","",22.3
Redfin corp,RDFN,"",16981.0,851000.0,0.0016,0.002,154,0.0,0.0,,0.0161859,Q3 2017,REAL ESTATE,"","",25.09
Cazoo group ltd,CZOO.WS,"",500000.0,745000.0,0.0014,,155,500000.0,,new,N/A,Q3 2021, ,"","",
Farmland partners inc,FPI,"",44502.0,534000.0,0.001,0.001,156,0.0,0.0,,0.1442996,Q1 2017,REAL ESTATE,"","",11.17
17 education & technology group inc. ads,YQ,"",120000.0,432000.0,0.0008,0.0318,157,-1050311.0,-89.746315,reduction,0.2832372,Q4 2020,INFORMATION TECHNOLOGY,"","",4.59
Kingsoft cloud holdings limited adr,KC,"",10000.0,283000.0,0.0005,0.0006,158,0.0,0.0,,0.0044698,Q2 2020,INFORMATION TECHNOLOGY,"","",31.52
Semrush holdings inc,SEMR,"",10000.0,231000.0,0.0004,0.0004,159,0.0,0.0,,0.0925894,Q1 2021,INFORMATION TECHNOLOGY,"","",11.91
Momentive global inc,MNTV,"",10573.0,207000.0,0.0004,0.0274,160,-688298.0,-98.487131,reduction,0.0071675,Q3 2018,INFORMATION TECHNOLOGY,"","",16.03
Onesmart international education group ltd,ONE,"",320000.0,157000.0,0.0003,0.0007,161,0.0,0.0,,0.3068695,Q1 2018,CONSUMER DISCRETIONARY,"","",10.75
Ajax i,AJAX.UN1,"",0.0,0.0,,0.0388,"",-2000000.0,-100.0,soldall,N/A,Q4 2020,FINANCE,"","",12.41
Tal education group american depositary adr,TAL,"",0.0,0.0,,0.1071,"",-2282649.0,-100.0,soldall,0.0000000,Q4 2015,CONSUMER DISCRETIONARY,"","",6.01
Soaring eagle acquisition corp,SRNGU1,"",0.0,0.0,,0.0478,"",-2425000.0,-100.0,soldall,0.0000000,Q1 2021, ,"","",10.12
Reinvent technology partners,RTP.UN1,"",0.0,0.0,,0.0389,"",-2000000.0,-100.0,soldall,N/A,Q3 2020,TRANSPORTS,"","",11.49
