Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Marvell technology group ltd,MRVL,"",325593.0,8130000.0,0.0697,,61,325593.0,,new,0.0492316,Q3 2019,INFORMATION TECHNOLOGY,"","",24.97
Walt disney co. (the),DIS,"",60914.0,7938000.0,0.068,,62,60914.0,,new,0.0033815,Q3 2019,COMMUNICATIONS,"","",130.32
Fleetcor technologies inc,FLT,"",27656.0,7931000.0,0.068,,63,27656.0,,new,0.0319464,Q3 2019,INFORMATION TECHNOLOGY,"","",286.78
Las vegas sands corp,LVS,"",136932.0,7909000.0,0.0678,,64,136932.0,,new,0.0177882,Q3 2019,CONSUMER DISCRETIONARY,"","",57.76
Booking holdings inc. (priceline),BKNG,"",4001.0,7852000.0,0.0673,,65,4001.0,,new,0.0081553,Q3 2019,CONSUMER DISCRETIONARY,"","",1962.61
Wynn resorts ltd,WYNN,"",72170.0,7846000.0,0.0672,,66,72170.0,,new,0.0670600,Q3 2019,CONSUMER DISCRETIONARY,"","",108.72
3d systems corp.,DDD,"",961067.0,7833000.0,0.0671,0.074,67,0.0,0.0,,0.8134295,Q1 2017,INDUSTRIALS,"","",10.76
Gds holdings ltd adr,GDS,"",192205.0,7704000.0,0.066,,68,192205.0,,new,0.1636762,Q3 2019,COMMUNICATIONS,"","",40.08
Jd.com inc adr,JD,"",268740.0,7581000.0,0.065,,69,268740.0,,new,0.0184211,Q3 2019,CONSUMER DISCRETIONARY,"","",28.21
Match group inc (delisted after 6-30-2020 separation),MTCH,"",105378.0,7528000.0,0.0645,,70,105378.0,,new,0.0374837,Q3 2019,COMMUNICATIONS,"","",71.44
Spotify technology sa,SPOT,"",64779.0,7385000.0,0.0633,,71,64779.0,,new,0.0358172,Q3 2019,COMMUNICATIONS,"","",114.0
Hertz global hld,HTZGQ1,"",533587.0,7385000.0,0.0633,0.0216,72,373587.0,233.491875,addition,0.3755803,Q2 2018,CONSUMER DISCRETIONARY,"","",14.3018
Wayfair inc class a,W,"",62516.0,7009000.0,0.0601,0.0164,73,49248.0,371.178776,addition,0.0858597,Q2 2019,CONSUMER DISCRETIONARY,"","",119.3105
Huya inc,HUYA,"",293873.0,6947000.0,0.0595,,74,293873.0,,new,0.1347114,Q3 2019,INFORMATION TECHNOLOGY,"","",23.64
Bilibili inc,BILI,"",478183.0,6752000.0,0.0579,,75,478183.0,,new,0.1466279,Q3 2019,COMMUNICATIONS,"","",14.12
Micron technology  inc.,MU,"",157300.0,6740000.0,0.0578,,76,157300.0,,new,0.0142508,Q1 2018,INFORMATION TECHNOLOGY,"","",42.85
Vanguard total stock market etf,VTI,"",42010.0,6344000.0,0.0544,,77,42010.0,,new,No Data,Q3 2019,FINANCE,"","",151.0
Dicks sporting goods  inc,DKS,"",142451.0,5813000.0,0.0498,0.0214,78,69239.0,94.573294,addition,0.1547876,Q1 2018,CONSUMER DISCRETIONARY,"","",37.6338
Pagseguro digital ltd,PAGS,"",120024.0,5558000.0,0.0476,,79,120024.0,,new,0.0366161,Q3 2019,FINANCE,"","",46.31
Restaurant brands international inc,QSR,"",77780.0,5533000.0,0.0474,,80,77780.0,,new,0.0303638,Q3 2019,CONSUMER DISCRETIONARY,"","",71.14
Wendys co. (the),WEN,"",274063.0,5476000.0,0.0469,,81,274063.0,,new,0.1188478,Q1 2019,CONSUMER DISCRETIONARY,"","",19.98
Ollies bargain outlet holdings inc,OLLI,"",87241.0,5116000.0,0.0438,,82,87241.0,,new,0.1374307,Q3 2019,CONSUMER STAPLES,"","",58.64
Wingstop inc,WING,"",58071.0,5068000.0,0.0434,0.0226,83,29836.0,105.670267,addition,0.1972520,Q4 2018,CONSUMER DISCRETIONARY,"","",85.5782
Steven madden ltd,SHOO,"",139662.0,4999000.0,0.0428,,84,139662.0,,new,0.1645793,Q3 2019,CONSUMER DISCRETIONARY,"","",35.79
Ross stores inc. (de),ROST,"",45273.0,4973000.0,0.0426,0.0201,85,21278.0,88.676808,addition,0.0124138,Q4 2018,CONSUMER DISCRETIONARY,"","",102.6048
Dollar general corp.,DG,"",30585.0,4861000.0,0.0417,,86,30585.0,,new,0.0118400,Q1 2019,CONSUMER DISCRETIONARY,"","",158.94
Atlassian corp plc,TEAM,"",36685.0,4601000.0,0.0394,0.0333,87,6596.0,21.921632,addition,0.0310390,Q4 2018,INFORMATION TECHNOLOGY,"","",95.5355
Walmart inc,WMT,"",38741.0,4598000.0,0.0394,0.0158,88,21876.0,129.712422,addition,0.0013571,Q2 2019,CONSUMER STAPLES,"","",115.1147
Stratasys ltd,SSYS,"",215702.0,4596000.0,0.0394,0.0536,89,0.0,0.0,,0.3995961,Q2 2015,INFORMATION TECHNOLOGY,"","",23.82
Ralph lauren corp. class a,RL,"",47467.0,4532000.0,0.0388,0.0145,90,32343.0,213.852156,addition,0.0614698,Q1 2018,CONSUMER DISCRETIONARY,"","",103.8434
Zumiez inc,ZUMZ,"",142422.0,4511000.0,0.0387,0.0101,91,96766.0,211.945856,addition,0.5533100,Q2 2019,CONSUMER DISCRETIONARY,"","",29.8912
Capri holdings ltd (michael kors holdings),CPRI,"",133638.0,4431000.0,0.038,,92,133638.0,,new,0.0894977,Q1 2018,INDUSTRIALS,"","",33.16
Sally beauty holdings inc,SBH,"",279451.0,4161000.0,0.0357,,93,279451.0,,new,0.2318326,Q3 2019,CONSUMER DISCRETIONARY,"","",14.89
Kohls corp.,KSS,"",82580.0,4101000.0,0.0351,,94,82580.0,,new,0.0509659,Q3 2019,CONSUMER DISCRETIONARY,"","",49.66
Cedar fair lp,FUN,"",69996.0,4085000.0,0.035,,95,69996.0,,new,0.1236678,Q4 2018,CONSUMER DISCRETIONARY,"","",58.36
Chicos fas inc,CHS,"",1004360.0,4048000.0,0.0347,0.0033,96,888818.0,769.259663,addition,0.8515134,Q4 2018,CONSUMER DISCRETIONARY,"","",4.0254
Foot locker inc. (f. w. woolworth),FL,"",92751.0,4003000.0,0.0343,0.0111,97,61522.0,197.002786,addition,0.0845497,Q4 2018,CONSUMER DISCRETIONARY,"","",42.7425
Rh common stock,RH,"",23336.0,3986000.0,0.0342,,98,23336.0,,new,0.1255299,Q3 2019,CONSUMER DISCRETIONARY,"","",170.83
Papa johns international inc.,PZZA,"",74675.0,3909000.0,0.0335,0.0046,99,62638.0,520.378832,addition,0.2349009,Q1 2018,CONSUMER DISCRETIONARY,"","",52.4467
Red robin gourmet burgers inc,RRGB,"",115844.0,3853000.0,0.033,0.0212,100,33670.0,40.974031,addition,0.8931689,Q2 2019,CONSUMER DISCRETIONARY,"","",31.3518
Rite aid corp.,RAD,"",533404.0,3707000.0,0.0318,,101,533404.0,,new,0.9912730,Q3 2019,CONSUMER STAPLES,"","",6.95
American eagle outfitters inc,AEO,"",224061.0,3634000.0,0.0311,,102,224061.0,,new,0.1301016,Q1 2019,CONSUMER DISCRETIONARY,"","",16.22
Dunkin brands group inc,DNKN1,"",45216.0,3588000.0,0.0308,0.0053,103,37298.0,471.053296,addition,0.0546615,Q4 2018,CONSUMER DISCRETIONARY,"","",77.6194
Childrens place inc,PLCE,"",45564.0,3508000.0,0.0301,,104,45564.0,,new,0.2874700,Q3 2019,CONSUMER DISCRETIONARY,"","",76.99
8x8 inc,EGHT,"",163774.0,3393000.0,0.0291,,105,163774.0,,new,0.1649451,Q3 2019,INFORMATION TECHNOLOGY,"","",20.72
Sprouts farmers market inc,SFM,"",173115.0,3348000.0,0.0287,,106,173115.0,,new,0.1465710,Q3 2019,CONSUMER DISCRETIONARY,"","",19.34
Tjx companies inc.,TJX,"",59473.0,3315000.0,0.0284,0.011,107,34816.0,141.201282,addition,0.0049043,Q1 2018,CONSUMER DISCRETIONARY,"","",49.9233
Hain celestial group,HAIN,"",149877.0,3219000.0,0.0276,0.0077,108,108348.0,260.897204,addition,0.1438083,Q2 2019,CONSUMER STAPLES,"","",21.5964
Nordstrom inc.,JWN,"",95353.0,3211000.0,0.0275,,109,95353.0,,new,0.0616573,Q3 2019,CONSUMER DISCRETIONARY,"","",33.67
Hershey company (the),HSY,"",20519.0,3180000.0,0.0273,,110,20519.0,,new,0.0097905,Q3 2019,CONSUMER STAPLES,"","",154.99
Mccormick & co. non-voting shares,MKC,"",38862.0,3037000.0,0.026,0.005,111,31188.0,406.411259,addition,0.0146616,Q2 2019,CONSUMER STAPLES,"","",156.0453
Lululemon athletica inc.,LULU,"",15722.0,3027000.0,0.0259,0.004,112,13123.0,504.924971,addition,0.0120688,Q1 2018,CONSUMER DISCRETIONARY,"","",190.4934
Glu mobile inc,GLUU1,"",600056.0,2994000.0,0.0257,0.003,113,550383.0,1108.012401,addition,0.4113071,Q2 2019,INFORMATION TECHNOLOGY,"","",5.1713
Spartannash co,SPTN,"",252103.0,2982000.0,0.0256,,114,252103.0,,new,0.6939251,Q3 2019,CONSUMER STAPLES,"","",11.83
Fedex corporation,FDX,"",20169.0,2936000.0,0.0252,0.0131,115,10767.0,114.518188,addition,0.0077332,Q2 2019,TRANSPORTS,"","",154.2499
Planet fitness inc,PLNT,"",49853.0,2885000.0,0.0247,,116,49853.0,,new,0.0538427,Q3 2019,CONSUMER DISCRETIONARY,"","",57.87
Oxford industries,OXM,"",39793.0,2853000.0,0.0245,0.0153,117,15964.0,66.993999,addition,0.2338014,Q1 2019,INDUSTRIALS,"","",74.0594
Five9 inc,FIVN,"",52850.0,2840000.0,0.0243,,118,52850.0,,new,0.0871393,Q3 2019,INFORMATION TECHNOLOGY,"","",53.74
Cracker barrel old country store  inc.,CBRL,"",16393.0,2666000.0,0.0228,0.0191,119,3130.0,23.599487,addition,0.0681905,Q4 2018,CONSUMER DISCRETIONARY,"","",169.1872
Procter & gamble co. (oh) (1905),PG,"",21216.0,2639000.0,0.0226,0.0045,120,16347.0,335.736291,addition,0.0008477,Q1 2019,CONSUMER STAPLES,"","",120.3546
Chipotle mexican grill  inc.,CMG,"",3084.0,2592000.0,0.0222,0.0036,121,2499.0,427.179487,addition,0.0111255,Q4 2017,CONSUMER DISCRETIONARY,"","",767.1231
Tiffany & co. (de),TIF1,"",27320.0,2531000.0,0.0217,,122,27320.0,,new,0.0225004,Q3 2019,CONSUMER DISCRETIONARY,"","",92.63
E.l.f. beauty inc,ELF,"",138911.0,2432000.0,0.0208,,123,138911.0,,new,0.2785462,Q1 2019,CONSUMER STAPLES,"","",17.51
Ulta beauty inc,ULTA,"",9687.0,2428000.0,0.0208,0.0108,124,5994.0,162.307067,addition,0.0165703,Q4 2018,CONSUMER DISCRETIONARY,"","",260.7412
Dennys corp.,DENN,"",103115.0,2347000.0,0.0201,0.0164,125,8500.0,8.983776,addition,0.1735066,Q2 2019,CONSUMER DISCRETIONARY,"","",20.7146
Texas roadhouse inc  class a,TXRH,"",42842.0,2250000.0,0.0193,0.0051,126,31632.0,282.176628,addition,0.0615811,Q1 2018,CONSUMER DISCRETIONARY,"","",52.8209
Target corp.,TGT,"",20648.0,2207000.0,0.0189,,127,20648.0,,new,0.0040302,Q3 2019,CONSUMER DISCRETIONARY,"","",106.91
Gogo inc,GOGO,"",363938.0,2195000.0,0.0188,0.0004,128,352881.0,3191.471466,addition,0.4132372,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,"","",5.9677
Anheuser-busch inbev sa adr,BUD,"",22856.0,2175000.0,0.0186,,129,22856.0,,new,0.0013995,Q1 2019,CONSUMER STAPLES,"","",95.15
Bath & body works inc (l brands),BBWI,"",137149.9,2172000.0,0.0186,0.0038,130,116119.66,552.155658,addition,0.0402867,Q3 2018,CONSUMER DISCRETIONARY,"","",21.131
Del taco restaurants inc,TACO,"",211299.0,2161000.0,0.0185,0.0169,131,55430.0,35.561914,addition,0.5701538,Q2 2019,CONSUMER DISCRETIONARY,"","",12.1406
Constellation brands  inc.,STZ,"",9605.0,1991000.0,0.0171,0.0117,132,2589.0,36.901368,addition,0.0050138,Q2 2019,CONSUMER STAPLES,"","",199.7271
Under armour inc,UAA,"",99023.0,1975000.0,0.0169,0.0155,133,26800.0,37.107293,addition,0.0219442,Q4 2018,CONSUMER DISCRETIONARY,"","",23.8858
Zynga  inc.,ZNGA,"",335885.0,1955000.0,0.0168,0.0047,134,244630.0,268.072982,addition,0.0356706,Q2 2019,INFORMATION TECHNOLOGY,"","",5.9042
Scotts miracle-gro co. (the),SMG,"",19046.0,1939000.0,0.0166,0.0049,135,13123.0,221.56002,addition,0.0343171,Q2 2019,MATERIALS,"","",100.7875
Central garden & pet co. class a,CENTA,"",68892.0,1910000.0,0.0164,0.0065,136,37481.0,119.32444,addition,0.1192729,Q2 2019,CONSUMER STAPLES,"","",26.3211
Dine brands global inc,DIN,"",23931.0,1815000.0,0.0156,0.0065,137,15857.0,196.395838,addition,0.1392957,Q3 2018,CONSUMER DISCRETIONARY,"","",81.9093
Shake shack inc,SHAK,"",17449.0,1711000.0,0.0147,0.0045,138,10058.0,136.084427,addition,0.0467927,Q1 2018,CONSUMER DISCRETIONARY,"","",77.0221
Groupon inc,GRPN,"",31419.45,1672000.0,0.0143,,139,31419.45,,new,0.1107059,Q4 2018,COMMUNICATIONS,"","",53.2
J c penney company inc,CPPRQ1,"",1869634.0,1662000.0,0.0142,,140,1869634.0,,new,0.5901250,Q3 2019,CONSUMER DISCRETIONARY,"","",0.89
Tyson foods  inc.,TSN,"",18150.0,1563000.0,0.0134,0.0091,141,4834.0,36.302193,addition,0.0049768,Q2 2019,CONSUMER STAPLES,"","",82.1782
G-iii apparel group ltd,GIII,"",59972.0,1545000.0,0.0132,,142,59972.0,,new,0.1225419,Q3 2019,CONSUMER DISCRETIONARY,"","",25.77
Shoe carnival inc,SCVL,"",93636.0,1517000.0,0.013,,143,93636.0,,new,0.3187066,Q2 2018,CONSUMER DISCRETIONARY,"","",32.41
Weis markets inc,WMK,"",38625.0,1473000.0,0.0126,0.0062,144,18595.0,92.835746,addition,0.1435874,Q4 2018,CONSUMER STAPLES,"","",38.9179
Best buy co.  inc.,BBY,"",20612.0,1422000.0,0.0122,0.0078,145,7320.0,55.070719,addition,0.0077187,Q1 2018,CONSUMER DISCRETIONARY,"","",70.0798
Mondelez international inc. (kraft foods),MDLZ,"",25318.0,1401000.0,0.012,0.0106,146,2126.0,9.166954,addition,0.0017556,Q1 2019,CONSUMER STAPLES,"","",53.2956
Grocery outlet holding corp,GO,"",39610.0,1374000.0,0.0118,,147,39610.0,,new,0.0448280,Q3 2019,CONSUMER STAPLES,"","",34.68
Church & dwight co.  inc.,CHD,"",18171.0,1367000.0,0.0117,0.0029,148,13515.0,290.270619,addition,0.0073537,Q2 2019,CONSUMER STAPLES,"","",74.6814
Pepsico inc. (loft  inc.),PEP,"",9885.0,1355000.0,0.0116,0.0112,149,-200.0,-1.983143,reduction,0.0007089,Q2 2019,CONSUMER STAPLES,"","",131.13
Williams-sonoma inc.,WSM,"",18954.0,1288000.0,0.011,0.0229,150,-22775.0,-54.578351,reduction,0.0241145,Q1 2018,CONSUMER DISCRETIONARY,"","",64.14
Shutterstock inc,SSTK,"",35667.0,1288000.0,0.011,0.003,151,26534.0,290.528851,addition,0.1010397,Q2 2019,COMMUNICATIONS,"","",36.9061
Freshpet inc,FRPT,"",24965.0,1243000.0,0.0107,0.0049,152,12319.0,97.414202,addition,0.0691935,Q1 2019,CONSUMER DISCRETIONARY,"","",46.832
Tivity health inc,TVTY,"",73384.0,1220000.0,0.0105,,153,73384.0,,new,0.1534267,Q3 2019,HEALTH CARE,"","",16.63
Revlon inc.  class a,REV,"",50125.0,1177000.0,0.0101,0.0017,154,39655.0,378.748806,addition,0.0948080,Q2 2019,CONSUMER STAPLES,"","",22.6211
Spirit airlines inc,SAVE,"",30848.0,1120000.0,0.0096,0.0034,155,22347.0,262.874956,addition,0.0450731,Q2 2019,TRANSPORTS,"","",39.4498
Darden restaurants inc,DRI,"",9218.0,1090000.0,0.0093,0.009,156,513.0,5.893165,addition,0.0074894,Q1 2018,CONSUMER DISCRETIONARY,"","",121.5347
Ishares msci australia etf-ishares msci australia etf,EWA,"",48769.0,1085000.0,0.0093,0.0046,157,24747.0,103.018067,addition,No Data,Q2 2019,FINANCE,"","",22.3928
Guidewire software  inc.,GWRE,"",10147.0,1069000.0,0.0092,0.1969,158,-219483.0,-95.581152,reduction,0.0124031,Q2 2019,INFORMATION TECHNOLOGY,"","",101.38
Caleres inc. (brown shoe co.),CAL,"",45035.0,1054000.0,0.009,0.0061,159,8915.0,24.681617,addition,0.1066675,Q4 2018,CONSUMER DISCRETIONARY,"","",20.6109
Avalara inc,AVLR,"",15066.0,1014000.0,0.0087,,160,15066.0,,new,0.0199576,Q3 2019,INFORMATION TECHNOLOGY,"","",67.29
Mongodb inc,MDB,"",8022.0,966000.0,0.0083,,161,8022.0,,new,0.0144985,Q3 2019,INFORMATION TECHNOLOGY,"","",120.48
Vector group ltd. (liggett group inc. - brooke group ltd.),VGR,"",78211.0,931000.0,0.008,,162,78211.0,,new,0.0529204,Q3 2019,CONSUMER STAPLES,"","",11.91
Kontoor brands inc,KTB,"",26524.0,931000.0,0.008,,163,26524.0,,new,0.0466315,Q3 2019,CONSUMER DISCRETIONARY,"","",35.1
Molson coors brewing co,TAP,"",15765.0,906000.0,0.0078,,164,15765.0,,new,0.0072868,Q3 2019,CONSUMER STAPLES,"","",57.5
Monster beverage corp.,MNST,"",15444.0,897000.0,0.0077,0.0031,165,9733.0,170.425495,addition,0.0028344,Q2 2019,CONSUMER STAPLES,"","",60.1937
