Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Arena pharmaceuticals inc,ARNA,"",1095129.0,68938000.0,1.1171,0.7385,23,420000.0,62.210333,addition,1.8997176,Q4 2017,HEALTH CARE,"","",51.0889
Allogene therapeutics inc,ALLO,"",1543790.0,66105000.0,1.0712,0.7816,24,0.0,0.0,,1.1083159,Q4 2018,HEALTH CARE,"","",26.93
Provention bio inc,PRVB,"",4525711.0,63858000.0,1.0348,0.7216,25,1514137.0,50.277264,addition,8.0414074,Q3 2019,HEALTH CARE,"","",13.3314
Crinetics pharmaceuticals inc,CRNX,"",3659381.0,59171000.0,0.9588,0.9908,26,1071428.0,41.400597,addition,11.1411700,Q3 2018,HEALTH CARE,"","",25.3913
Forma therapeutics holdings  inc.,FMTX,"",1250000.0,58113000.0,0.9417,,27,1250000.0,,new,3.0424507,Q2 2020,FINANCE,"","",46.49
Vapotherm inc,VAPO,"",1338760.0,54876000.0,0.8892,0.819,28,-331307.0,-19.837947,reduction,5.2356170,Q4 2018,HEALTH CARE,"","",18.08
Blueprint medicines corp,BPMC,"",688624.0,53713000.0,0.8704,1.0488,29,0.0,0.0,,1.2458805,Q2 2015,HEALTH CARE,"","",65.14
Albireo pharma inc,ALBO,"",1960139.0,51924000.0,0.8414,0.8316,30,0.0,0.0,,13.0756907,Q2 2017,HEALTH CARE,"","",23.6
Neptune wellness solutions inc,NEPT,"",18436906.0,51623000.0,0.8365,0.4094,31,5000000.0,37.210947,addition,16.6860439,Q2 2011,HEALTH CARE,"","",3.0915
Adma biologics inc,ADMA,"",16584802.0,48593000.0,0.7874,1.244,32,0.0,0.0,,19.2064918,Q3 2016,HEALTH CARE,"","",3.69
Agios pharmaceuticals inc,AGIO,"",900000.0,48132000.0,0.78,0.8298,33,0.0,0.0,,1.3022702,Q4 2019,HEALTH CARE,"","",47.75
Rocket pharmaceuticals inc,RCKT,"",2189010.0,45816000.0,0.7424,0.7953,34,0.0,0.0,,3.9664889,Q4 2018,HEALTH CARE,"","",16.14
Zentalis pharmaceuticals  inc.,ZNTL,"",1050003.0,45783000.0,0.7419,,35,1050003.0,,new,2.9265506,Q2 2020,HEALTH CARE,"","",48.02
Agile therapeutics inc,AGRX,"",15919925.0,44257000.0,0.7172,0.7712,36,600.0,0.003769,addition,18.2540290,Q1 2019,HEALTH CARE,"","",1.63
Black diamond therapeutics  inc.,BDTX,"",1104656.0,43996000.0,0.7129,0.7178,37,0.0,0.0,,3.0761189,Q1 2020,HEALTH CARE,"","",24.95
Vyne therapeutics inc,VYNE,"",5719102.5,39576000.0,0.6413,0.4546,38,4059807.75,244.67068,addition,13.6420336,Q1 2020,HEALTH CARE,"","",2.0056
Verrica pharmaceuticals inc,VRCA,"",3410412.0,37549000.0,0.6085,0.9708,39,0.0,0.0,,13.2112298,Q2 2018,HEALTH CARE,"","",19.73
Lyra therapeutics inc,LYRA,"",3222561.0,36543000.0,0.5922,,40,3222561.0,,new,24.9336167,Q2 2020,HEALTH CARE,"","",11.34
Collegium pharmaceutical inc,COLL,"",2058068.0,36016000.0,0.5836,0.6599,41,506346.0,32.631232,addition,5.9609826,Q4 2019,HEALTH CARE,"","",17.4849
Macrogenics inc,MGNX,"",1288014.0,35961000.0,0.5827,,42,1288014.0,,new,2.3811815,Q2 2020,HEALTH CARE,"","",27.92
Fusion pharmaceuticals inc.,FUSN,"",2235983.0,35955000.0,0.5826,,43,2235983.0,,new,N/A,Q2 2020,HEALTH CARE,"","",17.47
Molecular templates inc,MTEM,"",2474133.0,34118000.0,0.5529,0.8564,44,0.0,0.0,,5.4045298,Q3 2017,HEALTH CARE,"","",7.59
Inari medical  inc.,NARI,"",696000.0,33714000.0,0.5463,,45,696000.0,,new,1.4445593,Q2 2020,HEALTH CARE,"","",48.44
Dbv technologies s.a. adr,DBVT,"",7317809.0,32125000.0,0.5206,0.7471,46,0.0,0.0,,6.6678186,Q4 2014,HEALTH CARE,"","",8.65
Avidity biosciences  inc.,RNA,"",1235818.0,31613000.0,0.5123,,47,1235818.0,,new,N/A,Q2 2020,HEALTH CARE,"","",28.26
Eidos therapeutics inc,EIDX1,"",686922.0,30115000.0,0.488,0.8765,48,0.0,0.0,,1.7809286,Q2 2018,HEALTH CARE,"","",20.9
Geron corp.,GERN,"",13461538.0,29346000.0,0.4755,,49,13461538.0,,new,4.3373022,Q2 2020,HEALTH CARE,"","",2.18
Novavax inc,NVAX,"",350000.0,29173000.0,0.4727,,50,350000.0,,new,0.5963758,Q2 2020,HEALTH CARE,"","",83.35
Travere therapeutics inc,TVTX,"",3240112.0,28871000.0,0.4678,1.0984,51,349504.0,12.09102,addition,6.3649018,Q4 2013,MATERIALS,"","",17.4303
Vaxcyte  inc.,PCVX,"",850000.0,26869000.0,0.4354,,52,850000.0,,new,N/A,Q2 2020,HEALTH CARE,"","",31.61
Immunovant inc,IMVT,"",1100000.0,26785000.0,0.434,,53,1100000.0,,new,N/A,Q2 2020,FINANCE,"","",
Atricure inc,ATRC,"",528776.0,23768000.0,0.3851,0.2644,54,226549.0,74.959881,addition,1.1768436,Q1 2020,HEALTH CARE,"","",38.4571
Urovant sciences ltd,UROV1,"",2366831.0,23289000.0,0.3774,0.5684,55,0.0,0.0,,7.5904260,Q3 2018,HEALTH CARE,"","",9.56
Adaptive biotechnologies corp,ADPT,"",480000.0,23222000.0,0.3763,0.3496,56,-15000.0,-3.030303,reduction,0.3743162,Q2 2019,HEALTH CARE,"","",39.7
Cytomx therapeutics inc,CTMX,"",2577043.0,21467000.0,0.3479,0.65,57,-676880.0,-20.801967,reduction,5.5789539,Q4 2015,HEALTH CARE,"","",16.31
Concert pharmaceuticals inc,CNCE,"",2150641.0,21398000.0,0.3467,0.5091,58,0.0,0.0,,7.2465657,Q4 2018,HEALTH CARE,"","",12.48
Turning point therapeutics inc,TPTX,"",329890.0,21308000.0,0.3453,0.4022,59,-20000.0,-5.716082,reduction,0.7979572,Q2 2019,HEALTH CARE,"","",39.81
Denali therapeutics inc,DNLI,"",850000.0,20553000.0,0.3331,0.3876,60,0.0,0.0,,0.8047095,Q1 2020,HEALTH CARE,"","",17.51
Dicerna pharmaceuticals inc,DRNA,"",800000.0,20320000.0,0.3293,,61,800000.0,,new,1.0744161,Q4 2019,HEALTH CARE,"","",25.4
Solid biosciences inc,SLDB,"",6749803.0,19777000.0,0.3205,0.4202,62,0.0,0.0,,14.6410853,Q1 2018,HEALTH CARE,"","",8.69
Iveric bio inc,ISEE,"",3481431.0,17755000.0,0.2877,0.1234,63,2104142.0,152.774182,addition,3.9343729,Q4 2019,HEALTH CARE,"","",5.907
Morphic holding inc,MORF,"",650000.0,17583000.0,0.2849,0.2485,64,0.0,0.0,,2.1209175,Q2 2019,HEALTH CARE,"","",19.82
Leap therapeutics inc,LPTX,"",8476496.0,17466000.0,0.283,0.2768,65,1750000.0,26.016517,addition,14.2643147,Q1 2020,HEALTH CARE,"","",1.6853
Viatris inc,VTRS,"",1004419.0,16151000.0,0.2617,0.157,66,604419.0,151.10475,addition,0.1942983,Q1 2020,HEALTH CARE,"","",15.6141
Silk road medical inc,SILK,"",385100.0,16132000.0,0.2614,0.1729,67,180500.0,88.220919,addition,1.1521433,Q1 2020,HEALTH CARE,"","",36.3593
Stoke therapeutics inc,STOK,"",671978.0,16013000.0,0.2595,0.4008,68,0.0,0.0,,2.0229733,Q2 2019,HEALTH CARE,"","",29.17
Fulcrum therapeutics inc,FULC,"",894118.0,15768000.0,0.2555,0.1866,69,294118.0,49.019667,addition,3.2628920,Q3 2019,HEALTH CARE,"","",10.4722
Y-mabs therapeutics inc,YMAB,"",355366.0,15352000.0,0.2488,0.3148,70,-167114.0,-31.984765,reduction,0.8880926,Q3 2019,HEALTH CARE,"","",26.06
Establishment labs holdings inc,ESTA,"",736121.0,13750000.0,0.2228,0.3472,71,-186512.0,-20.215188,reduction,3.1554186,Q3 2018,HEALTH CARE,"","",23.02
Hologic inc.,HOLX,"",230000.0,13110000.0,0.2124,,72,230000.0,,new,0.0888081,Q2 2020,HEALTH CARE,"","",57.0
Aldeyra therapeutics inc,ALDX,"",3085458.0,12866000.0,0.2085,0.1985,73,0.0,0.0,,8.9767900,Q1 2015,HEALTH CARE,"","",6.54
Immunomedics inc.,IMMU1,"",362140.0,12834000.0,0.208,,74,362140.0,,new,0.1566732,Q2 2020,HEALTH CARE,"","",35.44
Alector inc,ALEC,"",511731.0,12507000.0,0.2027,0.3216,75,0.0,0.0,,0.6474886,Q1 2019,HEALTH CARE,"","",18.72
Twist bioscience corp,TWST,"",272756.0,12356000.0,0.2002,0.2703,76,-49600.0,-15.386715,reduction,0.6134374,Q2 2019,HEALTH CARE,"","",27.23
Bellus health ord shs,BLU:TSE,"",1125000.0,11576000.0,0.1876,,77,1125000.0,,new,N/A,Q2 2020, ,"","",
Revolution medicines  inc.,RVMD,"",350000.0,11050000.0,0.1791,0.2036,78,0.0,0.0,,0.5309956,Q1 2020,HEALTH CARE,"","",21.91
Insulet corp,PODD,"",52733.0,10244000.0,0.166,0.357,79,-30000.0,-36.261226,reduction,0.0805643,Q1 2020,HEALTH CARE,"","",165.68
Sc health corp,SCPE.UN1,"",1000000.0,10110000.0,0.1638,0.2604,80,0.0,0.0,,N/A,Q3 2019,FINANCE,"","",10.35
Health catalyst inc,HCAT,"",335782.0,9795000.0,0.1587,0.2181,81,7084.0,2.15517,addition,0.8834398,Q3 2019,INFORMATION TECHNOLOGY,"","",31.5096
Coherus biosciences inc,CHRS,"",545285.0,9739000.0,0.1578,,82,545285.0,,new,0.7629518,Q2 2020,HEALTH CARE,"","",17.86
Regeneron pharmaceuticals inc.,REGN,"",15000.0,9354000.0,0.1516,1.0174,83,-65000.0,-81.25,reduction,0.0140988,Q1 2020,HEALTH CARE,"","",488.29
Neoleukin therapeutics ord shs,NLTX,"",537425.0,8921000.0,0.1446,0.1442,84,37425.0,7.485,addition,N/A,Q4 2019, ,"","",
Aquestive therapeutics inc,AQST,"",1750000.0,8505000.0,0.1378,0.0998,85,0.0,0.0,,5.2052666,Q3 2018,HEALTH CARE,"","",12.0
1life healthcare inc.,ONEM,"",218844.0,7948000.0,0.1288,0.0862,86,33844.0,18.294054,addition,0.1735114,Q1 2020,INFORMATION TECHNOLOGY,"","",20.96
Longview acquisition corp.,LGVW.UN1,"",700000.0,7070000.0,0.1146,,87,700000.0,,new,N/A,Q2 2020,FINANCE,"","",10.1
Bio-rad laboratories inc class a,BIO,"",15489.0,6993000.0,0.1133,0.0317,88,12000.0,343.938091,addition,0.0521895,Q3 2019,HEALTH CARE,"","",425.1688
Amyris inc.,AMRS,"",1844612.0,6449000.0,0.1045,,89,1844612.0,,new,0.9014887,Q2 2020,MATERIALS,"","",4.27
Dermtech inc,DMTK,"",487121.0,6445000.0,0.1044,0.0837,90,201265.0,70.407828,addition,2.6721777,Q1 2020,FINANCE,"","",
Moderna inc,MRNA,PUT,100000.0,6421000.0,0.104,,91,100000.0,,new,N/A,Q2 2020,HEALTH CARE,"","",
Vocera communications inc,VCRA,"",290000.0,6148000.0,0.0996,0.2682,92,-180000.0,-38.297872,reduction,0.8956575,Q1 2019,INFORMATION TECHNOLOGY,"","",23.29
Translate bio inc,TBIO,"",315237.0,5649000.0,0.0915,0.1301,93,-119763.0,-27.531724,reduction,0.4245963,Q2 2018,HEALTH CARE,"","",12.65
Motus gi holdings inc,MOTS,"",4210542.0,5557000.0,0.09,0.0739,94,0.0,0.0,,14.5910225,Q1 2018,HEALTH CARE,"","",4.01
Veru inc,VERU,"",1650000.0,5511000.0,0.0893,0.1405,95,0.0,0.0,,2.3617421,Q3 2018,CONSUMER STAPLES,"","",1.52
Viewray inc,VRAY,"",2451748.0,5492000.0,0.089,0.1488,96,0.0,0.0,,1.6572053,Q4 2017,HEALTH CARE,"","",8.83
Axsome therapeutics inc,AXSM,"",50000.0,4114000.0,0.0667,,97,50000.0,,new,0.1348583,Q2 2020,HEALTH CARE,"","",82.28
Burning rock biotech ltd. ads,BNR,"",150000.0,4052000.0,0.0657,,98,150000.0,,new,0.1473774,Q2 2020,HEALTH CARE,"","",27.01
Adaptimmune therapeutics plc adr,ADAP,"",400000.0,4004000.0,0.0649,,99,400000.0,,new,0.2587130,Q2 2020,HEALTH CARE,"","",10.01
Immunomedics inc.,IMMU1,PUT,100000.0,3544000.0,0.0574,,100,100000.0,,new,N/A,Q2 2020,HEALTH CARE,"","",
Vincera pharma inc unit 1 com & 1 wt exp 12/24/2025,VINCU,"",300000.0,3300000.0,0.0535,0.0766,101,0.0,0.0,,N/A,Q1 2020, ,"","",
Alphatec holdings inc,ATEC,"",561574.0,2639000.0,0.0428,0.0526,102,0.0,0.0,,0.8733289,Q3 2019,HEALTH CARE,"","",5.02
Galera therapeutics inc,GRTX,"",325000.0,2321000.0,0.0376,0.0804,103,0.0,0.0,,1.3091840,Q4 2019,HEALTH CARE,"","",13.16
Phreesia inc,PHR,"",70000.0,1979000.0,0.0321,0.0371,104,0.0,0.0,,0.1857889,Q4 2019,INFORMATION TECHNOLOGY,"","",26.64
Medtronic plc,MDT,"",20000.0,1834000.0,0.0297,,105,20000.0,,new,0.0014911,Q2 2020,HEALTH CARE,"","",91.7
Revance therapeutics inc,RVNC,"",65839.0,1608000.0,0.0261,0.3566,106,-859161.0,-92.88227,reduction,0.0998646,Q4 2019,HEALTH CARE,"","",16.07
Dynavax technologies corp,DVAX,"",176950.0,1570000.0,0.0254,,107,176950.0,,new,0.1615811,Q2 2020,HEALTH CARE,"","",8.87
Eiger biopharmaceuticals inc,EIGR,"",139890.0,1343000.0,0.0218,0.0248,108,0.0,0.0,,0.4783714,Q1 2016,HEALTH CARE,"","",15.33
Legend biotech corp ads,LEGN,"",25000.0,1064000.0,0.0172,,109,25000.0,,new,N/A,Q2 2020,HEALTH CARE,"","",42.56
Ferrari n.v.,RACE,"",6200.0,1060000.0,0.0172,0.0249,110,0.0,0.0,,0.0024990,Q1 2016,CONSUMER DISCRETIONARY,"","",41.7
Livongo health inc,LVGO1,"",13620.0,1024000.0,0.0166,,111,13620.0,,new,0.0137520,Q2 2020,HEALTH CARE,"","",75.19
Momenta pharmaceuticals inc,MNTA1,"",30637.0,1019000.0,0.0165,0.0229,112,0.0,0.0,,0.0260431,Q2 2018,HEALTH CARE,"","",11.19
Trillium therapeutics inc,TRIL,"",114674.0,928000.0,0.015,,113,114674.0,,new,0.1355877,Q2 2020,HEALTH CARE,"","",8.09
Sierra oncology inc,SRRA,"",66655.0,807000.0,0.0131,0.0173,114,1.0,0.0015,addition,0.6411766,Q1 2017,HEALTH CARE,"","",3394.7493
Karuna therapeutics inc,KRTX,"",6944.0,774000.0,0.0125,0.0129,115,0.0,0.0,,0.0260897,Q4 2019,HEALTH CARE,"","",75.34
Akebia therapeutics inc,AKBA,"",52724.0,716000.0,0.0116,,116,52724.0,,new,0.0368916,Q2 2020,HEALTH CARE,"","",13.58
Repro med systems inc,KRMD,"",74813.0,672000.0,0.0109,0.014,117,0.0,0.0,,0.1703797,Q4 2019,HEALTH CARE,"","",6.53
Cue biopharma inc,CUE,"",26371.0,646000.0,0.0105,0.0094,118,0.0,0.0,,0.0926931,Q1 2020,HEALTH CARE,"","",14.19
Luminex corp,LMNX1,"",18926.0,616000.0,0.01,0.013,119,0.0,0.0,,0.0408212,Q1 2020,HEALTH CARE,"","",27.53
Chemocentryx  inc.,CCXI,"",10252.0,590000.0,0.0096,0.0106,120,0.0,0.0,,0.0151134,Q1 2020,HEALTH CARE,"","",40.18
Tg therapeutics inc,TGTX,"",29762.0,580000.0,0.0094,,121,29762.0,,new,0.0259469,Q2 2020,HEALTH CARE,"","",19.48
Vir biotechnology  inc.,VIR,"",13024.0,534000.0,0.0087,,122,13024.0,,new,0.0103097,Q2 2020,HEALTH CARE,"","",40.97
Apellis pharmaceuticals inc,APLS,"",11418.0,373000.0,0.006,0.0085,123,0.0,0.0,,0.0151024,Q1 2020,HEALTH CARE,"","",26.79
Avadel phrmctcls adr,AVDL,"",8681.0,133000.0,0.0022,0.002,124,0.0,0.0,,0.0149340,Q4 2019,HEALTH CARE,"","",7.55
Outlook therapeutics inc,OTLKW,"",420875.0,108000.0,0.0018,0.0012,125,0.0,0.0,,N/A,Q4 2018, ,"","",
Zogenix inc,ZGNX,PUT,0.0,0.0,,0.0189,"",-300000.0,-100.0,soldall,N/A,Q1 2020,HEALTH CARE,"","",
Schrodinger  inc.,SDGR,"",0.0,0.0,,0.2746,"",-250000.0,-100.0,soldall,0.0000000,Q1 2020,INFORMATION TECHNOLOGY,"","",43.12
Mereo biopharma group plc,MREO,"",0.0,0.0,,0.0049,"",-179419.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",2.52
Mei pharma inc,MEIP,"",0.0,0.0,,0.1271,"",-3030440.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,"","",2.64
10x genomics inc,TXG,"",0.0,0.0,,0.3598,"",-220000.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",50.4
Theravance biopharma inc,TBPH,"",0.0,0.0,,0.6019,"",-1000000.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",23.11
Immunovant units,IMVTU,"",0.0,0.0,,0.1916,"",-400000.0,-100.0,soldall,N/A,Q4 2019, ,"","",
Regenxbio inc,RGNX,"",0.0,0.0,,0.4465,"",-508000.0,-100.0,soldall,0.0000000,Q3 2015,HEALTH CARE,"","",38.97
Therapeuticsmd inc,TXMD,"",0.0,0.0,,0.0306,"",-1096101.0,-100.0,soldall,0.0000000,Q4 2019,ENERGY,"","",2.42
Zimmer biomet holdings inc,ZBH,"",0.0,0.0,,0.128,"",-50000.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",137.27
Spdr s&p 500 etf trust,SPY,CALL,0.0,0.0,,0.0041,"",-325000.0,-100.0,soldall,No Data,Q1 2020,FINANCE,"","",
Rhythm pharmaceuticals inc,RYTM,"",0.0,0.0,,0.0677,"",-170859.0,-100.0,soldall,0.0000000,Q4 2017,HEALTH CARE,"","",22.96
Abeona therapeutics inc,ABEO,"",0.0,0.0,,0.0797,"",-1500000.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",3.27
Axonics inc,AXNX,"",0.0,0.0,,0.0309,"",-50000.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,"","",27.71
Gilead sciences inc.,GILD,"",0.0,0.0,,0.2921,"",-1500000.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",74.76
Cerner corp.,CERN,"",0.0,0.0,,0.1757,"",-105000.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",70.16
Artara therapeutics inc,TARA,"",0.0,0.0,,0.0048,"",-8543.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",656.0
Mirati therapeutics inc,MRTX,PUT,0.0,0.0,,0.0039,"",-100000.0,-100.0,soldall,N/A,Q3 2019,HEALTH CARE,"","",
Ideaya biosciences inc,IDYA,"",0.0,0.0,,0.1225,"",-1141484.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",9.96
Anaptysbio inc,ANAB,"",0.0,0.0,,0.1841,"",-500000.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",16.25
Adicet bio  inc,ACET,"",0.0,0.0,,0.0003,"",-1329.83,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",10.43
Acceleron pharma inc,XLRN,"",0.0,0.0,,0.0152,"",-6813.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",89.87
