Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Sarepta therapeutics inc,SRPT,"",1100000.0,101728000.0,2.5321,1.7465,13,215000.0,24.293785,addition,1.3776752,Q3 2018,HEALTH CARE,"","",88.3044
Codexis inc,CDXS,"",4330000.0,100716000.0,2.5069,2.4907,14,0.0,0.0,,6.6985626,Q1 2017,MATERIALS,"","",14.4
Agios pharmaceuticals inc,AGIO,"",2165000.0,99915000.0,2.487,3.0287,15,0.0,0.0,,3.6725124,Q4 2015,HEALTH CARE,"","",41.52
Absci corp,ABSI,"",7718593.0,89767000.0,2.2344,,16,7718593.0,,new,8.3392651,Q3 2021,HEALTH CARE,"","",11.63
Denali therapeutics inc,DNLI,"",1700000.0,85765000.0,2.1348,3.2058,17,90000.0,5.590062,addition,1.3975658,Q4 2018,HEALTH CARE,"","",26.6031
Ginkgo bioworks holdings  inc,DNA,"",7202808.0,83481000.0,2.0779,,18,7202808.0,,new,4.1755409,Q3 2021,HEALTH CARE,"","",11.59
Century therapeutics inc,IPSC,"",3206380.0,80673000.0,2.008,2.3881,19,0.0,0.0,,5.8936377,Q2 2021,HEALTH CARE,"","",
Revolution medicines  inc.,RVMD,"",2800000.0,77028000.0,1.9173,1.8572,20,495000.0,21.475054,addition,3.8053280,Q1 2020,HEALTH CARE,"","",27.7487
Caredx inc,CDNA,"",1193335.0,75622000.0,1.8823,2.7723,21,0.0,0.0,,2.2675267,Q2 2018,HEALTH CARE,"","",20.79
Tenaya therapeutics inc,TNYA,"",3586818.0,74068000.0,1.8436,,22,3586818.0,,new,8.6890392,Q3 2021,HEALTH CARE,"","",20.65
Beam therapeutics inc.,BEAM,"",818820.0,71246000.0,1.7734,2.6753,23,0.0,0.0,,1.2340793,Q4 2020,HEALTH CARE,"","",80.94
Tango therapeutics inc,TNGX,"",5487910.0,70959000.0,1.7662,,24,5487910.0,,new,6.2737428,Q3 2021,FINANCE,"","",12.93
Dermtech inc,DMTK,"",1745000.0,56032000.0,1.3947,1.8414,25,0.0,0.0,,5.8932122,Q1 2020,FINANCE,"","",
Beigene ltd adr,BGNE,"",150000.0,54450000.0,1.3553,1.3068,26,0.0,0.0,,0.1612248,Q2 2020,HEALTH CARE,"","",188.4
Allogene therapeutics inc,ALLO,"",2100000.0,53970000.0,1.3434,0.811,27,875000.0,71.428571,addition,1.4769655,Q1 2020,HEALTH CARE,"","",28.5117
Global blood therapeutics inc,GBT,"",1925000.0,49049000.0,1.2209,1.1645,28,615000.0,46.946565,addition,3.0843397,Q4 2015,HEALTH CARE,"","",34.6262
Adaptive biotechnologies corp,ADPT,"",1440000.0,48946000.0,1.2183,1.4936,29,0.0,0.0,,1.0229754,Q2 2019,HEALTH CARE,"","",40.13
Sema4 holdings corp,SMFR,"",5000000.0,37950000.0,0.9446,,30,5000000.0,,new,2.0816818,Q3 2021,FINANCE,"","",7.59
Alector inc,ALEC,"",1650000.0,37653000.0,0.9372,0.8725,31,0.0,0.0,,2.0401748,Q1 2019,HEALTH CARE,"","",14.99
Generation bio co.,GBIO,"",1324275.0,33200000.0,0.8264,1.1002,32,-286939.0,-17.80887,reduction,2.3322673,Q2 2020,HEALTH CARE,"","",21.0
Singular genomics systems inc,OMIC,"",2692870.0,30133000.0,0.75,1.8785,33,0.0,0.0,,3.7633029,Q2 2021,HEALTH CARE,"","",27.48
4d molecular therapeutics  inc.,FDMT,"",1115455.0,30084000.0,0.7488,0.6819,34,-100.0,-0.008964,reduction,4.1331127,Q4 2020,HEALTH CARE,"","",39.95
Crispr therapeutics ag,CRSP,"",266430.0,29822000.0,0.7423,1.0949,35,0.0,0.0,,0.3496402,Q1 2020,HEALTH CARE,"","",42.41
Magenta therapeutics inc,MGTA,"",3901589.0,28404000.0,0.707,0.8307,36,555555.0,16.603388,addition,6.6617222,Q2 2018,HEALTH CARE,"","",11.3022
Syndax pharmaceuticals inc,SNDX,"",1200000.0,22932000.0,0.5708,0.523,37,0.0,0.0,,2.4677338,Q4 2020,HEALTH CARE,"","",21.45
Monte rosa therapeutics inc,GLUE,"",960883.0,21408000.0,0.5329,0.5537,38,0.0,0.0,,2.0716758,Q2 2021,HEALTH CARE,"","",22.7
Zai lab ltd,ZLAB,"",190000.0,20024000.0,0.4984,0.8536,39,0.0,0.0,,0.1991432,Q1 2020,HEALTH CARE,"","",51.48
23andme holding co,ME,"",1841457.0,16684000.0,0.4153,0.8135,40,-900000.0,-32.829258,reduction,1.9794961,Q2 2021,HEALTH CARE,"","",2.46
908 devices inc.,MASS,"",406502.0,13219000.0,0.329,0.3999,41,0.0,0.0,,1.4702173,Q4 2020,HEALTH CARE,"","",56.95
Recursion pharmaceuticals inc,RXRX,"",548156.0,12613000.0,0.314,0.5079,42,0.0,0.0,,0.3447185,Q2 2021,HEALTH CARE,"","",36.5
Oric pharmaceuticals  inc.,ORIC,"",601515.0,12578000.0,0.3131,0.2701,43,0.0,0.0,,1.5298840,Q2 2020,HEALTH CARE,"","",33.8
Kronos bio  inc.,KRON,"",583436.0,12229000.0,0.3044,0.3547,44,0.0,0.0,,1.0371423,Q4 2020,HEALTH CARE,"","",29.87
Vertex pharmaceuticals  inc.,VRTX,CALL,50000.0,9070000.0,0.2258,,45,50000.0,,new,N/A,Q3 2021,HEALTH CARE,"","",
Decibel therapeutics inc,DBTX,"",1170048.0,9021000.0,0.2245,0.2557,46,-1373.0,-0.117208,reduction,4.6993024,Q1 2021,HEALTH CARE,"","",11.3
Alpha teknova inc,TKNO,"",300000.0,7467000.0,0.1859,0.1807,47,0.0,0.0,,1.0709728,Q2 2021,HEALTH CARE,"","",23.73
Orchard therapeutics plc,ORTX,"",2575000.0,5923000.0,0.1474,0.3583,48,-640434.0,-19.917498,reduction,2.0539062,Q2 2019,HEALTH CARE,"","",7.26
Seer  inc.,SEER,"",150000.0,5180000.0,0.1289,0.1248,49,0.0,0.0,,0.2642979,Q4 2020,HEALTH CARE,"","",56.14
Berkeley lights  inc.,BLI,"",200000.0,3912000.0,0.0974,0.2275,50,0.0,0.0,,0.2980600,Q3 2020,HEALTH CARE,"","",76.36
Stoke therapeutics inc,STOK,"",120000.0,3053000.0,0.076,0.1025,51,0.0,0.0,,0.3265387,Q2 2019,HEALTH CARE,"","",26.51
Foghorn therapeutics inc.,FHTX,"",215000.0,2995000.0,0.0745,0.0586,52,-1216.0,-0.562401,reduction,0.5820740,Q4 2020,HEALTH CARE,"","",20.27
Nautilus biotechnology inc,NAUT,"",225000.0,1382000.0,0.0344,0.1282,53,-275000.0,-55.0,reduction,N/A,Q2 2021,HEALTH CARE,"","",
Sana biotechnology inc,SANA,"",60000.0,1351000.0,0.0336,0.03,54,0.0,0.0,,0.0319334,Q1 2021,HEALTH CARE,"","",33.47
Fulcrum therapeutics inc,FULC,"",0.0,0.0,,0.3071,"",-1154476.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",11.19
Sangamo therapeutics inc,SGMO,"",0.0,0.0,,0.1671,"",-550000.0,-100.0,soldall,0.0000000,Q1 2017,HEALTH CARE,"","",10.02
Social cap hedosophia holdings corp iii,CLOV,"",0.0,0.0,,0.2456,"",-726511.0,-100.0,soldall,0.0000000,Q1 2021,FINANCE,"","",7.56
Neogenomics  inc.,NEO,"",0.0,0.0,,0.5606,"",-488889.0,-100.0,soldall,0.0000000,Q2 2021,HEALTH CARE,"","",45.17
Zymergen inc,ZY,"",0.0,0.0,,0.0305,"",-30000.0,-100.0,soldall,0.0000000,Q2 2021, ,"","",40.01
Amyris inc.,AMRS,"",0.0,0.0,,1.2466,"",-3000000.0,-100.0,soldall,0.0000000,Q2 2021,MATERIALS,"","",16.37
Constellation pharmaceuticals inc,CNST,"",0.0,0.0,,1.1506,"",-1341000.0,-100.0,soldall,N/A,Q3 2018,HEALTH CARE,"","",16.51
Turning point therapeutics inc,TPTX,"",0.0,0.0,,0.1486,"",-75000.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",40.08
