Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Church & dwight co.  inc.,CHD,"",11658319.0,1194978000.0,2.9158,2.5162,19,635823.0,5.768412,addition,4.7750961,Q4 2020,CONSUMER STAPLES,"","",86.8337
Brown-forman corp. class b,BF.B,"",15453294.0,1125927000.0,2.7473,2.672,20,1030683.0,7.1463,addition,4.9890720,Q3 2019,CONSUMER STAPLES,"","",65.7482
Fortinet inc,FTNT,"",635775.0,228498000.0,0.5575,0.5122,21,1360.0,0.214371,addition,0.3888537,Q3 2020,INFORMATION TECHNOLOGY,"","",140.9683
Equifax inc.,EFX,"",683231.0,200043000.0,0.4881,0.4777,22,1477.0,0.216647,addition,0.5600184,Q4 2018,INDUSTRIALS,"","",116.2026
Sabre corp,SABR,"",22672237.0,194755000.0,0.4752,0.6577,23,2578769.0,12.833867,addition,7.0097799,Q4 2018,CONSUMER DISCRETIONARY,"","",12.0287
Ansys  inc.,ANSS,"",465650.0,186782000.0,0.4558,0.4373,24,998.0,0.214784,addition,0.5336782,Q4 2018,INFORMATION TECHNOLOGY,"","",211.1081
Verisk analytics inc,VRSK,"",794217.0,181661000.0,0.4433,0.4388,25,1707.0,0.215392,addition,0.4928085,Q4 2018,INDUSTRIALS,"","",132.8166
Verisign inc.,VRSN,"",694781.0,176349000.0,0.4303,0.393,26,1490.0,0.214917,addition,0.6254868,Q4 2018,COMMUNICATIONS,"","",180.3479
Smith (a.o.) corp.  class b,AOS,"",1778319.0,152669000.0,0.3725,0.2996,27,3804.0,0.214368,addition,1.3352044,Q4 2018,INDUSTRIALS,"","",47.6319
Qualys  inc.,QLYS,"",1072823.0,147213000.0,0.3592,0.3294,28,2310.0,0.215784,addition,2.7632911,Q2 2020,INFORMATION TECHNOLOGY,"","",105.1292
Ipg photonics corp,IPGP,"",852972.0,146831000.0,0.3583,0.3497,29,54510.0,6.826875,addition,1.6000568,Q4 2018,INFORMATION TECHNOLOGY,"","",142.0446
Cognex corp,CGNX,"",1812093.0,140908000.0,0.3438,0.3606,30,186106.0,11.445725,addition,1.0254779,Q4 2018,INFORMATION TECHNOLOGY,"","",45.6906
Msci inc,MSCI,"",210971.0,129260000.0,0.3154,0.3541,31,451.0,0.214231,addition,0.2558877,Q4 2018,FINANCE,"","",174.4888
Masimo corp,MASI,"",435937.0,127634000.0,0.3114,0.3256,32,927.0,0.213099,addition,0.7894308,Q4 2018,HEALTH CARE,"","",116.2961
Wingstop inc,WING,"",564183.0,97491000.0,0.2379,0.2551,33,1218.0,0.216354,addition,1.8915962,Q1 2021,CONSUMER DISCRETIONARY,"","",133.525
Paycom software inc,PAYC,"",218374.0,90667000.0,0.2212,0.2987,34,468.0,0.214772,addition,0.3638001,Q4 2018,INFORMATION TECHNOLOGY,"","",163.0515
Rollins  inc.,ROL,"",2619965.0,89629000.0,0.2187,0.2196,35,371404.0,16.517408,addition,0.5324605,Q1 2021,INDUSTRIALS,"","",34.3559
Home depot  inc. (the),HD,"",159643.0,66253000.0,0.1617,0.1346,36,11304.0,7.620383,addition,0.0152880,Q1 2021,CONSUMER DISCRETIONARY,"","",333.78
Zoetis  inc.,ZTS,"",263614.0,64330000.0,0.157,0.1291,37,23112.0,9.609899,addition,0.0557175,Q4 2020,HEALTH CARE,"","",172.4398
Procter & gamble co. (oh) (1905),PG,"",371129.0,60709000.0,0.1481,0.123,38,52948.0,16.640843,addition,0.0153362,Q4 2020,CONSUMER STAPLES,"","",139.7462
Mercadolibre inc,MELI,"",24225.0,32665000.0,0.0797,0.1125,39,0.0,0.0,,0.0489800,Q4 2018,COMMUNICATIONS,"","",431.61
Taiwan semiconductor manufacturing co ltd adr,TSM,"",141721.0,17050000.0,0.0416,0.04,40,12088.0,9.324786,addition,0.0027327,Q4 2020,INFORMATION TECHNOLOGY,"","",110.916
Wns (holdings) ltd adr,WNS,"",193179.0,17042000.0,0.0416,0.0427,41,4267.0,2.258724,addition,0.3962512,Q2 2021,INFORMATION TECHNOLOGY,"","",80.7585
Genpact ltd,G,"",317337.0,16844000.0,0.0411,0.0401,42,12129.0,3.974011,addition,0.1687421,Q3 2021,INDUSTRIALS,"","",47.7229
Colgate-palmolive co.,CL,"",128780.0,10990000.0,0.0268,0.0257,43,5890.0,4.792904,addition,0.0152791,Q3 2020,CONSUMER STAPLES,"","",78.0017
Xp inc.,XP,"",253367.0,7282000.0,0.0178,0.0281,44,0.0,0.0,,0.0670700,Q1 2020,FINANCE,"","",19.29
