Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Jd.com inc adr,JD,"",2549198.0,197843000.0,0.1362,0.335,103,-4755714.0,-65.102961,reduction,0.1639206,Q2 2014,CONSUMER DISCRETIONARY,"","",34.59
Howard hughes corp (the),HHC,"",3374257.0,194357000.0,0.1338,0.1363,104,-69186.0,-2.00921,reduction,6.1436360,Q1 2014,REAL ESTATE,"","",91.04
Curevac n.v.,CVAC,"",3896475.0,181381000.0,0.1249,,105,3896475.0,,new,2.1894220,Q3 2020,HEALTH CARE,"","",46.55
Yext inc,YEXT,"",11606656.0,176189000.0,0.1213,0.1392,106,610253.0,5.549569,addition,9.7036395,Q3 2018,INFORMATION TECHNOLOGY,"","",19.775
Lemonade  inc.,LMND,"",3166585.0,157442000.0,0.1084,,107,3166585.0,,new,5.5956095,Q3 2020,FINANCE,"","",49.72
Cemex s.a. de c.v. series a (sponsored adr) adr,CX,"",39088593.0,148537000.0,0.1023,0.0872,108,-622404.0,-1.567334,reduction,2.5874266,Q2 2009,MATERIALS,"","",7.08
Itau unibnco adr,ITUB,"",45231142.15,148410000.0,0.1022,0.1477,109,-4887355.32,-9.7516,reduction,0.3819598,Q3 2003,FINANCE,"","",6.84
Stitch fix inc,SFIX,"",4996450.0,135553000.0,0.0933,0.0931,110,100066.0,2.043671,addition,8.2327723,Q4 2017,CONSUMER DISCRETIONARY,"","",24.7095
Staar surgical co.,STAA,"",2321472.0,131302000.0,0.0904,0.1016,111,155908.0,7.199418,addition,5.0346646,Q4 2016,HEALTH CARE,"","",29.4796
Vir biotechnology  inc.,VIR,"",3715888.0,127567000.0,0.0878,0.1081,112,252686.0,7.296311,addition,2.9169701,Q4 2019,HEALTH CARE,"","",39.5306
Heico corp.  class a,HEI.A,"",1371229.0,121573000.0,0.0837,0.0795,113,86370.0,6.722138,addition,1.6980394,Q2 2017,INDUSTRIALS,"","",58.9661
Anaplan inc,PLAN,"",1871644.0,117127000.0,0.0807,0.0646,114,0.0,0.0,,1.3390741,Q4 2018,INFORMATION TECHNOLOGY,"","",26.54
Kirby corp,KEX,"",3192941.0,115488000.0,0.0795,0.2975,115,-4095314.0,-56.190597,reduction,5.3181116,Q1 2016,TRANSPORTS,"","",69.76
Trupanion inc,TRUP,"",1432546.0,113028000.0,0.0778,0.0467,116,-2052.0,-0.143037,reduction,3.9066429,Q3 2016,FINANCE,"","",21.87
Blackline inc,BL,"",1251668.0,112186000.0,0.0773,0.0501,117,459187.0,57.942966,addition,2.1861298,Q1 2018,INFORMATION TECHNOLOGY,"","",62.9305
Banco bradesco s.a. adr,BBD,"",31808658.0,109103000.0,0.0751,0.092,118,116155.0,0.366506,addition,0.3600086,Q4 2016,FINANCE,"","",6.2198
Pacira biosciences inc,PCRX,"",1758989.0,105750000.0,0.0728,0.0584,119,299363.0,20.509569,addition,4.0488933,Q3 2015,HEALTH CARE,"","",44.3619
Hdfc bank ltd adr,HDB,"",2106294.0,105231000.0,0.0725,0.081,120,-230747.0,-9.873468,reduction,0.1147793,Q1 2015,FINANCE,"","",19.89
Exact sciences corp,EXAS,"",1008679.0,102834000.0,0.0708,0.0595,121,110518.0,12.304921,addition,0.6705571,Q3 2017,HEALTH CARE,"","",73.7856
Fastenal co.,FAST,"",2241024.0,101048000.0,0.0696,0.0715,122,52113.0,2.380773,addition,0.3903861,Q3 2013,INDUSTRIALS,"","",14.5862
First quantum minerals ltd,FQVLF,"",10586468.0,94076000.0,0.0648,0.0444,123,3248312.0,44.266053,addition,1.5355815,Q2 2020,MATERIALS,"","",8.2255
United parcel service  inc. class b,UPS,"",505569.0,84243000.0,0.058,0.041,124,22107.0,4.572645,addition,0.0706875,Q2 2008,TRANSPORTS,"","",104.2906
Procter & gamble co. (oh) (1905),PG,"",547272.0,76065000.0,0.0524,0.0482,125,18795.0,3.556446,addition,0.0220709,Q2 2015,CONSUMER STAPLES,"","",90.4657
Avangrid inc,AGR,"",1482734.0,74818000.0,0.0515,0.0246,126,712464.0,92.495359,addition,0.4798339,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,"","",46.0547
Jumia technologies ag,JMIA,"",9017500.0,72050000.0,0.0496,0.0387,127,-222632.0,-2.409403,reduction,11.1215994,Q2 2019,CONSUMER DISCRETIONARY,"","",25.9
Splunk inc,SPLK,"",375013.0,70552000.0,0.0486,0.0569,128,-939.0,-0.249766,reduction,0.2338074,Q4 2013,INFORMATION TECHNOLOGY,"","",96.12
Petroleo brasileiro sa petrobras class a adr,PBR.A,"",9655077.0,67972000.0,0.0468,0.057,129,264914.0,2.821186,addition,0.1480363,Q2 2018,ENERGY,"","",9.2963
Cyberark software ltd,CYBR,"",642743.0,66473000.0,0.0458,0.0385,130,133643.0,26.250835,addition,1.6594897,Q2 2018,INFORMATION TECHNOLOGY,"","",84.331
Upwork inc,UPWK,"",3762354.0,65616000.0,0.0452,0.0246,131,1523392.0,68.040101,addition,3.0820386,Q2 2019,COMMUNICATIONS,"","",16.1129
Irobot corp,IRBT,"",856086.0,64976000.0,0.0447,0.054,132,11657.0,1.380459,addition,3.0436083,Q4 2010,CONSUMER DISCRETIONARY,"","",50.7867
Xylem inc,XYL,"",770254.0,64794000.0,0.0446,0.0269,133,225970.0,41.516929,addition,0.4273681,Q1 2017,INDUSTRIALS,"","",74.4674
10x genomics inc,TXG,"",511447.0,63767000.0,0.0439,0.0003,134,507150.0,11802.420293,addition,0.6503170,Q1 2020,HEALTH CARE,"","",124.299
Codexis inc,CDXS,"",5361261.0,62941000.0,0.0433,0.0466,135,-6916.0,-0.128833,reduction,9.0436872,Q1 2015,MATERIALS,"","",10.59
Cloudera inc,CLDR,"",5682150.0,61879000.0,0.0426,,136,5682150.0,,new,1.8179074,Q3 2020,INFORMATION TECHNOLOGY,"","",10.89
Liveramp holdings inc,RAMP,"",1195137.0,61872000.0,0.0426,0.0305,137,253592.0,26.933604,addition,1.8022787,Q4 2019,INFORMATION TECHNOLOGY,"","",48.1303
Coca cola co.,KO,"",1249142.0,61669000.0,0.0425,0.0414,138,32644.0,2.68344,addition,0.0290672,Q1 2014,CONSUMER STAPLES,"","",44.1793
Liveperson inc.,LPSN,"",1155372.0,60068000.0,0.0414,,139,1155372.0,,new,1.7273961,Q3 2020,COMMUNICATIONS,"","",51.99
Consolidated edison co. of new york inc. (consolidated gas co. of new york),ED,"",761576.0,59250000.0,0.0408,0.0222,140,356126.0,87.834752,addition,0.2274320,Q2 2016,UTILITIES AND TELECOMMUNICATIONS,"","",74.7654
Q2 holdings inc,QTWO,"",631482.0,57629000.0,0.0397,0.0232,141,276621.0,77.95193,addition,1.1719467,Q2 2020,COMMUNICATIONS,"","",88.1861
C.h. robinson worldwide inc,CHRW,"",560869.0,57314000.0,0.0395,0.0331,142,11533.0,2.099444,addition,0.4125671,Q3 2013,TRANSPORTS,"","",71.3867
Grifols s.a. adr,GRFS,"",3293555.0,57143000.0,0.0393,0.0458,143,-2068.0,-0.06275,reduction,0.4811339,Q1 2020,HEALTH CARE,"","",20.07
Ipg photonics corp,IPGP,"",334720.0,56893000.0,0.0392,0.0395,144,11170.0,3.452326,addition,0.6279847,Q4 2012,INFORMATION TECHNOLOGY,"","",125.5631
Pepsico inc. (loft  inc.),PEP,"",408675.0,56643000.0,0.039,0.0404,145,7389.0,1.84133,addition,0.0295722,Q2 2002,CONSUMER STAPLES,"","",103.8008
Adaptimmune therapeutics plc adr,ADAP,"",7078063.0,56482000.0,0.0389,0.0403,146,1788394.0,33.809185,addition,4.5730195,Q1 2016,HEALTH CARE,"","",8.2341
Dte energy co. (detroit edison),DTE,"",561102.45,54935000.0,0.0378,0.027,147,174345.32,45.07876,addition,0.2467116,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,"","",109.8428
Aerovironment inc,AVAV,"",912961.0,54787000.0,0.0377,0.0536,148,29952.0,3.392038,addition,3.7875411,Q3 2012,INDUSTRIALS,"","",55.648
Deere & co.,DE,"",245413.0,54391000.0,0.0375,0.0206,149,73710.0,42.928778,addition,0.0783129,Q1 2020,INDUSTRIALS,"","",168.8205
American electric power company inc,AEP,"",654106.0,53461000.0,0.0368,0.0248,150,244637.0,59.744938,addition,0.1317727,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,"","",80.4217
Huya inc,HUYA,"",2176449.0,52126000.0,0.0359,0.022,151,631298.0,40.856719,addition,0.9785690,Q1 2020,INFORMATION TECHNOLOGY,"","",19.8394
Ameren corporation,AEE,"",603060.0,47690000.0,0.0328,0.0247,152,141783.0,30.737063,addition,0.2439494,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,"","",72.4866
Apple inc,AAPL,"",407870.0,47235000.0,0.0325,0.0278,153,308029.0,308.519546,addition,0.0023526,Q1 2008,INFORMATION TECHNOLOGY,"","",91.537
Baozun inc adr,BZUN,"",1445929.0,46977000.0,0.0323,0.0424,154,-2551.0,-0.176116,reduction,1.8594754,Q1 2017,COMMUNICATIONS,"","",36.36
Eversource energy (western massachusetts cos./northeast utilities),ES,"",561586.0,46921000.0,0.0323,0.025,155,167167.0,42.3831,addition,0.1638864,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,"","",82.96
Berkeley lights  inc.,BLI,"",605343.0,46225000.0,0.0318,,156,605343.0,,new,0.9404326,Q3 2020,HEALTH CARE,"","",76.36
Brookfield renewable corporation class a,BEPC,"",1131274.5,44195000.0,0.0304,,157,1131274.5,,new,0.6570047,Q3 2020,FINANCE,"","",39.0667
Ecolab inc.,ECL,"",215152.0,42997000.0,0.0296,0.0227,158,65243.0,43.521737,addition,0.0753742,Q1 2017,MATERIALS,"","",183.9678
Relay therapeutics  inc.,RLAY,"",5664921.0,42506000.0,0.0293,,159,5664921.0,,new,6.2954216,Q3 2020,HEALTH CARE,"","",42.59
