Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Cloudflare inc,NET,"",752900.0,52899000.0,0.2591,0.2565,79,158485.0,26.662349,addition,0.3007929,Q4 2020,INFORMATION TECHNOLOGY,"","",74.7838
Huya inc,HUYA,"",2658338.0,51784000.0,0.2537,0.3523,80,-453836.0,-14.582604,reduction,3.2051269,Q3 2020,INFORMATION TECHNOLOGY,"","",23.21
Taiwan semiconductor manufacturing co ltd adr,TSM,"",427324.0,50544000.0,0.2476,1.783,81,-2451917.0,-85.15845,reduction,0.0082398,Q1 2018,INFORMATION TECHNOLOGY,"","",72.41
Atlassian corp plc,TEAM,"",225256.0,47475000.0,0.2326,0.2358,82,47752.0,26.901929,addition,0.1704380,Q3 2020,INFORMATION TECHNOLOGY,"","",204.9287
Fate therapeutics inc,FATE,"",561595.0,46304000.0,0.2268,0.2777,83,23931.0,4.450921,addition,0.6437059,Q2 2019,HEALTH CARE,"","",27.8789
The exone co,XONE,"",1475897.0,46284000.0,0.2267,0.0785,84,18861.0,1.294477,addition,6.6862166,Q3 2018,COMMUNICATIONS,"","",9.1377
Crowdstrike holdings inc,CRWD,"",251265.0,45858000.0,0.2247,0.2398,85,51914.0,26.041505,addition,0.1286906,Q3 2020,INFORMATION TECHNOLOGY,"","",153.9876
Coupa software inc,COUP,"",175007.0,44536000.0,0.2182,0.1988,86,71715.0,69.429385,addition,0.2402215,Q3 2020,INFORMATION TECHNOLOGY,"","",281.866
Avalara inc,AVLR,"",304992.0,40695000.0,0.1994,0.226,87,63683.0,26.390644,addition,0.3570220,Q3 2020,INFORMATION TECHNOLOGY,"","",149.7049
Syros pharmaceuticals inc,SYRS,"",5042009.0,37714000.0,0.1848,0.27,88,660017.0,15.062031,addition,8.1798673,Q3 2018,HEALTH CARE,"","",9.2443
Regeneron pharmaceuticals inc.,REGN,"",79618.0,37670000.0,0.1845,0.1479,89,25700.0,47.664973,addition,0.0756229,Q1 2019,HEALTH CARE,"","",421.4419
Alphabet inc. class c,GOOG,"",17964.0,37161000.0,0.182,0.3237,90,-14567.0,-44.778826,reduction,0.0054842,Q2 2014,COMMUNICATIONS,"","",1499.4
Deere & co.,DE,"",99029.0,37051000.0,0.1815,0.1551,91,-2488.0,-2.450821,reduction,0.0315944,Q2 2017,INDUSTRIALS,"","",176.65
Kratos defense & security solutions inc,KTOS,"",1330906.0,36307000.0,0.1779,0.1211,92,553388.0,71.173658,addition,1.0779788,Q3 2018,INDUSTRIALS,"","",21.3036
Nxp semiconductors n.v.,NXPI,"",155605.0,31330000.0,0.1535,0.0885,93,57641.0,58.838961,addition,0.0564304,Q3 2018,INFORMATION TECHNOLOGY,"","",141.638
Personalis inc,PSNL,"",1222678.0,30090000.0,0.1474,0.2231,94,149560.0,13.936958,addition,2.7982537,Q3 2019,HEALTH CARE,"","",18.1678
Smartsheet inc,SMAR,"",420934.0,26906000.0,0.1318,0.1291,95,92960.0,28.34371,addition,0.3443282,Q3 2020,INFORMATION TECHNOLOGY,"","",59.0347
Roblox corp. class a,RBLX,"",414111.0,26847000.0,0.1315,,96,414111.0,,new,0.0829915,Q1 2021,INFORMATION TECHNOLOGY,"","",64.83
Vertex pharmaceuticals  inc.,VRTX,"",123247.0,26485000.0,0.1297,0.1201,97,33798.0,37.784659,addition,0.0474100,Q1 2019,HEALTH CARE,"","",208.7282
Burning rock biotech ltd. ads,BNR,"",863343.0,23241000.0,0.1139,0.0526,98,462051.0,115.140845,addition,0.9983188,Q4 2020,HEALTH CARE,"","",25.1444
Guardant health inc,GH,"",148614.0,22686000.0,0.1111,0.0971,99,15966.0,12.036367,addition,0.1479823,Q2 2019,HEALTH CARE,"","",86.6268
Ionis phrmacutls,IONS,"",498256.0,22402000.0,0.1097,0.1038,100,175088.0,54.178632,addition,0.3563473,Q1 2019,HEALTH CARE,"","",58.7557
Codexis inc,CDXS,"",967672.0,22150000.0,0.1085,0.1052,101,118833.0,13.999475,addition,1.5025796,Q1 2019,MATERIALS,"","",18.1531
Accolade  inc.,ACCD,"",481885.0,21863000.0,0.1071,0.0731,102,185955.0,62.837495,addition,0.8710678,Q4 2020,INFORMATION TECHNOLOGY,"","",44.2216
Marketaxess holdings inc,MKTX,"",42789.0,21305000.0,0.1044,0.1333,103,1667.0,4.053791,addition,0.1126149,Q4 2020,FINANCE,"","",567.73
Nanostring technologies inc,NSTG,"",321405.0,21120000.0,0.1035,0.5052,104,-1008735.0,-75.836754,reduction,0.7209248,Q3 2018,HEALTH CARE,"","",26.38
Caterpillar inc.,CAT,"",88422.0,20502000.0,0.1004,0.0953,105,-3720.0,-4.037247,reduction,0.0162152,Q4 2018,INDUSTRIALS,"","",128.92
Corteva inc,CTVA,"",426559.0,19886000.0,0.0974,0.0964,106,-11634.0,-2.654994,reduction,0.0573284,Q3 2019,MATERIALS,"","",28.83
Veeva systems inc,VEEV,"",72262.0,18878000.0,0.0925,0.0986,107,8496.0,13.323715,addition,0.0529889,Q4 2020,INFORMATION TECHNOLOGY,"","",270.9555
Beam therapeutics inc.,BEAM,"",229401.0,18361000.0,0.0899,0.0947,108,25159.0,12.31823,addition,0.3675386,Q4 2020,HEALTH CARE,"","",81.4645
Virgin galactic holdings inc,SPCE,"",590492.0,18087000.0,0.0886,0.0789,109,4868.0,0.83125,addition,0.2492114,Q3 2019,FINANCE,"","",21.0397
Cellectis s.a. adr,CLLS,"",890511.0,17997000.0,0.0882,0.1189,110,116723.0,15.084623,addition,2.0815968,Q1 2019,HEALTH CARE,"","",18.4808
Incyte corporation,INCY,"",214040.0,17395000.0,0.0852,0.0942,111,23300.0,12.215581,addition,0.0973602,Q1 2019,HEALTH CARE,"","",81.4126
Bristol-myers squibb co,BMY,"",268503.0,16951000.0,0.083,0.0832,112,32292.0,13.670828,addition,0.0120193,Q1 2019,HEALTH CARE,"","",49.7229
Niu technologies,NIU,"",458313.0,16797000.0,0.0823,0.0491,113,149959.0,48.632092,addition,0.7037380,Q3 2020,CONSUMER DISCRETIONARY,"","",26.7329
Raven industries inc.,RAVN,"",421835.0,16169000.0,0.0792,0.0423,114,196785.0,87.440569,addition,1.1760270,Q3 2020,INDUSTRIALS,"","",30.3808
Adaptive biotechnologies corp,ADPT,"",398810.0,16056000.0,0.0787,0.0755,115,173991.0,77.391591,addition,0.2915866,Q2 2020,HEALTH CARE,"","",45.7789
Aerovironment inc,AVAV,"",137889.0,16003000.0,0.0784,0.0759,116,-15842.0,-10.305013,reduction,0.5587870,Q1 2018,INDUSTRIALS,"","",66.5
Schrodinger  inc.,SDGR,"",208808.0,15930000.0,0.078,0.0834,117,23381.0,12.609275,addition,0.3431628,Q2 2020,INFORMATION TECHNOLOGY,"","",78.4124
Calyxt inc,CLXT,"",2618287.0,15762000.0,0.0772,0.0545,118,343022.0,15.076134,addition,7.0467622,Q1 2019,HEALTH CARE,"","",6.6804
Teledyne technologies  inc.,TDY,"",37276.0,15419000.0,0.0755,0.001,119,36843.0,8508.775982,addition,0.1006915,Q3 2018,INDUSTRIALS,"","",411.7336
Magna international inc. class a,MGA,"",174766.0,15386000.0,0.0754,,120,174766.0,,new,0.0578666,Q1 2021,CONSUMER DISCRETIONARY,"","",88.04
Sarepta therapeutics inc,SRPT,"",192650.0,14358000.0,0.0703,0.0808,121,109226.0,130.92875,addition,0.2425692,Q1 2019,HEALTH CARE,"","",100.59
Aptiv plc,APTV,"",103585.0,14284000.0,0.07,0.0558,122,28214.0,37.433496,addition,0.0382992,Q1 2018,INDUSTRIALS,"","",104.0291
Dominos pizza inc,DPZ,"",35828.0,13177000.0,0.0646,0.0463,123,14587.0,68.673791,addition,0.0923392,Q4 2016,CONSUMER DISCRETIONARY,"","",329.4616
Arcturus therapeutics ltd,ARCT,"",315812.0,13043000.0,0.0639,0.0684,124,38126.0,13.729896,addition,1.2017074,Q2 2019,HEALTH CARE,"","",29.2275
Bhp group plc,BBL,"",224394.0,12983000.0,0.0636,0.0786,125,-36700.0,-14.05624,reduction,0.0212487,Q1 2012,MATERIALS,"","",44.3
Ansys  inc.,ANSS,"",37830.0,12846000.0,0.0629,0.0515,126,12920.0,51.86672,addition,0.0440477,Q2 2018,INFORMATION TECHNOLOGY,"","",291.1557
Garmin ltd,GRMN,"",95481.0,12589000.0,0.0617,0.0382,127,39332.0,70.049333,addition,0.0498410,Q3 2018,CONSUMER DISCRETIONARY,"","",115.5488
Thermo fisher scientific  inc.,TMO,"",27207.0,12417000.0,0.0608,0.0633,128,3282.0,13.717868,addition,0.0069090,Q1 2019,HEALTH CARE,"","",305.2076
Arrowhead pharmaceuticals inc,ARWR,"",182704.0,12115000.0,0.0593,0.0692,129,23973.0,15.10291,addition,0.1760283,Q4 2020,HEALTH CARE,"","",75.3628
Bill.com holdings  inc.,BILL,"",82639.0,12024000.0,0.0589,,130,82639.0,,new,0.1004337,Q1 2021,INFORMATION TECHNOLOGY,"","",145.5
Xilinx  inc,XLNX,"",96850.0,12000000.0,0.0588,0.0506,131,34011.0,54.124031,addition,0.0394073,Q4 2016,INFORMATION TECHNOLOGY,"","",103.7085
Chevron corp. (standard oil of california),CVX,"",99461.0,10423000.0,0.0511,0.0455,132,4523.0,4.764162,addition,0.0051631,Q4 2009,ENERGY,"","",95.5597
Freeport-mcmoran copper & gold  inc,FCX,"",312172.0,10280000.0,0.0504,0.0516,133,-37171.0,-10.640259,reduction,0.0214039,Q4 2009,MATERIALS,"","",21.8
Workhorse group inc,WKHS,"",739614.0,10184000.0,0.0499,0.0526,134,270990.0,57.826744,addition,0.5828091,Q3 2020,CONSUMER DISCRETIONARY,"","",20.1314
Nutrien ltd,NTR,"",187791.0,10120000.0,0.0496,0.0541,135,-9867.0,-4.991956,reduction,0.0329488,Q4 2009,MATERIALS,"","",27.16
Markforged holding corporation,MKFG,"",863934.0,10013000.0,0.0491,,136,863934.0,,new,No Data,Q1 2021,INFORMATION TECHNOLOGY,"","",11.59
Exxonmobil corp. (standard oil of new jersey),XOM,"",178116.0,9944000.0,0.0487,0.0344,137,30996.0,21.068515,addition,0.0042073,Q4 2009,ENERGY,"","",72.2174
Liveperson inc.,LPSN,"",186634.0,9843000.0,0.0482,0.4708,138,-1145614.0,-85.991047,reduction,0.2753361,Q3 2020,COMMUNICATIONS,"","",56.2
Blade air mobility inc,BLDE,"",934956.0,9621000.0,0.0471,0.001,139,919355.0,5892.923531,addition,3.3998400,Q4 2020,TRANSPORTS,"","",10.3032
Autodesk  inc.,ADSK,"",34019.0,9428000.0,0.0462,0.0379,140,12192.0,55.857424,addition,0.0154919,Q3 2018,INFORMATION TECHNOLOGY,"","",222.8183
Totalenergies se,TTE,"",194684.0,9061000.0,0.0444,0.0464,141,-179.0,-0.091859,reduction,0.0074029,Q4 2009,ENERGY,"","",48.89
United parcel service  inc. class b,UPS,"",52347.0,8898000.0,0.0436,0.046,142,4293.0,8.9337,addition,0.0072754,Q4 2019,TRANSPORTS,"","",151.1161
Elbit systems ltd,ESLT,"",58955.0,8431000.0,0.0413,0.0116,143,43379.0,278.498973,addition,0.1333819,Q1 2018,INDUSTRIALS,"","",137.1559
Seer  inc.,SEER,"",153294.0,7668000.0,0.0376,,144,153294.0,,new,0.2746160,Q1 2021,HEALTH CARE,"","",50.02
L3harris technologies inc,LHX,"",34354.0,6963000.0,0.0341,0.0034,145,31179.0,982.015748,addition,0.0291234,Q3 2018,INFORMATION TECHNOLOGY,"","",202.4563
Companhia vale de rio doce s.a. adr,VALE,"",400538.0,6961000.0,0.0341,0.0368,146,14394.0,3.727625,addition,0.0075795,Q3 2020,MATERIALS,"","",11.4703
Rio tinto plc (nyse) adr,RIO,"",84266.0,6543000.0,0.0321,0.0525,147,-38620.0,-31.427502,reduction,0.0067593,Q4 2009,MATERIALS,"","",48.5
Lockheed martin corp.,LMT,"",16892.0,6242000.0,0.0306,0.0035,148,15162.0,876.416185,addition,0.0060306,Q1 2018,INDUSTRIALS,"","",364.5103
Royal dutch shell plc class a adr,RDS.A,"",150304.0,5893000.0,0.0289,0.0316,149,-7875.0,-4.978537,reduction,0.0073297,Q4 2009,ENERGY,"","",53.77
International paper co.,IP,"",105387.0,5698000.0,0.0279,0.0313,150,-5601.0,-5.046492,reduction,0.0268080,Q4 2009,MATERIALS,"","",45.54
Boeing company,BA,"",19558.0,4982000.0,0.0244,0.0016,151,18252.0,1397.54977,addition,0.0033547,Q3 2018,INDUSTRIALS,"","",255.2282
Barrick gold corp,GOLD,"",251253.0,4975000.0,0.0244,0.0298,152,21216.0,9.222864,addition,0.0141292,Q4 2009,MATERIALS,"","",22.3544
Linde plc (praxair inc.),LIN,"",17745.0,4971000.0,0.0244,0.028,153,-942.0,-5.040938,reduction,0.0033940,Q4 2019,MATERIALS,"","",196.02
Organovo holdings inc,ONVO,"",483811.0,4664000.0,0.0228,0.0334,154,5241.0,1.095138,addition,6.7978833,Q3 2018,HEALTH CARE,"","",11.0743
Newmont mining corp. (holding co.),NEM,"",75493.0,4550000.0,0.0223,0.027,155,-3974.0,-5.000818,reduction,0.0094236,Q2 2016,MATERIALS,"","",40.33
Weyerhaeuser corp.,WY,"",123372.0,4392000.0,0.0215,0.0247,156,-6492.0,-4.999076,reduction,0.0164987,Q3 2010,MATERIALS,"","",29.68
Spirit aerosystems holdings inc. class a,SPR,"",88519.0,4306000.0,0.0211,0.002,157,79636.0,896.498931,addition,0.0839512,Q3 2018,INDUSTRIALS,"","",48.6119
Steel dynamics  inc.,STLD,"",82401.0,4183000.0,0.0205,0.0182,158,-4375.0,-5.041717,reduction,0.0390517,Q3 2015,MATERIALS,"","",31.59
Bp plc adr (british petroleum),BP,"",169870.0,4136000.0,0.0203,0.0208,159,-8940.0,-4.99972,reduction,0.0050085,Q3 2010,ENERGY,"","",37.82
Nucor corp. (nuclear corp. of america),NUE,"",50617.0,4063000.0,0.0199,0.0161,160,-2668.0,-5.007038,reduction,0.0169830,Q3 2010,MATERIALS,"","",52.76
Conocophillips (phillips petroleum),COP,"",76325.0,4043000.0,0.0198,0.012,161,23654.0,44.908963,addition,0.0056339,Q4 2013,ENERGY,"","",53.6394
