Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Brown-forman corp. class b,BF.B,"",11231696.0,774650000.0,2.4637,2.7002,18,975848.0,9.51504,addition,3.6279798,Q3 2019,CONSUMER STAPLES,"","",63.7744
Church & dwight co.  inc.,CHD,"",6223361.0,543611000.0,1.7289,1.6282,19,592157.0,10.515638,addition,2.5392338,Q4 2020,CONSUMER STAPLES,"","",87.2414
Sabre corp,SABR,"",14931624.0,221137000.0,0.7033,0.5425,20,1316243.0,9.667324,addition,4.7052448,Q4 2018,CONSUMER DISCRETIONARY,"","",12.658
Fortinet inc,FTNT,"",747908.0,137929000.0,0.4387,0.3667,21,3137.0,0.421203,addition,0.4583025,Q3 2020,INFORMATION TECHNOLOGY,"","",139.9573
Cognex corp,CGNX,"",1611251.0,133718000.0,0.4253,0.427,22,6760.0,0.421317,addition,0.9123237,Q4 2018,INFORMATION TECHNOLOGY,"","",41.6542
Ipg photonics corp,IPGP,"",629987.0,132889000.0,0.4226,0.4654,23,2643.0,0.4213,addition,1.1768069,Q4 2018,INFORMATION TECHNOLOGY,"","",134.7709
Verisk analytics inc,VRSK,"",699816.0,123650000.0,0.3933,0.4185,24,91668.0,15.073305,addition,0.4298846,Q4 2018,INDUSTRIALS,"","",126.9304
Equifax inc.,EFX,"",675592.0,122370000.0,0.3892,0.43,25,2834.0,0.421251,addition,0.5547275,Q4 2018,INDUSTRIALS,"","",114.65
Ansys  inc.,ANSS,"",358608.0,121769000.0,0.3873,0.4306,26,1505.0,0.421447,addition,0.4175486,Q4 2018,INFORMATION TECHNOLOGY,"","",171.4883
Smith (a.o.) corp.  class b,AOS,"",1758436.0,118888000.0,0.3781,0.2706,27,269119.0,18.069961,addition,1.2973762,Q4 2018,INDUSTRIALS,"","",47.3593
Verisign inc.,VRSN,"",585315.0,116337000.0,0.37,0.3576,28,86738.0,17.397112,addition,0.5175199,Q4 2018,COMMUNICATIONS,"","",175.48
Qualys  inc.,QLYS,"",1061066.0,111178000.0,0.3536,0.3772,29,127279.0,13.63041,addition,2.7062670,Q2 2020,INFORMATION TECHNOLOGY,"","",105.0616
Masimo corp,MASI,"",431063.0,98998000.0,0.3149,0.3819,30,1809.0,0.421429,addition,0.7799708,Q4 2018,HEALTH CARE,"","",114.6646
Msci inc,MSCI,"",208613.0,87467000.0,0.2782,0.3075,31,876.0,0.421687,addition,0.2520959,Q4 2018,FINANCE,"","",169.9912
Paycom software inc,PAYC,"",215932.0,79908000.0,0.2541,0.3223,32,906.0,0.421344,addition,0.3587593,Q4 2018,INFORMATION TECHNOLOGY,"","",160.2042
Rollins  inc.,ROL,"",1842427.0,63416000.0,0.2017,,33,1842427.0,,new,0.3743786,Q1 2021,INDUSTRIALS,"","",34.42
Wingstop inc,WING,"",447555.0,56916000.0,0.181,,34,447555.0,,new,1.5075279,Q1 2021,CONSUMER DISCRETIONARY,"","",127.17
Marriott international inc/md,MAR,"",296181.0,43867000.0,0.1395,0.1215,35,18261.0,6.570596,addition,0.0912972,Q2 2016,CONSUMER DISCRETIONARY,"","",92.9822
Mercadolibre inc,MELI,"",24225.0,35663000.0,0.1134,0.1583,36,-4275.0,-15.0,reduction,0.0485766,Q4 2018,COMMUNICATIONS,"","",431.61
Zoetis  inc.,ZTS,"",212207.0,33418000.0,0.1063,0.0664,37,91204.0,75.373338,addition,0.0446595,Q4 2020,HEALTH CARE,"","",162.0531
Taiwan semiconductor manufacturing co ltd adr,TSM,"",117981.0,13955000.0,0.0444,0.0426,38,0.0,0.0,,0.0022750,Q4 2020,INFORMATION TECHNOLOGY,"","",109.04
Procter & gamble co. (oh) (1905),PG,"",84563.0,11452000.0,0.0364,0.0176,39,46392.0,121.537293,addition,0.0034341,Q4 2020,CONSUMER STAPLES,"","",137.1047
Xp inc.,XP,"",253367.0,9544000.0,0.0304,0.0333,40,0.0,0.0,,0.0728814,Q1 2020,FINANCE,"","",19.29
Colgate-palmolive co.,CL,"",120029.0,9462000.0,0.0301,0.0318,41,7950.0,7.093211,addition,0.0141624,Q3 2020,CONSUMER STAPLES,"","",77.5974
Home depot  inc. (the),HD,"",5265.0,1607000.0,0.0051,,42,5265.0,,new,0.0004890,Q1 2021,CONSUMER DISCRETIONARY,"","",305.25
