Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Denali therapeutics inc,DNLI,"",1310000.0,31676000.0,1.8746,2.7045,18,-145000.0,-9.965636,reduction,1.2401993,Q4 2018,HEALTH CARE,"","",17.98
Constellation pharmaceuticals inc,CNST,"",980000.0,29449000.0,1.7428,3.2697,19,0.0,0.0,,2.0631565,Q3 2018,HEALTH CARE,"","",6.31
Beigene ltd adr,BGNE,"",150000.0,28260000.0,1.6724,,20,150000.0,,new,0.1657577,Q2 2020,HEALTH CARE,"","",188.4
Allogene therapeutics inc,ALLO,"",625000.0,26763000.0,1.5838,1.0318,21,125000.0,25.0,addition,0.4486993,Q1 2020,HEALTH CARE,"","",24.116
Fulcrum therapeutics inc,FULC,"",1441176.0,26359000.0,1.5599,1.5328,22,231891.0,19.175877,addition,5.2592630,Q3 2019,HEALTH CARE,"","",11.1912
Alector inc,ALEC,"",1076039.0,26298000.0,1.5563,2.7563,23,0.0,0.0,,1.3615024,Q1 2019,HEALTH CARE,"","",17.37
Magenta therapeutics inc,MGTA,"",3346034.0,25129000.0,1.4871,1.9806,24,375000.0,12.621868,addition,6.9355650,Q2 2018,HEALTH CARE,"","",11.9674
Amyris inc.,AMRS,"",5349376.0,22842000.0,1.3518,,25,5349376.0,,new,2.6143179,Q2 2020,MATERIALS,"","",4.27
Crispr therapeutics ag,CRSP,"",266430.0,19580000.0,1.1588,1.1994,26,0.0,0.0,,0.3796815,Q1 2020,HEALTH CARE,"","",42.41
Global blood therapeutics inc,GBT,"",300000.0,18939000.0,1.1208,1.627,27,0.0,0.0,,0.4889117,Q4 2015,HEALTH CARE,"","",32.45
Dermtech inc,DMTK,"",1428572.0,18900000.0,1.1185,0.5989,28,856859.0,149.875724,addition,7.8366530,Q1 2020,FINANCE,"","",
Zai lab ltd,ZLAB,"",190000.0,15605000.0,0.9235,1.0383,29,0.0,0.0,,0.2544341,Q1 2020,HEALTH CARE,"","",51.48
Sangamo therapeutics inc,SGMO,"",1455000.0,13037000.0,0.7715,0.9838,30,0.0,0.0,,1.0320027,Q1 2017,HEALTH CARE,"","",10.02
Gritstone bio inc,GRTS,"",1850373.0,12286000.0,0.7271,1.4024,31,-419627.0,-18.485771,reduction,4.9017725,Q3 2018,HEALTH CARE,"","",11.87
Black diamond therapeutics  inc.,BDTX,"",289395.0,12201000.0,0.7221,0.7664,32,0.0,0.0,,0.8058739,Q1 2020,HEALTH CARE,"","",24.95
Illumina inc,ILMN,"",30000.0,11111000.0,0.6576,0.8698,33,0.0,0.0,,0.0204082,Q4 2016,HEALTH CARE,"","",202.2
Bristol myers squibb rights,BMYR,"",2950000.0,10561000.0,0.625,1.0085,34,450000.0,18.0,addition,N/A,Q4 2019, ,"","",
Orchard therapeutics plc,ORTX,"",1650000.0,9900000.0,0.5859,0.7794,35,675000.0,69.230769,addition,1.6923077,Q2 2019,HEALTH CARE,"","",9.77
Voyager therapeutics inc,VYGR,"",750000.0,9465000.0,0.5601,1.0637,36,-345075.0,-31.51154,reduction,2.0166336,Q4 2015,HEALTH CARE,"","",14.86
Oric pharmaceuticals  inc.,ORIC,"",251515.0,8484000.0,0.5021,,37,251515.0,,new,0.8234437,Q2 2020,HEALTH CARE,"","",33.73
Legend biotech corp ads,LEGN,"",135000.0,5746000.0,0.3401,,38,135000.0,,new,N/A,Q2 2020,HEALTH CARE,"","",42.56
Turning point therapeutics inc,TPTX,"",75000.0,4844000.0,0.2867,0.3556,39,0.0,0.0,,0.1814144,Q2 2019,HEALTH CARE,"","",40.08
Zymeworks inc,ZYME,"",130000.0,4689000.0,0.2775,,40,130000.0,,new,0.3307117,Q2 2020,HEALTH CARE,"","",36.07
Deciphera pharmaceuticals inc,DCPH,"",65000.0,3882000.0,0.2297,0.6119,41,-75000.0,-53.571429,reduction,0.1152957,Q3 2019,HEALTH CARE,"","",51.14
Stoke therapeutics inc,STOK,"",120000.0,2860000.0,0.1693,0.2917,42,0.0,0.0,,0.3612571,Q2 2019,HEALTH CARE,"","",26.51
Gilead sciences inc.,GILD,"",0.0,0.0,,1.3888,"",-175000.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",74.76
Sage therapeutics inc,SAGE,"",0.0,0.0,,1.1738,"",-385000.0,-100.0,soldall,0.0000000,Q4 2015,HEALTH CARE,"","",65.16
Genmark diagnostics inc,GNMK1,"",0.0,0.0,,1.4717,"",-3365000.0,-100.0,soldall,0.0000000,Q4 2015,HEALTH CARE,"","",6.69
