Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Smartsheet inc,SMAR,"",4418474.0,159198000.0,0.8431,0.5909,26,2163474.0,95.941197,addition,4.1464658,Q1 2019,INFORMATION TECHNOLOGY,"","",41.945
Mastercard inc,MA,"",549932.0,149164000.0,0.7899,0.7876,27,0.0,0.0,,0.0542040,Q4 2007,FINANCE,"","",42.52
Twilio inc,TWLO,"",1079000.0,118647000.0,0.6283,0.7966,28,0.0,0.0,,0.7940246,Q3 2018,INFORMATION TECHNOLOGY,"","",129.37
Despegar.com corp,DESP,"",9256550.0,104784000.0,0.5549,0.6961,29,0.0,0.0,,13.3842539,Q3 2017,COMMUNICATIONS,"","",32.0
Mongodb inc,MDB,"",868955.0,104692000.0,0.5544,0.3269,30,471955.0,118.880353,addition,1.5704952,Q4 2017,INFORMATION TECHNOLOGY,"","",133.5648
8x8 inc,EGHT,"",4730000.0,98006000.0,0.519,0.6172,31,0.0,0.0,,4.7638231,Q1 2019,INFORMATION TECHNOLOGY,"","",20.2
Zoom video communications inc,ZM,"",1200000.0,91440000.0,0.4843,0.5769,32,0.0,0.0,,0.4404478,Q2 2019,INFORMATION TECHNOLOGY,"","",88.79
Atlassian corp plc,TEAM,"",606001.0,76017000.0,0.4026,0.3683,33,86095.0,16.559724,addition,0.5127346,Q4 2015,INFORMATION TECHNOLOGY,"","",46.9395
Pinduoduo inc,PDD,"",2172470.0,69997000.0,0.3707,0.1215,34,1084470.0,99.675551,addition,0.1950293,Q3 2018,CONSUMER DISCRETIONARY,"","",29.2502
Elastic nv,ESTC,"",738000.0,60767000.0,0.3218,0.2983,35,0.0,0.0,,0.9794293,Q4 2018,INFORMATION TECHNOLOGY,"","",71.48
Wayfair inc class a,W,"",510000.0,57181000.0,0.3028,,36,510000.0,,new,0.7004359,Q3 2019,CONSUMER DISCRETIONARY,"","",112.12
Anaplan inc,PLAN,"",1207000.0,56729000.0,0.3004,,37,1207000.0,,new,0.9344998,Q3 2019,INFORMATION TECHNOLOGY,"","",47.0
Stoneco ltd,STNE,"",1451729.0,50491000.0,0.2674,0.3132,38,-503895.0,-25.766456,reduction,0.5239575,Q4 2018,FINANCE,"","",18.44
Momentive global inc,MNTV,"",2306271.0,39437000.0,0.2089,1.2143,39,-11278013.0,-83.022506,reduction,1.7329959,Q3 2018,INFORMATION TECHNOLOGY,"","",16.03
Switch inc,SWCH,"",2470000.0,38581000.0,0.2043,0.1751,40,0.0,0.0,,1.0078753,Q4 2017,COMMUNICATIONS,"","",13.49
Tencent music entertainment group,TME,"",2700000.0,34479000.0,0.1826,0.2191,41,0.0,0.0,,0.1653409,Q4 2018,INFORMATION TECHNOLOGY,"","",13.22
Slack technologies inc,WORK2,"",1201063.0,28501000.0,0.1509,,42,1201063.0,,new,0.5016133,Q3 2019,INFORMATION TECHNOLOGY,"","",23.73
Visa inc,V,"",163000.0,28038000.0,0.1485,0.1532,43,0.0,0.0,,0.0082161,Q3 2016,FINANCE,"","",80.48
Beyond meat inc,BYND,"",175000.0,26009000.0,0.1377,,44,175000.0,,new,0.2907943,Q3 2019,CONSUMER STAPLES,"","",148.62
Linx sa,LINX1,"",3350000.0,25896000.0,0.1371,0.1654,45,0.0,0.0,,1.7686500,Q2 2019,INFORMATION TECHNOLOGY,"","",9.12
Workday inc,WDAY,"",130000.0,22095000.0,0.117,,46,130000.0,,new,0.0575221,Q3 2019,COMMUNICATIONS,"","",169.96
Shopify inc,SHOP,"",70000.0,21816000.0,0.1155,0.1138,47,0.0,0.0,,0.0622056,Q2 2015,COMMUNICATIONS,"","",33.95
Zto express cayman inc adr,ZTO,"",994400.0,21211000.0,0.1123,0.1029,48,0.0,0.0,,0.1960491,Q4 2016,INDUSTRIALS,"","",12.07
Barclays ipath series b s&p 500 vix shor,VXX,"",220393.75,20929000.0,0.1108,0.1241,49,0.0,0.0,,No Data,Q1 2019,FINANCE,"","",29.26
Chewy inc,CHWY,"",800000.0,19664000.0,0.1041,0.1516,50,0.0,0.0,,0.2007025,Q2 2019,CONSUMER DISCRETIONARY,"","",35.0
Docusign inc,DOCU,"",300000.0,18576000.0,0.0984,0.0807,51,0.0,0.0,,0.1726122,Q2 2018,INFORMATION TECHNOLOGY,"","",52.95
Pure storage inc,PSTG,"",1000000.0,16940000.0,0.0897,0.0827,52,0.0,0.0,,0.3951164,Q4 2015,INFORMATION TECHNOLOGY,"","",15.57
Redfin corp,RDFN,"",988992.0,16655000.0,0.0882,0.1137,53,-178664.0,-15.301082,reduction,1.0769814,Q3 2017,REAL ESTATE,"","",25.09
Iqiyi inc,IQ,"",1000000.0,16130000.0,0.0854,0.1118,54,0.0,0.0,,0.1379082,Q1 2018,COMMUNICATIONS,"","",15.55
Datadog inc,DDOG,"",450000.0,15260000.0,0.0808,,55,450000.0,,new,No Data,Q3 2019,INFORMATION TECHNOLOGY,"","",33.91
Crowdstrike holdings inc,CRWD,"",250000.0,14578000.0,0.0772,0.0924,56,0.0,0.0,,0.1271036,Q2 2019,INFORMATION TECHNOLOGY,"","",68.29
Fastly inc,FSLY,"",400000.0,9600000.0,0.0508,0.0439,57,0.0,0.0,,0.4279448,Q2 2019,INFORMATION TECHNOLOGY,"","",20.28
Dynatrace inc,DT,"",500000.0,9335000.0,0.0494,,58,500000.0,,new,No Data,Q3 2019,INFORMATION TECHNOLOGY,"","",18.67
Huya inc,HUYA,"",362000.0,8558000.0,0.0453,0.0484,59,0.0,0.0,,0.1659409,Q2 2018,INFORMATION TECHNOLOGY,"","",32.89
Ceridian hcm holding inc,CDAY,"",170000.0,8393000.0,0.0444,0.0462,60,0.0,0.0,,0.1187565,Q2 2018,INFORMATION TECHNOLOGY,"","",33.19
Avalara inc,AVLR,"",100000.0,6729000.0,0.0356,0.0391,61,0.0,0.0,,0.1324679,Q2 2018,INFORMATION TECHNOLOGY,"","",53.37
Okta inc,OKTA,"",60000.0,5908000.0,0.0313,0.0401,62,0.0,0.0,,0.0525670,Q2 2017,INFORMATION TECHNOLOGY,"","",22.8
Livongo health inc,LVGO1,"",250000.0,4360000.0,0.0231,,63,250000.0,,new,No Data,Q3 2019,HEALTH CARE,"","",17.44
Farfetch ltd,FTCH,"",500000.0,4320000.0,0.0229,0.0563,64,0.0,0.0,,0.1667445,Q3 2018,CONSUMER DISCRETIONARY,"","",27.23
Pagerduty inc,PD,"",150000.0,4238000.0,0.0224,0.0382,65,0.0,0.0,,0.1971350,Q2 2019,INFORMATION TECHNOLOGY,"","",47.05
Rise education cayman ltd,REDU,"",500000.0,4185000.0,0.0222,0.0258,66,0.0,0.0,,0.8807469,Q4 2017,CONSUMER DISCRETIONARY,"","",14.79
Dropbox inc,DBX,"",200000.0,4034000.0,0.0214,0.0271,67,0.0,0.0,,0.0483805,Q1 2018,INFORMATION TECHNOLOGY,"","",31.25
Solarwinds corp,SWI,"",189600.0,3690000.0,0.0195,0.0199,68,0.0,0.0,,0.0644849,Q4 2018,INFORMATION TECHNOLOGY,"","",13.83
Tenable holdings inc,TENB,"",150000.0,3357000.0,0.0178,0.0232,69,0.0,0.0,,0.1548467,Q3 2018,INFORMATION TECHNOLOGY,"","",38.88
Douyu international holdings ltd,DOYU,"",400000.0,3276000.0,0.0173,,70,400000.0,,new,No Data,Q3 2019,INFORMATION TECHNOLOGY,"","",8.19
Cloudflare inc,NET,"",175000.0,3250000.0,0.0172,,71,175000.0,,new,No Data,Q3 2019,INFORMATION TECHNOLOGY,"","",18.57
Mandiant inc,MNDT,"",200000.0,2668000.0,0.0141,0.016,72,0.0,0.0,,0.0931315,Q4 2013,INFORMATION TECHNOLOGY,"","",43.61
Onesmart international education group ltd,ONE,"",320000.0,2365000.0,0.0125,0.0138,73,0.0,0.0,,0.1964395,Q1 2018,CONSUMER DISCRETIONARY,"","",10.75
Fitbit inc,FIT2,"",500000.0,1905000.0,0.0101,0.0119,74,0.0,0.0,,0.1935359,Q2 2015,INFORMATION TECHNOLOGY,"","",38.23
Health catalyst inc,HCAT,"",50000.0,1582000.0,0.0084,,75,50000.0,,new,No Data,Q3 2019,INFORMATION TECHNOLOGY,"","",31.64
Realreal inc,REAL,"",70000.0,1565000.0,0.0083,0.011,76,0.0,0.0,,0.0820441,Q2 2019,CONSUMER DISCRETIONARY,"","",28.9
Bilibili inc,BILI,"",100000.0,1412000.0,0.0075,0.0088,77,0.0,0.0,,0.0306636,Q1 2018,COMMUNICATIONS,"","",11.01
Medallia inc,MDLA1,"",50000.0,1372000.0,0.0073,,78,50000.0,,new,No Data,Q3 2019,INFORMATION TECHNOLOGY,"","",27.43
Sunlands online education group,STG,"",24000.0,885000.0,0.0047,0.0039,79,0.0,0.0,,0.2771875,Q1 2018,CONSUMER DISCRETIONARY,"","",8.3
J c penney company inc,CPPRQ1,"",850000.0,756000.0,0.004,0.0052,80,0.0,0.0,,0.2682911,Q2 2017,CONSUMER DISCRETIONARY,"","",4.65
Sogou inc,SOGO1,"",150000.0,741000.0,0.0039,0.0033,81,0.0,0.0,,0.0383289,Q4 2017,INFORMATION TECHNOLOGY,"","",11.57
Lendingclub corp,LC,"",55000.0,719000.0,0.0038,0.0049,82,0.0,0.0,,0.0630951,Q4 2014,FINANCE,"","",632.5
Cloudera inc,CLDR,"",50000.0,443000.0,0.0023,0.0014,83,0.0,0.0,,0.0182355,Q2 2017,INFORMATION TECHNOLOGY,"","",16.02
Farmland partners inc,FPI,"",44502.0,297000.0,0.0016,0.0017,84,0.0,0.0,,0.1503446,Q1 2017,REAL ESTATE,"","",11.17
Luckin coffee inc,LKNCY,"",0.0,0.0,,0.0317,"",-300000.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",19.49
Pivotal software inc,PVTL2,"",0.0,0.0,,0.0743,"",-1300000.0,-100.0,soldall,0.0000000,Q2 2018,INFORMATION TECHNOLOGY,"","",24.27
Eventbrite inc,EB,"",0.0,0.0,,0.7322,"",-8347422.0,-100.0,soldall,0.0000000,Q3 2018,COMMUNICATIONS,"","",37.97
