Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Becton  dickinson and co.,BDX,"",3821427.0,1039314000.0,4.9102,4.9366,14,3492.0,0.091463,addition,1.4156055,Q4 2012,HEALTH CARE,"","",161.3712
Johnson & johnson co.,JNJ,"",6063399.0,884468000.0,4.1786,3.9394,15,106578.0,1.789176,addition,0.2297464,Q4 2012,HEALTH CARE,"","",110.2081
Brown-forman corp. class b,BF.B,"",9630607.0,651029000.0,3.0758,2.9662,16,387421.0,4.191423,addition,2.0178530,Q3 2019,CONSUMER STAPLES,"","",62.9739
Clorox co.,CLX,"",1682176.0,258281000.0,1.2202,,17,1682176.0,,new,1.3406998,Q4 2019,CONSUMER STAPLES,"","",153.54
Verisk analytics inc,VRSK,"",621663.0,92839000.0,0.4386,0.4321,18,87133.0,16.300862,addition,0.3801988,Q4 2018,INDUSTRIALS,"","",118.5406
Equifax inc.,EFX,"",654288.0,91679000.0,0.4331,0.4464,19,33467.0,5.390765,addition,0.5412707,Q4 2018,INDUSTRIALS,"","",100.2304
Sabre corp,SABR,"",4070298.0,91337000.0,0.4315,0.4156,20,439380.0,12.101072,addition,1.4872471,Q4 2018,CONSUMER DISCRETIONARY,"","",21.771
Masimo corp,MASI,"",574963.0,90879000.0,0.4294,0.4373,21,0.0,0.0,,1.0779209,Q4 2018,HEALTH CARE,"","",114.05
Ansys  inc.,ANSS,"",347128.0,89354000.0,0.4221,0.3928,22,0.0,0.0,,0.4127562,Q4 2018,INFORMATION TECHNOLOGY,"","",156.02
Check point software technologies ltd,CHKP,"",801834.0,88972000.0,0.4203,0.4073,23,74049.0,10.174571,addition,0.5266908,Q4 2018,INFORMATION TECHNOLOGY,"","",107.2568
Ipg photonics corp,IPGP,"",459804.0,66635000.0,0.3148,0.2723,24,66904.0,17.028251,addition,0.8642932,Q4 2018,INFORMATION TECHNOLOGY,"","",135.3668
Cognex corp,CGNX,"",1167817.0,65444000.0,0.3092,0.2933,25,0.0,0.0,,0.6842945,Q4 2018,INFORMATION TECHNOLOGY,"","",39.74
Smith (a.o.) corp.  class b,AOS,"",1178048.0,56122000.0,0.2651,0.2069,26,329485.0,38.828584,addition,0.7165742,Q4 2018,INDUSTRIALS,"","",45.0613
Verisign inc.,VRSN,"",272873.0,52577000.0,0.2484,0.2631,27,0.0,0.0,,0.2305255,Q4 2018,COMMUNICATIONS,"","",148.29
Msci inc,MSCI,"",200070.0,51654000.0,0.244,0.2227,28,0.0,0.0,,0.2362102,Q4 2018,FINANCE,"","",163.45
Paycom software inc,PAYC,"",170928.0,45255000.0,0.2138,0.183,29,0.0,0.0,,0.2925847,Q4 2018,INFORMATION TECHNOLOGY,"","",122.45
Marriott international inc/md,MAR,"",171758.0,26009000.0,0.1229,0.1343,30,-39544.0,-18.714447,reduction,0.0521490,Q2 2016,CONSUMER DISCRETIONARY,"","",87.88
Mercadolibre inc,MELI,"",34804.0,19906000.0,0.094,0.0666,31,11160.0,47.200135,addition,0.0700141,Q4 2018,COMMUNICATIONS,"","",431.614
Church & dwight co.  inc.,CHD,"",0.0,0.0,,0.0781,"",-202952.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,"","",75.24
