Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Alibaba group holding ltd adr,BABA,"",647584.0,137353000.0,2.163,2.1098,12,-62489.0,-8.800363,reduction,0.0254513,Q4 2016,COMMUNICATIONS,"","",163.23
Nvidia corp.,NVDA,"",2317456.0,136324000.0,2.1468,2.4974,13,-912588.0,-28.253114,reduction,0.0951337,Q4 2016,INFORMATION TECHNOLOGY,"","",171.48
Salesforce.com inc.,CRM,"",760015.0,123609000.0,1.9466,1.9825,14,8297.0,1.103738,addition,0.0866608,Q1 2016,INFORMATION TECHNOLOGY,"","",124.5999
Amazon.com inc.,AMZN,"",62085.0,114723000.0,1.8066,2.1764,15,-8481.0,-12.018536,reduction,0.0125510,Q4 2009,CONSUMER DISCRETIONARY,"","",1278.31
Stratasys ltd,SSYS,"",5458115.0,110390000.0,1.7384,2.0658,16,578.0,0.010591,addition,10.1113653,Q3 2018,INFORMATION TECHNOLOGY,"","",25.6294
Nanostring technologies inc,NSTG,"",3830602.0,106567000.0,1.6782,1.4977,17,-73849.0,-1.891405,reduction,10.8086964,Q3 2018,HEALTH CARE,"","",26.38
Intellia therapeutics inc,NTLA,"",7178520.0,105309000.0,1.6584,1.7172,18,-61217.0,-0.845569,reduction,14.6860065,Q3 2018,HEALTH CARE,"","",15.62
2u  inc,TWOU,"",4181193.0,100307000.0,1.5796,1.102,19,371342.0,9.74689,addition,6.6011888,Q4 2018,CONSUMER DISCRETIONARY,"","",19.4614
Xilinx  inc,XLNX,"",992561.0,97043000.0,1.5282,1.2152,20,279368.0,39.171444,addition,0.3929223,Q4 2016,INFORMATION TECHNOLOGY,"","",96.1461
Veracyte inc,VCYT,"",3053251.0,85247000.0,1.3425,1.1787,21,289015.0,10.455511,addition,6.3018596,Q3 2018,HEALTH CARE,"","",26.8336
Eventbrite inc,EB,"",3868354.0,78025000.0,1.2287,1.006,22,671167.0,20.992422,addition,6.7381188,Q1 2019,COMMUNICATIONS,"","",18.0872
Shopify inc,SHOP,"",195631.0,77779000.0,1.2249,0.7477,23,60595.0,44.873219,addition,0.1738479,Q4 2017,COMMUNICATIONS,"","",212.2593
Paypal holdings inc,PYPL,"",714466.0,77284000.0,1.2171,1.0393,24,149789.0,26.526492,addition,0.0607188,Q4 2015,COMMUNICATIONS,"","",79.6542
Teladoc health inc,TDOC,"",918355.0,76885000.0,1.2108,1.2529,25,-122972.0,-11.809163,reduction,1.2747848,Q4 2018,HEALTH CARE,"","",65.04
Roku inc,ROKU,"",562092.0,75264000.0,1.1853,0.3291,26,380060.0,208.787466,addition,0.4836032,Q3 2019,INFORMATION TECHNOLOGY,"","",123.4915
Lendingclub corp,LC,"",5852428.0,73858000.0,1.1631,1.4921,27,-568175.0,-8.849247,reduction,6.7138098,Q4 2016,FINANCE,"","",378.9
Intercontinental exchange inc,ICE,"",751092.0,69514000.0,1.0947,1.1898,28,25333.0,3.490553,addition,0.1340231,Q1 2018,FINANCE,"","",78.5197
Twitter inc,TWTR,"",2065786.0,66208000.0,1.0426,1.4212,29,124254.0,6.399792,addition,0.2672358,Q1 2018,COMMUNICATIONS,"","",33.6008
Proto labs inc,PRLB,"",646335.0,65635000.0,1.0336,0.9096,30,144908.0,28.899122,addition,2.4045201,Q3 2018,CONSUMER DISCRETIONARY,"","",105.4833
Pinduoduo inc,PDD,"",1729447.0,65408000.0,1.03,1.7078,31,-1253840.0,-42.028809,reduction,0.1552577,Q1 2019,CONSUMER DISCRETIONARY,"","",21.4
Taiwan semiconductor manufacturing co ltd adr,TSM,"",1075161.0,62467000.0,0.9837,1.238,32,-423957.0,-28.280429,reduction,0.0207317,Q1 2018,INFORMATION TECHNOLOGY,"","",41.55
Hdfc bank ltd adr,HDB,"",891089.0,56468000.0,0.8893,0.948,33,-44195.0,-4.725303,reduction,0.0490812,Q4 2016,FINANCE,"","",46.88
Regeneron pharmaceuticals inc.,REGN,"",145223.0,54528000.0,0.8587,0.7864,34,-14330.0,-8.981342,reduction,0.1322253,Q1 2019,HEALTH CARE,"","",319.08
Pinterest inc,PINS,"",2892341.0,53913000.0,0.849,0.3117,35,2228986.0,336.017065,addition,0.5329441,Q3 2019,COMMUNICATIONS,"","",20.4312
Workday inc,WDAY,"",325007.0,53447000.0,0.8417,0.7856,36,64857.0,24.930617,addition,0.1425469,Q3 2019,COMMUNICATIONS,"","",168.8604
The trade desk inc class a,TTD,"",2057050.0,53438000.0,0.8415,0.3469,37,1016000.0,97.593776,addition,0.4573255,Q3 2019,COMMUNICATIONS,"","",223.2252
Aerovironment inc,AVAV,"",853824.0,52715000.0,0.8302,0.5159,38,311657.0,57.48358,addition,3.5605671,Q1 2018,INDUSTRIALS,"","",64.8641
Baidu inc adr,BIDU,"",413582.0,52277000.0,0.8233,0.9021,39,-80542.0,-16.299957,reduction,0.1183895,Q4 2016,COMMUNICATIONS,"","",215.9
Twilio inc,TWLO,"",520976.0,51202000.0,0.8063,0.5959,40,215976.0,70.811803,addition,0.3833807,Q1 2019,INFORMATION TECHNOLOGY,"","",114.6899
Materialise nv adr,MTLS,"",2667051.0,48834000.0,0.769,0.6951,41,549933.0,25.975548,addition,5.0917354,Q3 2018,INFORMATION TECHNOLOGY,"","",18.8815
Compugen ltd,CGEN,"",8149982.0,48574000.0,0.7649,0.588,42,325528.0,4.160393,addition,15.8900019,Q3 2018,HEALTH CARE,"","",4.2511
Intuit  inc.,INTU,"",185293.0,48534000.0,0.7643,1.1191,43,-51547.0,-21.764482,reduction,0.0712474,Q4 2016,INFORMATION TECHNOLOGY,"","",170.78
Teradyne inc,TER,"",689516.0,47018000.0,0.7404,0.9253,44,-209812.0,-23.329864,reduction,0.4057170,Q1 2018,INFORMATION TECHNOLOGY,"","",43.23
Netflix inc,NFLX,"",142822.0,46213000.0,0.7278,0.4614,45,45781.0,47.176966,addition,0.0326197,Q1 2018,COMMUNICATIONS,"","",323.2982
Cerus corp.,CERS,"",9765054.0,41209000.0,0.649,0.7826,46,1220778.0,14.28767,addition,6.9591320,Q3 2018,HEALTH CARE,"","",5.34
Guidewire software  inc.,GWRE,"",354067.0,38866000.0,0.6121,1.1919,47,-282519.0,-44.380335,reduction,0.4288083,Q4 2016,INFORMATION TECHNOLOGY,"","",78.55
Iovance biotherapeutics inc,IOVA,"",1326509.0,36718000.0,0.5782,0.4386,48,-29793.0,-2.196635,reduction,1.0712339,Q1 2019,HEALTH CARE,"","",18.96
Autodesk  inc.,ADSK,"",198935.0,36497000.0,0.5748,0.4551,49,25513.0,14.711513,addition,0.0905938,Q3 2018,INFORMATION TECHNOLOGY,"","",152.3472
Bristol-myers squibb co,BMY,"",567404.0,36422000.0,0.5736,0.7974,50,-317653.0,-35.890683,reduction,0.0346873,Q1 2019,HEALTH CARE,"","",46.51
Aptiv plc,APTV,"",369506.0,35092000.0,0.5526,0.9206,51,-223198.0,-37.657583,reduction,0.1442312,Q1 2018,INDUSTRIALS,"","",87.2
Syros pharmaceuticals inc,SYRS,"",4974662.0,34375000.0,0.5413,0.8546,52,340889.0,7.356618,addition,11.7216352,Q3 2018,HEALTH CARE,"","",9.4529
Transunion,TRU,"",394524.0,33775000.0,0.5319,0.6806,53,-77734.0,-16.460071,reduction,0.2100767,Q4 2016,INFORMATION TECHNOLOGY,"","",53.59
Nasdaq inc,NDAQ,"",301270.0,32266000.0,0.5081,0.8287,54,-168184.0,-35.825448,reduction,0.1829316,Q4 2016,FINANCE,"","",77.04
Snap inc class a,SNAP,"",1965050.0,32089000.0,0.5053,0.5409,55,38186.0,1.981769,addition,0.1424703,Q3 2019,UTILITIES AND TELECOMMUNICATIONS,"","",15.8103
Verisk analytics inc,VRSK,"",211561.0,31595000.0,0.4976,0.7094,56,-40934.0,-16.211806,reduction,0.1293872,Q4 2016,INDUSTRIALS,"","",108.06
Charles schwab corp,SCHW,"",637235.0,30307000.0,0.4773,0.5671,57,-125820.0,-16.488982,reduction,0.0487488,Q3 2016,FINANCE,"","",47.52
Guardant health inc,GH,"",376307.0,29405000.0,0.4631,0.3521,58,65788.0,21.186465,addition,0.4047618,Q2 2019,HEALTH CARE,"","",78.9157
Meta platforms  inc.,FB,"",140946.0,28929000.0,0.4556,0.5202,59,-23457.0,-14.267988,reduction,0.0049404,Q2 2019,COMMUNICATIONS,"","",193.0
Seres therapeutics inc,MCRB,"",8273223.0,28543000.0,0.4495,0.5459,60,611260.0,7.977851,addition,11.8341053,Q3 2018,HEALTH CARE,"","",3.8668
Docusign inc,DOCU,"",368588.0,27316000.0,0.4302,0.1702,61,213839.0,138.184415,addition,0.2094250,Q3 2019,INFORMATION TECHNOLOGY,"","",68.9921
Vertex pharmaceuticals  inc.,VRTX,"",122890.0,26907000.0,0.4237,0.3797,62,-3264.0,-2.587314,reduction,0.0478097,Q1 2019,HEALTH CARE,"","",181.29
Ionis phrmacutls,IONS,"",424683.0,25655000.0,0.404,0.3876,63,60592.0,16.641993,addition,0.3022655,Q1 2019,HEALTH CARE,"","",70.2864
Interactive brokers group inc,IBKR,"",526930.0,24565000.0,0.3868,0.956,64,-473608.0,-47.335334,reduction,0.1268427,Q4 2017,FINANCE,"","",62.53
Thermo fisher scientific  inc.,TMO,"",73324.0,23821000.0,0.3751,0.388,65,-1657.0,-2.209893,reduction,0.0183090,Q1 2019,HEALTH CARE,"","",284.7
Codexis inc,CDXS,"",1373076.0,21955000.0,0.3457,0.3417,66,-29381.0,-2.094966,reduction,2.3527690,Q1 2019,MATERIALS,"","",16.86
Cellectis s.a. adr,CLLS,"",1279147.0,21899000.0,0.3449,0.2429,67,-35148.0,-2.674285,reduction,3.0133027,Q1 2019,HEALTH CARE,"","",16.96
Bluebird bio inc,BLUE,"",384022.14,21825000.0,0.3437,0.258,68,139803.03,57.244918,addition,0.4500072,Q3 2018,HEALTH CARE,"","",121.1565
Bhp group plc,BBL,"",445198.0,20929000.0,0.3296,0.3855,69,-61339.0,-12.109481,reduction,0.0175968,Q1 2012,MATERIALS,"","",44.3
Corteva inc,CTVA,"",682625.0,20178000.0,0.3178,0.3388,70,1616.0,0.237295,addition,0.0911516,Q3 2019,MATERIALS,"","",28.0037
Spotify technology sa,SPOT,"",124202.0,18574000.0,0.2925,0.2212,71,15008.0,13.744345,addition,0.0686730,Q2 2018,COMMUNICATIONS,"","",148.961
Rio tinto plc (nyse) adr,RIO,"",307674.0,18264000.0,0.2876,0.3238,72,-42183.0,-12.057212,reduction,0.0241886,Q4 2009,MATERIALS,"","",48.5
Trimble navigation ltd.,TRMB,"",425735.0,17749000.0,0.2795,0.3476,73,-78380.0,-15.54804,reduction,0.1690834,Q1 2018,INFORMATION TECHNOLOGY,"","",35.75
Precigen inc. (intrexon),PGEN,"",3121849.0,17108000.0,0.2694,0.325,74,-76003.0,-2.376689,reduction,1.9262350,Q1 2019,HEALTH CARE,"","",6.49
Inovio pharmaceuticals inc,INO,"",5047608.0,16657000.0,0.2623,0.1878,75,-108742.0,-2.108895,reduction,5.0970494,Q1 2019,HEALTH CARE,"","",3.4
Fate therapeutics inc,FATE,"",819810.0,16044000.0,0.2527,0.2319,76,-20620.0,-2.453506,reduction,1.2537238,Q2 2019,HEALTH CARE,"","",18.42
Incyte corporation,INCY,"",181550.0,15853000.0,0.2497,0.2456,77,-4678.0,-2.511975,reduction,0.0844144,Q1 2019,HEALTH CARE,"","",83.64
Sarepta therapeutics inc,SRPT,"",121855.0,15724000.0,0.2476,0.1668,78,-2768.0,-2.221099,reduction,0.1639158,Q1 2019,HEALTH CARE,"","",117.7
Nutrien ltd,NTR,"",309668.0,14836000.0,0.2336,0.3121,79,-42555.0,-12.081835,reduction,0.0540527,Q4 2009,MATERIALS,"","",27.16
Deere & co.,DE,"",85518.0,14817000.0,0.2333,0.318,80,-20606.0,-19.416909,reduction,0.0271598,Q2 2017,INDUSTRIALS,"","",144.06
Schlumberger ltd.,SLB,"",367018.0,14754000.0,0.2323,0.2461,81,-38349.0,-9.460316,reduction,0.0265376,Q4 2009,ENERGY,"","",63.26
China biologic products holdings inc,CBPO1,"",126678.0,14743000.0,0.2322,0.2633,82,-2767.0,-2.137587,reduction,0.3218445,Q1 2019,HEALTH CARE,"","",96.54
Jd.com inc adr,JD,"",404382.0,14246000.0,0.2243,0.237,83,-68486.0,-14.483112,reduction,0.0277189,Q4 2016,CONSUMER DISCRETIONARY,"","",33.21
Nxp semiconductors n.v.,NXPI,"",111475.0,14186000.0,0.2234,0.2111,84,2606.0,2.393703,addition,0.0339139,Q3 2018,INFORMATION TECHNOLOGY,"","",86.2516
Rubius therapeutics inc,RUBY,"",1436013.0,13642000.0,0.2148,0.2032,85,-20829.0,-1.429736,reduction,1.8029040,Q1 2019,HEALTH CARE,"","",15.48
Exxonmobil corp. (standard oil of new jersey),XOM,"",188995.0,13188000.0,0.2077,0.2694,86,-25777.0,-12.00203,reduction,0.0044668,Q4 2009,ENERGY,"","",82.81
Caredx inc,CDNA,"",609009.0,13136000.0,0.2069,0.1077,87,340797.0,127.062548,addition,1.4370198,Q3 2019,HEALTH CARE,"","",22.028
Alphabet inc. class c,GOOG,"",9814.0,13122000.0,0.2066,0.2257,88,-609.0,-5.842848,reduction,0.0014153,Q2 2014,COMMUNICATIONS,"","",1045.19
Royal dutch shell plc class a adr,RDS.A,"",208403.0,12292000.0,0.1936,0.2479,89,-28653.0,-12.087017,reduction,0.0051598,Q4 2009,ENERGY,"","",63.6
Totalenergies se,TTE,"",222159.0,12285000.0,0.1935,0.2335,90,-30544.0,-12.086916,reduction,0.0093954,Q4 2009,ENERGY,"","",51.85
The exone co,XONE,"",1611681.0,12023000.0,0.1893,0.2216,91,202024.0,14.33143,addition,9.8213346,Q3 2018,COMMUNICATIONS,"","",8.8857
Zscaler inc,ZS,"",250376.0,11642000.0,0.1833,,92,250376.0,,new,0.1964350,Q4 2019,INFORMATION TECHNOLOGY,"","",46.5
Perkinelmer inc.,PKI,"",118329.0,11490000.0,0.1809,0.2856,93,-70387.0,-37.297844,reduction,0.1065259,Q1 2019,HEALTH CARE,"","",93.39
Chevron corp. (standard oil of california),CVX,"",93122.0,11222000.0,0.1767,0.23,94,-16028.0,-14.684379,reduction,0.0049052,Q4 2009,ENERGY,"","",100.66
Personalis inc,PSNL,"",960830.0,10473000.0,0.1649,0.2092,95,158412.0,19.74183,addition,3.0865082,Q3 2019,HEALTH CARE,"","",14.0568
Halliburton co.,HAL,"",412023.0,10082000.0,0.1588,0.157,96,-56607.0,-12.079252,reduction,0.0470383,Q4 2009,ENERGY,"","",43.97
Bp plc adr (british petroleum),BP,"",235044.0,8871000.0,0.1397,0.1805,97,-32306.0,-12.083785,reduction,0.0069221,Q3 2010,ENERGY,"","",39.76
Cellular biomedicine group inc,CBMG1,"",532825.0,8653000.0,0.1363,0.1473,98,-24927.0,-4.469191,reduction,2.7679221,Q1 2019,HEALTH CARE,"","",16.99
International paper co.,IP,"",184052.0,8476000.0,0.1335,0.1555,99,-25265.0,-12.070209,reduction,0.0468516,Q4 2009,MATERIALS,"","",45.54
Flir systems inc,FLIR1,"",151307.0,7879000.0,0.1241,0.1407,100,681.0,0.452113,addition,0.1115751,Q2 2019,INFORMATION TECHNOLOGY,"","",53.1053
Kratos defense & security solutions inc,KTOS,"",426926.0,7689000.0,0.1211,0.1442,101,-9451.0,-2.165788,reduction,0.4023429,Q3 2018,INDUSTRIALS,"","",15.43
Freeport-mcmoran copper & gold  inc,FCX,"",579268.0,7600000.0,0.1197,0.1121,102,-79786.0,-12.10614,reduction,0.0399250,Q4 2009,MATERIALS,"","",21.8
Ansys  inc.,ANSS,"",28435.0,7319000.0,0.1153,0.1996,103,-22312.0,-43.967131,reduction,0.0338109,Q2 2018,INFORMATION TECHNOLOGY,"","",175.21
Baker hughes company,BKR,"",283425.0,7264000.0,0.1144,0.1185,104,-4015.0,-1.396813,reduction,0.0273070,Q1 2013,ENERGY,"","",28.43
Barrick gold corp,GOLD,"",381372.0,7090000.0,0.1117,0.1336,105,-52358.0,-12.071565,reduction,0.0214534,Q4 2009,MATERIALS,"","",22.59
Suncor energy  inc.,SU,"",215926.0,7082000.0,0.1115,0.1377,106,-29426.0,-11.993381,reduction,0.0138804,Q4 2013,ENERGY,"","",32.21
Agnico-eagle mines  ltd,AEM,"",114424.0,7050000.0,0.111,0.1239,107,-15663.0,-12.040404,reduction,0.0477902,Q1 2018,MATERIALS,"","",41.36
B2gold corp,BTG,"",1753730.0,7032000.0,0.1107,0.1144,108,-240117.0,-12.0429,reduction,0.1686279,Q4 2016,MATERIALS,"","",2.59
Diamondback energy inc,FANG,"",74622.0,6929000.0,0.1091,0.1007,109,11577.0,18.363074,addition,0.0457691,Q2 2018,ENERGY,"","",118.2311
Concho resources inc,CXO1,"",78358.0,6862000.0,0.1081,0.1074,110,-10697.0,-12.011678,reduction,0.0389686,Q4 2013,ENERGY,"","",109.9
Dominos pizza inc,DPZ,"",23330.0,6854000.0,0.1079,0.1188,111,-4007.0,-14.65779,reduction,0.0565850,Q4 2016,CONSUMER DISCRETIONARY,"","",237.09
Weyerhaeuser corp.,WY,"",215449.0,6507000.0,0.1025,0.1206,112,-29581.0,-12.072399,reduction,0.0289220,Q3 2010,MATERIALS,"","",29.68
Caterpillar inc.,CAT,"",42185.0,6230000.0,0.0981,0.1109,113,-7237.0,-14.643276,reduction,0.0074984,Q4 2018,INDUSTRIALS,"","",128.37
Technipfmc plc ordinary share (fmc technologies),FTI,"",383638.08,6120000.0,0.0964,0.0994,114,72265.54,23.208707,addition,N/A,Q1 2017,ENERGY,"","",28.8989
General motors co,GM,"",164086.0,6006000.0,0.0946,0.128,115,-28178.0,-14.65589,reduction,0.0114928,Q2 2015,CONSUMER DISCRETIONARY,"","",38.36
Nucor corp. (nuclear corp. of america),NUE,"",106561.0,5997000.0,0.0944,0.1097,116,-14670.0,-12.100865,reduction,0.0351501,Q3 2010,MATERIALS,"","",52.76
Occidental petroleum corp.,OXY,"",136118.0,5609000.0,0.0883,0.0956,117,15089.0,12.46726,addition,0.0181891,Q4 2009,ENERGY,"","",69.4049
Anglogold ashanti ltd ads,AU,"",242521.0,5418000.0,0.0853,0.0896,118,-33434.0,-12.115744,reduction,0.0629369,Q4 2009,MATERIALS,"","",20.24
Synopsys inc.,SNPS,"",37085.0,5162000.0,0.0813,0.1059,119,-6333.0,-14.586116,reduction,0.0246756,Q2 2019,INFORMATION TECHNOLOGY,"","",128.69
Eog resources inc,EOG,"",61597.0,5159000.0,0.0812,0.0849,120,-2751.0,-4.275191,reduction,0.0106081,Q3 2014,ENERGY,"","",90.2
Archer-daniels-midland co.,ADM,"",110703.0,5131000.0,0.0808,0.0919,121,-15226.0,-12.09094,reduction,0.0198759,Q4 2009,CONSUMER STAPLES,"","",37.38
Garmin ltd,GRMN,"",50946.0,4970000.0,0.0783,0.0025,122,49311.0,3015.963303,addition,0.0257199,Q3 2018,CONSUMER DISCRETIONARY,"","",97.0119
Steel dynamics  inc.,STLD,"",143880.0,4898000.0,0.0771,0.0867,123,-19861.0,-12.129522,reduction,0.0655161,Q3 2015,MATERIALS,"","",31.59
United parcel service  inc. class b,UPS,"",40611.0,4754000.0,0.0749,,124,40611.0,,new,0.0047294,Q4 2019,TRANSPORTS,"","",117.06
Organovo holdings inc,ONVO,"",640391.6,4556000.0,0.0717,0.0593,125,0.0,0.0,,9.8310040,Q3 2018,HEALTH CARE,"","",11.09
Teck resources ltd,TECK,"",258660.0,4493000.0,0.0708,0.0848,126,-35503.0,-12.069159,reduction,0.0470385,Q3 2010,MATERIALS,"","",24.56
Alamos gold inc,AGI,"",728447.0,4385000.0,0.0691,0.0853,127,-99366.0,-12.003436,reduction,0.1862321,Q4 2017,MATERIALS,"","",5.57
Canadian natural resources  ltd,CNQ,"",130349.0,4217000.0,0.0664,0.0701,128,-17896.0,-12.071908,reduction,0.0109673,Q4 2009,ENERGY,"","",30.98
Conocophillips (phillips petroleum),COP,"",64498.0,4194000.0,0.066,0.0743,129,-8890.0,-12.113697,reduction,0.0058099,Q4 2013,ENERGY,"","",56.9
Coterra energy inc,CTRA,"",234410.0,4081000.0,0.0643,0.0638,130,30047.0,14.702759,addition,0.0560267,Q4 2012,ENERGY,"","",22.6845
Pioneer natural resources co.,PXD,"",26898.0,4072000.0,0.0641,0.0681,131,-3593.0,-11.783805,reduction,0.0160931,Q4 2014,ENERGY,"","",153.34
Oil states international inc,OIS,"",248977.0,4061000.0,0.064,0.0669,132,-34082.0,-12.040599,reduction,0.4114642,Q2 2016,ENERGY,"","",22.17
Marathon petroleum corp,MPC,"",67299.0,4055000.0,0.0639,0.0825,133,-9177.0,-11.999843,reduction,0.0102228,Q2 2016,ENERGY,"","",58.31
Calyxt inc,CLXT,"",562030.0,3940000.0,0.062,0.0575,134,-11293.0,-1.969745,reduction,1.7098570,Q1 2019,HEALTH CARE,"","",15.05
Cf industries holdings inc,CF,"",80951.0,3865000.0,0.0609,0.0805,135,-11154.0,-12.110092,reduction,0.0370774,Q3 2010,MATERIALS,"","",39.62
Albemarle corp.,ALB,"",49673.0,3628000.0,0.0571,0.0698,136,-6811.0,-12.058282,reduction,0.0468657,Q4 2017,MATERIALS,"","",101.85
Liberty oilfield services inc,LBRT,"",320479.0,3564000.0,0.0561,0.0438,137,92831.0,40.778307,addition,0.2848196,Q4 2018,ENERGY,"","",12.4128
Packaging corp. of america,PKG,"",31342.0,3510000.0,0.0553,0.0774,138,-9741.0,-23.710537,reduction,0.0331101,Q3 2015,MATERIALS,"","",112.57
Callon petroleum co. (1994),CPE,"",69126.5,3339000.0,0.0526,0.052,139,1641.0,2.431633,addition,0.3027880,Q3 2018,ENERGY,"","",91.4019
Newmont mining corp. (holding co.),NEM,"",71795.0,3119000.0,0.0491,0.055,140,-9857.0,-12.071964,reduction,0.0087567,Q2 2016,MATERIALS,"","",37.54
Arcturus therapeutics ltd,ARCT,"",280548.0,3050000.0,0.048,0.0545,141,-17982.0,-6.023515,reduction,1.9646218,Q2 2019,HEALTH CARE,"","",9.91
Southern copper corp.,SCCO,"",70526.0,2996000.0,0.0472,0.0487,142,-9757.0,-12.153258,reduction,0.0091230,Q4 2013,MATERIALS,"","",37.29
Bellicum pharmaceuticals inc,BLCM,"",230068.2,2968000.0,0.0467,0.044,143,-5559.5,-2.359442,reduction,4.9744476,Q1 2019,HEALTH CARE,"","",23.82
Phillips 66,PSX,"",25352.0,2824000.0,0.0445,0.0736,144,-15087.0,-37.308044,reduction,0.0056521,Q1 2013,ENERGY,"","",91.09
Linde plc (praxair inc.),LIN,"",12937.0,2754000.0,0.0434,,145,12937.0,,new,N/A,Q4 2019,MATERIALS,"","",212.9
Dowdupont inc. (dow chemical),DD,"",42355.0,2719000.0,0.0428,0.061,146,-5827.0,-12.093728,reduction,0.0057720,Q3 2017,MATERIALS,"","",152.21
Elbit systems ltd,ESLT,"",17156.0,2660000.0,0.0419,0.0583,147,-2766.0,-13.884148,reduction,0.0401310,Q1 2018,INDUSTRIALS,"","",120.13
Patterson-uti energy inc,PTEN,"",247763.0,2602000.0,0.041,0.0426,148,-32305.0,-11.534699,reduction,0.1222857,Q3 2016,ENERGY,"","",20.99
Bunge ltd. adr,BG,"",40307.0,2320000.0,0.0365,0.0458,149,-5265.0,-11.553147,reduction,0.0284734,Q4 2017,CONSUMER STAPLES,"","",68.13
Hess corp,HES,"",33890.0,2264000.0,0.0357,0.0412,150,-4446.0,-11.597454,reduction,0.0111305,Q1 2011,ENERGY,"","",51.69
Williams cos. (the),WMB,"",93826.0,2226000.0,0.0351,0.0454,151,-12276.0,-11.569999,reduction,0.0077413,Q3 2017,ENERGY,"","",26.29
Valero energy corp.,VLO,"",23425.0,2194000.0,0.0346,0.0463,152,-7163.0,-23.41768,reduction,0.0056528,Q1 2016,ENERGY,"","",85.58
Mosaic company (the),MOS,"",99744.0,2158000.0,0.034,0.0411,153,-13049.0,-11.56898,reduction,0.0258491,Q4 2009,MATERIALS,"","",34.76
Univar solutions inc,UNVR,"",88614.0,2148000.0,0.0338,0.037,154,-11610.0,-11.584052,reduction,0.0525525,Q4 2017,MATERIALS,"","",28.68
Oceaneering international inc.,OII,"",135964.0,2027000.0,0.0319,0.0302,155,10666.0,8.512506,addition,0.1374345,Q1 2012,ENERGY,"","",34.4746
Oneok inc. (oklahoma natural gas),OKE,"",25175.0,1905000.0,0.03,0.0373,156,-3320.0,-11.651167,reduction,0.0060961,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,"","",56.86
Cactus inc,WHD,"",50214.0,1723000.0,0.0271,0.0294,157,-6878.0,-12.047222,reduction,0.0668539,Q1 2019,INDUSTRIALS,"","",34.09
China petroleum & chemical corp. sponsored adr,SNP,"",25677.0,1544000.0,0.0243,0.0305,158,-3569.0,-12.203378,reduction,0.0021208,Q4 2009,ENERGY,"","",68.51
Petroleo brasileiro sa (petrobras) adr,PBR,"",94648.0,1509000.0,0.0238,0.0277,159,-13064.0,-12.128639,reduction,0.0014512,Q4 2009,ENERGY,"","",14.71
Dril-quip  inc.,DRQ,"",26482.0,1242000.0,0.0196,0.0269,160,-3706.0,-12.276401,reduction,0.0731345,Q4 2009,ENERGY,"","",66.55
Alcoa corp,AA,"",53144.0,1143000.0,0.018,0.0216,161,-7295.0,-12.070021,reduction,0.0286398,Q1 2018,MATERIALS,"","",43.57
Pluristem therapeutics inc,PSTI,"",216415.0,853000.0,0.0134,0.0143,162,673.0,0.311947,addition,1.3917363,Q1 2019,HEALTH CARE,"","",660.9704
Aquabounty technologies inc,AQB,"",376324.0,817000.0,0.0129,0.0166,163,2450.0,0.655301,addition,1.7414345,Q1 2019,HEALTH CARE,"","",2.5972
