Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Theravance biopharma inc,TBPH,"",2554470.0,53618000.0,0.7549,0.0822,43,2342925.0,1107.530313,addition,4.0490501,Q1 2020,HEALTH CARE,"","",21.1656
Bellus health ord shs,BLU:TSE,"",5137216.0,53001000.0,0.7462,1.1658,44,-1888616.0,-26.88103,reduction,N/A,Q3 2019, ,"","",
Crispr therapeutics ag,CRSP,"",697524.0,51261000.0,0.7217,0.3929,45,146324.0,26.546444,addition,0.9940207,Q3 2019,HEALTH CARE,"","",52.9442
Crinetics pharmaceuticals inc,CRNX,"",2753567.0,48242000.0,0.6792,0.5038,46,714285.0,35.026298,addition,8.3833736,Q3 2018,HEALTH CARE,"","",25.5999
Glaukos corp,GKOS,"",1211000.0,46527000.0,0.655,0.8026,47,-336646.0,-21.752132,reduction,2.7182941,Q4 2019,HEALTH CARE,"","",54.47
Meiragtx holdings plc,MGTX,"",3713820.0,46497000.0,0.6546,0.8091,48,131500.0,3.670806,addition,9.9398559,Q3 2018,HEALTH CARE,"","",16.3784
Abbvie inc,ABBV,"",464000.0,45556000.0,0.6414,0.2932,49,235000.0,102.620087,addition,0.0262914,Q1 2020,HEALTH CARE,"","",87.3272
Mersana therapeutics inc,MRSN,"",1910008.0,44694000.0,0.6292,0.1319,50,563287.0,41.826555,addition,2.8026748,Q1 2019,HEALTH CARE,"","",10.6379
Applied therapeutics inc,APLT,"",1217678.0,44019000.0,0.6197,0.7251,51,-102199.0,-7.74307,reduction,5.5031886,Q4 2019,HEALTH CARE,"","",28.64
Uniqure n.v.,QURE,"",969079.0,43667000.0,0.6148,0.7847,52,-14900.0,-1.51426,reduction,2.1803285,Q2 2019,HEALTH CARE,"","",76.7
Thermo fisher scientific  inc.,TMO,"",110300.0,39966000.0,0.5627,0.5257,53,0.0,0.0,,0.0278824,Q4 2007,HEALTH CARE,"","",147.8
Tela bio  inc,TELA,"",3027542.0,39237000.0,0.5524,0.3979,54,0.0,0.0,,21.0134703,Q4 2019,HEALTH CARE,"","",12.95
Aeglea biotherapeutics inc,AGLE,"",4015524.0,37144000.0,0.5229,0.2244,55,1150000.0,40.132276,addition,9.0034479,Q2 2016,HEALTH CARE,"","",7.5944
Prothena corp plc,PRTA,"",3544475.0,37075000.0,0.522,0.5219,56,642236.0,22.128984,addition,8.8808557,Q1 2019,CONSUMER STAPLES,"","",11.5654
Edwards lifesciences corp.,EW,"",530400.0,36656000.0,0.5161,0.5604,57,0.0,0.0,,0.0853089,Q1 2016,HEALTH CARE,"","",15.75
Alpine immune sciences inc,ALPN,"",3670955.0,35645000.0,0.5018,0.1777,58,0.0,0.0,,15.4691315,Q3 2017,HEALTH CARE,"","",11.12
Scpharmaceuticals inc,SCPH,"",4797148.0,35307000.0,0.4971,0.4241,59,1387283.0,40.684397,addition,17.9059635,Q4 2017,HEALTH CARE,"","",10.7221
Nanostring technologies inc,NSTG,"",1192400.0,34997000.0,0.4927,0.4819,60,0.0,0.0,,3.1604341,Q1 2020,HEALTH CARE,"","",24.05
Acadia healthcare company inc.,ACHC,"",1380160.0,34670000.0,0.4881,0.4256,61,0.0,0.0,,1.5513842,Q1 2020,HEALTH CARE,"","",18.35
Selectquote  inc.,SLQT,"",1255000.0,31789000.0,0.4475,,62,1255000.0,,new,0.7755662,Q2 2020,FINANCE,"","",25.33
Xenon pharmaceuticals inc,XENE,"",2497917.0,31324000.0,0.441,0.3169,63,835105.0,50.222454,addition,7.1379364,Q3 2016,HEALTH CARE,"","",10.9157
Harpoon therapeutics inc,HARP,"",1835704.0,30473000.0,0.429,0.4761,64,-610705.0,-24.963324,reduction,7.3014100,Q1 2019,HEALTH CARE,"","",9.47
Inspire medical systems inc,INSP,"",347000.0,30196000.0,0.4251,0.3515,65,0.0,0.0,,1.2947727,Q2 2018,HEALTH CARE,"","",35.66
Vaxcyte  inc.,PCVX,"",850000.0,26869000.0,0.3783,,66,850000.0,,new,N/A,Q2 2020,HEALTH CARE,"","",31.61
Immunomedics inc.,IMMU1,"",757900.0,26860000.0,0.3782,,67,757900.0,,new,0.3278915,Q2 2020,HEALTH CARE,"","",35.44
Sinovac biotech ltd,SVA1,"",2839500.0,25500000.0,0.359,0.2882,68,0.0,0.0,,2.8709878,Q4 2012,HEALTH CARE,"","",4.37
Iqvia holdings inc,IQV,"",175000.0,24829000.0,0.3496,0.3172,69,0.0,0.0,,0.0914932,Q3 2019,HEALTH CARE,"","",149.38
Teva pharmaceutical industries ltd  adr,TEVA,"",1935200.0,23861000.0,0.3359,,70,1935200.0,,new,0.1766053,Q2 2020,HEALTH CARE,"","",12.33
Flexion therapeutics inc,FLXN,"",1684000.0,22145000.0,0.3118,0.0176,71,1551000.0,1166.165414,addition,3.4159331,Q2 2019,HEALTH CARE,"","",13.7463
Si-bone inc,SIBN,"",1381300.0,22018000.0,0.31,0.2774,72,0.0,0.0,,4.8246610,Q4 2018,HEALTH CARE,"","",11.95
Novo-nordisk a/s ads,NVO,"",330000.0,21608000.0,0.3042,0.3339,73,0.0,0.0,,0.0141635,Q3 2017,HEALTH CARE,"","",48.15
Amgen  inc.,AMGN,"",91500.0,21581000.0,0.3038,0.3584,74,-13700.0,-13.022814,reduction,0.0156225,Q4 2002,HEALTH CARE,"","",132.67
Zymeworks inc,ZYME,"",582302.0,21004000.0,0.2957,0.3471,75,0.0,0.0,,1.4813393,Q1 2020,HEALTH CARE,"","",35.47
Alcon inc,ALC,"",351380.0,20168000.0,0.2839,0.3016,76,0.0,0.0,,0.0719653,Q2 2019,HEALTH CARE,"","",62.05
Benefytt technologies ord shs class a,BFYT,"",962900.0,19701000.0,0.2774,0.3623,77,0.0,0.0,,N/A,Q1 2020, ,"","",
Aurinia pharmaceuticals inc,AUPH,"",1196347.0,19441000.0,0.2737,0.3259,78,-140200.0,-10.489717,reduction,0.9491938,Q1 2019,HEALTH CARE,"","",6.51
Regeneron pharmaceuticals inc.,REGN,"",30900.0,19271000.0,0.2713,0.1412,79,13700.0,79.651163,addition,0.0290434,Q1 2011,HEALTH CARE,"","",475.73
Corvus pharmaceuticals inc,CRVS,"",6767584.0,18408000.0,0.2592,0.24,80,0.0,0.0,,24.1391370,Q1 2016,HEALTH CARE,"","",12.94
Sierra oncology inc,SRRA,"",1477320.0,17876000.0,0.2517,0.2438,81,0.0,0.0,,14.2108319,Q1 2020,HEALTH CARE,"","",9.82
Iveric bio inc,ISEE,"",3250000.0,16575000.0,0.2334,0.0434,82,2500000.0,333.333333,addition,3.6728322,Q4 2019,HEALTH CARE,"","",5.9031
Verrica pharmaceuticals inc,VRCA,"",1479733.0,16292000.0,0.2294,0.2718,83,0.0,0.0,,5.7321792,Q2 2018,HEALTH CARE,"","",19.73
Syndax pharmaceuticals inc,SNDX,"",1094100.0,16215000.0,0.2283,0.0535,84,804100.0,277.275862,addition,2.8381913,Q1 2016,HEALTH CARE,"","",14.2554
Obseva sa,OBSV,"",2605531.0,15347000.0,0.2161,0.1055,85,0.0,0.0,,5.4283266,Q1 2017,HEALTH CARE,"","",10.41
Gilead sciences inc.,GILD,"",192200.0,14788000.0,0.2082,1.8483,86,-1278900.0,-86.934947,reduction,0.0153303,Q2 2006,HEALTH CARE,"","",73.3
9 meters biopharma inc,NMTR,"",25716755.0,14591000.0,0.2054,,87,25716755.0,,new,18.8770537,Q2 2020,INFORMATION TECHNOLOGY,"","",0.573
Forte biosciences inc. (tocagen),FBRX,"",950316.0,13856000.0,0.1951,,88,950316.0,,new,N/A,Q2 2020,HEALTH CARE,"","",14.58
Avrobio inc,AVRO,"",793712.0,13850000.0,0.195,0.1734,89,130538.0,19.683824,addition,2.2025861,Q2 2018,HEALTH CARE,"","",17.1325
Biomx ord shs,PHGE,"",2313489.0,12770000.0,0.1798,0.2722,90,0.0,0.0,,N/A,Q4 2019, ,"","",
Acceleron pharma inc,XLRN,"",127500.0,12147000.0,0.171,0.389,91,-130049.0,-50.494857,reduction,0.2128660,Q4 2019,HEALTH CARE,"","",74.49
Larimar therapeutics inc,LRMR,"",933960.0,12001000.0,0.169,0.0143,92,841786.13,913.258964,addition,N/A,Q4 2019,HEALTH CARE,"","",172.1425
Fluidigm corp,FLDM,"",2907100.0,11657000.0,0.1641,,93,2907100.0,,new,4.1115287,Q2 2020,HEALTH CARE,"","",4.01
Alexion pharmaceuticals inc.,ALXN1,CALL,100000.0,11224000.0,0.158,,94,100000.0,,new,N/A,Q2 2020,HEALTH CARE,"","",
Arcturus therapeutics ltd,ARCT,"",239186.0,11180000.0,0.1574,,95,239186.0,,new,0.9817258,Q2 2020,HEALTH CARE,"","",46.74
Cti biopharma corp,CTIC,"",9520600.0,11044000.0,0.1555,0.1472,96,0.0,0.0,,12.9212733,Q2 2017,HEALTH CARE,"","",2.18
Genmark diagnostics inc,GNMK1,"",732000.0,10768000.0,0.1516,,97,732000.0,,new,1.0299513,Q2 2020,HEALTH CARE,"","",14.71
Adicet bio  inc,ACET,"",690262.3,10385000.0,0.1462,0.0836,98,0.0,0.0,,13.2506793,Q1 2018,HEALTH CARE,"","",67.06
X4 pharmaceuticals ord shs,XFOR,"",1086493.0,10126000.0,0.1426,0.1826,99,0.0,0.0,,N/A,Q1 2019, ,"","",
Abbvie inc,ABBV,CALL,100000.0,9818000.0,0.1382,,100,100000.0,,new,N/A,Q2 2020,HEALTH CARE,"","",
Trillium therapeutics inc,TRIL,"",1211000.0,9797000.0,0.1379,0.0544,101,410000.0,51.186017,addition,1.4318563,Q1 2020,HEALTH CARE,"","",5.4112
Heron therapeutics inc,HRTX,"",660420.0,9715000.0,0.1368,0.106,102,123000.0,22.887127,addition,0.7268925,Q1 2020,HEALTH CARE,"","",12.2931
Essa pharma inc,EPIX,"",1471853.0,9125000.0,0.1285,0.0989,103,0.0,0.0,,7.0614447,Q3 2019,HEALTH CARE,"","",3.37
Progyny  inc.,PGNY,"",341004.0,8801000.0,0.1239,,104,341004.0,,new,0.3975422,Q2 2020,HEALTH CARE,"","",25.81
Immunovant inc,IMVT,"",354575.0,8634000.0,0.1216,0.047,105,175075.0,97.534819,addition,N/A,Q1 2020,FINANCE,"","",
Anaptysbio inc,ANAB,"",375800.0,8395000.0,0.1182,0.0892,106,0.0,0.0,,1.3777117,Q4 2019,HEALTH CARE,"","",16.25
Xtant med hldgs inc com (de),XTNT,"",9248678.0,8324000.0,0.1172,0.1037,107,41666.0,0.452546,addition,N/A,Q1 2018, ,"","",
10x genomics inc,TXG,"",92700.0,8279000.0,0.1166,0.0971,108,0.0,0.0,,0.0942446,Q1 2020,HEALTH CARE,"","",62.32
Celldex therapeutics inc.,CLDX,"",625000.0,8125000.0,0.1144,,109,625000.0,,new,1.5973850,Q2 2020,HEALTH CARE,"","",13.0
Rocket pharmaceuticals inc,RCKT,"",382400.0,8004000.0,0.1127,,110,382400.0,,new,0.6929093,Q2 2020,HEALTH CARE,"","",20.93
Akouos  inc.,AKUS,"",315000.0,7088000.0,0.0998,,111,315000.0,,new,N/A,Q2 2020,HEALTH CARE,"","",22.5
Aadi biosciences inc,AADI,"",346436.2,6492000.0,0.0914,0.048,112,0.0,0.0,,12.7967515,Q2 2018,HEALTH CARE,"","",4.15
Aptose biosciences inc,APTO,"",950841.0,6000000.0,0.0845,0.0658,113,291841.0,44.285432,addition,1.0954551,Q4 2019,HEALTH CARE,"","",5.8664
Selecta biosciences inc,SELB,"",2093869.0,5947000.0,0.0837,0.1051,114,-500000.0,-19.276224,reduction,1.9542676,Q2 2016,HEALTH CARE,"","",8.74
Igm biosciences inc,IGMS,"",80760.0,5895000.0,0.083,0.0762,115,0.0,0.0,,0.2634467,Q1 2020,HEALTH CARE,"","",56.15
Verona pharma plc adr,VRNA,"",1250396.0,5852000.0,0.0824,0.0866,116,0.0,0.0,,2.4146011,Q2 2017,HEALTH CARE,"","",11.76
Avidity biosciences  inc.,RNA,"",200000.0,5652000.0,0.0796,,117,200000.0,,new,N/A,Q2 2020,HEALTH CARE,"","",28.26
Arcus biosciences inc,RCUS,"",220350.0,5451000.0,0.0767,,118,220350.0,,new,0.3394892,Q2 2020,HEALTH CARE,"","",24.74
Agios pharmaceuticals inc,AGIO,CALL,100000.0,5348000.0,0.0753,0.1491,119,-150000.0,-60.0,reduction,N/A,Q1 2020,HEALTH CARE,"","",
Health catalyst inc,HCAT,"",179598.0,5239000.0,0.0738,0.0789,120,0.0,0.0,,0.4725209,Q3 2019,INFORMATION TECHNOLOGY,"","",31.64
Calliditas therapeutics ab ads,CALT,"",225000.0,5220000.0,0.0735,,121,225000.0,,new,N/A,Q2 2020,HEALTH CARE,"","",23.2
Arena pharmaceuticals inc,ARNA,"",66700.0,4199000.0,0.0591,0.0942,122,-66700.0,-50.0,reduction,0.1157043,Q2 2019,HEALTH CARE,"","",55.71
Synlogic inc,SYBX,"",2029996.0,4121000.0,0.058,0.0587,123,0.0,0.0,,5.9416050,Q3 2017,HEALTH CARE,"","",15.62
Purple biotech ltd,PPBT,"",346198.3,3843000.0,0.0541,0.0178,124,0.0,0.0,,2.1255798,Q1 2020,HEALTH CARE,"","",3.06
Nabriva therapeutics plc,NBRV,"",464460.0,3133000.0,0.0441,0.0449,125,0.0,0.0,,3.2294023,Q3 2015,HEALTH CARE,"","",8.63
Inflarx nv,IFRX,"",678525.0,3114000.0,0.0438,0.0685,126,-389075.0,-36.443893,reduction,2.5828667,Q1 2020,HEALTH CARE,"","",3.82
Arrowhead pharmaceuticals inc,ARWR,"",68100.0,2941000.0,0.0414,0.0329,127,0.0,0.0,,0.0665742,Q1 2020,HEALTH CARE,"","",28.77
Corbus pharmaceuticals holdings inc,CRBP,PUT,350000.0,2937000.0,0.0413,,128,350000.0,,new,N/A,Q2 2020,HEALTH CARE,"","",
Intellia therapeutics inc,NTLA,"",137100.0,2882000.0,0.0406,0.0539,129,-125000.0,-47.691721,reduction,0.2333990,Q2 2016,HEALTH CARE,"","",21.35
Curis inc,CRIS,"",1241494.0,1502000.0,0.0211,0.0161,130,-116869.0,-8.603665,reduction,2.3047020,Q3 2019,HEALTH CARE,"","",2.19
Eledon pharmaceuticals inc,ELDN,"",176992.26,1459000.0,0.0205,0.0209,131,0.0,0.0,,19.8095878,Q2 2017,HEALTH CARE,"","",87.61
Bristol myers squibb rights,BMYR,"",350000.0,1253000.0,0.0176,0.0224,132,0.0,0.0,,N/A,Q4 2019, ,"","",
Vyne therapeutics inc,VYNE,"",148470.75,1027000.0,0.0145,0.0789,133,-289353.0,-66.088923,reduction,0.3541540,Q3 2018,HEALTH CARE,"","",2.68
Arvinas holding company llc,ARVN,"",29400.0,986000.0,0.0139,0.6739,134,-965600.0,-97.045226,reduction,0.0749283,Q3 2018,HEALTH CARE,"","",16.82
Bioline rx ltd,BLRX,"",69240.0,118000.0,0.0017,0.0015,135,0.0,0.0,,0.3503124,Q1 2013,HEALTH CARE,"","",377.81
Cassava sciences inc,SAVA,CALL,0.0,0.0,,0.0257,"",-250000.0,-100.0,soldall,N/A,Q1 2020,HEALTH CARE,"","",
Agile therapeutics inc,AGRX,"",0.0,0.0,,0.0375,"",-1200000.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",1.86
Otonomy inc,OTIC,"",0.0,0.0,,0.0024,"",-71994.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",3.83
Zai lab ltd,ZLAB,"",0.0,0.0,,0.2198,"",-254000.0,-100.0,soldall,0.0000000,Q3 2017,HEALTH CARE,"","",24.35
Regenxbio inc,RGNX,"",0.0,0.0,,0.1457,"",-267700.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",33.24
Revolution medicines  inc.,RVMD,"",0.0,0.0,,0.1105,"",-300000.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",21.91
Ptc therapeutics inc,PTCT,"",0.0,0.0,,0.8612,"",-1148723.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",44.97
The health care select sector spdr fund-the health care select sector spdr fund,XLV,"",0.0,0.0,,0.1685,"",-113200.0,-100.0,soldall,No Data,Q4 2019,HEALTH CARE,"","",101.86
Spdr(r) s&p(r) biotech etf-spdr(r) s&p(r) biotech etf,XBI,"",0.0,0.0,,0.1655,"",-127200.0,-100.0,soldall,No Data,Q4 2019,HEALTH CARE,"","",95.11
Pfenex inc,PFNX1,"",0.0,0.0,,0.1934,"",-1305034.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",9.84
Stryker corp.,SYK,"",0.0,0.0,,1.0383,"",-371100.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",166.49
Apellis pharmaceuticals inc,APLS,"",0.0,0.0,,0.0227,"",-50485.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,"","",26.79
Spdr s&p 500 etf trust,SPY,PUT,0.0,0.0,,0.2651,"",-50000.0,-100.0,soldall,No Data,Q1 2020,FINANCE,"","",
Bioxcel therapeutics inc,BTAI,"",0.0,0.0,,0.0403,"",-107300.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",22.35
Bausch health companies,BHC,"",0.0,0.0,,0.6251,"",-2399880.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",22.37
Sutro biopharma inc,STRO,"",0.0,0.0,,0.018,"",-104800.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",11.0
Pfizer  inc.,PFE,CALL,0.0,0.0,,0.2743,"",-527000.0,-100.0,soldall,N/A,Q1 2020,HEALTH CARE,"","",
Neubase therapeutics ord shs,NBSE,"",0.0,0.0,,0.0444,"",-371114.0,-100.0,soldall,N/A,Q1 2020, ,"","",
Hca healthcare inc,HCA,"",0.0,0.0,,1.0718,"",-709800.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",105.36
Kalvista pharmaceuticals inc,KALV,"",0.0,0.0,,0.0541,"",-420641.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",10.96
Astria therapeutics inc,ATXS,"",0.0,0.0,,0.0031,"",-7401.15,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",4.15
Boston scientific corp. 5.5% mandatory convertible preferred stock series a due 6/1/2023,BSX+A,"",0.0,0.0,,2.6581,"",-4847300.0,-100.0,soldall,N/A,Q4 2019,HEALTH CARE,"","",
Argenx se ads adr,ARGX,"",0.0,0.0,,0.0633,"",-28591.0,-100.0,soldall,0.0000000,Q2 2017,HEALTH CARE,"","",38.81
Mustang bio inc,MBIO,"",0.0,0.0,,0.0113,"",-251685.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",4.08
Adaptimmune therapeutics plc adr,ADAP,"",0.0,0.0,,0.1155,"",-2525654.0,-100.0,soldall,0.0000000,Q2 2015,HEALTH CARE,"","",4.93
Aptinyx inc,APTX,"",0.0,0.0,,0.0422,"",-1162108.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",2.32
Cara therapeutics inc,CARA,"",0.0,0.0,,0.1316,"",-592800.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",13.21
Protagonist therapeutics inc,PTGX,"",0.0,0.0,,0.0079,"",-66909.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",7.05
Intersect ent inc,XENT,"",0.0,0.0,,0.0136,"",-68553.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",11.85
Pfizer  inc.,PFE,"",0.0,0.0,,1.6523,"",-3174753.4,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",32.64
Neoleukin therapeutics ord shs,NLTX,"",0.0,0.0,,0.1763,"",-921800.0,-100.0,soldall,N/A,Q4 2019, ,"","",
Biomarin pharmaceutical inc,BMRN,"",0.0,0.0,,0.7675,"",-540500.0,-100.0,soldall,0.0000000,Q2 2015,HEALTH CARE,"","",84.5
