Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Marketaxess holdings inc,MKTX,"",2106602.0,700593000.0,0.759,1.107,29,-915004.0,-30.282042,reduction,5.5551563,Q1 2012,FINANCE,"","",152.73
Netease inc adr,NTES,"",10784660.0,692288000.0,0.75,0.642,30,-48700.0,-0.449537,reduction,1.6856202,Q3 2016,COMMUNICATIONS,"","",66.98
Resmed inc.,RMD,"",4530146.0,667246000.0,0.7229,0.6827,31,-28590.0,-0.627148,reduction,3.1325139,Q3 2016,HEALTH CARE,"","",65.42
Thermo fisher scientific  inc.,TMO,"",2204122.0,625089000.0,0.6772,0.6975,32,-17634.0,-0.793697,reduction,0.5580747,Q4 2017,HEALTH CARE,"","",189.95
Arthur j. gallagher & co inc,AJG,"",7195689.0,586521000.0,0.6355,0.6227,33,429047.0,6.340619,addition,3.7950445,Q4 2017,FINANCE,"","",64.4892
The trade desk inc class a,TTD,"",27637320.0,533400000.0,0.5779,0.6997,34,-233930.0,-0.839324,reduction,6.0035938,Q3 2018,COMMUNICATIONS,"","",182.55
Baidu inc adr,BIDU,"",5213705.0,525489000.0,0.5693,0.634,35,22782.0,0.438881,addition,1.5075122,Q1 2008,COMMUNICATIONS,"","",89.0117
Novocure ltd,NVCR,"",7736618.0,520983000.0,0.5644,0.6522,36,-272364.0,-3.400732,reduction,7.7086300,Q4 2017,HEALTH CARE,"","",39.13
Martin marietta materials inc.,MLM,"",2739119.0,518324000.0,0.5616,0.7367,37,12771.0,0.468429,addition,4.4077175,Q1 2013,MATERIALS,"","",143.0862
Chegg inc,CHGG,"",14421580.0,516004000.0,0.5591,0.531,38,-72941.0,-0.503232,reduction,11.6721631,Q4 2017,CONSUMER DISCRETIONARY,"","",30.29
Markel corp. (holding co.),MKL,"",540628.0,501644000.0,0.5435,0.5994,39,-1973.0,-0.363619,reduction,3.9230489,Q4 2004,FINANCE,"","",526.09
Visa inc,V,"",3099239.0,499349000.0,0.541,0.7866,40,-1233041.0,-28.461711,reduction,0.1398640,Q4 2012,FINANCE,"","",53.82
Seagen inc,SGEN,"",4280810.0,493919000.0,0.5351,0.47,41,24181.0,0.568079,addition,2.4801727,Q4 2009,HEALTH CARE,"","",35.0265
Peloton interactive inc,PTON,"",17465459.0,463708000.0,0.5024,0.3771,42,3724613.0,27.10614,addition,6.2228088,Q3 2019,CONSUMER DISCRETIONARY,"","",26.7152
Teradyne inc,TER,"",8184879.0,443375000.0,0.4804,0.5393,43,843.0,0.010301,addition,4.9124520,Q1 2012,INFORMATION TECHNOLOGY,"","",18.7736
Service corp. international  inc.,SCI,"",11179056.0,437213000.0,0.4737,0.4983,44,-24195.0,-0.215964,reduction,6.1719662,Q3 2018,CONSUMER DISCRETIONARY,"","",42.94
Waters corporation,WAT,"",2356415.0,428985000.0,0.4648,0.535,45,-13014.0,-0.549246,reduction,3.8047429,Q1 2010,HEALTH CARE,"","",93.16
Ionis phrmacutls,IONS,"",8745683.0,413496000.0,0.448,0.5131,46,-44342.0,-0.504458,reduction,6.2788712,Q3 2015,HEALTH CARE,"","",41.46
Zillow group inc class c,Z,"",11317386.0,407653000.0,0.4417,0.5018,47,14038.0,0.124193,addition,5.3891749,Q3 2015,COMMUNICATIONS,"","",44.4795
Mettler-toledo international  inc.,MTD,"",584767.0,403788000.0,0.4375,0.5002,48,-67759.0,-10.384107,reduction,2.4385084,Q2 2010,INFORMATION TECHNOLOGY,"","",252.16
Ryanair holdings adr,RYAAY,"",7530081.0,399771000.0,0.4331,0.5755,49,732578.0,10.777163,addition,3.4567606,Q2 2010,TRANSPORTS,"","",48.8382
Grubhub inc,GRUB1,"",4881907.0,397681000.0,0.4309,0.4591,50,-1789.5,-0.036642,reduction,10.6224718,Q2 2015,COMMUNICATIONS,"","",41.14
Abiomed inc,ABMD,"",2726380.0,395761000.0,0.4288,0.4484,51,6499.0,0.238944,addition,6.0501970,Q4 2015,HEALTH CARE,"","",214.2649
Wix.com ltd,WIX,"",3747447.0,377818000.0,0.4093,0.466,52,-192612.0,-4.888556,reduction,7.2201576,Q4 2015,COMMUNICATIONS,"","",76.76
Sea ltd adr,SE,"",8410972.0,372690000.0,0.4038,0.0794,53,6367326.0,311.566974,addition,1.8046346,Q4 2017,INFORMATION TECHNOLOGY,"","",37.0888
Ritchie brothers auctioneers  inc.,RBA,"",10369933.0,353909000.0,0.3834,0.4313,54,-20514.0,-0.197431,reduction,9.4676793,Q3 2006,INDUSTRIALS,"","",22.39
Broadridge financial solutions inc,BR,"",3585378.0,340001000.0,0.3684,0.4291,55,-9045.0,-0.25164,reduction,3.1230822,Q2 2019,INFORMATION TECHNOLOGY,"","",126.1
Wayfair inc class a,W,"",6167087.0,329569000.0,0.3571,0.5399,56,-15841.0,-0.256205,reduction,8.4698998,Q3 2015,CONSUMER DISCRETIONARY,"","",82.2
Kirby corp,KEX,"",7278756.0,316408000.0,0.3428,0.6315,57,-20221.0,-0.277039,reduction,12.1318654,Q1 2016,TRANSPORTS,"","",69.78
Interactive brokers group inc,IBKR,"",7115526.0,307177000.0,0.3328,0.3262,58,-124104.0,-1.714231,reduction,1.7128429,Q1 2016,FINANCE,"","",40.43
Axon enterprise inc,AXON,"",4179024.0,295749000.0,0.3204,0.2966,59,-9894.0,-0.236195,reduction,6.9855004,Q4 2018,INDUSTRIALS,"","",62.17
Nio inc,NIO,"",101744131.0,282849000.0,0.3064,0.3938,60,373700.0,0.368648,addition,9.5165168,Q3 2018,CONSUMER DISCRETIONARY,"","",6.5362
First republic bank (ca),FRC,"",3431990.0,282385000.0,0.3059,0.3939,61,-38617.0,-1.112687,reduction,2.0036417,Q1 2012,FINANCE,"","",52.53
Siteone landscape supply inc,SITE,"",3792085.0,279173000.0,0.3025,0.3344,62,-25832.0,-0.676599,reduction,9.0594716,Q2 2017,INDUSTRIALS,"","",58.18
Credicorp ltd adr,BAP,"",1914104.0,273852000.0,0.2967,0.3869,63,35358.0,1.882,addition,2.3997852,Q4 2007,FINANCE,"","",159.1867
Eog resources inc,EOG,"",7451001.0,267639000.0,0.29,0.6078,64,-58313.0,-0.776542,reduction,1.2801198,Q1 2001,ENERGY,"","",72.56
Jd.com inc adr,JD,"",6396323.0,259051000.0,0.2807,0.1703,65,1395231.0,27.898527,addition,0.4355316,Q2 2014,CONSUMER DISCRETIONARY,"","",30.9456
Watsco inc.,WSO,"",1604162.0,253506000.0,0.2747,0.279,66,1691.0,0.105525,addition,4.1830643,Q3 2012,INDUSTRIALS,"","",132.1473
Companhia vale de rio doce s.a. adr,VALE,"",30536600.0,253148000.0,0.2743,0.3786,67,858400.0,2.892359,addition,0.5954547,Q1 2019,MATERIALS,"","",12.6732
Stellantis nv,STLA,"",34550994.0,249151000.0,0.2699,0.4988,68,-303713.0,-0.871369,reduction,1.7122668,Q4 2014,CONSUMER DISCRETIONARY,"","",7.04
Lendingtree inc,TREE,"",1350422.0,247655000.0,0.2683,0.3962,69,-629.0,-0.046556,reduction,10.3512000,Q1 2016,FINANCE,"","",270.52
Albemarle corp.,ALB,"",4380842.0,246948000.0,0.2675,0.3135,70,-60165.0,-1.35476,reduction,4.1204845,Q1 2017,MATERIALS,"","",84.88
Icici bank ltd. ads adr,IBN,"",29017414.0,246649000.0,0.2672,0.5769,71,-10545106.0,-26.654283,reduction,0.8966942,Q1 2013,FINANCE,"","",8.04
Stericycle inc.,SRCL,"",4961938.0,241051000.0,0.2612,0.3091,72,-50493.0,-1.007356,reduction,5.4280378,Q1 2016,INDUSTRIALS,"","",86.12
Costar group inc,CSGP,"",4063340.0,238604000.0,0.2585,0.2374,73,-41980.0,-1.022576,reduction,1.1056322,Q3 2016,INDUSTRIALS,"","",342.59
Td ameritrade holding corp class a,AMTD1,"",6711946.0,232636000.0,0.252,0.3461,74,-493470.0,-6.848598,reduction,1.2414656,Q1 2013,FINANCE,"","",28.81
Autohome inc adr,ATHM,"",3177659.0,225678000.0,0.2445,0.2473,75,-20592.0,-0.643852,reduction,2.6685694,Q2 2015,COMMUNICATIONS,"","",40.38
58.com inc adr,WUBA1,"",4450959.0,216851000.0,0.2349,0.2781,76,5750.0,0.129353,addition,2.9744704,Q2 2017,CONSUMER DISCRETIONARY,"","",57.8682
Chipotle mexican grill  inc.,CMG,"",325222.0,212825000.0,0.2306,0.3775,77,-141450.0,-30.310368,reduction,1.1692324,Q3 2018,CONSUMER DISCRETIONARY,"","",454.52
Roku inc,ROKU,"",2336650.0,204410000.0,0.2215,0.3063,78,-30428.0,-1.285467,reduction,1.9475578,Q1 2019,INFORMATION TECHNOLOGY,"","",73.43
Tencent music entertainment group,TME,"",20260972.0,203825000.0,0.2208,0.1833,79,4102896.0,25.392231,addition,1.2077838,Q4 2018,INFORMATION TECHNOLOGY,"","",12.8991
Chewy inc,CHWY,"",5179851.0,194193000.0,0.2104,0.1465,80,-48958.0,-0.936313,reduction,1.2904427,Q2 2019,CONSUMER DISCRETIONARY,"","",32.29
Itau unibnco adr,ITUB,"",51169205.34,189405000.0,0.2052,0.3706,81,326474.09,0.642125,addition,0.4321132,Q3 2003,FINANCE,"","",6.8449
Westinghouse air brake technologies corp,WAB,"",3791632.0,182491000.0,0.1977,0.2854,82,-4808.0,-0.126645,reduction,1.9953618,Q1 2016,INDUSTRIALS,"","",75.79
Alphabet inc. class a,GOOGL,"",153798.0,178706000.0,0.1936,0.1845,83,11266.0,7.90419,addition,0.0223727,Q1 2008,COMMUNICATIONS,"","",638.3559
Petroleo brasileiro sa (petrobras) adr,PBR,"",32401631.0,178209000.0,0.1931,0.4241,84,4872025.0,17.697402,addition,0.4967862,Q4 2016,ENERGY,"","",10.5214
Jefferies financial group inc. (talcott national - leucadia national),JEF,"",12970402.0,177305000.0,0.1921,0.2685,85,-31623.0,-0.243216,reduction,4.8247610,Q4 2014,FINANCE,"","",21.08
Howard hughes corp (the),HHC,"",3356603.0,169576000.0,0.1837,0.1972,86,1747545.0,108.606713,addition,6.0959041,Q1 2014,REAL ESTATE,"","",92.0527
Zai lab ltd,ZLAB,"",3114800.0,160349000.0,0.1737,0.1222,87,75100.0,2.470639,addition,4.1788503,Q1 2019,HEALTH CARE,"","",34.3727
Denali therapeutics inc,DNLI,"",9129752.0,159861000.0,0.1732,0.1278,88,1539505.0,20.282673,addition,8.6451575,Q4 2017,HEALTH CARE,"","",17.2855
Penumbra inc,PEN,"",958720.0,154669000.0,0.1676,0.1545,89,-14406.0,-1.480384,reduction,2.7335107,Q3 2017,HEALTH CARE,"","",124.95
Appian corp,APPN,"",3563151.0,143345000.0,0.1553,0.1321,90,-15389.0,-0.430036,reduction,5.2799009,Q1 2019,INFORMATION TECHNOLOGY,"","",43.06
Copa holdings s.a.,CPA,"",3154744.0,142878000.0,0.1548,0.3288,91,6973.0,0.221522,addition,10.0668789,Q2 2012,TRANSPORTS,"","",97.8835
Myriad genetics inc,MYGN,"",8970006.0,128360000.0,0.1391,0.2359,92,4828.0,0.053853,addition,12.0321833,Q3 2013,HEALTH CARE,"","",30.4013
Redfin corp,RDFN,"",7942131.0,122467000.0,0.1327,0.1635,93,-59638.0,-0.74531,reduction,8.1367892,Q3 2017,REAL ESTATE,"","",21.05
Zillow group inc. class b,ZG,"",3530678.0,119937000.0,0.1299,0.1596,94,-80905.0,-2.240153,reduction,1.6812576,Q1 2013,COMMUNICATIONS,"","",31.34
Banco bradesco s.a. adr,BBD,"",29370158.0,119244000.0,0.1292,0.2503,95,430868.0,1.488869,addition,0.3324098,Q4 2016,FINANCE,"","",6.4248
Glaukos corp,GKOS,"",3643752.0,112447000.0,0.1218,0.1883,96,66683.0,1.86418,addition,8.2475868,Q4 2017,HEALTH CARE,"","",51.9764
Yext inc,YEXT,"",10683923.0,108870000.0,0.118,0.1475,97,97431.0,0.920333,addition,9.0958838,Q3 2018,INFORMATION TECHNOLOGY,"","",20.1285
Activision blizzard inc,ATVI,"",1820165.0,108264000.0,0.1173,0.1062,98,-29757.0,-1.608554,reduction,0.2362718,Q4 2016,INFORMATION TECHNOLOGY,"","",53.98
Moderna inc,MRNA,"",3559884.0,106619000.0,0.1155,0.0646,99,143771.0,4.208614,addition,1.0820209,Q4 2018,HEALTH CARE,"","",17.2063
Lyft inc,LYFT,"",3726896.0,100067000.0,0.1084,0.1532,100,42134.0,1.143466,addition,1.2147686,Q1 2019,CONSUMER DISCRETIONARY,"","",55.7298
Hdfc bank ltd adr,HDB,"",2215338.0,85203000.0,0.0923,0.1456,101,-162241.0,-6.82379,reduction,0.1212363,Q1 2015,FINANCE,"","",18.49
Cemex s.a. de c.v. series a (sponsored adr) adr,CX,"",37952596.0,80460000.0,0.0872,0.1504,102,-3213381.0,-7.805915,reduction,2.5122305,Q2 2009,MATERIALS,"","",7.27
Heico corp.  class a,HEI.A,"",1230746.0,78645000.0,0.0852,0.1072,103,-8438.0,-0.680932,reduction,0.9139684,Q2 2017,INDUSTRIALS,"","",55.9
Fastenal co.,FAST,"",2120454.0,66264000.0,0.0718,0.0766,104,-25048.0,-1.167466,reduction,0.3701788,Q3 2013,INDUSTRIALS,"","",12.92
Grifols s.a. adr,GRFS,"",3175697.0,63958000.0,0.0693,,105,3175697.0,,new,0.4618827,Q1 2020,HEALTH CARE,"","",20.14
Staar surgical co.,STAA,"",1968516.0,63504000.0,0.0688,0.066,106,25587.0,1.316929,addition,4.3780814,Q4 2016,HEALTH CARE,"","",24.1271
Stitch fix inc,SFIX,"",4662582.0,59214000.0,0.0642,0.1171,107,-61809.0,-1.308296,reduction,4.5498988,Q4 2017,CONSUMER DISCRETIONARY,"","",24.65
New relic inc,NEWR,"",1277812.0,59085000.0,0.064,0.0832,108,-31883.0,-2.434384,reduction,2.1565362,Q4 2017,INFORMATION TECHNOLOGY,"","",72.99
Anaplan inc,PLAN,"",1871644.0,56636000.0,0.0614,0.0948,109,0.0,0.0,,1.3664954,Q4 2018,INFORMATION TECHNOLOGY,"","",26.54
Procter & gamble co. (oh) (1905),PG,"",485935.0,53453000.0,0.0579,0.0587,110,-17.0,-0.003498,reduction,0.0196286,Q2 2015,CONSUMER STAPLES,"","",86.04
Now inc,DNOW,"",10353154.0,53422000.0,0.0579,0.1143,111,-166016.0,-1.578223,reduction,9.3818573,Q2 2014,ENERGY,"","",25.29
Coca cola co.,KO,"",1147711.0,50786000.0,0.055,0.0623,112,-17761.0,-1.523932,reduction,0.0267227,Q1 2014,CONSUMER STAPLES,"","",44.0
Aerovironment inc,AVAV,"",826330.0,50373000.0,0.0546,0.0488,113,8635.0,1.056017,addition,3.4437435,Q3 2012,INDUSTRIALS,"","",53.8352
Pacira biosciences inc,PCRX,"",1411892.0,47341000.0,0.0513,0.0607,114,24447.0,1.762016,addition,3.3523254,Q3 2015,HEALTH CARE,"","",40.7527
Codexis inc,CDXS,"",4087317.0,45615000.0,0.0494,0.0585,115,299283.0,7.900747,addition,6.9393678,Q1 2015,MATERIALS,"","",10.3259
Splunk inc,SPLK,"",358263.0,45224000.0,0.049,0.0511,116,4886.0,1.382659,addition,0.2258628,Q4 2013,INFORMATION TECHNOLOGY,"","",91.0465
Pepsico inc. (loft  inc.),PEP,"",368735.0,44285000.0,0.048,0.0488,117,-605.0,-0.163806,reduction,0.0265422,Q2 2002,CONSUMER STAPLES,"","",100.59
Makemytrip ltd,MMYT,"",3597299.0,43006000.0,0.0466,0.0732,118,290512.0,8.785325,addition,3.4944894,Q1 2017,CONSUMER DISCRETIONARY,"","",30.3173
Exact sciences corp,EXAS,"",729707.0,42323000.0,0.0459,0.0644,119,9213.0,1.278706,addition,0.4931535,Q3 2017,HEALTH CARE,"","",66.4815
Baozun inc adr,BZUN,"",1400159.0,39120000.0,0.0424,0.0443,120,16042.0,1.159006,addition,2.2316887,Q1 2017,COMMUNICATIONS,"","",36.2932
Beigene ltd adr,BGNE,"",302023.0,37182000.0,0.0403,0.0462,121,13348.0,4.623885,addition,0.3905051,Q1 2016,HEALTH CARE,"","",109.9581
Blackline inc,BL,"",693592.0,36490000.0,0.0395,0.0342,122,7331.0,1.068252,addition,1.2302643,Q1 2018,INFORMATION TECHNOLOGY,"","",42.409
Trupanion inc,TRUP,"",1388782.0,36151000.0,0.0392,0.0499,123,11652.0,0.846107,addition,3.9726191,Q3 2016,FINANCE,"","",21.181
C.h. robinson worldwide inc,CHRW,"",517761.0,34275000.0,0.0371,0.0395,124,-4802.0,-0.918932,reduction,0.3942151,Q3 2013,TRANSPORTS,"","",70.23
Irobot corp,IRBT,"",823274.0,33671000.0,0.0365,0.0399,125,7410.0,0.90824,addition,2.9537754,Q4 2010,CONSUMER DISCRETIONARY,"","",49.5812
Tjx companies inc.,TJX,"",700355.0,33484000.0,0.0363,0.0421,126,-12811.0,-1.796356,reduction,0.0584686,Q1 2009,CONSUMER DISCRETIONARY,"","",13.19
Ipg photonics corp,IPGP,"",293708.0,32391000.0,0.0351,0.0406,127,3601.0,1.241266,addition,0.5526834,Q4 2012,INFORMATION TECHNOLOGY,"","",120.3352
United parcel service  inc. class b,UPS,"",346702.0,32389000.0,0.0351,0.0388,128,3289.0,0.957739,addition,0.0403871,Q2 2008,TRANSPORTS,"","",97.6
Bluebird bio inc,BLUE,"",1074018.75,31970000.0,0.0346,0.059,129,0.0,0.0,,1.2502510,Q1 2015,HEALTH CARE,"","",128.73
Cyberark software ltd,CYBR,"",352448.0,30156000.0,0.0327,0.0393,130,3825.0,1.097174,addition,0.9264338,Q2 2018,INFORMATION TECHNOLOGY,"","",70.4458
National instruments corp,NATI,"",898340.0,29717000.0,0.0322,0.0364,131,9016.0,1.013804,addition,0.6870208,Q2 2015,INFORMATION TECHNOLOGY,"","",33.2384
Slack technologies inc,WORK2,"",1049526.0,28169000.0,0.0305,0.0101,132,582682.0,124.813,addition,0.3602162,Q3 2019,INFORMATION TECHNOLOGY,"","",25.3054
Tandem diabetes care inc,TNDM,"",434700.0,27973000.0,0.0303,0.025,133,0.0,0.0,,0.7236474,Q3 2018,HEALTH CARE,"","",42.84
Analog devices inc,ADI,"",307219.0,27543000.0,0.0298,0.0355,134,-2001.0,-0.647112,reduction,0.0834335,Q2 2012,INFORMATION TECHNOLOGY,"","",61.4
Mcdonalds corp.,MCD,"",165392.0,27347000.0,0.0296,0.0318,135,-1364.0,-0.817962,reduction,0.0222446,Q2 2009,CONSUMER DISCRETIONARY,"","",108.34
Jumia technologies ag,JMIA,"",9246855.0,27001000.0,0.0293,0.0601,136,4749.0,0.051384,addition,11.7932174,Q2 2019,CONSUMER DISCRETIONARY,"","",25.8982
Liveramp holdings inc,RAMP,"",812600.0,26751000.0,0.029,0.0373,137,9400.0,1.170319,addition,1.2063144,Q4 2019,INFORMATION TECHNOLOGY,"","",47.8947
Petroleo brasileiro sa petrobras class a adr,PBR.A,"",4945837.0,26658000.0,0.0289,0.0684,138,202064.0,4.259563,addition,0.0758302,Q2 2018,ENERGY,"","",10.5982
Estee lauder companies inc.,EL,"",157459.0,25090000.0,0.0272,0.0328,139,-6875.0,-4.183553,reduction,0.0437945,Q4 2015,CONSUMER STAPLES,"","",96.37
Terraform power inc,TERP1,"",1561576.0,24626000.0,0.0267,0.0354,140,-815577.0,-34.308982,reduction,0.6893727,Q4 2015,ENERGY,"","",11.26
Apple inc,AAPL,"",94262.0,23971000.0,0.026,0.0269,141,-710.0,-0.747589,reduction,0.0021543,Q1 2008,INFORMATION TECHNOLOGY,"","",12.24
Eventbrite inc,EB,"",3177353.0,23195000.0,0.0251,0.0608,142,59742.0,1.916275,addition,3.6672759,Q1 2019,COMMUNICATIONS,"","",17.6516
Starz  series a,STRZA1,PRN,34273000.0,22885000.0,0.0248,0.0216,143,0.0,0.0,,N/A,Q2 2017,CONSUMER DISCRETIONARY,"","",
Unity biotechnology inc,UBX,"",3803014.0,22057000.0,0.0239,0.0265,144,0.0,0.0,,7.7572551,Q2 2018,HEALTH CARE,"","",15.06
Orchard therapeutics plc,ORTX,"",2740000.0,20632000.0,0.0224,0.0364,145,0.0,0.0,,2.8227345,Q4 2018,HEALTH CARE,"","",14.42
Xylem inc,XYL,"",315560.0,20553000.0,0.0223,0.0178,146,81606.0,34.881216,addition,0.1753930,Q1 2017,INDUSTRIALS,"","",74.4493
Ambarella inc,AMBA,"",417810.0,20289000.0,0.022,0.0242,147,4965.0,1.202631,addition,1.2167078,Q1 2017,INFORMATION TECHNOLOGY,"","",48.0659
Rubius therapeutics inc,RUBY,"",4256900.0,18943000.0,0.0205,0.039,148,5430.0,0.127721,addition,5.2927820,Q3 2018,HEALTH CARE,"","",23.3459
Faro technologies inc.,FARO,"",423843.0,18861000.0,0.0204,0.0204,149,3681.0,0.876091,addition,2.3994067,Q3 2012,INFORMATION TECHNOLOGY,"","",48.3364
Farfetch ltd,FTCH,"",2303432.0,18198000.0,0.0197,0.0205,150,256711.0,12.54255,addition,0.6777275,Q2 2019,CONSUMER DISCRETIONARY,"","",11.5431
Heico corp.,HEI,"",226236.0,16879000.0,0.0183,0.025,151,0.0,0.0,,0.1680059,Q3 2013,INDUSTRIALS,"","",11.43
Everquote inc,EVER,"",634505.0,16656000.0,0.018,0.0208,152,7324.0,1.167765,addition,2.3698145,Q4 2019,COMMUNICATIONS,"","",34.2565
Fortive corp,FTV,"",318092.27,14691000.0,0.0159,0.1438,153,-2009504.83,-86.333878,reduction,0.0790355,Q3 2016,INDUSTRIALS,"","",56.8
Dolby laboratories,DLB,"",266820.0,14464000.0,0.0157,0.0179,154,-2768.0,-1.026752,reduction,0.2642594,Q3 2012,INFORMATION TECHNOLOGY,"","",41.48
Carmax inc.,KMX,"",263146.0,14165000.0,0.0153,0.0346,155,-144684.0,-35.476547,reduction,0.1618616,Q2 2007,CONSUMER DISCRETIONARY,"","",42.6
Infosys ltd adr,INFY,"",1682780.0,13816000.0,0.015,0.016,156,80973.0,5.055103,addition,0.0396812,Q1 2014,INFORMATION TECHNOLOGY,"","",8.2862
Stratasys ltd,SSYS,"",862489.0,13756000.0,0.0149,0.0167,157,7480.0,0.874845,addition,1.5842773,Q2 2011,INFORMATION TECHNOLOGY,"","",42.0913
Deere & co.,DE,"",99496.0,13747000.0,0.0149,,158,99496.0,,new,0.0317250,Q1 2020,INDUSTRIALS,"","",138.16
Ecolab inc.,ECL,"",85975.0,13398000.0,0.0145,0.0118,159,22629.0,35.722855,addition,0.0297320,Q1 2017,MATERIALS,"","",160.7886
