Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Pinduoduo inc,PDD,"",29101766.0,1696633000.0,0.931,1.3039,29,1613256.0,5.868838,addition,2.3220319,Q3 2018,CONSUMER DISCRETIONARY,"","",49.1188
Biontech se adr,BNTX,"",6532436.0,1684062000.0,0.9241,0.9062,30,187123.0,2.948996,addition,2.6935997,Q1 2021,HEALTH CARE,"","",113.447
Affirm holdings inc,AFRM,"",16314513.0,1640587000.0,0.9002,0.6721,31,5530698.0,51.287026,addition,7.8361576,Q1 2021, ,"","",80.2939
Intuitive surgical inc,ISRG,"",4401406.0,1581425000.0,0.8678,0.7852,32,-127673.0,-2.818962,reduction,1.2320694,Q3 2009,HEALTH CARE,"","",22.7
Zoom video communications inc,ZM,"",7830114.0,1440036000.0,0.7902,1.0889,33,-128943.0,-1.620079,reduction,3.2323814,Q2 2019,INFORMATION TECHNOLOGY,"","",165.58
Abiomed inc,ABMD,"",3839980.0,1379206000.0,0.7568,0.6359,34,106270.0,2.846231,addition,8.4399821,Q4 2015,HEALTH CARE,"","",242.1895
Arthur j. gallagher & co inc,AJG,"",8120836.0,1377862000.0,0.7561,0.6282,35,43307.0,0.536142,addition,3.9178475,Q4 2017,FINANCE,"","",71.5958
Snowflake  inc.,SNOW,"",3996279.0,1353740000.0,0.7428,0.6256,36,42560.0,1.076455,addition,1.3046944,Q3 2020,INFORMATION TECHNOLOGY,"","",243.7823
Service corp. international  inc.,SCI,"",18027562.0,1279776000.0,0.7022,0.5686,37,-6580.0,-0.036486,reduction,10.7576815,Q3 2018,CONSUMER DISCRETIONARY,"","",49.6
Cbre group inc common stock class a,CBRE,"",11138692.0,1208659000.0,0.6632,0.5665,38,17411.0,0.156556,addition,3.3283024,Q2 2020,REAL ESTATE,"","",54.6044
Datadog inc,DDOG,"",6669798.0,1187958000.0,0.6518,0.493,39,2650.0,0.039747,addition,2.5932650,Q3 2020,INFORMATION TECHNOLOGY,"","",101.0506
Mastercard inc,MA,"",3237632.0,1163346000.0,0.6383,0.5899,40,-5261.0,-0.162232,reduction,0.3321639,Q2 2011,FINANCE,"","",66.46
Estee lauder companies inc.,EL,"",3064890.0,1134622000.0,0.6226,0.4788,41,13440.0,0.440446,addition,1.3227531,Q4 2015,CONSUMER STAPLES,"","",202.9566
Peloton interactive inc,PTON,"",31609257.0,1130347000.0,0.6202,1.2838,42,3420226.0,12.13318,addition,11.5290076,Q3 2019,CONSUMER DISCRETIONARY,"","",56.7261
Petroleo brasileiro sa (petrobras) adr,PBR,"",102906286.0,1129911000.0,0.62,0.5181,43,7135449.0,7.450545,addition,2.7654686,Q4 2016,ENERGY,"","",9.6398
Costar group inc,CSGP,"",14192597.0,1121641000.0,0.6155,0.5645,44,1655617.0,13.205868,addition,3.5936469,Q3 2016,INDUSTRIALS,"","",81.0705
Beigene ltd adr,BGNE,"",4123899.0,1117289000.0,0.6131,0.8069,45,-125153.0,-2.945433,reduction,4.0290835,Q1 2016,HEALTH CARE,"","",258.57
Doordash  inc.,DASH,"",7389416.0,1100284000.0,0.6037,0.7953,46,9691.0,0.131319,addition,2.3262029,Q4 2020,CONSUMER DISCRETIONARY,"","",157.289
Ryanair holdings adr,RYAAY,"",10637848.0,1088571000.0,0.5973,0.6206,47,-139626.0,-1.295535,reduction,4.6942091,Q2 2010,TRANSPORTS,"","",60.78
Teradyne inc,TER,"",6494712.0,1062080000.0,0.5828,0.4137,48,-748566.0,-10.33463,reduction,3.9843798,Q1 2012,INFORMATION TECHNOLOGY,"","",21.87
Albemarle corp.,ALB,"",4448609.0,1039951000.0,0.5706,0.5243,49,-128391.0,-2.805134,reduction,3.8029997,Q1 2017,MATERIALS,"","",90.52
10x genomics inc,TXG,"",6878377.0,1024603000.0,0.5622,0.4221,50,1335752.0,24.099628,addition,7.5102937,Q1 2020,HEALTH CARE,"","",174.2461
Farfetch ltd,FTCH,"",30400596.0,1016292000.0,0.5577,0.2945,51,15383872.0,102.444927,addition,9.2614009,Q2 2019,CONSUMER DISCRETIONARY,"","",29.0486
Teladoc health inc,TDOC,"",10877063.0,998733000.0,0.548,0.5842,52,2071756.0,23.528493,addition,6.7944843,Q1 2017,HEALTH CARE,"","",105.6306
Thermo fisher scientific  inc.,TMO,"",1491092.0,994916000.0,0.5459,0.4475,53,-6174.0,-0.412352,reduction,0.3784036,Q4 2017,HEALTH CARE,"","",204.93
Salesforce.com inc.,CRM,"",3780971.0,960858000.0,0.5272,0.7224,54,-1310160.0,-25.734164,reduction,0.3838549,Q1 2011,INFORMATION TECHNOLOGY,"","",59.01
First republic bank (ca),FRC,"",4563102.0,942327000.0,0.5171,0.4961,55,-352895.0,-7.178503,reduction,3.1337834,Q1 2012,FINANCE,"","",80.46
Mettler-toledo international  inc.,MTD,"",538094.0,913258000.0,0.5011,0.3961,56,-11643.0,-2.117922,reduction,2.3409992,Q2 2010,INFORMATION TECHNOLOGY,"","",277.97
Ginkgo bioworks holdings  inc,DNA,"",109450171.0,909530000.0,0.4991,0.5518,57,18447361.0,20.271199,addition,8.3499830,Q3 2021,HEALTH CARE,"","",11.0372
Siteone landscape supply inc,SITE,"",3734592.0,904817000.0,0.4965,0.3902,58,-4319.0,-0.115515,reduction,8.3546787,Q2 2017,INDUSTRIALS,"","",61.87
S&p global inc. (mcgraw-hill inc.),SPGI,"",1889039.0,891493000.0,0.4892,0.4198,59,401.0,0.021232,addition,0.7838336,Q2 2020,COMMUNICATIONS,"","",344.807
Taiwan semiconductor manufacturing co ltd adr,TSM,"",7376122.0,887422000.0,0.4869,0.4328,60,-32456.0,-0.438087,reduction,0.1422293,Q1 2016,INFORMATION TECHNOLOGY,"","",26.38
Roku inc,ROKU,"",3644405.0,831653000.0,0.4563,0.5989,61,-9044.0,-0.247547,reduction,3.0961558,Q1 2019,INFORMATION TECHNOLOGY,"","",171.41
Booking holdings inc. (priceline),BKNG,"",344195.0,825803000.0,0.4531,0.4269,62,438.0,0.127416,addition,0.8382021,Q2 2020,CONSUMER DISCRETIONARY,"","",1678.4384
Chewy inc,CHWY,"",13302667.0,784458000.0,0.4304,0.2796,63,5455428.0,69.52035,addition,12.4567164,Q2 2019,CONSUMER DISCRETIONARY,"","",50.7527
Broadridge financial solutions inc,BR,"",4139707.0,756822000.0,0.4153,0.3559,64,57001.0,1.396157,addition,3.5510170,Q2 2019,INFORMATION TECHNOLOGY,"","",127.5911
Marketaxess holdings inc,MKTX,"",1758918.0,723390000.0,0.3969,0.3862,65,4404.0,0.25101,addition,4.6255080,Q1 2012,FINANCE,"","",191.741
Axon enterprise inc,AXON,"",4598695.0,721995000.0,0.3962,0.4156,66,60037.0,1.322792,addition,6.7166031,Q4 2018,INDUSTRIALS,"","",69.7245
Novocure ltd,NVCR,"",9615168.0,721906000.0,0.3961,0.5695,67,245463.0,2.619752,addition,9.2614494,Q4 2017,HEALTH CARE,"","",58.6504
Alibaba group holding ltd adr,BABA,"",5880538.0,698549000.0,0.3833,0.7728,68,-4096750.0,-41.060757,reduction,0.2169209,Q3 2014,COMMUNICATIONS,"","",106.53
Denali therapeutics inc,DNLI,"",15056381.0,671515000.0,0.3685,0.3962,69,46565.0,0.31023,addition,12.3286054,Q4 2017,HEALTH CARE,"","",36.0665
Zillow group inc class c,Z,"",10303636.0,657887000.0,0.361,0.3965,70,1706141.0,19.844629,addition,5.5037154,Q3 2015,COMMUNICATIONS,"","",52.2683
Watsco inc.,WSO,"",2086034.0,652677000.0,0.3581,0.2827,71,43878.0,2.148612,addition,6.3163432,Q3 2012,INDUSTRIALS,"","",161.9626
Charles schwab corp,SCHW,"",7506268.0,631278000.0,0.3464,,72,7506268.0,,new,0.4144119,Q4 2021,FINANCE,"","",84.1
Chegg inc,CHGG,"",19009007.0,583576000.0,0.3202,0.6584,73,507662.0,2.743919,addition,13.1144164,Q4 2017,CONSUMER DISCRETIONARY,"","",41.3381
Baidu inc adr,BIDU,"",3728688.0,554791000.0,0.3044,0.3091,74,-113936.0,-2.965057,reduction,1.3409116,Q1 2008,COMMUNICATIONS,"","",89.02
Beyond meat inc,BYND,"",8471482.0,552001000.0,0.3029,0.4714,75,-87789.0,-1.02566,reduction,13.3927056,Q2 2020,CONSUMER STAPLES,"","",145.76
Snap inc class a,SNAP,"",11709169.0,550682000.0,0.3022,0.2022,76,6477834.0,123.827551,addition,0.8638303,Q2 2018,UTILITIES AND TELECOMMUNICATIONS,"","",49.724
Markel corp. (holding co.),MKL,"",420673.0,519111000.0,0.2848,0.2631,77,-107.0,-0.025429,reduction,3.0777390,Q4 2004,FINANCE,"","",537.24
Wix.com ltd,WIX,"",3264938.0,515175000.0,0.2827,0.341,78,-61384.0,-1.845402,reduction,5.8273579,Q4 2015,COMMUNICATIONS,"","",88.78
Staar surgical co.,STAA,"",5529868.0,504877000.0,0.277,0.3674,79,65849.0,1.205139,addition,11.6172982,Q4 2016,HEALTH CARE,"","",85.6086
Li auto inc. ads,LI,"",14634471.0,469767000.0,0.2578,0.2035,80,-162178.0,-1.096045,reduction,1.7117308,Q1 2021,CONSUMER DISCRETIONARY,"","",28.79
Coursera inc,COUR,"",17260597.0,421849000.0,0.2315,0.2785,81,440879.0,2.621203,addition,12.2772800,Q1 2021,INFORMATION TECHNOLOGY,"","",36.4843
Ke holdings inc.,BEKE,"",20756313.0,417617000.0,0.2292,0.1991,82,-80463.0,-0.386159,reduction,2.3170772,Q3 2020,INFORMATION TECHNOLOGY,"","",60.31
Appian corp,APPN,"",6168896.0,402273000.0,0.2207,0.298,83,12426.0,0.201836,addition,15.5451595,Q1 2019,INFORMATION TECHNOLOGY,"","",59.8608
Redfin corp,RDFN,"",10417223.0,399917000.0,0.2194,0.2724,84,24237.0,0.233205,addition,9.8758910,Q3 2017,REAL ESTATE,"","",30.9673
Copa holdings s.a.,CPA,"",4740541.0,391853000.0,0.215,0.1984,85,79814.0,1.71248,addition,15.0870469,Q2 2012,TRANSPORTS,"","",80.9886
Deere & co.,DE,"",1111190.0,381017000.0,0.2091,0.1752,86,111579.0,11.162242,addition,0.3614716,Q1 2020,INDUSTRIALS,"","",298.8373
Penumbra inc,PEN,"",1322677.0,380031000.0,0.2085,0.1846,87,-1067.0,-0.080605,reduction,3.5404730,Q3 2017,HEALTH CARE,"","",153.47
Recursion pharmaceuticals inc,RXRX,"",22123155.0,378969000.0,0.2079,0.2656,88,61781.0,0.280041,addition,13.8681264,Q2 2021, ,"","",34.2919
Rivian automotive inc,RIVN,"",3559533.0,369088000.0,0.2025,,89,3559533.0,,new,0.3988306,Q4 2021, ,"","",103.69
Certara  inc.,CERT,"",12545068.0,356531000.0,0.1956,0.2191,90,-107947.0,-0.853133,reduction,7.8564056,Q1 2021,INFORMATION TECHNOLOGY,"","",32.74
Exact sciences corp,EXAS,"",4543994.0,353658000.0,0.1941,0.2223,91,91467.0,2.054272,addition,2.6369691,Q3 2017,HEALTH CARE,"","",117.6911
Howard hughes corp (the),HHC,"",3471556.0,353334000.0,0.1939,0.1582,92,28362.0,0.823712,addition,6.2972567,Q1 2014,REAL ESTATE,"","",90.9988
Tencent music entertainment group,TME,"",51483559.0,352662000.0,0.1935,0.1927,93,668196.0,1.314949,addition,6.1656789,Q4 2018,INFORMATION TECHNOLOGY,"","",13.5617
Lyft inc,LYFT,"",7565481.0,323273000.0,0.1774,0.2129,94,-29091.0,-0.38305,reduction,2.2779119,Q1 2019,CONSUMER DISCRETIONARY,"","",40.8
Zai lab ltd,ZLAB,"",5138846.0,322975000.0,0.1772,0.2699,95,243565.0,4.975506,addition,5.3302697,Q1 2019,HEALTH CARE,"","",62.1451
Xylem inc,XYL,"",2519654.0,302157000.0,0.1658,0.1466,96,254493.0,11.235095,addition,1.3972828,Q1 2017,INDUSTRIALS,"","",101.2119
Cemex s.a. de c.v. series a (sponsored adr) adr,CX,"",43309918.0,293641000.0,0.1611,0.1564,97,1603807.0,3.845496,addition,2.9445644,Q2 2009,MATERIALS,"","",7.0978
Tata motors ltd adr,TTM,"",9032282.0,289846000.0,0.159,0.1055,98,32278.0,0.358644,addition,1.3600572,Q3 2020,INDUSTRIALS,"","",13.7956
Stericycle inc.,SRCL,"",4742381.0,282836000.0,0.1552,0.1694,99,-21677.0,-0.455011,reduction,5.1624482,Q1 2016,INDUSTRIALS,"","",85.73
Warby parker inc,WRBY,"",5642461.0,262713000.0,0.1442,0.1385,100,651488.0,13.053326,addition,5.9943442,Q3 2021,CONSUMER DISCRETIONARY,"","",52.3007
Nu holdings ltd,NU,"",27284195.0,255925000.0,0.1404,,101,27284195.0,,new,N/A,Q4 2021,INFORMATION TECHNOLOGY,"","",9.38
Pinterest inc,PINS,"",6542993.0,237838000.0,0.1305,0.175,102,-21315.0,-0.324711,reduction,1.1627862,Q4 2020,COMMUNICATIONS,"","",74.32
Ecolab inc.,ECL,"",994324.0,233258000.0,0.128,0.0982,103,94715.0,10.528463,addition,0.3469775,Q1 2017,MATERIALS,"","",208.2619
Iac/interactivecorp,IAC,"",1730618.0,226209000.0,0.1241,0.117,104,14527.0,0.846517,addition,2.0657327,Q1 2021,COMMUNICATIONS,"","",96.0534
Codexis inc,CDXS,"",7182402.0,224593000.0,0.1232,0.0805,105,563579.0,8.514792,addition,11.0710924,Q1 2015,MATERIALS,"","",14.3322
Duolingo inc,DUOL,"",2065788.0,219201000.0,0.1203,0.1101,106,800331.0,63.244425,addition,13.0772247,Q3 2021, ,"","",143.0178
Icici bank ltd. ads adr,IBN,"",11034112.0,218365000.0,0.1198,0.3242,107,-21809501.0,-66.404086,reduction,0.3178966,Q1 2013,FINANCE,"","",9.43
Upwork inc,UPWK,"",6306603.0,215434000.0,0.1182,0.1415,108,300589.0,5.0048,addition,4.9180602,Q2 2019,COMMUNICATIONS,"","",26.9032
Lemonade  inc.,LMND,"",4996255.0,210393000.0,0.1154,0.1763,109,-33421.0,-0.664476,reduction,8.1071893,Q3 2020,FINANCE,"","",71.45
Companhia vale de rio doce s.a. adr,VALE,"",14110847.0,197834000.0,0.1086,0.1025,110,59719.0,0.425012,addition,0.2749335,Q1 2019,MATERIALS,"","",12.5263
Trupanion inc,TRUP,"",1450959.0,191570000.0,0.1051,0.0578,111,29364.0,2.065567,addition,3.5943228,Q3 2016,FINANCE,"","",24.5795
Oatly group ab (publ)|oatly group ab (pu,OTLY,"",23623997.0,188047000.0,0.1032,0.1875,112,-77429.0,-0.326685,reduction,No Data,Q2 2021, ,"","",24.46
Full truck alliance co ltd,YMM,"",22336588.0,186957000.0,0.1026,0.1791,113,-118919939.0,-84.187217,reduction,2.3955636,Q2 2021,INFORMATION TECHNOLOGY,"","",20.38
Oscar health  inc.,OSCR,"",23324496.0,183097000.0,0.1005,0.1318,114,8833899.0,60.962975,addition,13.3741374,Q1 2021,FINANCE,"","",18.8712
Sana biotechnology inc,SANA,"",11262030.0,174337000.0,0.0957,0.1318,115,72198.0,0.645211,addition,5.9640173,Q1 2021, ,"","",31.8245
Aurora innovation inc,AUR,"",15000000.0,168900000.0,0.0927,,116,15000000.0,,new,2.3332883,Q4 2021, ,"","",11.26
Ritchie brothers auctioneers  inc.,RBA,"",2723869.0,166806000.0,0.0915,0.0879,117,-1863.0,-0.068349,reduction,2.4613883,Q3 2006,INDUSTRIALS,"","",22.42
Vir biotechnology  inc.,VIR,"",3915501.0,163942000.0,0.09,0.0888,118,15809.0,0.405391,addition,2.9916689,Q4 2019,HEALTH CARE,"","",39.7685
Hashicorp inc,HCP,"",1735007.0,157955000.0,0.0867,,119,1735007.0,,new,N/A,Q4 2021, ,"","",91.04
Petroleo brasileiro sa petrobras class a adr,PBR.A,"",15501137.0,156717000.0,0.086,0.0808,120,55627.0,0.36015,addition,0.5534102,Q2 2018,ENERGY,"","",9.5919
Fastenal co.,FAST,"",2423020.0,155219000.0,0.0852,0.0629,121,93163.0,3.998657,addition,0.4212751,Q3 2013,INDUSTRIALS,"","",18.3959
Eversource energy (western massachusetts cos./northeast utilities),ES,"",1702638.0,154906000.0,0.085,0.0245,122,1128703.0,196.660423,addition,0.4952325,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,"","",88.2732
Alphabet inc. class a,GOOGL,"",52745.0,152804000.0,0.0838,0.0795,123,-4124.0,-7.251754,reduction,0.0175343,Q1 2008,COMMUNICATIONS,"","",910.54
Hdfc bank ltd adr,HDB,"",2335416.0,151966000.0,0.0834,0.0884,124,22985.0,0.993976,addition,0.1264569,Q1 2015,FINANCE,"","",26.1469
Lufax holding ltd ads,LU,"",26496135.0,149173000.0,0.0819,0.0719,125,6812317.0,34.608718,addition,1.0760721,Q4 2020,COMMUNICATIONS,"","",11.8034
Consolidated edison co. of new york inc. (consolidated gas co. of new york),ED,"",1715535.0,146370000.0,0.0803,0.0297,126,934183.0,119.559814,addition,0.4854622,Q2 2016,UTILITIES AND TELECOMMUNICATIONS,"","",80.4876
Blackline inc,BL,"",1386396.0,143548000.0,0.0788,0.0838,127,28993.0,2.135917,addition,2.3636334,Q1 2018,INFORMATION TECHNOLOGY,"","",67.8327
Pacira biosciences inc,PCRX,"",2355240.0,141714000.0,0.0778,0.0612,128,267433.0,12.809278,addition,5.2873881,Q3 2015,HEALTH CARE,"","",48.9741
Vimeo inc,VMEO,"",7826877.0,140572000.0,0.0771,0.1195,129,52453.0,0.674687,addition,5.0206345,Q2 2021, ,"","",22.4298
Banco bradesco s.a. adr,BBD,"",40385126.0,138117000.0,0.0758,0.0807,130,117454.0,0.291683,addition,0.8329406,Q4 2016,FINANCE,"","",5.823
Avangrid inc,AGR,"",2738917.0,136617000.0,0.075,0.0388,131,1214303.0,79.646586,addition,0.7073566,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,"","",47.8204
Curevac n.v.,CVAC,"",3923340.0,134610000.0,0.0739,0.1126,132,-17391.0,-0.441314,reduction,2.0990139,Q3 2020,HEALTH CARE,"","",59.83
Vroom  inc.,VRM,"",11864978.0,128022000.0,0.0702,0.1367,133,29621.0,0.250276,addition,8.6663972,Q2 2020,CONSUMER DISCRETIONARY,"","",44.4956
Lilium n.v,LILM,"",18072215.0,125240000.0,0.0687,0.0974,134,366800.0,2.071683,addition,6.9589620,Q3 2021,FINANCE,"","",10.4373
United parcel service  inc. class b,UPS,"",581491.0,124637000.0,0.0684,0.0504,135,52073.0,9.835895,addition,0.0797483,Q2 2008,TRANSPORTS,"","",118.1146
Jd.com inc adr,JD,"",1746553.0,122381000.0,0.0672,0.066,136,-1066.0,-0.060997,reduction,0.1303927,Q2 2014,CONSUMER DISCRETIONARY,"","",34.59
Cyberark software ltd,CYBR,"",688763.0,119349000.0,0.0655,0.0552,137,20677.0,3.094961,addition,1.7620604,Q2 2018,INFORMATION TECHNOLOGY,"","",89.4447
Ambarella inc,AMBA,"",569144.0,115474000.0,0.0634,0.0465,138,-1575.0,-0.275968,reduction,1.5380982,Q1 2017,INFORMATION TECHNOLOGY,"","",53.88
Jumia technologies ag,JMIA,"",9922606.0,113117000.0,0.0621,0.0923,139,433704.0,4.570645,addition,10.0642519,Q2 2019,CONSUMER DISCRETIONARY,"","",25.6679
Procter & gamble co. (oh) (1905),PG,"",658306.0,107686000.0,0.0591,0.0436,140,61504.0,10.305595,addition,0.0272033,Q2 2015,CONSUMER STAPLES,"","",100.7001
Kingsoft cloud holdings limited adr,KC,"",6680917.0,105224000.0,0.0577,0.0943,141,318928.0,5.013023,addition,2.7644892,Q4 2020,INFORMATION TECHNOLOGY,"","",42.0134
Dada nexus ltd. ads,DADA,"",7979254.0,105006000.0,0.0576,0.0793,142,412162.0,5.446769,addition,3.4109273,Q2 2020,COMMUNICATIONS,"","",32.6485
Shockwave medical inc,SWAV,"",586720.0,104630000.0,0.0574,0.0634,143,-2069.0,-0.351399,reduction,1.6618859,Q3 2019,HEALTH CARE,"","",70.74
Ares capital corp,ARCC,"",4484970.0,95037000.0,0.0521,0.0568,144,-853400.0,-15.986153,reduction,No Data,Q2 2020,FINANCE,"","",17.26
Prologis  inc.,PLD,"",562351.0,94677000.0,0.052,0.0381,145,-17990.0,-3.099902,reduction,0.0760626,Q1 2021,REAL ESTATE,"","",106.03
Rexford industrial realty inc,REXR,"",1148393.0,93146000.0,0.0511,0.0352,146,-36980.0,-3.119693,reduction,0.7580783,Q1 2021,REAL ESTATE,"","",50.42
Mp materials corp,MP,"",2020900.0,91789000.0,0.0504,,147,2020900.0,,new,1.1369493,Q4 2021,MATERIALS,"","",45.42
Duke realty corp.,DRE,"",1389522.0,91208000.0,0.05,0.0359,148,-44660.0,-3.11397,reduction,0.3648473,Q1 2021,REAL ESTATE,"","",42.35
Chargepoint holdings inc,CHPT,"",4581348.0,87274000.0,0.0479,0.0479,149,74.0,0.001615,addition,1.3839797,Q1 2021,FINANCE,"","",25.8499
Pepsico inc. (loft  inc.),PEP,"",502396.0,87271000.0,0.0479,0.0354,150,52060.0,11.560257,addition,0.0363357,Q2 2002,CONSUMER STAPLES,"","",114.5133
Ozon holdings plc,OZON,"",2884061.0,85397000.0,0.0469,0.0544,151,822418.0,39.891388,addition,1.3564792,Q4 2020,CONSUMER DISCRETIONARY,"","",38.6313
Burning rock biotech ltd. ads,BNR,"",8900503.0,84822000.0,0.0465,0.0822,152,108351.0,1.23236,addition,10.2042324,Q2 2020,HEALTH CARE,"","",26.6095
Apple inc,AAPL,"",472410.0,83885000.0,0.046,0.0317,153,44628.0,10.432417,addition,0.0028794,Q1 2008,INFORMATION TECHNOLOGY,"","",101.1975
Lendingtree inc,TREE,"",680341.0,83409000.0,0.0458,0.0958,154,-629576.0,-48.062282,reduction,5.1017422,Q1 2016,FINANCE,"","",267.01
First industrial realty trust  inc.,FR,"",1253386.0,82974000.0,0.0455,0.0352,155,-40215.0,-3.108764,reduction,0.9706280,Q1 2021,REAL ESTATE,"","",47.19
Zuora inc,ZUO,"",4327012.0,80829000.0,0.0444,0.034,156,402975.0,10.269399,addition,3.7463307,Q1 2019,INFORMATION TECHNOLOGY,"","",15.8778
Exscientia ltd,EXAI,"",4045092.0,79931000.0,0.0439,,157,4045092.0,,new,No Data,Q4 2021, ,"","",19.76
Brookfield renewable corporation class a,BEPC,"",2159551.0,79537000.0,0.0436,0.023,158,1026431.0,90.584492,addition,1.2540678,Q3 2020,FINANCE,"","",31.3259
Trip.com group ltd,TCOM,"",3200641.0,78800000.0,0.0432,0.053,159,-93511.0,-2.838697,reduction,0.5020957,Q4 2007,CONSUMER DISCRETIONARY,"","",38.77
