Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Albireo pharma inc,ALBO,"",2360139.0,83195000.0,1.0521,0.9501,25,0.0,0.0,,12.3479545,Q2 2017,HEALTH CARE,"","",25.26
Travere therapeutics inc,TVTX,"",3298419.0,82362000.0,1.0415,1.0218,26,-195188.0,-5.587005,reduction,5.4758237,Q4 2013,MATERIALS,"","",18.14
Kronos bio  inc.,KRON,"",2780097.0,79671000.0,1.0075,0.8912,27,0.0,0.0,,4.9602354,Q4 2020,HEALTH CARE,"","",29.87
Solid biosciences inc,SLDB,"",13412552.0,74171000.0,0.938,0.8788,28,2608695.0,24.14596,addition,12.1778886,Q1 2018,HEALTH CARE,"","",7.7371
Relay therapeutics  inc.,RLAY,"",2018097.0,69766000.0,0.8822,1.0389,29,-311310.0,-13.364346,reduction,2.2324089,Q3 2020,HEALTH CARE,"","",42.59
Coherus biosciences inc,CHRS,"",4697612.0,68632000.0,0.8679,0.8714,30,25776.0,0.551732,addition,6.4533257,Q2 2020,HEALTH CARE,"","",18.051
Macrogenics inc,MGNX,"",2148060.0,68416000.0,0.8652,0.3094,31,887000.0,70.337652,addition,3.8181985,Q2 2020,HEALTH CARE,"","",29.5369
Cerevel therapeutics holdings  inc.,CERE,"",4643095.0,63749000.0,0.8062,,32,4643095.0,,new,24.1998019,Q1 2021,FINANCE,"","",13.73
Athira pharma  inc.,ATHA,"",3425916.0,63037000.0,0.7972,1.1449,33,311111.0,9.988137,addition,9.2292093,Q3 2020,HEALTH CARE,"","",18.4546
Establishment labs holdings inc,ESTA,"",987287.0,61735000.0,0.7807,0.2814,34,290654.0,41.722686,addition,4.1928223,Q3 2018,HEALTH CARE,"","",34.9197
Kadmon holdings inc,KDMN,"",15711334.0,61117000.0,0.7729,0.6997,35,0.0,0.0,,9.1442285,Q3 2016,HEALTH CARE,"","",4.46
Inari medical  inc.,NARI,"",565113.0,60467000.0,0.7647,0.6262,36,-103387.0,-15.46552,reduction,1.1601385,Q2 2020,HEALTH CARE,"","",52.14
Quotient ltd,QTNT,"",16200818.0,59619000.0,0.7539,0.9058,37,0.0,0.0,,16.0192790,Q2 2014,HEALTH CARE,"","",7.28
Morphic holding inc,MORF,"",938140.0,59365000.0,0.7507,0.1753,38,451140.0,92.63655,addition,2.8910422,Q2 2019,HEALTH CARE,"","",40.7194
Athenex inc,ATNX,"",13532467.0,57330000.0,0.725,1.6062,39,0.0,0.0,,14.4802423,Q1 2018,HEALTH CARE,"","",15.82
Prometheus biosciences inc,RXDX,"",3314032.0,55354000.0,0.7,,40,3314032.0,,new,No Data,Q1 2021,HEALTH CARE,"","",18.26
Rapt therapeutics  inc.,RAPT,"",2477481.0,55000000.0,0.6955,0.3343,41,900000.0,57.052985,addition,9.9632281,Q4 2020,HEALTH CARE,"","",20.64
Verrica pharmaceuticals inc,VRCA,"",3610412.0,54698000.0,0.6917,0.4213,42,200000.0,5.864394,addition,14.1912502,Q2 2018,HEALTH CARE,"","",19.4763
Crinetics pharmaceuticals inc,CRNX,"",3659381.0,51606000.0,0.6526,0.5541,43,0.0,0.0,,11.1151951,Q3 2018,HEALTH CARE,"","",25.39
Veru inc,VERU,"",4451342.0,47963000.0,0.6065,0.3017,44,1201342.0,36.964369,addition,6.1899933,Q3 2018,CONSUMER STAPLES,"","",6.5818
Exact sciences corp,EXAS,"",353523.0,46587000.0,0.5891,,45,353523.0,,new,0.2090700,Q1 2021,HEALTH CARE,"","",131.78
Vyne therapeutics inc,VYNE,"",6773954.0,46368000.0,0.5864,,46,6773954.0,,new,N/A,Q1 2021, ,"","",
Kodiak sciences inc,KOD,"",389008.0,44110000.0,0.5578,1.1849,47,-362525.0,-48.238068,reduction,0.7603393,Q4 2018,HEALTH CARE,"","",16.45
Tarsus pharmaceuticals  inc.,TARS,"",1296416.0,41127000.0,0.5201,0.575,48,0.0,0.0,,6.3798662,Q4 2020,HEALTH CARE,"","",41.33
Dbv technologies s.a. adr,DBVT,"",7695505.0,41017000.0,0.5187,0.1854,49,1100000.0,16.678025,addition,7.0039762,Q4 2014,HEALTH CARE,"","",8.1754
Allogene therapeutics inc,ALLO,"",1143790.0,40376000.0,0.5106,0.3098,50,0.0,0.0,,0.8132298,Q4 2018,HEALTH CARE,"","",26.93
Arena pharmaceuticals inc,ARNA,"",575007.0,39900000.0,0.5046,0.4741,51,0.0,0.0,,0.9530295,Q4 2017,HEALTH CARE,"","",51.09
Beam therapeutics inc.,BEAM,"",537635.0,37832000.0,0.4784,,52,537635.0,,new,0.8613808,Q1 2021,HEALTH CARE,"","",80.04
Lyra therapeutics inc,LYRA,"",3222560.0,37349000.0,0.4723,0.3942,53,-1.0,-0.000031,reduction,24.8892997,Q2 2020,HEALTH CARE,"","",11.34
Acadia pharmaceuticals inc,ACAD,"",1410305.0,36386000.0,0.4601,,54,1410305.0,,new,0.8811792,Q1 2021,HEALTH CARE,"","",25.8
Forma therapeutics holdings  inc.,FMTX,"",1250000.0,35025000.0,0.4429,0.4682,55,0.0,0.0,,3.0366810,Q2 2020,FINANCE,"","",46.49
Agile therapeutics inc,AGRX,"",15919925.0,33113000.0,0.4187,0.4903,56,0.0,0.0,,18.1674359,Q1 2019,HEALTH CARE,"","",1.63
Provention bio inc,PRVB,"",2852058.0,29932000.0,0.3785,0.768,57,-1372331.0,-32.485905,reduction,4.5003074,Q3 2019,HEALTH CARE,"","",13.33
Compass pathways plc ads,CMPS,"",797404.0,29360000.0,0.3713,0.5355,58,-250000.0,-23.868536,reduction,2.1746681,Q3 2020,HEALTH CARE,"","",34.9
United therapeutics corp,UTHR,"",175000.0,29272000.0,0.3702,,59,175000.0,,new,0.3937846,Q1 2021,HEALTH CARE,"","",167.27
Adma biologics inc,ADMA,"",16584802.0,29189000.0,0.3691,0.3471,60,0.0,0.0,,13.6753273,Q3 2016,HEALTH CARE,"","",3.69
Panacea acquisition corp,NUVB,"",3041004.0,29041000.0,0.3672,,61,3041004.0,,new,1.4036479,Q1 2021,FINANCE,"","",10.45
Iveric bio inc,ISEE,"",4585512.0,28338000.0,0.3584,0.3324,62,102799.0,2.293232,addition,5.0870551,Q4 2019,HEALTH CARE,"","",6.1311
Immatics n.v.,4A3:FWB,"",2500000.0,28025000.0,0.3544,0.2895,63,0.0,0.0,,N/A,Q3 2020,HEALTH CARE,"","",
Cogent biosciences inc,COGT,"",3188750.0,27997000.0,0.354,0.3843,64,0.0,0.0,,8.5732298,Q3 2020,HEALTH CARE,"","",76.62
Oncorus  inc.,ONCR,"",1989987.0,27700000.0,0.3503,0.6904,65,0.0,0.0,,7.7657090,Q4 2020,HEALTH CARE,"","",32.33
Arrowhead pharmaceuticals inc,ARWR,"",409341.0,27143000.0,0.3432,0.8818,66,-661473.0,-61.772913,reduction,0.3943843,Q4 2020,HEALTH CARE,"","",76.73
Stoke therapeutics inc,STOK,"",671978.0,26100000.0,0.3301,0.4466,67,0.0,0.0,,1.8327791,Q2 2019,HEALTH CARE,"","",29.17
Alphatec holdings inc,ATEC,"",1800180.0,25490000.0,0.3223,,68,1800180.0,,new,1.8919463,Q3 2019,HEALTH CARE,"","",15.79
Pmv pharmaceuticals  inc.,PMVP,"",746557.0,24554000.0,0.3105,0.5846,69,-138999.0,-15.696241,reduction,1.6670706,Q3 2020,HEALTH CARE,"","",43.72
Verona pharma plc adr,VRNA,"",2888889.0,24151000.0,0.3054,0.217,70,0.0,0.0,,5.5750471,Q3 2020,HEALTH CARE,"","",6.24
Avidity biosciences  inc.,RNA,"",1099028.0,23970000.0,0.3031,0.3385,71,-136790.0,-11.068782,reduction,2.9241445,Q2 2020,HEALTH CARE,"","",28.26
Health catalyst inc,HCAT,"",506084.0,23670000.0,0.2993,0.129,72,230000.0,83.307979,addition,1.1490827,Q3 2019,INFORMATION TECHNOLOGY,"","",38.4452
Forte biosciences inc. (tocagen),FBRX,"",685000.0,23475000.0,0.2969,0.1368,73,335000.0,95.714286,addition,5.0707454,Q4 2020,HEALTH CARE,"","",35.3634
Collegium pharmaceutical inc,COLL,"",978277.0,23185000.0,0.2932,0.4424,74,-1079791.0,-52.466245,reduction,2.8146744,Q4 2019,HEALTH CARE,"","",17.48
Fusion pharmaceuticals inc.,FUSN,"",1950167.0,20905000.0,0.2644,0.282,75,-285816.0,-12.782566,reduction,4.6604339,Q2 2020,HEALTH CARE,"","",17.47
Dicerna pharmaceuticals inc,DRNA,"",800000.0,20456000.0,0.2587,0.1891,76,0.0,0.0,,1.0482058,Q4 2019,HEALTH CARE,"","",25.4
1life healthcare inc.,ONEM,"",519844.0,20315000.0,0.2569,0.2435,77,0.0,0.0,,0.3798895,Q1 2020,INFORMATION TECHNOLOGY,"","",32.3
Mereo biopharma group plc,MREO,"",6000000.0,20220000.0,0.2557,,78,6000000.0,,new,5.8270655,Q1 2021,HEALTH CARE,"","",3.37
Frequency therapeutics inc,FREQ,"",2113661.0,20080000.0,0.2539,1.2334,79,-1145974.0,-35.156513,reduction,6.2655411,Q4 2019,HEALTH CARE,"","",17.66
4d molecular therapeutics  inc.,FDMT,"",444878.0,19298000.0,0.244,0.267,80,-155378.0,-25.885289,reduction,2.0600371,Q4 2020,HEALTH CARE,"","",41.45
Silk road medical inc,SILK,"",340100.0,17226000.0,0.2178,0.3143,81,-125000.0,-26.875941,reduction,0.9896583,Q1 2020,HEALTH CARE,"","",44.37
Immunocore holdings plc,IMCR,"",400000.0,17028000.0,0.2153,,82,400000.0,,new,0.9135322,Q1 2021,HEALTH CARE,"","",42.57
Vaxcyte  inc.,PCVX,"",850000.0,16787000.0,0.2123,0.2424,83,0.0,0.0,,1.6683117,Q2 2020,HEALTH CARE,"","",31.61
Cytomx therapeutics inc,CTMX,"",2153974.0,16650000.0,0.2106,0.1811,84,-423069.0,-16.416839,reduction,4.6598202,Q4 2015,HEALTH CARE,"","",16.31
Neptune wellness solutions inc,NEPT,"",12849706.0,16555000.0,0.2094,0.3719,85,-9364977.0,-42.156699,reduction,7.7658071,Q2 2011,HEALTH CARE,"","",2.85
Aclaris therapeutics inc,ACRS,"",650000.0,16380000.0,0.2071,,86,650000.0,,new,1.2547231,Q1 2021,HEALTH CARE,"","",25.2
Leap therapeutics inc,LPTX,"",8476496.0,16105000.0,0.2037,0.2047,87,0.0,0.0,,14.2085431,Q1 2020,HEALTH CARE,"","",1.69
Cm life sciences ii inc,CMIIU1,"",1250000.0,16000000.0,0.2023,,88,1250000.0,,new,No Data,Q1 2021, ,"","",12.8
Nanobiotix s.a. adr,NBTX,"",1059800.0,15939000.0,0.2016,0.1948,89,-40200.0,-3.654545,reduction,3.0779398,Q4 2020,HEALTH CARE,"","",16.5
Point biopharma global inc,PNT,"",1500000.0,15765000.0,0.1994,0.2241,90,0.0,0.0,,10.6826955,Q3 2020,FINANCE,"","",14.38
Accolade  inc.,ACCD,"",345741.0,15686000.0,0.1984,0.2925,91,-280850.0,-44.821901,reduction,0.6249704,Q3 2020,INFORMATION TECHNOLOGY,"","",41.33
Healthcor catalio acquisition corp cl a,HCAQ,"",1500000.0,14880000.0,0.1882,,92,1500000.0,,new,9.6774194,Q1 2021, ,"","",10.0
Adaptive biotechnologies corp,ADPT,"",352804.0,14204000.0,0.1796,0.5742,93,-552050.0,-61.009842,reduction,0.2579497,Q2 2019,HEALTH CARE,"","",44.77
Viatris inc,VTRS,"",1004419.0,14032000.0,0.1774,0.202,94,0.0,0.0,,0.0832105,Q1 2020,HEALTH CARE,"","",15.61
Achilles therapeutics plc,ACHL,"",755375.0,12501000.0,0.1581,,95,755375.0,,new,No Data,Q1 2021,HEALTH CARE,"","",16.55
Concert pharmaceuticals inc,CNCE,"",2150641.0,10731000.0,0.1357,0.2917,96,0.0,0.0,,6.6844528,Q4 2018,HEALTH CARE,"","",12.48
Bcls acquisition corp.,BLSA,"",1000000.0,10570000.0,0.1337,0.1195,97,0.0,0.0,,27.8260870,Q4 2020,FINANCE,"","",11.14
Social cap hedosophia holdings corp iii,CLOV,"",1500000.0,10322000.0,0.1305,,98,1500000.0,,new,1.8115942,Q1 2021,FINANCE,"","",7.56
Harmony biosciences holdings  inc.,HRMY,"",311673.0,10298000.0,0.1302,0.195,99,-190949.0,-37.990577,reduction,0.5478335,Q3 2020,HEALTH CARE,"","",34.2
Research alliance corp ii class a,RACB,"",1000000.0,10250000.0,0.1296,,100,1000000.0,,new,No Data,Q1 2021, ,"","",10.25
Taysha gene therapies  inc.,TSHA,"",470440.0,9548000.0,0.1207,0.134,101,0.0,0.0,,1.2458213,Q3 2020,HEALTH CARE,"","",22.4
Xenon pharmaceuticals inc,XENE,"",515042.0,9219000.0,0.1166,,102,515042.0,,new,1.4382933,Q1 2021,HEALTH CARE,"","",17.9
Poseida therapeutics  inc.,PSTX,"",787745.0,7523000.0,0.0951,0.0927,103,0.0,0.0,,1.2683436,Q3 2020,HEALTH CARE,"","",8.87
Fibrogen inc,FGEN,PUT,200000.0,6942000.0,0.0878,,104,200000.0,,new,N/A,Q1 2021,HEALTH CARE,"","",
Tcr2 therapeutics inc,TCRR,"",313300.0,6918000.0,0.0875,0.1328,105,-86700.0,-21.675,reduction,0.8215024,Q3 2020,HEALTH CARE,"","",20.32
Artara therapeutics inc,TARA,"",421642.0,6637000.0,0.0839,0.1581,106,-186902.0,-30.71298,reduction,3.7550699,Q4 2019,HEALTH CARE,"","",16.83
Labstyle innovations corp,DRIO,"",327869.0,6314000.0,0.0798,,107,327869.0,,new,2.1466683,Q1 2021,INFORMATION TECHNOLOGY,"","",19.26
American well corp.,AMWL,"",355000.0,6166000.0,0.078,0.1427,108,-170000.0,-32.380952,reduction,0.1775962,Q3 2020,HEALTH CARE,"","",29.07
Syndax pharmaceuticals inc,SNDX,"",270000.0,6037000.0,0.0763,0.0716,109,-30000.0,-10.0,reduction,0.5597507,Q4 2020,HEALTH CARE,"","",22.24
Vincerx pharma inc,VINC,"",300000.0,5790000.0,0.0732,0.0673,110,0.0,0.0,,2.1452413,Q4 2020,FINANCE,"","",20.91
Astria therapeutics inc,ATXS,"",322322.95,5588000.0,0.0707,,111,322322.95,,new,8.2570376,Q1 2021,HEALTH CARE,"","",17.34
Tango therapeutics inc,TNGX,"",500000.0,5560000.0,0.0703,0.0614,112,0.0,0.0,,2.3389351,Q3 2020,FINANCE,"","",10.36
Phreesia inc,PHR,"",100000.0,5210000.0,0.0659,0.0582,113,0.0,0.0,,0.2264347,Q4 2019,INFORMATION TECHNOLOGY,"","",54.26
Health sciences acquisitions corp 2,HSAQ,"",450000.0,5036000.0,0.0637,0.0619,114,0.0,0.0,,2.2004890,Q3 2020,FINANCE,"","",11.0
Longview acquisition corp ii,LGV.UN,"",500000.0,5020000.0,0.0635,,115,500000.0,,new,No Data,Q1 2021,FINANCE,"","",10.04
Consonance-hfw acquisition corp.,CHFW.UN1,"",500000.0,4880000.0,0.0617,0.0562,116,0.0,0.0,,No Data,Q4 2020,HEALTH CARE,"","",10.47
Deerfield healthcare technology acquisitions corp.,DFHTU1,"",300000.0,3930000.0,0.0497,0.0483,117,0.0,0.0,,2.4000000,Q3 2020,FINANCE,"","",10.63
Therapeuticsmd inc,TXMD,"",2750000.0,3685000.0,0.0466,,118,2750000.0,,new,0.7090817,Q1 2021,ENERGY,"","",1.34
Merus bv,MRUS,"",175000.0,3655000.0,0.0462,,119,175000.0,,new,0.4589926,Q1 2021,HEALTH CARE,"","",20.89
Viewray inc,VRAY,"",751748.0,3270000.0,0.0414,0.1005,120,-1700000.0,-69.338284,reduction,0.4675012,Q4 2017,HEALTH CARE,"","",8.83
Talis biomedical corp,TLIS,"",250000.0,3212000.0,0.0406,,121,250000.0,,new,No Data,Q1 2021,HEALTH CARE,"","",12.85
Science 37 holdings inc,SNCE,"",300000.0,3042000.0,0.0385,0.0344,122,0.0,0.0,,2.9966135,Q4 2020,FINANCE,"","",10.67
Sigilon therapeutics  inc.,SGTX,"",125000.0,2794000.0,0.0353,0.0644,123,0.0,0.0,,0.3969184,Q4 2020,HEALTH CARE,"","",48.03
Regenxbio inc,RGNX,"",69283.0,2363000.0,0.0299,,124,69283.0,,new,0.1630246,Q1 2021,HEALTH CARE,"","",34.11
Galera therapeutics inc,GRTX,"",254664.0,2246000.0,0.0284,0.0357,125,-70336.0,-21.641846,reduction,1.0196291,Q4 2019,HEALTH CARE,"","",13.16
Motus gi holdings inc,MOTS,"",1800542.0,2070000.0,0.0262,0.0419,126,-2410000.0,-57.237287,reduction,3.8515822,Q1 2018,HEALTH CARE,"","",4.01
Plx pharma inc,PLXP,"",222180.0,2006000.0,0.0254,,127,222180.0,,new,1.0197996,Q1 2021,HEALTH CARE,"","",9.03
Sema4 holdings corp,SMFR,"",127000.0,1891000.0,0.0239,,128,127000.0,,new,0.2868436,Q1 2021,FINANCE,"","",14.89
Butterfly network inc,BFLY.WS,"",233333.0,1505000.0,0.019,,129,233333.0,,new,N/A,Q1 2021, ,"","",
Ferrari n.v.,RACE,"",6200.0,1298000.0,0.0164,0.0153,130,0.0,0.0,,0.0033559,Q1 2016,CONSUMER DISCRETIONARY,"","",41.7
Eiger biopharmaceuticals inc,EIGR,"",139890.0,1238000.0,0.0157,0.0184,131,0.0,0.0,,0.4126380,Q1 2016,HEALTH CARE,"","",15.33
Vincera pharma inc wt exp 12/24/2025,VINCW,"",300000.0,1212000.0,0.0153,0.0106,132,0.0,0.0,,N/A,Q4 2020, ,"","",
Sierra oncology inc,SRRA,"",66655.0,1148000.0,0.0145,0.0115,133,0.0,0.0,,0.5732048,Q1 2017,HEALTH CARE,"","",3394.75
Rockley photonics holdings ltd,RKLY.WS,"",500000.0,945000.0,0.012,,134,500000.0,,new,N/A,Q1 2021, ,"","",
Pharvaris bv,PHVS,"",27000.0,755000.0,0.0095,,135,27000.0,,new,0.0884687,Q1 2021,HEALTH CARE,"","",27.98
Cerevel therapeutics holdings inc. warrant,CEREW,"",133066.0,573000.0,0.0072,0.8085,136,-4410996.0,-97.071651,reduction,N/A,Q4 2020, ,"","",
Cel-sci corp.,CVM,"",33700.0,513000.0,0.0065,,137,33700.0,,new,0.0831498,Q1 2021,HEALTH CARE,"","",15.21
Sana biotechnology inc,SANA,"",10000.0,335000.0,0.0042,,138,10000.0,,new,0.0053332,Q1 2021,HEALTH CARE,"","",33.47
Caremax  inc,CMAX,"",20000.0,242000.0,0.0031,0.0033,139,0.0,0.0,,0.1391304,Q4 2020,FINANCE,"","",15.6
Geron corp.,GERN,"",0.0,0.0,,0.2297,"",-13461538.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",2.18
Wave life sciences ltd,WVE,"",0.0,0.0,,0.2111,"",-2500000.0,-100.0,soldall,0.0000000,Q3 2020,HEALTH CARE,"","",8.49
Revolution medicines  inc.,RVMD,"",0.0,0.0,,0.0953,"",-224224.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",21.91
Eidos therapeutics inc,EIDX1,"",0.0,0.0,,0.97,"",-686922.0,-100.0,soldall,N/A,Q2 2018,HEALTH CARE,"","",20.9
Novavax inc,NVAX,"",0.0,0.0,,1.2481,"",-1043000.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",100.98
Regeneron pharmaceuticals inc.,REGN,"",0.0,0.0,,0.2861,"",-55175.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",483.58
Social capital hedosophia holdings corp. vi,IPOF,"",0.0,0.0,,0.0072,"",-40000.0,-100.0,soldall,0.0000000,Q4 2020,FINANCE,"","",12.3
Nanostring technologies inc,NSTG,"",0.0,0.0,,0.2424,"",-337800.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",66.88
908 devices inc.,MASS,"",0.0,0.0,,0.0474,"",-77500.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",56.95
Anaptysbio inc,ANAB,"",0.0,0.0,,0.2758,"",-1195336.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",21.5
Scynexis inc,SCYX,"",0.0,0.0,,0.197,"",-2400000.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",7.65
Immunovant inc,IMVT,"",0.0,0.0,,0.694,"",-1400000.0,-100.0,soldall,0.0000000,Q2 2020,FINANCE,"","",
Sage therapeutics inc,SAGE,"",0.0,0.0,,0.4085,"",-440000.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",86.51
Spdr(r) s&p(r) biotech etf-spdr(r) s&p(r) biotech etf,XBI,PUT,0.0,0.0,,0.3022,"",-200000.0,-100.0,soldall,No Data,Q3 2020,HEALTH CARE,"","",
Molecular templates inc,MTEM,"",0.0,0.0,,0.0415,"",-411818.0,-100.0,soldall,0.0000000,Q3 2017,HEALTH CARE,"","",7.59
Pulmonx corp.,LUNG,"",0.0,0.0,,0.2852,"",-385000.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",69.02
Adaptimmune therapeutics plc adr,ADAP,"",0.0,0.0,,0.0231,"",-400000.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",10.01
Anavex life sciences corp,AVXL,"",0.0,0.0,,0.0452,"",-780007.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",5.4
Maravai lifesciences holdings  inc.,MRVI,"",0.0,0.0,,0.1054,"",-350000.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",28.05
Sc health corp,SCPE.UN1,"",0.0,0.0,,0.1179,"",-1000000.0,-100.0,soldall,No Data,Q3 2019,FINANCE,"","",10.35
Protagonist therapeutics inc,PTGX,"",0.0,0.0,,0.044,"",-203591.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",20.16
Curis inc,CRIS,"",0.0,0.0,,0.1099,"",-1250000.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",8.19
Repligen corp.,RGEN,"",0.0,0.0,,0.2005,"",-97500.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",191.63
Burning rock biotech ltd. ads,BNR,"",0.0,0.0,,0.0372,"",-150000.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",27.01
Urovant sciences ltd,UROV1,"",0.0,0.0,,0.5395,"",-3116831.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",11.14
Vyne therapeutics inc,VYNE,"",0.0,0.0,,0.3879,"",-5719102.5,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",2.01
Legend biotech corp ads,LEGN,"",0.0,0.0,,0.0076,"",-25000.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",42.56
Aquestive therapeutics inc,AQST,"",0.0,0.0,,0.0796,"",-1385720.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",12.0
Outlook therapeutics inc,OTLKW,"",0.0,0.0,,0.001,"",-420875.0,-100.0,soldall,N/A,Q4 2018, ,"","",
Amyris inc.,AMRS,"",0.0,0.0,,0.2209,"",-3333332.0,-100.0,soldall,0.0000000,Q2 2020,MATERIALS,"","",3.67
Vaneck pharmaceutical etf-vaneck pharmaceutical etf,PPH,PUT,0.0,0.0,,0.1427,"",-200000.0,-100.0,soldall,No Data,Q3 2020,FINANCE,"","",
Abcellera biologics inc.,ABCL,"",0.0,0.0,,0.0086,"",-20000.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",40.24
