Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Salesforce.com inc.,CRM,"",2329700.0,436423000.0,1.6923,0.9814,18,1197596.0,105.784981,addition,0.2585683,Q4 2017,INFORMATION TECHNOLOGY,"","",156.9148
Mongodb inc,MDB,"",1911300.0,432604000.0,1.6775,1.5713,19,0.0,0.0,,3.2882284,Q4 2017,INFORMATION TECHNOLOGY,"","",132.5
Twilio inc,TWLO,"",1906000.0,418215000.0,1.6217,1.027,20,0.0,0.0,,1.3316163,Q3 2018,INFORMATION TECHNOLOGY,"","",115.88
Datadog inc,DDOG,"",4757000.0,413621000.0,1.6039,0.7973,21,1076428.0,29.246215,addition,1.5889579,Q3 2019,INFORMATION TECHNOLOGY,"","",47.3202
Zoom video communications inc,ZM,"",1631000.0,413524000.0,1.6035,1.0791,22,404400.0,32.969183,addition,0.5781577,Q2 2019,INFORMATION TECHNOLOGY,"","",129.3007
Tal education group american depositary adr,TAL,"",5762873.0,394065000.0,1.5281,1.848,23,0.0,0.0,,0.9598594,Q4 2015,CONSUMER DISCRETIONARY,"","",6.01
Paypal holdings inc,PYPL,"",2201000.0,383480000.0,1.487,1.3374,24,-119000.0,-5.12931,reduction,0.1875906,Q4 2019,COMMUNICATIONS,"","",108.17
Elastic nv,ESTC,"",4019843.0,370670000.0,1.4373,1.3508,25,0.0,0.0,,4.7135477,Q4 2018,INFORMATION TECHNOLOGY,"","",65.62
Fleetcor technologies inc,FLT,"",1295325.0,325813000.0,1.2634,1.4548,26,0.0,0.0,,1.5456926,Q4 2012,INFORMATION TECHNOLOGY,"","",151.05
Uber technologies inc,UBER,"",9974716.0,310014000.0,1.2021,1.6768,27,0.0,0.0,,0.5713036,Q2 2019,CONSUMER DISCRETIONARY,"","",34.87
Anaplan inc,PLAN,"",6800903.0,308149000.0,1.1949,1.2391,28,0.0,0.0,,4.9446566,Q3 2019,INFORMATION TECHNOLOGY,"","",36.44
Peloton interactive inc,PTON,"",5299908.0,306176000.0,1.1873,0.6639,29,1146604.0,27.607033,addition,1.8712235,Q1 2020,CONSUMER DISCRETIONARY,"","",33.3043
Servicenow inc,NOW,"",723000.0,292858000.0,1.1356,0.9623,30,165300.0,29.639591,addition,0.3769532,Q3 2017,INFORMATION TECHNOLOGY,"","",218.512
New oriental education & tech group inc adr,EDU,"",21415000.0,278888000.0,1.0814,1.3956,31,0.0,0.0,,1.3517089,Q4 2016,CONSUMER DISCRETIONARY,"","",75.29
Atlassian corp plc,TEAM,"",1510000.0,272208000.0,1.0555,1.2479,32,0.0,0.0,,0.6152544,Q4 2015,INFORMATION TECHNOLOGY,"","",90.88
Smartsheet inc,SMAR,"",4145400.0,211084000.0,0.8185,1.0361,33,0.0,0.0,,3.4616836,Q1 2019,INFORMATION TECHNOLOGY,"","",42.13
Mastercard inc,MA,"",621500.0,183778000.0,0.7126,1.0595,34,-107000.0,-14.687714,reduction,0.0620841,Q4 2007,FINANCE,"","",97.27
New relic inc,NEWR,"",1346000.0,92739000.0,0.3596,0.3747,35,0.0,0.0,,2.2342477,Q3 2019,INFORMATION TECHNOLOGY,"","",61.45
8x8 inc,EGHT,"",4950000.0,79200000.0,0.3071,0.4131,36,0.0,0.0,,4.7489193,Q1 2019,INFORMATION TECHNOLOGY,"","",20.12
Adobe systems  inc.,ADBE,"",169000.0,73567000.0,0.2853,0.3238,37,0.0,0.0,,0.0352329,Q2 2018,INFORMATION TECHNOLOGY,"","",250.25
Despegar.com corp,DESP,"",9256550.0,66462000.0,0.2577,0.316,38,0.0,0.0,,13.2904248,Q3 2017,COMMUNICATIONS,"","",32.0
Shopify inc,SHOP,"",70000.0,66444000.0,0.2576,0.1757,39,0.0,0.0,,0.0646824,Q2 2015,COMMUNICATIONS,"","",33.95
Zendesk inc,ZEN,"",714000.0,63210000.0,0.2451,0.2752,40,0.0,0.0,,0.6185779,Q3 2018,INFORMATION TECHNOLOGY,"","",69.61
Docusign inc,DOCU,"",300000.0,51663000.0,0.2003,0.1669,41,0.0,0.0,,0.1634798,Q2 2018,INFORMATION TECHNOLOGY,"","",52.95
Athene holding ltd class a,ATH,"",1438000.0,44851000.0,0.1739,1.1155,42,-6026626.0,-80.735806,reduction,0.7402804,Q1 2020,FINANCE,"","",24.82
Alphabet inc. class a,GOOGL,"",30500.0,43251000.0,0.1677,0.2134,43,0.0,0.0,,0.0044842,Q4 2019,COMMUNICATIONS,"","",1339.39
Tencent music entertainment group,TME,"",2700000.0,36342000.0,0.1409,0.1635,44,0.0,0.0,,0.1609506,Q4 2018,INFORMATION TECHNOLOGY,"","",13.22
Chewy inc,CHWY,"",800000.0,35752000.0,0.1386,0.1806,45,0.0,0.0,,0.1992214,Q2 2019,CONSUMER DISCRETIONARY,"","",35.0
Visa inc,V,"",163000.0,31487000.0,0.1221,0.1581,46,0.0,0.0,,0.0076603,Q3 2016,FINANCE,"","",80.48
Stoneco ltd,STNE,"",765783.0,29682000.0,0.1151,0.1008,47,-3020.0,-0.392818,reduction,0.2764124,Q4 2018,FINANCE,"","",18.44
Dynatrace inc,DT,"",500000.0,20300000.0,0.0787,0.0718,48,0.0,0.0,,0.1778911,Q3 2019,INFORMATION TECHNOLOGY,"","",18.67
Phoenix tree holdings ltd. ads,DNK1,"",1850000.0,17113000.0,0.0664,0.0959,49,0.0,0.0,,N/A,Q1 2020,REAL ESTATE,"","",8.61
Momentive global inc,MNTV,"",717209.0,16883000.0,0.0655,0.187,50,-1581786.0,-68.803368,reduction,0.5194537,Q3 2018,INFORMATION TECHNOLOGY,"","",16.03
Linx sa,LINX1,"",3350000.0,15343000.0,0.0595,0.0654,51,0.0,0.0,,1.9111954,Q2 2019,INFORMATION TECHNOLOGY,"","",9.12
Ceridian hcm holding inc,CDAY,"",170000.0,13476000.0,0.0523,0.0513,52,0.0,0.0,,0.1174624,Q2 2018,INFORMATION TECHNOLOGY,"","",33.19
Avalara inc,AVLR,"",100000.0,13309000.0,0.0516,0.0449,53,0.0,0.0,,0.1256336,Q2 2018,INFORMATION TECHNOLOGY,"","",53.37
Cardlytics inc,CDLX,"",124940.0,8743000.0,0.0339,0.0263,54,0.0,0.0,,0.4578887,Q4 2019,INFORMATION TECHNOLOGY,"","",62.86
Farfetch ltd,FTCH,"",500000.0,8635000.0,0.0335,0.0238,55,0.0,0.0,,0.1471125,Q3 2018,CONSUMER DISCRETIONARY,"","",27.23
Xp inc.,XP,"",200000.0,8402000.0,0.0326,0.0232,56,0.0,0.0,,0.0362450,Q4 2019,FINANCE,"","",38.52
Zoominfo technologies inc.,ZI,"",150000.0,7655000.0,0.0297,,57,150000.0,,new,0.0385283,Q2 2020,COMMUNICATIONS,"","",51.03
Huya inc,HUYA,"",362000.0,6759000.0,0.0262,0.0369,58,0.0,0.0,,0.1649258,Q2 2018,INFORMATION TECHNOLOGY,"","",32.89
Cloudflare inc,NET,"",175000.0,6291000.0,0.0244,0.0247,59,0.0,0.0,,0.0576307,Q3 2019,INFORMATION TECHNOLOGY,"","",18.57
Bilibili inc,BILI,"",100000.0,4632000.0,0.018,0.0141,60,0.0,0.0,,0.0289497,Q1 2018,COMMUNICATIONS,"","",11.01
Douyu international holdings ltd,DOYU,"",400000.0,4616000.0,0.0179,0.0154,61,0.0,0.0,,0.1259924,Q3 2019,INFORMATION TECHNOLOGY,"","",8.19
Tenable holdings inc,TENB,"",150000.0,4472000.0,0.0173,0.0197,62,0.0,0.0,,0.1481281,Q3 2018,INFORMATION TECHNOLOGY,"","",38.88
Dropbox inc,DBX,"",200000.0,4354000.0,0.0169,0.0218,63,0.0,0.0,,0.0484011,Q1 2018,INFORMATION TECHNOLOGY,"","",31.25
Pagerduty inc,PD,"",150000.0,4293000.0,0.0166,0.0156,64,0.0,0.0,,0.1905855,Q2 2019,INFORMATION TECHNOLOGY,"","",47.05
Solarwinds corp,SWI,"",189600.0,3534000.0,0.0137,0.0189,65,0.0,0.0,,0.0641407,Q4 2018,INFORMATION TECHNOLOGY,"","",13.83
Agora  inc. ads,API,"",70000.0,3092000.0,0.012,,66,70000.0,,new,0.0705471,Q2 2020,INFORMATION TECHNOLOGY,"","",44.17
Redfin corp,RDFN,"",40087.0,1680000.0,0.0065,0.0042,67,-5186.0,-11.454951,reduction,0.0402979,Q3 2017,REAL ESTATE,"","",25.09
Health catalyst inc,HCAT,"",50000.0,1459000.0,0.0057,0.0079,68,0.0,0.0,,0.1315496,Q3 2019,INFORMATION TECHNOLOGY,"","",31.64
Medallia inc,MDLA1,"",50000.0,1262000.0,0.0049,0.006,69,0.0,0.0,,0.0354283,Q3 2019,INFORMATION TECHNOLOGY,"","",27.43
Onesmart international education group ltd,ONE,"",320000.0,1258000.0,0.0049,0.0098,70,0.0,0.0,,0.1971531,Q1 2018,CONSUMER DISCRETIONARY,"","",10.75
Dada nexus ltd. ads,DADA,"",50000.0,1115000.0,0.0043,,71,50000.0,,new,N/A,Q2 2020,COMMUNICATIONS,"","",22.3
Kingsoft cloud holdings limited adr,KC,"",10000.0,315000.0,0.0012,,72,10000.0,,new,N/A,Q2 2020,INFORMATION TECHNOLOGY,"","",31.52
Farmland partners inc,FPI,"",44502.0,305000.0,0.0012,0.0016,73,0.0,0.0,,0.1243418,Q1 2017,REAL ESTATE,"","",11.17
Livongo health inc,LVGO1,"",0.0,0.0,,0.0429,"",-250000.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",17.44
Sunlands online education group,STG,"",0.0,0.0,,0.0025,"",-24000.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,"","",8.3
Iqiyi inc,IQ,"",0.0,0.0,,0.1072,"",-1000000.0,-100.0,soldall,0.0000000,Q1 2018,COMMUNICATIONS,"","",15.55
Bill.com holdings  inc.,BILL,"",0.0,0.0,,0.0165,"",-80000.0,-100.0,soldall,0.0000000,Q4 2019,INFORMATION TECHNOLOGY,"","",38.05
J c penney company inc,CPPRQ1,"",0.0,0.0,,0.0018,"",-850000.0,-100.0,soldall,N/A,Q2 2017,CONSUMER DISCRETIONARY,"","",4.65
