Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Paypal holdings inc,PYPL,"",781210.0,135157000.0,1.7707,1.59,17,-112953.0,-12.632261,reduction,0.0665823,Q4 2015,COMMUNICATIONS,"","",82.88
Intellia therapeutics inc,NTLA,"",6183547.0,123671000.0,1.6202,1.6108,18,-907716.0,-12.800484,reduction,10.5268684,Q3 2018,HEALTH CARE,"","",15.62
Amazon.com inc.,AMZN,"",42722.0,117699000.0,1.5419,2.1786,19,-17441.0,-28.989578,reduction,0.0085292,Q4 2009,CONSUMER DISCRETIONARY,"","",1278.31
Slack technologies inc,WORK2,"",3796884.0,117400000.0,1.538,,20,3796884.0,,new,0.6735667,Q2 2020,INFORMATION TECHNOLOGY,"","",31.09
Xilinx  inc,XLNX,"",1163865.0,113593000.0,1.4882,1.7634,21,-54302.0,-4.457681,reduction,0.4763808,Q4 2016,INFORMATION TECHNOLOGY,"","",92.78
Teradyne inc,TER,"",1361783.0,112810000.0,1.4779,0.9245,22,442923.0,48.203535,addition,0.8201914,Q1 2018,INFORMATION TECHNOLOGY,"","",58.4985
Alibaba group holding ltd adr,BABA,"",506337.0,108711000.0,1.4242,1.9558,23,-35119.0,-6.48603,reduction,0.0187209,Q4 2016,COMMUNICATIONS,"","",163.23
Compugen ltd,CGEN,"",7143619.0,107369000.0,1.4066,1.1274,24,-1217151.0,-14.557882,reduction,8.6216444,Q3 2018,HEALTH CARE,"","",4.33
Pure storage inc,PSTG,"",6295165.0,106703000.0,1.3979,0.8906,25,2396752.0,61.480197,addition,2.3753357,Q1 2020,INFORMATION TECHNOLOGY,"","",14.2151
Pinduoduo inc,PDD,"",1212862.0,103312000.0,1.3535,1.1279,26,-472580.0,-28.038936,reduction,0.1012722,Q1 2019,CONSUMER DISCRETIONARY,"","",21.4
Workday inc,WDAY,"",548756.0,99874000.0,1.3084,1.1316,27,80876.0,17.285629,addition,0.2335132,Q3 2019,COMMUNICATIONS,"","",161.5256
Zscaler inc,ZS,"",898821.0,98421000.0,1.2894,0.2985,28,634746.0,240.365805,addition,0.6886554,Q4 2019,INFORMATION TECHNOLOGY,"","",91.2079
Pagerduty inc,PD,"",3452686.0,98229000.0,1.2869,0.5596,29,1709078.0,98.019624,addition,4.3868797,Q1 2020,INFORMATION TECHNOLOGY,"","",22.8933
Stratasys ltd,SSYS,"",5464000.0,86113000.0,1.1281,1.6191,30,-1567.0,-0.02867,reduction,9.9291296,Q3 2018,INFORMATION TECHNOLOGY,"","",25.62
Nvidia corp.,NVDA,"",836676.0,79168000.0,1.0372,2.1732,31,-938896.0,-52.878509,reduction,0.0340112,Q4 2016,INFORMATION TECHNOLOGY,"","",171.48
Iovance biotherapeutics inc,IOVA,"",2754568.0,75365000.0,0.9873,0.623,32,1634046.0,145.828998,addition,1.8809803,Q1 2019,HEALTH CARE,"","",23.9964
Snap inc class a,SNAP,"",3069383.0,71916000.0,0.9422,0.6589,33,85492.0,2.865118,addition,0.2089124,Q3 2019,UTILITIES AND TELECOMMUNICATIONS,"","",14.7212
Twilio inc,TWLO,"",315179.0,68709000.0,0.9001,0.889,34,-219690.0,-41.073609,reduction,0.2201981,Q1 2019,INFORMATION TECHNOLOGY,"","",114.04
Intercontinental exchange inc,ICE,"",764386.0,68634000.0,0.8992,1.1452,35,779.0,0.102016,addition,0.1406992,Q1 2018,FINANCE,"","",78.5733
Meta platforms  inc.,FB,"",303283.0,68527000.0,0.8978,0.4059,36,172268.0,131.487234,addition,0.0106459,Q2 2019,COMMUNICATIONS,"","",212.3521
Nanostring technologies inc,NSTG,"",2367706.0,67480000.0,0.884,1.6075,37,-1231063.0,-34.207892,reduction,6.2755609,Q3 2018,HEALTH CARE,"","",26.38
Cerus corp.,CERS,"",10697202.0,67178000.0,0.8801,0.9249,38,-12359.0,-0.115402,reduction,6.4374535,Q3 2018,HEALTH CARE,"","",5.28
Interactive brokers group inc,IBKR,"",1469765.0,60260000.0,0.7895,0.5722,39,756071.0,105.937699,addition,0.3537990,Q4 2017,FINANCE,"","",49.3888
Materialise nv adr,MTLS,"",2772169.0,55443000.0,0.7263,0.9792,40,-66769.0,-2.351901,reduction,5.2135377,Q3 2018,INFORMATION TECHNOLOGY,"","",18.86
Spotify technology sa,SPOT,"",212390.0,54631000.0,0.7157,0.0715,41,180689.0,569.978865,addition,0.1133740,Q2 2018,COMMUNICATIONS,"","",241.8865
Autodesk  inc.,ADSK,"",227652.0,53806000.0,0.7049,1.1974,42,-185359.0,-44.879918,reduction,0.1038574,Q3 2018,INFORMATION TECHNOLOGY,"","",154.29
Iridium communications inc,IRDM,"",2138934.0,51762000.0,0.6781,0.5411,43,834178.0,63.93364,addition,1.6139635,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,"","",23.5795
Taiwan semiconductor manufacturing co ltd adr,TSM,"",893280.0,50747000.0,0.6648,0.8947,44,-114743.0,-11.382974,reduction,0.0172246,Q1 2018,INFORMATION TECHNOLOGY,"","",41.55
Veracyte inc,VCYT,"",3138438.0,47673000.0,0.6246,1.4843,45,-149029.0,-4.533247,reduction,6.2046237,Q3 2018,HEALTH CARE,"","",26.65
Hdfc bank ltd adr,HDB,"",1003546.0,46364000.0,0.6074,0.8027,46,-120135.0,-10.691202,reduction,0.0548358,Q4 2016,FINANCE,"","",45.14
Salesforce.com inc.,CRM,"",246530.0,45583000.0,0.5972,0.9585,47,-111913.0,-31.22198,reduction,0.0273618,Q1 2016,INFORMATION TECHNOLOGY,"","",124.6
Twist bioscience corp,TWST,"",969315.0,42456000.0,0.5562,0.4576,48,163609.0,20.30629,addition,2.1800220,Q1 2020,HEALTH CARE,"","",33.0646
Alteryx inc,AYX,"",258116.0,42125000.0,0.5519,0.5081,49,-29334.0,-10.204905,reduction,0.3913147,Q1 2020,INFORMATION TECHNOLOGY,"","",95.17
Syros pharmaceuticals inc,SYRS,"",4713594.0,38887000.0,0.5094,0.5424,50,-211612.0,-4.296511,reduction,10.3001980,Q3 2018,HEALTH CARE,"","",9.45
Guidewire software  inc.,GWRE,"",381186.0,37737000.0,0.4944,0.3723,51,128458.0,50.828559,addition,0.4582667,Q4 2016,INFORMATION TECHNOLOGY,"","",89.435
Seres therapeutics inc,MCRB,"",7400245.0,34781000.0,0.4557,0.5582,52,-1018075.0,-12.093565,reduction,9.7041536,Q3 2018,HEALTH CARE,"","",3.86
Docusign inc,DOCU,"",195486.0,33575000.0,0.4399,0.4916,53,-90959.0,-31.754438,reduction,0.1065267,Q3 2019,INFORMATION TECHNOLOGY,"","",68.99
Intuit  inc.,INTU,"",108643.0,31493000.0,0.4126,0.7294,54,-62099.0,-36.370079,reduction,0.0416622,Q4 2016,INFORMATION TECHNOLOGY,"","",170.78
Verisk analytics inc,VRSK,"",173347.0,28945000.0,0.3792,0.4944,55,-17633.0,-9.232904,reduction,0.1067500,Q4 2016,INDUSTRIALS,"","",108.06
Transunion,TRU,"",328771.0,27288000.0,0.3575,0.4508,56,-37947.0,-10.347733,reduction,0.1729463,Q4 2016,INFORMATION TECHNOLOGY,"","",53.59
Lendingclub corp,LC,"",6092344.0,27050000.0,0.3544,0.9356,57,-324762.0,-5.060879,reduction,8.5189218,Q4 2016,FINANCE,"","",346.25
Netflix inc,NFLX,"",47720.0,21674000.0,0.2839,0.3287,58,582.0,1.234673,addition,0.0108205,Q1 2018,COMMUNICATIONS,"","",324.9067
Regeneron pharmaceuticals inc.,REGN,"",35012.0,21335000.0,0.2795,0.5591,59,-26634.0,-43.20475,reduction,0.0329084,Q1 2019,HEALTH CARE,"","",319.08
Guardant health inc,GH,"",261722.0,20611000.0,0.27,0.4994,60,-124590.0,-32.251134,reduction,0.2646548,Q2 2019,HEALTH CARE,"","",78.68
Twitter inc,TWTR,"",657925.0,19771000.0,0.259,0.4206,61,-264081.0,-28.642004,reduction,0.0831817,Q1 2018,COMMUNICATIONS,"","",33.6
Caredx inc,CDNA,"",708140.0,19120000.0,0.2505,0.4034,62,-286795.0,-28.825501,reduction,1.4462506,Q3 2019,HEALTH CARE,"","",21.95
Teladoc health inc,TDOC,"",99627.0,19002000.0,0.2489,0.5963,63,-107482.0,-51.896344,reduction,0.1220199,Q4 2018,HEALTH CARE,"","",65.04
Aerovironment inc,AVAV,"",233692.0,17763000.0,0.2327,0.5917,64,-288933.0,-55.284956,reduction,0.9711431,Q1 2018,INDUSTRIALS,"","",64.86
10x genomics inc,TXG,"",206213.0,17755000.0,0.2326,,65,206213.0,,new,0.2096491,Q2 2020,HEALTH CARE,"","",89.31
Vertex pharmaceuticals  inc.,VRTX,"",62563.0,17737000.0,0.2324,0.488,66,-47860.0,-43.34242,reduction,0.0240195,Q1 2019,HEALTH CARE,"","",181.29
Trimble navigation ltd.,TRMB,"",423296.0,17567000.0,0.2301,0.3027,67,-88785.0,-17.338077,reduction,0.1694798,Q1 2018,INFORMATION TECHNOLOGY,"","",35.09
Fate therapeutics inc,FATE,"",527311.0,17085000.0,0.2238,0.382,68,-398698.0,-43.055521,reduction,0.6071932,Q2 2019,HEALTH CARE,"","",18.85
Incyte corporation,INCY,"",161149.0,16386000.0,0.2147,0.3876,69,-123815.0,-43.449348,reduction,0.0736853,Q1 2019,HEALTH CARE,"","",79.86
Charles schwab corp,SCHW,"",452637.0,15082000.0,0.1976,0.5012,70,-350035.0,-43.608722,reduction,0.0351586,Q3 2016,FINANCE,"","",44.66
Thermo fisher scientific  inc.,TMO,"",42569.0,15016000.0,0.1967,0.4884,71,-50145.0,-54.085683,reduction,0.0107609,Q1 2019,HEALTH CARE,"","",284.47
Jd.com inc adr,JD,"",248021.0,14817000.0,0.1941,0.1913,72,-6344.0,-2.494054,reduction,0.0159485,Q4 2016,CONSUMER DISCRETIONARY,"","",33.21
Ionis phrmacutls,IONS,"",246919.0,14272000.0,0.187,0.3347,73,-134193.0,-35.210909,reduction,0.1767532,Q1 2019,HEALTH CARE,"","",70.29
Inovio pharmaceuticals inc,INO,"",583657.0,13862000.0,0.1816,0.375,74,-2130327.0,-78.494457,reduction,0.3691778,Q1 2019,HEALTH CARE,"","",3.4
Bristol-myers squibb co,BMY,"",233604.0,13692000.0,0.1794,0.4276,75,-179430.0,-43.441944,reduction,0.0103643,Q1 2019,HEALTH CARE,"","",46.51
The exone co,XONE,"",1635394.0,13083000.0,0.1714,0.1941,76,0.0,0.0,,9.6706777,Q3 2018,COMMUNICATIONS,"","",8.85
Bhp group plc,BBL,"",319229.0,13005000.0,0.1704,0.1987,77,-33402.0,-9.472225,reduction,0.0126251,Q1 2012,MATERIALS,"","",44.3
Cellectis s.a. adr,CLLS,"",728282.0,12687000.0,0.1662,0.2206,78,-562791.0,-43.590951,reduction,1.7141640,Q1 2019,HEALTH CARE,"","",16.89
Rio tinto plc (nyse) adr,RIO,"",212838.0,11804000.0,0.1546,0.1989,79,-22240.0,-9.46069,reduction,0.0170721,Q4 2009,MATERIALS,"","",48.5
Deere & co.,DE,"",74727.0,11616000.0,0.1522,0.1844,80,2869.0,3.992597,addition,0.0238852,Q2 2017,INDUSTRIALS,"","",144.5626
Caterpillar inc.,CAT,"",87511.0,11053000.0,0.1448,0.1544,81,15861.0,22.136776,addition,0.0161607,Q4 2018,INDUSTRIALS,"","",123.88
Alphabet inc. class c,GOOG,"",7817.0,10992000.0,0.144,0.1246,82,2049.0,35.523578,addition,0.0011493,Q2 2014,COMMUNICATIONS,"","",1141.7606
Flir systems inc,FLIR1,"",273337.0,10879000.0,0.1425,0.164,83,-3474.0,-1.255008,reduction,0.2084601,Q2 2019,INFORMATION TECHNOLOGY,"","",43.49
Corteva inc,CTVA,"",393416.0,9847000.0,0.129,0.2648,84,-213180.0,-35.143654,reduction,0.0525557,Q3 2019,MATERIALS,"","",28.0
Sarepta therapeutics inc,SRPT,"",62001.0,9626000.0,0.1261,0.1986,85,-47334.0,-43.292633,reduction,0.0789767,Q1 2019,HEALTH CARE,"","",117.7
Kratos defense & security solutions inc,KTOS,"",618446.0,9475000.0,0.1241,0.1124,86,181306.0,41.4755,addition,0.5039549,Q3 2018,INDUSTRIALS,"","",15.4604
Schrodinger  inc.,SDGR,"",101380.0,9226000.0,0.1209,,87,101380.0,,new,0.1601670,Q2 2020,INFORMATION TECHNOLOGY,"","",91.57
Nxp semiconductors n.v.,NXPI,"",79183.0,8806000.0,0.1154,0.1546,88,-21207.0,-21.124614,reduction,0.0283582,Q3 2018,INFORMATION TECHNOLOGY,"","",86.25
Codexis inc,CDXS,"",800367.0,8204000.0,0.1075,0.29,89,-598752.0,-42.79493,reduction,1.3561305,Q1 2019,MATERIALS,"","",16.75
Personalis inc,PSNL,"",789742.0,7653000.0,0.1003,0.1821,90,-424968.0,-34.98514,reduction,2.4778457,Q3 2019,HEALTH CARE,"","",12.81
Baidu inc adr,BIDU,"",63892.0,7606000.0,0.0996,0.1353,91,-8371.0,-11.584075,reduction,0.0185374,Q4 2016,COMMUNICATIONS,"","",215.9
Chevron corp. (standard oil of california),CVX,"",80775.0,7140000.0,0.0935,0.1355,92,-19914.0,-19.777731,reduction,0.0043258,Q4 2009,ENERGY,"","",98.54
Barrick gold corp,GOLD,"",263893.0,7104000.0,0.0931,0.0993,93,-27837.0,-9.542042,reduction,0.0148416,Q4 2009,MATERIALS,"","",22.59
Adaptive biotechnologies corp,ADPT,"",166573.0,7039000.0,0.0922,,94,166573.0,,new,0.1298978,Q2 2020,HEALTH CARE,"","",48.38
Totalenergies se,TTE,"",179854.0,6806000.0,0.0892,0.1175,95,9950.0,5.856248,addition,0.0068419,Q4 2009,ENERGY,"","",51.1092
Exxonmobil corp. (standard oil of new jersey),XOM,"",152227.0,6748000.0,0.0884,0.1105,96,-4492.0,-2.866277,reduction,0.0036003,Q4 2009,ENERGY,"","",82.81
Nutrien ltd,NTR,"",214336.0,6687000.0,0.0876,0.1493,97,-22439.0,-9.47693,reduction,0.0376127,Q4 2009,MATERIALS,"","",27.16
Arcturus therapeutics ltd,ARCT,"",143487.0,6559000.0,0.0859,0.0644,98,-111579.0,-43.745148,reduction,0.5889345,Q2 2019,HEALTH CARE,"","",9.91
United parcel service  inc. class b,UPS,"",54423.0,6347000.0,0.0832,0.1007,99,-3598.0,-6.201203,reduction,0.0063035,Q4 2019,TRANSPORTS,"","",109.97
Schlumberger ltd.,SLB,"",311456.0,5644000.0,0.0739,0.0858,100,-31168.0,-9.096853,reduction,0.0224375,Q4 2009,ENERGY,"","",63.26
B2gold corp,BTG,"",985119.0,5586000.0,0.0732,0.0765,101,-360181.0,-26.773285,reduction,0.0944321,Q4 2016,MATERIALS,"","",2.59
Organovo holdings inc,ONVO,"",489822.1,5388000.0,0.0706,0.0975,102,-150569.5,-23.512098,reduction,7.5000588,Q3 2018,HEALTH CARE,"","",11.09
Aptiv plc,APTV,"",68734.0,5293000.0,0.0693,0.1268,103,-69880.0,-50.413378,reduction,0.0254546,Q1 2018,INDUSTRIALS,"","",87.2
Newmont mining corp. (holding co.),NEM,"",79996.0,4955000.0,0.0649,0.0673,104,-55.0,-0.068706,reduction,0.0099512,Q2 2016,MATERIALS,"","",38.34
Anglogold ashanti ltd ads,AU,"",167871.0,4934000.0,0.0646,0.0573,105,-17686.0,-9.531303,reduction,0.0403056,Q4 2009,MATERIALS,"","",20.24
Alamos gold inc,AGI,"",553185.0,4923000.0,0.0645,0.0517,106,-4060.0,-0.728584,reduction,0.1413382,Q4 2017,MATERIALS,"","",5.57
Dominos pizza inc,DPZ,"",12960.0,4682000.0,0.0613,0.084,107,-991.0,-7.103433,reduction,0.0329375,Q4 2016,CONSUMER DISCRETIONARY,"","",237.09
Freeport-mcmoran copper & gold  inc,FCX,"",400887.0,4578000.0,0.06,0.0555,108,-41983.0,-9.479757,reduction,0.0276099,Q4 2009,MATERIALS,"","",21.8
Agnico-eagle mines  ltd,AEM,"",70289.0,4443000.0,0.0582,0.0647,109,-17254.0,-19.709171,reduction,0.0290065,Q1 2018,MATERIALS,"","",41.36
International paper co.,IP,"",127268.0,4402000.0,0.0577,0.0813,110,-13335.0,-9.48415,reduction,0.0323761,Q4 2009,MATERIALS,"","",45.54
Linde plc (praxair inc.),LIN,"",20497.0,4275000.0,0.056,0.0721,111,-1930.0,-8.605698,reduction,0.0039015,Q4 2019,MATERIALS,"","",196.02
Synopsys inc.,SNPS,"",21443.0,4165000.0,0.0546,0.065,112,-5731.0,-21.090013,reduction,0.0142206,Q2 2019,INFORMATION TECHNOLOGY,"","",128.69
Garmin ltd,GRMN,"",42784.0,3936000.0,0.0516,0.0683,113,-6294.0,-12.824483,reduction,0.0223722,Q3 2018,CONSUMER DISCRETIONARY,"","",97.01
Ansys  inc.,ANSS,"",14412.0,3798000.0,0.0498,0.0786,114,-3787.0,-20.808836,reduction,0.0167993,Q2 2018,INFORMATION TECHNOLOGY,"","",175.21
Bp plc adr (british petroleum),BP,"",162635.0,3754000.0,0.0492,0.0814,115,-17140.0,-9.53414,reduction,0.0048156,Q3 2010,ENERGY,"","",39.76
Royal dutch shell plc class a adr,RDS.A,"",115157.0,3713000.0,0.0486,0.1033,116,-44298.0,-27.780879,reduction,0.0029499,Q4 2009,ENERGY,"","",63.6
Suncor energy  inc.,SU,"",201850.0,3371000.0,0.0442,0.0501,117,30995.0,18.141114,addition,0.0132348,Q4 2013,ENERGY,"","",29.8529
Concho resources inc,CXO1,"",63309.0,3229000.0,0.0423,0.0484,118,2535.0,4.171192,addition,0.0321844,Q4 2013,ENERGY,"","",107.5616
Weyerhaeuser corp.,WY,"",149507.0,3192000.0,0.0418,0.0519,119,-15261.0,-9.262114,reduction,0.0200340,Q3 2010,MATERIALS,"","",29.68
Rockwell automation  inc.,ROK,"",17024.0,3153000.0,0.0413,0.0603,120,-4489.0,-20.866453,reduction,0.0146800,Q1 2020,INDUSTRIALS,"","",150.91
Halliburton co.,HAL,"",238907.0,3060000.0,0.0401,0.0419,121,-90311.0,-27.431975,reduction,0.0271958,Q4 2009,ENERGY,"","",43.97
Archer-daniels-midland co.,ADM,"",76814.0,2984000.0,0.0391,0.0553,122,-7839.0,-9.260156,reduction,0.0138242,Q4 2009,CONSUMER STAPLES,"","",37.38
Nucor corp. (nuclear corp. of america),NUE,"",73702.0,2965000.0,0.0388,0.0545,123,-7802.0,-9.572536,reduction,0.0244748,Q3 2010,MATERIALS,"","",52.76
Baker hughes company,BKR,"",185805.0,2694000.0,0.0353,0.0469,124,-54692.0,-22.74124,reduction,0.0179738,Q1 2013,ENERGY,"","",28.43
Steel dynamics  inc.,STLD,"",99900.0,2557000.0,0.0335,0.0461,125,-10230.0,-9.289022,reduction,0.0474963,Q3 2015,MATERIALS,"","",31.59
Diamondback energy inc,FANG,"",55592.0,2296000.0,0.0301,0.0358,126,-17991.0,-24.449941,reduction,0.0352240,Q2 2018,ENERGY,"","",118.23
Marathon petroleum corp,MPC,"",58445.0,2162000.0,0.0283,0.0238,127,4291.0,7.923699,addition,0.0089819,Q2 2016,ENERGY,"","",56.7733
Eog resources inc,EOG,"",43998.0,2156000.0,0.0282,0.0355,128,-9154.0,-17.222306,reduction,0.0075566,Q3 2014,ENERGY,"","",90.2
Calyxt inc,CLXT,"",465189.0,2098000.0,0.0275,0.0309,129,-33898.0,-6.792002,reduction,1.4018331,Q1 2019,HEALTH CARE,"","",15.05
Teck resources ltd,TECK,"",210728.0,2097000.0,0.0275,0.0278,130,12740.0,6.434733,addition,0.0402726,Q3 2010,MATERIALS,"","",23.7051
Virgin galactic holdings inc,SPCE,"",125578.0,2086000.0,0.0273,0.0042,131,110231.0,718.25764,addition,0.0596843,Q3 2019,FINANCE,"","",15.6886
Packaging corp. of america,PKG,"",21756.0,1960000.0,0.0257,0.0385,132,-2143.0,-8.966902,reduction,0.0229409,Q3 2015,MATERIALS,"","",112.57
Conocophillips (phillips petroleum),COP,"",45808.0,1901000.0,0.0249,0.0278,133,-2877.0,-5.909418,reduction,0.0042709,Q4 2013,ENERGY,"","",56.9
Pioneer natural resources co.,PXD,"",18564.0,1804000.0,0.0236,0.0317,134,-5769.0,-23.708544,reduction,0.0113005,Q4 2014,ENERGY,"","",153.34
Occidental petroleum corp.,OXY,"",95993.0,1747000.0,0.0229,0.0226,135,-9094.0,-8.653782,reduction,0.0103239,Q4 2009,ENERGY,"","",69.4
Phillips 66,PSX,"",24032.0,1699000.0,0.0223,0.0236,136,306.0,1.289724,addition,0.0055031,Q1 2013,ENERGY,"","",90.8457
Univar solutions inc,UNVR,"",116695.0,1692000.0,0.0222,0.0162,137,35539.0,43.79097,addition,0.0690908,Q4 2017,MATERIALS,"","",25.0803
Canadian natural resources  ltd,CNQ,"",97094.0,1651000.0,0.0216,0.0316,138,-28387.0,-22.622548,reduction,0.0082211,Q4 2009,ENERGY,"","",30.98
Valero energy corp.,VLO,"",28284.0,1632000.0,0.0214,0.0262,139,-2862.0,-9.188981,reduction,0.0069365,Q1 2016,ENERGY,"","",75.61
Coterra energy inc,CTRA,"",93632.0,1580000.0,0.0207,0.0261,140,11816.0,14.442163,addition,0.0234914,Q4 2012,ENERGY,"","",21.9859
Technipfmc plc ordinary share (fmc technologies),FTI,"",307255.87,1571000.0,0.0206,0.0314,141,-29828.74,-8.849036,reduction,0.0508784,Q1 2017,ENERGY,"","",28.9
Elbit systems ltd,ESLT,"",12918.0,1544000.0,0.0202,0.0308,142,-76.0,-0.584885,reduction,0.0292273,Q1 2018,INDUSTRIALS,"","",120.13
Cf industries holdings inc,CF,"",56199.0,1494000.0,0.0196,0.0313,143,-5786.0,-9.334516,reduction,0.0262760,Q3 2010,MATERIALS,"","",39.62
Williams cos. (the),WMB,"",78100.0,1455000.0,0.0191,0.0193,144,4631.0,6.303339,addition,0.0064356,Q3 2017,ENERGY,"","",25.8589
Nomad foods ltd,NOMD,"",68430.0,1413000.0,0.0185,,145,68430.0,,new,0.0347839,Q2 2020,CONSUMER STAPLES,"","",21.45
Southern copper corp.,SCCO,"",35059.0,1380000.0,0.0181,0.0282,146,-18900.0,-35.026594,reduction,0.0045350,Q4 2013,MATERIALS,"","",37.29
Hess corp,HES,"",27338.0,1372000.0,0.018,0.0181,147,-1965.0,-6.705798,reduction,0.0089007,Q1 2011,ENERGY,"","",51.69
Bunge ltd. adr,BG,"",27795.0,1112000.0,0.0146,0.0233,148,-2829.0,-9.237853,reduction,0.0199043,Q4 2017,CONSUMER STAPLES,"","",68.13
Xylem inc,XYL,"",17185.0,1031000.0,0.0135,,149,17185.0,,new,0.0095494,Q2 2020,INDUSTRIALS,"","",64.96
Pluristem therapeutics inc,PSTI,"",114124.0,993000.0,0.013,0.0139,150,-90238.0,-44.155959,reduction,0.4476730,Q1 2019,HEALTH CARE,"","",660.97
Albemarle corp.,ALB,"",13608.0,973000.0,0.0127,0.0155,151,-1225.0,-8.258613,reduction,0.0127945,Q4 2017,MATERIALS,"","",101.85
Liberty oilfield services inc,LBRT,"",199806.0,963000.0,0.0126,0.0161,152,-123001.0,-38.103573,reduction,0.1769233,Q4 2018,ENERGY,"","",12.34
Air products & chemicals inc,APD,"",4016.0,921000.0,0.0121,,153,4016.0,,new,0.0018181,Q2 2020,MATERIALS,"","",241.46
Noble energy inc,NBL1,"",100677.0,883000.0,0.0116,,154,100677.0,,new,0.0209771,Q2 2020,ENERGY,"","",8.96
Mosaic company (the),MOS,"",68838.0,856000.0,0.0112,0.0157,155,-9260.0,-11.856898,reduction,0.0181587,Q4 2009,MATERIALS,"","",34.76
Oceaneering international inc.,OII,"",137911.0,854000.0,0.0112,0.0058,156,31355.0,29.425842,addition,0.1389019,Q1 2012,ENERGY,"","",28.0858
Cactus inc,WHD,"",46211.0,839000.0,0.011,0.0113,157,-5999.0,-11.490136,reduction,0.0613191,Q1 2019,INDUSTRIALS,"","",33.23
Oil states international inc,OIS,"",175386.0,766000.0,0.01,0.0074,158,-21363.0,-10.857997,reduction,0.2873737,Q2 2016,ENERGY,"","",22.17
China petroleum & chemical corp. sponsored adr,SNP,"",17837.0,740000.0,0.0097,0.0178,159,-1787.0,-9.106196,reduction,0.0014733,Q4 2009,ENERGY,"","",68.51
Aquabounty technologies inc,AQB,"",197543.0,622000.0,0.0081,0.0107,160,-156841.0,-44.257359,reduction,0.6149163,Q1 2019,HEALTH CARE,"","",2.6
Oneok inc. (oklahoma natural gas),OKE,"",18804.0,618000.0,0.0081,0.0084,161,-2010.0,-9.656962,reduction,0.0042332,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,"","",56.86
Petroleo brasileiro sa (petrobras) adr,PBR,"",65721.0,536000.0,0.007,0.0076,162,-8914.0,-11.943458,reduction,0.0010077,Q4 2009,ENERGY,"","",14.71
Banco bradesco s.a. adr,BBD,"",129880.0,474000.0,0.0062,0.0077,163,27503.0,26.864432,addition,0.0014700,Q3 2014,FINANCE,"","",5.0081
