Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Compass therapeutics inc,CMPX,"",21642975.0,68608000.0,0.882,,39,21642975.0,,new,22.0775574,Q4 2021, ,"","",3.17
Kinnate biopharma inc.,KNTE,"",3847929.0,68185000.0,0.8766,0.9735,40,0.0,0.0,,8.8061164,Q4 2020,HEALTH CARE,"","",39.78
Theravance biopharma inc,TBPH,"",5974535.0,66019000.0,0.8487,0.4794,41,79376.0,1.346461,addition,8.1067377,Q1 2020,HEALTH CARE,"","",15.0955
Thermo fisher scientific  inc.,TMO,"",94700.0,63188000.0,0.8123,0.6926,42,-15600.0,-14.143246,reduction,0.0240326,Q4 2007,HEALTH CARE,"","",147.8
Abcellera biologics inc.,ABCL,"",4180768.0,59785000.0,0.7686,0.9208,43,0.0,0.0,,1.4847465,Q4 2020,HEALTH CARE,"","",40.24
Silverback therapeutics  inc.,SBTX,"",8740887.0,58214000.0,0.7484,0.9587,44,0.0,0.0,,24.9197922,Q4 2020,HEALTH CARE,"","",46.34
Alpine immune sciences inc,ALPN,"",4081592.0,56530000.0,0.7268,0.4786,45,0.0,0.0,,13.9684032,Q3 2017,HEALTH CARE,"","",11.01
Janux therapeutics inc,JANX,"",2836386.0,55962000.0,0.7194,0.824,46,-630000.0,-18.174548,reduction,6.8163496,Q2 2021,HEALTH CARE,"","",
Biogen inc,BIIB,"",230200.0,55230000.0,0.71,0.7284,47,-4000.0,-1.707942,reduction,0.1567130,Q3 2010,HEALTH CARE,"","",286.53
Si-bone inc,SIBN,"",2305300.0,51201000.0,0.6582,0.5292,48,57300.0,2.548932,addition,6.8835930,Q4 2018,HEALTH CARE,"","",16.0763
89bio  inc.,ETNB,"",3729442.0,48744000.0,0.6267,0.8029,49,0.0,0.0,,18.3877478,Q4 2019,HEALTH CARE,"","",26.29
Gracell biotechnologies inc. adr,GRCL,"",7884870.0,47625000.0,0.6123,1.2019,50,0.0,0.0,,11.6813962,Q1 2021,HEALTH CARE,"","",15.4
Passage bio  inc.,PASG,"",6962899.0,44214000.0,0.5684,0.7621,51,0.0,0.0,,12.8687794,Q1 2020,HEALTH CARE,"","",15.75
Syndax pharmaceuticals inc,SNDX,"",1981300.0,43371000.0,0.5576,0.04,52,1790700.0,939.506821,addition,4.0113684,Q3 2021,HEALTH CARE,"","",21.6226
Oak street health  inc.,OSH,"",1290300.0,42761000.0,0.5497,0.6208,53,-38000.0,-2.8608,reduction,0.5355556,Q3 2020,INFORMATION TECHNOLOGY,"","",55.82
Xtant med hldgs inc com (de),XTNT,"",72873494.0,40809000.0,0.5246,0.889,54,0.0,0.0,,N/A,Q1 2018, ,"","",
Neuropace inc,NPCE,"",4012281.0,40444000.0,0.5199,0.6989,55,0.0,0.0,,16.5019358,Q2 2021,HEALTH CARE,"","",23.79
Galapagos nv adr,GLPG,"",717257.0,39542000.0,0.5084,0.4183,56,-6200.0,-0.856996,reduction,1.0941682,Q1 2021,HEALTH CARE,"","",60.42
Tela bio  inc,TELA,"",3027542.0,38753000.0,0.4982,0.4545,57,0.0,0.0,,20.8744606,Q4 2019,HEALTH CARE,"","",12.95
Verona pharma plc adr,VRNA,"",5694841.0,38269000.0,0.492,0.343,58,0.0,0.0,,9.4856347,Q2 2017,HEALTH CARE,"","",7.45
Ikena oncology inc,IKNA,"",2933941.0,36792000.0,0.473,0.4069,59,0.0,0.0,,8.1709913,Q1 2021,HEALTH CARE,"","",28.25
Select medical holdings corp,SEM,"",1233600.0,36268000.0,0.4663,0.5053,60,-37500.0,-2.950201,reduction,0.9196020,Q2 2021,HEALTH CARE,"","",42.26
Adagio therapeutics inc,ADGI,"",4983500.0,36180000.0,0.4651,2.4991,61,-400000.0,-7.430111,reduction,4.4794837,Q3 2021,HEALTH CARE,"","",42.24
Oric pharmaceuticals  inc.,ORIC,"",2337574.0,34362000.0,0.4418,0.5372,62,0.0,0.0,,5.9356608,Q2 2020,HEALTH CARE,"","",33.73
Nanostring technologies inc,NSTG,"",807100.0,34084000.0,0.4382,0.2934,63,251100.0,45.161871,addition,1.7679626,Q1 2020,HEALTH CARE,"","",37.7522
Gh research plc,GHRS,"",1428732.0,33332000.0,0.4285,0.3464,64,66.0,0.00462,addition,2.9244824,Q2 2021,HEALTH CARE,"","",21.7301
Sierra oncology inc,SRRA,"",1477320.0,32117000.0,0.4129,0.3559,65,0.0,0.0,,9.8127936,Q1 2020,HEALTH CARE,"","",9.82
Cytek biosciences inc,CTKB,"",1923139.0,31386000.0,0.4035,0.4525,66,0.0,0.0,,1.4381200,Q3 2021,HEALTH CARE,"","",21.41
Immunogen inc.,IMGN,"",3868786.0,28706000.0,0.369,0.9283,67,-11029128.0,-74.031358,reduction,1.9093849,Q4 2020,HEALTH CARE,"","",7.11
Mereo biopharma group plc,MREO,PRN,17264764.0,27624000.0,0.3551,,68,17264764.0,,new,N/A,Q4 2020,HEALTH CARE,"","",
Terns pharmaceuticals inc,TERN,"",3791204.0,26804000.0,0.3446,0.4341,69,0.0,0.0,,15.0044063,Q1 2021,HEALTH CARE,"","",22.0
Vaxcyte  inc.,PCVX,"",1096700.0,26090000.0,0.3354,0.2885,70,62035.0,5.99566,addition,2.0776682,Q2 2020,HEALTH CARE,"","",27.9977
Erasca inc,ERAS,"",1667693.0,25983000.0,0.334,0.5054,71,-499648.0,-23.053502,reduction,1.3754127,Q3 2021,HEALTH CARE,"","",21.22
Evolent health inc,EVH,"",938000.0,25954000.0,0.3337,0.1175,72,593000.0,171.884058,addition,1.0490937,Q3 2021,INFORMATION TECHNOLOGY,"","",28.8948
Vectivbio holding ag|vectivbio holding a,VECT,"",5223804.0,25649000.0,0.3297,0.435,73,100500.0,1.961625,addition,15.3575379,Q2 2021,HEALTH CARE,"","",11.5301
Ventyx biosciences inc,VTYX,"",1289280.0,25605000.0,0.3292,,74,1289280.0,,new,2.5633590,Q4 2021,HEALTH CARE,"","",19.86
Vistagen therapeutics inc,VTGN,"",12909283.0,25173000.0,0.3236,0.3887,75,0.0,0.0,,6.4642625,Q4 2020,HEALTH CARE,"","",2.44
Tenet healthcare corp.,THC,"",299000.0,24425000.0,0.314,0.2276,76,-12700.0,-4.074431,reduction,0.2791109,Q3 2021,HEALTH CARE,"","",66.44
Singular genomics systems inc,OMIC,"",2104359.0,24326000.0,0.3127,0.2458,77,105838.0,5.295816,addition,2.9203471,Q2 2021,HEALTH CARE,"","",26.6793
Scpharmaceuticals inc,SCPH,"",4797148.0,24082000.0,0.3096,0.3506,78,0.0,0.0,,17.5363494,Q4 2017,HEALTH CARE,"","",10.72
Jounce therapeutics inc,JNCE,"",2859900.0,23880000.0,0.307,0.2168,79,204300.0,7.693177,addition,5.5809908,Q1 2021,HEALTH CARE,"","",9.2414
Chinook therapeutics  inc.,KDNY,"",1418300.0,23132000.0,0.2974,0.1992,80,-2337.0,-0.164504,reduction,3.1466945,Q4 2020,HEALTH CARE,"","",15.57
Decibel therapeutics inc,DBTX,"",4945192.0,22995000.0,0.2956,0.419,81,0.0,0.0,,19.8415920,Q1 2021,HEALTH CARE,"","",11.36
Harpoon therapeutics inc,HARP,"",2903508.0,21921000.0,0.2818,0.2267,82,292200.0,11.189795,addition,8.8660642,Q1 2019,HEALTH CARE,"","",11.5432
Gilead sciences inc.,GILD,"",287600.0,20883000.0,0.2685,0.2208,83,0.0,0.0,,0.0229276,Q2 2006,HEALTH CARE,"","",70.42
Applied therapeutics inc,APLT,"",2313681.0,20707000.0,0.2662,0.4118,84,56294.0,2.493768,addition,8.8256175,Q4 2019,HEALTH CARE,"","",24.3168
Xenon pharmaceuticals inc,XENE,"",631000.0,19712000.0,0.2534,0.0801,85,154000.0,32.285115,addition,1.2231223,Q3 2016,HEALTH CARE,"","",15.8792
Logicbio therapeutics inc,LOGC,"",8466783.0,19558000.0,0.2514,0.4262,86,0.0,0.0,,25.6905541,Q4 2018,HEALTH CARE,"","",9.75
Graphite bio inc,GRPH,"",1565812.0,19463000.0,0.2502,0.2612,87,115908.0,7.994184,addition,N/A,Q2 2021,HEALTH CARE,"","",
Mersana therapeutics inc,MRSN,"",2888847.0,17969000.0,0.231,0.2994,88,0.0,0.0,,4.0172067,Q1 2019,HEALTH CARE,"","",13.68
Chemomab therapeutics ltd,CMMB,"",2578174.0,17789000.0,0.2287,0.3139,89,0.0,0.0,,22.6140617,Q1 2021,HEALTH CARE,"","",
Danaher conv pref shs series b,DHR/PB,PRN,10000.0,17382000.0,0.2235,,90,10000.0,,new,N/A,Q4 2021, ,"","",
Curis inc,CRIS,"",3634800.0,17302000.0,0.2224,0.303,91,113400.0,3.22031,addition,3.9677253,Q3 2019,HEALTH CARE,"","",6.4263
Illumina inc,ILMN,"",45100.0,17158000.0,0.2206,,92,45100.0,,new,0.0288548,Q4 2021,HEALTH CARE,"","",380.44
Fs development corp,GMTX,"",5826224.0,16954000.0,0.218,0.2587,93,0.0,0.0,,13.5139259,Q1 2021,HEALTH CARE,"","",13.55
Milestone pharmaceuticals inc,MIST,"",2583821.0,16924000.0,0.2176,0.1621,94,0.0,0.0,,8.6571768,Q3 2020,HEALTH CARE,"","",6.76
Corvus pharmaceuticals inc,CRVS,"",6943654.0,16734000.0,0.2151,0.3693,95,0.0,0.0,,14.9170441,Q1 2016,HEALTH CARE,"","",11.37
Nextcure inc,NXTC,"",2711013.0,16266000.0,0.2091,0.2008,96,0.0,0.0,,9.8131859,Q2 2019,HEALTH CARE,"","",14.98
Celldex therapeutics inc.,CLDX,"",406100.0,15692000.0,0.2017,0.2458,97,-8200.0,-1.979242,reduction,0.8702664,Q3 2021,HEALTH CARE,"","",53.99
Rxsight inc,RXST,"",1383500.0,15564000.0,0.2001,0.1741,98,133500.0,10.68,addition,5.0577769,Q3 2021,HEALTH CARE,"","",12.533
Fluidigm corp,FLDM,"",3819348.0,14972000.0,0.1925,0.3331,99,-780223.0,-16.962952,reduction,4.9935496,Q2 2020,HEALTH CARE,"","",4.73
Synlogic inc,SYBX,"",6029995.0,14593000.0,0.1876,0.2021,100,0.0,0.0,,8.6502096,Q3 2017,HEALTH CARE,"","",7.51
Aclaris therapeutics inc,ACRS,"",985900.0,14335000.0,0.1843,0.1289,101,334117.0,51.262,addition,1.6102286,Q2 2021,HEALTH CARE,"","",16.6688
Aeglea biotherapeutics inc,AGLE,"",2956124.0,14042000.0,0.1805,0.3508,102,-1059400.0,-26.382609,reduction,5.9937683,Q2 2016,HEALTH CARE,"","",7.59
Pulmonx corp.,LUNG,"",435000.0,13950000.0,0.1793,0.172,103,0.0,0.0,,1.1808235,Q4 2020,HEALTH CARE,"","",45.47
Cytomx therapeutics inc,CTMX,"",3214509.0,13919000.0,0.1789,0.1019,104,1392641.0,76.44028,addition,4.9265173,Q2 2021,HEALTH CARE,"","",5.3445
Burning rock biotech ltd. ads,BNR,"",1452402.0,13841000.0,0.1779,0.3647,105,-403799.0,-21.754056,reduction,1.6651472,Q2 2020,HEALTH CARE,"","",27.01
Fusion pharmaceuticals inc.,FUSN,"",3224770.0,13447000.0,0.1729,0.2807,106,0.0,0.0,,7.4879339,Q2 2020,HEALTH CARE,"","",17.47
Amgen  inc.,AMGN,"",57100.0,12846000.0,0.1651,0.1334,107,0.0,0.0,,0.0101373,Q4 2002,HEALTH CARE,"","",132.67
Cybin inc,CYBN,"",10524300.0,12481000.0,0.1605,0.3238,108,-2922821.0,-21.735664,reduction,6.4711538,Q3 2021, ,"","",2.19
Cullinan management inc,CGEM,"",805041.0,12422000.0,0.1597,0.2843,109,-341104.0,-29.760981,reduction,1.8428510,Q1 2021,HEALTH CARE,"","",41.67
Galecto  inc.,GLTO,"",4090937.0,12396000.0,0.1594,0.1614,110,0.0,0.0,,16.1941422,Q4 2020,HEALTH CARE,"","",12.51
Uniqure n.v.,QURE,"",585574.0,12145000.0,0.1561,0.206,111,0.0,0.0,,1.2670855,Q2 2019,HEALTH CARE,"","",67.97
Bellus health ord shs,BLU:TSE,"",1454800.0,11698000.0,0.1504,0.1644,112,-1000000.0,-40.736516,reduction,N/A,Q3 2019, ,"","",
Sonendo inc,SONX,"",1968180.0,11337000.0,0.1457,,113,1968180.0,,new,7.4738507,Q4 2021,FINANCE,"","",5.76
9 meters biopharma inc,NMTR,"",10275887.0,10057000.0,0.1293,0.1224,114,1709913.0,19.961688,addition,4.0192376,Q2 2020,INFORMATION TECHNOLOGY,"","",0.6381
Magenta therapeutics inc,MGTA,"",2250953.0,9972000.0,0.1282,0.1515,115,358000.0,18.91225,addition,3.8296317,Q1 2021,HEALTH CARE,"","",9.7364
Prometheus biosciences inc,RXDX,"",250000.0,9885000.0,0.1271,0.0651,116,0.0,0.0,,0.6420262,Q1 2021,HEALTH CARE,"","",18.26
Imara inc.,IMRA,"",4386568.0,9870000.0,0.1269,0.1967,117,0.0,0.0,,16.6943767,Q1 2020,HEALTH CARE,"","",11.49
Vor biopharma inc,VOR,"",833333.0,9683000.0,0.1245,0.1436,118,0.0,0.0,,2.2347656,Q1 2021,HEALTH CARE,"","",43.1
Acutus medical  inc.,AFIB,"",2648386.0,9031000.0,0.1161,0.2573,119,0.0,0.0,,9.4744426,Q3 2020,HEALTH CARE,"","",29.8
Cvrx inc,CVRX,"",723055.0,8843000.0,0.1137,0.1454,120,-76806.0,-9.602418,reduction,3.5527852,Q2 2021,HEALTH CARE,"","",22.27
Rapt therapeutics  inc.,RAPT,"",217000.0,7970000.0,0.1025,,121,217000.0,,new,0.7344465,Q4 2021,HEALTH CARE,"","",36.73
Achilles therapeutics plc,ACHL,"",1584845.0,7940000.0,0.1021,0.1357,122,0.0,0.0,,3.9032237,Q1 2021,HEALTH CARE,"","",16.55
Gossamer bio inc,GOSS,"",683000.0,7725000.0,0.0993,,123,683000.0,,new,0.8932363,Q4 2021,HEALTH CARE,"","",11.31
Graybug vision  inc.,GRAY,"",4163347.0,7619000.0,0.098,0.1519,124,0.0,0.0,,19.5282283,Q3 2020,HEALTH CARE,"","",12.71
Oncocyte corp,OCX,"",3493800.0,7582000.0,0.0975,0.1117,125,637800.0,22.331933,addition,3.7880793,Q1 2021,HEALTH CARE,"","",4.2872
Nautilus biotechnology inc,NAUT,"",1452774.0,7525000.0,0.0967,0.098,126,0.0,0.0,,N/A,Q2 2021,HEALTH CARE,"","",
Nanostring technologies inc note 2.625% 3/0,DEBT-NANO,PRN,6000000.0,7172000.0,0.0922,0.0863,127,0.0,0.0,,N/A,Q2 2021, ,"","",
Aerovate therapeutics inc,AVTE,"",535714.0,6316000.0,0.0812,0.1235,128,0.0,0.0,,2.1946144,Q2 2021,HEALTH CARE,"","",22.83
Intellia therapeutics inc,NTLA,"",53200.0,6290000.0,0.0809,0.0784,129,0.0,0.0,,0.0723937,Q1 2021,HEALTH CARE,"","",134.15
Syros pharmaceuticals inc,SYRS,"",1837500.0,5990000.0,0.077,0.0903,130,0.0,0.0,,2.9662382,Q4 2020,HEALTH CARE,"","",10.35
Artara therapeutics inc,TARA,"",830641.0,5607000.0,0.0721,0.0342,131,380641.0,84.586889,addition,7.3928523,Q3 2020,HEALTH CARE,"","",12.2108
Nurix therapeutics  inc.,NRIX,"",184468.0,5340000.0,0.0687,0.1905,132,-394115.0,-68.11728,reduction,0.4134881,Q3 2020,HEALTH CARE,"","",32.53
Sarepta therapeutics inc,SRPT,"",58700.0,5286000.0,0.068,0.0658,133,-6000.0,-9.27357,reduction,0.0674117,Q4 2017,HEALTH CARE,"","",117.75
I-mab adr,IMAB,"",111120.0,5266000.0,0.0677,0.0885,134,0.0,0.0,,0.1423744,Q3 2020,HEALTH CARE,"","",77.78
Health sciences acquisitions corp 2,HSAQ,"",500000.0,5040000.0,0.0648,0.0543,135,0.0,0.0,,2.4449878,Q3 2020,FINANCE,"","",11.0
Century therapeutics inc,IPSC,"",307047.0,4870000.0,0.0626,0.1125,136,-100000.0,-24.567188,reduction,0.5619313,Q2 2021,HEALTH CARE,"","",
Biomx ord shs,PHGE,"",2813489.0,4502000.0,0.0579,0.0946,137,0.0,0.0,,N/A,Q4 2019, ,"","",
Alx oncology holdings inc.,ALXO,"",207600.0,4461000.0,0.0574,0.1218,138,57600.0,38.4,addition,0.5125984,Q4 2020,HEALTH CARE,"","",68.2458
Inflarx nv,IFRX,"",875297.0,4166000.0,0.0536,0.0303,139,-188821.0,-17.744367,reduction,2.0248186,Q1 2020,HEALTH CARE,"","",3.86
Talaris therapeutics inc,TALS,"",247240.0,3780000.0,0.0486,0.0368,140,0.0,0.0,,0.5978531,Q2 2021,HEALTH CARE,"","",14.69
Field trip health ltd.,FTRPF,"",1538470.0,3722000.0,0.0479,0.0769,141,0.0,0.0,,2.6843656,Q3 2021,HEALTH CARE,"","",4.59
Inozyme pharma  inc.,INZY,"",526600.0,3591000.0,0.0462,0.0374,142,232600.0,79.115646,addition,2.2252509,Q3 2020,HEALTH CARE,"","",11.4371
Sight sciences inc,SGHT,"",200000.0,3514000.0,0.0452,0.0499,143,0.0,0.0,,0.4227662,Q3 2021,HEALTH CARE,"","",22.7
X4 pharmaceuticals ord shs,XFOR,"",1373849.0,3146000.0,0.0404,0.0799,144,0.0,0.0,,N/A,Q1 2019, ,"","",
Aadi biosciences inc,AADI,"",127600.0,3082000.0,0.0396,0.1118,145,-218662.0,-63.149292,reduction,0.6107008,Q2 2018,HEALTH CARE,"","",62.22
Exscientia ltd,EXAI,"",125000.0,2470000.0,0.0318,,146,125000.0,,new,No Data,Q4 2021,HEALTH CARE,"","",19.76
Surface oncology inc,SURF,"",467945.0,2237000.0,0.0288,0.0757,147,-441721.0,-48.558592,reduction,1.0142896,Q3 2021,HEALTH CARE,"","",7.57
Aslan pharmaceuticals ltd,ASLN,"",1970000.0,2206000.0,0.0284,0.0385,148,0.0,0.0,,5.1854395,Q1 2021,HEALTH CARE,"","",3.35
Bright minds biosciences inc,DRUG,"",660600.0,2131000.0,0.0274,,149,660600.0,,new,5.5820504,Q4 2021, ,"","",3.17
Adagene inc,ADAG,"",263176.0,2123000.0,0.0273,0.0434,150,-11824.0,-4.299636,reduction,0.6039373,Q1 2021,HEALTH CARE,"","",17.95
Aptinyx inc,APTX,"",749500.0,2001000.0,0.0257,0.0039,151,596215.0,388.958476,addition,1.1068331,Q3 2021,HEALTH CARE,"","",2.6025
Catalyst biosciences inc,CBIO,"",1729402.0,1581000.0,0.0203,0.1225,152,-982198.0,-36.222083,reduction,5.5059476,Q1 2021,HEALTH CARE,"","",4.84
Pyxis oncology inc,PYXS,"",143640.0,1576000.0,0.0203,,153,143640.0,,new,0.4384095,Q4 2021,HEALTH CARE,"","",10.97
Landos biopharma inc,LABP,"",283217.0,1359000.0,0.0175,0.0454,154,0.0,0.0,,0.7059670,Q1 2021,HEALTH CARE,"","",9.63
Cabaletta bio  inc.,CABA,"",302509.0,1147000.0,0.0147,0.0404,155,0.0,0.0,,1.0677427,Q3 2021,HEALTH CARE,"","",12.16
Longboard pharmaceuticals inc,LBPH,"",113500.0,554000.0,0.0071,0.011,156,0.0,0.0,,0.8354219,Q1 2021,HEALTH CARE,"","",16.38
Augmedix inc,AUGX,"",88363.0,278000.0,0.0036,,157,88363.0,,new,0.2378008,Q4 2021, ,"","",3.15
Owlet inc,OWLT.WS,"",220704.0,86000.0,0.0011,,158,220704.0,,new,N/A,Q4 2021, ,"","",
Ikena oncology - non voting shares,IKNA-NV,"",0.0,0.0,,0.862,"",-6215466.0,-100.0,soldall,N/A,Q1 2021, ,"","",
Convey holding parent inc,CNVY,"",0.0,0.0,,0.0923,"",-1000000.0,-100.0,soldall,0.0000000,Q2 2021,HEALTH CARE,"","",3.4
Owlet inc,OWLT.WS,CALL,0.0,0.0,,0.0023,"",-220704.0,-100.0,soldall,N/A,Q3 2021, ,"","",
Kala pharmaceuticals inc,KALA,"",0.0,0.0,,0.099,"",-3438998.0,-100.0,soldall,0.0000000,Q3 2017,HEALTH CARE,"","",16.27
Verrica pharmaceuticals inc,VRCA,"",0.0,0.0,,0.2033,"",-1479733.0,-100.0,soldall,0.0000000,Q2 2018,HEALTH CARE,"","",19.73
Cti biopharma corp,CTIC,"",0.0,0.0,,0.2438,"",-7520600.0,-100.0,soldall,0.0000000,Q2 2017,HEALTH CARE,"","",2.18
Regeneron pharmaceuticals inc.,REGN,"",0.0,0.0,,0.0902,"",-13560.0,-100.0,soldall,0.0000000,Q3 2021,HEALTH CARE,"","",605.18
Olema pharmaceuticals  inc.,OLMA,"",0.0,0.0,,0.2447,"",-807792.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",44.21
Progyny  inc.,PGNY,"",0.0,0.0,,0.7816,"",-1270045.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",30.74
Humacyte inc,HUMA,"",0.0,0.0,,0.1914,"",-1500000.0,-100.0,soldall,0.0000000,Q3 2021,FINANCE,"","",11.61
Dice therapeutics inc,DICE,"",0.0,0.0,,0.1584,"",-440000.0,-100.0,soldall,0.0000000,Q3 2021, ,"","",32.75
Kezar life sciences inc,KZR,"",0.0,0.0,,0.1092,"",-1150000.0,-100.0,soldall,0.0000000,Q2 2021,HEALTH CARE,"","",7.08
