Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Deciphera pharmaceuticals inc,DCPH,"",1514171.0,94242000.0,1.3455,1.5847,28,-946400.0,-38.462617,reduction,2.9894788,Q3 2017,HEALTH CARE,"","",24.1
Glaukos corp,GKOS,"",1547646.0,84300000.0,1.2035,,29,1547646.0,,new,4.2517747,Q4 2019,HEALTH CARE,"","",54.47
Ptc therapeutics inc,PTCT,"",1729200.0,83053000.0,1.1857,1.2571,30,-229700.0,-11.725969,reduction,2.8094232,Q3 2018,HEALTH CARE,"","",44.97
Natera inc,NTRA,"",2440613.0,82224000.0,1.1739,1.8673,31,-559515.0,-18.649704,reduction,3.4801269,Q3 2015,HEALTH CARE,"","",23.27
Regeneron pharmaceuticals inc.,REGN,"",209300.0,78588000.0,1.122,1.2007,32,-18800.0,-8.241999,reduction,0.1905672,Q1 2011,HEALTH CARE,"","",357.91
Arvinas holding company llc,ARVN,"",1898800.0,78022000.0,1.1139,0.8568,33,-196483.0,-9.377397,reduction,5.6360938,Q3 2018,HEALTH CARE,"","",16.82
Uniqure n.v.,QURE,"",1081765.0,77519000.0,1.1067,0.6271,34,242165.0,28.842901,addition,2.8580317,Q2 2019,HEALTH CARE,"","",76.6971
Thermo fisher scientific  inc.,TMO,"",220500.0,71634000.0,1.0227,1.9449,35,-131400.0,-37.340153,reduction,0.0550589,Q4 2007,HEALTH CARE,"","",147.8
Meiragtx holdings plc,MGTX,"",3453020.0,69129000.0,0.9869,1.0136,36,103960.0,3.104155,addition,10.3476776,Q3 2018,HEALTH CARE,"","",16.6448
Tandem diabetes care inc,TNDM,"",1141390.0,68038000.0,0.9714,0.7436,37,477000.0,71.795181,addition,1.9461040,Q2 2018,HEALTH CARE,"","",42.7236
Exelixis inc,EXEL,"",3753700.0,66140000.0,0.9443,1.3131,38,-159200.0,-4.068594,reduction,1.2392130,Q2 2018,HEALTH CARE,"","",20.39
Abbott laboratories,ABT,"",715100.0,62114000.0,0.8868,1.3057,39,-107300.0,-13.047179,reduction,0.0404606,Q1 2018,HEALTH CARE,"","",72.52
Horizon therapeutics plc,HZNP,"",1582300.0,57279000.0,0.8178,,40,1582300.0,,new,0.8486457,Q4 2019,HEALTH CARE,"","",36.2
Krystal biotech inc,KRYS,"",994808.0,55092000.0,0.7865,0.3966,41,392858.0,65.264225,addition,5.7503353,Q1 2019,HEALTH CARE,"","",45.8256
Bellus health ord shs,BLU:TSE,"",7025832.0,53137000.0,0.7586,0.8563,42,0.0,0.0,,N/A,Q3 2019, ,"","",
Dexcom inc,DXCM,"",234900.0,51382000.0,0.7336,1.0874,43,-149100.0,-38.828125,reduction,0.2575940,Q4 2018,HEALTH CARE,"","",138.8
Crinetics pharmaceuticals inc,CRNX,"",2039282.0,51166000.0,0.7305,0.582,44,0.0,0.0,,8.4267851,Q3 2018,HEALTH CARE,"","",28.43
Avalanche biotechnologies inc,ADVM,"",4342190.0,50022000.0,0.7142,0.415,45,329221.0,8.203926,addition,6.7362550,Q1 2019,HEALTH CARE,"","",6.9083
Aurinia pharmaceuticals inc,AUPH,"",2345447.0,47519000.0,0.6784,0.3578,46,-1185555.0,-33.575597,reduction,2.4874822,Q1 2019,HEALTH CARE,"","",6.51
Crispr therapeutics ag,CRSP,"",766378.0,46676000.0,0.6664,0.4017,47,249978.0,48.407823,addition,1.4020820,Q3 2019,HEALTH CARE,"","",47.4859
Logicbio therapeutics inc,LOGC,"",6466783.0,46561000.0,0.6647,1.3265,48,0.0,0.0,,28.7540373,Q4 2018,HEALTH CARE,"","",10.4
Prothena corp plc,PRTA,"",2902239.0,45942000.0,0.6559,0.4496,49,-119878.0,-3.96669,reduction,7.2737820,Q1 2019,CONSUMER STAPLES,"","",11.81
Athenex inc,ATNX,"",2772221.0,42332000.0,0.6044,0.7638,50,-536699.0,-16.219764,reduction,3.5872425,Q1 2018,HEALTH CARE,"","",19.49
Argenx se ads adr,ARGX,"",256300.0,41141000.0,0.5874,0.6712,51,-54100.0,-17.429124,reduction,0.6725269,Q2 2017,HEALTH CARE,"","",38.81
Tela bio  inc,TELA,"",3027542.0,39207000.0,0.5598,,52,3027542.0,,new,26.5341104,Q4 2019,HEALTH CARE,"","",12.95
Corvus pharmaceuticals inc,CRVS,"",6767584.0,36816000.0,0.5256,0.3865,53,0.0,0.0,,23.0268255,Q1 2016,HEALTH CARE,"","",12.94
Harpoon therapeutics inc,HARP,"",2446409.0,36182000.0,0.5166,0.6341,54,0.0,0.0,,9.9609487,Q1 2019,HEALTH CARE,"","",9.47
Anthem inc,ANTM,"",106600.0,32196000.0,0.4597,1.16,55,-148000.0,-58.130401,reduction,0.0416699,Q4 2016,HEALTH CARE,"","",245.16
Amgen  inc.,AMGN,"",122100.0,29435000.0,0.4202,0.4484,56,0.0,0.0,,0.0203602,Q4 2002,HEALTH CARE,"","",132.67
Hca healthcare inc,HCA,"",190000.0,28084000.0,0.401,,57,190000.0,,new,0.0557217,Q4 2019,HEALTH CARE,"","",147.81
Iqvia holdings inc,IQV,"",175000.0,27039000.0,0.386,0.4961,58,0.0,0.0,,0.0893313,Q3 2019,HEALTH CARE,"","",149.38
Applied therapeutics inc,APLT,"",987186.0,26930000.0,0.3845,,59,987186.0,,new,5.7899472,Q4 2019,HEALTH CARE,"","",27.28
Zimmer biomet holdings inc,ZBH,"",178700.0,26748000.0,0.3819,,60,178700.0,,new,0.0870349,Q4 2019,HEALTH CARE,"","",149.68
Verrica pharmaceuticals inc,VRCA,"",1479733.0,23513000.0,0.3357,0.4144,61,0.0,0.0,,5.7487685,Q2 2018,HEALTH CARE,"","",19.73
Biomx ord shs,PHGE,"",2313489.0,22406000.0,0.3199,,62,2313489.0,,new,N/A,Q4 2019, ,"","",
Aeglea biotherapeutics inc,AGLE,"",2865524.0,21893000.0,0.3126,0.4181,63,0.0,0.0,,9.9187400,Q2 2016,HEALTH CARE,"","",6.93
Zai lab ltd,ZLAB,"",514000.0,21377000.0,0.3052,0.3155,64,0.0,0.0,,No Data,Q3 2017,HEALTH CARE,"","",24.35
Gilead sciences inc.,GILD,"",326100.0,21190000.0,0.3025,0.3922,65,0.0,0.0,,0.0257489,Q2 2006,HEALTH CARE,"","",68.18
Alcon inc,ALC,"",351380.0,19925000.0,0.2845,0.3889,66,0.0,0.0,,0.0719746,Q2 2019,HEALTH CARE,"","",62.05
Scpharmaceuticals inc,SCPH,"",3409865.0,19300000.0,0.2755,0.3798,67,0.0,0.0,,18.3523412,Q4 2017,HEALTH CARE,"","",12.09
Biogen inc,BIIB,"",64500.0,19139000.0,0.2732,0.1599,68,28300.0,78.176796,addition,0.0349688,Q3 2010,HEALTH CARE,"","",260.4234
Novo-nordisk a/s ads,NVO,"",330000.0,19100000.0,0.2727,0.3237,69,0.0,0.0,,0.0141026,Q3 2017,HEALTH CARE,"","",48.15
Avantor inc,AVTR,"",1012800.0,18382000.0,0.2624,,70,1012800.0,,new,0.1780121,Q4 2019,HEALTH CARE,"","",18.15
Sinovac biotech ltd,SVA1,"",2839500.0,17151000.0,0.2449,0.3152,71,0.0,0.0,,N/A,Q4 2012,HEALTH CARE,"","",4.37
Xtant med hldgs inc com (de),XTNT,"",9207012.0,14731000.0,0.2103,0.4962,72,0.0,0.0,,N/A,Q1 2018, ,"","",
Alpine immune sciences inc,ALPN,"",3670955.0,14096000.0,0.2012,0.2758,73,0.0,0.0,,19.7682014,Q3 2017,HEALTH CARE,"","",11.12
Avrobio inc,AVRO,"",634700.0,12777000.0,0.1824,0.1529,74,64000.0,11.214298,addition,2.6281573,Q2 2018,HEALTH CARE,"","",17.1358
Kala pharmaceuticals inc,KALA,"",3447840.0,12723000.0,0.1816,0.2489,75,0.0,0.0,,10.1377242,Q3 2017,HEALTH CARE,"","",20.66
Spdr(r) s&p(r) biotech etf-spdr(r) s&p(r) biotech etf,XBI,"",127200.0,12098000.0,0.1727,,76,127200.0,,new,No Data,Q4 2019,HEALTH CARE,"","",95.11
Karyopharm therapeutics inc,KPTI,"",621900.0,11922000.0,0.1702,0.1946,77,-444000.0,-41.654939,reduction,1.0043605,Q2 2019,HEALTH CARE,"","",5.99
Mersana therapeutics inc,MRSN,"",2073319.0,11880000.0,0.1696,0.0567,78,182200.0,9.634507,addition,4.3365802,Q1 2019,HEALTH CARE,"","",5.3013
X4 pharmaceuticals ord shs,XFOR,"",1086493.0,11625000.0,0.166,0.2259,79,150000.0,16.017205,addition,N/A,Q1 2019, ,"","",
The health care select sector spdr fund-the health care select sector spdr fund,XLV,"",113200.0,11531000.0,0.1646,,80,113200.0,,new,No Data,Q4 2019,HEALTH CARE,"","",101.86
Neoleukin therapeutics ord shs,NLTX,"",900000.0,11088000.0,0.1583,,81,900000.0,,new,N/A,Q4 2019, ,"","",
Spdr(r) s&p(r) biotech etf-spdr(r) s&p(r) biotech etf,XBI,CALL,110000.0,10462000.0,0.1494,,82,110000.0,,new,No Data,Q4 2019,HEALTH CARE,"","",
Obseva sa,OBSV,"",2605531.0,9953000.0,0.1421,0.4118,83,0.0,0.0,,5.7289600,Q1 2017,HEALTH CARE,"","",10.41
Foamix pharmaceuticals ltd,FOMX1,"",2577982.0,8585000.0,0.1226,0.2762,84,-2210914.0,-46.167509,reduction,4.2262000,Q1 2018,HEALTH CARE,"","",5.19
Iveric bio inc,ISEE,"",1000000.0,8580000.0,0.1225,,85,1000000.0,,new,2.4142926,Q4 2019,HEALTH CARE,"","",8.58
Xenon pharmaceuticals inc,XENE,"",634812.0,8322000.0,0.1188,0.1085,86,0.0,0.0,,2.4624205,Q3 2016,HEALTH CARE,"","",8.1
Essa pharma inc,EPIX,"",1471853.0,8095000.0,0.1156,0.0941,87,0.0,0.0,,10.0262466,Q3 2019,HEALTH CARE,"","",3.37
Cti biopharma corp,CTIC,"",5000000.0,7900000.0,0.1128,0.0794,88,0.0,0.0,,8.6236633,Q2 2017,HEALTH CARE,"","",3.31
Adicet bio  inc,ACET,"",690262.3,7197000.0,0.1028,0.8103,89,0.0,0.0,,13.3362424,Q1 2018,HEALTH CARE,"","",67.06
Verona pharma plc adr,VRNA,"",1250396.0,7190000.0,0.1027,0.1084,90,0.0,0.0,,9.4942749,Q2 2017,HEALTH CARE,"","",11.76
Selecta biosciences inc,SELB,"",2879064.0,6852000.0,0.0978,0.0956,91,0.0,0.0,,6.4279169,Q2 2016,HEALTH CARE,"","",8.74
Pfenex inc,PFNX1,"",614868.0,6751000.0,0.0964,,92,614868.0,,new,1.9457848,Q4 2019,HEALTH CARE,"","",10.98
Aptose biosciences inc,APTO,"",1150000.0,6521000.0,0.0931,,93,1150000.0,,new,2.0739405,Q4 2019,HEALTH CARE,"","",5.67
Zogenix inc,ZGNX,CALL,125000.0,6516000.0,0.093,,94,125000.0,,new,N/A,Q4 2019,HEALTH CARE,"","",
Ionis phrmacutls,IONS,"",106900.0,6458000.0,0.0922,,95,106900.0,,new,0.0760854,Q4 2019,HEALTH CARE,"","",60.41
Health catalyst inc,HCAT,"",179598.0,6232000.0,0.089,0.1078,96,0.0,0.0,,0.4920493,Q3 2019,INFORMATION TECHNOLOGY,"","",31.64
Nabriva therapeutics plc,NBRV,"",464460.0,6131000.0,0.0875,0.1763,97,0.0,0.0,,0.6331157,Q3 2015,HEALTH CARE,"","",8.63
Anaptysbio inc,ANAB,"",375800.0,6107000.0,0.0872,,98,375800.0,,new,1.3892791,Q4 2019,HEALTH CARE,"","",16.25
Milestone pharmaceuticals inc,MIST,"",364206.0,5831000.0,0.0832,,99,364206.0,,new,1.4871621,Q4 2019,HEALTH CARE,"","",16.01
Acceleron pharma inc,XLRN,"",107500.0,5700000.0,0.0814,,100,107500.0,,new,0.2040235,Q4 2019,HEALTH CARE,"","",53.02
Atricure inc,ATRC,"",168621.0,5482000.0,0.0783,,101,168621.0,,new,0.4348143,Q4 2019,HEALTH CARE,"","",32.51
Amarin corp. adr,AMRN,"",249600.0,5351000.0,0.0764,0.0636,102,28500.0,12.890095,addition,0.0698749,Q4 2018,HEALTH CARE,"","",19.6949
Personalis inc,PSNL,"",483842.0,5274000.0,0.0753,0.1347,103,0.0,0.0,,1.5542628,Q2 2019,HEALTH CARE,"","",22.41
Synlogic inc,SYBX,"",2029996.0,5237000.0,0.0748,0.0882,104,0.0,0.0,,6.3997352,Q3 2017,HEALTH CARE,"","",15.62
Incyte corporation,INCY,"",59500.0,5196000.0,0.0742,,105,59500.0,,new,0.0276654,Q4 2019,HEALTH CARE,"","",87.32
Arena pharmaceuticals inc,ARNA,"",110000.0,4996000.0,0.0713,0.0955,106,0.0,0.0,,0.2207506,Q2 2019,HEALTH CARE,"","",58.63
Acadia pharmaceuticals inc,ACAD,"",96143.0,4113000.0,0.0587,0.0657,107,0.0,0.0,,0.0665396,Q2 2019,HEALTH CARE,"","",26.73
Intellia therapeutics inc,NTLA,"",262100.0,3845000.0,0.0549,0.083,108,-65500.0,-19.993895,reduction,0.5362111,Q2 2016,HEALTH CARE,"","",21.35
Dermira inc,DERM1,CALL,250000.0,3790000.0,0.0541,,109,250000.0,,new,N/A,Q4 2019,HEALTH CARE,"","",
Astrazeneca plc,AZN,"",69600.0,3470000.0,0.0495,,110,69600.0,,new,0.0030393,Q4 2019,HEALTH CARE,"","",49.86
Sanofi sa,SNY,"",68400.0,3434000.0,0.049,,111,68400.0,,new,0.0027315,Q4 2019,HEALTH CARE,"","",50.2
Aadi biosciences inc,AADI,"",346436.2,3238000.0,0.0462,0.067,112,0.0,0.0,,12.7961222,Q2 2018,HEALTH CARE,"","",4.15
Biomarin pharmaceutical inc,BMRN,"",34700.0,2934000.0,0.0419,,113,34700.0,,new,0.0193358,Q2 2015,HEALTH CARE,"","",84.55
Kalvista pharmaceuticals inc,KALV,"",160541.0,2859000.0,0.0408,0.0085,114,121808.0,314.481192,addition,0.6094951,Q1 2019,HEALTH CARE,"","",16.3117
Intercept pharmaceuticals inc,ICPT,"",22800.0,2825000.0,0.0403,0.0406,115,-9400.0,-29.192547,reduction,0.0696609,Q3 2019,HEALTH CARE,"","",66.36
Flexion therapeutics inc,FLXN,"",133000.0,2753000.0,0.0393,,116,133000.0,,new,0.3489898,Q2 2019,HEALTH CARE,"","",20.7
Curis inc,CRIS,"",1358363.0,2309000.0,0.033,0.0528,117,116869.0,9.413578,addition,4.0914548,Q3 2019,HEALTH CARE,"","",2.1935
Myokardia inc,MYOK1,"",27900.0,2033000.0,0.029,0.7749,118,-755132.0,-96.436927,reduction,0.0604944,Q4 2018,HEALTH CARE,"","",50.79
Syndax pharmaceuticals inc,SNDX,"",212000.0,1861000.0,0.0266,0.0301,119,0.0,0.0,,0.7811349,Q1 2016,HEALTH CARE,"","",13.32
Eledon pharmaceuticals inc,ELDN,"",176992.26,1846000.0,0.0264,0.0375,120,0.0,0.0,,24.5247612,Q2 2017,HEALTH CARE,"","",87.61
Mirum pharmaceuticals inc,MIRM,"",71300.0,1748000.0,0.025,,121,71300.0,,new,0.3101348,Q4 2019,HEALTH CARE,"","",24.52
Adaptimmune therapeutics plc adr,ADAP,"",1350655.0,1621000.0,0.0231,0.0387,122,0.0,0.0,,1.2901471,Q2 2015,HEALTH CARE,"","",6.85
Immunogen inc.,IMGN,"",286800.0,1464000.0,0.0209,,123,286800.0,,new,0.1913403,Q4 2019,HEALTH CARE,"","",5.11
Insmed inc,INSM,"",59000.0,1409000.0,0.0201,0.1882,124,-503300.0,-89.50738,reduction,0.0661361,Q3 2019,HEALTH CARE,"","",17.64
Protagonist therapeutics inc,PTGX,"",191209.0,1348000.0,0.0192,,125,191209.0,,new,0.7275837,Q4 2019,HEALTH CARE,"","",7.05
Otonomy inc,OTIC,"",350700.0,1343000.0,0.0192,,126,350700.0,,new,1.1404878,Q4 2019,HEALTH CARE,"","",3.83
Spero therapeutics inc,SPRO,"",131653.0,1266000.0,0.0181,0.0283,127,-9056.0,-6.435978,reduction,No Data,Q1 2019,HEALTH CARE,"","",12.81
Sutro biopharma inc,STRO,"",104800.0,1153000.0,0.0165,,128,104800.0,,new,0.4570432,Q4 2019,HEALTH CARE,"","",11.0
Regenxbio inc,RGNX,"",26800.0,1098000.0,0.0157,,129,26800.0,,new,0.0728063,Q4 2019,HEALTH CARE,"","",40.97
Bristol myers squibb rights,BMYR,"",350000.0,1054000.0,0.015,,130,350000.0,,new,N/A,Q4 2019, ,"","",
Mustang bio inc,MBIO,"",251685.0,1027000.0,0.0147,,131,251685.0,,new,0.6222126,Q4 2019,HEALTH CARE,"","",4.08
Rubius therapeutics inc,RUBY,PUT,100000.0,950000.0,0.0136,0.0149,132,0.0,0.0,,N/A,Q3 2019,HEALTH CARE,"","",
Larimar therapeutics inc,LRMR,"",68389.3,911000.0,0.013,,133,68389.3,,new,2.1969494,Q4 2019,HEALTH CARE,"","",13.32
Aptinyx inc,APTX,"",143000.0,489000.0,0.007,,134,143000.0,,new,0.4261025,Q4 2019,HEALTH CARE,"","",3.42
Bioline rx ltd,BLRX,"",69240.0,156000.0,0.0022,0.0035,135,0.0,0.0,,0.9256684,Q1 2013,HEALTH CARE,"","",377.81
Medigus adr,MDGS,"",15000.0,26000.0,0.0004,0.0005,136,0.0,0.0,,No Data,Q3 2015,HEALTH CARE,"","",448.0
Ultragenyx pharmaceutical inc,RARE,"",0.0,0.0,,0.6773,"",-834313.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",44.76
Si-bone inc,SIBN,"",0.0,0.0,,0.1415,"",-422000.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,"","",20.89
Spark therapeutics inc,ONCE,"",0.0,0.0,,0.4507,"",-244900.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",101.83
Wright medical group n.v.,WMGI2,"",0.0,0.0,,1.5021,"",-3837250.0,-100.0,soldall,0.0000000,Q4 2015,HEALTH CARE,"","",25.25
Puma biotechnology inc,PBYI,CALL,0.0,0.0,,0.0306,"",-150000.0,-100.0,soldall,N/A,Q3 2019,HEALTH CARE,"","",
Sarepta therapeutics inc,SRPT,CALL,0.0,0.0,,0.0715,"",-50000.0,-100.0,soldall,N/A,Q3 2019,HEALTH CARE,"","",
Boston scientific inc.,BSX,"",0.0,0.0,,4.068,"",-5268700.0,-100.0,soldall,0.0000000,Q1 2014,HEALTH CARE,"","",21.42
Takeda pharmaceutical co ltd,TAK,"",0.0,0.0,,0.2448,"",-750000.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",20.37
Vyne therapeutics inc,VYNE,"",0.0,0.0,,0.0563,"",-165650.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",7.74
Alder biopharmaceuticals inc,ALDR,PUT,0.0,0.0,,0.1253,"",-350000.0,-100.0,soldall,N/A,Q3 2019,HEALTH CARE,"","",
Cel-sci corp.,CVM,PUT,0.0,0.0,,0.0212,"",-125000.0,-100.0,soldall,N/A,Q3 2019,HEALTH CARE,"","",
Ishares nasdaq biotechnology index fund,IBB,PUT,0.0,0.0,,0.3776,"",-200000.0,-100.0,soldall,No Data,Q3 2019,HEALTH CARE,"","",
Apellis pharmaceuticals inc,APLS,"",0.0,0.0,,0.2852,"",-623859.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,"","",18.57
Puma biotechnology inc,PBYI,"",0.0,0.0,,0.13,"",-636600.0,-100.0,soldall,0.0000000,Q2 2014,HEALTH CARE,"","",76.76
Audentes therapeutics inc,BOLD,"",0.0,0.0,,0.8465,"",-1588069.0,-100.0,soldall,0.0000000,Q3 2016,HEALTH CARE,"","",17.81
Avedro inc,AVDR1,"",0.0,0.0,,1.8264,"",-4240128.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,"","",12.27
Reata pharmaceuticals inc,RETA,PUT,0.0,0.0,,0.2285,"",-150000.0,-100.0,soldall,N/A,Q2 2019,HEALTH CARE,"","",
Principia biopharma inc,PRNB1,"",0.0,0.0,,0.8604,"",-1605713.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",29.22
Ra pharmaceuticals inc,RARX1,"",0.0,0.0,,0.1691,"",-376894.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",23.65
Ehealth inc,EHTH,CALL,0.0,0.0,,0.1267,"",-100000.0,-100.0,soldall,N/A,Q3 2019,FINANCE,"","",
Constellation pharmaceuticals inc,CNST,"",0.0,0.0,,0.1025,"",-835842.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",6.73
