Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Spotify technology sa,SPOT,"",2579571.0,603697000.0,1.3142,1.1478,24,-72024.0,-2.716252,reduction,1.4391159,Q2 2018,COMMUNICATIONS,"","",180.86
Alibaba group holding ltd adr,BABA,"",4220095.0,501305000.0,1.0913,1.2001,25,417.0,0.009882,addition,0.1556706,Q3 2016,COMMUNICATIONS,"","",159.656
Elastic nv,ESTC,"",4019843.0,494802000.0,1.0771,1.1505,26,0.0,0.0,,4.3404326,Q4 2018,INFORMATION TECHNOLOGY,"","",65.62
Roblox corp. class a,RBLX,"",4580491.0,472523000.0,1.0286,2.5298,27,-12850331.0,-73.721888,reduction,0.8872722,Q1 2021,INFORMATION TECHNOLOGY,"","",64.83
Apollo global management inc,APO,"",6369585.0,461349000.0,1.0043,2.6458,28,-15993288.0,-71.517144,reduction,2.5831772,Q1 2017,FINANCE,"","",25.76
Adobe systems  inc.,ADBE,"",737500.0,418207000.0,0.9104,0.8156,29,0.0,0.0,,0.1548069,Q2 2018,INFORMATION TECHNOLOGY,"","",424.24
Peloton interactive inc,PTON,"",10214682.0,365277000.0,0.7952,1.2035,30,3017749.0,41.931042,addition,3.7256537,Q1 2020,CONSUMER DISCRETIONARY,"","",54.8397
Uipath inc,PATH,"",8211825.0,354176000.0,0.771,1.0654,31,-2329818.0,-22.10109,reduction,1.8546253,Q2 2021,INFORMATION TECHNOLOGY,"","",67.76
Coupa software inc,COUP,"",2028410.0,320590000.0,0.6979,0.6311,32,529410.0,35.317545,addition,2.7161187,Q4 2020,INFORMATION TECHNOLOGY,"","",257.2315
Xpeng inc.,XPEV,"",6229000.0,313506000.0,0.6825,0.0444,33,5579000.0,858.307692,addition,0.9570491,Q3 2020,CONSUMER DISCRETIONARY,"","",47.1724
Confluent inc,CFLT,"",3903967.0,297638000.0,0.6479,0.0458,34,3503967.0,875.99175,addition,5.6140655,Q2 2021,INFORMATION TECHNOLOGY,"","",73.2953
Qualtrics intl inc,XM,"",8175580.0,289416000.0,0.63,0.3252,35,4214838.0,106.415364,addition,6.9250815,Q1 2021,INFORMATION TECHNOLOGY,"","",35.8893
Doubleverify holdings inc,DV,"",8591534.0,285926000.0,0.6224,0.9084,36,-5250960.0,-37.933627,reduction,5.4158085,Q2 2021,INFORMATION TECHNOLOGY,"","",42.34
Mastercard inc,MA,"",724000.0,260148000.0,0.5663,0.4836,37,0.0,0.0,,0.0742786,Q4 2007,FINANCE,"","",131.38
Robinhood markets inc,HOOD,"",13664001.0,242673000.0,0.5283,1.1045,38,0.0,0.0,,1.8729338,Q3 2021,FINANCE,"","",42.08
Sunrun inc,RUN,"",7073257.0,242613000.0,0.5281,0.5979,39,0.0,0.0,,3.4169514,Q1 2018,ENERGY,"","",13.57
1life healthcare inc.,ONEM,"",13793100.0,242345000.0,0.5276,0.4175,40,3060217.0,28.512535,addition,7.2257260,Q4 2020,INFORMATION TECHNOLOGY,"","",31.3585
Li auto inc. ads,LI,"",7402989.0,237636000.0,0.5173,0.0177,41,7052989.0,2015.139714,addition,0.8658956,Q3 2020,CONSUMER DISCRETIONARY,"","",31.4045
Square inc,SQ,"",1384000.0,223530000.0,0.4866,0.4213,42,469500.0,51.33953,addition,0.3467152,Q4 2020,FINANCE,"","",203.6669
Embark technology inc,EMBK,"",23293320.0,202186000.0,0.4401,,43,23293320.0,,new,6.4262683,Q4 2021,FINANCE,"","",8.68
Ozon holdings plc,OZON,"",6410988.0,189829000.0,0.4132,0.2669,44,3657127.0,132.799985,addition,3.0153217,Q4 2020,CONSUMER DISCRETIONARY,"","",37.5052
Futu holdings ltd,FUTU,"",4189846.0,181420000.0,0.3949,0.7326,45,0.0,0.0,,4.9377465,Q1 2021,INFORMATION TECHNOLOGY,"","",147.76
Paypal holdings inc,PYPL,"",896001.0,168968000.0,0.3678,0.4479,46,0.0,0.0,,0.0762599,Q4 2019,COMMUNICATIONS,"","",108.17
Ironsource ltd,IS,"",20500000.0,158670000.0,0.3454,0.4281,47,0.0,0.0,,20.0195313,Q1 2021,FINANCE,"","",10.49
Toast inc,TOST,"",4500000.0,156195000.0,0.34,0.1199,48,3250000.0,260.0,addition,6.1033387,Q3 2021,INFORMATION TECHNOLOGY,"","",38.9433
Matterport inc,MTTR,"",7500000.0,154800000.0,0.337,0.2724,49,0.0,0.0,,3.0927292,Q3 2021,FINANCE,"","",18.91
8x8 inc,EGHT,"",9000000.0,150840000.0,0.3284,0.4044,50,0.0,0.0,,7.8982141,Q1 2019,INFORMATION TECHNOLOGY,"","",26.58
Blend labs inc,BLND,"",19900829.0,146072000.0,0.318,0.4784,51,1425032.0,7.712966,addition,9.1699157,Q3 2021,INFORMATION TECHNOLOGY,"","",13.0403
Asana  inc.,ASAN,"",1955000.0,145745000.0,0.3173,0.5747,52,-926202.0,-32.146375,reduction,2.0012212,Q3 2020,INFORMATION TECHNOLOGY,"","",29.15
Dlocal limited cl a,DLO,"",3928942.0,140224000.0,0.3052,0.2727,53,1326942.0,50.997002,addition,2.7242296,Q2 2021, ,"","",20.7559
Perimeter solutions sa,PRM,"",10000000.0,138900000.0,0.3024,,54,10000000.0,,new,6.3638478,Q4 2021,MATERIALS,"","",13.89
Digitalocean holdings inc,DOCN,"",1700000.0,136561000.0,0.2973,0.2535,55,0.0,0.0,,1.5572556,Q1 2021,INFORMATION TECHNOLOGY,"","",42.13
Warby parker inc,WRBY,"",2768231.0,128889000.0,0.2806,1.5422,56,-12364450.0,-81.706936,reduction,2.9408674,Q3 2021,CONSUMER DISCRETIONARY,"","",53.05
Gds holdings ltd adr,GDS,"",2572811.0,121334000.0,0.2641,0.2798,57,0.0,0.0,,1.4417646,Q2 2019,COMMUNICATIONS,"","",37.57
Vtex,VTEX,"",11312217.0,121267000.0,0.264,0.447,58,0.0,0.0,,No Data,Q3 2021,INFORMATION TECHNOLOGY,"","",20.57
Weave communications inc,WEAV,"",7426846.0,112740000.0,0.2454,,59,7426846.0,,new,11.5611169,Q4 2021,INFORMATION TECHNOLOGY,"","",15.18
Airbnb  inc.,ABNB,"",650000.0,108219000.0,0.2356,0.2095,60,0.0,0.0,,0.1874149,Q4 2020,CONSUMER DISCRETIONARY,"","",146.8
Jamf holding corp.,JAMF,"",2778778.0,105621000.0,0.2299,0.2056,61,0.0,0.0,,2.3342234,Q3 2020,INFORMATION TECHNOLOGY,"","",37.61
Coupang inc,CPNG,"",3571428.0,104929000.0,0.2284,0.1911,62,0.0,0.0,,0.2265217,Q1 2021,CONSUMER DISCRETIONARY,"","",49.35
Aihuishou international co. ltd,RERE,"",16634893.0,98811000.0,0.2151,0.0345,63,14843700.0,828.704668,addition,12.5435288,Q2 2021,CONSUMER DISCRETIONARY,"","",5.4038
Salesforce.com inc.,CRM,"",387700.0,98526000.0,0.2145,0.202,64,0.0,0.0,,0.0393604,Q4 2017,INFORMATION TECHNOLOGY,"","",156.91
Taskus inc,TASK,"",1779000.0,95995000.0,0.209,,65,1779000.0,,new,6.5266488,Q4 2021,INFORMATION TECHNOLOGY,"","",53.96
Full truck alliance co ltd,YMM,"",11466707.0,95976000.0,0.2089,,66,11466707.0,,new,1.2297861,Q4 2021,INFORMATION TECHNOLOGY,"","",8.37
Playtika holding corp,PLTK,"",5500000.0,95095000.0,0.207,0.2919,67,0.0,0.0,,1.3426613,Q1 2021,INFORMATION TECHNOLOGY,"","",27.21
Sentinelone inc,S,"",1764801.0,89105000.0,0.194,0.1556,68,253000.0,16.735007,addition,4.2343129,Q2 2021,INFORMATION TECHNOLOGY,"","",43.6454
Rivian automotive inc,RIVN,"",751000.0,77871000.0,0.1695,,69,751000.0,,new,0.0841464,Q4 2021,CONSUMER DISCRETIONARY,"","",103.69
Goodrx holdings  inc.,GDRX,"",2345000.0,76635000.0,0.1668,0.1848,70,0.0,0.0,,2.9058954,Q3 2020,HEALTH CARE,"","",49.08
Zendesk inc,ZEN,"",714000.0,74463000.0,0.1621,0.1596,71,0.0,0.0,,0.5906286,Q3 2018,INFORMATION TECHNOLOGY,"","",69.61
Anaplan inc,PLAN,"",1495868.0,68586000.0,0.1493,0.1498,72,215000.0,16.785492,addition,1.0130378,Q3 2019,INFORMATION TECHNOLOGY,"","",37.7925
Monday.com ltd,MNDY,"",200000.0,61744000.0,0.1344,0.1253,73,0.0,0.0,,0.4574125,Q2 2021,INFORMATION TECHNOLOGY,"","",5.45
Applovin corp,APP,"",600000.0,56556000.0,0.1231,0.0834,74,0.0,0.0,,0.2650020,Q2 2021,INFORMATION TECHNOLOGY,"","",75.17
Bigcommerce holdings  inc.,BIGC,"",1350000.0,47750000.0,0.1039,0.1313,75,0.0,0.0,,1.8849816,Q3 2020,INFORMATION TECHNOLOGY,"","",83.3
Olo inc,OLO,"",2151729.0,44777000.0,0.0975,0.0393,76,1470729.0,215.966079,addition,3.7697572,Q1 2021,INFORMATION TECHNOLOGY,"","",22.576
Mongodb inc,MDB,"",82000.0,43407000.0,0.0945,0.0743,77,0.0,0.0,,0.1228407,Q4 2017,INFORMATION TECHNOLOGY,"","",132.5
Datto holding corp.,MSP,"",1500000.0,39525000.0,0.086,0.0689,78,0.0,0.0,,0.9198308,Q4 2020,INFORMATION TECHNOLOGY,"","",27.0
Altc acquisition corp,ALCC,"",4000000.0,39400000.0,0.0858,0.0755,79,0.0,0.0,,7.7745384,Q3 2021,FINANCE,"","",9.83
On24 inc.,ONTF,"",2260000.0,39211000.0,0.0854,0.0866,80,0.0,0.0,,4.7510948,Q1 2021,INFORMATION TECHNOLOGY,"","",40.17
Marqeta inc,MQ,"",2207000.0,37894000.0,0.0825,,81,2207000.0,,new,0.9492747,Q4 2021,INFORMATION TECHNOLOGY,"","",17.17
Doximity inc,DOCS,"",750000.0,37598000.0,0.0818,0.1163,82,0.0,0.0,,N/A,Q2 2021,HEALTH CARE,"","",
Kanzhun ltd,BZ,"",1050000.0,36624000.0,0.0797,0.0726,83,0.0,0.0,,N/A,Q2 2021,INFORMATION TECHNOLOGY,"","",
Visa inc,V,"",163000.0,35324000.0,0.0769,0.0697,84,0.0,0.0,,0.0097756,Q3 2016,FINANCE,"","",80.48
Gitlab inc.,GTLB,"",400000.0,34800000.0,0.0758,,85,400000.0,,new,3.1746032,Q4 2021,INFORMATION TECHNOLOGY,"","",87.0
Just eat takeaway.com nv,GRUB,"",3197957.0,34410000.0,0.0749,0.0893,86,0.0,0.0,,No Data,Q2 2021,CONSUMER DISCRETIONARY,"","",18.26
Bumble inc,BMBL,"",1000000.0,33860000.0,0.0737,0.096,87,0.0,0.0,,0.7737448,Q1 2021,INFORMATION TECHNOLOGY,"","",62.38
Intuit  inc.,INTU,"",52190.0,33570000.0,0.0731,0.0863,88,-31042.0,-37.295752,reduction,0.0184308,Q4 2020,INFORMATION TECHNOLOGY,"","",379.85
Avepoint inc,AVPT,"",5000000.0,31450000.0,0.0685,0.0815,89,0.0,0.0,,2.7560335,Q3 2021,FINANCE,"","",8.49
C3ai  inc.,AI,"",1000000.0,31250000.0,0.068,0.089,90,0.0,0.0,,0.9848594,Q4 2020,INFORMATION TECHNOLOGY,"","",138.75
Dynatrace inc,DT,"",500000.0,30175000.0,0.0657,0.0682,91,0.0,0.0,,0.1753948,Q3 2019,INFORMATION TECHNOLOGY,"","",18.67
Jfrog ltd.,FROG,"",1000000.0,29700000.0,0.0647,0.0644,92,0.0,0.0,,1.0374435,Q3 2020,INFORMATION TECHNOLOGY,"","",84.65
Sumo logic  inc.,SUMO,"",2127000.0,28842000.0,0.0628,0.1718,93,-3420150.0,-61.655986,reduction,1.8990395,Q3 2020,INFORMATION TECHNOLOGY,"","",21.74
Logistics innovation technologies corp,LITTU,"",2800000.0,28000000.0,0.061,0.0533,94,0.0,0.0,,8.0000000,Q2 2021,FINANCE,"","",
Smartsheet inc,SMAR,"",360000.0,27882000.0,0.0607,0.0476,95,0.0,0.0,,0.2840186,Q1 2019,INFORMATION TECHNOLOGY,"","",42.13
Hashicorp inc,HCP,"",303937.0,27670000.0,0.0602,,96,303937.0,,new,N/A,Q4 2021,INFORMATION TECHNOLOGY,"","",91.04
Braze inc,BRZE,"",350000.0,27006000.0,0.0588,,97,350000.0,,new,3.5200452,Q4 2021,COMMUNICATIONS,"","",77.16
Tcv acquisition corp,TCVA,"",2500000.0,24650000.0,0.0537,0.0471,98,0.0,0.0,,6.0827251,Q2 2021,FINANCE,"","",9.91
Cloudflare inc,NET,"",175000.0,23013000.0,0.0501,0.0379,99,0.0,0.0,,0.0638959,Q3 2019,INFORMATION TECHNOLOGY,"","",18.57
Blacksky technology inc,BKSY,"",5000000.0,22450000.0,0.0489,0.0994,100,0.0,0.0,,4.3060214,Q3 2021,INFORMATION TECHNOLOGY,"","",10.35
Revolution healthcare acquisition corp,REVHU,"",2250000.0,22275000.0,0.0485,0.0426,101,0.0,0.0,,4.5000000,Q1 2021,FINANCE,"","",10.05
Squarespace inc,SQSP,"",730777.0,21558000.0,0.0469,0.0542,102,0.0,0.0,,0.8075826,Q2 2021,INFORMATION TECHNOLOGY,"","",59.41
Freshworks inc,FRSH,"",809071.0,21246000.0,0.0462,0.0574,103,109071.0,15.581571,addition,2.3471621,Q3 2021, ,"","",40.4751
Svf investment corp.,SVFAU,"",2000000.0,20560000.0,0.0448,0.0382,104,0.0,0.0,,3.8095238,Q1 2021,FINANCE,"","",10.56
Ginkgo bioworks holdings  inc,DNA,"",2425000.0,20152000.0,0.0439,0.054,105,0.0,0.0,,0.1850039,Q3 2021,HEALTH CARE,"","",11.59
Affirm holdings inc,AFRM,"",200000.0,20112000.0,0.0438,0.0458,106,0.0,0.0,,0.0960636,Q1 2021,INFORMATION TECHNOLOGY,"","",70.72
Nextdoor holdings inc,KIND,"",2500000.0,19725000.0,0.0429,,107,2500000.0,,new,3.1664142,Q4 2021,CONSUMER DISCRETIONARY,"","",7.89
Altimeter growth corp. 2,AGCB,"",1996000.0,19681000.0,0.0428,0.0379,108,0.0,0.0,,4.3297180,Q1 2021,FINANCE,"","",10.38
Twilio inc,TWLO,"",74701.0,19672000.0,0.0428,0.0458,109,0.0,0.0,,0.0443465,Q3 2018,INFORMATION TECHNOLOGY,"","",115.88
New oriental education & tech group inc adr,EDU,"",9217500.0,19357000.0,0.0421,0.0363,110,0.0,0.0,,0.5431752,Q4 2016,CONSUMER DISCRETIONARY,"","",7.53
Liberty media acquisition corp,LMACU,"",1700000.0,18003000.0,0.0392,0.0337,111,0.0,0.0,,3.4000000,Q1 2021,FINANCE,"","",10.71
Meli kaszek pioneer corp,MEKA,"",1500000.0,17340000.0,0.0377,0.0318,112,0.0,0.0,,5.0462574,Q3 2021,FINANCE,"","",11.05
Dingdong limited ads,DDL,"",1050000.0,16979000.0,0.037,0.0477,113,0.0,0.0,,0.5258182,Q2 2021,CONSUMER DISCRETIONARY,"","",38.3
Spire global inc,SPIR,"",5000000.0,16900000.0,0.0368,0.1204,114,0.0,0.0,,3.7360658,Q3 2021,FINANCE,"","",12.53
Katapult holdings inc,KPLT,"",5000000.0,16850000.0,0.0367,0.0522,115,0.0,0.0,,N/A,Q2 2021, ,"","",
Oscar health  inc.,OSCR,"",2127454.0,16701000.0,0.0364,0.251,116,-5387113.0,-71.688934,reduction,1.2198704,Q1 2021,FINANCE,"","",24.75
Definitive healthcare corp,DH,"",600000.0,16398000.0,0.0357,0.0494,117,0.0,0.0,,0.6797840,Q3 2021, ,"","",42.83
Duolingo inc,DUOL,"",150000.0,15917000.0,0.0346,0.0479,118,0.0,0.0,,0.9495571,Q3 2021,INFORMATION TECHNOLOGY,"","",166.36
Ncino inc.,NCNO,"",275000.0,15087000.0,0.0328,0.0375,119,0.0,0.0,,0.2842394,Q3 2020,FINANCE,"","",79.68
Avidxchange holdings inc,AVDX,"",1000000.0,15060000.0,0.0328,,120,1000000.0,,new,0.5096501,Q4 2021, ,"","",15.06
Joby aviation inc,JOBY,"",2000000.0,14600000.0,0.0318,0.0387,121,0.0,0.0,,0.3311837,Q3 2021,TRANSPORTS,"","",10.06
Endeavor group holdings  inc.,EDR,"",400000.0,13956000.0,0.0304,0.022,122,0.0,0.0,,0.1529736,Q2 2021,COMMUNICATIONS,"","",27.71
Ke holdings inc.,BEKE,"",665416.0,13388000.0,0.0291,0.1323,123,-3104886.0,-82.351122,reduction,0.0742820,Q3 2020,INFORMATION TECHNOLOGY,"","",46.8
Sportradar group ag,SRAD,"",750000.0,13178000.0,0.0287,0.0326,124,0.0,0.0,,0.3653679,Q3 2021,INFORMATION TECHNOLOGY,"","",22.63
Avalara inc,AVLR,"",100000.0,12911000.0,0.0281,0.0336,125,0.0,0.0,,0.1150538,Q2 2018,INFORMATION TECHNOLOGY,"","",53.37
Grab holdings limited,GRAB,"",1800000.0,12834000.0,0.0279,,126,1800000.0,,new,0.0455779,Q4 2021,FINANCE,"","",7.13
Stoneco ltd,STNE,"",730827.0,12322000.0,0.0268,0.0487,127,0.0,0.0,,0.2767881,Q4 2018,FINANCE,"","",18.99
Yatsen holding ltd ads,YSG,"",5714000.0,12285000.0,0.0267,0.1617,128,-16374713.0,-74.131585,reduction,1.2776278,Q4 2020,CONSUMER DISCRETIONARY,"","",10.92
Chindata group holdings ltd ads,CD,"",1850000.0,12192000.0,0.0265,0.0299,129,0.0,0.0,,1.0620097,Q3 2020,INFORMATION TECHNOLOGY,"","",16.23
Cazoo group ltd,CZOO,"",2000000.0,12060000.0,0.0263,0.0299,130,0.0,0.0,,1.7980952,Q3 2021,FINANCE,"","",7.77
Bright health group inc,BHG,"",3350000.0,11524000.0,0.0251,0.1857,131,-8497808.0,-71.724727,reduction,0.5331719,Q2 2021,FINANCE,"","",17.16
Svf investment corp 3,SVFC,"",1100000.0,11000000.0,0.0239,0.0208,132,0.0,0.0,,N/A,Q1 2021,FINANCE,"","",
Expensify inc,EXFY,"",250000.0,11000000.0,0.0239,,133,250000.0,,new,0.3702621,Q4 2021,INFORMATION TECHNOLOGY,"","",44.0
Duck creek technologies  inc.,DCT,"",350000.0,10539000.0,0.0229,0.0297,134,0.0,0.0,,0.2609574,Q3 2020,INFORMATION TECHNOLOGY,"","",45.43
Didi global inc,DIDI,"",2000000.0,9960000.0,0.0217,0.0299,135,0.0,0.0,,0.0459358,Q2 2021,INFORMATION TECHNOLOGY,"","",14.14
Lead edge growth opps ltd,LEGAU,"",1000000.0,9950000.0,0.0217,0.0192,136,0.0,0.0,,10.4362738,Q1 2021,FINANCE,"","",9.97
Zoominfo technologies inc.,ZI,"",150000.0,9630000.0,0.021,0.0176,137,0.0,0.0,,0.0383279,Q2 2020,COMMUNICATIONS,"","",51.03
Ldh growth corp i,LDHAU,"",960000.0,9533000.0,0.0208,0.0182,138,0.0,0.0,,4.8000000,Q1 2021,FINANCE,"","",10.12
Williams rowland acquisition corp,WRAC.U,"",925000.0,9352000.0,0.0204,0.018,139,0.0,0.0,,No Data,Q3 2021,FINANCE,"","",10.15
Knowbe4 inc,KNBE,"",403501.0,9256000.0,0.0201,0.0137,140,78501.0,24.154154,addition,1.1611620,Q2 2021,INFORMATION TECHNOLOGY,"","",29.6494
Provident acquisition corp.,PAQCU,"",800000.0,8000000.0,0.0174,0.0154,141,0.0,0.0,,4.0000000,Q1 2021,FINANCE,"","",10.16
Svf investment corp 2,SVFB,"",775000.0,7673000.0,0.0167,0.0146,142,0.0,0.0,,3.2617845,Q1 2021,FINANCE,"","",10.1
Xp inc.,XP,"",200000.0,5748000.0,0.0125,0.0154,143,0.0,0.0,,0.0529430,Q4 2019,FINANCE,"","",38.52
Pagerduty inc,PD,"",150000.0,5213000.0,0.0113,0.0119,144,0.0,0.0,,0.1744592,Q2 2019,INFORMATION TECHNOLOGY,"","",47.05
Vertex  inc.,VERX,"",325000.0,5158000.0,0.0112,0.012,145,0.0,0.0,,0.7971012,Q3 2020,INFORMATION TECHNOLOGY,"","",23.0
Dropbox inc,DBX,"",200000.0,4908000.0,0.0107,0.0112,146,0.0,0.0,,0.0645379,Q1 2018,INFORMATION TECHNOLOGY,"","",31.25
Alkami technology inc,ALKT,"",150000.0,3009000.0,0.0066,0.0071,147,0.0,0.0,,0.1701686,Q2 2021, ,"","",35.67
Outset medical  inc.,OM,"",55000.0,2535000.0,0.0055,0.0052,148,0.0,0.0,,0.1167869,Q3 2020,INFORMATION TECHNOLOGY,"","",50.0
Huya inc,HUYA,"",362000.0,2512000.0,0.0055,0.0058,149,0.0,0.0,,0.4199742,Q2 2018,INFORMATION TECHNOLOGY,"","",32.89
American well corp.,AMWL,"",400000.0,2416000.0,0.0053,0.007,150,0.0,0.0,,0.1898598,Q3 2020,HEALTH CARE,"","",29.64
Health catalyst inc,HCAT,"",50000.0,1981000.0,0.0043,0.0048,151,0.0,0.0,,0.0960517,Q3 2019,INFORMATION TECHNOLOGY,"","",31.64
Solarwinds corp,SWI,"",100000.0,1419000.0,0.0031,0.0032,152,0.0,0.0,,0.0628574,Q4 2018,INFORMATION TECHNOLOGY,"","",14.58
Okta inc,OKTA,"",5590.0,1253000.0,0.0027,0.0025,153,0.0,0.0,,0.0037636,Q3 2021,INFORMATION TECHNOLOGY,"","",237.34
Agora  inc. ads,API,"",70000.0,1135000.0,0.0025,0.0962,154,-1656123.0,-95.944669,reduction,0.0722949,Q2 2020,INFORMATION TECHNOLOGY,"","",39.75
N-able inc,NABL,"",100000.0,1110000.0,0.0024,0.0024,155,0.0,0.0,,0.0558746,Q3 2021,INFORMATION TECHNOLOGY,"","",12.41
Ginkgo bioworks holdings inc,DNA.WS1,"",485000.0,1086000.0,0.0024,0.0032,156,0.0,0.0,,N/A,Q3 2021, ,"","",
Douyu international holdings ltd,DOYU,"",400000.0,1056000.0,0.0023,0.0025,157,0.0,0.0,,0.1233008,Q3 2019,INFORMATION TECHNOLOGY,"","",8.19
Oak street health  inc.,OSH,"",25000.0,829000.0,0.0018,0.002,158,0.0,0.0,,0.0103766,Q3 2020,INFORMATION TECHNOLOGY,"","",53.44
Joby aviation inc,JOBY.WS,"",500000.0,780000.0,0.0017,0.0022,159,0.0,0.0,,N/A,Q3 2021, ,"","",
Grab holdings limited,GRABW,"",360000.0,760000.0,0.0017,,160,360000.0,,new,No Data,Q4 2021,FINANCE,"","",2.11
Dada nexus ltd. ads,DADA,"",50000.0,658000.0,0.0014,0.0019,161,0.0,0.0,,0.0213737,Q2 2020,COMMUNICATIONS,"","",22.3
Redfin corp,RDFN,"",14676.0,563000.0,0.0012,0.0016,162,-2305.0,-13.573994,reduction,0.0139134,Q3 2017,REAL ESTATE,"","",25.09
Farmland partners inc,FPI,"",44502.0,532000.0,0.0012,0.001,163,0.0,0.0,,0.0987561,Q1 2017,REAL ESTATE,"","",11.17
Cazoo group ltd,CZOO.WS,"",500000.0,450000.0,0.001,0.0014,164,0.0,0.0,,N/A,Q3 2021, ,"","",
Momentive global inc,MNTV,"",10573.0,224000.0,0.0005,0.0004,165,0.0,0.0,,0.0070992,Q3 2018,INFORMATION TECHNOLOGY,"","",16.03
Semrush holdings inc,SEMR,"",10000.0,209000.0,0.0005,0.0004,166,0.0,0.0,,0.0389746,Q1 2021,INFORMATION TECHNOLOGY,"","",11.91
Kingsoft cloud holdings limited adr,KC,"",10000.0,158000.0,0.0003,0.0005,167,0.0,0.0,,0.0041379,Q2 2020,INFORMATION TECHNOLOGY,"","",31.52
