Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Regenxbio inc,RGNX,"",608000.0,21645000.0,0.5831,1.1446,42,-362997.0,-37.383947,reduction,1.6517251,Q3 2015,HEALTH CARE,"","",38.97
Bio-rad laboratories inc class a,BIO,"",65000.0,21628000.0,0.5827,,43,65000.0,,new,0.2181208,Q3 2019,HEALTH CARE,"","",332.74
Urovant sciences ltd,UROV1,"",2246547.0,21275000.0,0.5732,0.3404,44,371121.0,19.788624,addition,7.4045715,Q3 2018,HEALTH CARE,"","",9.1444
Ehealth inc,EHTH,"",255089.0,17037000.0,0.459,0.7626,45,-130893.0,-33.911685,reduction,1.1183209,Q3 2018,FINANCE,"","",63.4
Vapotherm inc,VAPO,"",1764470.0,16709000.0,0.4502,0.7412,46,360000.0,25.632445,addition,10.0826857,Q4 2018,HEALTH CARE,"","",18.0824
Aldeyra therapeutics inc,ALDX,"",3085458.0,16260000.0,0.4381,0.4248,47,0.0,0.0,,11.1873024,Q1 2015,HEALTH CARE,"","",6.54
Merit medical systems inc.,MMSI,"",528788.0,16107000.0,0.4339,1.1169,48,-288421.0,-35.293419,reduction,0.9582965,Q3 2017,HEALTH CARE,"","",45.52
Stoke therapeutics inc,STOK,"",671978.0,14440000.0,0.389,0.4498,49,0.0,0.0,,2.0537225,Q2 2019,HEALTH CARE,"","",29.17
Molecular templates inc,MTEM,"",1974133.0,13010000.0,0.3505,0.3782,50,0.0,0.0,,5.3441608,Q3 2017,HEALTH CARE,"","",5.97
Concert pharmaceuticals inc,CNCE,"",2194641.0,12904000.0,0.3476,0.6071,51,-10000.0,-0.453589,reduction,9.2211807,Q4 2018,HEALTH CARE,"","",12.48
Agile therapeutics inc,AGRX,"",10726750.0,12711000.0,0.3424,0.2396,52,2300000.0,27.294034,addition,23.9543323,Q1 2019,HEALTH CARE,"","",1.4403
Morphic holding inc,MORF,"",650000.0,11772000.0,0.3172,0.2956,53,0.0,0.0,,25.0965251,Q2 2019,HEALTH CARE,"","",19.82
10x genomics inc,TXG,"",220000.0,11088000.0,0.2987,,54,220000.0,,new,No Data,Q3 2019,HEALTH CARE,"","",50.4
Sc health corp,SCPE.UN1,"",1000000.0,10350000.0,0.2788,,55,1000000.0,,new,No Data,Q3 2019,FINANCE,"","",10.35
Marker therapeutics inc,MRKR,"",2000000.0,10220000.0,0.2753,0.3635,56,0.0,0.0,,14.5878920,Q4 2018,HEALTH CARE,"","",5.55
Ideaya biosciences inc,IDYA,"",1141484.0,9584000.0,0.2582,0.2609,57,0.0,0.0,,5.8597741,Q2 2019,HEALTH CARE,"","",9.96
Adaptive biotechnologies corp,ADPT,"",295000.0,9116000.0,0.2456,0.3159,58,10000.0,3.508772,addition,0.2373481,Q2 2019,HEALTH CARE,"","",47.7102
Motus gi holdings inc,MOTS,"",4210542.0,8336000.0,0.2246,0.2927,59,0.0,0.0,,No Data,Q1 2018,HEALTH CARE,"","",4.01
Cymabay therapeutics inc,CBAY,"",1520355.0,7784000.0,0.2097,0.6346,60,-2342466.0,-60.641329,reduction,2.2130349,Q3 2017,HEALTH CARE,"","",10.43
Teladoc health inc,TDOC,PRN,5000000.0,7398000.0,0.1993,,61,5000000.0,,new,N/A,Q3 2019,HEALTH CARE,"","",
Mei pharma inc,MEIP,"",4400440.0,7392000.0,0.1991,0.2524,62,0.0,0.0,,6.1725908,Q4 2018,HEALTH CARE,"","",2.64
Alector inc,ALEC,"",511731.0,7379000.0,0.1988,0.214,63,0.0,0.0,,0.7434709,Q1 2019,HEALTH CARE,"","",18.72
Viewray inc,VRAY,"",2451748.0,7110000.0,0.1916,1.1028,64,-3003495.0,-55.057034,reduction,2.4895898,Q4 2017,HEALTH CARE,"","",8.83
Zimmer biomet holdings inc,ZBH,"",50000.0,6864000.0,0.1849,,65,50000.0,,new,0.0243522,Q3 2019,HEALTH CARE,"","",137.27
Aquestive therapeutics inc,AQST,"",2113400.0,6720000.0,0.181,0.2037,66,0.0,0.0,,No Data,Q3 2018,HEALTH CARE,"","",12.4
Health catalyst inc,HCAT,"",210924.0,6674000.0,0.1798,,67,210924.0,,new,No Data,Q3 2019,INFORMATION TECHNOLOGY,"","",31.64
Intercept pharmaceuticals inc,ICPT,"",97600.0,6477000.0,0.1745,0.1782,68,0.0,0.0,,0.2984709,Q2 2019,HEALTH CARE,"","",79.57
Orchard therapeutics plc,ORTX,"",521800.0,6198000.0,0.167,0.1675,69,0.0,0.0,,0.5424680,Q4 2018,HEALTH CARE,"","",15.73
Select interior concepts inc,SIC1,"",440000.0,5707000.0,0.1538,,70,440000.0,,new,1.7571885,Q3 2019,INDUSTRIALS,"","",12.97
Provention bio inc,PRVB,"",666322.0,4548000.0,0.1225,,71,666322.0,,new,1.6933215,Q3 2019,HEALTH CARE,"","",6.825
Cerner corp.,CERN,"",65000.0,4431000.0,0.1194,,72,65000.0,,new,0.0204152,Q3 2019,HEALTH CARE,"","",68.17
Translate bio inc,TBIO,"",435000.0,4311000.0,0.1161,0.1261,73,0.0,0.0,,No Data,Q2 2018,HEALTH CARE,"","",12.65
Health sciences acquisitions corp,IMVTU1,"",400000.0,4292000.0,0.1156,0.0973,74,0.0,0.0,,No Data,Q2 2019,FINANCE,"","",10.6
Alphatec holdings inc,ATEC,"",850000.0,4267000.0,0.115,,75,850000.0,,new,1.4183214,Q3 2019,HEALTH CARE,"","",5.02
Fulcrum therapeutics inc,FULC,"",600000.0,3984000.0,0.1073,,76,600000.0,,new,No Data,Q3 2019,HEALTH CARE,"","",6.64
Veru inc,VERU,"",1650000.0,3564000.0,0.096,0.0706,77,205000.0,14.186851,addition,2.5369004,Q3 2018,CONSUMER STAPLES,"","",1.5207
Twist bioscience corp,TWST,"",145856.0,3483000.0,0.0938,0.0738,78,35000.0,31.57249,addition,0.4479607,Q2 2019,HEALTH CARE,"","",27.779
Acasti pharma inc,ACST,"",222485.25,3364000.0,0.0906,0.0466,79,0.0,0.0,,No Data,Q3 2013,HEALTH CARE,"","",0.83
Beigene ltd adr,BGNE,PUT,400000.0,2698000.0,0.0727,,80,400000.0,,new,N/A,Q3 2019,HEALTH CARE,"","",
Vocera communications inc,VCRA,"",99804.0,2460000.0,0.0663,0.1424,81,-94596.0,-48.660494,reduction,0.3172409,Q1 2019,INFORMATION TECHNOLOGY,"","",31.85
Correvio pharma corporation,CORV.CAD:VALUE,"",1000000.0,2000000.0,0.0539,,82,1000000.0,,new,N/A,Q3 2019, ,"","",
Spdr(r) s&p(r) biotech etf-spdr(r) s&p(r) biotech etf,XBI,PUT,900000.0,1604000.0,0.0432,0.0016,83,700000.0,350.0,addition,No Data,Q2 2019,HEALTH CARE,"","",
Seagen inc,SGEN,"",17000.0,1452000.0,0.0391,,84,17000.0,,new,0.0105120,Q3 2019,HEALTH CARE,"","",85.4
Eiger biopharmaceuticals inc,EIGR,"",139890.0,1433000.0,0.0386,0.034,85,0.0,0.0,,0.5721472,Q1 2016,HEALTH CARE,"","",15.33
Cryolife  inc.,CRY,"",50000.0,1358000.0,0.0366,0.0344,86,0.0,0.0,,0.1333333,Q1 2019,HEALTH CARE,"","",29.17
Axsome therapeutics inc,AXSM,"",53879.0,1091000.0,0.0294,0.0318,87,0.0,0.0,,0.1565340,Q1 2019,HEALTH CARE,"","",14.23
Sierra oncology inc,SRRA,"",66654.75,1041000.0,0.028,0.0343,88,0.0,0.0,,3.5696747,Q1 2017,HEALTH CARE,"","",84.87
The medicines co,MDCO1,"",19532.0,977000.0,0.0263,0.0163,89,0.0,0.0,,0.0246150,Q2 2019,HEALTH CARE,"","",36.47
Ferrari n.v.,RACE,"",6200.0,955000.0,0.0257,0.023,90,0.0,0.0,,0.0032813,Q1 2016,CONSUMER DISCRETIONARY,"","",41.7
Arrowhead pharmaceuticals inc,ARWR,"",30738.0,866000.0,0.0233,0.2011,91,-300000.0,-90.706239,reduction,0.0324206,Q1 2018,HEALTH CARE,"","",8.25
Stellantis nv,STLA,"",62000.0,802000.0,0.0216,0.2296,92,0.0,0.0,,0.0039490,Q2 2015,CONSUMER DISCRETIONARY,"","",6.29
Biomarin pharmaceutical inc,BMRN,PUT,200000.0,750000.0,0.0202,,93,200000.0,,new,N/A,Q3 2019,HEALTH CARE,"","",
Novocure ltd,NVCR,"",9489.0,710000.0,0.0191,,94,9489.0,,new,0.0096649,Q3 2019,HEALTH CARE,"","",74.78
Zynerba pharmaceuticals inc,ZYNE,PUT,200000.0,635000.0,0.0171,,95,200000.0,,new,N/A,Q3 2019,HEALTH CARE,"","",
Mereo biopharma group plc,MREO,"",179419.0,534000.0,0.0144,0.0104,96,0.0,0.0,,-0.0017944,Q2 2019,HEALTH CARE,"","",2.52
Medpace holdings inc,MEDP,"",6328.0,532000.0,0.0143,,97,6328.0,,new,0.0176267,Q3 2019,HEALTH CARE,"","",84.04
Karyopharm therapeutics inc,KPTI,"",54645.0,526000.0,0.0142,,98,54645.0,,new,0.0882510,Q3 2019,HEALTH CARE,"","",9.62
Allena pharmaceuticals inc,ALNA,"",132300.0,521000.0,0.014,0.0123,99,0.0,0.0,,0.5636983,Q4 2017,HEALTH CARE,"","",10.06
Allakos inc,ALLK,"",6444.0,507000.0,0.0137,,100,6444.0,,new,0.0149201,Q3 2019,HEALTH CARE,"","",78.63
Natera inc,NTRA,"",14549.0,477000.0,0.0129,0.0092,101,0.0,0.0,,0.0207458,Q2 2019,HEALTH CARE,"","",27.58
Arqule  inc.,ARQL,"",54500.0,391000.0,0.0105,,102,54500.0,,new,0.0453185,Q3 2019,HEALTH CARE,"","",7.17
Tandem diabetes care inc,TNDM,"",6422.0,379000.0,0.0102,0.0095,103,0.0,0.0,,0.0109497,Q4 2018,HEALTH CARE,"","",37.97
G1 therapeutics inc,GTHX,"",15702.0,358000.0,0.0096,,104,15702.0,,new,0.0418497,Q3 2019,HEALTH CARE,"","",22.78
Ra pharmaceuticals inc,RARX1,"",14455.0,342000.0,0.0092,,105,14455.0,,new,0.0307422,Q3 2019,HEALTH CARE,"","",23.65
Mirati therapeutics inc,MRTX,PUT,100000.0,145000.0,0.0039,,106,100000.0,,new,N/A,Q3 2019,HEALTH CARE,"","",
Abeona therapeutics inc wt pur,ABEOW,"",659636.0,145000.0,0.0039,0.0142,107,0.0,0.0,,N/A,Q2 2015, ,"","",
Conformis inc,CFMS,"",50000.0,93000.0,0.0025,0.01,108,-50000.0,-50.0,reduction,0.0728014,Q2 2019,HEALTH CARE,"","",4.36
Outlook therapeutics inc,OTLKW,"",420875.0,48000.0,0.0013,0.0011,109,0.0,0.0,,N/A,Q4 2018, ,"","",
Seres therapeutics inc,MCRB,"",0.0,0.0,,0.1847,"",-2500000.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",3.22
Ani pharmaceuticals inc,ANIP,PRN,0.0,0.0,,0.2063,"",-7500000.0,-100.0,soldall,N/A,Q4 2014,HEALTH CARE,"","",
Array biopharma inc,ARRY1,"",0.0,0.0,,1.1039,"",-1038390.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,"","",24.38
Rockwell medical  inc.,RMTI,"",0.0,0.0,,0.1036,"",-1500000.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",3.01
Solid biosciences inc,SLDB,CALL,0.0,0.0,,0.0005,"",-200.0,-100.0,soldall,No Data,Q3 2018,HEALTH CARE,"","",
Ziopharm oncology inc,ZIOP,"",0.0,0.0,,0.0121,"",-90498.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",5.83
Teladoc health inc,TDOC,"",0.0,0.0,,0.4679,"",-307021.0,-100.0,soldall,0.0000000,Q3 2017,HEALTH CARE,"","",54.87
Bausch health companies,BHC,"",0.0,0.0,,0.3472,"",-600000.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",24.7
Shockwave medical inc,SWAV,"",0.0,0.0,,0.1965,"",-150000.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",33.47
Rhythm pharmaceuticals inc,RYTM,"",0.0,0.0,,0.1327,"",-262970.0,-100.0,soldall,0.0000000,Q4 2017,HEALTH CARE,"","",29.63
Biogen inc,BIIB,CALL,0.0,0.0,,0.0015,"",-200000.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,"","",
Axonics inc,AXNX,"",0.0,0.0,,0.2684,"",-285502.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,"","",15.11
Uniqure n.v.,QURE,"",0.0,0.0,,0.5054,"",-281820.0,-100.0,soldall,0.0000000,Q4 2014,HEALTH CARE,"","",31.79
Ascendis pharma a/s adr,ASND,"",0.0,0.0,,1.2511,"",-473475.0,-100.0,soldall,0.0000000,Q1 2018,HEALTH CARE,"","",68.34
Guardant health inc,GH,"",0.0,0.0,,0.0131,"",-6617.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",86.33
Acorda therapeutics inc,ACOR,"",0.0,0.0,,0.1984,"",-187923.91,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",7.67
Fluidigm corp,FLDM,"",0.0,0.0,,0.013,"",-46030.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",13.29
Tenet healthcare corp.,THC,"",0.0,0.0,,0.1425,"",-300633.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",20.66
Synlogic inc,SYBX,"",0.0,0.0,,0.1812,"",-867852.0,-100.0,soldall,0.0000000,Q3 2017,HEALTH CARE,"","",16.4
Dexcom inc,DXCM,"",0.0,0.0,,0.2063,"",-60000.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,"","",149.84
Voyager therapeutics inc,VYGR,"",0.0,0.0,,0.0229,"",-36573.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",27.22
