Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Aeglea biotherapeutics inc,AGLE,"",2865524.0,13353000.0,0.2244,0.3126,80,0.0,0.0,,9.8311273,Q2 2016,HEALTH CARE,"","",6.93
Zai lab ltd,ZLAB,"",254000.0,13076000.0,0.2198,0.3052,81,-260000.0,-50.583658,reduction,0.3407692,Q3 2017,HEALTH CARE,"","",24.35
Pfenex inc,PFNX1,"",1305034.0,11510000.0,0.1934,0.0964,82,690166.0,112.246206,addition,3.8136140,Q4 2019,HEALTH CARE,"","",9.8377
X4 pharmaceuticals ord shs,XFOR,"",1086493.0,10865000.0,0.1826,0.166,83,0.0,0.0,,N/A,Q1 2019, ,"","",
Alpine immune sciences inc,ALPN,"",3670955.0,10572000.0,0.1777,0.2012,84,0.0,0.0,,19.7491733,Q3 2017,HEALTH CARE,"","",11.12
Neoleukin therapeutics ord shs,NLTX,"",921800.0,10490000.0,0.1763,0.1583,85,21800.0,2.422222,addition,N/A,Q4 2019, ,"","",
Avrobio inc,AVRO,"",663174.0,10319000.0,0.1734,0.1824,86,28474.0,4.486214,addition,1.8405806,Q2 2018,HEALTH CARE,"","",17.0722
The health care select sector spdr fund-the health care select sector spdr fund,XLV,"",113200.0,10027000.0,0.1685,0.1646,87,0.0,0.0,,No Data,Q4 2019,HEALTH CARE,"","",101.86
Spdr(r) s&p(r) biotech etf-spdr(r) s&p(r) biotech etf,XBI,"",127200.0,9850000.0,0.1655,0.1727,88,0.0,0.0,,No Data,Q4 2019,HEALTH CARE,"","",95.11
Agios pharmaceuticals inc,AGIO,CALL,250000.0,8870000.0,0.1491,,89,250000.0,,new,N/A,Q1 2020,HEALTH CARE,"","",
Cti biopharma corp,CTIC,"",9520600.0,8759000.0,0.1472,0.1128,90,4520600.0,90.412,addition,12.9212733,Q2 2017,HEALTH CARE,"","",2.1752
Regenxbio inc,RGNX,"",267700.0,8668000.0,0.1457,0.0157,91,240900.0,898.880597,addition,0.7198903,Q4 2019,HEALTH CARE,"","",33.24
Regeneron pharmaceuticals inc.,REGN,"",17200.0,8399000.0,0.1412,1.122,92,-192100.0,-91.782131,reduction,0.0152859,Q1 2011,HEALTH CARE,"","",357.91
Mersana therapeutics inc,MRSN,"",1346721.0,7851000.0,0.1319,0.1696,93,-726598.0,-35.045162,reduction,2.2848133,Q1 2019,HEALTH CARE,"","",5.3
Cara therapeutics inc,CARA,"",592800.0,7831000.0,0.1316,,94,592800.0,,new,1.2686259,Q1 2020,HEALTH CARE,"","",13.21
Adaptimmune therapeutics plc adr,ADAP,"",2525654.0,6870000.0,0.1155,0.0231,95,1174999.0,86.994754,addition,1.9413338,Q2 2015,HEALTH CARE,"","",4.9286
Revolution medicines  inc.,RVMD,"",300000.0,6573000.0,0.1105,,96,300000.0,,new,0.5084670,Q1 2020,HEALTH CARE,"","",21.91
Heron therapeutics inc,HRTX,"",537420.0,6309000.0,0.106,,97,537420.0,,new,0.5929029,Q1 2020,HEALTH CARE,"","",11.74
Obseva sa,OBSV,"",2605531.0,6279000.0,0.1055,0.1421,98,0.0,0.0,,5.8430342,Q1 2017,HEALTH CARE,"","",10.41
Selecta biosciences inc,SELB,"",2593869.0,6251000.0,0.1051,0.0978,99,-285195.0,-9.905824,reduction,3.0014616,Q2 2016,HEALTH CARE,"","",8.74
Xtant med hldgs inc com (de),XTNT,"",9207012.0,6169000.0,0.1037,0.2103,100,0.0,0.0,,N/A,Q1 2018, ,"","",
Essa pharma inc,EPIX,"",1471853.0,5887000.0,0.0989,0.1156,101,0.0,0.0,,7.0679458,Q3 2019,HEALTH CARE,"","",3.37
10x genomics inc,TXG,"",92700.0,5777000.0,0.0971,,102,92700.0,,new,0.0943014,Q1 2020,HEALTH CARE,"","",62.32
Arena pharmaceuticals inc,ARNA,"",133400.0,5603000.0,0.0942,0.0713,103,23400.0,21.272727,addition,0.2652261,Q2 2019,HEALTH CARE,"","",55.7129
Anaptysbio inc,ANAB,"",375800.0,5310000.0,0.0892,0.0872,104,0.0,0.0,,1.3777117,Q4 2019,HEALTH CARE,"","",16.25
Verona pharma plc adr,VRNA,"",1250396.0,5152000.0,0.0866,0.1027,105,0.0,0.0,,9.4179629,Q2 2017,HEALTH CARE,"","",11.76
Adicet bio  inc,ACET,"",690262.3,4975000.0,0.0836,0.1028,106,0.0,0.0,,13.2536355,Q1 2018,HEALTH CARE,"","",67.06
Theravance biopharma inc,TBPH,"",211545.0,4889000.0,0.0822,,107,211545.0,,new,0.3357735,Q1 2020,HEALTH CARE,"","",23.11
Health catalyst inc,HCAT,"",179598.0,4696000.0,0.0789,0.089,108,0.0,0.0,,0.4820581,Q3 2019,INFORMATION TECHNOLOGY,"","",31.64
Vyne therapeutics inc,VYNE,"",437823.75,4693000.0,0.0789,,109,437823.75,,new,1.2918294,Q3 2018,HEALTH CARE,"","",2.68
Igm biosciences inc,IGMS,"",80760.0,4535000.0,0.0762,,110,80760.0,,new,0.2642733,Q1 2020,HEALTH CARE,"","",56.15
Inflarx nv,IFRX,"",1067600.0,4078000.0,0.0685,,111,1067600.0,,new,4.0895981,Q1 2020,HEALTH CARE,"","",3.82
Aptose biosciences inc,APTO,"",659000.0,3914000.0,0.0658,0.0931,112,-491000.0,-42.695652,reduction,0.8640945,Q4 2019,HEALTH CARE,"","",5.67
Argenx se ads adr,ARGX,"",28591.0,3766000.0,0.0633,0.5874,113,-227709.0,-88.844713,reduction,0.0668153,Q2 2017,HEALTH CARE,"","",38.81
Synlogic inc,SYBX,"",2029996.0,3492000.0,0.0587,0.0748,114,0.0,0.0,,6.2539553,Q3 2017,HEALTH CARE,"","",15.62
Trillium therapeutics inc,TRIL,"",801000.0,3236000.0,0.0544,,115,801000.0,,new,0.9687552,Q1 2020,HEALTH CARE,"","",4.04
Kalvista pharmaceuticals inc,KALV,"",420641.0,3218000.0,0.0541,0.0408,116,260100.0,162.014688,addition,2.3571134,Q1 2019,HEALTH CARE,"","",10.9552
Intellia therapeutics inc,NTLA,"",262100.0,3205000.0,0.0539,0.0549,117,0.0,0.0,,0.5103320,Q2 2016,HEALTH CARE,"","",21.35
Syndax pharmaceuticals inc,SNDX,"",290000.0,3181000.0,0.0535,0.0266,118,78000.0,36.792453,addition,0.9589681,Q1 2016,HEALTH CARE,"","",12.6879
Aadi biosciences inc,AADI,"",346436.2,2856000.0,0.048,0.0462,119,0.0,0.0,,12.7967515,Q2 2018,HEALTH CARE,"","",4.15
Immunovant inc,IMVT,"",179500.0,2794000.0,0.047,,120,179500.0,,new,0.2792960,Q1 2020,FINANCE,"","",
Nabriva therapeutics plc,NBRV,"",464460.0,2671000.0,0.0449,0.0875,121,0.0,0.0,,4.9085025,Q3 2015,HEALTH CARE,"","",8.63
Neubase therapeutics ord shs,NBSE,"",371114.0,2642000.0,0.0444,,122,371114.0,,new,N/A,Q1 2020, ,"","",
Iveric bio inc,ISEE,"",750000.0,2580000.0,0.0434,0.1225,123,-250000.0,-25.0,reduction,1.8014638,Q4 2019,HEALTH CARE,"","",8.58
Aptinyx inc,APTX,"",1162108.0,2510000.0,0.0422,0.007,124,1019108.0,712.662937,addition,2.5521522,Q4 2019,HEALTH CARE,"","",2.315
Bioxcel therapeutics inc,BTAI,"",107300.0,2398000.0,0.0403,,125,107300.0,,new,0.5316518,Q1 2020,HEALTH CARE,"","",22.35
Agile therapeutics inc,AGRX,"",1200000.0,2232000.0,0.0375,,126,1200000.0,,new,1.3759383,Q1 2020,HEALTH CARE,"","",1.86
Arrowhead pharmaceuticals inc,ARWR,"",68100.0,1959000.0,0.0329,,127,68100.0,,new,0.0669916,Q1 2020,HEALTH CARE,"","",28.77
Cassava sciences inc,SAVA,CALL,250000.0,1530000.0,0.0257,,128,250000.0,,new,N/A,Q1 2020,HEALTH CARE,"","",
Apellis pharmaceuticals inc,APLS,"",50485.0,1352000.0,0.0227,,129,50485.0,,new,0.0668682,Q4 2018,HEALTH CARE,"","",26.79
Bristol myers squibb rights,BMYR,"",350000.0,1330000.0,0.0224,0.015,130,0.0,0.0,,N/A,Q4 2019, ,"","",
Eledon pharmaceuticals inc,ELDN,"",176992.26,1241000.0,0.0209,0.0264,131,0.0,0.0,,19.8095878,Q2 2017,HEALTH CARE,"","",87.61
Sutro biopharma inc,STRO,"",104800.0,1069000.0,0.018,0.0165,132,0.0,0.0,,0.4511909,Q4 2019,HEALTH CARE,"","",11.0
Purple biotech ltd,PPBT,"",346198.3,1058000.0,0.0178,,133,346198.3,,new,4.9116183,Q1 2020,HEALTH CARE,"","",3.06
Flexion therapeutics inc,FLXN,"",133000.0,1047000.0,0.0176,0.0393,134,0.0,0.0,,0.3449912,Q2 2019,HEALTH CARE,"","",20.7
Curis inc,CRIS,"",1358363.0,956000.0,0.0161,0.033,135,0.0,0.0,,3.7131691,Q3 2019,HEALTH CARE,"","",2.19
Larimar therapeutics inc,LRMR,"",92173.87,852000.0,0.0143,0.013,136,23784.57,34.778204,addition,2.9531383,Q4 2019,HEALTH CARE,"","",12.2672
Intersect ent inc,XENT,"",68553.0,812000.0,0.0136,,137,68553.0,,new,0.2122530,Q1 2020,HEALTH CARE,"","",11.85
Mustang bio inc,MBIO,"",251685.0,675000.0,0.0113,0.0147,138,0.0,0.0,,0.5874348,Q4 2019,HEALTH CARE,"","",4.08
Protagonist therapeutics inc,PTGX,"",66909.0,472000.0,0.0079,0.0192,139,-124300.0,-65.0074,reduction,0.2438845,Q4 2019,HEALTH CARE,"","",7.05
Astria therapeutics inc,ATXS,"",7401.15,184000.0,0.0031,,140,7401.15,,new,0.2480727,Q1 2020,HEALTH CARE,"","",4.15
Otonomy inc,OTIC,"",71994.0,142000.0,0.0024,0.0192,141,-278706.0,-79.471343,reduction,0.2336390,Q4 2019,HEALTH CARE,"","",3.83
Bioline rx ltd,BLRX,"",69240.0,92000.0,0.0015,0.0022,142,0.0,0.0,,0.5798839,Q1 2013,HEALTH CARE,"","",377.81
Anthem inc,ANTM,"",0.0,0.0,,0.4597,"",-106600.0,-100.0,soldall,0.0000000,Q4 2016,HEALTH CARE,"","",245.16
Foamix pharmaceuticals ltd,FOMX1,"",0.0,0.0,,0.1226,"",-2577982.0,-100.0,soldall,0.0000000,Q1 2018,HEALTH CARE,"","",5.19
Rubius therapeutics inc,RUBY,PUT,0.0,0.0,,0.0136,"",-100000.0,-100.0,soldall,N/A,Q3 2019,HEALTH CARE,"","",
Mirum pharmaceuticals inc,MIRM,"",0.0,0.0,,0.025,"",-71300.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",24.52
Astrazeneca plc,AZN,"",0.0,0.0,,0.0495,"",-69600.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",49.86
Acadia pharmaceuticals inc,ACAD,"",0.0,0.0,,0.0587,"",-96143.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",26.73
Tandem diabetes care inc,TNDM,"",0.0,0.0,,0.9714,"",-1141390.0,-100.0,soldall,0.0000000,Q2 2018,HEALTH CARE,"","",42.72
Krystal biotech inc,KRYS,"",0.0,0.0,,0.7865,"",-994808.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",45.83
Avantor inc,AVTR,"",0.0,0.0,,0.2624,"",-1012800.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",18.15
Ionis phrmacutls,IONS,"",0.0,0.0,,0.0922,"",-106900.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",60.41
Insmed inc,INSM,"",0.0,0.0,,0.0201,"",-59000.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",17.64
Zogenix inc,ZGNX,CALL,0.0,0.0,,0.093,"",-125000.0,-100.0,soldall,N/A,Q4 2019,HEALTH CARE,"","",
Medigus adr,MDGS,"",0.0,0.0,,0.0004,"",-15000.0,-100.0,soldall,0.0000000,Q3 2015,HEALTH CARE,"","",448.0
Dermira inc,DERM1,CALL,0.0,0.0,,0.0541,"",-250000.0,-100.0,soldall,N/A,Q4 2019,HEALTH CARE,"","",
Synthorx inc,THOR,"",0.0,0.0,,5.3047,"",-5316355.0,-100.0,soldall,N/A,Q4 2018,HEALTH CARE,"","",17.38
Danaher corp,DHR+B,"",0.0,0.0,,1.4,"",-638900.0,-100.0,soldall,N/A,Q4 2019,HEALTH CARE,"","",
Abbott laboratories,ABT,"",0.0,0.0,,0.8868,"",-715100.0,-100.0,soldall,0.0000000,Q1 2018,HEALTH CARE,"","",72.52
Sanofi sa,SNY,"",0.0,0.0,,0.049,"",-68400.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",50.2
Spdr(r) s&p(r) biotech etf-spdr(r) s&p(r) biotech etf,XBI,CALL,0.0,0.0,,0.1494,"",-110000.0,-100.0,soldall,No Data,Q4 2019,HEALTH CARE,"","",
Karyopharm therapeutics inc,KPTI,"",0.0,0.0,,0.1702,"",-621900.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",5.99
Spero therapeutics inc,SPRO,"",0.0,0.0,,0.0181,"",-131653.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",12.81
Personalis inc,PSNL,"",0.0,0.0,,0.0753,"",-483842.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",22.41
Arqule  inc.,ARQL,"",0.0,0.0,,1.4248,"",-5000000.0,-100.0,soldall,N/A,Q2 2019,HEALTH CARE,"","",11.26
Immunogen inc.,IMGN,"",0.0,0.0,,0.0209,"",-286800.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",5.11
Intercept pharmaceuticals inc,ICPT,"",0.0,0.0,,0.0403,"",-22800.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",66.36
Myokardia inc,MYOK1,"",0.0,0.0,,0.029,"",-27900.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,"","",50.79
Milestone pharmaceuticals inc,MIST,"",0.0,0.0,,0.0832,"",-364206.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",16.01
Zimmer biomet holdings inc,ZBH,"",0.0,0.0,,0.3819,"",-178700.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",149.68
Incyte corporation,INCY,"",0.0,0.0,,0.0742,"",-59500.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",87.32
Amarin corp. adr,AMRN,"",0.0,0.0,,0.0764,"",-249600.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,"","",19.69
