Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Exelixis inc,EXEL,"",3912900.0,69200000.0,1.3131,1.295,26,0.0,0.0,,1.2917698,Q2 2018,HEALTH CARE,"","",20.39
Abbott laboratories,ABT,"",822400.0,68810000.0,1.3057,1.2217,27,-115600.0,-12.324094,reduction,0.0465316,Q1 2018,HEALTH CARE,"","",72.52
Ptc therapeutics inc,PTCT,"",1958900.0,66250000.0,1.2571,1.4564,28,-130800.0,-6.259272,reduction,3.1826158,Q3 2018,HEALTH CARE,"","",44.97
Regeneron pharmaceuticals inc.,REGN,"",228100.0,63275000.0,1.2007,1.0461,29,12300.0,5.699722,addition,0.2076846,Q1 2011,HEALTH CARE,"","",357.9111
Sarepta therapeutics inc,SRPT,"",837349.0,63069000.0,1.1968,1.9494,30,8949.0,1.080275,addition,1.1263775,Q4 2017,HEALTH CARE,"","",121.3033
Anthem inc,ANTM,"",254600.0,61129000.0,1.16,1.5804,31,-107000.0,-29.590708,reduction,0.0995231,Q4 2016,HEALTH CARE,"","",245.16
Dexcom inc,DXCM,"",384000.0,57308000.0,1.0874,0.6101,32,121100.0,46.063142,addition,0.4210988,Q4 2018,HEALTH CARE,"","",138.7993
Meiragtx holdings plc,MGTX,"",3349060.0,53418000.0,1.0136,1.0769,33,762109.0,29.459739,addition,10.0361402,Q3 2018,HEALTH CARE,"","",16.5371
Humana  inc.,HUM,"",181800.0,46481000.0,0.882,,34,181800.0,,new,0.1345769,Q2 2018,HEALTH CARE,"","",255.67
Principia biopharma inc,PRNB1,"",1605713.0,45345000.0,0.8604,0.8254,35,0.0,0.0,,6.6489151,Q3 2018,HEALTH CARE,"","",29.22
Arvinas holding company llc,ARVN,"",2095283.0,45153000.0,0.8568,0.9123,36,-583527.0,-21.783068,reduction,6.2193025,Q3 2018,HEALTH CARE,"","",16.82
Bellus health ord shs,BLU:TSE,"",7025832.0,45129000.0,0.8563,,37,7025832.0,,new,N/A,Q3 2019, ,"","",
Audentes therapeutics inc,BOLD,"",1588069.0,44609000.0,0.8465,1.0044,38,-125000.0,-7.296846,reduction,3.4948702,Q3 2016,HEALTH CARE,"","",17.81
Cigna holding co,CI,"",291600.0,44262000.0,0.8399,0.6163,39,39000.0,15.43943,addition,0.0772225,Q2 2017,HEALTH CARE,"","",188.961
Adicet bio  inc,ACET,"",690262.3,42701000.0,0.8103,0.763,40,0.0,0.0,,13.3362424,Q1 2018,HEALTH CARE,"","",67.06
Mirati therapeutics inc,MRTX,"",535143.0,41693000.0,0.7911,,41,535143.0,,new,1.3616870,Q3 2019,HEALTH CARE,"","",77.91
Myokardia inc,MYOK1,"",783032.0,40835000.0,0.7749,0.7418,42,-172268.0,-18.032869,reduction,1.6978144,Q4 2018,HEALTH CARE,"","",50.79
Athenex inc,ATNX,"",3308920.0,40253000.0,0.7638,1.1776,43,-531210.0,-13.833125,reduction,4.2817288,Q1 2018,HEALTH CARE,"","",19.49
Tandem diabetes care inc,TNDM,"",664390.0,39186000.0,0.7436,0.5703,44,93600.0,16.398325,addition,1.1328048,Q2 2018,HEALTH CARE,"","",30.6033
Ultragenyx pharmaceutical inc,RARE,"",834313.0,35692000.0,0.6773,0.0783,45,754706.0,948.039745,addition,1.4462004,Q2 2019,HEALTH CARE,"","",44.757
Argenx se ads adr,ARGX,"",310400.0,35373000.0,0.6712,0.6806,46,0.0,0.0,,0.8144844,Q2 2017,HEALTH CARE,"","",38.81
Harpoon therapeutics inc,HARP,"",2446409.0,33418000.0,0.6341,0.4925,47,0.0,0.0,,9.9609487,Q1 2019,HEALTH CARE,"","",9.47
Uniqure n.v.,QURE,"",839600.0,33047000.0,0.6271,1.0866,48,-58200.0,-6.482513,reduction,2.2182299,Q2 2019,HEALTH CARE,"","",78.15
Crinetics pharmaceuticals inc,CRNX,"",2039282.0,30671000.0,0.582,0.7896,49,0.0,0.0,,8.4267851,Q3 2018,HEALTH CARE,"","",28.43
Arqule  inc.,ARQL,"",3701273.0,26538000.0,0.5036,0.1705,50,2701273.0,270.1273,addition,3.0777258,Q2 2019,HEALTH CARE,"","",8.2075
Xtant med hldgs inc com (de),XTNT,"",9207012.0,26148000.0,0.4962,0.4278,51,0.0,0.0,,N/A,Q1 2018, ,"","",
Iqvia holdings inc,IQV,"",175000.0,26142000.0,0.4961,,52,175000.0,,new,0.0893313,Q3 2019,HEALTH CARE,"","",149.38
Spark therapeutics inc,ONCE,"",244900.0,23750000.0,0.4507,0.3487,53,25000.0,11.368804,addition,0.6362692,Q2 2019,HEALTH CARE,"","",101.8288
Prothena corp plc,PRTA,"",3022117.0,23693000.0,0.4496,0.5018,54,-43161.0,-1.408062,reduction,7.5742281,Q1 2019,CONSUMER STAPLES,"","",11.81
Amgen  inc.,AMGN,"",122100.0,23628000.0,0.4484,0.3485,55,0.0,0.0,,0.0203602,Q4 2002,HEALTH CARE,"","",132.67
Aeglea biotherapeutics inc,AGLE,"",2865524.0,22036000.0,0.4181,0.2297,56,700000.0,32.32474,addition,9.9187400,Q2 2016,HEALTH CARE,"","",6.9267
Avalanche biotechnologies inc,ADVM,"",4012969.0,21871000.0,0.415,0.361,57,2052769.0,104.722426,addition,6.2255182,Q1 2019,HEALTH CARE,"","",6.5344
Verrica pharmaceuticals inc,VRCA,"",1479733.0,21841000.0,0.4144,0.2663,58,0.0,0.0,,5.7487685,Q2 2018,HEALTH CARE,"","",19.73
Obseva sa,OBSV,"",2605531.0,21704000.0,0.4118,0.4564,59,0.0,0.0,,5.7289600,Q1 2017,HEALTH CARE,"","",10.41
Crispr therapeutics ag,CRSP,"",516400.0,21167000.0,0.4017,,60,516400.0,,new,0.9447494,Q3 2019,HEALTH CARE,"","",40.99
Krystal biotech inc,KRYS,"",601950.0,20903000.0,0.3966,0.4004,61,-40056.0,-6.239194,reduction,3.4794798,Q1 2019,HEALTH CARE,"","",39.59
Gilead sciences inc.,GILD,"",326100.0,20668000.0,0.3922,0.4202,62,-75500.0,-18.799801,reduction,0.0257489,Q2 2006,HEALTH CARE,"","",68.18
Alcon inc,ALC,"",351380.0,20493000.0,0.3889,0.3358,63,0.0,0.0,,0.0719010,Q2 2019,HEALTH CARE,"","",62.05
Corvus pharmaceuticals inc,CRVS,"",6767584.0,20370000.0,0.3865,0.3803,64,201899.0,3.075064,addition,23.0268255,Q1 2016,HEALTH CARE,"","",12.9445
Scpharmaceuticals inc,SCPH,"",3409865.0,20016000.0,0.3798,0.1685,65,0.0,0.0,,18.3523412,Q4 2017,HEALTH CARE,"","",12.09
Ishares nasdaq biotechnology index fund,IBB,PUT,200000.0,19900000.0,0.3776,,66,200000.0,,new,No Data,Q3 2019,HEALTH CARE,"","",
Aurinia pharmaceuticals inc,AUPH,"",3531002.0,18856000.0,0.3578,0.3598,67,0.0,0.0,,3.7448319,Q1 2019,HEALTH CARE,"","",6.51
Novo-nordisk a/s ads,NVO,"",330000.0,17061000.0,0.3237,0.2608,68,0.0,0.0,,0.0568966,Q3 2017,HEALTH CARE,"","",48.15
Zai lab ltd,ZLAB,"",514000.0,16628000.0,0.3155,0.6313,69,-655000.0,-56.030796,reduction,No Data,Q3 2017,HEALTH CARE,"","",24.35
Sinovac biotech ltd,SVA1,"",2839500.0,16611000.0,0.3152,0.2573,70,0.0,0.0,,N/A,Q4 2012,HEALTH CARE,"","",4.37
Apellis pharmaceuticals inc,APLS,"",623859.0,15029000.0,0.2852,0.7157,71,-1199841.0,-65.791578,reduction,0.9793705,Q4 2018,HEALTH CARE,"","",18.57
Foamix pharmaceuticals ltd,FOMX1,"",4788896.0,14558000.0,0.2762,0.1915,72,-406434.0,-7.823064,reduction,7.8506492,Q1 2018,HEALTH CARE,"","",5.19
Alpine immune sciences inc,ALPN,"",3670955.0,14537000.0,0.2758,0.2394,73,0.0,0.0,,19.7682014,Q3 2017,HEALTH CARE,"","",11.12
Kala pharmaceuticals inc,KALA,"",3447840.0,13119000.0,0.2489,0.3407,74,0.0,0.0,,10.1377242,Q3 2017,HEALTH CARE,"","",20.66
Takeda pharmaceutical co ltd,TAK,"",750000.0,12900000.0,0.2448,0.2056,75,0.0,0.0,,0.0240605,Q1 2019,HEALTH CARE,"","",20.37
Reata pharmaceuticals inc,RETA,PUT,150000.0,12044000.0,0.2285,0.1461,76,50000.0,50.0,addition,N/A,Q2 2019,HEALTH CARE,"","",
X4 pharmaceuticals ord shs,XFOR,"",936493.0,11903000.0,0.2259,0.2175,77,0.0,0.0,,N/A,Q1 2019, ,"","",
Karyopharm therapeutics inc,KPTI,"",1065900.0,10254000.0,0.1946,0.2921,78,-2082575.0,-66.145515,reduction,1.7214147,Q2 2019,HEALTH CARE,"","",5.99
Insmed inc,INSM,"",562300.0,9919000.0,0.1882,,79,562300.0,,new,0.6303105,Q3 2019,HEALTH CARE,"","",17.64
Nabriva therapeutics plc,NBRV,"",464460.0,9289000.0,0.1763,0.1748,80,0.0,0.0,,0.6331157,Q3 2015,HEALTH CARE,"","",8.63
Ra pharmaceuticals inc,RARX1,"",376894.0,8914000.0,0.1691,,81,376894.0,,new,0.8015610,Q3 2019,HEALTH CARE,"","",23.65
Biogen inc,BIIB,"",36200.0,8428000.0,0.1599,0.3176,82,-51500.0,-58.722919,reduction,0.0196259,Q3 2010,HEALTH CARE,"","",232.04
Avrobio inc,AVRO,"",570700.0,8058000.0,0.1529,0.0267,83,464700.0,438.396226,addition,2.3631470,Q2 2018,HEALTH CARE,"","",16.802
Si-bone inc,SIBN,"",422000.0,7457000.0,0.1415,0.3104,84,-563368.0,-57.173361,reduction,1.7182410,Q4 2018,HEALTH CARE,"","",20.89
Personalis inc,PSNL,"",483842.0,7100000.0,0.1347,0.1261,85,183842.0,61.280667,addition,1.5542628,Q2 2019,HEALTH CARE,"","",22.41
Puma biotechnology inc,PBYI,"",636600.0,6853000.0,0.13,0.1229,86,12351.0,1.978537,addition,1.6365039,Q2 2014,HEALTH CARE,"","",76.7643
Ehealth inc,EHTH,CALL,100000.0,6679000.0,0.1267,,87,100000.0,,new,N/A,Q3 2019,FINANCE,"","",
Alder biopharmaceuticals inc,ALDR,PUT,350000.0,6601000.0,0.1253,,88,350000.0,,new,N/A,Q3 2019,HEALTH CARE,"","",
Xenon pharmaceuticals inc,XENE,"",634812.0,5720000.0,0.1085,0.0969,89,0.0,0.0,,2.4624205,Q3 2016,HEALTH CARE,"","",8.1
Verona pharma plc adr,VRNA,"",1250396.0,5714000.0,0.1084,0.0988,90,0.0,0.0,,9.4942749,Q2 2017,HEALTH CARE,"","",11.76
Health catalyst inc,HCAT,"",179598.0,5682000.0,0.1078,,91,179598.0,,new,No Data,Q3 2019,INFORMATION TECHNOLOGY,"","",31.64
Constellation pharmaceuticals inc,CNST,"",835842.0,5400000.0,0.1025,0.159,92,0.0,0.0,,3.2371882,Q3 2018,HEALTH CARE,"","",6.73
Selecta biosciences inc,SELB,"",2879064.0,5038000.0,0.0956,0.0798,93,0.0,0.0,,6.4279169,Q2 2016,HEALTH CARE,"","",8.74
Arena pharmaceuticals inc,ARNA,"",110000.0,5035000.0,0.0955,0.0999,94,0.0,0.0,,0.2207506,Q2 2019,HEALTH CARE,"","",58.63
Essa pharma inc,EPIX,"",1471853.0,4960000.0,0.0941,,95,1471853.0,,new,10.0262466,Q3 2019,HEALTH CARE,"","",3.37
Synlogic inc,SYBX,"",2029996.0,4649000.0,0.0882,0.2861,96,0.0,0.0,,6.3997352,Q3 2017,HEALTH CARE,"","",15.62
Intellia therapeutics inc,NTLA,"",327600.0,4373000.0,0.083,0.0831,97,0.0,0.0,,0.6702128,Q2 2016,HEALTH CARE,"","",21.35
Cti biopharma corp,CTIC,"",5000000.0,4185000.0,0.0794,0.0665,98,0.0,0.0,,8.6236633,Q2 2017,HEALTH CARE,"","",3.31
Sarepta therapeutics inc,SRPT,CALL,50000.0,3766000.0,0.0715,,99,50000.0,,new,N/A,Q3 2019,HEALTH CARE,"","",
Aadi biosciences inc,AADI,"",346436.2,3531000.0,0.067,0.0732,100,0.0,0.0,,12.7961222,Q2 2018,HEALTH CARE,"","",4.15
Acadia pharmaceuticals inc,ACAD,"",96143.0,3460000.0,0.0657,0.0422,101,-5757.0,-5.649657,reduction,0.0665396,Q2 2019,HEALTH CARE,"","",26.73
Amarin corp. adr,AMRN,"",221100.0,3352000.0,0.0636,0.2155,102,-496500.0,-69.188963,reduction,0.0618964,Q4 2018,HEALTH CARE,"","",19.47
Mersana therapeutics inc,MRSN,"",1891119.0,2988000.0,0.0567,0.1186,103,0.0,0.0,,3.9554884,Q1 2019,HEALTH CARE,"","",5.26
Vyne therapeutics inc,VYNE,"",165650.0,2968000.0,0.0563,0.0625,104,-2775.0,-1.647618,reduction,2.7665971,Q3 2018,HEALTH CARE,"","",7.74
Curis inc,CRIS,"",1241494.0,2781000.0,0.0528,,105,1241494.0,,new,3.7394398,Q3 2019,HEALTH CARE,"","",2.24
Intercept pharmaceuticals inc,ICPT,"",32200.0,2137000.0,0.0406,,106,32200.0,,new,0.0984709,Q3 2019,HEALTH CARE,"","",66.36
Adaptimmune therapeutics plc adr,ADAP,"",1350655.0,2039000.0,0.0387,0.0841,107,0.0,0.0,,1.2901471,Q2 2015,HEALTH CARE,"","",6.85
Eledon pharmaceuticals inc,ELDN,"",176992.26,1974000.0,0.0375,0.0498,108,0.0,0.0,,24.5247612,Q2 2017,HEALTH CARE,"","",87.61
Puma biotechnology inc,PBYI,CALL,150000.0,1615000.0,0.0306,,109,150000.0,,new,N/A,Q3 2019,HEALTH CARE,"","",
Syndax pharmaceuticals inc,SNDX,"",212000.0,1584000.0,0.0301,0.0306,110,0.0,0.0,,0.7811349,Q1 2016,HEALTH CARE,"","",13.32
Spero therapeutics inc,SPRO,"",140709.0,1492000.0,0.0283,0.0905,111,-366762.0,-72.272504,reduction,No Data,Q1 2019,HEALTH CARE,"","",12.81
Cel-sci corp.,CVM,PUT,125000.0,1118000.0,0.0212,,112,125000.0,,new,N/A,Q3 2019,HEALTH CARE,"","",
Rubius therapeutics inc,RUBY,PUT,100000.0,785000.0,0.0149,,113,100000.0,,new,N/A,Q3 2019,HEALTH CARE,"","",
Kalvista pharmaceuticals inc,KALV,"",38733.0,449000.0,0.0085,,114,38733.0,,new,0.1470501,Q1 2019,HEALTH CARE,"","",11.6
Bioline rx ltd,BLRX,"",69240.0,183000.0,0.0035,0.0059,115,-34.62,-0.049975,reduction,0.9256684,Q1 2013,HEALTH CARE,"","",377.81
Medigus adr,MDGS,"",15000.0,26000.0,0.0005,0.0006,116,0.0,0.0,,No Data,Q3 2015,HEALTH CARE,"","",448.0
Clovis oncology inc,CLVS,"",0.0,0.0,,0.4406,"",-1913234.0,-100.0,soldall,0.0000000,Q2 2017,HEALTH CARE,"","",72.0
Proqr therapeutics n.v.,PRQR,"",0.0,0.0,,0.1948,"",-1382502.0,-100.0,soldall,0.0000000,Q3 2014,HEALTH CARE,"","",16.81
Realm therapeutics plc,RLM1,"",0.0,0.0,,0.0444,"",-1021484.0,-100.0,soldall,N/A,Q3 2018,HEALTH CARE,"","",
Pfizer  inc.,PFE,PUT,0.0,0.0,,0.1677,"",-263500.0,-100.0,soldall,N/A,Q2 2019,HEALTH CARE,"","",
The medicines co,MDCO1,"",0.0,0.0,,0.0856,"",-151515.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,"","",36.47
Agilent technologies inc,A,"",0.0,0.0,,1.0329,"",-893200.0,-100.0,soldall,0.0000000,Q1 2011,INFORMATION TECHNOLOGY,"","",46.13
Takeda pharmaceutical co ltd,TAK,CALL,0.0,0.0,,0.2741,"",-1000000.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,"","",
Caredx inc,CDNA,"",0.0,0.0,,0.4613,"",-827600.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",31.52
Rhythm pharmaceuticals inc,RYTM,"",0.0,0.0,,0.2683,"",-787300.0,-100.0,soldall,0.0000000,Q4 2017,HEALTH CARE,"","",29.06
Adaptive biotechnologies corp,ADPT,"",0.0,0.0,,0.0898,"",-120000.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",48.3
Bristol-myers squibb co,BMY,"",0.0,0.0,,0.9448,"",-1345200.0,-100.0,soldall,0.0000000,Q2 2007,HEALTH CARE,"","",52.31
Illumina inc,ILMN,"",0.0,0.0,,0.7994,"",-140200.0,-100.0,soldall,0.0000000,Q2 2012,HEALTH CARE,"","",120.33
Immunomedics inc.,IMMU1,"",0.0,0.0,,0.1757,"",-818200.0,-100.0,soldall,0.0000000,Q3 2015,HEALTH CARE,"","",11.06
Abbvie inc,ABBV,CALL,0.0,0.0,,0.2252,"",-200000.0,-100.0,soldall,N/A,Q2 2019,HEALTH CARE,"","",
Viewray inc,VRAY,"",0.0,0.0,,0.7025,"",-5149019.0,-100.0,soldall,0.0000000,Q1 2016,HEALTH CARE,"","",4.48
Genfit sa,GNFT,"",0.0,0.0,,0.3443,"",-1125607.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",24.0
Stryker corp.,SYK,"",0.0,0.0,,0.1719,"",-54000.0,-100.0,soldall,0.0000000,Q3 2009,HEALTH CARE,"","",106.48
Biomarin pharmaceutical inc,BMRN,PUT,0.0,0.0,,0.0995,"",-75000.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,"","",
Endo international plc,ENDP,"",0.0,0.0,,0.3934,"",-6165464.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",8.03
Assembly biosciences inc,ASMB,"",0.0,0.0,,0.1094,"",-523600.0,-100.0,soldall,0.0000000,Q1 2015,HEALTH CARE,"","",30.27
Marinus pharmaceuticals inc,MRNS,"",0.0,0.0,,0.0256,"",-99525.25,-100.0,soldall,0.0000000,Q4 2015,HEALTH CARE,"","",30.56
Apellis pharmaceuticals inc,APLS,CALL,0.0,0.0,,0.0294,"",-75000.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,"","",
Gilead sciences inc.,GILD,CALL,0.0,0.0,,0.1046,"",-100000.0,-100.0,soldall,N/A,Q2 2019,HEALTH CARE,"","",
Viatris inc,VTRS,"",0.0,0.0,,0.405,"",-1373305.0,-100.0,soldall,0.0000000,Q1 2017,HEALTH CARE,"","",35.28
Spdr s&p 500 etf trust,SPY,PUT,0.0,0.0,,0.4538,"",-100000.0,-100.0,soldall,No Data,Q1 2019,FINANCE,"","",
Dynavax technologies corp,DVAX,"",0.0,0.0,,0.0361,"",-583500.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",3.99
Flexion therapeutics inc,FLXN,"",0.0,0.0,,0.0171,"",-89919.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",12.3
Nuvectra corp,NVTR1,"",0.0,0.0,,0.0182,"",-350000.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",16.73
Stoke therapeutics inc,STOK,"",0.0,0.0,,0.0587,"",-130000.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",29.17
Bristol-myers squibb co,BMY,CALL,0.0,0.0,,0.3512,"",-500000.0,-100.0,soldall,N/A,Q2 2019,HEALTH CARE,"","",
Biomarin pharmaceutical inc,BMRN,"",0.0,0.0,,0.0995,"",-75000.0,-100.0,soldall,0.0000000,Q2 2015,HEALTH CARE,"","",84.44
Amicus therapeutics inc,FOLD,"",0.0,0.0,,0.1002,"",-518309.0,-100.0,soldall,0.0000000,Q4 2017,HEALTH CARE,"","",14.18
