Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Genmark diagnostics inc,GNMK1,"",3365000.0,16186000.0,1.4885,2.1103,22,0.0,0.0,,5.8582869,Q4 2015,HEALTH CARE,"","",6.69
Deciphera pharmaceuticals inc,DCPH,"",255000.0,15871000.0,1.4595,0.3512,23,155000.0,155.0,addition,0.5034551,Q3 2019,HEALTH CARE,"","",51.142
Voyager therapeutics inc,VYGR,"",1095075.0,15276000.0,1.4048,2.0091,24,-33000.0,-2.925337,reduction,2.9652721,Q4 2015,HEALTH CARE,"","",14.86
Adaptive biotechnologies corp,ADPT,"",463125.0,13857000.0,1.2743,1.481,25,0.0,0.0,,0.3726165,Q2 2019,HEALTH CARE,"","",48.3
Gilead sciences inc.,GILD,CALL,200000.0,12996000.0,1.1951,,26,200000.0,,new,N/A,Q4 2019,HEALTH CARE,"","",
Sangamo therapeutics inc,SGMO,"",1455000.0,12178000.0,1.1199,1.3627,27,0.0,0.0,,1.2577801,Q1 2017,HEALTH CARE,"","",10.02
Orchard therapeutics plc,ORTX,"",820000.0,11275000.0,1.0369,0.3811,28,510000.0,164.516129,addition,0.8524795,Q2 2019,HEALTH CARE,"","",13.3001
Twist bioscience corp,TWST,"",300000.0,6300000.0,0.5794,0.7414,29,0.0,0.0,,0.9213759,Q2 2019,HEALTH CARE,"","",29.01
Turning point therapeutics inc,TPTX,"",75000.0,4672000.0,0.4296,0.2918,30,0.0,0.0,,0.2393108,Q2 2019,HEALTH CARE,"","",40.08
Bristol myers squibb rights,BMYR,"",1500000.0,4515000.0,0.4152,,31,1500000.0,,new,N/A,Q4 2019, ,"","",
Stoke therapeutics inc,STOK,"",130000.0,3682000.0,0.3386,0.2891,32,0.0,0.0,,0.3973105,Q2 2019,HEALTH CARE,"","",26.51
Spark therapeutics inc,ONCE,"",0.0,0.0,,8.6643,"",-863300.0,-100.0,soldall,0.0000000,Q4 2015,HEALTH CARE,"","",60.22
Homology medicines inc,FIXX,"",0.0,0.0,,1.536,"",-820000.0,-100.0,soldall,0.0000000,Q1 2018,HEALTH CARE,"","",20.37
Editas medicine inc,EDIT,"",0.0,0.0,,0.9766,"",-415000.0,-100.0,soldall,0.0000000,Q1 2016,HEALTH CARE,"","",27.98
