Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Sarepta therapeutics inc,SRPT,"",539049.0,75699000.0,0.9514,1.2633,32,-20600.0,-3.680879,reduction,0.6830924,Q4 2017,HEALTH CARE,"","",117.75
Oric pharmaceuticals  inc.,ORIC,"",2921967.0,73078000.0,0.9185,1.3876,33,0.0,0.0,,9.4752749,Q2 2020,HEALTH CARE,"","",33.73
Aurinia pharmaceuticals inc,AUPH,"",4754000.0,70026000.0,0.8801,0.2737,34,3557653.0,297.376346,addition,3.7560837,Q1 2019,HEALTH CARE,"","",12.6614
Acceleron pharma inc,XLRN,"",601066.0,67638000.0,0.8501,0.171,35,473566.0,371.424314,addition,0.9975866,Q4 2019,HEALTH CARE,"","",104.4608
Keros therapeutics  inc.,KROS,"",1679417.0,64775000.0,0.8141,0.8869,36,0.0,0.0,,8.3187428,Q2 2020,HEALTH CARE,"","",37.51
Exelixis inc,EXEL,"",2404100.0,58780000.0,0.7388,0.8035,37,0.0,0.0,,0.7749063,Q2 2018,HEALTH CARE,"","",20.39
Logicbio therapeutics inc,LOGC,"",6466783.0,58718000.0,0.738,0.7702,38,0.0,0.0,,20.3444413,Q4 2018,HEALTH CARE,"","",10.4
Deciphera pharmaceuticals inc,DCPH,"",1125700.0,57748000.0,0.7258,0.9465,39,0.0,0.0,,1.9772217,Q3 2017,HEALTH CARE,"","",24.1
Graybug vision  inc.,GRAY,"",4475847.0,56888000.0,0.715,,40,4475847.0,,new,N/A,Q3 2020,HEALTH CARE,"","",12.71
Edwards lifesciences corp.,EW,"",706500.0,56393000.0,0.7088,0.5161,41,176100.0,33.201357,addition,0.1133577,Q1 2016,HEALTH CARE,"","",31.7199
Imara inc.,IMRA,"",2719902.0,55323000.0,0.6953,1.058,42,0.0,0.0,,15.6249388,Q1 2020,HEALTH CARE,"","",16.03
Eledon pharmaceuticals inc,ELDN,"",176992.26,54435000.0,0.6842,0.0205,43,0.0,0.0,,N/A,Q2 2017,HEALTH CARE,"","",87.61
Nanostring technologies inc,NSTG,"",1183100.0,52885000.0,0.6647,0.4927,44,-9300.0,-0.77994,reduction,2.6848773,Q1 2020,HEALTH CARE,"","",24.05
Crispr therapeutics ag,CRSP,"",630004.0,52694000.0,0.6623,0.7217,45,-67520.0,-9.679954,reduction,0.8916947,Q3 2019,HEALTH CARE,"","",52.94
Ehealth inc,EHTH,"",638558.0,50446000.0,0.634,0.8832,46,0.0,0.0,,2.4657306,Q1 2015,FINANCE,"","",24.87
Tela bio  inc,TELA,"",3027542.0,50076000.0,0.6294,0.5524,47,0.0,0.0,,20.9775652,Q4 2019,HEALTH CARE,"","",12.95
Progyny  inc.,PGNY,"",1675500.0,49310000.0,0.6198,0.1239,48,1334496.0,391.34321,addition,1.9340061,Q2 2020,HEALTH CARE,"","",28.6932
Meiragtx holdings plc,MGTX,"",3713820.0,49171000.0,0.618,0.6546,49,0.0,0.0,,9.6683439,Q3 2018,HEALTH CARE,"","",16.38
Atricure inc,ATRC,"",1228189.0,49005000.0,0.6159,0.7772,50,0.0,0.0,,2.7279017,Q4 2019,HEALTH CARE,"","",36.21
Stryker corp.,SYK,"",235000.0,48967000.0,0.6155,,51,235000.0,,new,0.0625348,Q1 2020,HEALTH CARE,"","",208.37
Thermo fisher scientific  inc.,TMO,"",110300.0,48700000.0,0.6121,0.5627,52,0.0,0.0,,0.0278300,Q4 2007,HEALTH CARE,"","",147.8
Athenex inc,ATNX,"",3977950.0,48133000.0,0.605,0.7767,53,-31396.0,-0.78307,reduction,4.2618195,Q1 2018,HEALTH CARE,"","",15.86
Avalanche biotechnologies inc,ADVM,"",4584344.0,47219000.0,0.5935,0.9674,54,1293600.0,39.310259,addition,4.7029716,Q1 2019,HEALTH CARE,"","",7.8666
Change healthcare inc,CHNG,"",3093700.0,44890000.0,0.5642,,55,3093700.0,,new,1.0161527,Q3 2020,INFORMATION TECHNOLOGY,"","",14.51
Crinetics pharmaceuticals inc,CRNX,"",2753567.0,43148000.0,0.5423,0.6792,56,0.0,0.0,,8.3638283,Q3 2018,HEALTH CARE,"","",25.6
Kala pharmaceuticals inc,KALA,"",5465030.0,40988000.0,0.5152,0.7994,57,62300.0,1.153121,addition,9.7485608,Q3 2017,HEALTH CARE,"","",16.2689
Abbvie inc,ABBV,"",464000.0,40642000.0,0.5108,0.6414,58,0.0,0.0,,0.0262819,Q1 2020,HEALTH CARE,"","",87.33
Fusion pharmaceuticals inc.,FUSN,"",3224770.0,38762000.0,0.4872,0.7931,59,0.0,0.0,,N/A,Q2 2020,HEALTH CARE,"","",17.47
Scpharmaceuticals inc,SCPH,"",4797148.0,35739000.0,0.4492,0.4971,60,0.0,0.0,,17.5591332,Q4 2017,HEALTH CARE,"","",10.72
Uniqure n.v.,QURE,"",969079.0,35691000.0,0.4486,0.6148,61,0.0,0.0,,2.1778945,Q2 2019,HEALTH CARE,"","",76.7
Verona pharma plc adr,VRNA,"",5694841.0,35536000.0,0.4466,0.0824,62,4444445.0,355.442996,addition,10.9900406,Q2 2017,HEALTH CARE,"","",7.452
Prothena corp plc,PRTA,"",3544475.0,35409000.0,0.4451,0.522,63,0.0,0.0,,8.8786311,Q1 2019,CONSUMER STAPLES,"","",11.57
Acadia healthcare company inc.,ACHC,"",1114466.0,32854000.0,0.4129,0.4881,64,-265694.0,-19.250956,reduction,1.2523321,Q1 2020,HEALTH CARE,"","",18.35
Si-bone inc,SIBN,"",1368500.0,32461000.0,0.408,0.31,65,-12800.0,-0.926663,reduction,4.2288768,Q4 2018,HEALTH CARE,"","",11.95
Alpine immune sciences inc,ALPN,"",3670955.0,32268000.0,0.4056,0.5018,66,0.0,0.0,,15.4221181,Q3 2017,HEALTH CARE,"","",11.12
Applied therapeutics inc,APLT,"",1546687.0,32109000.0,0.4036,0.6197,67,329009.0,27.019376,addition,6.8778078,Q4 2019,HEALTH CARE,"","",26.9638
Vaxcyte  inc.,PCVX,"",640760.0,31641000.0,0.3977,0.3783,68,-209240.0,-24.616471,reduction,1.2576323,Q2 2020,HEALTH CARE,"","",31.61
Harpoon therapeutics inc,HARP,"",1835704.0,31189000.0,0.392,0.429,69,0.0,0.0,,7.2327788,Q1 2019,HEALTH CARE,"","",9.47
Alector inc,ALEC,"",2725313.0,28711000.0,0.3609,2.056,70,-3250009.0,-54.390525,reduction,3.4391972,Q1 2019,HEALTH CARE,"","",18.72
I-mab adr,IMAB,"",606070.0,28503000.0,0.3582,,71,606070.0,,new,0.8597260,Q3 2020,HEALTH CARE,"","",47.03
Aeglea biotherapeutics inc,AGLE,"",4015524.0,28470000.0,0.3578,0.5229,72,0.0,0.0,,8.3766507,Q2 2016,HEALTH CARE,"","",7.59
Xenon pharmaceuticals inc,XENE,"",2497917.0,27652000.0,0.3476,0.441,73,0.0,0.0,,7.1354040,Q3 2016,HEALTH CARE,"","",10.92
Pfizer  inc.,PFE,CALL,790500.0,27525000.0,0.346,,74,790500.0,,new,N/A,Q1 2020,HEALTH CARE,"","",
Sinovac biotech ltd,SVA1,"",2839500.0,27300000.0,0.3431,0.359,75,0.0,0.0,,2.8709878,Q4 2012,HEALTH CARE,"","",4.37
Corvus pharmaceuticals inc,CRVS,"",6767584.0,27138000.0,0.3411,0.2592,76,0.0,0.0,,24.1166279,Q1 2016,HEALTH CARE,"","",12.94
Arcturus therapeutics ltd,ARCT,"",618586.0,26537000.0,0.3335,0.1574,77,379400.0,158.621324,addition,2.5255537,Q2 2020,HEALTH CARE,"","",44.3848
Fluidigm corp,FLDM,"",3553703.0,26404000.0,0.3319,0.1641,78,646603.0,22.2422,addition,4.7945908,Q2 2020,HEALTH CARE,"","",4.6323
Mersana therapeutics inc,MRSN,"",1328852.0,24743000.0,0.311,0.6292,79,-581156.0,-30.426888,reduction,1.9400029,Q1 2019,HEALTH CARE,"","",10.64
Nextcure inc,NXTC,"",2711013.0,23857000.0,0.2999,0.8183,80,0.0,0.0,,9.8392344,Q2 2019,HEALTH CARE,"","",14.98
Amgen  inc.,AMGN,"",91500.0,23256000.0,0.2923,0.3038,81,0.0,0.0,,0.0157171,Q4 2002,HEALTH CARE,"","",132.67
Novo-nordisk a/s ads,NVO,"",330000.0,22912000.0,0.288,0.3042,82,0.0,0.0,,0.0142479,Q3 2017,HEALTH CARE,"","",48.15
9 meters biopharma inc,NMTR,"",25716755.0,20489000.0,0.2575,0.2054,83,0.0,0.0,,17.1074649,Q2 2020,INFORMATION TECHNOLOGY,"","",0.57
Cti biopharma corp,CTIC,"",9520600.0,20469000.0,0.2573,0.1555,84,0.0,0.0,,12.9089808,Q2 2017,HEALTH CARE,"","",2.18
Alcon inc,ALC,"",351380.0,19945000.0,0.2507,0.2839,85,0.0,0.0,,0.0718275,Q2 2019,HEALTH CARE,"","",62.05
Iveric bio inc,ISEE,"",3411806.0,19243000.0,0.2419,0.2334,86,161806.0,4.978646,addition,3.8091990,Q4 2019,HEALTH CARE,"","",5.8877
Oak street health  inc.,OSH,"",334400.0,17870000.0,0.2246,,87,334400.0,,new,0.1388539,Q3 2020,INFORMATION TECHNOLOGY,"","",53.44
Trillium therapeutics inc,TRIL,"",1252600.0,17799000.0,0.2237,0.1379,88,41600.0,3.435178,addition,1.4124238,Q1 2020,HEALTH CARE,"","",5.7023
Heron therapeutics inc,HRTX,"",1191846.0,17663000.0,0.222,0.1368,89,531426.0,80.467884,addition,1.3118075,Q1 2020,HEALTH CARE,"","",13.4181
Flexion therapeutics inc,FLXN,"",1684000.0,17530000.0,0.2203,0.3118,90,0.0,0.0,,3.4147735,Q2 2019,HEALTH CARE,"","",13.75
Teva pharmaceutical industries ltd  adr,TEVA,"",1935200.0,17436000.0,0.2192,0.3359,91,0.0,0.0,,0.1765739,Q2 2020,HEALTH CARE,"","",12.33
Guardant health inc,GH,"",154300.0,17248000.0,0.2168,,92,154300.0,,new,0.1543426,Q3 2020,HEALTH CARE,"","",111.78
Pandion therapeutics inc.,PAND1,"",1480940.0,16972000.0,0.2133,,93,1480940.0,,new,5.0167511,Q3 2020,HEALTH CARE,"","",11.46
Forte biosciences inc. (tocagen),FBRX,"",340480.0,16517000.0,0.2076,0.1951,94,-609836.0,-64.171918,reduction,2.6536565,Q2 2020,HEALTH CARE,"","",14.58
Syndax pharmaceuticals inc,SNDX,"",1094100.0,16149000.0,0.203,0.2283,95,0.0,0.0,,2.6770757,Q1 2016,HEALTH CARE,"","",14.26
Zymeworks inc,ZYME,"",341102.0,15889000.0,0.1997,0.2957,96,-241200.0,-41.421805,reduction,0.7442867,Q1 2020,HEALTH CARE,"","",35.47
Sierra oncology inc,SRRA,"",1477320.0,15763000.0,0.1981,0.2517,97,0.0,0.0,,13.3807945,Q1 2020,HEALTH CARE,"","",9.82
Relay therapeutics  inc.,RLAY,"",350000.0,14907000.0,0.1874,,98,350000.0,,new,0.3889547,Q3 2020,HEALTH CARE,"","",42.59
Biomx ord shs,PHGE,"",2313489.0,14668000.0,0.1844,0.1798,99,0.0,0.0,,N/A,Q4 2019, ,"","",
Alexion pharmaceuticals inc.,ALXN1,CALL,125000.0,14304000.0,0.1798,0.158,100,25000.0,25.0,addition,N/A,Q2 2020,HEALTH CARE,"","",
Larimar therapeutics inc,LRMR,"",886560.0,13449000.0,0.169,0.169,101,-47400.0,-5.075164,reduction,5.7733010,Q4 2019,HEALTH CARE,"","",172.14
Otonomy inc,OTIC,"",3250000.0,13163000.0,0.1654,,102,3250000.0,,new,6.7388651,Q4 2019,HEALTH CARE,"","",4.05
Compass pathways plc ads,CMPS,"",350000.0,12215000.0,0.1535,,103,350000.0,,new,1.0055931,Q3 2020,HEALTH CARE,"","",34.9
Gilead sciences inc.,GILD,"",192200.0,12145000.0,0.1526,0.2082,104,0.0,0.0,,0.0153327,Q2 2006,HEALTH CARE,"","",73.3
Bellus health ord shs,BLU:TSE,"",5137216.0,11728000.0,0.1474,0.7462,105,0.0,0.0,,N/A,Q3 2019, ,"","",
Annexon  inc.,ANNX,"",379947.0,11486000.0,0.1444,,106,379947.0,,new,0.9959791,Q3 2020,HEALTH CARE,"","",30.23
Verrica pharmaceuticals inc,VRCA,"",1479733.0,11453000.0,0.144,0.2294,107,0.0,0.0,,5.7208660,Q2 2018,HEALTH CARE,"","",19.73
Albireo pharma inc,ALBO,"",328385.0,10958000.0,0.1377,,108,328385.0,,new,1.7213438,Q3 2020,HEALTH CARE,"","",33.37
Inozyme pharma  inc.,INZY,"",400400.0,10527000.0,0.1323,,109,400400.0,,new,1.7130992,Q3 2020,HEALTH CARE,"","",26.29
Nurix therapeutics  inc.,NRIX,"",300000.0,10473000.0,0.1316,,110,300000.0,,new,0.7720927,Q3 2020,HEALTH CARE,"","",34.91
Avrobio inc,AVRO,"",793712.0,10334000.0,0.1299,0.195,111,0.0,0.0,,2.1774796,Q2 2018,HEALTH CARE,"","",17.13
Celldex therapeutics inc.,CLDX,"",625000.0,9269000.0,0.1165,0.1144,112,0.0,0.0,,1.5795966,Q2 2020,HEALTH CARE,"","",13.0
Essa pharma inc,EPIX,"",1177483.0,8125000.0,0.1021,0.1285,113,-294370.0,-19.999959,reduction,3.9212167,Q3 2019,HEALTH CARE,"","",3.37
Aadi biosciences inc,AADI,"",346436.2,7791000.0,0.0979,0.0914,114,0.0,0.0,,11.0247572,Q2 2018,HEALTH CARE,"","",4.15
Xtant med hldgs inc com (de),XTNT,"",9248678.0,7618000.0,0.0957,0.1172,115,0.0,0.0,,N/A,Q1 2018, ,"","",
Artara therapeutics inc,TARA,"",450000.0,7574000.0,0.0952,,116,450000.0,,new,7.6812965,Q3 2020,HEALTH CARE,"","",16.83
X4 pharmaceuticals ord shs,XFOR,"",1086493.0,7356000.0,0.0925,0.1426,117,0.0,0.0,,N/A,Q1 2019, ,"","",
Strongbridge biopharma plc,SBBP1,"",3489369.0,7328000.0,0.0921,,118,3489369.0,,new,5.1891334,Q3 2020,HEALTH CARE,"","",2.1
Akouos  inc.,AKUS,"",315000.0,7204000.0,0.0905,0.0998,119,0.0,0.0,,0.9161593,Q2 2020,HEALTH CARE,"","",22.5
Dyne therapeutics  inc.,DYN,"",350000.0,7067000.0,0.0888,,120,350000.0,,new,N/A,Q3 2020,HEALTH CARE,"","",20.19
Health catalyst inc,HCAT,"",179598.0,6573000.0,0.0826,0.0738,121,0.0,0.0,,0.4225988,Q3 2019,INFORMATION TECHNOLOGY,"","",31.64
Outset medical  inc.,OM,"",125000.0,6250000.0,0.0786,,122,125000.0,,new,0.2927359,Q3 2020,INFORMATION TECHNOLOGY,"","",50.0
Rocket pharmaceuticals inc,RCKT,"",253108.0,5786000.0,0.0727,0.1127,123,-129292.0,-33.810669,reduction,0.4582484,Q2 2020,HEALTH CARE,"","",20.93
Health sciences acquisitions corp 2,HSAQ,"",500000.0,5500000.0,0.0691,,124,500000.0,,new,2.4449878,Q3 2020,FINANCE,"","",11.0
Aptose biosciences inc,APTO,"",897541.0,5385000.0,0.0677,0.0845,125,-53300.0,-5.605564,reduction,1.0103099,Q4 2019,HEALTH CARE,"","",5.87
Selecta biosciences inc,SELB,"",2093869.0,5193000.0,0.0653,0.0837,126,0.0,0.0,,1.9382236,Q2 2016,HEALTH CARE,"","",8.74
Myovant sciences ltd,MYOV,"",364500.0,5121000.0,0.0644,,127,364500.0,,new,0.4023463,Q3 2020,HEALTH CARE,"","",14.05
Arena pharmaceuticals inc,ARNA,"",66700.0,4988000.0,0.0627,0.0591,128,0.0,0.0,,0.1146757,Q2 2019,HEALTH CARE,"","",55.71
Acadia pharmaceuticals inc,ACAD,"",107000.0,4414000.0,0.0555,,129,107000.0,,new,0.0673049,Q3 2020,HEALTH CARE,"","",41.25
Synlogic inc,SYBX,"",2029996.0,4101000.0,0.0515,0.058,130,0.0,0.0,,5.8276978,Q3 2017,HEALTH CARE,"","",15.62
Obseva sa,OBSV,"",1303000.0,3231000.0,0.0406,0.2161,131,-1302531.0,-49.991,reduction,2.3684439,Q1 2017,HEALTH CARE,"","",10.41
Kymera therapeutics  inc.,KYMR,"",100000.0,3231000.0,0.0406,,132,100000.0,,new,0.2249266,Q3 2020,HEALTH CARE,"","",32.31
Inflarx nv,IFRX,"",678525.0,2891000.0,0.0363,0.0438,133,0.0,0.0,,2.5828667,Q1 2020,HEALTH CARE,"","",3.82
Milestone pharmaceuticals inc,MIST,"",385791.0,2824000.0,0.0355,,134,385791.0,,new,1.3526950,Q3 2020,HEALTH CARE,"","",7.32
Anaptysbio inc,ANAB,"",180442.0,2662000.0,0.0335,0.1182,135,-195358.0,-51.984566,reduction,0.6598043,Q4 2019,HEALTH CARE,"","",16.25
Avidity biosciences  inc.,RNA,"",63860.0,1798000.0,0.0226,0.0796,136,-136140.0,-68.07,reduction,N/A,Q2 2020,HEALTH CARE,"","",28.26
Purple biotech ltd,PPBT,"",346197.0,1527000.0,0.0192,0.0541,137,-1.3,-0.000376,reduction,2.0115366,Q1 2020,HEALTH CARE,"","",3.06
Curis inc,CRIS,"",1241494.0,1453000.0,0.0183,0.0211,138,0.0,0.0,,2.1107582,Q3 2019,HEALTH CARE,"","",2.19
Nabriva therapeutics plc,NBRV,"",264460.0,1410000.0,0.0177,0.0441,139,-200000.0,-43.060759,reduction,1.7539964,Q3 2015,HEALTH CARE,"","",8.63
Bristol myers squibb rights,BMYR,"",400000.0,900000.0,0.0113,0.0176,140,50000.0,14.285714,addition,N/A,Q4 2019, ,"","",
Myovant sciences ltd,MYOV,CALL,50000.0,703000.0,0.0088,,141,50000.0,,new,N/A,Q3 2020,HEALTH CARE,"","",
Calliditas therapeutics ab ads,CALT,"",17696.0,425000.0,0.0053,0.0735,142,-207304.0,-92.135111,reduction,0.0708668,Q2 2020,HEALTH CARE,"","",23.2
Bioline rx ltd,BLRX,"",69240.0,114000.0,0.0014,0.0017,143,0.0,0.0,,0.3275898,Q1 2013,HEALTH CARE,"","",377.81
Vyne therapeutics inc,VYNE,"",0.0,0.0,,0.0145,"",-148470.75,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",2.68
Iqvia holdings inc,IQV,"",0.0,0.0,,0.3496,"",-175000.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",149.38
Genmark diagnostics inc,GNMK1,"",0.0,0.0,,0.1516,"",-732000.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",14.71
Arvinas holding company llc,ARVN,"",0.0,0.0,,0.0139,"",-29400.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",16.82
Igm biosciences inc,IGMS,"",0.0,0.0,,0.083,"",-80760.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",56.15
Arcus biosciences inc,RCUS,"",0.0,0.0,,0.0767,"",-220350.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",24.74
Selectquote  inc.,SLQT,"",0.0,0.0,,0.4475,"",-1255000.0,-100.0,soldall,0.0000000,Q2 2020,FINANCE,"","",25.33
10x genomics inc,TXG,"",0.0,0.0,,0.1166,"",-92700.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",62.32
Immunovant inc,IMVT,"",0.0,0.0,,0.1216,"",-354575.0,-100.0,soldall,0.0000000,Q1 2020,FINANCE,"","",
Corbus pharmaceuticals holdings inc,CRBP,PUT,0.0,0.0,,0.0413,"",-350000.0,-100.0,soldall,N/A,Q2 2020,HEALTH CARE,"","",
Cigna holding co,CI,"",0.0,0.0,,1.1616,"",-439700.0,-100.0,soldall,0.0000000,Q2 2017,HEALTH CARE,"","",195.24
Glaukos corp,GKOS,"",0.0,0.0,,0.655,"",-1211000.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",54.47
Benefytt technologies ord shs class a,BFYT,"",0.0,0.0,,0.2774,"",-962900.0,-100.0,soldall,N/A,Q1 2020, ,"","",
Abbvie inc,ABBV,CALL,0.0,0.0,,0.1382,"",-100000.0,-100.0,soldall,N/A,Q2 2020,HEALTH CARE,"","",
Immunomedics inc.,IMMU1,"",0.0,0.0,,0.3782,"",-757900.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",35.44
Inspire medical systems inc,INSP,"",0.0,0.0,,0.4251,"",-347000.0,-100.0,soldall,0.0000000,Q2 2018,HEALTH CARE,"","",35.66
Intellia therapeutics inc,NTLA,"",0.0,0.0,,0.0406,"",-137100.0,-100.0,soldall,0.0000000,Q2 2016,HEALTH CARE,"","",21.35
Arrowhead pharmaceuticals inc,ARWR,"",0.0,0.0,,0.0414,"",-68100.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",28.77
Regeneron pharmaceuticals inc.,REGN,"",0.0,0.0,,0.2713,"",-30900.0,-100.0,soldall,0.0000000,Q1 2011,HEALTH CARE,"","",475.73
Agios pharmaceuticals inc,AGIO,CALL,0.0,0.0,,0.0753,"",-100000.0,-100.0,soldall,N/A,Q1 2020,HEALTH CARE,"","",
