Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Anthem inc,ANTM,"",4030334.0,1538780000.0,0.7499,0.788,33,106248.0,2.707586,addition,1.6530263,Q4 2014,HEALTH CARE,"","",99.6008
Atlassian corp plc,TEAM,"",5944860.0,1526997000.0,0.7442,0.7379,34,-312776.0,-4.998309,reduction,4.4981255,Q2 2016,INFORMATION TECHNOLOGY,"","",33.85
Coupang inc,CPNG,"",35842881.0,1498949000.0,0.7305,0.6089,35,13788858.0,62.523096,addition,2.3009286,Q1 2021,CONSUMER DISCRETIONARY,"","",46.4532
Beigene ltd adr,BGNE,"",4272178.0,1466169000.0,0.7145,0.8624,36,-156537.0,-3.534592,reduction,4.6081300,Q1 2016,HEALTH CARE,"","",258.57
Biontech se adr,BNTX,"",6429749.0,1439493000.0,0.7015,0.4116,37,-308263.0,-4.574984,reduction,2.6512575,Q1 2021,HEALTH CARE,"","",109.19
Intuitive surgical inc,ISRG,"",4588398.0,1406558000.0,0.6855,0.6611,38,-208641.0,-4.349371,reduction,1.2863619,Q3 2009,HEALTH CARE,"","",68.1
Teladoc health inc,TDOC,"",8417244.0,1399704000.0,0.6821,0.8073,39,478165.0,6.022928,addition,5.2856123,Q1 2017,HEALTH CARE,"","",108.0479
Martin marietta materials inc.,MLM,"",3813680.0,1341690000.0,0.6539,0.7115,40,26884.0,0.709941,addition,6.1138875,Q1 2013,MATERIALS,"","",199.9779
Beyond meat inc,BYND,"",8384493.0,1320474000.0,0.6435,0.4937,41,1602561.0,23.629859,addition,13.2551833,Q2 2020,CONSUMER STAPLES,"","",146.6027
Salesforce.com inc.,CRM,"",5152224.0,1258534000.0,0.6133,0.6411,42,-255989.0,-4.733338,reduction,0.5563957,Q1 2011,INFORMATION TECHNOLOGY,"","",59.01
Denali therapeutics inc,DNLI,"",15147613.0,1188179000.0,0.579,0.4151,43,2152416.0,16.563166,addition,12.4528152,Q4 2017,HEALTH CARE,"","",36.0424
Arthur j. gallagher & co inc,AJG,"",8165173.0,1143778000.0,0.5574,0.5528,44,246033.0,3.106815,addition,3.9492977,Q4 2017,FINANCE,"","",71.0739
Ryanair holdings adr,RYAAY,"",10513341.0,1137649000.0,0.5544,0.6674,45,140012.0,1.349731,addition,4.6577532,Q2 2010,TRANSPORTS,"","",59.537
Abiomed inc,ABMD,"",3633412.0,1134024000.0,0.5527,0.6138,46,191084.0,5.551011,addition,8.0065962,Q4 2015,HEALTH CARE,"","",236.4688
Petroleo brasileiro sa (petrobras) adr,PBR,"",90106288.0,1102000000.0,0.537,0.3716,47,11787274.0,15.050335,addition,2.4214858,Q4 2016,ENERGY,"","",9.4921
Teradyne inc,TER,"",7944965.0,1064307000.0,0.5187,0.5263,48,213655.0,2.763503,addition,4.7784572,Q1 2012,INFORMATION TECHNOLOGY,"","",21.8677
Wix.com ltd,WIX,"",3451197.0,1001814000.0,0.4882,0.5088,49,194266.0,5.964695,addition,6.1597985,Q4 2015,COMMUNICATIONS,"","",88.7789
Ke holdings inc.,BEKE,"",20937919.0,998321000.0,0.4865,0.6429,50,770744.0,3.821775,addition,2.3373503,Q3 2020,INFORMATION TECHNOLOGY,"","",60.3074
Costar group inc,CSGP,"",12000170.0,993853000.0,0.4843,0.5276,51,525820.0,4.582569,addition,3.0383627,Q3 2016,INDUSTRIALS,"","",81.1276
10x genomics inc,TXG,"",5030996.0,985169000.0,0.4801,0.1414,52,3634870.0,260.354008,addition,5.5527197,Q1 2020,HEALTH CARE,"","",183.879
Estee lauder companies inc.,EL,"",3080217.0,979755000.0,0.4775,0.4893,53,73138.0,2.432194,addition,1.3282818,Q4 2015,CONSUMER STAPLES,"","",202.218
Zillow group inc class c,Z,"",7977013.0,974950000.0,0.4751,0.5608,54,244682.0,3.164402,addition,4.2889666,Q3 2015,COMMUNICATIONS,"","",47.0003
Snowflake  inc.,SNOW,"",3988268.0,964363000.0,0.47,0.1819,55,2570112.0,181.229145,addition,1.3469328,Q3 2020,INFORMATION TECHNOLOGY,"","",242.7601
Cbre group inc common stock class a,CBRE,"",11243461.0,963903000.0,0.4697,0.4836,56,316539.0,2.896873,addition,3.3488954,Q2 2020,REAL ESTATE,"","",54.524
Netease inc adr,NTES,"",8357535.0,963206000.0,0.4694,0.5026,57,-341608.0,-3.926916,reduction,1.2455701,Q3 2016,COMMUNICATIONS,"","",79.48
Tal education group american depositary adr,TAL,"",37511707.0,946421000.0,0.4612,1.1518,58,-717950.0,-1.877992,reduction,8.4486042,Q1 2016,CONSUMER DISCRETIONARY,"","",33.08
First republic bank (ca),FRC,"",4993404.0,934616000.0,0.4555,0.4467,59,204708.0,4.274817,addition,2.8999384,Q1 2012,FINANCE,"","",80.4616
Taiwan semiconductor manufacturing co ltd adr,TSM,"",7750340.0,931280000.0,0.4538,0.5161,60,-48996.0,-0.628207,reduction,0.1494452,Q1 2016,INFORMATION TECHNOLOGY,"","",26.38
Doordash  inc.,DASH,"",5165896.0,921235000.0,0.449,0.3646,61,196369.0,3.951463,addition,1.6262343,Q4 2020,CONSUMER DISCRETIONARY,"","",136.4354
Appian corp,APPN,"",6281070.0,865217000.0,0.4217,0.443,62,325546.0,5.466286,addition,15.8681212,Q1 2019,INFORMATION TECHNOLOGY,"","",59.8483
Staar surgical co.,STAA,"",5575832.0,850313000.0,0.4144,0.246,63,1404968.0,33.685299,addition,11.7644313,Q4 2016,HEALTH CARE,"","",85.5442
Marketaxess holdings inc,MKTX,"",1774631.0,822701000.0,0.4009,0.4863,64,28750.0,1.646733,addition,4.6722094,Q1 2012,FINANCE,"","",191.1858
Axon enterprise inc,AXON,"",4529140.0,800752000.0,0.3902,0.3458,65,189716.0,4.371917,addition,6.8962204,Q4 2018,INDUSTRIALS,"","",68.3513
Resmed inc.,RMD,"",3240089.0,798746000.0,0.3893,0.3366,66,139261.0,4.491091,addition,2.2265924,Q3 2016,HEALTH CARE,"","",74.4862
Baidu inc adr,BIDU,"",3862845.0,787634000.0,0.3838,0.4758,67,-46017.0,-1.177248,reduction,1.3619904,Q1 2008,COMMUNICATIONS,"","",89.02
Albemarle corp.,ALB,"",4624140.0,778982000.0,0.3796,0.3783,68,-3143.0,-0.067923,reduction,3.9539506,Q1 2017,MATERIALS,"","",90.52
S&p global inc. (mcgraw-hill inc.),SPGI,"",1897300.0,778747000.0,0.3795,0.3632,69,57522.0,3.126573,addition,0.7872614,Q2 2020,COMMUNICATIONS,"","",344.7831
Mettler-toledo international  inc.,MTD,"",549459.0,761187000.0,0.371,0.3765,70,-32864.0,-5.643603,reduction,2.3768675,Q2 2010,INFORMATION TECHNOLOGY,"","",277.41
Booking holdings inc. (priceline),BKNG,"",347826.0,761075000.0,0.3709,0.4378,71,11958.0,3.560327,addition,0.8471197,Q2 2020,CONSUMER DISCRETIONARY,"","",1677.518
Thermo fisher scientific  inc.,TMO,"",1504290.0,758870000.0,0.3698,0.3713,72,49908.0,3.431561,addition,0.3823634,Q4 2017,HEALTH CARE,"","",204.9289
Bilibili inc,BILI,"",6138712.0,747941000.0,0.3645,0.3742,73,-108330.0,-1.734101,reduction,2.0418323,Q2 2020,COMMUNICATIONS,"","",105.14
Affirm holdings inc,AFRM,"",10812981.0,728254000.0,0.3549,0.3236,74,2633037.0,32.188937,addition,7.3269109,Q1 2021, ,"","",69.8994
Farfetch ltd,FTCH,"",14225487.0,716396000.0,0.3491,0.4093,75,427900.0,3.101267,addition,4.5689394,Q2 2019,CONSUMER DISCRETIONARY,"","",23.8424
Zai lab ltd,ZLAB,"",4041290.0,715268000.0,0.3486,0.2885,76,176166.0,4.557836,addition,4.2357649,Q1 2019,HEALTH CARE,"","",52.9725
Tencent music entertainment group,TME,"",45577209.0,705534000.0,0.3438,0.5277,77,-455406.0,-0.989312,reduction,5.4583335,Q4 2018,INFORMATION TECHNOLOGY,"","",14.38
Datadog inc,DDOG,"",6755103.0,703071000.0,0.3426,0.3007,78,305119.0,4.730539,addition,2.8177397,Q3 2020,INFORMATION TECHNOLOGY,"","",101.0245
Recursion pharmaceuticals inc,RXRX,"",18521000.0,676017000.0,0.3294,,79,18521000.0,,new,11.0033971,Q2 2021, ,"","",36.5
Broadridge financial solutions inc,BR,"",4116334.0,664911000.0,0.324,0.3455,80,83050.0,2.059116,addition,3.5447230,Q2 2019,INFORMATION TECHNOLOGY,"","",126.8246
Redfin corp,RDFN,"",10436977.0,661808000.0,0.3225,0.3689,81,536058.0,5.414225,addition,9.9482755,Q3 2017,REAL ESTATE,"","",30.9476
Siteone landscape supply inc,SITE,"",3747479.0,634298000.0,0.3091,0.347,82,114878.0,3.162417,addition,8.4121123,Q2 2017,INDUSTRIALS,"","",61.8662
Service corp. international  inc.,SCI,"",11820234.0,633446000.0,0.3087,0.3041,83,1173241.0,11.019459,addition,7.0299952,Q3 2018,CONSUMER DISCRETIONARY,"","",43.9881
Chewy inc,CHWY,"",7878624.0,628005000.0,0.3061,0.3578,84,329632.0,4.36657,addition,7.5589688,Q2 2019,CONSUMER DISCRETIONARY,"","",45.0437
Lyft inc,LYFT,"",10081287.0,609716000.0,0.2971,0.3963,85,-1130785.0,-10.085424,reduction,3.0879513,Q1 2019,CONSUMER DISCRETIONARY,"","",40.8
Watsco inc.,WSO,"",2071403.0,593746000.0,0.2894,0.291,86,76830.0,3.851952,addition,6.2824870,Q3 2012,INDUSTRIALS,"","",158.7175
Oatly group ab (publ)|oatly group ab (pu,OTLY,"",23832158.0,582935000.0,0.2841,,87,23832158.0,,new,4.0268232,Q2 2021, ,"","",24.46
Lemonade  inc.,LMND,"",5092731.0,557195000.0,0.2715,0.1897,88,1452085.0,39.885366,addition,8.2732148,Q3 2020,FINANCE,"","",71.4503
Exact sciences corp,EXAS,"",4466127.0,555184000.0,0.2706,0.3205,89,119101.0,2.739827,addition,2.5973591,Q3 2017,HEALTH CARE,"","",118.5089
Icici bank ltd. ads adr,IBN,"",32138697.0,549573000.0,0.2678,0.2759,90,1374996.0,4.46954,addition,0.9276797,Q1 2013,FINANCE,"","",9.2221
Pinterest inc,PINS,"",6671145.0,526687000.0,0.2567,0.2598,91,397769.0,6.340589,addition,1.2016248,Q4 2020,COMMUNICATIONS,"","",74.3234
Li auto inc. ads,LI,"",14829340.0,518138000.0,0.2525,0.1283,92,5653172.0,61.607111,addition,1.7487082,Q1 2021,CONSUMER DISCRETIONARY,"","",28.7893
Markel corp. (holding co.),MKL,"",429858.0,510116000.0,0.2486,0.2694,93,7254.0,1.716501,addition,3.1319693,Q4 2004,FINANCE,"","",537.2382
Vroom  inc.,VRM,"",12132893.0,507882000.0,0.2475,0.2517,94,595526.0,5.161715,addition,8.8746142,Q2 2020,CONSUMER DISCRETIONARY,"","",44.5796
Glaukos corp,GKOS,"",5601696.0,475193000.0,0.2316,0.2807,95,-375880.0,-6.288168,reduction,12.0308596,Q4 2017,HEALTH CARE,"","",58.78
Full truck alliance co ltd,YMM,"",141301432.0,456093000.0,0.2223,,96,141301432.0,,new,15.1543540,Q2 2021,INFORMATION TECHNOLOGY,"","",20.38
Zillow group inc. class b,ZG,"",3708954.0,454458000.0,0.2215,0.2623,97,140920.0,3.949514,addition,6.0456087,Q1 2013,COMMUNICATIONS,"","",47.0992
Companhia vale de rio doce s.a. adr,VALE,"",19157520.0,436983000.0,0.213,0.2244,98,-3921133.0,-16.990303,reduction,0.3625246,Q1 2019,MATERIALS,"","",12.52
Curevac n.v.,CVAC,"",5515262.0,405261000.0,0.1975,0.2983,99,-314839.0,-5.400232,reduction,2.9507032,Q3 2020,HEALTH CARE,"","",59.83
Penumbra inc,PEN,"",1339146.0,367006000.0,0.1789,0.1943,100,55761.0,4.344838,addition,3.6608153,Q3 2017,HEALTH CARE,"","",153.4695
Stitch fix inc,SFIX,"",5997845.0,361670000.0,0.1763,0.157,101,331758.0,5.855152,addition,8.3519954,Q4 2017,CONSUMER DISCRETIONARY,"","",29.7772
Snap inc class a,SNAP,"",5297603.0,360979000.0,0.1759,0.1475,102,255928.0,5.076249,addition,0.3995663,Q2 2018,UTILITIES AND TELECOMMUNICATIONS,"","",53.0557
Copa holdings s.a.,CPA,"",4666896.0,351557000.0,0.1713,0.2189,103,-175477.0,-3.623781,reduction,14.8526675,Q2 2012,TRANSPORTS,"","",80.96
Stericycle inc.,SRCL,"",4857587.0,347560000.0,0.1694,0.1786,104,129543.0,2.739886,addition,5.2937567,Q1 2016,INDUSTRIALS,"","",85.7314
Howard hughes corp (the),HHC,"",3546661.0,345657000.0,0.1685,0.1829,105,110058.0,3.202523,addition,6.4337051,Q1 2014,REAL ESTATE,"","",90.9098
Coursera inc,COUR,"",8689875.0,343771000.0,0.1675,0.0828,106,5400743.0,164.199643,addition,6.4004161,Q1 2021,INFORMATION TECHNOLOGY,"","",41.619
Cemex s.a. de c.v. series a (sponsored adr) adr,CX,"",39986650.0,335889000.0,0.1637,0.1517,107,1079234.0,2.773852,addition,2.7148299,Q2 2009,MATERIALS,"","",7.1059
Upwork inc,UPWK,"",5640723.0,328799000.0,0.1602,0.1312,108,403950.0,7.71372,addition,4.4200477,Q2 2019,COMMUNICATIONS,"","",25.3416
Eog resources inc,EOG,"",3939421.0,328706000.0,0.1602,0.2832,109,-3038922.0,-43.547902,reduction,0.6747200,Q1 2001,ENERGY,"","",72.55
Itau unibnco adr,ITUB,"",61767551.46,306036000.0,0.1491,0.1006,110,17789202.98,40.449911,addition,1.0508242,Q3 2003,FINANCE,"","",6.601
Lendingtree inc,TREE,"",1443016.0,305746000.0,0.149,0.169,111,24765.0,1.746165,addition,10.8374907,Q1 2016,FINANCE,"","",267.0074
Westinghouse air brake technologies corp,WAB,"",3660619.0,301269000.0,0.1468,0.1622,112,-892.0,-0.024362,reduction,1.9364850,Q1 2016,INDUSTRIALS,"","",75.79
Jumia technologies ag,JMIA,"",9619791.0,291768000.0,0.1422,0.1819,113,448426.0,4.889414,addition,9.7571142,Q2 2019,CONSUMER DISCRETIONARY,"","",26.3162
Oscar health  inc.,OSCR,"",12824868.0,275735000.0,0.1344,0.1844,114,559947.0,4.565435,addition,7.4448044,Q1 2021,FINANCE,"","",26.6451
Iac/interactivecorp,IAC,"",1734760.0,267448000.0,0.1303,0.2009,115,-760468.0,-30.476894,reduction,2.0789254,Q1 2021,COMMUNICATIONS,"","",95.76
Kingsoft cloud holdings limited adr,KC,"",7454706.0,252938000.0,0.1233,0.1603,116,167292.0,2.295629,addition,3.3380633,Q4 2020,INFORMATION TECHNOLOGY,"","",43.3341
Burning rock biotech ltd. ads,BNR,"",8462422.0,249303000.0,0.1215,0.0991,117,1880294.0,28.566658,addition,9.7019821,Q2 2020,HEALTH CARE,"","",27.1732
Banco bradesco s.a. adr,BBD,"",44976733.0,230731000.0,0.1124,0.1073,118,4158508.0,10.187871,addition,0.9276422,Q4 2016,FINANCE,"","",5.8288
Dada nexus ltd. ads,DADA,"",7756215.0,225008000.0,0.1097,0.1093,119,559007.0,7.766998,addition,3.2755180,Q2 2020,COMMUNICATIONS,"","",33.7053
Xylem inc,XYL,"",1864966.0,223721000.0,0.109,0.0949,120,253054.0,15.698996,addition,1.0351549,Q1 2017,INDUSTRIALS,"","",93.8405
Sana biotechnology inc,SANA,"",11241851.0,221014000.0,0.1077,0.187,121,1254306.0,12.558702,addition,5.9831841,Q1 2021, ,"","",31.9292
Lufax holding ltd ads,LU,"",19342903.0,218574000.0,0.1065,0.1486,122,1055827.0,5.773624,addition,0.7855620,Q4 2020,COMMUNICATIONS,"","",14.0606
Credicorp ltd adr,BAP,"",1723360.0,208716000.0,0.1017,0.1015,123,395377.0,29.772746,addition,1.8259353,Q4 2007,FINANCE,"","",150.2455
Deere & co.,DE,"",591029.0,208461000.0,0.1016,0.1074,124,78129.0,15.232794,addition,0.1894675,Q1 2020,INDUSTRIALS,"","",265.4779
Heico corp.  class a,HEI.A,"",1653301.0,205307000.0,0.1001,0.1007,125,68929.0,4.350557,addition,2.0378267,Q2 2017,INDUSTRIALS,"","",69.1156
Tata motors ltd adr,TTM,"",8691146.0,197985000.0,0.0965,0.101,126,9339.0,0.10757,addition,1.3087862,Q3 2020,INDUSTRIALS,"","",13.4201
Autohome inc adr,ATHM,"",3009545.0,192491000.0,0.0938,0.153,127,76974.0,2.624796,addition,2.3863396,Q2 2015,COMMUNICATIONS,"","",40.9831
Vir biotechnology  inc.,VIR,"",3849509.0,182005000.0,0.0887,0.1095,128,32361.0,0.84778,addition,2.9472905,Q4 2019,HEALTH CARE,"","",39.7141
Vimeo inc,VMEO,"",3649141.0,178808000.0,0.0871,,129,3649141.0,,new,2.3508297,Q2 2021, ,"","",14.6354
Petroleo brasileiro sa petrobras class a adr,PBR.A,"",14989108.0,177021000.0,0.0863,0.0704,130,250702.0,1.701012,addition,0.5351301,Q2 2018,ENERGY,"","",9.578
Ritchie brothers auctioneers  inc.,RBA,"",2865568.0,169948000.0,0.0828,0.1053,131,-347762.0,-10.82248,reduction,2.5951092,Q3 2006,INDUSTRIALS,"","",22.42
Trupanion inc,TRUP,"",1437513.0,165458000.0,0.0806,0.0613,132,623.0,0.043358,addition,3.5727955,Q3 2016,FINANCE,"","",22.3602
Huya inc,HUYA,"",9232908.0,162961000.0,0.0794,0.077,133,2171274.0,30.747473,addition,11.0065590,Q1 2020,INFORMATION TECHNOLOGY,"","",19.172
Hdfc bank ltd adr,HDB,"",2186523.0,159879000.0,0.0779,0.0915,134,81633.0,3.878255,addition,0.1185724,Q1 2015,FINANCE,"","",23.0325
Ecolab inc.,ECL,"",752441.0,154979000.0,0.0755,0.0783,135,98398.0,15.044577,addition,0.2630110,Q1 2017,MATERIALS,"","",204.8835
Blackline inc,BL,"",1372652.0,152735000.0,0.0744,0.0832,136,1566.0,0.114216,addition,2.3500721,Q1 2018,INFORMATION TECHNOLOGY,"","",67.0705
Codexis inc,CDXS,"",6655575.0,150815000.0,0.0735,0.0759,137,725024.0,12.225238,addition,10.2962553,Q1 2015,MATERIALS,"","",12.885
Alphabet inc. class a,GOOGL,"",60657.0,148111000.0,0.0722,0.1849,138,-99591.0,-62.148046,reduction,0.0201462,Q1 2008,COMMUNICATIONS,"","",910.54
Jd.com inc adr,JD,"",1779439.0,142016000.0,0.0692,0.0864,139,-50903.0,-2.781065,reduction,0.1328479,Q2 2014,CONSUMER DISCRETIONARY,"","",34.59
Chargepoint holdings inc,CHPT,"",4000000.0,138960000.0,0.0677,0.0598,140,0.0,0.0,,1.3060739,Q1 2021,FINANCE,"","",26.7
Pacira biosciences inc,PCRX,"",2102759.0,127595000.0,0.0622,0.0822,141,7278.0,0.347319,addition,4.7301065,Q3 2015,HEALTH CARE,"","",47.5357
Cloudera inc,CLDR,"",7865473.0,124747000.0,0.0608,0.05,142,524793.0,7.149106,addition,2.6916772,Q3 2020,INFORMATION TECHNOLOGY,"","",11.7256
Fastenal co.,FAST,"",2334110.0,121374000.0,0.0592,0.0644,143,43798.0,1.912316,addition,0.4061162,Q3 2013,INDUSTRIALS,"","",16.5676
Trip.com group ltd,TCOM,"",3352853.0,118892000.0,0.0579,0.0789,144,-205917.0,-5.786185,reduction,0.5259737,Q4 2007,CONSUMER DISCRETIONARY,"","",38.77
Ozon holdings plc,OZON,"",1990183.0,116664000.0,0.0569,0.0605,145,60029.0,3.110063,addition,0.9759468,Q4 2020,CONSUMER DISCRETIONARY,"","",41.9291
Rubius therapeutics inc,RUBY,"",4695022.0,114605000.0,0.0559,0.0696,146,1151.0,0.024521,addition,5.2298307,Q3 2018,HEALTH CARE,"","",21.8206
Yatsen holding ltd ads,YSG,"",12162160.0,113959000.0,0.0555,0.0327,147,7425047.0,156.742028,addition,3.0655287,Q4 2020,CONSUMER DISCRETIONARY,"","",12.3341
Zymergen inc,ZY,"",2821956.0,112906000.0,0.055,,148,2821956.0,,new,2.8128209,Q2 2021, ,"","",40.01
United parcel service  inc. class b,UPS,"",533237.0,110898000.0,0.054,0.0515,149,-8425.0,-1.555398,reduction,0.0732177,Q2 2008,TRANSPORTS,"","",108.65
Shockwave medical inc,SWAV,"",575111.0,109115000.0,0.0532,0.0423,150,-5167.0,-0.890435,reduction,1.6361463,Q3 2019,HEALTH CARE,"","",67.53
Ares capital corp,ARCC,"",5554970.0,108822000.0,0.053,0.0581,151,0.0,0.0,,No Data,Q2 2020,FINANCE,"","",17.26
Everbridge inc,EVBG,"",784306.0,106729000.0,0.052,0.0533,152,-1163.0,-0.148064,reduction,2.0432362,Q4 2020,INFORMATION TECHNOLOGY,"","",144.49
Berkeley lights  inc.,BLI,"",2232578.0,100042000.0,0.0488,0.0315,153,1113235.0,99.454323,addition,3.3272105,Q3 2020,HEALTH CARE,"","",57.625
Aerovironment inc,AVAV,"",918847.0,92022000.0,0.0448,0.0596,154,247.0,0.026889,addition,3.7083454,Q3 2012,INDUSTRIALS,"","",55.8719
Cyberark software ltd,CYBR,"",676270.0,88097000.0,0.0429,0.049,155,-712.0,-0.105173,reduction,1.7738853,Q2 2018,INFORMATION TECHNOLOGY,"","",86.85
Liveperson inc.,LPSN,"",1290185.0,81591000.0,0.0398,0.0381,156,343.0,0.026592,addition,1.8493189,Q3 2020,COMMUNICATIONS,"","",52.7228
Irobot corp,IRBT,"",867120.0,80980000.0,0.0395,0.0591,157,2593.0,0.299933,addition,3.0863861,Q4 2010,CONSUMER DISCRETIONARY,"","",51.6053
Procter & gamble co. (oh) (1905),PG,"",593200.0,80040000.0,0.039,0.0438,158,14902.0,2.576872,addition,0.0242297,Q2 2015,CONSUMER STAPLES,"","",93.9364
Ipg photonics corp,IPGP,"",376612.0,79379000.0,0.0387,0.0445,159,-405.0,-0.107422,reduction,0.7039878,Q4 2012,INFORMATION TECHNOLOGY,"","",135.59
Avangrid inc,AGR,"",1516739.0,78005000.0,0.038,0.0414,160,30452.0,2.048864,addition,0.3917152,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,"","",46.1678
