Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Ra pharmaceuticals inc,RARX1,"",2093839.0,98264000.0,0.5224,0.3774,20,-251657.0,-10.729372,reduction,4.4530817,Q4 2016,HEALTH CARE,"","",24.19
Principia biopharma inc,PRNB1,"",1787957.0,97944000.0,0.5207,0.3178,21,133928.0,8.097077,addition,7.4035487,Q3 2018,HEALTH CARE,"","",31.1346
Axsome therapeutics inc,AXSM,"",829757.0,85764000.0,0.456,0.1063,22,57471.0,7.441673,addition,2.4106827,Q1 2019,HEALTH CARE,"","",20.4034
Zymeworks inc,ZYME,"",1708472.0,77667000.0,0.4129,0.2882,23,0.0,0.0,,4.3461511,Q2 2018,HEALTH CARE,"","",14.76
Tricida inc,TCDA,"",1969905.0,74344000.0,0.3952,0.4137,24,0.0,0.0,,3.9884693,Q2 2018,HEALTH CARE,"","",31.61
Rhythm pharmaceuticals inc,RYTM,"",2708200.0,62180000.0,0.3306,0.3978,25,0.0,0.0,,7.8453071,Q4 2017,HEALTH CARE,"","",29.6
Insmed inc,INSM,"",2445265.0,58393000.0,0.3104,0.2676,26,215505.0,9.664942,addition,2.7410212,Q4 2012,HEALTH CARE,"","",22.3389
Krystal biotech inc,KRYS,"",1034674.0,57300000.0,0.3046,0.2444,27,0.0,0.0,,5.9807746,Q3 2017,HEALTH CARE,"","",24.29
Atreca inc,BCEL,"",3532760.0,54652000.0,0.2905,0.2942,28,0.0,0.0,,12.6395707,Q2 2019,HEALTH CARE,"","",18.84
Audentes therapeutics inc,BOLD,"",804720.0,48154000.0,0.256,0.2879,29,-701718.0,-46.581273,reduction,1.7709507,Q1 2018,HEALTH CARE,"","",31.63
Neurocrine biosciences inc.,NBIX,PRN,30770000.0,47123000.0,0.2505,0.2865,30,0.0,0.0,,N/A,Q2 2018,HEALTH CARE,"","",
Cerus corp.,CERS,"",10749937.0,45365000.0,0.2412,0.377,31,0.0,0.0,,7.6610155,Q2 2012,HEALTH CARE,"","",4.27
Neoleukin therapeutics ord shs,NLTX,"",3397740.0,41860000.0,0.2225,0.2192,32,-7907939.0,-69.946608,reduction,N/A,Q3 2019, ,"","",
Gw pharmaceuticals plc adr,GWPH,"",370845.0,38776000.0,0.2061,0.2902,33,0.0,0.0,,1.2005342,Q3 2017,HEALTH CARE,"","",132.99
Biocryst pharmaceutical inc.,BCRX,"",10946166.0,37764000.0,0.2008,0.248,34,-1779306.0,-13.98224,reduction,9.9114143,Q4 2004,HEALTH CARE,"","",8.83
Uniqure n.v.,QURE,"",517700.0,37098000.0,0.1972,0.1386,35,0.0,0.0,,1.3677675,Q4 2017,HEALTH CARE,"","",22.87
Aurinia pharmaceuticals inc,AUPH,"",1701929.0,34481000.0,0.1833,,36,1701929.0,,new,1.8049942,Q4 2019,HEALTH CARE,"","",20.26
Adaptive biotechnologies corp,ADPT,"",1115411.0,33373000.0,0.1774,0.245,37,-50000.0,-4.290332,reduction,0.8974262,Q2 2019,HEALTH CARE,"","",48.3
Allakos inc,ALLK,"",339690.0,32393000.0,0.1722,0.1817,38,0.0,0.0,,0.7865015,Q3 2019,HEALTH CARE,"","",78.63
Assembly biosciences inc,ASMB,"",1541618.0,31542000.0,0.1677,0.0537,39,738372.0,91.92352,addition,5.9961805,Q1 2015,HEALTH CARE,"","",17.5005
Kiniksa pharmaceuticals ltd,KNSA,"",2799577.0,30963000.0,0.1646,0.1621,40,0.0,0.0,,5.1031298,Q2 2018,HEALTH CARE,"","",17.35
Chemocentryx  inc.,CCXI,"",739016.0,29228000.0,0.1554,0.0096,41,531987.0,256.962551,addition,1.2730680,Q1 2012,HEALTH CARE,"","",32.2831
Merus bv,MRUS,"",2037469.0,28688000.0,0.1525,0.1406,42,877455.0,75.641759,addition,8.9559077,Q2 2016,HEALTH CARE,"","",10.7721
Urogen pharma ltd,URGN,"",831488.0,27747000.0,0.1475,0.1212,43,83737.0,11.198514,addition,3.9784115,Q3 2019,HEALTH CARE,"","",24.7907
Aimmune therapeutics inc,AIMT1,"",673908.0,22556000.0,0.1199,0.096,44,0.0,0.0,,1.0753279,Q3 2015,HEALTH CARE,"","",16.2
Frequency therapeutics inc,FREQ,"",1231433.0,21587000.0,0.1148,,45,1231433.0,,new,3.9994576,Q4 2019,HEALTH CARE,"","",17.53
Alkermes plc.,ALKS,"",793130.0,16180000.0,0.086,0.083,46,168100.0,26.894709,addition,0.5047604,Q4 2015,HEALTH CARE,"","",26.0267
Biomarin pharmaceutical inc,BMRN,PRN,15000000.0,15841000.0,0.0842,0.1002,47,0.0,0.0,,N/A,Q1 2006,HEALTH CARE,"","",
Urovant sciences ltd,UROV1,"",1000000.0,15510000.0,0.0825,,48,1000000.0,,new,3.2959789,Q4 2019,HEALTH CARE,"","",15.51
Apellis pharmaceuticals inc,APLS,"",496969.0,15217000.0,0.0809,0.0514,49,183244.0,58.409116,addition,0.7801711,Q2 2018,HEALTH CARE,"","",24.585
Xencor inc,XNCR,"",428120.0,14723000.0,0.0783,0.0982,50,0.0,0.0,,0.7561286,Q4 2013,HEALTH CARE,"","",11.52
Aeglea biotherapeutics inc,AGLE,"",1713604.0,13092000.0,0.0696,0.0896,51,0.0,0.0,,5.9314780,Q2 2016,HEALTH CARE,"","",5.64
Hookipa pharma inc,HOOK,"",892857.0,10920000.0,0.0581,0.0456,52,0.0,0.0,,4.1355118,Q2 2019,HEALTH CARE,"","",6.73
Cabaletta bio  inc.,CABA,"",636363.0,8890000.0,0.0473,,53,636363.0,,new,2.6482022,Q4 2019,HEALTH CARE,"","",13.97
Nextcure inc,NXTC,"",150000.0,8450000.0,0.0449,0.0315,54,0.0,0.0,,No Data,Q2 2019,HEALTH CARE,"","",14.98
Idera pharmaceuticals inc,IDRA,"",4608786.0,8388000.0,0.0446,0.0906,55,0.0,0.0,,15.9805340,Q2 2013,HEALTH CARE,"","",1004.76
Reata pharmaceuticals inc,RETA,"",40983.0,8378000.0,0.0445,,56,40983.0,,new,0.1361109,Q4 2019,HEALTH CARE,"","",204.43
Sangamo therapeutics inc,SGMO,"",999823.0,8369000.0,0.0445,0.0616,57,0.0,0.0,,0.8643007,Q3 2013,HEALTH CARE,"","",10.51
Protagonist therapeutics inc,PTGX,"",1174282.0,8279000.0,0.044,0.0959,58,0.0,0.0,,4.4683486,Q1 2019,HEALTH CARE,"","",12.26
Mirum pharmaceuticals inc,MIRM,"",333333.0,8173000.0,0.0435,0.0228,59,0.0,0.0,,1.4499043,Q3 2019,HEALTH CARE,"","",10.06
Abeona therapeutics inc,ABEO,"",2288235.0,7483000.0,0.0398,0.0198,60,1000000.0,77.625588,addition,4.6395681,Q3 2016,HEALTH CARE,"","",5.5276
Fulgent genetics inc,FLGT,"",569444.0,7346000.0,0.0391,0.0088,61,444444.0,355.5552,addition,3.0797404,Q3 2016,HEALTH CARE,"","",12.0922
Inflarx nv,IFRX,"",1778415.0,7043000.0,0.0374,0.0299,62,0.0,0.0,,6.8505971,Q4 2017,HEALTH CARE,"","",2.47
Albireo pharma inc,ALBO,"",250000.0,6355000.0,0.0338,0.034,63,0.0,0.0,,1.9700552,Q2 2017,HEALTH CARE,"","",22.99
Constellation pharmaceuticals inc,CNST,"",133333.0,6281000.0,0.0334,0.0059,64,0.0,0.0,,0.5163943,Q3 2018,HEALTH CARE,"","",6.73
Matinas biopharma holdings inc,MTNB,"",2632348.0,5975000.0,0.0318,0.0085,65,647383.0,32.614328,addition,1.6206046,Q3 2019,HEALTH CARE,"","",1.0333
Aravive inc,ARAV,"",433333.0,5924000.0,0.0315,0.0339,66,-230755.0,-34.747654,reduction,1.1957312,Q2 2014,HEALTH CARE,"","",313.33
Tempest therapeutics inc,TPST,"",55583.31,5617000.0,0.0299,,67,55583.31,,new,2.3283962,Q4 2019,HEALTH CARE,"","",6.74
Orchard therapeutics plc,ORTX,"",405702.0,5578000.0,0.0297,0.0328,68,0.0,0.0,,0.4217715,Q4 2018,HEALTH CARE,"","",14.53
Catalyst pharmaceuticals inc,CPRX,"",1341902.0,5032000.0,0.0268,0.0485,69,0.0,0.0,,1.3028175,Q1 2014,HEALTH CARE,"","",3.2
Syros pharmaceuticals inc,SYRS,"",690167.0,4769000.0,0.0254,0.0688,70,-284668.0,-29.20166,reduction,1.6262182,Q2 2016,HEALTH CARE,"","",13.72
Evofem biosciences inc,EVFM,"",756813.0,4670000.0,0.0248,0.0035,71,654765.0,641.62453,addition,1.6240622,Q3 2019,HEALTH CARE,"","",6.0176
Ngm biopharmaceuticals inc,NGM,"",250000.0,4623000.0,0.0246,0.0236,72,0.0,0.0,,0.3785584,Q2 2019,HEALTH CARE,"","",14.64
Molecular templates inc,MTEM,"",316730.0,4429000.0,0.0235,0.0114,73,62500.0,24.584038,addition,0.8574174,Q3 2017,HEALTH CARE,"","",7.4482
Crinetics pharmaceuticals inc,CRNX,"",175000.0,4391000.0,0.0233,0.0179,74,0.0,0.0,,0.7231405,Q3 2018,HEALTH CARE,"","",25.34
Y-mabs therapeutics inc,YMAB,"",138514.0,4329000.0,0.023,0.0182,75,35714.0,34.741245,addition,0.4004452,Q3 2018,HEALTH CARE,"","",27.7693
Marker therapeutics inc,MRKR,"",1500000.0,4320000.0,0.023,0.0521,76,0.0,0.0,,10.9409190,Q4 2018,HEALTH CARE,"","",5.55
Bluebird bio inc,BLUE,"",61760.0,3510000.0,0.0187,0.025,77,0.0,0.0,,0.0723720,Q3 2013,HEALTH CARE,"","",41.25
Bellicum pharmaceuticals inc,BLCM,"",267781.8,3454000.0,0.0184,0.0191,78,0.0,0.0,,5.7898768,Q4 2014,HEALTH CARE,"","",223.14
Viking therapeutics inc,VKTX,"",425000.0,3409000.0,0.0181,0.0199,79,0.0,0.0,,0.5885611,Q3 2018,HEALTH CARE,"","",17.42
G1 therapeutics inc,GTHX,"",127236.0,3363000.0,0.0179,0.0197,80,0.0,0.0,,0.3391151,Q1 2018,HEALTH CARE,"","",37.05
Vyne therapeutics inc,VYNE,"",175000.0,3248000.0,0.0173,0.0213,81,0.0,0.0,,2.9227557,Q1 2018,HEALTH CARE,"","",37.58
Harpoon therapeutics inc,HARP,"",214285.0,3169000.0,0.0168,0.0199,82,0.0,0.0,,0.8724959,Q1 2019,HEALTH CARE,"","",9.47
Galapagos nv adr,GLPG,"",13072.0,2704000.0,0.0144,0.026,83,-12000.0,-47.862157,reduction,0.0238453,Q2 2015,HEALTH CARE,"","",51.5
Autolus therapeutics plc,AUTL,"",156773.0,2069000.0,0.011,0.0132,84,0.0,0.0,,0.3904682,Q2 2018,HEALTH CARE,"","",26.79
Intellia therapeutics inc,NTLA,"",128538.0,1886000.0,0.01,0.0117,85,0.0,0.0,,0.2629664,Q2 2016,HEALTH CARE,"","",21.2
Anaptysbio inc,ANAB,"",113086.0,1838000.0,0.0098,0.0269,86,0.0,0.0,,0.4180628,Q1 2017,HEALTH CARE,"","",71.42
Cytomx therapeutics inc,CTMX,"",194377.0,1615000.0,0.0086,0.0098,87,0.0,0.0,,0.4280489,Q1 2019,HEALTH CARE,"","",10.75
Ideaya biosciences inc,IDYA,"",200000.0,1500000.0,0.008,0.0122,88,0.0,0.0,,1.0266940,Q2 2019,HEALTH CARE,"","",9.96
Galmed pharmaceuticals ltd,GLMD,"",215594.0,1246000.0,0.0066,0.007,89,0.0,0.0,,1.0256613,Q2 2018,HEALTH CARE,"","",11.9
Arcus biosciences inc,RCUS,"",121534.0,1227000.0,0.0065,0.0075,90,0.0,0.0,,0.2650687,Q2 2018,HEALTH CARE,"","",12.24
Iveric bio inc,ISEE,"",141750.0,1216000.0,0.0065,,91,141750.0,,new,0.3422260,Q4 2019,HEALTH CARE,"","",8.58
Trillium therapeutics inc,TRIL,"",1100000.0,1133000.0,0.006,0.0011,92,594738.0,117.708832,addition,No Data,Q3 2015,HEALTH CARE,"","",6.1561
Leap therapeutics inc,LPTX,"",978454.0,1096000.0,0.0058,0.0078,93,0.0,0.0,,4.0701082,Q3 2019,HEALTH CARE,"","",1.17
F-star therapeutics inc,FSTX,"",613144.0,969000.0,0.0052,0.0143,94,0.0,0.0,,3.7250547,Q4 2016,HEALTH CARE,"","",10.97
Adamas pharmaceuticals inc,ADMS,"",172630.0,654000.0,0.0035,0.006,95,0.0,0.0,,0.6216421,Q1 2016,HEALTH CARE,"","",14.46
Infinity pharmaceuticals inc,INFI,"",580400.0,557000.0,0.003,0.0041,96,0.0,0.0,,1.0177100,Q3 2016,HEALTH CARE,"","",1.56
Affimed n.v.,AFMD,"",200000.0,548000.0,0.0029,0.004,97,0.0,0.0,,0.3205642,Q3 2014,HEALTH CARE,"","",6.3
Dynavax technologies corp,DVAX,"",75000.0,429000.0,0.0023,0.0018,98,0.0,0.0,,0.1151013,Q3 2015,HEALTH CARE,"","",24.54
Sunesis pharmaceuticals inc,VIRX,"",55666.5,188000.0,0.001,0.0027,99,0.0,0.0,,0.5000584,Q4 2014,HEALTH CARE,"","",750.99
Spark therapeutics inc,ONCE,"",0.0,0.0,,0.4961,"",-751927.0,-100.0,soldall,0.0000000,Q1 2015,HEALTH CARE,"","",76.99
Forty seven inc,FTSV1,"",0.0,0.0,,0.0109,"",-250000.0,-100.0,soldall,0.0000000,Q2 2018,HEALTH CARE,"","",16.0
Achillion pharmaceuticals inc,ACHN,"",0.0,0.0,,0.0268,"",-1095359.0,-100.0,soldall,0.0000000,Q1 2013,HEALTH CARE,"","",6.37
Foamix pharmaceuticals ltd,FOMX1,"",0.0,0.0,,0.0103,"",-498189.0,-100.0,soldall,0.0000000,Q3 2014,HEALTH CARE,"","",7.55
Sierra oncology inc,SRRA,"",0.0,0.0,,0.0053,"",-50000.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,"","",52.8
Milestone pharmaceuticals inc,MIST,"",0.0,0.0,,0.0338,"",-266667.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",27.15
Genomic health inc,GHDX,"",0.0,0.0,,4.2652,"",-9244665.0,-100.0,soldall,N/A,Q4 2005,HEALTH CARE,"","",22.88
Acceleron pharma inc,XLRN,"",0.0,0.0,,0.0226,"",-83900.0,-100.0,soldall,0.0000000,Q4 2013,HEALTH CARE,"","",37.72
Xbiotech inc,XBIT,"",0.0,0.0,,0.0371,"",-521327.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",8.36
Aquestive therapeutics inc,AQST,"",0.0,0.0,,0.0022,"",-99600.0,-100.0,soldall,No Data,Q3 2018,HEALTH CARE,"","",17.51
Acorda therapeutics inc,ACOR,"",0.0,0.0,,0.0436,"",-372172.59,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",7.93
Dermira inc,DERM1,"",0.0,0.0,,0.0394,"",-906943.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",13.55
Dova pharmaceuticals inc,DOVA,"",0.0,0.0,,0.0194,"",-102205.0,-100.0,soldall,N/A,Q2 2019,HEALTH CARE,"","",14.48
La jolla pharmaceutical co,LJPC,"",0.0,0.0,,0.0933,"",-1559231.0,-100.0,soldall,0.0000000,Q1 2014,HEALTH CARE,"","",10.6
Cymabay therapeutics inc,CBAY,"",0.0,0.0,,0.1988,"",-5707411.0,-100.0,soldall,0.0000000,Q4 2016,HEALTH CARE,"","",9.54
Qualigen therapeutics inc,QLGN,"",0.0,0.0,,0.0006,"",-11199.96,-100.0,soldall,0.0000000,Q2 2015,HEALTH CARE,"","",2339.3
Cyclerion therapeutics inc,CYCN,"",0.0,0.0,,0.0167,"",-202581.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",11.45
Halozyme therapeutics inc,HALO,"",0.0,0.0,,0.0317,"",-299969.0,-100.0,soldall,0.0000000,Q4 2005,HEALTH CARE,"","",8.1
