Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Xpeng inc.,XPEV,"",3459808.0,174132000.0,0.7722,1.3942,35,-6183775.0,-64.12321,reduction,0.5315791,Q4 2020,CONSUMER DISCRETIONARY,"","",40.52
Gitlab inc.,GTLB,"",1951923.0,169817000.0,0.753,,36,1951923.0,,new,15.4914524,Q4 2021,INFORMATION TECHNOLOGY,"","",87.0
Sunrun inc,RUN,"",3960982.0,135861000.0,0.6025,1.7018,37,-5546960.0,-58.34028,reduction,1.9134725,Q3 2020,ENERGY,"","",72.71
Insulet corp,PODD,"",505697.0,134550000.0,0.5966,0.678,38,-80704.0,-13.762596,reduction,0.7332418,Q3 2019,HEALTH CARE,"","",183.53
Snap inc class a,SNAP,"",2419342.0,113781000.0,0.5045,0.3821,39,1147845.0,90.275085,addition,0.1784841,Q4 2020,UTILITIES AND TELECOMMUNICATIONS,"","",59.617
Dingdong limited ads,DDL,"",7029666.0,113670000.0,0.504,0.6548,40,0.0,0.0,,3.5203106,Q2 2021,CONSUMER DISCRETIONARY,"","",24.08
Anaplan inc,PLAN,"",2382943.0,109258000.0,0.4845,0.5902,41,0.0,0.0,,1.6137863,Q4 2018,INFORMATION TECHNOLOGY,"","",41.44
Taiwan semiconductor manufacturing co ltd adr,TSM,"",858277.0,103260000.0,0.4579,,42,858277.0,,new,0.0165496,Q4 2021,INFORMATION TECHNOLOGY,"","",120.31
Fastly inc,FSLY,"",2633645.0,93363000.0,0.414,,43,2633645.0,,new,2.2414000,Q4 2021,INFORMATION TECHNOLOGY,"","",35.45
Affirm holdings inc,AFRM,"",866820.0,87168000.0,0.3865,0.5245,44,-215449.0,-19.907158,reduction,0.4163494,Q3 2021,INFORMATION TECHNOLOGY,"","",119.13
Zillow group inc class c,Z,"",1304329.0,83281000.0,0.3693,1.7054,45,-3452115.0,-72.577644,reduction,0.6967109,Q3 2020,COMMUNICATIONS,"","",113.87
Blend labs inc,BLND,"",11236100.0,82473000.0,0.3657,0.5977,46,0.0,0.0,,5.1773768,Q3 2021,INFORMATION TECHNOLOGY,"","",13.48
Li auto inc. ads,LI,"",2418246.0,77626000.0,0.3442,0.2034,47,516630.0,27.167946,addition,0.2828518,Q3 2020,CONSUMER DISCRETIONARY,"","",26.7685
Nikola corp,NKLA,"",7389005.0,72929000.0,0.3234,0.3298,48,-210253.0,-2.766757,reduction,1.8272534,Q2 2020,FINANCE,"","",14.92
Bill.com holdings  inc.,BILL,"",289074.0,72023000.0,0.3194,0.3139,49,0.0,0.0,,0.2818757,Q1 2021,INFORMATION TECHNOLOGY,"","",173.23
Activision blizzard inc,ATVI,"",900000.0,59877000.0,0.2655,,50,900000.0,,new,0.1155493,Q4 2021,INFORMATION TECHNOLOGY,"","",66.53
Victoria`s secret & co,VSCO,"",1071472.0,59510000.0,0.2639,0.2409,51,0.0,0.0,,1.2094335,Q3 2021,CONSUMER DISCRETIONARY,"","",55.26
Hubspot inc,HUBS,"",67523.0,44508000.0,0.1974,,52,67523.0,,new,0.1429061,Q4 2021,INFORMATION TECHNOLOGY,"","",659.15
Pinterest inc,PINS,"",1192089.0,43333000.0,0.1922,0.7717,53,-2531352.0,-67.984211,reduction,0.2118518,Q3 2020,COMMUNICATIONS,"","",62.35
Zillow group inc. class b,ZG,"",472879.0,29422000.0,0.1305,0.565,54,-1095168.0,-69.842804,reduction,0.7704899,Q3 2020,COMMUNICATIONS,"","",115.7
Guardant health inc,GH,"",261603.0,26165000.0,0.116,1.4266,55,-2543670.0,-90.674597,reduction,0.2573405,Q2 2019,HEALTH CARE,"","",115.63
Viacomcbs inc. class b,VIAC,"",855209.0,25810000.0,0.1144,0.2749,56,-855208.0,-49.999971,reduction,0.1409593,Q1 2021,COMMUNICATIONS,"","",45.1
Singular genomics systems inc,OMIC,"",2119614.0,24503000.0,0.1087,0.0936,57,0.0,0.0,,2.9415174,Q2 2021,HEALTH CARE,"","",27.48
Futu holdings ltd,FUTU,"",511801.0,22161000.0,0.0983,,58,511801.0,,new,0.6031591,Q4 2021,INFORMATION TECHNOLOGY,"","",43.3
Alibaba group holding ltd adr,BABA,"",179657.0,21341000.0,0.0946,,59,179657.0,,new,0.0066272,Q4 2021,COMMUNICATIONS,"","",118.79
Appian corp,APPN,"",299180.0,19510000.0,0.0865,,60,299180.0,,new,0.7539114,Q4 2021,INFORMATION TECHNOLOGY,"","",65.21
Ribbit leap  ltd.,LEAP.UN,"",1830000.0,18190000.0,0.0807,0.0779,61,0.0,0.0,,No Data,Q3 2020,FINANCE,"","",13.0
Agora  inc. ads,API,"",1095612.0,17760000.0,0.0788,1.1281,62,-8466982.0,-88.542732,reduction,1.1315307,Q4 2020,INFORMATION TECHNOLOGY,"","",39.56
Dexcom inc,DXCM,"",29586.0,15886000.0,0.0704,0.1121,63,-20790.0,-41.269652,reduction,0.0305256,Q2 2020,HEALTH CARE,"","",422.95
Peloton interactive inc,PTON,"",436656.0,15615000.0,0.0692,1.486,64,-3759760.0,-89.594549,reduction,0.1592638,Q4 2019,CONSUMER DISCRETIONARY,"","",95.23
Quantumscape,QS,"",672447.0,14922000.0,0.0662,0.0671,65,0.0,0.0,,0.2063636,Q1 2021,CONSUMER DISCRETIONARY,"","",40.24
Sunlight financial holdings inc,SUNL,"",2795237.0,13361000.0,0.0592,0.0648,66,-204763.0,-6.825433,reduction,3.2956755,Q3 2021,FINANCE,"","",5.31
Absci corp,ABSI,"",1483667.0,12166000.0,0.0539,0.088,67,-375811.0,-20.210564,reduction,1.6023798,Q3 2021,HEALTH CARE,"","",11.63
Intellia therapeutics inc,NTLA,"",101762.0,12032000.0,0.0534,0.1135,68,-106238.0,-51.075962,reduction,0.1384761,Q3 2021,HEALTH CARE,"","",134.15
Toast inc,TOST,"",341949.0,11869000.0,0.0526,0.0715,69,-10051.0,-2.855398,reduction,0.4637846,Q3 2021,INFORMATION TECHNOLOGY,"","",49.95
Datadog inc,DDOG,"",62193.0,11077000.0,0.0491,,70,62193.0,,new,0.0241811,Q3 2019,INFORMATION TECHNOLOGY,"","",178.11
Lightspeed pos inc.,LSPD,"",248572.0,10050000.0,0.0446,0.0785,71,48473.0,24.224509,addition,0.1676840,Q4 2020,INFORMATION TECHNOLOGY,"","",62.9859
Caribou biosciences inc,CRBU,"",557669.0,8415000.0,0.0373,0.068,72,-142331.0,-20.333,reduction,0.9264826,Q3 2021,HEALTH CARE,"","",23.87
Hertz global holdings inc.,HTZWW,"",508063.0,8104000.0,0.0359,,73,508063.0,,new,N/A,Q4 2021, ,"","",
Pinduoduo inc,PDD,"",132971.0,7752000.0,0.0344,,74,132971.0,,new,0.0106098,Q4 2021,CONSUMER DISCRETIONARY,"","",58.3
Stitch fix inc,SFIX,"",400750.0,7582000.0,0.0336,0.2639,75,-1222950.0,-75.318717,reduction,0.4810146,Q4 2019,CONSUMER DISCRETIONARY,"","",58.72
Oscar health  inc.,OSCR,"",964585.0,7572000.0,0.0336,0.4381,76,-5228739.0,-84.425407,reduction,0.5530877,Q1 2021,FINANCE,"","",26.88
Marqeta inc,MQ,"",315121.0,5411000.0,0.024,2.4912,77,-28133933.0,-98.892332,reduction,0.1355398,Q2 2021,INFORMATION TECHNOLOGY,"","",11.91
Twilio inc,TWLO,"",17609.0,4637000.0,0.0206,2.2712,78,-1732335.0,-98.993739,reduction,0.0104536,Q1 2021,INFORMATION TECHNOLOGY,"","",382.18
Trip.com group ltd,TCOM,"",160231.0,3945000.0,0.0175,,79,160231.0,,new,0.0251360,Q4 2021,CONSUMER DISCRETIONARY,"","",24.62
Msd acquisition corp,MSDAU,"",263849.0,2681000.0,0.0119,0.0388,80,-689800.0,-72.332693,reduction,0.5276980,Q1 2021,FINANCE,"","",10.15
Twitter inc,TWTR,"",34753.0,1502000.0,0.0067,,81,34753.0,,new,0.0043462,Q4 2021,COMMUNICATIONS,"","",43.22
3d systems corp.,DDD,"",0.0,0.0,,0.1078,"",-961067.0,-100.0,soldall,0.0000000,Q1 2017,INDUSTRIALS,"","",27.44
Ccc intelligent solutions holdings inc,CCCS,"",0.0,0.0,,0.0214,"",-500000.0,-100.0,soldall,0.0000000,Q3 2021,FINANCE,"","",10.51
Boeing company,BA,"",0.0,0.0,,0.0013,"",-1400.0,-100.0,soldall,0.0000000,Q4 2019,INDUSTRIALS,"","",214.06
Uipath inc,PATH,"",0.0,0.0,,2.4253,"",-11332361.0,-100.0,soldall,0.0000000,Q2 2021,INFORMATION TECHNOLOGY,"","",67.93
Doximity inc,DOCS,"",0.0,0.0,,0.0633,"",-192859.0,-100.0,soldall,N/A,Q2 2021,HEALTH CARE,"","",
Remitly global inc,RELY,"",0.0,0.0,,0.0113,"",-75403.0,-100.0,soldall,0.0000000,Q3 2021, ,"","",36.7
Curevac n.v.,CVAC,"",0.0,0.0,,0.0456,"",-205213.0,-100.0,soldall,0.0000000,Q2 2021,HEALTH CARE,"","",63.99
Stratasys ltd,SSYS,"",0.0,0.0,,0.0053,"",-60000.0,-100.0,soldall,0.0000000,Q2 2015,INFORMATION TECHNOLOGY,"","",25.9
Robinhood markets inc,HOOD,"",0.0,0.0,,0.074,"",-432287.0,-100.0,soldall,0.0000000,Q3 2021,FINANCE,"","",42.08
Macerich company (the),MAC,"",0.0,0.0,,0.0058,"",-85238.0,-100.0,soldall,0.0000000,Q3 2020,REAL ESTATE,"","",11.7
Lucid group inc,LCID,"",0.0,0.0,,0.2906,"",-2814924.0,-100.0,soldall,0.0000000,Q1 2021,CONSUMER DISCRETIONARY,"","",27.38
Nuance communications  inc.,NUAN,"",0.0,0.0,,0.6353,"",-2837482.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",38.15
Rlx technology inc. ads,RLX,"",0.0,0.0,,0.2612,"",-14205740.0,-100.0,soldall,0.0000000,Q1 2021,CONSUMER STAPLES,"","",10.36
Graftech international ltd,EAF,"",0.0,0.0,,0.0458,"",-1090232.0,-100.0,soldall,0.0000000,Q3 2020,INDUSTRIALS,"","",12.23
