Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Neurocrine biosciences inc.,NBIX,"",1240243.0,107343000.0,0.6611,0.7167,15,-14000.0,-1.116211,reduction,1.3367656,Q1 2014,HEALTH CARE,"","",65.88
Exact sciences corp,EXAS,"",1846139.0,107076000.0,0.6595,1.2713,16,-739652.0,-28.604477,reduction,1.2476651,Q4 2019,HEALTH CARE,"","",92.48
Ra pharmaceuticals inc,RARX1,"",2093839.0,100525000.0,0.6191,0.5224,17,0.0,0.0,,4.4184497,Q4 2016,HEALTH CARE,"","",24.19
Madrigal pharmaceuticals inc,MDGL,"",1499212.0,100087000.0,0.6164,0.5664,18,329934.0,28.2169,addition,9.7167479,Q2 2016,HEALTH CARE,"","",164.3914
Myokardia inc,MYOK1,"",1774234.0,83176000.0,0.5123,0.6875,19,0.0,0.0,,3.8047149,Q3 2016,HEALTH CARE,"","",52.95
Heron therapeutics inc,HRTX,"",6018104.0,70653000.0,0.4352,0.7519,20,0.0,0.0,,6.6394097,Q1 2014,HEALTH CARE,"","",19.93
Cerus corp.,CERS,"",13713195.0,63766000.0,0.3927,0.2412,21,2963258.0,27.565352,addition,8.3640014,Q2 2012,HEALTH CARE,"","",4.3521
Zymeworks inc,ZYME,"",1708472.0,60600000.0,0.3732,0.4129,22,0.0,0.0,,4.3462443,Q2 2018,HEALTH CARE,"","",14.76
Tricida inc,TCDA,"",2666015.0,58652000.0,0.3612,0.3952,23,696110.0,35.337237,addition,5.3475019,Q2 2018,HEALTH CARE,"","",29.1008
Atreca inc,BCEL,"",3532760.0,58467000.0,0.3601,0.2905,24,0.0,0.0,,12.5850484,Q2 2019,HEALTH CARE,"","",18.84
Dbv technologies s.a. adr,DBVT,"",14614264.0,57288000.0,0.3528,0.8313,25,0.0,0.0,,13.3177329,Q4 2014,HEALTH CARE,"","",19.06
Axsome therapeutics inc,AXSM,"",889757.0,52344000.0,0.3224,0.456,26,60000.0,7.231033,addition,2.3998567,Q1 2019,HEALTH CARE,"","",22.9915
Insmed inc,INSM,"",3025384.0,48497000.0,0.2987,0.3104,27,580119.0,23.724177,addition,3.3667919,Q4 2012,HEALTH CARE,"","",21.1301
Kiniksa pharmaceuticals ltd,KNSA,"",2799577.0,43337000.0,0.2669,0.1646,28,0.0,0.0,,12.9044021,Q2 2018,HEALTH CARE,"","",17.35
Rhythm pharmaceuticals inc,RYTM,"",2708200.0,41219000.0,0.2539,0.3306,29,0.0,0.0,,6.1467705,Q4 2017,HEALTH CARE,"","",29.6
Krystal biotech inc,KRYS,"",946471.0,40925000.0,0.2521,0.3046,30,-88203.0,-8.524714,reduction,5.4487062,Q3 2017,HEALTH CARE,"","",24.29
Neurocrine biosciences inc.,NBIX,PRN,30770000.0,39321000.0,0.2422,0.2505,31,0.0,0.0,,N/A,Q2 2018,HEALTH CARE,"","",
Neoleukin therapeutics ord shs,NLTX,"",3397740.0,38666000.0,0.2381,0.2225,32,0.0,0.0,,N/A,Q3 2019, ,"","",
Chemocentryx  inc.,CCXI,"",859015.0,34515000.0,0.2126,0.1554,33,119999.0,16.237673,addition,1.3901570,Q1 2012,HEALTH CARE,"","",33.3836
Allakos inc,ALLK,"",735469.0,32721000.0,0.2015,0.1722,34,395779.0,116.51182,addition,1.5081547,Q3 2019,HEALTH CARE,"","",60.2582
Gw pharmaceuticals plc adr,GWPH,"",370845.0,32475000.0,0.2,0.2061,35,0.0,0.0,,1.1944694,Q3 2017,HEALTH CARE,"","",132.99
Aurinia pharmaceuticals inc,AUPH,"",1701929.0,24695000.0,0.1521,0.1833,36,0.0,0.0,,1.5155561,Q4 2019,HEALTH CARE,"","",20.26
Merus bv,MRUS,"",2037469.0,24653000.0,0.1518,0.1525,37,0.0,0.0,,7.0250272,Q2 2016,HEALTH CARE,"","",10.77
Apellis pharmaceuticals inc,APLS,"",896551.0,24019000.0,0.1479,0.0809,38,399582.0,80.403808,addition,1.1874965,Q2 2018,HEALTH CARE,"","",25.5705
Assembly biosciences inc,ASMB,"",1541618.0,22862000.0,0.1408,0.1677,39,0.0,0.0,,4.7133690,Q1 2015,HEALTH CARE,"","",17.5
Biocryst pharmaceutical inc.,BCRX,"",10946166.0,21892000.0,0.1348,0.2008,40,0.0,0.0,,7.0960465,Q4 2004,HEALTH CARE,"","",8.83
Frequency therapeutics inc,FREQ,"",1180162.0,21019000.0,0.1295,0.1148,41,-51271.0,-4.163523,reduction,3.8135736,Q4 2019,HEALTH CARE,"","",17.53
Adaptive biotechnologies corp,ADPT,"",743734.0,20661000.0,0.1273,0.1774,42,-371677.0,-33.321977,reduction,0.5869052,Q2 2019,HEALTH CARE,"","",48.3
Alkermes plc.,ALKS,"",1244744.0,17949000.0,0.1105,0.086,43,451614.0,56.940729,addition,0.7854173,Q4 2015,HEALTH CARE,"","",21.8177
Uniqure n.v.,QURE,"",357083.0,16944000.0,0.1044,0.1972,44,-160617.0,-31.025111,reduction,0.8066080,Q4 2017,HEALTH CARE,"","",22.87
Biomarin pharmaceutical inc,BMRN,PRN,15000000.0,15576000.0,0.0959,0.0842,45,0.0,0.0,,N/A,Q1 2006,HEALTH CARE,"","",
Xencor inc,XNCR,"",428120.0,12792000.0,0.0788,0.0783,46,0.0,0.0,,0.7518282,Q4 2013,HEALTH CARE,"","",11.52
Urogen pharma ltd,URGN,"",672912.0,12005000.0,0.0739,0.1475,47,-158576.0,-19.071352,reduction,3.1808703,Q3 2019,HEALTH CARE,"","",24.79
Protagonist therapeutics inc,PTGX,"",1679164.0,11855000.0,0.073,0.044,48,504882.0,42.994954,addition,6.1205834,Q1 2019,HEALTH CARE,"","",10.6965
Adaptimmune therapeutics plc adr,ADAP,"",3690307.0,10038000.0,0.0618,,49,3690307.0,,new,2.8365396,Q1 2020,HEALTH CARE,"","",2.72
Aimmune therapeutics inc,AIMT1,"",673908.0,9718000.0,0.0599,0.1199,50,0.0,0.0,,1.0332381,Q3 2015,HEALTH CARE,"","",16.2
Urovant sciences ltd,UROV1,"",1000000.0,9220000.0,0.0568,0.0825,51,0.0,0.0,,3.2765448,Q4 2019,HEALTH CARE,"","",15.51
Mirum pharmaceuticals inc,MIRM,"",583333.0,8167000.0,0.0503,0.0435,52,250000.0,75.000075,addition,2.2974923,Q3 2019,HEALTH CARE,"","",11.7486
Reata pharmaceuticals inc,RETA,"",55983.0,8081000.0,0.0498,0.0445,53,15000.0,36.600542,addition,0.1684753,Q4 2019,HEALTH CARE,"","",188.3296
Aeglea biotherapeutics inc,AGLE,"",1713604.0,7985000.0,0.0492,0.0696,54,0.0,0.0,,5.8790850,Q2 2016,HEALTH CARE,"","",5.64
Inflarx nv,IFRX,"",1778415.0,6794000.0,0.0418,0.0374,55,0.0,0.0,,6.8124789,Q4 2017,HEALTH CARE,"","",2.47
Alector inc,ALEC,"",280000.0,6756000.0,0.0416,,56,280000.0,,new,0.3544624,Q1 2020,HEALTH CARE,"","",24.13
Sangamo therapeutics inc,SGMO,"",999823.0,6369000.0,0.0392,0.0445,57,0.0,0.0,,0.8605082,Q3 2013,HEALTH CARE,"","",10.51
Biodelivery sciences international inc,BDSI,"",1638334.0,6209000.0,0.0382,,58,1638334.0,,new,1.7004869,Q1 2020,HEALTH CARE,"","",3.79
Fulgent genetics inc,FLGT,"",569444.0,6127000.0,0.0377,0.0391,59,0.0,0.0,,2.6275330,Q3 2016,HEALTH CARE,"","",12.09
Idera pharmaceuticals inc,IDRA,"",4608786.0,6084000.0,0.0375,0.0446,60,0.0,0.0,,13.7256153,Q2 2013,HEALTH CARE,"","",1004.76
Albireo pharma inc,ALBO,"",369047.0,6041000.0,0.0372,0.0338,61,119047.0,47.6188,addition,2.4638995,Q2 2017,HEALTH CARE,"","",20.8545
Horizon therapeutics plc,HZNP,"",200000.0,5924000.0,0.0365,,62,200000.0,,new,0.1051769,Q1 2020,HEALTH CARE,"","",29.62
Hookipa pharma inc,HOOK,"",700481.0,5779000.0,0.0356,0.0581,63,-192376.0,-21.546115,reduction,2.7314821,Q2 2019,HEALTH CARE,"","",6.73
Iveric bio inc,ISEE,"",1635501.0,5626000.0,0.0347,0.0065,64,1493751.0,1053.792593,addition,3.9283946,Q4 2019,HEALTH CARE,"","",3.8855
Cabaletta bio  inc.,CABA,"",636363.0,4645000.0,0.0286,0.0473,65,0.0,0.0,,2.6477591,Q4 2019,HEALTH CARE,"","",13.97
Artara therapeutics inc,TARA,"",199671.0,4592000.0,0.0283,,66,199671.0,,new,3.4171498,Q1 2020,HEALTH CARE,"","",23.0
Tempest therapeutics inc,TPST,"",55583.31,4400000.0,0.0271,0.0299,67,0.0,0.0,,4.3863667,Q4 2019,HEALTH CARE,"","",6.74
Passage bio  inc.,PASG,"",275000.0,4331000.0,0.0267,,68,275000.0,,new,0.6004590,Q1 2020,HEALTH CARE,"","",15.75
Constellation pharmaceuticals inc,CNST,"",133333.0,4191000.0,0.0258,0.0334,69,0.0,0.0,,0.3188102,Q3 2018,HEALTH CARE,"","",6.73
Immunomedics inc.,IMMU1,"",310000.0,4179000.0,0.0257,,70,310000.0,,new,0.1448967,Q1 2020,HEALTH CARE,"","",13.48
Minerva neurosciences inc,NERV,"",688531.0,4145000.0,0.0255,,71,688531.0,,new,1.7555997,Q1 2020,HEALTH CARE,"","",6.02
Syros pharmaceuticals inc,SYRS,"",690167.0,4093000.0,0.0252,0.0254,72,0.0,0.0,,1.5903053,Q2 2016,HEALTH CARE,"","",13.72
Catalyst pharmaceuticals inc,CPRX,"",1060714.0,4084000.0,0.0252,0.0268,73,-281188.0,-20.954436,reduction,1.0257493,Q1 2014,HEALTH CARE,"","",3.2
Abeona therapeutics inc,ABEO,"",1590686.0,3340000.0,0.0206,0.0398,74,-697549.0,-30.48415,reduction,1.9022308,Q3 2016,HEALTH CARE,"","",5.53
Anaptysbio inc,ANAB,"",234592.0,3315000.0,0.0204,0.0098,75,121506.0,107.445661,addition,0.8600323,Q1 2017,HEALTH CARE,"","",41.7469
Evofem biosciences inc,EVFM,"",621297.0,3305000.0,0.0204,0.0248,76,-135516.0,-17.906141,reduction,1.2515527,Q3 2019,HEALTH CARE,"","",6.02
Molecular templates inc,MTEM,"",237917.0,3162000.0,0.0195,0.0235,77,-78813.0,-24.883339,reduction,0.5205422,Q3 2017,HEALTH CARE,"","",7.45
Ngm biopharmaceuticals inc,NGM,"",250000.0,3083000.0,0.019,0.0246,78,0.0,0.0,,0.3689351,Q2 2019,HEALTH CARE,"","",14.64
Orchard therapeutics plc,ORTX,"",405702.0,3055000.0,0.0188,0.0297,79,0.0,0.0,,0.4179522,Q4 2018,HEALTH CARE,"","",14.53
Karuna therapeutics inc,KRTX,"",41976.0,3022000.0,0.0186,,80,41976.0,,new,0.1609342,Q1 2020,HEALTH CARE,"","",72.0
Aravive inc,ARAV,"",486333.0,2801000.0,0.0173,0.0315,81,53000.0,12.230779,addition,3.0496776,Q2 2014,HEALTH CARE,"","",279.8114
Marker therapeutics inc,MRKR,"",1470198.0,2793000.0,0.0172,0.023,82,-29802.0,-1.9868,reduction,3.1595064,Q4 2018,HEALTH CARE,"","",5.55
Crinetics pharmaceuticals inc,CRNX,"",175000.0,2573000.0,0.0158,0.0233,83,0.0,0.0,,0.5337091,Q3 2018,HEALTH CARE,"","",25.34
Galapagos nv adr,GLPG,"",13072.0,2561000.0,0.0158,0.0144,84,0.0,0.0,,0.0201669,Q2 2015,HEALTH CARE,"","",51.5
Acceleron pharma inc,XLRN,"",27000.0,2426000.0,0.0149,,85,27000.0,,new,0.0504455,Q4 2013,HEALTH CARE,"","",89.87
Global blood therapeutics inc,GBT,"",47000.0,2401000.0,0.0148,,86,47000.0,,new,0.0772657,Q1 2020,HEALTH CARE,"","",51.09
Harpoon therapeutics inc,HARP,"",204467.0,2368000.0,0.0146,0.0168,87,-9818.0,-4.581749,reduction,0.8175730,Q1 2019,HEALTH CARE,"","",9.47
Matinas biopharma holdings inc,MTNB,"",3754221.0,2253000.0,0.0139,0.0318,88,1121873.0,42.618719,addition,1.9099923,Q3 2019,HEALTH CARE,"","",0.9015
Applied therapeutics inc,APLT,"",65934.0,2155000.0,0.0133,,89,65934.0,,new,0.3001191,Q1 2020,HEALTH CARE,"","",32.69
Viking therapeutics inc,VKTX,"",425000.0,1989000.0,0.0123,0.0181,90,0.0,0.0,,0.5856991,Q3 2018,HEALTH CARE,"","",17.42
Bluebird bio inc,BLUE,"",61760.0,1838000.0,0.0113,0.0187,91,0.0,0.0,,0.0718940,Q3 2013,HEALTH CARE,"","",41.25
Denali therapeutics inc,DNLI,"",104900.0,1837000.0,0.0113,,92,104900.0,,new,0.0993321,Q1 2020,HEALTH CARE,"","",17.51
Arcus biosciences inc,RCUS,"",121534.0,1687000.0,0.0104,0.0065,93,0.0,0.0,,0.2642922,Q2 2018,HEALTH CARE,"","",12.24
Vyne therapeutics inc,VYNE,"",156336.25,1676000.0,0.0103,0.0173,94,-18663.75,-10.665,reduction,0.4612810,Q1 2018,HEALTH CARE,"","",37.58
Intellia therapeutics inc,NTLA,"",128538.0,1572000.0,0.0097,0.01,95,0.0,0.0,,0.2502749,Q2 2016,HEALTH CARE,"","",21.2
Leap therapeutics inc,LPTX,"",978454.0,1546000.0,0.0095,0.0058,96,0.0,0.0,,2.7331508,Q3 2019,HEALTH CARE,"","",1.17
Arya sciences acquisition corp,IMTX,"",150000.0,1527000.0,0.0094,,97,150000.0,,new,0.8347826,Q1 2020,FINANCE,"","",10.18
Dicerna pharmaceuticals inc,DRNA,"",81935.0,1505000.0,0.0093,,98,81935.0,,new,0.1109586,Q1 2020,HEALTH CARE,"","",18.37
Bellicum pharmaceuticals inc,BLCM,"",249123.0,1173000.0,0.0072,0.0184,99,-18658.8,-6.967912,reduction,4.9332342,Q4 2014,HEALTH CARE,"","",2231.4
G1 therapeutics inc,GTHX,"",88026.0,970000.0,0.006,0.0179,100,-39210.0,-30.81675,reduction,0.2332602,Q1 2018,HEALTH CARE,"","",37.05
Autolus therapeutics plc,AUTL,"",156773.0,939000.0,0.0058,0.011,101,0.0,0.0,,0.3001452,Q2 2018,HEALTH CARE,"","",26.79
Galmed pharmaceuticals ltd,GLMD,"",215594.0,746000.0,0.0046,0.0066,102,0.0,0.0,,1.0192044,Q2 2018,HEALTH CARE,"","",11.9
Ideaya biosciences inc,IDYA,"",126611.0,522000.0,0.0032,0.008,103,-73389.0,-36.6945,reduction,0.6205859,Q2 2019,HEALTH CARE,"","",9.96
Adamas pharmaceuticals inc,ADMS,"",172630.0,499000.0,0.0031,0.0035,104,0.0,0.0,,0.6130717,Q1 2016,HEALTH CARE,"","",14.46
Infinity pharmaceuticals inc,INFI,"",580400.0,486000.0,0.003,0.003,105,0.0,0.0,,1.0105583,Q3 2016,HEALTH CARE,"","",1.56
Genfit sa,GNFT,"",26696.0,395000.0,0.0024,,106,26696.0,,new,0.0687484,Q1 2020,HEALTH CARE,"","",14.79
Affimed n.v.,AFMD,"",200000.0,316000.0,0.0019,0.0029,107,0.0,0.0,,0.2623711,Q3 2014,HEALTH CARE,"","",6.3
Sunesis pharmaceuticals inc,VIRX,"",55666.5,231000.0,0.0014,0.001,108,0.0,0.0,,0.4997307,Q4 2014,HEALTH CARE,"","",750.99
Ovid therapeutics inc,OVID,"",69471.0,207000.0,0.0013,,109,69471.0,,new,0.1268783,Q1 2020,HEALTH CARE,"","",2.98
Cytomx therapeutics inc,CTMX,"",20000.0,153000.0,0.0009,0.0086,110,-174377.0,-89.710717,reduction,0.0438918,Q1 2019,HEALTH CARE,"","",10.75
Audentes therapeutics inc,BOLD,"",0.0,0.0,,0.256,"",-804720.0,-100.0,soldall,N/A,Q1 2018,HEALTH CARE,"","",31.63
Y-mabs therapeutics inc,YMAB,"",0.0,0.0,,0.023,"",-138514.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",27.77
Nextcure inc,NXTC,"",0.0,0.0,,0.0449,"",-150000.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",14.98
Dynavax technologies corp,DVAX,"",0.0,0.0,,0.0023,"",-75000.0,-100.0,soldall,0.0000000,Q3 2015,HEALTH CARE,"","",24.54
F-star therapeutics inc,FSTX,"",0.0,0.0,,0.0052,"",-613144.0,-100.0,soldall,0.0000000,Q4 2016,HEALTH CARE,"","",10.97
Trillium therapeutics inc,TRIL,"",0.0,0.0,,0.006,"",-1100000.0,-100.0,soldall,0.0000000,Q3 2015,HEALTH CARE,"","",6.16
