Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Zai lab ltd,ZLAB,"",190000.0,9781000.0,1.0383,,28,190000.0,,new,0.2549061,Q1 2020,HEALTH CARE,"","",51.48
Allogene therapeutics inc,ALLO,"",500000.0,9720000.0,1.0318,,29,500000.0,,new,0.3990075,Q1 2020,HEALTH CARE,"","",19.44
Bristol myers squibb rights,BMYR,"",2500000.0,9500000.0,1.0085,0.4152,30,1000000.0,66.666667,addition,N/A,Q4 2019, ,"","",
Sangamo therapeutics inc,SGMO,"",1455000.0,9268000.0,0.9838,1.1199,31,0.0,0.0,,1.2522610,Q1 2017,HEALTH CARE,"","",10.02
Illumina inc,ILMN,"",30000.0,8194000.0,0.8698,1.8304,32,-30000.0,-50.0,reduction,0.0204340,Q4 2016,HEALTH CARE,"","",202.2
Orchard therapeutics plc,ORTX,"",975000.0,7342000.0,0.7794,1.0369,33,155000.0,18.902439,addition,1.0044402,Q2 2019,HEALTH CARE,"","",12.3827
Black diamond therapeutics  inc.,BDTX,"",289395.0,7220000.0,0.7664,,34,289395.0,,new,0.8058739,Q1 2020,HEALTH CARE,"","",24.95
Deciphera pharmaceuticals inc,DCPH,"",140000.0,5764000.0,0.6119,1.4595,35,-115000.0,-45.098039,reduction,0.2510337,Q3 2019,HEALTH CARE,"","",51.14
Dermtech inc,DMTK,"",571713.0,5642000.0,0.5989,,36,571713.0,,new,3.8514613,Q1 2020,FINANCE,"","",
Turning point therapeutics inc,TPTX,"",75000.0,3350000.0,0.3556,0.4296,37,0.0,0.0,,0.2087751,Q2 2019,HEALTH CARE,"","",40.08
Stoke therapeutics inc,STOK,"",120000.0,2748000.0,0.2917,0.3386,38,-10000.0,-7.692308,reduction,0.3640793,Q2 2019,HEALTH CARE,"","",26.51
Gilead sciences inc.,GILD,CALL,0.0,0.0,,1.1951,"",-200000.0,-100.0,soldall,N/A,Q4 2019,HEALTH CARE,"","",
Audentes therapeutics inc,BOLD,"",0.0,0.0,,4.7325,"",-860000.0,-100.0,soldall,N/A,Q1 2017,HEALTH CARE,"","",26.14
