Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Twilio inc,TWLO,"",6109161.0,1949128000.0,1.0197,1.1189,27,284171.0,4.87848,addition,3.6596852,Q2 2020,INFORMATION TECHNOLOGY,"","",293.9161
Alphabet inc. class c,GOOG,"",676630.0,1803428000.0,0.9435,0.8333,28,-5592.0,-0.819675,reduction,0.2113356,Q2 2014,COMMUNICATIONS,"","",633.28
Biontech se adr,BNTX,"",6345313.0,1732208000.0,0.9062,0.7015,29,-84436.0,-1.313208,reduction,2.6164410,Q1 2021,HEALTH CARE,"","",109.19
Beigene ltd adr,BGNE,"",4249052.0,1542406000.0,0.8069,0.7145,30,-23126.0,-0.541316,reduction,4.5670181,Q1 2016,HEALTH CARE,"","",258.57
Doordash  inc.,DASH,"",7379725.0,1520075000.0,0.7953,0.449,31,2213829.0,42.854695,addition,2.3231521,Q4 2020,CONSUMER DISCRETIONARY,"","",157.3012
Intuitive surgical inc,ISRG,"",4529079.0,1500861000.0,0.7852,0.6855,32,-59319.0,-1.292804,reduction,1.2687483,Q3 2009,HEALTH CARE,"","",68.1
Anthem inc,ANTM,"",3994663.0,1489211000.0,0.7791,0.7499,33,-35671.0,-0.885063,reduction,1.6383960,Q4 2014,HEALTH CARE,"","",99.6
Alibaba group holding ltd adr,BABA,"",9977288.0,1477137000.0,0.7728,2.8439,34,-15754804.0,-61.226285,reduction,0.3670578,Q3 2014,COMMUNICATIONS,"","",106.53
Salesforce.com inc.,CRM,"",5091131.0,1380816000.0,0.7224,0.6133,35,-61093.0,-1.18576,reduction,0.5200338,Q1 2011,INFORMATION TECHNOLOGY,"","",59.01
Coupang inc,CPNG,"",49015455.0,1365081000.0,0.7142,0.7305,36,13172574.0,36.750879,addition,3.1404416,Q1 2021,CONSUMER DISCRETIONARY,"","",41.4514
Affirm holdings inc,AFRM,"",10783815.0,1284676000.0,0.6721,0.3549,37,-29166.0,-0.269731,reduction,7.3071479,Q1 2021, ,"","",69.9
Martin marietta materials inc.,MLM,"",3752401.0,1282120000.0,0.6708,0.6539,38,-61279.0,-1.606821,reduction,6.0156482,Q1 2013,MATERIALS,"","",199.98
Chegg inc,CHGG,"",18501345.0,1258461000.0,0.6584,0.7534,39,-98876.0,-0.531585,reduction,12.7879645,Q4 2017,CONSUMER DISCRETIONARY,"","",41.63
Abiomed inc,ABMD,"",3733710.0,1215397000.0,0.6359,0.5527,40,100298.0,2.760436,addition,8.2276131,Q4 2015,HEALTH CARE,"","",238.8621
Arthur j. gallagher & co inc,AJG,"",8077529.0,1200725000.0,0.6282,0.5574,41,-87644.0,-1.073388,reduction,3.9069064,Q4 2017,FINANCE,"","",71.07
Snowflake  inc.,SNOW,"",3953719.0,1195722000.0,0.6256,0.47,42,-34549.0,-0.866266,reduction,1.3139644,Q3 2020,INFORMATION TECHNOLOGY,"","",242.76
Ryanair holdings adr,RYAAY,"",10777474.0,1186170000.0,0.6206,0.5544,43,264133.0,2.51236,addition,4.7746035,Q2 2010,TRANSPORTS,"","",60.7781
Roku inc,ROKU,"",3653449.0,1144808000.0,0.5989,0.8507,44,-147547.0,-3.881798,reduction,3.1385796,Q1 2019,INFORMATION TECHNOLOGY,"","",171.41
Mastercard inc,MA,"",3242893.0,1127488000.0,0.5899,0.7568,45,-1010422.0,-23.756106,reduction,0.3313034,Q2 2011,FINANCE,"","",66.46
Teladoc health inc,TDOC,"",8805307.0,1116602000.0,0.5842,0.6821,46,388063.0,4.610333,addition,5.5292967,Q1 2017,HEALTH CARE,"","",108.8768
Novocure ltd,NVCR,"",9369705.0,1088478000.0,0.5695,1.0055,47,68624.0,0.737807,addition,9.0399397,Q4 2017,HEALTH CARE,"","",58.2176
Service corp. international  inc.,SCI,"",18034142.0,1086738000.0,0.5686,0.3087,48,6213908.0,52.570093,addition,10.7256703,Q3 2018,CONSUMER DISCRETIONARY,"","",49.596
Cbre group inc common stock class a,CBRE,"",11121281.0,1082769000.0,0.5665,0.4697,49,-122180.0,-1.086676,reduction,3.3125038,Q2 2020,REAL ESTATE,"","",54.52
Costar group inc,CSGP,"",12536980.0,1078933000.0,0.5645,0.4843,50,536810.0,4.473353,addition,3.1742794,Q3 2016,INDUSTRIALS,"","",81.3411
Ginkgo bioworks holdings  inc,DNA,"",91002810.0,1054722000.0,0.5518,,51,91002810.0,,new,52.7552522,Q3 2021,HEALTH CARE,"","",11.59
Albemarle corp.,ALB,"",4577000.0,1002226000.0,0.5243,0.3796,52,-47140.0,-1.019433,reduction,3.9136428,Q1 2017,MATERIALS,"","",90.52
Petroleo brasileiro sa (petrobras) adr,PBR,"",95770837.0,990270000.0,0.5181,0.537,53,5664549.0,6.286519,addition,2.5737130,Q4 2016,ENERGY,"","",9.5403
First republic bank (ca),FRC,"",4915997.0,948198000.0,0.4961,0.4555,54,-77407.0,-1.550185,reduction,2.8549840,Q1 2012,FINANCE,"","",80.46
Datadog inc,DDOG,"",6667148.0,942402000.0,0.493,0.3426,55,-87955.0,-1.302053,reduction,2.7810513,Q3 2020,INFORMATION TECHNOLOGY,"","",101.02
Estee lauder companies inc.,EL,"",3051450.0,915221000.0,0.4788,0.4775,56,-28767.0,-0.933928,reduction,1.3093811,Q4 2015,CONSUMER STAPLES,"","",202.22
Beyond meat inc,BYND,"",8559271.0,900948000.0,0.4714,0.6435,57,174778.0,2.084539,addition,13.5314927,Q2 2020,CONSUMER STAPLES,"","",145.7558
Thermo fisher scientific  inc.,TMO,"",1497266.0,855433000.0,0.4475,0.3698,58,-7024.0,-0.466931,reduction,0.3805781,Q4 2017,HEALTH CARE,"","",204.93
Taiwan semiconductor manufacturing co ltd adr,TSM,"",7408578.0,827168000.0,0.4328,0.4538,59,-341762.0,-4.409639,reduction,0.1428552,Q1 2016,INFORMATION TECHNOLOGY,"","",26.38
Booking holdings inc. (priceline),BKNG,"",343757.0,816034000.0,0.4269,0.3709,60,-4069.0,-1.169838,reduction,0.8372098,Q2 2020,CONSUMER DISCRETIONARY,"","",1677.52
10x genomics inc,TXG,"",5542625.0,806896000.0,0.4221,0.4801,61,511629.0,10.169537,addition,6.1174056,Q1 2020,HEALTH CARE,"","",180.3446
S&p global inc. (mcgraw-hill inc.),SPGI,"",1888638.0,802463000.0,0.4198,0.3795,62,-8662.0,-0.456544,reduction,0.7836672,Q2 2020,COMMUNICATIONS,"","",344.78
Axon enterprise inc,AXON,"",4538658.0,794355000.0,0.4156,0.3902,63,9518.0,0.21015,addition,6.9107128,Q4 2018,INDUSTRIALS,"","",68.5737
Teradyne inc,TER,"",7243278.0,790748000.0,0.4137,0.5187,64,-701687.0,-8.831845,reduction,4.3564313,Q1 2012,INFORMATION TECHNOLOGY,"","",21.87
Zillow group inc class c,Z,"",8597495.0,757783000.0,0.3965,0.4751,65,620482.0,7.778375,addition,4.6225785,Q3 2015,COMMUNICATIONS,"","",49.9691
Denali therapeutics inc,DNLI,"",15009816.0,757245000.0,0.3962,0.579,66,-137797.0,-0.909694,reduction,12.3395326,Q4 2017,HEALTH CARE,"","",36.04
Mettler-toledo international  inc.,MTD,"",549737.0,757186000.0,0.3961,0.371,67,278.0,0.050595,addition,2.3780700,Q2 2010,INFORMATION TECHNOLOGY,"","",277.9662
Resmed inc.,RMD,"",2850142.0,751154000.0,0.393,0.3893,68,-389947.0,-12.035071,reduction,1.9564242,Q3 2016,HEALTH CARE,"","",74.49
Siteone landscape supply inc,SITE,"",3738911.0,745801000.0,0.3902,0.3091,69,-8568.0,-0.228634,reduction,8.3928793,Q2 2017,INDUSTRIALS,"","",61.87
Marketaxess holdings inc,MKTX,"",1754514.0,738107000.0,0.3862,0.4009,70,-20117.0,-1.133588,reduction,4.6192458,Q1 2012,FINANCE,"","",191.19
Staar surgical co.,STAA,"",5464019.0,702290000.0,0.3674,0.4144,71,-111813.0,-2.005315,reduction,11.5285174,Q4 2016,HEALTH CARE,"","",85.54
Broadridge financial solutions inc,BR,"",4082706.0,680343000.0,0.3559,0.324,72,-33628.0,-0.816941,reduction,3.5144744,Q2 2019,INFORMATION TECHNOLOGY,"","",126.82
Wix.com ltd,WIX,"",3326322.0,651860000.0,0.341,0.4882,73,-124875.0,-3.61831,reduction,5.9369179,Q4 2015,COMMUNICATIONS,"","",88.78
Icici bank ltd. ads adr,IBN,"",32843613.0,619758000.0,0.3242,0.2678,74,704916.0,2.193356,addition,0.9479077,Q1 2013,FINANCE,"","",9.4271
Baidu inc adr,BIDU,"",3842624.0,590804000.0,0.3091,0.3838,75,-20221.0,-0.523474,reduction,1.3548608,Q1 2008,COMMUNICATIONS,"","",89.02
Appian corp,APPN,"",6156470.0,569536000.0,0.298,0.4217,76,-124600.0,-1.983738,reduction,15.5533392,Q1 2019,INFORMATION TECHNOLOGY,"","",59.85
Farfetch ltd,FTCH,"",15016724.0,562827000.0,0.2945,0.3491,77,791237.0,5.562108,addition,4.8230687,Q2 2019,CONSUMER DISCRETIONARY,"","",24.5587
Watsco inc.,WSO,"",2042156.0,540395000.0,0.2827,0.2894,78,-29247.0,-1.411942,reduction,6.1937820,Q3 2012,INDUSTRIALS,"","",158.72
Chewy inc,CHWY,"",7847239.0,534475000.0,0.2796,0.3061,79,-31385.0,-0.398356,reduction,7.3631187,Q2 2019,CONSUMER DISCRETIONARY,"","",45.04
Coursera inc,COUR,"",16819718.0,532344000.0,0.2785,0.1675,80,8129843.0,93.55535,addition,12.2109199,Q1 2021,INFORMATION TECHNOLOGY,"","",36.801
Redfin corp,RDFN,"",10392986.0,520689000.0,0.2724,0.3225,81,-43991.0,-0.421492,reduction,9.9063444,Q3 2017,REAL ESTATE,"","",30.95
Zai lab ltd,ZLAB,"",4895281.0,515914000.0,0.2699,0.3486,82,853991.0,21.131644,addition,5.1308516,Q1 2019,HEALTH CARE,"","",62.1148
Recursion pharmaceuticals inc,RXRX,"",22061374.0,507632000.0,0.2656,0.3294,83,3540374.0,19.115458,addition,13.8737211,Q2 2021, ,"","",34.3351
Markel corp. (holding co.),MKL,"",420780.0,502887000.0,0.2631,0.2486,84,-9078.0,-2.11186,reduction,3.0658265,Q4 2004,FINANCE,"","",537.24
Exact sciences corp,EXAS,"",4452527.0,424994000.0,0.2223,0.2706,85,-13600.0,-0.304514,reduction,2.5894498,Q3 2017,HEALTH CARE,"","",118.51
Certara  inc.,CERT,"",12653015.0,418815000.0,0.2191,0.0109,86,11865551.0,1506.805517,addition,8.0405563,Q1 2021,INFORMATION TECHNOLOGY,"","",32.739
Lyft inc,LYFT,"",7594572.0,406993000.0,0.2129,0.2971,87,-2486715.0,-24.666642,reduction,2.3262574,Q1 2019,CONSUMER DISCRETIONARY,"","",40.8
Li auto inc. ads,LI,"",14796649.0,389005000.0,0.2035,0.2525,88,-32691.0,-0.220448,reduction,1.7307001,Q1 2021,CONSUMER DISCRETIONARY,"","",28.79
Snap inc class a,SNAP,"",5231335.0,386438000.0,0.2022,0.1759,89,-66268.0,-1.250905,reduction,0.3945681,Q2 2018,UTILITIES AND TELECOMMUNICATIONS,"","",53.06
Ke holdings inc.,BEKE,"",20836776.0,380480000.0,0.1991,0.4865,90,-101143.0,-0.483061,reduction,2.3260595,Q3 2020,INFORMATION TECHNOLOGY,"","",60.31
Copa holdings s.a.,CPA,"",4660727.0,379289000.0,0.1984,0.1713,91,-6169.0,-0.132186,reduction,14.8330343,Q2 2012,TRANSPORTS,"","",80.96
Tencent music entertainment group,TME,"",50815363.0,368412000.0,0.1927,0.3438,92,5238154.0,11.492924,addition,6.0856556,Q4 2018,INFORMATION TECHNOLOGY,"","",13.645
Oatly group ab (publ)|oatly group ab (pu,OTLY,"",23701426.0,358366000.0,0.1875,0.2841,93,-130732.0,-0.548553,reduction,4.0047340,Q2 2021, ,"","",24.46
Penumbra inc,PEN,"",1323744.0,352778000.0,0.1846,0.1789,94,-15402.0,-1.150136,reduction,3.6187109,Q3 2017,HEALTH CARE,"","",153.47
Full truck alliance co ltd,YMM,"",141256527.0,342389000.0,0.1791,0.2223,95,-44905.0,-0.03178,reduction,15.1495380,Q2 2021,INFORMATION TECHNOLOGY,"","",20.38
Lemonade  inc.,LMND,"",5029676.0,337038000.0,0.1763,0.2715,96,-63055.0,-1.238137,reduction,8.1707810,Q3 2020,FINANCE,"","",71.45
Deere & co.,DE,"",999611.0,334939000.0,0.1752,0.1016,97,408582.0,69.130618,addition,0.3223912,Q1 2020,INDUSTRIALS,"","",293.9243
Pinterest inc,PINS,"",6564308.0,334452000.0,0.175,0.2567,98,-106837.0,-1.601479,reduction,1.1823810,Q4 2020,COMMUNICATIONS,"","",74.32
Stericycle inc.,SRCL,"",4764058.0,323814000.0,0.1694,0.1694,99,-93529.0,-1.925421,reduction,5.1918296,Q1 2016,INDUSTRIALS,"","",85.73
Zillow group inc. class b,ZG,"",3637015.0,322167000.0,0.1685,0.2215,100,-71939.0,-1.939603,reduction,5.9283479,Q1 2013,COMMUNICATIONS,"","",47.1
Howard hughes corp (the),HHC,"",3443194.0,302347000.0,0.1582,0.1685,101,-103467.0,-2.917307,reduction,6.2460142,Q1 2014,REAL ESTATE,"","",90.91
Cemex s.a. de c.v. series a (sponsored adr) adr,CX,"",41706111.0,299033000.0,0.1564,0.1637,102,1719461.0,4.300088,addition,2.8355244,Q2 2009,MATERIALS,"","",7.1125
Xylem inc,XYL,"",2265161.0,280155000.0,0.1466,0.109,103,400195.0,21.458568,addition,1.2572843,Q1 2017,INDUSTRIALS,"","",99.112
Upwork inc,UPWK,"",6006014.0,270452000.0,0.1415,0.1602,104,365291.0,6.475961,addition,4.7062883,Q2 2019,COMMUNICATIONS,"","",26.5376
Itau unibnco adr,ITUB,"",61028953.33,265146000.0,0.1387,0.1491,105,-738598.13,-1.19577,reduction,1.0382588,Q3 2003,FINANCE,"","",6.6
Warby parker inc,WRBY,"",4990973.0,264771000.0,0.1385,,106,4990973.0,,new,N/A,Q3 2021,CONSUMER DISCRETIONARY,"","",53.05
Vroom  inc.,VRM,"",11835357.0,261207000.0,0.1367,0.2475,107,-297536.0,-2.452309,reduction,8.6569812,Q2 2020,CONSUMER DISCRETIONARY,"","",44.58
Sana biotechnology inc,SANA,"",11189832.0,251995000.0,0.1318,0.1077,108,-52019.0,-0.462726,reduction,5.9554983,Q1 2021, ,"","",31.93
Oscar health  inc.,OSCR,"",14490597.0,251993000.0,0.1318,0.1344,109,1665729.0,12.988274,addition,8.3976223,Q1 2021,FINANCE,"","",25.5855
Vimeo inc,VMEO,"",7774424.0,228335000.0,0.1195,0.0871,110,4125283.0,113.048057,addition,5.0083970,Q2 2021, ,"","",22.4561
Iac/interactivecorp,IAC,"",1716091.0,223590000.0,0.117,0.1303,111,-18669.0,-1.076172,reduction,2.0565526,Q1 2021,COMMUNICATIONS,"","",95.76
Curevac n.v.,CVAC,"",3940731.0,215243000.0,0.1126,0.1975,112,-1574531.0,-28.548617,reduction,2.1083182,Q3 2020,HEALTH CARE,"","",59.83
Duolingo inc,DUOL,"",1265457.0,210522000.0,0.1101,,113,1265457.0,,new,9.8710595,Q3 2021, ,"","",166.36
Tata motors ltd adr,TTM,"",9000004.0,201690000.0,0.1055,0.0965,114,308858.0,3.553709,addition,1.3552967,Q3 2020,INDUSTRIALS,"","",13.7285
Companhia vale de rio doce s.a. adr,VALE,"",14051128.0,196014000.0,0.1025,0.213,115,-5106392.0,-26.654765,reduction,0.2658945,Q1 2019,MATERIALS,"","",12.52
Credicorp ltd adr,BAP,"",1704990.0,189151000.0,0.099,0.1017,116,-18370.0,-1.065941,reduction,1.8064719,Q4 2007,FINANCE,"","",150.25
Ecolab inc.,ECL,"",899609.0,187676000.0,0.0982,0.0755,117,147168.0,19.558743,addition,0.3144527,Q1 2017,MATERIALS,"","",205.4918
Lilium n.v,LILM,"",17705415.0,186084000.0,0.0974,,118,17705415.0,,new,6.8177204,Q3 2021,FINANCE,"","",10.51
Lendingtree inc,TREE,"",1309917.0,183166000.0,0.0958,0.149,119,-133099.0,-9.223668,reduction,9.8378765,Q1 2016,FINANCE,"","",267.01
Kingsoft cloud holdings limited adr,KC,"",6361989.0,180171000.0,0.0943,0.1233,120,-1092717.0,-14.658083,reduction,2.8436764,Q4 2020,INFORMATION TECHNOLOGY,"","",43.33
Jumia technologies ag,JMIA,"",9488902.0,176399000.0,0.0923,0.1422,121,-130889.0,-1.360622,reduction,9.6243567,Q2 2019,CONSUMER DISCRETIONARY,"","",26.32
Vir biotechnology  inc.,VIR,"",3899692.0,169715000.0,0.0888,0.0887,122,50183.0,1.303621,addition,2.9857120,Q4 2019,HEALTH CARE,"","",39.759
Hdfc bank ltd adr,HDB,"",2312431.0,169015000.0,0.0884,0.0779,123,125908.0,5.758366,addition,0.1253005,Q1 2015,FINANCE,"","",25.7557
Ritchie brothers auctioneers  inc.,RBA,"",2725732.0,168107000.0,0.0879,0.0828,124,-139836.0,-4.87987,reduction,2.4683673,Q3 2006,INDUSTRIALS,"","",22.42
Blackline inc,BL,"",1357403.0,160255000.0,0.0838,0.0744,125,-15249.0,-1.110915,reduction,2.3239648,Q1 2018,INFORMATION TECHNOLOGY,"","",67.07
Burning rock biotech ltd. ads,BNR,"",8792152.0,157204000.0,0.0822,0.1215,126,329730.0,3.896402,addition,10.0800103,Q2 2020,HEALTH CARE,"","",26.8216
Petroleo brasileiro sa petrobras class a adr,PBR.A,"",15445510.0,154454000.0,0.0808,0.0863,127,456402.0,3.044891,addition,0.5514242,Q2 2018,ENERGY,"","",9.5924
Banco bradesco s.a. adr,BBD,"",40267672.0,154226000.0,0.0807,0.1124,128,-4709061.0,-10.469993,reduction,0.8305181,Q4 2016,FINANCE,"","",5.83
Codexis inc,CDXS,"",6618823.0,153953000.0,0.0805,0.0735,129,-36752.0,-0.552199,reduction,10.2393995,Q1 2015,MATERIALS,"","",12.89
Alphabet inc. class a,GOOGL,"",56869.0,152040000.0,0.0795,0.0722,130,-3788.0,-6.244951,reduction,0.0188880,Q1 2008,COMMUNICATIONS,"","",910.54
Dada nexus ltd. ads,DADA,"",7567092.0,151644000.0,0.0793,0.1097,131,-189123.0,-2.438341,reduction,3.1729858,Q2 2020,COMMUNICATIONS,"","",33.71
Autohome inc adr,ATHM,"",2979984.0,139851000.0,0.0732,0.0938,132,-29561.0,-0.982242,reduction,2.3400523,Q2 2015,COMMUNICATIONS,"","",40.98
Lufax holding ltd ads,LU,"",19683818.0,137393000.0,0.0719,0.1065,133,340915.0,1.762481,addition,0.7994074,Q4 2020,COMMUNICATIONS,"","",13.9374
Jd.com inc adr,JD,"",1747619.0,126249000.0,0.066,0.0692,134,-31820.0,-1.788204,reduction,0.1304723,Q2 2014,CONSUMER DISCRETIONARY,"","",34.59
Shockwave medical inc,SWAV,"",588789.0,121220000.0,0.0634,0.0532,135,13678.0,2.378323,addition,1.6750591,Q3 2019,HEALTH CARE,"","",70.744
Fastenal co.,FAST,"",2329857.0,120244000.0,0.0629,0.0592,136,-4253.0,-0.182211,reduction,0.4053763,Q3 2013,INDUSTRIALS,"","",16.57
Everbridge inc,EVBG,"",776119.0,117224000.0,0.0613,0.052,137,-8187.0,-1.043853,reduction,2.0219078,Q4 2020,INFORMATION TECHNOLOGY,"","",144.49
Pacira biosciences inc,PCRX,"",2087807.0,116917000.0,0.0612,0.0622,138,-14952.0,-0.711066,reduction,4.6964723,Q3 2015,HEALTH CARE,"","",47.54
Trupanion inc,TRUP,"",1421595.0,110415000.0,0.0578,0.0806,139,-15918.0,-1.107329,reduction,3.5332329,Q3 2016,FINANCE,"","",22.36
Ares capital corp,ARCC,"",5338370.0,108529000.0,0.0568,0.053,140,-216600.0,-3.899211,reduction,No Data,Q2 2020,FINANCE,"","",17.26
Tal education group american depositary adr,TAL,"",22065841.0,106799000.0,0.0559,0.4612,141,-15445866.0,-41.176121,reduction,4.9697967,Q1 2016,CONSUMER DISCRETIONARY,"","",33.08
Cyberark software ltd,CYBR,"",668086.0,105437000.0,0.0552,0.0429,142,-8184.0,-1.210168,reduction,1.7091625,Q2 2018,INFORMATION TECHNOLOGY,"","",86.85
Ozon holdings plc,OZON,"",2061643.0,104010000.0,0.0544,0.0569,143,71460.0,3.590625,addition,1.0109893,Q4 2020,CONSUMER DISCRETIONARY,"","",42.2253
Trip.com group ltd,TCOM,"",3294152.0,101295000.0,0.053,0.0579,144,-58701.0,-1.750778,reduction,0.5167651,Q4 2007,CONSUMER DISCRETIONARY,"","",38.77
Glaukos corp,GKOS,"",2020325.0,97319000.0,0.0509,0.2316,145,-3581371.0,-63.933691,reduction,4.3390870,Q4 2017,HEALTH CARE,"","",58.78
United parcel service  inc. class b,UPS,"",529418.0,96407000.0,0.0504,0.054,146,-3819.0,-0.716192,reduction,0.0726933,Q2 2008,TRANSPORTS,"","",108.65
Sprout social  inc.,SPT,"",775212.0,94537000.0,0.0495,0.0341,147,-8027.0,-1.024847,reduction,1.7198155,Q4 2020,INFORMATION TECHNOLOGY,"","",59.89
Futu holdings ltd,FUTU,"",1016800.0,92549000.0,0.0484,,148,1016800.0,,new,1.1983019,Q3 2021,INFORMATION TECHNOLOGY,"","",91.02
Chargepoint holdings inc,CHPT,"",4581274.0,91580000.0,0.0479,0.0677,149,581274.0,14.53185,addition,1.4200998,Q1 2021,FINANCE,"","",25.8486
Ambarella inc,AMBA,"",570719.0,88883000.0,0.0465,0.0299,150,-4516.0,-0.78507,reduction,1.5566459,Q1 2017,INFORMATION TECHNOLOGY,"","",53.88
Rubius therapeutics inc,RUBY,"",4693832.0,83927000.0,0.0439,0.0559,151,-1190.0,-0.025346,reduction,5.2285051,Q3 2018,HEALTH CARE,"","",21.82
Procter & gamble co. (oh) (1905),PG,"",596802.0,83433000.0,0.0436,0.039,152,3602.0,0.607215,addition,0.0245768,Q2 2015,CONSUMER STAPLES,"","",94.2168
Aerovironment inc,AVAV,"",908296.0,78404000.0,0.041,0.0448,153,-10551.0,-1.148287,reduction,3.6607946,Q3 2012,INDUSTRIALS,"","",55.87
Joby aviation inc,JOBY,"",7677200.0,77233000.0,0.0404,,154,7677200.0,,new,1.2712955,Q3 2021,TRANSPORTS,"","",10.06
Liveperson inc.,LPSN,"",1272007.0,74985000.0,0.0392,0.0398,155,-18178.0,-1.408945,reduction,1.8232630,Q3 2020,COMMUNICATIONS,"","",52.72
Avangrid inc,AGR,"",1524614.0,74095000.0,0.0388,0.038,156,7875.0,0.519206,addition,0.3937490,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,"","",46.1826
Prologis  inc.,PLD,"",580341.0,72792000.0,0.0381,0.035,157,-20660.0,-3.437598,reduction,0.0785039,Q1 2021,REAL ESTATE,"","",106.03
Duke realty corp.,DRE,"",1434182.0,68654000.0,0.0359,0.0343,158,-50810.0,-3.421567,reduction,0.3790719,Q1 2021,REAL ESTATE,"","",42.35
