Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Adicet bio  inc,ACET,"",6708507.0,94255000.0,0.8248,1.0025,36,0.0,0.0,,18.4046831,Q3 2020,HEALTH CARE,"","",51.61
Edwards lifesciences corp.,EW,"",1025800.0,93584000.0,0.8189,0.7088,37,319300.0,45.194621,addition,0.1645893,Q1 2016,HEALTH CARE,"","",50.2436
Abbvie inc,ABBV,"",862300.0,92395000.0,0.8085,0.5108,38,398300.0,85.840517,addition,0.0488424,Q1 2020,HEALTH CARE,"","",96.4849
Intuitive surgical inc,ISRG,"",338400.0,92282000.0,0.8075,1.006,39,0.0,0.0,,0.0959547,Q4 2013,HEALTH CARE,"","",328.57
Sarepta therapeutics inc,SRPT,"",539049.0,91902000.0,0.8042,0.9514,40,0.0,0.0,,0.6830924,Q4 2017,HEALTH CARE,"","",117.75
89bio  inc.,ETNB,"",3729442.0,90887000.0,0.7953,1.2028,41,0.0,0.0,,18.7608520,Q4 2019,HEALTH CARE,"","",26.29
Xtant med hldgs inc com (de),XTNT,"",72803072.0,87080000.0,0.762,0.0957,42,63554394.0,687.17274,addition,N/A,Q1 2018, ,"","",
Sinovac biotech ltd,SVA1,"",2839500.0,72000000.0,0.63,0.3431,43,0.0,0.0,,2.8709878,Q4 2012,HEALTH CARE,"","",4.37
Progyny  inc.,PGNY,"",1675500.0,71024000.0,0.6215,0.6198,44,0.0,0.0,,1.9340061,Q2 2020,HEALTH CARE,"","",28.69
Guardant health inc,GH,"",538200.0,69363000.0,0.607,0.2168,45,383900.0,248.801037,addition,0.5383487,Q3 2020,HEALTH CARE,"","",123.9775
Crispr therapeutics ag,CRSP,"",451800.0,69175000.0,0.6053,0.6623,46,-178204.0,-28.28617,reduction,0.6344871,Q3 2019,HEALTH CARE,"","",52.94
Atricure inc,ATRC,"",1228189.0,68373000.0,0.5983,0.6159,47,0.0,0.0,,2.7279017,Q4 2019,HEALTH CARE,"","",36.21
Tricida inc,TCDA,"",9614280.0,67781000.0,0.5931,1.0948,48,0.0,0.0,,19.1578675,Q2 2018,HEALTH CARE,"","",30.09
Aurinia pharmaceuticals inc,AUPH,"",4754000.0,65748000.0,0.5753,0.8801,49,0.0,0.0,,3.7560837,Q1 2019,HEALTH CARE,"","",12.66
Logicbio therapeutics inc,LOGC,"",8466783.0,64602000.0,0.5653,0.738,50,2000000.0,30.927279,addition,26.6364234,Q4 2018,HEALTH CARE,"","",9.7457
Deciphera pharmaceuticals inc,DCPH,"",1125700.0,64244000.0,0.5622,0.7258,51,0.0,0.0,,1.9772217,Q3 2017,HEALTH CARE,"","",24.1
Meiragtx holdings plc,MGTX,"",4102925.0,62118000.0,0.5436,0.618,52,389105.0,10.477218,addition,9.4510955,Q3 2018,HEALTH CARE,"","",16.2624
Imara inc.,IMRA,"",2719902.0,59974000.0,0.5248,0.6953,53,0.0,0.0,,15.6249388,Q1 2020,HEALTH CARE,"","",16.03
Avalanche biotechnologies inc,ADVM,"",5501144.0,59632000.0,0.5218,0.5935,54,916800.0,19.998499,addition,5.6434954,Q1 2019,HEALTH CARE,"","",8.365
Ehealth inc,EHTH,"",844046.0,59598000.0,0.5215,0.634,55,205488.0,32.180006,addition,3.2592029,Q1 2015,FINANCE,"","",36.0057
Change healthcare inc,CHNG,"",3093700.0,57698000.0,0.5049,0.5642,56,0.0,0.0,,1.0154703,Q3 2020,INFORMATION TECHNOLOGY,"","",14.51
Stryker corp.,SYK,"",235000.0,57584000.0,0.5039,0.6155,57,0.0,0.0,,0.0625348,Q1 2020,HEALTH CARE,"","",208.37
Ascendis pharma a/s adr,ASND,"",336500.0,56121000.0,0.4911,1.4247,58,-398000.0,-54.186521,reduction,0.6299600,Q1 2015,HEALTH CARE,"","",29.06
Arcturus therapeutics ltd,ARCT,"",1280086.0,55530000.0,0.4859,0.3335,59,661500.0,106.937435,addition,5.2263161,Q2 2020,HEALTH CARE,"","",43.8632
Acadia healthcare company inc.,ACHC,"",1035160.0,52027000.0,0.4553,0.4129,60,-79306.0,-7.116054,reduction,1.1632155,Q1 2020,HEALTH CARE,"","",18.35
Thermo fisher scientific  inc.,TMO,"",110300.0,51376000.0,0.4496,0.6121,61,0.0,0.0,,0.0278300,Q4 2007,HEALTH CARE,"","",147.8
Galecto  inc.,GLTO,"",4090937.0,51178000.0,0.4478,,62,4090937.0,,new,16.1947935,Q4 2020,HEALTH CARE,"","",12.51
Mereo biopharma group plc,MREO,PRN,13816488.0,49463000.0,0.4328,,63,13816488.0,,new,N/A,Q4 2020,HEALTH CARE,"","",
Tela bio  inc,TELA,"",3027542.0,45534000.0,0.3984,0.6294,64,0.0,0.0,,20.9775652,Q4 2019,HEALTH CARE,"","",12.95
Trillium therapeutics inc,TRIL,"",2960200.0,43545000.0,0.381,0.2237,65,1707600.0,136.324445,addition,3.3379026,Q1 2020,HEALTH CARE,"","",10.8974
Si-bone inc,SIBN,"",1368500.0,40918000.0,0.358,0.408,66,0.0,0.0,,4.2288768,Q4 2018,HEALTH CARE,"","",11.95
Athenex inc,ATNX,"",3694061.0,40856000.0,0.3575,0.605,67,-283889.0,-7.136565,reduction,3.9576720,Q1 2018,HEALTH CARE,"","",15.86
Verona pharma plc adr,VRNA,"",5694841.0,39864000.0,0.3488,0.4466,68,0.0,0.0,,10.9900406,Q2 2017,HEALTH CARE,"","",7.45
Applied therapeutics inc,APLT,"",1771831.0,38998000.0,0.3412,0.4036,69,225144.0,14.556533,addition,7.8789782,Q4 2019,HEALTH CARE,"","",26.331
Crinetics pharmaceuticals inc,CRNX,"",2753567.0,38853000.0,0.34,0.5423,70,0.0,0.0,,8.3638283,Q3 2018,HEALTH CARE,"","",25.6
Alpine immune sciences inc,ALPN,"",3070955.0,38694000.0,0.3386,0.4056,71,-600000.0,-16.344521,reduction,12.9014468,Q3 2017,HEALTH CARE,"","",11.12
Xenon pharmaceuticals inc,XENE,"",2497917.0,38418000.0,0.3362,0.3476,72,0.0,0.0,,7.1354040,Q3 2016,HEALTH CARE,"","",10.92
Fusion pharmaceuticals inc.,FUSN,"",3224770.0,37891000.0,0.3316,0.4872,73,0.0,0.0,,No Data,Q2 2020,HEALTH CARE,"","",17.47
Kala pharmaceuticals inc,KALA,"",5465030.0,37053000.0,0.3242,0.5152,74,0.0,0.0,,9.7485608,Q3 2017,HEALTH CARE,"","",16.27
Curis inc,CRIS,"",4366494.0,35762000.0,0.3129,0.0183,75,3125000.0,251.712856,addition,4.9440901,Q3 2019,HEALTH CARE,"","",6.4841
Aptose biosciences inc,APTO,"",8030000.0,35171000.0,0.3078,0.0677,76,7132459.0,794.66665,addition,9.0389054,Q4 2019,HEALTH CARE,"","",4.5465
Uniqure n.v.,QURE,"",969079.0,35013000.0,0.3064,0.4486,77,0.0,0.0,,2.1778945,Q2 2019,HEALTH CARE,"","",76.7
Molina healthcare inc,MOH,"",162400.0,34539000.0,0.3022,,78,162400.0,,new,0.2738617,Q4 2020,HEALTH CARE,"","",212.68
Alector inc,ALEC,"",2225313.0,33602000.0,0.294,0.3609,79,-500000.0,-18.346517,reduction,2.8082243,Q1 2019,HEALTH CARE,"","",18.72
Aeglea biotherapeutics inc,AGLE,"",4015524.0,31602000.0,0.2765,0.3578,80,0.0,0.0,,8.3766507,Q2 2016,HEALTH CARE,"","",7.59
Olema pharmaceuticals  inc.,OLMA,"",650992.0,31300000.0,0.2739,,81,650992.0,,new,1.6206031,Q4 2020,HEALTH CARE,"","",48.08
Cti biopharma corp,CTIC,"",9520600.0,30656000.0,0.2683,0.2573,82,0.0,0.0,,12.6148524,Q2 2017,HEALTH CARE,"","",2.18
Harpoon therapeutics inc,HARP,"",1835704.0,30491000.0,0.2668,0.392,83,0.0,0.0,,7.2327788,Q1 2019,HEALTH CARE,"","",9.47
Nextcure inc,NXTC,"",2711013.0,29550000.0,0.2586,0.2999,84,0.0,0.0,,9.8392344,Q2 2019,HEALTH CARE,"","",14.98
I-mab adr,IMAB,"",606070.0,28576000.0,0.2501,0.3582,85,0.0,0.0,,0.8597260,Q3 2020,HEALTH CARE,"","",47.03
Oak street health  inc.,OSH,"",448100.0,27406000.0,0.2398,0.2246,86,113700.0,34.001196,addition,0.1860659,Q3 2020,INFORMATION TECHNOLOGY,"","",55.3989
Flexion therapeutics inc,FLXN,"",2308083.0,26635000.0,0.2331,0.2203,87,624083.0,37.059561,addition,4.6802736,Q2 2019,HEALTH CARE,"","",13.1524
Alexion pharmaceuticals inc.,ALXN1,"",169000.0,26405000.0,0.2311,3.1419,88,-2015500.0,-92.263676,reduction,0.0772675,Q1 2011,HEALTH CARE,"","",126.43
Syndax pharmaceuticals inc,SNDX,"",1170900.0,26041000.0,0.2279,0.203,89,76800.0,7.019468,addition,2.4815404,Q1 2016,HEALTH CARE,"","",14.7834
Scpharmaceuticals inc,SCPH,"",4797148.0,25377000.0,0.2221,0.4492,90,0.0,0.0,,17.5584905,Q4 2017,HEALTH CARE,"","",10.72
Heron therapeutics inc,HRTX,"",1191846.0,25225000.0,0.2207,0.222,91,0.0,0.0,,1.3118075,Q1 2020,HEALTH CARE,"","",13.42
Corvus pharmaceuticals inc,CRVS,"",6767584.0,24093000.0,0.2108,0.3411,92,0.0,0.0,,24.1166279,Q1 2016,HEALTH CARE,"","",12.94
Sierra oncology inc,SRRA,"",1477320.0,23681000.0,0.2072,0.1981,93,0.0,0.0,,13.3807945,Q1 2020,HEALTH CARE,"","",9.82
Alcon inc,ALC,"",351380.0,23357000.0,0.2044,0.2507,94,0.0,0.0,,0.0718275,Q2 2019,HEALTH CARE,"","",62.05
Fluidigm corp,FLDM,"",3892346.0,23354000.0,0.2044,0.3319,95,338643.0,9.529299,addition,5.2514817,Q2 2020,HEALTH CARE,"","",4.7492
9 meters biopharma inc,NMTR,"",25716755.0,22091000.0,0.1933,0.2575,96,0.0,0.0,,12.6433345,Q2 2020,INFORMATION TECHNOLOGY,"","",0.57
Pandion therapeutics inc.,PAND1,"",1480940.0,21992000.0,0.1924,0.2133,97,0.0,0.0,,5.0167511,Q3 2020,HEALTH CARE,"","",11.46
Prothena corp plc,PRTA,"",1797458.0,21587000.0,0.1889,0.4451,98,-1747017.0,-49.288456,reduction,4.5024909,Q1 2019,CONSUMER STAPLES,"","",11.57
Amgen  inc.,AMGN,"",91500.0,21038000.0,0.1841,0.2923,99,0.0,0.0,,0.0157171,Q4 2002,HEALTH CARE,"","",132.67
Otonomy inc,OTIC,"",3250000.0,21028000.0,0.184,0.1654,100,0.0,0.0,,6.7388651,Q4 2019,HEALTH CARE,"","",4.05
Mersana therapeutics inc,MRSN,"",773348.0,20579000.0,0.1801,0.311,101,-555504.0,-41.803301,reduction,1.1290176,Q1 2019,HEALTH CARE,"","",10.64
Chinook therapeutics  inc.,KDNY,"",1250001.0,19825000.0,0.1735,,102,1250001.0,,new,2.9650083,Q4 2020,HEALTH CARE,"","",15.86
Larimar therapeutics inc,LRMR,"",886560.0,18981000.0,0.1661,0.169,103,0.0,0.0,,5.7733010,Q4 2019,HEALTH CARE,"","",172.14
Teva pharmaceutical industries ltd  adr,TEVA,"",1935200.0,18675000.0,0.1634,0.2192,104,0.0,0.0,,0.1765739,Q2 2020,HEALTH CARE,"","",12.33
Verrica pharmaceuticals inc,VRCA,"",1479733.0,17032000.0,0.149,0.144,105,0.0,0.0,,5.7208660,Q2 2018,HEALTH CARE,"","",19.73
Syros pharmaceuticals inc,SYRS,"",1562500.0,16953000.0,0.1483,,106,1562500.0,,new,2.7803924,Q4 2020,HEALTH CARE,"","",10.85
Vaxcyte  inc.,PCVX,"",630260.0,16746000.0,0.1465,0.3977,107,-10500.0,-1.638679,reduction,1.2370237,Q2 2020,HEALTH CARE,"","",31.61
Milestone pharmaceuticals inc,MIST,"",2493109.0,16704000.0,0.1462,0.0355,108,2107318.0,546.233064,addition,8.3597143,Q3 2020,HEALTH CARE,"","",6.7959
Compass pathways plc ads,CMPS,"",350000.0,16674000.0,0.1459,0.1535,109,0.0,0.0,,0.9741074,Q3 2020,HEALTH CARE,"","",34.9
Immunogen inc.,IMGN,"",2553900.0,16473000.0,0.1441,,110,2553900.0,,new,1.3116449,Q4 2020,HEALTH CARE,"","",6.45
Zymeworks inc,ZYME,"",317002.0,14982000.0,0.1311,0.1997,111,-24100.0,-7.065335,reduction,0.6899460,Q1 2020,HEALTH CARE,"","",35.47
Biomx ord shs,PHGE,"",2313489.0,14760000.0,0.1292,0.1844,112,0.0,0.0,,N/A,Q4 2019, ,"","",
Vistagen therapeutics inc,VTGN,"",7500000.0,14550000.0,0.1273,,113,7500000.0,,new,5.4480207,Q4 2020,HEALTH CARE,"","",1.94
Relay therapeutics  inc.,RLAY,"",350000.0,14546000.0,0.1273,0.1874,114,0.0,0.0,,0.3889547,Q3 2020,HEALTH CARE,"","",42.59
Acadia pharmaceuticals inc,ACAD,"",265772.0,14208000.0,0.1243,0.0555,115,158772.0,148.385047,addition,0.1671752,Q3 2020,HEALTH CARE,"","",48.5442
Praxis precision medicines  inc.,PRAX,"",255600.0,14063000.0,0.1231,,116,255600.0,,new,0.6680276,Q4 2020,HEALTH CARE,"","",55.02
Alx oncology holdings inc.,ALXO,"",150000.0,12930000.0,0.1131,,117,150000.0,,new,0.4042307,Q4 2020,HEALTH CARE,"","",86.2
Bellus health ord shs,BLU:TSE,"",4189593.0,12573000.0,0.11,0.1474,118,-947623.0,-18.446236,reduction,N/A,Q3 2019, ,"","",
Gilead sciences inc.,GILD,"",192200.0,11198000.0,0.098,0.1526,119,0.0,0.0,,0.0153327,Q2 2006,HEALTH CARE,"","",73.3
Avrobio inc,AVRO,"",793712.0,11064000.0,0.0968,0.1299,120,0.0,0.0,,1.9148222,Q2 2018,HEALTH CARE,"","",17.13
Artara therapeutics inc,TARA,"",450000.0,10895000.0,0.0953,0.0952,121,0.0,0.0,,7.6812965,Q3 2020,HEALTH CARE,"","",16.83
Viatris inc,VTRS,"",535149.0,10029000.0,0.0878,,122,535149.0,,new,0.0988180,Q4 2020,HEALTH CARE,"","",18.74
Nurix therapeutics  inc.,NRIX,"",300000.0,9864000.0,0.0863,0.1316,123,0.0,0.0,,0.7720927,Q3 2020,HEALTH CARE,"","",34.91
Pulmonx corp.,LUNG,"",125000.0,8628000.0,0.0755,,124,125000.0,,new,No Data,Q4 2020,HEALTH CARE,"","",69.02
Sarepta therapeutics inc,SRPT,CALL,50000.0,8525000.0,0.0746,,125,50000.0,,new,N/A,Q4 2020,HEALTH CARE,"","",
Strongbridge biopharma plc,SBBP1,"",3489369.0,8479000.0,0.0742,0.0921,126,0.0,0.0,,5.1891334,Q3 2020,HEALTH CARE,"","",2.1
Inozyme pharma  inc.,INZY,"",400400.0,8264000.0,0.0723,0.1323,127,0.0,0.0,,1.7130992,Q3 2020,HEALTH CARE,"","",26.29
Nanobiotix s.a. adr,NBTX,"",500000.0,8250000.0,0.0722,,128,500000.0,,new,1.4523650,Q4 2020,HEALTH CARE,"","",16.5
Health catalyst inc,HCAT,"",179598.0,7818000.0,0.0684,0.0826,129,0.0,0.0,,0.4225988,Q3 2019,INFORMATION TECHNOLOGY,"","",31.64
Tcr2 therapeutics inc,TCRR,"",249279.0,7710000.0,0.0675,,130,249279.0,,new,0.7458502,Q4 2020,HEALTH CARE,"","",30.93
Sutro biopharma inc,STRO,"",350000.0,7599000.0,0.0665,,131,350000.0,,new,0.7674216,Q4 2020,HEALTH CARE,"","",21.71
Cogent biosciences inc,COGT,"",655000.0,7356000.0,0.0644,,132,655000.0,,new,2.0992050,Q4 2020,HEALTH CARE,"","",11.23
Dyne therapeutics  inc.,DYN,"",350000.0,7350000.0,0.0643,0.0888,133,0.0,0.0,,No Data,Q3 2020,HEALTH CARE,"","",20.19
Outset medical  inc.,OM,"",125000.0,7105000.0,0.0622,0.0786,134,0.0,0.0,,0.2927359,Q3 2020,INFORMATION TECHNOLOGY,"","",50.0
X4 pharmaceuticals ord shs,XFOR,"",1086493.0,6986000.0,0.0611,0.0925,135,0.0,0.0,,N/A,Q1 2019, ,"","",
Health sciences acquisitions corp 2,HSAQ,"",500000.0,6405000.0,0.056,0.0691,136,0.0,0.0,,2.4449878,Q3 2020,FINANCE,"","",11.0
Akouos  inc.,AKUS,"",315000.0,6246000.0,0.0547,0.0905,137,0.0,0.0,,0.9161593,Q2 2020,HEALTH CARE,"","",22.5
Essa pharma inc,EPIX,"",460500.0,5494000.0,0.0481,0.1021,138,-716983.0,-60.891155,reduction,1.5335426,Q3 2019,HEALTH CARE,"","",3.37
4d molecular therapeutics  inc.,FDMT,"",125000.0,5181000.0,0.0453,,139,125000.0,,new,0.4718098,Q4 2020,HEALTH CARE,"","",41.45
Aadi biosciences inc,AADI,"",346436.2,5090000.0,0.0445,0.0979,140,0.0,0.0,,11.0247572,Q2 2018,HEALTH CARE,"","",4.15
Synlogic inc,SYBX,"",2029996.0,4385000.0,0.0384,0.0515,141,0.0,0.0,,5.8276978,Q3 2017,HEALTH CARE,"","",15.62
Forte biosciences inc. (tocagen),FBRX,"",92200.0,3357000.0,0.0294,0.2076,142,-248280.0,-72.920583,reduction,0.7185947,Q2 2020,HEALTH CARE,"","",14.58
Inflarx nv,IFRX,"",556025.0,2797000.0,0.0245,0.0363,143,-122500.0,-18.053867,reduction,2.1165594,Q1 2020,HEALTH CARE,"","",3.82
908 devices inc.,MASS,"",40000.0,2278000.0,0.0199,,144,40000.0,,new,No Data,Q4 2020,HEALTH CARE,"","",56.95
Selecta biosciences inc,SELB,"",539169.0,1634000.0,0.0143,0.0653,145,-1554700.0,-74.250108,reduction,0.4990905,Q2 2016,HEALTH CARE,"","",8.74
Purple biotech ltd,PPBT,"",346197.0,1319000.0,0.0115,0.0192,146,0.0,0.0,,2.0115366,Q1 2020,HEALTH CARE,"","",3.06
Calithera biosciences inc,CALA,PUT,250300.0,1229000.0,0.0108,,147,250300.0,,new,N/A,Q4 2020,HEALTH CARE,"","",
Eledon pharmaceuticals inc,ELDN,"",73650.0,1105000.0,0.0097,0.6842,148,-103342.26,-58.388011,reduction,5.1276731,Q2 2017,HEALTH CARE,"","",1575.72
Bristol myers squibb rights,BMYR,"",400000.0,276000.0,0.0024,0.0113,149,0.0,0.0,,N/A,Q4 2019, ,"","",
Celldex therapeutics inc.,CLDX,"",0.0,0.0,,0.1165,"",-625000.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",13.0
Bioline rx ltd,BLRX,"",0.0,0.0,,0.0014,"",-69240.0,-100.0,soldall,0.0000000,Q1 2013,HEALTH CARE,"","",377.81
Iveric bio inc,ISEE,"",0.0,0.0,,0.2419,"",-3411806.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",5.89
Anaptysbio inc,ANAB,"",0.0,0.0,,0.0335,"",-180442.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",16.25
Nabriva therapeutics plc,NBRV,"",0.0,0.0,,0.0177,"",-264460.0,-100.0,soldall,0.0000000,Q3 2015,HEALTH CARE,"","",86.3
Myovant sciences ltd,MYOV,CALL,0.0,0.0,,0.0088,"",-50000.0,-100.0,soldall,N/A,Q3 2020,HEALTH CARE,"","",
Annexon  inc.,ANNX,"",0.0,0.0,,0.1444,"",-379947.0,-100.0,soldall,0.0000000,Q3 2020,HEALTH CARE,"","",30.23
Alexion pharmaceuticals inc.,ALXN1,CALL,0.0,0.0,,0.1798,"",-125000.0,-100.0,soldall,N/A,Q2 2020,HEALTH CARE,"","",
Obseva sa,OBSV,"",0.0,0.0,,0.0406,"",-1303000.0,-100.0,soldall,0.0000000,Q1 2017,HEALTH CARE,"","",10.41
Novo-nordisk a/s ads,NVO,"",0.0,0.0,,0.288,"",-330000.0,-100.0,soldall,0.0000000,Q3 2017,HEALTH CARE,"","",48.15
Calliditas therapeutics ab ads,CALT,"",0.0,0.0,,0.0053,"",-17696.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",23.2
Acceleron pharma inc,XLRN,"",0.0,0.0,,0.8501,"",-601066.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",104.46
Kymera therapeutics  inc.,KYMR,"",0.0,0.0,,0.0406,"",-100000.0,-100.0,soldall,0.0000000,Q3 2020,HEALTH CARE,"","",32.31
Myovant sciences ltd,MYOV,"",0.0,0.0,,0.0644,"",-364500.0,-100.0,soldall,0.0000000,Q3 2020,HEALTH CARE,"","",14.05
Exelixis inc,EXEL,"",0.0,0.0,,0.7388,"",-2404100.0,-100.0,soldall,0.0000000,Q2 2018,HEALTH CARE,"","",20.39
Albireo pharma inc,ALBO,"",0.0,0.0,,0.1377,"",-328385.0,-100.0,soldall,0.0000000,Q3 2020,HEALTH CARE,"","",33.37
Pfizer  inc.,PFE,CALL,0.0,0.0,,0.346,"",-790500.0,-100.0,soldall,N/A,Q1 2020,HEALTH CARE,"","",
Rocket pharmaceuticals inc,RCKT,"",0.0,0.0,,0.0727,"",-253108.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",20.93
Avidity biosciences  inc.,RNA,"",0.0,0.0,,0.0226,"",-63860.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",28.26
Arena pharmaceuticals inc,ARNA,"",0.0,0.0,,0.0627,"",-66700.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",55.71
