Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Pinterest inc,PINS,"",2271438.0,116161000.0,0.4988,0.6711,49,90639.0,4.156229,addition,0.4091376,Q3 2019,COMMUNICATIONS,"","",18.758
Lendingclub corp,LC,"",3754167.0,106468000.0,0.4572,0.3049,50,-826893.0,-18.050255,reduction,3.8074257,Q4 2016,FINANCE,"","",343.89
Snap inc class a,SNAP,"",1421801.0,106351000.0,0.4567,0.9565,51,-2162992.0,-60.337989,reduction,0.1072379,Q3 2019,UTILITIES AND TELECOMMUNICATIONS,"","",23.12
Stratasys ltd,SSYS,"",4611106.0,99277000.0,0.4263,0.4744,52,-67129.0,-1.434922,reduction,8.1443518,Q3 2018,INFORMATION TECHNOLOGY,"","",25.65
Workday inc,WDAY,"",374627.0,92327000.0,0.3965,0.3803,53,-34294.0,-8.386461,reduction,0.1961398,Q3 2019,COMMUNICATIONS,"","",181.54
Okta inc,OKTA,"",385751.0,91701000.0,0.3938,0.3978,54,-32334.0,-7.733834,reduction,0.2613216,Q3 2020,INFORMATION TECHNOLOGY,"","",244.68
Alphabet inc. class c,GOOG,"",33766.0,90152000.0,0.3871,0.6686,55,-34431.0,-50.487558,reduction,0.0105463,Q2 2014,COMMUNICATIONS,"","",2241.08
Signify health  inc.,SGFY,"",4924159.0,87798000.0,0.377,0.0498,56,4430436.0,897.352564,addition,2.9305169,Q2 2021,INFORMATION TECHNOLOGY,"","",19.1293
Kratos defense & security solutions inc,KTOS,"",3762940.0,82785000.0,0.3555,0.2821,57,1257304.0,50.179036,addition,3.0356686,Q3 2018,INDUSTRIALS,"","",23.8815
Roblox corp. class a,RBLX,"",1029977.0,78278000.0,0.3361,0.2928,58,202113.0,24.413793,addition,0.1995135,Q1 2021,INFORMATION TECHNOLOGY,"","",77.037
Aerovironment inc,AVAV,"",954812.0,77607000.0,0.3332,0.1554,59,551793.0,136.914885,addition,3.8482726,Q1 2018,INDUSTRIALS,"","",87.2993
Splunk inc,SPLK,"",539308.0,76582000.0,0.3288,0.1378,60,294945.0,120.699533,addition,0.3338422,Q4 2016,INFORMATION TECHNOLOGY,"","",144.6511
Cerus corp.,CERS,"",12290536.0,75587000.0,0.3246,0.3043,61,-860572.0,-6.543722,reduction,7.1611990,Q3 2018,HEALTH CARE,"","",5.58
Fate therapeutics inc,FATE,"",1246570.0,72301000.0,0.3105,0.3418,62,221051.0,21.555037,addition,1.3096349,Q2 2019,HEALTH CARE,"","",55.3705
Regeneron pharmaceuticals inc.,REGN,"",121872.0,70253000.0,0.3017,0.341,63,-35641.0,-22.627339,reduction,0.1159511,Q1 2019,HEALTH CARE,"","",489.24
Cloudflare inc,NET,"",622071.0,69672000.0,0.2992,0.2789,64,-55164.0,-8.145474,reduction,0.2361380,Q4 2020,INFORMATION TECHNOLOGY,"","",74.78
Corteva inc,CTVA,"",1655816.0,69213000.0,0.2972,0.0657,65,1269284.0,328.377469,addition,0.2255312,Q3 2019,MATERIALS,"","",38.9869
Niu technologies,NIU,"",2934054.0,68657000.0,0.2948,0.2446,66,1030260.0,54.116149,addition,4.3607016,Q3 2020,CONSUMER DISCRETIONARY,"","",28.3933
Adaptive biotechnologies corp,ADPT,"",2027478.0,66826000.0,0.287,0.2791,67,245259.0,13.76144,addition,1.4403195,Q2 2020,HEALTH CARE,"","",40.9959
Deere & co.,DE,"",196926.0,66090000.0,0.2838,0.2213,68,36808.0,22.988046,addition,0.0635119,Q2 2017,INDUSTRIALS,"","",260.8758
Caredx inc,CDNA,"",1093953.0,63712000.0,0.2736,0.4098,69,-75463.0,-6.45305,reduction,2.0786850,Q3 2019,HEALTH CARE,"","",46.39
Arcturus therapeutics ltd,ARCT,"",1358532.0,62492000.0,0.2683,0.1612,70,143631.0,11.822445,addition,5.1602083,Q2 2019,HEALTH CARE,"","",34.2407
Genius sports limited,GENI,"",3475623.0,62387000.0,0.2679,,71,3475623.0,,new,1.7455606,Q3 2021,CONSUMER DISCRETIONARY,"","",18.66
Teradyne inc,TER,"",541384.0,59146000.0,0.254,0.5568,72,-535959.0,-49.748223,reduction,0.3256125,Q1 2018,INFORMATION TECHNOLOGY,"","",119.98
Jd.com inc adr,JD,"",799126.0,57737000.0,0.2479,1.5486,73,-4150607.0,-83.85517,reduction,0.0596605,Q4 2016,CONSUMER DISCRETIONARY,"","",79.2
3d systems corp.,DDD,"",1987491.0,54980000.0,0.2361,0.0378,74,1746471.0,724.616629,addition,1.5870025,Q2 2021,INDUSTRIALS,"","",29.0737
Monday.com ltd,MNDY,"",163149.0,53513000.0,0.2298,0.1852,75,-62164.0,-27.590064,reduction,0.3731320,Q2 2021,INFORMATION TECHNOLOGY,"","",5.45
Materialise nv adr,MTLS,"",2640699.0,53210000.0,0.2285,0.2486,76,0.0,0.0,,4.8749035,Q3 2018,INFORMATION TECHNOLOGY,"","",18.86
Ginkgo bioworks holdings  inc,DNA,"",4552683.0,52766000.0,0.2266,,77,4552683.0,,new,2.6392365,Q3 2021,HEALTH CARE,"","",11.59
Mongodb inc,MDB,"",113332.0,52586000.0,0.2258,0.276,78,-83024.0,-42.282385,reduction,0.1712530,Q3 2020,INFORMATION TECHNOLOGY,"","",275.54
Bilibili inc,BILI,"",793862.0,52419000.0,0.2251,0.2544,79,260502.0,48.841683,addition,0.2640510,Q3 2020,COMMUNICATIONS,"","",52.3567
Skillz inc,SKLZ,"",5168433.0,51167000.0,0.2197,0.5238,80,-974808.0,-15.867976,reduction,1.5469011,Q2 2021,INFORMATION TECHNOLOGY,"","",21.72
Activision blizzard inc,ATVI,"",643302.0,49875000.0,0.2142,0.2605,81,-57018.0,-8.141707,reduction,0.0827176,Q3 2020,INFORMATION TECHNOLOGY,"","",86.55
Bill.com holdings  inc.,BILL,"",188896.0,49113000.0,0.2109,0.14,82,-9778.0,-4.92163,reduction,0.1992933,Q1 2021,INFORMATION TECHNOLOGY,"","",167.51
Solaredge technologies inc,SEDG,"",161657.0,42516000.0,0.1826,0.1478,83,24683.0,18.020208,addition,0.3092714,Q2 2021,ENERGY,"","",274.6675
Compugen ltd,CGEN,"",7027400.0,41954000.0,0.1802,0.2313,84,-135006.0,-1.884925,reduction,8.3741342,Q3 2018,HEALTH CARE,"","",4.43
Blade air mobility inc,BLDE,"",3256834.0,34685000.0,0.1489,0.0686,85,1604814.0,97.142529,addition,4.6909733,Q4 2020,TRANSPORTS,"","",10.3949
The exone co,XONE,"",1475897.0,33946000.0,0.1458,0.1242,86,0.0,0.0,,6.6427562,Q3 2018,COMMUNICATIONS,"","",9.14
Lockheed martin corp.,LMT,"",89390.0,30840000.0,0.1324,0.0669,87,44162.0,97.643053,addition,0.0322805,Q1 2018,INDUSTRIALS,"","",359.3074
L3harris technologies inc,LHX,"",142706.0,30249000.0,0.1299,0.0785,88,48106.0,50.852008,addition,0.1209783,Q3 2018,INFORMATION TECHNOLOGY,"","",214.2341
Markforged holding corporation,MKFG,"",4260296.0,28161000.0,0.1209,0.0566,89,2808120.0,193.373255,addition,2.2997321,Q1 2021,INFORMATION TECHNOLOGY,"","",8.053
Apple inc,AAPL,"",194536.0,27620000.0,0.1186,0.1274,90,-43382.0,-18.234013,reduction,0.0011769,Q1 2010,INFORMATION TECHNOLOGY,"","",67.75
Castle biosciences inc,CSTL,"",527922.0,26396000.0,0.1133,0.1112,91,82810.0,18.604306,addition,2.0976451,Q2 2021,HEALTH CARE,"","",72.2586
Vertex pharmaceuticals  inc.,VRTX,"",127196.0,23073000.0,0.0991,0.0848,92,19115.0,17.68581,addition,0.0490293,Q1 2019,HEALTH CARE,"","",204.6213
Codexis inc,CDXS,"",871534.0,22660000.0,0.0973,0.0791,93,-106718.0,-10.90905,reduction,1.3482737,Q1 2019,MATERIALS,"","",18.2
Ionis phrmacutls,IONS,"",675301.0,22623000.0,0.0971,0.0798,94,166927.0,32.835472,addition,0.4784357,Q1 2019,HEALTH CARE,"","",52.2398
Archer aviation inc,ACHR,"",2515857.0,22391000.0,0.0961,0.0149,95,2132623.0,556.480636,addition,5.0317140,Q1 2021,FINANCE,"","",9.0476
Beam therapeutics inc.,BEAM,"",254355.0,22142000.0,0.0951,0.1291,96,724.0,0.285454,addition,0.3833495,Q4 2020,HEALTH CARE,"","",85.973
Magna international inc. class a,MGA,"",292190.0,21987000.0,0.0944,0.0583,97,131775.0,82.146308,addition,0.0971643,Q1 2021,CONSUMER DISCRETIONARY,"","",82.2673
Dominos pizza inc,DPZ,"",45731.0,21814000.0,0.0937,0.0849,98,-1335.0,-2.836442,reduction,0.1240862,Q4 2016,CONSUMER DISCRETIONARY,"","",362.18
Personalis inc,PSNL,"",1085026.0,20485000.0,0.088,0.105,99,12309.0,1.14746,addition,2.4430654,Q3 2019,HEALTH CARE,"","",18.1821
Accolade  inc.,ACCD,"",465483.0,19355000.0,0.0831,0.0681,100,37251.0,8.698789,addition,0.7044902,Q4 2020,INFORMATION TECHNOLOGY,"","",44.0559
Joby aviation inc,JOBY,"",1837407.0,18503000.0,0.0795,0.0429,101,739614.0,67.372811,addition,0.3042629,Q1 2021,TRANSPORTS,"","",10.0242
908 devices inc.,MASS,"",572092.0,18044000.0,0.0775,0.036,102,331079.0,137.369768,addition,2.0691154,Q1 2021,HEALTH CARE,"","",36.3242
Veeva systems inc,VEEV,"",57163.0,16120000.0,0.0692,0.0746,103,-6477.0,-10.177561,reduction,0.0412254,Q4 2020,INFORMATION TECHNOLOGY,"","",270.96
Burning rock biotech ltd. ads,BNR,"",919425.0,16090000.0,0.0691,0.085,104,157922.0,20.738198,addition,1.0541007,Q4 2020,HEALTH CARE,"","",23.893
Ansys  inc.,ANSS,"",48070.0,15821000.0,0.0679,0.109,105,-44688.0,-48.176977,reduction,0.0550930,Q2 2018,INFORMATION TECHNOLOGY,"","",324.26
Elbit systems ltd,ESLT,"",105222.0,15105000.0,0.0649,0.0435,106,18736.0,21.663622,addition,0.2380386,Q1 2018,INDUSTRIALS,"","",136.5877
Pfizer  inc.,PFE,"",355774.0,15095000.0,0.0648,,107,355774.0,,new,0.0063455,Q3 2021,HEALTH CARE,"","",43.01
Aptiv plc,APTV,"",102374.0,14916000.0,0.064,0.1993,108,-231390.0,-69.327429,reduction,0.0378452,Q1 2018,INDUSTRIALS,"","",140.79
Synopsys inc.,SNPS,"",49844.0,14554000.0,0.0625,0.0592,109,-5501.0,-9.939471,reduction,0.0326840,Q2 2019,INFORMATION TECHNOLOGY,"","",222.65
Garmin ltd,GRMN,"",93481.0,14490000.0,0.0622,0.0498,110,3838.0,4.281427,addition,0.0486065,Q3 2018,CONSUMER DISCRETIONARY,"","",117.1886
Incyte corporation,INCY,"",197964.0,13477000.0,0.0579,0.0617,111,8055.0,4.241505,addition,0.0896433,Q1 2019,HEALTH CARE,"","",80.8961
1life healthcare inc.,ONEM,"",690756.0,12765000.0,0.0548,0.0414,112,355078.0,105.779348,addition,0.5012654,Q2 2021,INFORMATION TECHNOLOGY,"","",26.4751
Quantum-si incorporated,QSI,"",1324484.0,11152000.0,0.0479,0.0627,113,41483.0,3.233279,addition,1.1372558,Q2 2021,HEALTH CARE,"","",12.1372
Pure storage inc,PSTG,"",438472.0,11045000.0,0.0474,0.4882,114,-6038642.0,-93.230442,reduction,0.1538098,Q1 2020,INFORMATION TECHNOLOGY,"","",15.75
Caterpillar inc.,CAT,"",55309.0,10702000.0,0.046,0.1748,115,-149114.0,-72.943847,reduction,0.0101026,Q4 2018,INDUSTRIALS,"","",179.26
Baidu inc adr,BIDU,"",68958.0,10573000.0,0.0454,0.4125,116,-446489.0,-86.621709,reduction,0.0243137,Q4 2016,COMMUNICATIONS,"","",216.86
Nutrien ltd,NTR,"",167043.0,10545000.0,0.0453,0.0431,117,-12884.0,-7.160682,reduction,0.0292498,Q4 2009,MATERIALS,"","",27.16
Bhp group plc,BBL,"",201394.0,10201000.0,0.0438,0.051,118,-15546.0,-7.166037,reduction,0.0190708,Q1 2012,MATERIALS,"","",44.3
Nanostring technologies inc,NSTG,"",217146.0,9989000.0,0.0429,0.0715,119,-103251.0,-32.225957,reduction,0.4770171,Q3 2018,HEALTH CARE,"","",26.38
Exxonmobil corp. (standard oil of new jersey),XOM,"",159098.0,9414000.0,0.0404,0.0428,120,-12306.0,-7.179529,reduction,0.0037580,Q4 2009,ENERGY,"","",72.22
Schrodinger  inc.,SDGR,"",165681.0,9063000.0,0.0389,0.0547,121,-18774.0,-10.178092,reduction,0.2690758,Q2 2020,INFORMATION TECHNOLOGY,"","",78.41
Nxp semiconductors n.v.,NXPI,"",44812.0,8765000.0,0.0376,0.1572,122,-150732.0,-77.083419,reduction,0.0169016,Q3 2018,INFORMATION TECHNOLOGY,"","",154.73
Freeport-mcmoran copper & gold  inc,FCX,"",263066.0,8744000.0,0.0375,0.044,123,-36127.0,-12.074815,reduction,0.0179192,Q4 2009,MATERIALS,"","",21.8
Cellectis s.a. adr,CLLS,"",696395.0,8740000.0,0.0375,0.0469,124,-90488.0,-11.499549,reduction,1.5318410,Q1 2019,HEALTH CARE,"","",18.48
Totalenergies se,TTE,"",182988.0,8729000.0,0.0375,0.0356,125,-14128.0,-7.167353,reduction,0.0069302,Q4 2009,ENERGY,"","",48.85
Chevron corp. (standard oil of california),CVX,"",84609.0,8594000.0,0.0369,0.0379,126,-6522.0,-7.15673,reduction,0.0043750,Q4 2009,ENERGY,"","",95.56
Recursion pharmaceuticals inc,RXRX,"",409194.0,8593000.0,0.0369,0.0337,127,173348.0,73.500505,addition,0.2573295,Q2 2021,HEALTH CARE,"","",30.7852
Velo3d inc,VLD,"",856068.0,7362000.0,0.0316,0.018,128,397291.0,86.597846,addition,2.4813565,Q2 2021,FINANCE,"","",9.2489
Spirit aerosystems holdings inc. class a,SPR,"",156419.0,6992000.0,0.03,0.0347,129,-30712.0,-16.412032,reduction,0.1483633,Q3 2018,INDUSTRIALS,"","",47.86
Royal dutch shell plc class a adr,RDS.A,"",144648.0,6508000.0,0.0279,0.0232,130,632.0,0.43884,addition,0.0070539,Q4 2009,ENERGY,"","",53.7298
Berkeley lights  inc.,BLI,"",328052.0,6331000.0,0.0272,0.023,131,193707.0,144.186237,addition,0.4888958,Q4 2020,HEALTH CARE,"","",39.3727
Honeywell international inc. (allied chemical and dye - allied signal),HON,"",29602.0,6285000.0,0.027,0.0169,132,9899.0,50.24108,addition,0.0042877,Q4 2019,INDUSTRIALS,"","",212.2268
Calyxt inc,CLXT,"",1930098.0,6273000.0,0.0269,0.0392,133,-609838.0,-24.009975,reduction,5.1785520,Q1 2019,HEALTH CARE,"","",6.68
Seres therapeutics inc,MCRB,"",874923.0,6089000.0,0.0261,0.4653,134,-4405231.0,-83.429972,reduction,0.9539213,Q3 2018,HEALTH CARE,"","",5.35
Liveperson inc.,LPSN,"",97027.0,5645000.0,0.0242,,135,97027.0,,new,0.1390761,Q3 2020,COMMUNICATIONS,"","",58.95
Companhia vale de rio doce s.a. adr,VALE,"",377282.0,5312000.0,0.0228,0.0363,136,-29381.0,-7.224901,reduction,0.0071394,Q3 2020,MATERIALS,"","",11.64
Boeing company,BA,"",22813.0,5087000.0,0.0218,0.039,137,-18508.0,-44.790784,reduction,0.0038920,Q3 2018,INDUSTRIALS,"","",246.98
Heico corp.,HEI,"",43150.0,5027000.0,0.0216,0.0153,138,15030.0,53.449502,addition,0.0795712,Q3 2018,INDUSTRIALS,"","",131.2574
Conocophillips (phillips petroleum),COP,"",72159.0,4901000.0,0.021,0.0189,139,-5576.0,-7.173088,reduction,0.0053887,Q4 2013,ENERGY,"","",53.77
International paper co.,IP,"",93797.0,4880000.0,0.021,0.0233,140,-7221.0,-7.148231,reduction,0.0239992,Q4 2009,MATERIALS,"","",45.54
Rio tinto plc (nyse) adr,RIO,"",70245.0,4680000.0,0.0201,0.0248,141,-5439.0,-7.186459,reduction,0.0056296,Q4 2009,MATERIALS,"","",48.5
Linde plc (praxair inc.),LIN,"",15778.0,4658000.0,0.02,0.0192,142,-1225.0,-7.204611,reduction,0.0030553,Q4 2019,MATERIALS,"","",196.02
Hennessy cap investment v corp,HCIC,"",451006.0,4420000.0,0.019,,143,451006.0,,new,1.3072638,Q3 2021,FINANCE,"","",9.87
Pagseguro digital ltd,PAGS,"",87056.0,4309000.0,0.0185,,144,87056.0,,new,0.0432122,Q3 2021,FINANCE,"","",51.72
Steel dynamics  inc.,STLD,"",73277.0,4231000.0,0.0182,0.0184,145,-5727.0,-7.249,reduction,0.0359001,Q3 2015,MATERIALS,"","",31.59
Bp plc adr (british petroleum),BP,"",151093.0,4149000.0,0.0178,0.0171,146,-11660.0,-7.16423,reduction,0.0045202,Q3 2010,ENERGY,"","",37.82
Barrick gold corp,GOLD,"",226003.0,4095000.0,0.0176,0.0198,147,-17348.0,-7.128797,reduction,0.0127082,Q4 2009,MATERIALS,"","",22.35
Weyerhaeuser corp.,WY,"",109684.0,3880000.0,0.0167,0.0156,148,-8523.0,-7.210233,reduction,0.0146287,Q3 2010,MATERIALS,"","",29.68
Newmont mining corp. (holding co.),NEM,"",67172.0,3660000.0,0.0157,0.0181,149,-5171.0,-7.147893,reduction,0.0084057,Q2 2016,MATERIALS,"","",40.33
Verve therapeutics inc,VERV,"",78421.0,3607000.0,0.0155,,150,78421.0,,new,0.1634050,Q3 2021,HEALTH CARE,"","",5.465
Nucor corp. (nuclear corp. of america),NUE,"",36213.0,3564000.0,0.0153,0.0161,151,-6675.0,-15.563794,reduction,0.0123302,Q3 2010,MATERIALS,"","",52.76
Coterra energy inc,CTRA,"",159676.0,3481000.0,0.0149,0.0104,152,8164.0,5.388352,addition,0.0399525,Q4 2012,ENERGY,"","",20.1849
Suncor energy  inc.,SU,"",166105.0,3455000.0,0.0148,0.0171,153,-12887.0,-7.199763,reduction,0.0112010,Q4 2013,ENERGY,"","",29.76
Air products & chemicals inc,APD,"",13241.0,3391000.0,0.0146,0.0148,154,-141.0,-1.053654,reduction,0.0059815,Q2 2020,MATERIALS,"","",276.22
Teledyne technologies  inc.,TDY,"",13641.0,3377000.0,0.0145,0.0,155,4568.0,50.347184,addition,0.0292684,Q3 2018,INDUSTRIALS,"","",417.7075
Archer-daniels-midland co.,ADM,"",56371.0,3360000.0,0.0144,0.0143,156,-4384.0,-7.215867,reduction,0.0100896,Q4 2009,CONSUMER STAPLES,"","",37.38
Organovo holdings inc,ONVO,"",478570.0,3254000.0,0.014,0.0171,157,0.0,0.0,,5.4974189,Q3 2018,HEALTH CARE,"","",11.07
Baker hughes company,BKR,"",132418.0,3205000.0,0.0138,0.013,158,-10912.0,-7.6132,reduction,0.0159831,Q1 2013,ENERGY,"","",26.56
Teck resources ltd,TECK,"",119921.0,3005000.0,0.0129,0.0117,159,-9409.0,-7.275188,reduction,0.0228571,Q3 2010,MATERIALS,"","",23.71
Alamos gold inc,AGI,"",422465.0,2966000.0,0.0127,0.0137,160,-32858.0,-7.216416,reduction,0.1076771,Q4 2017,MATERIALS,"","",5.57
Schlumberger ltd.,SLB,"",98009.0,2919000.0,0.0125,0.0093,161,25643.0,35.435149,addition,0.0070085,Q4 2009,ENERGY,"","",54.4637
