Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Magenta therapeutics inc,MGTA,"",3346034.0,39617000.0,1.1799,0.7772,24,0.0,0.0,,6.8910633,Q2 2018,HEALTH CARE,"","",11.97
Global blood therapeutics inc,GBT,"",900000.0,36675000.0,1.0923,1.0393,25,90000.0,11.111111,addition,1.4479496,Q4 2015,HEALTH CARE,"","",40.687
Alector inc,ALEC,"",1650000.0,33231000.0,0.9897,0.7396,26,0.0,0.0,,2.0732695,Q1 2019,HEALTH CARE,"","",14.99
Crispr therapeutics ag,CRSP,"",266430.0,32464000.0,0.9669,1.2085,27,0.0,0.0,,0.3532199,Q1 2020,HEALTH CARE,"","",42.41
Zai lab ltd,ZLAB,"",190000.0,25352000.0,0.7551,0.7618,28,0.0,0.0,,0.2144655,Q1 2020,HEALTH CARE,"","",51.48
Orchard therapeutics plc,ORTX,"",3215434.0,23344000.0,0.6953,,29,3215434.0,,new,2.5994788,Q2 2019,HEALTH CARE,"","",7.26
Burning rock biotech ltd. ads,BNR,"",847150.0,22805000.0,0.6792,1.3154,30,-1075000.0,-55.926957,reduction,0.9795942,Q2 2020,HEALTH CARE,"","",26.82
Syndax pharmaceuticals inc,SNDX,"",1000000.0,22360000.0,0.6659,0.2965,31,550000.0,122.222222,addition,2.0731508,Q4 2020,HEALTH CARE,"","",22.306
Avalanche biotechnologies inc,ADVM,"",2211622.0,21807000.0,0.6495,1.1722,32,-1438378.0,-39.407616,reduction,2.2614617,Q1 2020,HEALTH CARE,"","",12.41
908 devices inc.,MASS,"",406502.0,19715000.0,0.5872,0.6858,33,0.0,0.0,,1.5664357,Q4 2020,HEALTH CARE,"","",56.95
Kronos bio  inc.,KRON,"",583436.0,17077000.0,0.5086,0.5163,34,0.0,0.0,,1.0409636,Q4 2020,HEALTH CARE,"","",29.87
Taysha gene therapies  inc.,TSHA,"",820440.0,16655000.0,0.496,0.6451,35,0.0,0.0,,2.1726929,Q3 2020,HEALTH CARE,"","",22.4
Oric pharmaceuticals  inc.,ORIC,"",601515.0,14737000.0,0.4389,0.6032,36,0.0,0.0,,1.6392279,Q2 2020,HEALTH CARE,"","",33.8
Fulcrum therapeutics inc,FULC,"",1241176.0,14621000.0,0.4355,0.4306,37,0.0,0.0,,3.7988722,Q3 2019,HEALTH CARE,"","",11.19
Decibel therapeutics inc,DBTX,"",1146421.0,13023000.0,0.3879,,38,1146421.0,,new,No Data,Q1 2021,HEALTH CARE,"","",11.36
Berkeley lights  inc.,BLI,"",200000.0,10046000.0,0.2992,0.5298,39,0.0,0.0,,0.3081575,Q3 2020,HEALTH CARE,"","",76.36
Dyne therapeutics  inc.,DYN,"",610000.0,9473000.0,0.2821,0.2302,40,240000.0,64.864865,addition,1.1854430,Q3 2020,HEALTH CARE,"","",18.3566
Seer  inc.,SEER,"",150000.0,7503000.0,0.2235,0.2495,41,0.0,0.0,,0.2687150,Q4 2020,HEALTH CARE,"","",56.14
Turning point therapeutics inc,TPTX,"",75000.0,7094000.0,0.2113,0.2708,42,0.0,0.0,,0.1531240,Q2 2019,HEALTH CARE,"","",40.08
Sangamo therapeutics inc,SGMO,"",550000.0,6892000.0,0.2053,0.4993,43,-530000.0,-49.074074,reduction,0.3888537,Q1 2017,HEALTH CARE,"","",10.02
Social cap hedosophia holdings corp iii,CLOV,"",726511.0,5492000.0,0.1636,,44,726511.0,,new,0.8774287,Q1 2021,FINANCE,"","",7.56
Stoke therapeutics inc,STOK,"",120000.0,4661000.0,0.1388,0.2202,45,0.0,0.0,,0.3272927,Q2 2019,HEALTH CARE,"","",26.51
Foghorn therapeutics inc.,FHTX,"",216216.0,2850000.0,0.0849,0.1299,46,0.0,0.0,,0.5872767,Q4 2020,HEALTH CARE,"","",20.27
Sana biotechnology inc,SANA,"",60000.0,2008000.0,0.0598,,47,60000.0,,new,0.0319990,Q1 2021,HEALTH CARE,"","",33.47
Codiak biosciences  inc.,CDAK,"",76688.0,1156000.0,0.0344,0.0734,48,0.0,0.0,,0.3486757,Q4 2020,HEALTH CARE,"","",32.3
Abcellera biologics inc.,ABCL,"",0.0,0.0,,0.2384,"",-200000.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",40.24
Black diamond therapeutics  inc.,BDTX,"",0.0,0.0,,0.2748,"",-289395.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",24.95
Bluebird bio inc,BLUE,"",0.0,0.0,,1.1729,"",-1412760.0,-100.0,soldall,0.0000000,Q4 2015,HEALTH CARE,"","",96.63
Amyris inc.,AMRS,CALL,0.0,0.0,,0.3659,"",-2000000.0,-100.0,soldall,N/A,Q4 2020,MATERIALS,"","",
Iovance biotherapeutics inc,IOVA,"",0.0,0.0,,0.7561,"",-550000.0,-100.0,soldall,0.0000000,Q3 2020,HEALTH CARE,"","",39.29
C4 therapeutics  inc.,CCCC,"",0.0,0.0,,0.0393,"",-40000.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",33.13
Bristol myers squibb rights,BMYR,"",0.0,0.0,,0.1278,"",-6250000.0,-100.0,soldall,N/A,Q4 2019, ,"","",
Global blood therapeutics inc,GBT,CALL,0.0,0.0,,0.0642,"",-50000.0,-100.0,soldall,N/A,Q4 2020,HEALTH CARE,"","",
