Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Karuna therapeutics inc,KRTX,"",81976.0,9137000.0,0.0403,0.0186,63,40000.0,95.292548,addition,0.3079963,Q1 2020,HEALTH CARE,"","",91.2544
Fulgent genetics inc,FLGT,"",569444.0,9111000.0,0.0402,0.0377,64,0.0,0.0,,2.6077264,Q3 2016,HEALTH CARE,"","",12.09
Sangamo therapeutics inc,SGMO,"",999823.0,8958000.0,0.0395,0.0392,65,0.0,0.0,,0.7091546,Q3 2013,HEALTH CARE,"","",10.51
Reata pharmaceuticals inc,RETA,"",55983.0,8734000.0,0.0385,0.0498,66,0.0,0.0,,0.1667244,Q4 2019,HEALTH CARE,"","",188.33
Iveric bio inc,ISEE,"",1635501.0,8341000.0,0.0368,0.0347,67,0.0,0.0,,1.8482833,Q4 2019,HEALTH CARE,"","",3.89
Idera pharmaceuticals inc,IDRA,"",4608786.0,8250000.0,0.0364,0.0375,68,0.0,0.0,,13.0934225,Q2 2013,HEALTH CARE,"","",1004.76
Hookipa pharma inc,HOOK,"",700481.0,8140000.0,0.0359,0.0356,69,0.0,0.0,,2.7314821,Q2 2019,HEALTH CARE,"","",6.73
Autolus therapeutics plc,AUTL,"",485624.0,7785000.0,0.0343,0.0058,70,328851.0,209.762523,addition,0.9294167,Q2 2018,HEALTH CARE,"","",19.5036
Passage bio  inc.,PASG,"",275000.0,7516000.0,0.0332,0.0267,71,0.0,0.0,,0.6063855,Q1 2020,HEALTH CARE,"","",15.75
Syros pharmaceuticals inc,SYRS,"",690167.0,7357000.0,0.0325,0.0252,72,0.0,0.0,,1.5081606,Q2 2016,HEALTH CARE,"","",13.72
Cabaletta bio  inc.,CABA,"",636363.0,7089000.0,0.0313,0.0286,73,0.0,0.0,,2.6477591,Q4 2019,HEALTH CARE,"","",13.97
Alector inc,ALEC,"",280000.0,6843000.0,0.0302,0.0416,74,0.0,0.0,,0.3542815,Q1 2020,HEALTH CARE,"","",24.13
Burning rock biotech ltd. ads,BNR,"",250000.0,6753000.0,0.0298,,75,250000.0,,new,0.2456289,Q2 2020,HEALTH CARE,"","",27.01
Artara therapeutics inc,TARA,"",199671.0,5854000.0,0.0258,0.0283,76,0.0,0.0,,3.4082937,Q1 2020,HEALTH CARE,"","",23.0
Legend biotech corp ads,LEGN,"",135000.0,5746000.0,0.0253,,77,135000.0,,new,N/A,Q2 2020,HEALTH CARE,"","",42.56
Crinetics pharmaceuticals inc,CRNX,"",317857.0,5569000.0,0.0246,0.0158,78,142857.0,81.632571,addition,0.9677317,Q3 2018,HEALTH CARE,"","",21.8254
Cymabay therapeutics inc,CBAY,"",1522792.0,5315000.0,0.0234,,79,1522792.0,,new,2.2107109,Q2 2020,HEALTH CARE,"","",3.49
Chiasma inc,CHMA1,"",946701.0,5093000.0,0.0225,,80,946701.0,,new,2.2398991,Q2 2020,HEALTH CARE,"","",5.38
Inflarx nv,IFRX,"",1058555.0,4859000.0,0.0214,0.0418,81,-719860.0,-40.477616,reduction,4.0294852,Q4 2017,HEALTH CARE,"","",2.47
Abeona therapeutics inc,ABEO,"",1590686.0,4637000.0,0.0205,0.0206,82,0.0,0.0,,1.9005082,Q3 2016,HEALTH CARE,"","",5.53
Evofem biosciences inc,EVFM,"",1425000.0,4033000.0,0.0178,0.0204,83,803703.0,129.358906,addition,1.7531926,Q3 2019,HEALTH CARE,"","",4.2208
Constellation pharmaceuticals inc,CNST,"",133333.0,4007000.0,0.0177,0.0258,84,0.0,0.0,,0.2807009,Q3 2018,HEALTH CARE,"","",6.73
Ovid therapeutics inc,OVID,"",458253.0,3377000.0,0.0149,0.0013,85,388782.0,559.632077,addition,0.8369296,Q1 2020,HEALTH CARE,"","",6.7045
Kezar life sciences inc,KZR,"",600000.0,3108000.0,0.0137,,86,600000.0,,new,1.2971211,Q2 2020,HEALTH CARE,"","",5.18
Viking therapeutics inc,VKTX,"",425000.0,3064000.0,0.0135,0.0123,87,0.0,0.0,,0.5841255,Q3 2018,HEALTH CARE,"","",17.42
Gamida cell ltd,GMDA,"",666666.0,3047000.0,0.0134,,88,666666.0,,new,1.3475672,Q2 2020,HEALTH CARE,"","",4.57
Dicerna pharmaceuticals inc,DRNA,"",119335.0,3031000.0,0.0134,0.0093,89,37400.0,45.645939,addition,0.1602693,Q1 2020,HEALTH CARE,"","",20.5732
Arcus biosciences inc,RCUS,"",121534.0,3007000.0,0.0133,0.0104,90,0.0,0.0,,0.1872452,Q2 2018,HEALTH CARE,"","",12.24
Global blood therapeutics inc,GBT,"",47000.0,2967000.0,0.0131,0.0148,91,0.0,0.0,,0.0765962,Q1 2020,HEALTH CARE,"","",51.09
Aravive inc,ARAV,"",244055.0,2841000.0,0.0125,0.0173,92,-242278.0,-49.817306,reduction,1.5236166,Q2 2014,HEALTH CARE,"","",279.81
Intellia therapeutics inc,NTLA,"",128538.0,2702000.0,0.0119,0.0097,93,0.0,0.0,,0.2188230,Q2 2016,HEALTH CARE,"","",21.2
Galapagos nv adr,GLPG,"",13072.0,2579000.0,0.0114,0.0158,94,0.0,0.0,,0.0200323,Q2 2015,HEALTH CARE,"","",51.5
Acceleron pharma inc,XLRN,"",27000.0,2572000.0,0.0113,0.0149,95,0.0,0.0,,0.0450775,Q4 2013,HEALTH CARE,"","",89.87
Denali therapeutics inc,DNLI,"",104900.0,2536000.0,0.0112,0.0113,96,0.0,0.0,,0.0993106,Q1 2020,HEALTH CARE,"","",17.51
Ngm biopharmaceuticals inc,NGM,"",124400.0,2456000.0,0.0108,0.019,97,-125600.0,-50.24,reduction,0.1825603,Q2 2019,HEALTH CARE,"","",14.64
Orchard therapeutics plc,ORTX,"",405702.0,2434000.0,0.0107,0.0188,98,0.0,0.0,,0.4161046,Q4 2018,HEALTH CARE,"","",14.53
Applied therapeutics inc,APLT,"",65934.0,2384000.0,0.0105,0.0133,99,0.0,0.0,,0.2979829,Q1 2020,HEALTH CARE,"","",32.69
Arya sciences acquisition corp,IMTX,"",150000.0,2361000.0,0.0104,0.0094,100,0.0,0.0,,0.9331260,Q1 2020,FINANCE,"","",10.18
Catalyst pharmaceuticals inc,CPRX,"",500000.0,2310000.0,0.0102,0.0252,101,-560714.0,-52.86194,reduction,0.4834326,Q1 2014,HEALTH CARE,"","",3.2
Molecular templates inc,MTEM,"",158217.0,2182000.0,0.0096,0.0195,102,-79700.0,-33.499077,reduction,0.3456114,Q3 2017,HEALTH CARE,"","",7.45
Oyster point pharma  inc.,OYST,"",71428.0,2063000.0,0.0091,,103,71428.0,,new,0.2773586,Q2 2020,HEALTH CARE,"","",28.88
Leap therapeutics inc,LPTX,"",978454.0,2045000.0,0.009,0.0095,104,0.0,0.0,,1.6465502,Q3 2019,HEALTH CARE,"","",1.17
Bellicum pharmaceuticals inc,BLCM,"",249123.0,1851000.0,0.0082,0.0072,105,0.0,0.0,,N/A,Q4 2014,HEALTH CARE,"","",2231.4
Matinas biopharma holdings inc,MTNB,"",2096375.0,1620000.0,0.0071,0.0139,106,-1657846.0,-44.159521,reduction,1.0541250,Q3 2019,HEALTH CARE,"","",0.9
Galmed pharmaceuticals ltd,GLMD,"",215594.0,1031000.0,0.0045,0.0046,107,0.0,0.0,,1.0211402,Q2 2018,HEALTH CARE,"","",11.9
Affimed n.v.,AFMD,"",200000.0,923000.0,0.0041,0.0019,108,0.0,0.0,,0.2622954,Q3 2014,HEALTH CARE,"","",6.3
Infinity pharmaceuticals inc,INFI,"",580400.0,525000.0,0.0023,0.003,109,0.0,0.0,,0.9858902,Q3 2016,HEALTH CARE,"","",1.56
Marker therapeutics inc,MRKR,"",240505.0,498000.0,0.0022,0.0172,110,-1229693.0,-83.641319,reduction,0.5168536,Q4 2018,HEALTH CARE,"","",5.55
Adamas pharmaceuticals inc,ADMS,"",172630.0,442000.0,0.0019,0.0031,111,0.0,0.0,,0.6130717,Q1 2016,HEALTH CARE,"","",14.46
Genfit sa,GNFT,"",28396.0,156000.0,0.0007,0.0024,112,1700.0,6.367995,addition,0.0731109,Q1 2020,HEALTH CARE,"","",14.2344
Sunesis pharmaceuticals inc,VIRX,"",55666.5,147000.0,0.0006,0.0014,113,0.0,0.0,,0.3403281,Q4 2014,HEALTH CARE,"","",750.99
Replimune group inc,REPL,"",5141.0,128000.0,0.0006,,114,5141.0,,new,0.0127070,Q2 2020,HEALTH CARE,"","",24.85
Ideaya biosciences inc,IDYA,"",0.0,0.0,,0.0032,"",-126611.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",9.96
Minerva neurosciences inc,NERV,"",0.0,0.0,,0.0255,"",-688531.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",6.02
Vyne therapeutics inc,VYNE,"",0.0,0.0,,0.0103,"",-156336.25,-100.0,soldall,0.0000000,Q1 2018,HEALTH CARE,"","",37.58
Cytomx therapeutics inc,CTMX,"",0.0,0.0,,0.0009,"",-20000.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",10.75
G1 therapeutics inc,GTHX,"",0.0,0.0,,0.006,"",-88026.0,-100.0,soldall,0.0000000,Q1 2018,HEALTH CARE,"","",37.05
Harpoon therapeutics inc,HARP,"",0.0,0.0,,0.0146,"",-204467.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",9.47
Urogen pharma ltd,URGN,"",0.0,0.0,,0.0739,"",-672912.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",24.79
Tempest therapeutics inc,TPST,"",0.0,0.0,,0.0271,"",-55583.31,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",6.74
Ra pharmaceuticals inc,RARX1,"",0.0,0.0,,0.6191,"",-2093839.0,-100.0,soldall,0.0000000,Q4 2016,HEALTH CARE,"","",24.19
Biodelivery sciences international inc,BDSI,"",0.0,0.0,,0.0382,"",-1638334.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",3.79
