Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Global blood therapeutics inc,GBT,"",3217441.0,112675000.0,0.4948,0.5684,19,0.0,0.0,,5.1551589,Q1 2020,HEALTH CARE,"","",44.81
Pacific biosciences of california  inc.,PACB,"",3201972.0,111973000.0,0.4918,0.4624,20,0.0,0.0,,1.6090430,Q3 2020,HEALTH CARE,"","",9.87
Immunocore holdings plc,IMCR,"",2520730.0,98435000.0,0.4323,0.4652,21,0.0,0.0,,5.7569199,Q1 2021,HEALTH CARE,"","",42.57
Kymera therapeutics  inc.,KYMR,"",1959211.0,95022000.0,0.4173,0.3301,22,0.0,0.0,,3.8385933,Q3 2020,HEALTH CARE,"","",32.31
Verastem inc,VSTM,"",21491630.0,87471000.0,0.3842,0.1823,23,4472336.0,26.278035,addition,11.8897078,Q4 2020,HEALTH CARE,"","",2.6446
Verve therapeutics inc,VERV,"",1416530.0,85346000.0,0.3748,,24,1416530.0,,new,2.9516085,Q2 2021,HEALTH CARE,"","",4.7002
Talis biomedical corp,TLIS,"",7574835.0,83550000.0,0.3669,0.422,25,0.0,0.0,,29.4844798,Q1 2021,HEALTH CARE,"","",12.85
Cerus corp.,CERS,"",13713195.0,81045000.0,0.3559,0.3573,26,0.0,0.0,,7.9901249,Q2 2012,HEALTH CARE,"","",4.35
Dbv technologies s.a. adr,DBVT,"",14614264.0,79794000.0,0.3504,0.3377,27,0.0,0.0,,13.2828721,Q4 2014,HEALTH CARE,"","",19.06
Rhythm pharmaceuticals inc,RYTM,"",3863239.0,75642000.0,0.3322,0.3209,28,383366.0,11.016666,addition,7.6946594,Q4 2017,HEALTH CARE,"","",26.0925
Instil bio inc,TIL,"",3893700.0,75226000.0,0.3304,0.4234,29,0.0,0.0,,3.0243946,Q1 2021,HEALTH CARE,"","",25.08
Legend biotech corp ads,LEGN,"",1664534.0,68329000.0,0.3001,0.0145,30,1548908.0,1339.584523,addition,1.1508749,Q2 2020,HEALTH CARE,"","",41.1549
Neurocrine biosciences inc.,NBIX,"",676975.0,65883000.0,0.2893,0.2854,31,0.0,0.0,,0.7160272,Q1 2014,HEALTH CARE,"","",65.88
Nurix therapeutics  inc.,NRIX,"",2454082.0,65107000.0,0.2859,0.3308,32,0.0,0.0,,5.5238705,Q3 2020,HEALTH CARE,"","",33.87
Insmed inc,INSM,"",2156001.0,61360000.0,0.2695,0.3184,33,0.0,0.0,,1.8707708,Q4 2012,HEALTH CARE,"","",21.13
Allakos inc,ALLK,"",703050.0,60019000.0,0.2636,0.3499,34,0.0,0.0,,1.3020298,Q3 2019,HEALTH CARE,"","",62.02
Zymeworks inc,ZYME,"",1708472.0,59267000.0,0.2603,0.2339,35,0.0,0.0,,3.6831845,Q2 2018,HEALTH CARE,"","",14.76
Horizon therapeutics plc,HZNP,"",599110.0,56101000.0,0.2464,0.2391,36,0.0,0.0,,0.2652180,Q1 2020,HEALTH CARE,"","",63.26
Forma therapeutics holdings  inc.,FMTX,"",2024876.0,50399000.0,0.2213,0.246,37,0.0,0.0,,4.2743559,Q2 2020,FINANCE,"","",45.04
Immatics n.v.,4A3:FWB,"",4282938.0,49725000.0,0.2184,0.1941,38,290182.0,7.267712,addition,N/A,Q3 2020,HEALTH CARE,"","",
Insmed inc note 0.750% 6/0,DEBT-INSM,PRN,40000000.0,44063000.0,0.1935,,39,40000000.0,,new,N/A,Q2 2021, ,"","",
Merus bv,MRUS,"",2037469.0,42929000.0,0.1885,0.1845,40,0.0,0.0,,5.2951811,Q2 2016,HEALTH CARE,"","",10.77
Ultragenyx pharmaceutical inc,RARE,"",444444.0,42378000.0,0.1861,0.2194,41,0.0,0.0,,0.6551737,Q4 2020,HEALTH CARE,"","",138.43
Adaptimmune therapeutics plc adr,ADAP,"",9830877.0,41880000.0,0.1839,0.2263,42,0.0,0.0,,6.2982732,Q1 2020,HEALTH CARE,"","",5.77
Krystal biotech inc,KRYS,"",607735.0,41326000.0,0.1815,0.254,43,-152677.0,-20.078194,reduction,2.7368495,Q3 2017,HEALTH CARE,"","",28.56
Kiniksa pharmaceuticals ltd,KNSA,"",2799577.0,38998000.0,0.1713,0.2247,44,0.0,0.0,,8.5804304,Q2 2018,HEALTH CARE,"","",17.35
Sarepta therapeutics inc,SRPT,PRN,29174000.0,38479000.0,0.169,0.0519,45,20000000.0,218.007412,addition,N/A,Q1 2021,HEALTH CARE,"","",
Fulgent genetics inc,FLGT,"",401016.0,36986000.0,0.1624,0.168,46,0.0,0.0,,1.3583974,Q3 2016,HEALTH CARE,"","",12.09
Axsome therapeutics inc,AXSM,"",539057.0,36365000.0,0.1597,0.1543,47,-89357.0,-14.219448,reduction,1.4305444,Q1 2019,HEALTH CARE,"","",30.04
Neoleukin therapeutics ord shs,NLTX,"",3821740.0,35275000.0,0.1549,0.204,48,0.0,0.0,,N/A,Q3 2019, ,"","",
Bioatla  inc.,BCAB,"",825000.0,34964000.0,0.1536,0.1818,49,0.0,0.0,,2.5643767,Q4 2020,HEALTH CARE,"","",34.01
Adc therapeutics sa,ADCT,"",1418107.0,34531000.0,0.1517,0.1501,50,0.0,0.0,,1.8483818,Q2 2020,HEALTH CARE,"","",46.81
Aligos therapeutics  inc.,ALGS,"",1610000.0,32820000.0,0.1441,0.1587,51,0.0,0.0,,3.7785629,Q4 2020,HEALTH CARE,"","",27.65
Aerovate therapeutics inc,AVTE,"",1428571.0,32614000.0,0.1432,,52,1428571.0,,new,6.6211329,Q2 2021,HEALTH CARE,"","",22.83
Reata pharmaceuticals inc,RETA,"",223976.0,31699000.0,0.1392,0.0968,53,0.0,0.0,,0.7118411,Q4 2019,HEALTH CARE,"","",138.99
Novavax inc,NVAX,"",143756.0,30521000.0,0.134,0.113,54,0.0,0.0,,0.1930021,Q2 2020,HEALTH CARE,"","",83.35
Alkermes plc.,ALKS,"",1228170.0,30115000.0,0.1323,0.0995,55,0.0,0.0,,0.7612709,Q4 2015,HEALTH CARE,"","",21.22
Atreca inc,BCEL,"",3532760.0,30099000.0,0.1322,0.2348,56,0.0,0.0,,11.7062663,Q2 2019,HEALTH CARE,"","",18.84
Design therapeutics inc,DSGN,"",1436636.0,28575000.0,0.1255,0.1862,57,0.0,0.0,,2.5830729,Q1 2021,HEALTH CARE,"","",29.9
Apellis pharmaceuticals inc note 3.500% 9/1,DEBT-APEL,PRN,15000000.0,27793000.0,0.1221,,58,15000000.0,,new,N/A,Q2 2021, ,"","",
Tricida inc note 3.500% 5/1,DEBT-TRIC,PRN,75000000.0,27332000.0,0.12,,59,75000000.0,,new,N/A,Q2 2021, ,"","",
Opthea ltd ads,OPT,"",3412062.0,27092000.0,0.119,0.1373,60,103357.0,3.12379,addition,7.7767010,Q4 2020,HEALTH CARE,"","",11.1206
Achilles therapeutics plc,ACHL,"",2591366.0,25369000.0,0.1114,0.1859,61,0.0,0.0,,6.3792573,Q1 2021,HEALTH CARE,"","",16.55
Aeglea biotherapeutics inc,AGLE,"",3410106.0,23734000.0,0.1042,0.1171,62,0.0,0.0,,6.9502430,Q2 2016,HEALTH CARE,"","",7.84
Protagonist therapeutics inc,PTGX,"",455276.0,20433000.0,0.0897,0.1613,63,-980916.0,-68.299782,reduction,0.9574564,Q1 2019,HEALTH CARE,"","",11.55
Cyteir therapeutics inc,CYT,"",812640.0,17390000.0,0.0764,,64,812640.0,,new,2.2975581,Q2 2021,HEALTH CARE,"","",
Crinetics pharmaceuticals inc,CRNX,"",920656.0,17354000.0,0.0762,0.0408,65,304136.0,49.331084,addition,2.3873668,Q3 2018,HEALTH CARE,"","",18.2138
Otonomy inc,OTIC,"",7222474.0,16106000.0,0.0707,0.0798,66,2400.0,0.033241,addition,12.7422485,Q1 2021,HEALTH CARE,"","",2.5499
Biomarin pharmaceutical inc,BMRN,PRN,15000000.0,15566000.0,0.0684,0.0663,67,0.0,0.0,,N/A,Q1 2006,HEALTH CARE,"","",
Chinook therapeutics  inc.,KDNY,"",1080393.0,15255000.0,0.067,0.0504,68,331700.0,44.303874,addition,2.4215211,Q4 2020,HEALTH CARE,"","",15.3258
Aurinia pharmaceuticals inc,AUPH,"",1119962.0,14515000.0,0.0637,0.0794,69,-290102.0,-20.573676,reduction,0.8722722,Q4 2019,HEALTH CARE,"","",20.26
Albireo pharma inc,ALBO,"",412466.0,14511000.0,0.0637,0.063,70,0.0,0.0,,2.1420325,Q2 2017,HEALTH CARE,"","",24.95
Xenon pharmaceuticals inc,XENE,"",751639.0,13996000.0,0.0615,0.0583,71,0.0,0.0,,1.8277299,Q2 2020,HEALTH CARE,"","",13.0
Invitae corp note 2.000% 9/0,DEBT-INVI,PRN,10300000.0,13890000.0,0.061,0.0674,72,0.0,0.0,,N/A,Q3 2020, ,"","",
Mirum pharmaceuticals inc,MIRM,"",647313.0,11192000.0,0.0492,0.0556,73,0.0,0.0,,2.1212365,Q3 2019,HEALTH CARE,"","",12.58
Anaptysbio inc,ANAB,"",427179.0,11077000.0,0.0486,0.0399,74,0.0,0.0,,1.5571516,Q1 2017,HEALTH CARE,"","",31.2
Edgewise therapeutics inc,EWTX,"",500000.0,10665000.0,0.0468,0.0705,75,0.0,0.0,,1.0149812,Q1 2021,HEALTH CARE,"","",32.5
Altimmune inc,ALT,"",1072038.0,10560000.0,0.0464,0.169,76,-1686480.0,-61.137176,reduction,2.6999474,Q2 2020,HEALTH CARE,"","",11.87
Cymabay therapeutics inc,CBAY,"",2170464.0,9463000.0,0.0416,0.0427,77,0.0,0.0,,3.1456940,Q2 2020,HEALTH CARE,"","",5.48
Genetron holdings ltd ads,GTH,"",455306.0,9170000.0,0.0403,0.0424,78,0.0,0.0,,0.5123182,Q3 2020,HEALTH CARE,"","",13.55
Centessa pharmaceuticals plc,CNTA,"",400000.0,8884000.0,0.039,,79,400000.0,,new,0.4449417,Q2 2021,HEALTH CARE,"","",22.21
Iveric bio inc,ISEE,"",1406037.0,8872000.0,0.039,0.0377,80,0.0,0.0,,1.3518365,Q4 2019,HEALTH CARE,"","",3.89
Athira pharma  inc.,ATHA,"",806367.0,8257000.0,0.0363,0.0643,81,0.0,0.0,,2.1663333,Q3 2020,HEALTH CARE,"","",18.46
Assembly biosciences inc,ASMB,"",2108621.0,8181000.0,0.0359,0.0307,82,567203.0,36.797481,addition,4.6887826,Q1 2015,HEALTH CARE,"","",13.8363
Karuna therapeutics inc,KRTX,"",69966.0,7975000.0,0.035,0.0365,83,0.0,0.0,,0.2367616,Q1 2020,HEALTH CARE,"","",91.25
Mereo biopharma group plc,MREO,"",2459399.0,7796000.0,0.0342,0.0982,84,-4260549.0,-63.401517,reduction,2.2742147,Q4 2020,HEALTH CARE,"","",3.56
Silverback therapeutics  inc.,SBTX,"",238095.0,7355000.0,0.0323,0.045,85,0.0,0.0,,0.6795632,Q4 2020,HEALTH CARE,"","",46.34
Bluebird bio inc,BLUE,"",350469.47,7259000.0,0.0319,0.0297,86,0.0,0.0,,0.3358876,Q3 2013,HEALTH CARE,"","",58.05
Revolution medicines  inc.,RVMD,"",222222.0,7053000.0,0.031,0.0442,87,0.0,0.0,,0.3020099,Q1 2021,HEALTH CARE,"","",45.88
Denali therapeutics inc,DNLI,"",88738.0,6961000.0,0.0306,0.022,88,0.0,0.0,,0.0729513,Q1 2020,HEALTH CARE,"","",17.51
Chiasma inc,CHMA1,"",1420740.0,6720000.0,0.0295,0.0101,89,678607.0,91.440079,addition,2.4540292,Q2 2020,HEALTH CARE,"","",5.0695
Hookipa pharma inc,HOOK,"",700481.0,6416000.0,0.0282,0.0408,90,0.0,0.0,,2.6947114,Q2 2019,HEALTH CARE,"","",6.73
Burning rock biotech ltd. ads,BNR,"",209131.0,6161000.0,0.0271,0.0244,91,0.0,0.0,,0.2397641,Q2 2020,HEALTH CARE,"","",27.01
Replimune group inc,REPL,"",153512.0,5898000.0,0.0259,0.0203,92,0.0,0.0,,0.3282116,Q2 2020,HEALTH CARE,"","",23.07
Ngm biopharmaceuticals inc,NGM,"",291801.0,5754000.0,0.0253,0.0368,93,0.0,0.0,,0.3773054,Q2 2019,HEALTH CARE,"","",23.8
Cabaletta bio  inc.,CABA,"",636363.0,5473000.0,0.024,0.0306,94,0.0,0.0,,2.5482214,Q4 2019,HEALTH CARE,"","",13.97
Macrogenics inc,MGNX,"",200679.0,5390000.0,0.0237,0.0277,95,0.0,0.0,,0.3284044,Q4 2020,HEALTH CARE,"","",22.86
Orchard therapeutics plc,ORTX,"",1192003.0,5233000.0,0.023,0.0231,96,457572.0,62.302926,addition,0.9507815,Q4 2018,HEALTH CARE,"","",8.1854
Alector inc,ALEC,"",239228.0,4983000.0,0.0219,0.0209,97,0.0,0.0,,0.2957981,Q1 2020,HEALTH CARE,"","",24.13
Neximmune inc,NEXI,"",294117.0,4800000.0,0.0211,0.0243,98,0.0,0.0,,1.2997919,Q1 2021,HEALTH CARE,"","",19.08
Biomea fusion inc,BMEA,"",294117.0,4591000.0,0.0202,,99,294117.0,,new,1.0223803,Q2 2021,HEALTH CARE,"","",15.61
Gamida cell ltd,GMDA,"",610626.0,3914000.0,0.0172,0.0364,100,-426600.0,-41.128934,reduction,1.0349566,Q2 2020,HEALTH CARE,"","",6.83
Iteos therapeutics  inc.,ITOS,"",150346.0,3856000.0,0.0169,0.0223,101,0.0,0.0,,0.4270010,Q3 2020,HEALTH CARE,"","",24.67
Harmony biosciences holdings  inc.,HRMY,"",123600.0,3489000.0,0.0153,0.0177,102,0.0,0.0,,0.2168099,Q3 2020,HEALTH CARE,"","",33.9
Tricida inc,TCDA,"",729300.0,3151000.0,0.0138,0.0167,103,0.0,0.0,,1.4461993,Q2 2018,HEALTH CARE,"","",6.81
Evofem biosciences inc,EVFM,"",2697110.0,3048000.0,0.0134,0.0205,104,0.0,0.0,,1.7377339,Q3 2019,HEALTH CARE,"","",2.13
Akero therapeutics inc,AKRO,"",118378.0,2937000.0,0.0129,0.0149,105,0.0,0.0,,0.3399119,Q3 2020,HEALTH CARE,"","",30.79
Tcr2 therapeutics inc,TCRR,"",176461.0,2896000.0,0.0127,0.0169,106,0.0,0.0,,0.4621479,Q3 2020,HEALTH CARE,"","",20.97
Acceleron pharma inc,XLRN,"",22430.0,2815000.0,0.0124,0.0132,107,0.0,0.0,,0.0368306,Q4 2013,HEALTH CARE,"","",89.87
Travere therapeutics inc,TVTX,"",186915.0,2727000.0,0.012,0.0202,108,0.0,0.0,,0.3078453,Q1 2021,MATERIALS,"","",24.97
Relmada therapeutics inc,RLMD,"",76600.0,2452000.0,0.0108,,109,76600.0,,new,0.4383910,Q2 2021,HEALTH CARE,"","",32.01
Logicbio therapeutics inc,LOGC,"",451478.0,2005000.0,0.0088,0.0143,110,0.0,0.0,,1.4003558,Q4 2020,HEALTH CARE,"","",7.63
Artara therapeutics inc,TARA,"",199671.0,1945000.0,0.0085,0.0136,111,0.0,0.0,,1.7771073,Q1 2020,HEALTH CARE,"","",23.0
Inozyme pharma  inc.,INZY,"",106999.0,1823000.0,0.008,0.0092,112,0.0,0.0,,0.4522053,Q3 2020,HEALTH CARE,"","",26.29
Passage bio  inc.,PASG,"",117161.0,1551000.0,0.0068,0.0178,113,-118201.0,-50.220936,reduction,0.2165895,Q1 2020,HEALTH CARE,"","",15.75
Affimed n.v.,AFMD,"",164605.0,1399000.0,0.0061,0.0056,114,0.0,0.0,,0.1674733,Q3 2014,HEALTH CARE,"","",6.3
Oyster point pharma  inc.,OYST,"",61424.0,1056000.0,0.0046,0.0049,115,0.0,0.0,,0.2361134,Q2 2020,HEALTH CARE,"","",28.88
Leap therapeutics inc,LPTX,"",559705.0,918000.0,0.004,0.0046,116,0.0,0.0,,0.9379690,Q3 2019,HEALTH CARE,"","",1.17
Bellicum pharmaceuticals inc,BLCM,"",249123.0,822000.0,0.0036,0.0041,117,0.0,0.0,,2.9665259,Q4 2014,HEALTH CARE,"","",2231.4
Kezar life sciences inc,KZR,"",139676.0,758000.0,0.0033,0.0036,118,0.0,0.0,,0.2898273,Q2 2020,HEALTH CARE,"","",5.18
Frequency therapeutics inc,FREQ,"",55555.0,553000.0,0.0024,0.0023,119,0.0,0.0,,0.1614174,Q4 2019,HEALTH CARE,"","",17.54
Syros pharmaceuticals inc,SYRS,"",65497.0,357000.0,0.0016,0.0224,120,-624670.0,-90.509978,reduction,0.1057584,Q2 2016,HEALTH CARE,"","",13.72
Constellation pharmaceuticals inc,CNST,"",0.0,0.0,,0.0116,"",-114735.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",6.73
Viking therapeutics inc,VKTX,"",0.0,0.0,,0.01,"",-363980.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",17.42
Galapagos nv adr,GLPG,"",0.0,0.0,,0.0037,"",-11180.0,-100.0,soldall,0.0000000,Q2 2015,HEALTH CARE,"","",51.5
Genfit sa,GNFT,"",0.0,0.0,,0.0003,"",-14720.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,"","",14.23
Alexion pharmaceuticals inc.,ALXN1,"",0.0,0.0,,2.6473,"",-3993312.0,-100.0,soldall,0.0000000,Q2 2015,HEALTH CARE,"","",162.43
Inflarx nv,IFRX,"",0.0,0.0,,0.0023,"",-138040.0,-100.0,soldall,0.0000000,Q4 2017,HEALTH CARE,"","",2.47
Sarepta therapeutics inc,SRPT,"",0.0,0.0,,0.019,"",-58700.0,-100.0,soldall,0.0000000,Q1 2021,HEALTH CARE,"","",74.53
Molecular templates inc,MTEM,"",0.0,0.0,,0.0073,"",-133833.0,-100.0,soldall,0.0000000,Q3 2017,HEALTH CARE,"","",7.45
Galmed pharmaceuticals ltd,GLMD,"",0.0,0.0,,0.0027,"",-184927.0,-100.0,soldall,0.0000000,Q2 2018,HEALTH CARE,"","",11.9
Autolus therapeutics plc,AUTL,"",0.0,0.0,,0.0115,"",-461726.0,-100.0,soldall,0.0000000,Q2 2018,HEALTH CARE,"","",15.17
Idera pharmaceuticals inc,IDRA,"",0.0,0.0,,0.0115,"",-2047180.0,-100.0,soldall,0.0000000,Q2 2013,HEALTH CARE,"","",1004.76
Xencor inc,XNCR,"",0.0,0.0,,0.069,"",-369370.0,-100.0,soldall,0.0000000,Q4 2013,HEALTH CARE,"","",11.52
Sangamo therapeutics inc,SGMO,"",0.0,0.0,,0.0233,"",-429063.0,-100.0,soldall,0.0000000,Q3 2013,HEALTH CARE,"","",10.51
Adamas pharmaceuticals inc,ADMS,"",0.0,0.0,,0.0031,"",-147996.0,-100.0,soldall,0.0000000,Q1 2016,HEALTH CARE,"","",14.46
Chemocentryx  inc.,CCXI,"",0.0,0.0,,0.1459,"",-656710.0,-100.0,soldall,0.0000000,Q1 2012,HEALTH CARE,"","",35.58
