Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Novocure ltd,NVCR,"",8863932.0,1171635000.0,0.6555,0.7956,40,602857.0,7.297561,addition,8.6551915,Q4 2017,HEALTH CARE,"","",49.6991
Ke holdings inc.,BEKE,"",20167175.0,1149127000.0,0.6429,0.6039,41,2535744.0,14.381952,addition,2.2685518,Q3 2020,INFORMATION TECHNOLOGY,"","",60.7918
Salesforce.com inc.,CRM,"",5408213.0,1145838000.0,0.6411,0.6954,42,-206524.0,-3.678249,reduction,0.5872110,Q1 2011,INFORMATION TECHNOLOGY,"","",59.01
Abiomed inc,ABMD,"",3442328.0,1097173000.0,0.6138,0.5488,43,400501.0,13.166462,addition,7.6105560,Q4 2015,HEALTH CARE,"","",232.2733
Coupang inc,CPNG,"",22054023.0,1088366000.0,0.6089,,44,22054023.0,,new,1.2858439,Q1 2021,CONSUMER DISCRETIONARY,"","",49.35
Zillow group inc class c,Z,"",7732331.0,1002420000.0,0.5608,0.5595,45,-12835.0,-0.165716,reduction,4.4611204,Q3 2015,COMMUNICATIONS,"","",44.62
Arthur j. gallagher & co inc,AJG,"",7919140.0,988072000.0,0.5528,0.5482,46,-43136.0,-0.541755,reduction,4.0572206,Q4 2017,FINANCE,"","",68.93
Tencent music entertainment group,TME,"",46032615.0,943208000.0,0.5277,0.4556,47,3480167.0,8.178535,addition,6.8636998,Q4 2018,INFORMATION TECHNOLOGY,"","",14.3797
Costar group inc,CSGP,"",11474350.0,943066000.0,0.5276,0.2457,48,6697400.0,140.20243,addition,2.9109360,Q3 2016,INDUSTRIALS,"","",651.1548
Teradyne inc,TER,"",7731310.0,940746000.0,0.5263,0.5275,49,-174993.0,-2.213335,reduction,4.6380039,Q1 2012,INFORMATION TECHNOLOGY,"","",18.77
Taiwan semiconductor manufacturing co ltd adr,TSM,"",7799336.0,922506000.0,0.5161,0.542,50,-1132108.0,-12.675532,reduction,0.1503899,Q1 2016,INFORMATION TECHNOLOGY,"","",26.38
Wix.com ltd,WIX,"",3256931.0,909400000.0,0.5088,0.457,51,-28246.0,-0.859801,reduction,5.8130668,Q4 2015,COMMUNICATIONS,"","",76.76
Netease inc adr,NTES,"",8699143.0,898272000.0,0.5026,0.4798,52,-302190.0,-3.357169,reduction,1.2588780,Q3 2016,COMMUNICATIONS,"","",79.48
Beyond meat inc,BYND,"",6781932.0,882465000.0,0.4937,0.3703,53,1459561.0,27.423135,addition,10.7751757,Q2 2020,CONSUMER STAPLES,"","",144.0343
Estee lauder companies inc.,EL,"",3007079.0,874610000.0,0.4893,0.4512,54,-38456.0,-1.262701,reduction,1.3089254,Q4 2015,CONSUMER STAPLES,"","",199.4
Marketaxess holdings inc,MKTX,"",1745881.0,869309000.0,0.4863,0.5061,55,151903.0,9.529805,addition,4.5949222,Q1 2012,FINANCE,"","",186.6988
Cbre group inc common stock class a,CBRE,"",10926922.0,864429000.0,0.4836,0.3889,56,-214796.0,-1.927853,reduction,3.2559637,Q2 2020,REAL ESTATE,"","",53.62
Baidu inc adr,BIDU,"",3908862.0,850372000.0,0.4758,0.4751,57,-39160.0,-0.991889,reduction,1.4714861,Q1 2008,COMMUNICATIONS,"","",89.02
First republic bank (ca),FRC,"",4788696.0,798516000.0,0.4467,0.3451,58,568388.0,13.467927,addition,2.7810535,Q1 2012,FINANCE,"","",75.8961
Appian corp,APPN,"",5955524.0,791787000.0,0.443,0.5541,59,-186878.0,-3.042425,reduction,15.2750417,Q1 2019,INFORMATION TECHNOLOGY,"","",55.59
Booking holdings inc. (priceline),BKNG,"",335868.0,782520000.0,0.4378,0.4171,60,-606.0,-0.180103,reduction,0.8200921,Q2 2020,CONSUMER DISCRETIONARY,"","",1659.34
Denali therapeutics inc,DNLI,"",12995197.0,742026000.0,0.4151,0.5683,61,804941.0,6.603151,addition,10.7412450,Q4 2017,HEALTH CARE,"","",29.0239
Biontech se adr,BNTX,"",6738012.0,735723000.0,0.4116,,62,6738012.0,,new,2.7983454,Q1 2021,HEALTH CARE,"","",109.19
Farfetch ltd,FTCH,"",13797587.0,731547000.0,0.4093,0.5026,63,-356575.0,-2.519224,reduction,4.4315065,Q2 2019,CONSUMER DISCRETIONARY,"","",23.02
Lyft inc,LYFT,"",11212072.0,708379000.0,0.3963,0.307,64,-17541.0,-0.156203,reduction,3.5023703,Q1 2019,CONSUMER DISCRETIONARY,"","",40.8
Albemarle corp.,ALB,"",4627283.0,676092000.0,0.3783,0.3445,65,431127.0,10.274332,addition,3.9644955,Q1 2017,MATERIALS,"","",90.5214
Mettler-toledo international  inc.,MTD,"",582323.0,672984000.0,0.3765,0.3795,66,-15949.0,-2.665844,reduction,2.4970075,Q2 2010,INFORMATION TECHNOLOGY,"","",277.41
Bilibili inc,BILI,"",6247042.0,668808000.0,0.3742,0.0135,67,5964616.0,2111.921707,addition,2.3258231,Q2 2020,COMMUNICATIONS,"","",105.1381
Petroleo brasileiro sa (petrobras) adr,PBR,"",78319014.0,664145000.0,0.3716,0.3289,68,25689807.0,48.812833,addition,2.1047186,Q4 2016,ENERGY,"","",9.0848
Thermo fisher scientific  inc.,TMO,"",1454382.0,663751000.0,0.3713,0.5655,69,-727201.0,-33.333639,reduction,0.3693262,Q4 2017,HEALTH CARE,"","",194.65
Redfin corp,RDFN,"",9900919.0,659302000.0,0.3689,0.3291,70,1284440.0,14.906785,addition,9.6741557,Q3 2017,REAL ESTATE,"","",29.1945
Doordash  inc.,DASH,"",4969527.0,651655000.0,0.3646,0.124,71,3408936.0,218.438784,addition,1.5644170,Q4 2020,CONSUMER DISCRETIONARY,"","",134.7791
S&p global inc. (mcgraw-hill inc.),SPGI,"",1839778.0,649203000.0,0.3632,0.1459,72,1042311.0,130.702712,addition,0.7643448,Q2 2020,COMMUNICATIONS,"","",342.7314
Chewy inc,CHWY,"",7548992.0,639474000.0,0.3578,0.3322,73,908588.0,13.682722,addition,7.9206018,Q2 2019,CONSUMER DISCRETIONARY,"","",43.534
Siteone landscape supply inc,SITE,"",3632601.0,620230000.0,0.347,0.3223,74,-18388.0,-0.503644,reduction,8.1904570,Q2 2017,INDUSTRIALS,"","",58.47
Axon enterprise inc,AXON,"",4339424.0,618021000.0,0.3458,0.2952,75,10125.0,0.233872,addition,6.8033273,Q4 2018,INDUSTRIALS,"","",63.6143
Broadridge financial solutions inc,BR,"",4033284.0,617496000.0,0.3455,0.3468,76,-34447.0,-0.846836,reduction,3.4830097,Q2 2019,INFORMATION TECHNOLOGY,"","",126.11
Resmed inc.,RMD,"",3100828.0,601623000.0,0.3366,0.3645,77,19574.0,0.635261,addition,2.1310202,Q3 2016,HEALTH CARE,"","",66.7584
Affirm holdings inc,AFRM,"",8179944.0,578486000.0,0.3236,,78,8179944.0,,new,6.3023116,Q1 2021, ,"","",70.72
Exact sciences corp,EXAS,"",4347026.0,572851000.0,0.3205,0.0847,79,3197782.0,278.25092,addition,2.5707876,Q3 2017,HEALTH CARE,"","",118.3471
Service corp. international  inc.,SCI,"",10646993.0,543529000.0,0.3041,0.296,80,-185699.0,-1.714246,reduction,6.2862331,Q3 2018,CONSUMER DISCRETIONARY,"","",42.93
Datadog inc,DDOG,"",6449984.0,537542000.0,0.3007,0.3354,81,328092.0,5.359324,addition,2.9108552,Q3 2020,INFORMATION TECHNOLOGY,"","",100.88
Curevac n.v.,CVAC,"",5830101.0,533221000.0,0.2983,0.2166,82,1028445.0,21.418548,addition,3.1191442,Q3 2020,HEALTH CARE,"","",59.8339
Watsco inc.,WSO,"",1994573.0,520084000.0,0.291,0.2194,83,254261.0,14.610081,addition,6.0682885,Q3 2012,INDUSTRIALS,"","",153.7873
Zai lab ltd,ZLAB,"",3865124.0,515724000.0,0.2885,0.29,84,14975.0,0.388946,addition,4.3628195,Q1 2019,HEALTH CARE,"","",47.3249
Eog resources inc,EOG,"",6978343.0,506138000.0,0.2832,0.1987,85,-180720.0,-2.524353,reduction,1.1956451,Q1 2001,ENERGY,"","",72.55
Glaukos corp,GKOS,"",5977576.0,501698000.0,0.2807,0.2037,86,1113052.0,22.881005,addition,13.0554154,Q4 2017,HEALTH CARE,"","",58.7756
Icici bank ltd. ads adr,IBN,"",30763701.0,493142000.0,0.2759,0.2419,87,1512420.0,5.17044,addition,0.8898761,Q1 2013,FINANCE,"","",8.8702
Markel corp. (holding co.),MKL,"",422604.0,481608000.0,0.2694,0.2463,88,-5758.0,-1.34419,reduction,3.0676366,Q4 2004,FINANCE,"","",526.09
Zillow group inc. class b,ZG,"",3568034.0,468769000.0,0.2623,0.2405,89,388568.0,12.221172,addition,5.8382231,Q1 2013,COMMUNICATIONS,"","",44.1237
Pinterest inc,PINS,"",6273376.0,464418000.0,0.2598,0.0,90,6272952.0,1479469.811321,addition,1.1782682,Q4 2020,COMMUNICATIONS,"","",74.0295
Vroom  inc.,VRM,"",11537367.0,449842000.0,0.2517,0.225,91,1668445.0,16.906051,addition,8.5084026,Q2 2020,CONSUMER DISCRETIONARY,"","",44.7211
Staar surgical co.,STAA,"",4170864.0,439651000.0,0.246,0.1035,92,1823987.0,77.719753,addition,8.9571051,Q4 2016,HEALTH CARE,"","",62.9893
Companhia vale de rio doce s.a. adr,VALE,"",23078653.0,401106000.0,0.2244,0.2217,93,-694215.0,-2.920199,reduction,0.4367256,Q1 2019,MATERIALS,"","",12.52
Copa holdings s.a.,CPA,"",4842373.0,391216000.0,0.2189,0.215,94,-158663.0,-3.172603,reduction,15.4521515,Q2 2012,TRANSPORTS,"","",80.96
Iac/interactivecorp,IAC,"",2495228.0,359110000.0,0.2009,,95,2495228.0,,new,2.0869550,Q1 2021,COMMUNICATIONS,"","",143.9188
Penumbra inc,PEN,"",1283385.0,347259000.0,0.1943,0.1127,96,126619.0,10.945948,addition,3.5210728,Q3 2017,HEALTH CARE,"","",148.2321
Lemonade  inc.,LMND,"",3640646.0,339053000.0,0.1897,0.2238,97,358344.0,10.91746,addition,5.9408235,Q3 2020,FINANCE,"","",56.3098
Sana biotechnology inc,SANA,"",9987545.0,334284000.0,0.187,,98,9987545.0,,new,5.3265243,Q1 2021, ,"","",33.47
Alphabet inc. class a,GOOGL,"",160248.0,330516000.0,0.1849,0.212,99,-57139.0,-26.28446,reduction,0.0532851,Q1 2008,COMMUNICATIONS,"","",910.54
Oscar health  inc.,OSCR,"",12264921.0,329682000.0,0.1844,,100,12264921.0,,new,6.0376691,Q1 2021,FINANCE,"","",26.88
Howard hughes corp (the),HHC,"",3436603.0,326923000.0,0.1829,0.1525,101,-35726.0,-1.028877,reduction,6.2338974,Q1 2014,REAL ESTATE,"","",90.7
Jumia technologies ag,JMIA,"",9171365.0,325217000.0,0.1819,0.2012,102,213662.0,2.385232,addition,10.2325154,Q2 2019,CONSUMER DISCRETIONARY,"","",26.1227
Snowflake  inc.,SNOW,"",1418156.0,325155000.0,0.1819,0.1557,103,424255.0,42.685841,addition,2.7971519,Q3 2020,INFORMATION TECHNOLOGY,"","",244.5023
Stericycle inc.,SRCL,"",4728044.0,319191000.0,0.1786,0.1839,104,-37167.0,-0.779965,reduction,5.1611021,Q1 2016,INDUSTRIALS,"","",86.12
Lendingtree inc,TREE,"",1418251.0,302088000.0,0.169,0.2055,105,69557.0,5.15736,addition,10.8029563,Q1 2016,FINANCE,"","",267.9748
Interactive brokers group inc,IBKR,"",4113068.0,300418000.0,0.1681,0.1419,106,-72369.0,-1.729067,reduction,4.5282941,Q1 2016,FINANCE,"","",40.44
Westinghouse air brake technologies corp,WAB,"",3661511.0,289844000.0,0.1622,0.1516,107,-58593.0,-1.575037,reduction,1.9383738,Q1 2016,INDUSTRIALS,"","",75.79
Kingsoft cloud holdings limited adr,KC,"",7287414.0,286542000.0,0.1603,0.1781,108,-59082.0,-0.80422,reduction,3.3425781,Q4 2020,INFORMATION TECHNOLOGY,"","",43.55
Stitch fix inc,SFIX,"",5666087.0,280698000.0,0.157,0.1703,109,454401.0,8.718887,addition,8.3131668,Q4 2017,CONSUMER DISCRETIONARY,"","",27.989
Autohome inc adr,ATHM,"",2932571.0,273521000.0,0.153,0.1656,110,-55218.0,-1.848122,reduction,2.4627467,Q2 2015,COMMUNICATIONS,"","",40.38
Cemex s.a. de c.v. series a (sponsored adr) adr,CX,"",38907416.0,271184000.0,0.1517,0.1133,111,-459061.0,-1.166122,reduction,2.6415570,Q2 2009,MATERIALS,"","",7.07
Lufax holding ltd ads,LU,"",18287076.0,265529000.0,0.1486,0.1347,112,1244116.0,7.299882,addition,0.7420510,Q4 2020,COMMUNICATIONS,"","",14.2218
Snap inc class a,SNAP,"",5041675.0,263629000.0,0.1475,0.0001,113,5039615.0,244641.504854,addition,0.4023729,Q2 2018,UTILITIES AND TELECOMMUNICATIONS,"","",52.2891
10x genomics inc,TXG,"",1396126.0,252698000.0,0.1414,0.0611,114,621106.0,80.140642,addition,1.6220587,Q1 2020,HEALTH CARE,"","",152.7887
Upwork inc,UPWK,"",5236773.0,234450000.0,0.1312,0.0858,115,769212.0,17.217717,addition,4.1906830,Q2 2019,COMMUNICATIONS,"","",22.8023
Li auto inc. ads,LI,"",9176168.0,229404000.0,0.1283,,116,9176168.0,,new,1.2626513,Q1 2021,CONSUMER DISCRETIONARY,"","",25.0
Vir biotechnology  inc.,VIR,"",3817148.0,195705000.0,0.1095,0.0558,117,72200.0,1.927931,addition,2.9859536,Q4 2019,HEALTH CARE,"","",39.6539
Dada nexus ltd. ads,DADA,"",7197208.0,195333000.0,0.1093,0.1276,118,916364.0,14.589823,addition,3.0579241,Q2 2020,COMMUNICATIONS,"","",34.0691
Deere & co.,DE,"",512900.0,191896000.0,0.1074,0.0541,119,151759.0,42.022091,addition,0.1636363,Q1 2020,INDUSTRIALS,"","",252.1871
Banco bradesco s.a. adr,BBD,"",40818225.0,191846000.0,0.1073,0.0971,120,7660504.0,23.103228,addition,0.9203438,Q4 2016,FINANCE,"","",5.9022
Ritchie brothers auctioneers  inc.,RBA,"",3213330.0,188130000.0,0.1053,0.2809,121,-4046149.0,-55.73608,reduction,2.9227273,Q3 2006,INDUSTRIALS,"","",22.42
Credicorp ltd adr,BAP,"",1327983.0,181362000.0,0.1015,0.1656,122,-485848.0,-26.785737,reduction,1.4070252,Q4 2007,FINANCE,"","",158.92
Tata motors ltd adr,TTM,"",8681807.0,180495000.0,0.101,0.048,123,1831724.0,26.740172,addition,1.3073799,Q3 2020,INDUSTRIALS,"","",13.4127
Heico corp.  class a,HEI.A,"",1584372.0,179985000.0,0.1007,0.0886,124,224736.0,16.52913,addition,1.9545510,Q2 2017,INDUSTRIALS,"","",66.719
Itau unibnco adr,ITUB,"",43978348.48,179830000.0,0.1006,0.1265,125,-1297138.53,-2.864991,reduction,0.7481843,Q3 2003,FINANCE,"","",6.84
Yext inc,YEXT,"",12315956.0,178335000.0,0.0998,0.101,126,775832.0,6.722909,addition,9.8679725,Q3 2018,INFORMATION TECHNOLOGY,"","",19.4461
Burning rock biotech ltd. ads,BNR,"",6582128.0,177190000.0,0.0991,0.0203,127,5004571.0,317.23551,addition,7.6111840,Q2 2020,HEALTH CARE,"","",26.5197
Xylem inc,XYL,"",1611912.0,169541000.0,0.0949,0.0643,128,477666.0,42.113087,addition,0.8937267,Q1 2017,INDUSTRIALS,"","",89.7416
Hdfc bank ltd adr,HDB,"",2104890.0,163529000.0,0.0915,0.0867,129,-50609.0,-2.347902,reduction,0.1147028,Q1 2015,FINANCE,"","",21.09
Jd.com inc adr,JD,"",1830342.0,154353000.0,0.0864,0.0915,130,-41014.0,-2.191673,reduction,0.1366481,Q2 2014,CONSUMER DISCRETIONARY,"","",34.59
Blackline inc,BL,"",1371086.0,148626000.0,0.0832,0.0934,131,112476.0,8.936525,addition,2.3726779,Q1 2018,INFORMATION TECHNOLOGY,"","",67.0181
Coursera inc,COUR,"",3289132.0,148011000.0,0.0828,,132,3289132.0,,new,2.5248576,Q1 2021,INFORMATION TECHNOLOGY,"","",45.0
Pacira biosciences inc,PCRX,"",2095481.0,146872000.0,0.0822,0.0654,133,131686.0,6.70569,addition,4.7772808,Q3 2015,HEALTH CARE,"","",47.4858
Trip.com group ltd,TCOM,"",3558770.0,141034000.0,0.0789,0.1401,134,-3904351.0,-52.315258,reduction,0.6000593,Q4 2007,CONSUMER DISCRETIONARY,"","",38.77
Ecolab inc.,ECL,"",654043.0,140011000.0,0.0783,0.0448,135,281667.0,75.640482,addition,0.2286239,Q1 2017,MATERIALS,"","",204.7214
Huya inc,HUYA,"",7061634.0,137561000.0,0.077,0.0333,136,4058903.0,135.173714,addition,8.5141291,Q1 2020,INFORMATION TECHNOLOGY,"","",19.6416
Codexis inc,CDXS,"",5930551.0,135750000.0,0.0759,0.0704,137,135153.0,2.332075,addition,9.2088277,Q1 2015,MATERIALS,"","",11.6912
Petroleo brasileiro sa petrobras class a adr,PBR.A,"",14738406.0,125866000.0,0.0704,0.0773,138,2174070.0,17.303501,addition,0.5261797,Q2 2018,ENERGY,"","",9.5374
Rubius therapeutics inc,RUBY,"",4693871.0,124388000.0,0.0696,0.0199,139,-16190.0,-0.343732,reduction,5.7819130,Q3 2018,HEALTH CARE,"","",21.82
Fastenal co.,FAST,"",2290312.0,115156000.0,0.0644,0.06,140,83458.0,3.781764,addition,0.3987720,Q3 2013,INDUSTRIALS,"","",15.8905
Trupanion inc,TRUP,"",1436890.0,109505000.0,0.0613,0.0959,141,-2333.0,-0.162101,reduction,3.6401076,Q3 2016,FINANCE,"","",22.32
Ozon holdings plc,OZON,"",1930154.0,108224000.0,0.0605,0.0458,142,-59036.0,-2.967841,reduction,0.9270542,Q4 2020,CONSUMER DISCRETIONARY,"","",41.41
Chargepoint holdings inc,CHPT,"",4000000.0,106800000.0,0.0598,,143,4000000.0,,new,10.1872664,Q1 2021,FINANCE,"","",26.7
Aerovironment inc,AVAV,"",918600.0,106613000.0,0.0596,0.0444,144,580.0,0.063179,addition,3.7225723,Q3 2012,INDUSTRIALS,"","",55.858
Irobot corp,IRBT,"",864527.0,105628000.0,0.0591,0.0383,145,8266.0,0.96536,addition,3.0657918,Q4 2010,CONSUMER DISCRETIONARY,"","",51.4825
Ares capital corp,ARCC,"",5554970.0,103933000.0,0.0581,0.0177,146,3674100.0,195.340454,addition,No Data,Q2 2020,FINANCE,"","",17.2642
Everbridge inc,EVBG,"",785469.0,95184000.0,0.0533,0.0545,147,128914.0,19.634913,addition,2.1670815,Q4 2020,INFORMATION TECHNOLOGY,"","",144.4926
United parcel service  inc. class b,UPS,"",541662.0,92077000.0,0.0515,0.0479,148,30877.0,6.045009,addition,0.0752824,Q2 2008,TRANSPORTS,"","",108.6481
Cloudera inc,CLDR,"",7340680.0,89336000.0,0.05,0.0522,149,603552.0,8.958595,addition,2.5191149,Q3 2020,INFORMATION TECHNOLOGY,"","",11.4266
Cyberark software ltd,CYBR,"",676982.0,87560000.0,0.049,0.0583,150,29019.0,4.478496,addition,1.7757530,Q2 2018,INFORMATION TECHNOLOGY,"","",86.8528
Eventbrite inc,EB,"",3908734.0,86618000.0,0.0485,0.0354,151,399332.0,11.378919,addition,5.6011472,Q1 2019,COMMUNICATIONS,"","",17.7516
Makemytrip ltd,MMYT,"",2642107.0,83438000.0,0.0467,0.0433,152,9194.0,0.349195,addition,4.1551119,Q1 2017,CONSUMER DISCRETIONARY,"","",30.3244
Ipg photonics corp,IPGP,"",377017.0,79527000.0,0.0445,0.0433,153,29152.0,8.380262,addition,0.7042625,Q4 2012,INFORMATION TECHNOLOGY,"","",135.585
Procter & gamble co. (oh) (1905),PG,"",578298.0,78319000.0,0.0438,0.0424,154,30450.0,5.558111,addition,0.0234844,Q2 2015,CONSUMER STAPLES,"","",92.8847
Shockwave medical inc,SWAV,"",580278.0,75587000.0,0.0423,0.0289,155,79835.0,15.952866,addition,1.6654199,Q3 2019,HEALTH CARE,"","",67.5276
Avangrid inc,AGR,"",1486287.0,74032000.0,0.0414,0.0375,156,1983.0,0.133598,addition,0.4804213,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,"","",46.055
Liveramp holdings inc,RAMP,"",1385419.0,71875000.0,0.0402,0.0491,157,179432.0,14.878436,addition,2.0702797,Q4 2019,INFORMATION TECHNOLOGY,"","",48.8159
Q2 holdings inc,QTWO,"",717321.0,71875000.0,0.0402,0.0462,158,61403.0,9.361384,addition,1.2901570,Q2 2020,COMMUNICATIONS,"","",90.5257
Liveperson inc.,LPSN,"",1289842.0,68026000.0,0.0381,0.0431,159,46216.0,3.71623,addition,1.9028693,Q3 2020,COMMUNICATIONS,"","",52.7207
