Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Workday inc,WDAY,"",8308544.0,1990810000.0,1.108,1.2151,23,106280.0,1.29574,addition,4.6158578,Q4 2012,COMMUNICATIONS,"","",114.6887
Sea ltd adr,SE,"",8869964.0,1765567000.0,0.9826,0.982,24,-388431.0,-4.195446,reduction,1.7326468,Q4 2017,INFORMATION TECHNOLOGY,"","",46.41
Wayfair inc class a,W,"",7685727.0,1735514000.0,0.9659,1.508,25,160495.0,2.132758,addition,10.5556055,Q3 2015,CONSUMER DISCRETIONARY,"","",124.1678
Moodys corp,MCO,"",5426323.0,1574936000.0,0.8765,1.1046,26,-107846.0,-1.94873,reduction,2.8894159,Q4 2001,FINANCE,"","",63.36
Intuitive surgical inc,ISRG,"",5731431.0,1562961000.0,0.8698,0.9171,27,100245.0,1.780176,addition,1.6251705,Q3 2009,HEALTH CARE,"","",68.1013
Atlassian corp plc,TEAM,"",6576802.0,1538116000.0,0.856,0.8135,28,78271.0,1.204441,addition,4.9762788,Q2 2016,INFORMATION TECHNOLOGY,"","",33.8491
Microsoft corp.,MSFT,"",6860324.0,1525874000.0,0.8492,1.0168,29,-160023.0,-2.279417,reduction,0.0907391,Q1 2001,INFORMATION TECHNOLOGY,"","",121.87
Teladoc health inc,TDOC,"",7238667.0,1447444000.0,0.8056,0.9423,30,996628.0,15.966385,addition,4.9935359,Q1 2017,HEALTH CARE,"","",97.0681
Chegg inc,CHGG,"",15985840.0,1444002000.0,0.8036,0.7741,31,249377.0,1.584708,addition,12.4103174,Q4 2017,CONSUMER DISCRETIONARY,"","",34.544
Novocure ltd,NVCR,"",8261075.0,1429497000.0,0.7956,0.6227,32,136430.0,1.679212,addition,8.1152249,Q4 2017,HEALTH CARE,"","",43.6822
Carvana co,CVNA,"",5806161.0,1390807000.0,0.774,0.8742,33,114395.0,2.009833,addition,8.2265016,Q3 2020,CONSUMER DISCRETIONARY,"","",223.3847
Anthem inc,ANTM,"",3951669.0,1268842000.0,0.7062,0.7478,34,-91681.0,-2.267451,reduction,1.5889025,Q4 2014,HEALTH CARE,"","",91.96
Salesforce.com inc.,CRM,"",5614737.0,1249448000.0,0.6954,0.9542,35,101177.0,1.835058,addition,0.6118041,Q1 2011,INFORMATION TECHNOLOGY,"","",59.0107
Alnylam pharmaceuticals inc,ALNY,"",9132422.0,1186941000.0,0.6606,0.8915,36,240934.0,2.709715,addition,7.8605282,Q3 2010,HEALTH CARE,"","",87.4716
Ryanair holdings adr,RYAAY,"",10492639.0,1153980000.0,0.6422,0.6014,37,-189290.0,-1.772058,reduction,4.6531911,Q2 2010,TRANSPORTS,"","",58.88
Beigene ltd adr,BGNE,"",4247827.0,1097596000.0,0.6108,0.2831,38,2812638.0,195.976837,addition,4.6582467,Q1 2016,HEALTH CARE,"","",254.7613
Ke holdings inc.,BEKE,"",17631431.0,1085038000.0,0.6039,0.6218,39,2901701.0,19.699621,addition,1.4957363,Q3 2020,INFORMATION TECHNOLOGY,"","",61.3395
Roku inc,ROKU,"",3132766.0,1040141000.0,0.5789,0.3229,40,649128.0,26.136176,addition,2.8744557,Q1 2019,INFORMATION TECHNOLOGY,"","",130.3094
Denali therapeutics inc,DNLI,"",12190256.0,1021056000.0,0.5683,0.2671,41,1363078.0,12.589412,addition,10.1654510,Q4 2017,HEALTH CARE,"","",27.165
Thermo fisher scientific  inc.,TMO,"",2181583.0,1016138000.0,0.5655,0.6804,42,-56300.0,-2.51577,reduction,0.5504389,Q4 2017,HEALTH CARE,"","",194.65
Twilio inc,TWLO,"",2992072.0,1012817000.0,0.5637,0.5094,43,-1913.0,-0.063895,reduction,1.9975893,Q2 2020,INFORMATION TECHNOLOGY,"","",227.97
Zillow group inc class c,Z,"",7745166.0,1005323000.0,0.5595,0.7949,44,-3617908.0,-31.839166,reduction,4.6689232,Q3 2015,COMMUNICATIONS,"","",44.62
Appian corp,APPN,"",6142402.0,995622000.0,0.5541,0.2631,45,242039.0,4.102104,addition,16.2350407,Q1 2019,INFORMATION TECHNOLOGY,"","",55.5888
Abiomed inc,ABMD,"",3041827.0,986159000.0,0.5488,0.5619,46,96574.0,3.278971,addition,6.7312124,Q4 2015,HEALTH CARE,"","",220.8876
Arthur j. gallagher & co inc,AJG,"",7962276.0,985012000.0,0.5482,0.5945,47,-215131.0,-2.630797,reduction,4.1400755,Q4 2017,FINANCE,"","",68.93
Taiwan semiconductor manufacturing co ltd adr,TSM,"",8931444.0,973885000.0,0.542,0.5403,48,-746675.0,-7.715084,reduction,0.1722197,Q1 2016,INFORMATION TECHNOLOGY,"","",26.38
Teradyne inc,TER,"",7906303.0,947886000.0,0.5275,0.4417,49,-166002.0,-2.056439,reduction,4.7612319,Q1 2012,INFORMATION TECHNOLOGY,"","",18.77
Marketaxess holdings inc,MKTX,"",1593978.0,909459000.0,0.5061,0.5231,50,16426.0,1.041234,addition,4.1987139,Q1 2012,FINANCE,"","",157.0358
Farfetch ltd,FTCH,"",14154162.0,903176000.0,0.5026,0.2538,51,-497629.0,-3.39637,reduction,4.7654259,Q2 2019,CONSUMER DISCRETIONARY,"","",23.02
Netease inc adr,NTES,"",9001333.0,862057000.0,0.4798,0.5573,52,100693.0,1.131301,addition,1.3131659,Q3 2016,COMMUNICATIONS,"","",79.4803
Baidu inc adr,BIDU,"",3948022.0,853720000.0,0.4751,0.3441,53,354.0,0.008967,addition,1.4479989,Q1 2008,COMMUNICATIONS,"","",89.0214
Wix.com ltd,WIX,"",3285177.0,821163000.0,0.457,0.6152,54,-220320.0,-6.284986,reduction,5.9043162,Q4 2015,COMMUNICATIONS,"","",76.76
Tencent music entertainment group,TME,"",42552448.0,818708000.0,0.4556,0.4376,55,-476389.0,-1.107139,reduction,2.5366087,Q4 2018,INFORMATION TECHNOLOGY,"","",13.88
Estee lauder companies inc.,EL,"",3045535.0,810690000.0,0.4512,0.4719,56,-94758.0,-3.017489,reduction,1.3443802,Q4 2015,CONSUMER STAPLES,"","",199.4
Martin marietta materials inc.,MLM,"",2701126.0,767039000.0,0.4269,0.4358,57,12150.0,0.451845,addition,4.3374719,Q1 2013,MATERIALS,"","",143.873
Booking holdings inc. (priceline),BKNG,"",336474.0,749418000.0,0.4171,0.392,58,3669.0,1.102447,addition,0.8215718,Q2 2020,CONSUMER DISCRETIONARY,"","",1659.3411
Cbre group inc common stock class a,CBRE,"",11141718.0,698808000.0,0.3889,0.1875,59,5345602.0,92.227312,addition,3.3213625,Q2 2020,REAL ESTATE,"","",53.6162
Mettler-toledo international  inc.,MTD,"",598272.0,681838000.0,0.3795,0.403,60,-7704.0,-1.271337,reduction,2.5143223,Q2 2010,INFORMATION TECHNOLOGY,"","",277.41
Beyond meat inc,BYND,"",5322371.0,665296000.0,0.3703,0.3483,61,2276268.0,74.727217,addition,8.4946373,Q2 2020,CONSUMER STAPLES,"","",147.8528
Resmed inc.,RMD,"",3081254.0,654951000.0,0.3645,0.3699,62,-52114.0,-1.663194,reduction,2.1262469,Q3 2016,HEALTH CARE,"","",65.95
Broadridge financial solutions inc,BR,"",4067731.0,623176000.0,0.3468,0.3807,63,-121085.0,-2.890674,reduction,3.5182056,Q2 2019,INFORMATION TECHNOLOGY,"","",126.11
First republic bank (ca),FRC,"",4220308.0,620089000.0,0.3451,0.3116,64,70628.0,1.702011,addition,2.4506870,Q1 2012,FINANCE,"","",63.6573
Albemarle corp.,ALB,"",4196156.0,619016000.0,0.3445,0.2664,65,-137147.0,-3.164953,reduction,3.9416369,Q1 2017,MATERIALS,"","",84.81
Datadog inc,DDOG,"",6121892.0,602638000.0,0.3354,0.3909,66,564935.0,10.166265,addition,2.9425272,Q3 2020,INFORMATION TECHNOLOGY,"","",101.8167
Chewy inc,CHWY,"",6640404.0,596907000.0,0.3322,0.2442,67,171632.0,2.653239,addition,6.9672873,Q2 2019,CONSUMER DISCRETIONARY,"","",37.8994
Redfin corp,RDFN,"",8616479.0,591349000.0,0.3291,0.2886,68,222013.0,2.644754,addition,8.4191336,Q3 2017,REAL ESTATE,"","",23.6204
Petroleo brasileiro sa (petrobras) adr,PBR,"",52629207.0,591026000.0,0.3289,0.2528,69,1075242.0,2.085663,addition,0.8069364,Q4 2016,ENERGY,"","",9.3786
Siteone landscape supply inc,SITE,"",3650989.0,579157000.0,0.3223,0.3138,70,-85819.0,-2.296586,reduction,8.2543706,Q2 2017,INDUSTRIALS,"","",58.47
Seagen inc,SGEN,"",3243779.0,568115000.0,0.3162,0.444,71,-51130.0,-1.551788,reduction,1.7931794,Q4 2009,HEALTH CARE,"","",35.03
Lyft inc,LYFT,"",11229613.0,551711000.0,0.307,0.2094,72,191951.0,1.739055,addition,3.6374703,Q1 2019,CONSUMER DISCRETIONARY,"","",40.8048
Stellantis nv,STLA,"",29705863.0,532841000.0,0.2965,0.2588,73,-912412.0,-2.979959,reduction,1.8864285,Q4 2014,CONSUMER DISCRETIONARY,"","",7.04
Service corp. international  inc.,SCI,"",10832692.0,531885000.0,0.296,0.3216,74,-239072.0,-2.159295,reduction,6.2709647,Q3 2018,CONSUMER DISCRETIONARY,"","",42.93
Axon enterprise inc,AXON,"",4329299.0,530469000.0,0.2952,0.269,75,21544.0,0.500121,addition,6.8124405,Q4 2018,INDUSTRIALS,"","",63.4256
Zai lab ltd,ZLAB,"",3850149.0,521079000.0,0.29,0.2063,76,247713.0,6.876264,addition,5.1079574,Q1 2019,HEALTH CARE,"","",46.9948
Ritchie brothers auctioneers  inc.,RBA,"",7259479.0,504737000.0,0.2809,0.3047,77,-211628.0,-2.832619,reduction,6.6168305,Q3 2006,INDUSTRIALS,"","",22.42
Markel corp. (holding co.),MKL,"",428362.0,442626000.0,0.2463,0.2965,78,-13861.0,-3.134391,reduction,3.1090099,Q4 2004,FINANCE,"","",526.09
Costar group inc,CSGP,"",4776950.0,441525000.0,0.2457,0.265,79,241680.0,5.3289,addition,1.2118678,Q3 2016,INDUSTRIALS,"","",411.7806
Icici bank ltd. ads adr,IBN,"",29251281.0,434674000.0,0.2419,0.1847,80,1960331.0,7.183081,addition,0.8473991,Q1 2013,FINANCE,"","",8.4971
Zillow group inc. class b,ZG,"",3179466.0,432216000.0,0.2405,0.2549,81,-466119.0,-12.785849,reduction,5.2494412,Q1 2013,COMMUNICATIONS,"","",33.46
Vroom  inc.,VRM,"",9868922.0,404330000.0,0.225,0.1522,82,5599391.0,131.147683,addition,7.5774112,Q2 2020,CONSUMER DISCRETIONARY,"","",45.6899
Lemonade  inc.,LMND,"",3282302.0,402083000.0,0.2238,0.1084,83,115717.0,3.654315,addition,5.8000907,Q3 2020,FINANCE,"","",52.2858
Companhia vale de rio doce s.a. adr,VALE,"",23772868.0,398433000.0,0.2217,0.232,84,-8074270.0,-25.353204,reduction,0.4634168,Q1 2019,MATERIALS,"","",12.52
Watsco inc.,WSO,"",1740312.0,394268000.0,0.2194,0.2718,85,45380.0,2.677394,addition,5.2983549,Q3 2012,INDUSTRIALS,"","",138.1566
Curevac n.v.,CVAC,"",4801656.0,389271000.0,0.2166,0.1249,86,905181.0,23.230766,addition,2.6980415,Q3 2020,HEALTH CARE,"","",53.0575
Copa holdings s.a.,CPA,"",5001036.0,386231000.0,0.215,0.1697,87,105431.0,2.153585,addition,15.9178863,Q2 2012,TRANSPORTS,"","",80.9597
Alphabet inc. class a,GOOGL,"",217387.0,381000000.0,0.212,0.1932,88,25931.0,13.544104,addition,0.0723072,Q1 2008,COMMUNICATIONS,"","",910.5355
Lendingtree inc,TREE,"",1348694.0,369259000.0,0.2055,0.2886,89,-16989.0,-1.243993,reduction,10.2740706,Q1 2016,FINANCE,"","",270.81
Glaukos corp,GKOS,"",4864524.0,366104000.0,0.2037,0.1495,90,479628.0,10.938184,addition,10.8193298,Q4 2017,HEALTH CARE,"","",53.0224
Jumia technologies ag,JMIA,"",8957703.0,361443000.0,0.2012,0.0496,91,-59797.0,-0.663122,reduction,10.0426463,Q2 2019,CONSUMER DISCRETIONARY,"","",25.9
Eog resources inc,EOG,"",7159063.0,357022000.0,0.1987,0.1813,92,-165096.0,-2.254129,reduction,1.2271730,Q1 2001,ENERGY,"","",72.55
Stericycle inc.,SRCL,"",4765211.0,330372000.0,0.1839,0.211,93,-93646.0,-1.927326,reduction,5.2048961,Q1 2016,INDUSTRIALS,"","",86.12
Slack technologies inc,WORK2,"",7727803.0,326422000.0,0.1817,0.1601,94,-928815.0,-10.729537,reduction,1.5753491,Q3 2019,INFORMATION TECHNOLOGY,"","",30.12
Kingsoft cloud holdings limited adr,KC,"",7346496.0,319940000.0,0.1781,,95,7346496.0,,new,3.3696777,Q4 2020,INFORMATION TECHNOLOGY,"","",43.55
Stitch fix inc,SFIX,"",5211686.0,306030000.0,0.1703,0.0933,96,215236.0,4.307779,addition,8.2853540,Q4 2017,CONSUMER DISCRETIONARY,"","",26.1146
Jefferies financial group inc. (talcott national - leucadia national),JEF,"",12231542.0,300896000.0,0.1675,0.1559,97,-349174.0,-2.77547,reduction,4.8974947,Q4 2014,FINANCE,"","",21.08
Autohome inc adr,ATHM,"",2987789.0,297644000.0,0.1656,0.206,98,-128700.0,-4.129647,reduction,2.5091183,Q2 2015,COMMUNICATIONS,"","",40.38
Credicorp ltd adr,BAP,"",1813831.0,297504000.0,0.1656,0.1632,99,-97181.0,-5.085316,reduction,2.2842781,Q4 2007,FINANCE,"","",158.92
Snowflake  inc.,SNOW,"",993901.0,279684000.0,0.1557,0.2247,100,-306085.0,-23.545254,reduction,1.9603570,Q3 2020,INFORMATION TECHNOLOGY,"","",251.0
Howard hughes corp (the),HHC,"",3472329.0,274071000.0,0.1525,0.1338,101,98072.0,2.906477,addition,6.3221994,Q1 2014,REAL ESTATE,"","",90.698
Westinghouse air brake technologies corp,WAB,"",3720104.0,272312000.0,0.1516,0.1596,102,-25700.0,-0.686101,reduction,1.9545913,Q1 2016,INDUSTRIALS,"","",75.79
S&p global inc. (mcgraw-hill inc.),SPGI,"",797467.0,262151000.0,0.1459,0.2064,103,-33742.0,-4.059388,reduction,0.3314509,Q2 2020,COMMUNICATIONS,"","",329.48
Interactive brokers group inc,IBKR,"",4185437.0,254978000.0,0.1419,0.1775,104,-1147527.0,-21.517621,reduction,4.6111958,Q1 2016,FINANCE,"","",40.44
Trip.com group ltd,TCOM,"",7463121.0,251731000.0,0.1401,0.2508,105,-4233866.0,-36.19621,reduction,1.2583884,Q4 2007,CONSUMER DISCRETIONARY,"","",38.77
Lufax holding ltd ads,LU,"",17042960.0,242010000.0,0.1347,,106,17042960.0,,new,0.6990131,Q4 2020,COMMUNICATIONS,"","",14.2
Dada nexus ltd. ads,DADA,"",6280844.0,229250000.0,0.1276,0.0133,107,5551150.0,760.750397,addition,2.6886353,Q2 2020,COMMUNICATIONS,"","",35.0803
Itau unibnco adr,ITUB,"",45275487.01,227310000.0,0.1265,0.1022,108,44344.86,0.098041,addition,0.3823342,Q3 2003,FINANCE,"","",6.8393
Doordash  inc.,DASH,"",1560591.0,222773000.0,0.124,,109,1560591.0,,new,0.5450074,Q4 2020,CONSUMER DISCRETIONARY,"","",142.75
Cemex s.a. de c.v. series a (sponsored adr) adr,CX,"",39366477.0,203524000.0,0.1133,0.1023,110,277884.0,0.710908,addition,2.6058208,Q2 2009,MATERIALS,"","",7.0665
Penumbra inc,PEN,"",1156766.0,202434000.0,0.1127,0.1465,111,62089.0,5.671901,addition,3.1856969,Q3 2017,HEALTH CARE,"","",134.838
Staar surgical co.,STAA,"",2346877.0,185920000.0,0.1035,0.0904,112,25405.0,1.094349,addition,5.0897614,Q4 2016,HEALTH CARE,"","",30.0184
Yext inc,YEXT,"",11540124.0,181411000.0,0.101,0.1213,113,-66532.0,-0.573223,reduction,9.4384929,Q3 2018,INFORMATION TECHNOLOGY,"","",19.78
Banco bradesco s.a. adr,BBD,"",33157721.0,174410000.0,0.0971,0.0751,114,1349063.0,4.241182,addition,0.6005393,Q4 2016,FINANCE,"","",6.1809
Trupanion inc,TRUP,"",1439223.0,172290000.0,0.0959,0.0778,115,6677.0,0.466093,addition,3.6700881,Q3 2016,FINANCE,"","",22.3239
Blackline inc,BL,"",1258610.0,167875000.0,0.0934,0.0773,116,6942.0,0.55462,addition,2.1982545,Q1 2018,INFORMATION TECHNOLOGY,"","",63.3186
Jd.com inc adr,JD,"",1871356.0,164493000.0,0.0915,0.1362,117,-677842.0,-26.590402,reduction,0.1207422,Q2 2014,CONSUMER DISCRETIONARY,"","",34.59
Heico corp.  class a,HEI.A,"",1359636.0,159159000.0,0.0886,0.0837,118,-11593.0,-0.845446,reduction,1.6780104,Q2 2017,INDUSTRIALS,"","",58.97
Hdfc bank ltd adr,HDB,"",2155499.0,155756000.0,0.0867,0.0725,119,49205.0,2.336094,addition,0.1174092,Q1 2015,FINANCE,"","",21.0855
Upwork inc,UPWK,"",4467561.0,154220000.0,0.0858,0.0452,120,705207.0,18.743771,addition,3.6597288,Q2 2019,COMMUNICATIONS,"","",19.016
Exact sciences corp,EXAS,"",1149244.0,152264000.0,0.0847,0.0708,121,140565.0,13.935553,addition,0.6810419,Q3 2017,HEALTH CARE,"","",80.9696
Petroleo brasileiro sa petrobras class a adr,PBR.A,"",12564336.0,138962000.0,0.0773,0.0468,122,2909259.0,30.131909,addition,0.1926425,Q2 2018,ENERGY,"","",9.7075
Anaplan inc,PLAN,"",1871940.0,134499000.0,0.0749,0.0807,123,296.0,0.015815,addition,1.3192708,Q4 2018,INFORMATION TECHNOLOGY,"","",26.5472
Palantir technologies inc.,PLTR,"",5624297.0,132452000.0,0.0737,,124,5624297.0,,new,0.3821288,Q4 2020,INFORMATION TECHNOLOGY,"","",23.55
Codexis inc,CDXS,"",5795398.0,126513000.0,0.0704,0.0433,125,434137.0,8.097666,addition,9.1169169,Q1 2015,MATERIALS,"","",11.432
Pacira biosciences inc,PCRX,"",1963795.0,117513000.0,0.0654,0.0728,126,204806.0,11.643393,addition,4.5203218,Q3 2015,HEALTH CARE,"","",45.9744
Xylem inc,XYL,"",1134246.0,115455000.0,0.0643,0.0446,127,363992.0,47.2561,addition,0.6293256,Q1 2017,INDUSTRIALS,"","",83.2373
10x genomics inc,TXG,"",775020.0,109743000.0,0.0611,0.0439,128,263573.0,51.534763,addition,0.9668883,Q1 2020,HEALTH CARE,"","",130.1835
Fastenal co.,FAST,"",2206854.0,107761000.0,0.06,0.0696,129,-34170.0,-1.524749,reduction,0.3844336,Q3 2013,INDUSTRIALS,"","",14.59
Cyberark software ltd,CYBR,"",647963.0,104704000.0,0.0583,0.0458,130,5220.0,0.812144,addition,1.6729671,Q2 2018,INFORMATION TECHNOLOGY,"","",84.9524
Vir biotechnology  inc.,VIR,"",3744948.0,100290000.0,0.0558,0.0878,131,29060.0,0.782047,addition,2.9397822,Q4 2019,HEALTH CARE,"","",39.4311
Everbridge inc,EVBG,"",656555.0,97873000.0,0.0545,,132,656555.0,,new,1.8782356,Q4 2020,INFORMATION TECHNOLOGY,"","",149.07
Deere & co.,DE,"",361141.0,97165000.0,0.0541,0.0375,133,115728.0,47.156426,addition,0.1152475,Q1 2020,INDUSTRIALS,"","",200.9388
Cloudera inc,CLDR,"",6737128.0,93713000.0,0.0522,0.0426,134,1054978.0,18.566529,addition,2.3499785,Q3 2020,INFORMATION TECHNOLOGY,"","",11.3629
Liveramp holdings inc,RAMP,"",1205987.0,88266000.0,0.0491,0.0426,135,10850.0,0.907846,addition,1.8186406,Q4 2019,INFORMATION TECHNOLOGY,"","",48.3555
Tata motors ltd adr,TTM,"",6850083.0,86311000.0,0.048,0.0142,136,4588700.0,202.915649,addition,0.9520677,Q3 2020,INDUSTRIALS,"","",11.4413
United parcel service  inc. class b,UPS,"",510785.0,86016000.0,0.0479,0.058,137,5216.0,1.031709,addition,0.0714168,Q2 2008,TRANSPORTS,"","",104.9447
Q2 holdings inc,QTWO,"",655918.0,82993000.0,0.0462,0.0397,138,24436.0,3.869627,addition,1.2172966,Q2 2020,COMMUNICATIONS,"","",89.6183
Ozon holdings plc,OZON,"",1989190.0,82372000.0,0.0458,,139,1989190.0,,new,No Data,Q4 2020,CONSUMER DISCRETIONARY,"","",41.41
Ecolab inc.,ECL,"",372376.0,80567000.0,0.0448,0.0296,140,157224.0,73.075779,addition,0.1304545,Q1 2017,MATERIALS,"","",197.6457
Yatsen holding ltd ads,YSG,"",4711704.0,80099000.0,0.0446,,141,4711704.0,,new,0.7080149,Q4 2020,CONSUMER DISCRETIONARY,"","",17.0
Aerovironment inc,AVAV,"",918020.0,79775000.0,0.0444,0.0377,142,5059.0,0.554131,addition,3.8085826,Q3 2012,INDUSTRIALS,"","",55.8222
Ipg photonics corp,IPGP,"",347865.0,77849000.0,0.0433,0.0392,143,13145.0,3.927163,addition,0.6526467,Q4 2012,INFORMATION TECHNOLOGY,"","",129.2719
Makemytrip ltd,MMYT,"",2632913.0,77750000.0,0.0433,0.0284,144,-47646.0,-1.777465,reduction,4.1406530,Q1 2017,CONSUMER DISCRETIONARY,"","",30.32
Liveperson inc.,LPSN,"",1243626.0,77391000.0,0.0431,0.0414,145,88254.0,7.638579,addition,1.8593446,Q3 2020,COMMUNICATIONS,"","",52.7167
Quantumscape,QS,"",913279.0,77126000.0,0.0429,,146,913279.0,,new,0.4397179,Q4 2020,CONSUMER DISCRETIONARY,"","",84.45
Procter & gamble co. (oh) (1905),PG,"",547848.0,76227000.0,0.0424,0.0524,147,576.0,0.105249,addition,0.0220942,Q2 2015,CONSUMER STAPLES,"","",90.5212
Berkeley lights  inc.,BLI,"",777060.0,69477000.0,0.0387,0.0318,148,171717.0,28.366893,addition,1.2072041,Q3 2020,HEALTH CARE,"","",79.2438
Irobot corp,IRBT,"",856261.0,68750000.0,0.0383,0.0447,149,175.0,0.020442,addition,3.0442305,Q4 2010,CONSUMER DISCRETIONARY,"","",50.796
Avangrid inc,AGR,"",1484304.0,67462000.0,0.0375,0.0515,150,1570.0,0.105885,addition,0.4795951,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,"","",46.0494
Brookfield renewable corporation class a,BEPC,"",1127548.0,65702000.0,0.0366,0.0304,151,-3726.5,-0.329407,reduction,0.6548643,Q3 2020,FINANCE,"","",26.05
Splunk inc,SPLK,"",377886.0,64199000.0,0.0357,0.0486,152,2873.0,0.766107,addition,0.2336656,Q4 2013,INFORMATION TECHNOLOGY,"","",96.6809
Ishares silver trust,SLV,"",2506900.0,63776000.0,0.0355,,153,2506900.0,,new,No Data,Q4 2020,FINANCE,"","",24.57
Eventbrite inc,EB,"",3509402.0,63519000.0,0.0354,0.0252,154,136052.0,4.033142,addition,5.1395941,Q1 2019,COMMUNICATIONS,"","",17.2541
Grifols s.a. adr,GRFS,"",3382932.0,62381000.0,0.0347,0.0393,155,89377.0,2.713694,addition,0.4941904,Q1 2020,HEALTH CARE,"","",20.0269
Pepsico inc. (loft  inc.),PEP,"",414285.0,61439000.0,0.0342,0.039,156,5610.0,1.372729,addition,0.0299782,Q2 2002,CONSUMER STAPLES,"","",104.4026
National instruments corp,NATI,"",1370910.0,60238000.0,0.0335,0.0234,157,418860.0,43.995588,addition,1.0445376,Q2 2015,INFORMATION TECHNOLOGY,"","",36.7245
Huya inc,HUYA,"",3002731.0,59845000.0,0.0333,0.0359,158,826282.0,37.964685,addition,1.2761423,Q1 2020,INFORMATION TECHNOLOGY,"","",19.8648
Dte energy co. (detroit edison),DTE,"",561919.08,58062000.0,0.0323,0.0378,159,816.63,0.14554,addition,0.2470707,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,"","",109.8568
