Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Salesforce.com inc.,CRM,"",5143006.0,963439000.0,0.7342,0.8366,32,-220346.0,-4.108364,reduction,0.5708109,Q1 2011,INFORMATION TECHNOLOGY,"","",41.94
Wix.com ltd,WIX,"",3646858.0,934398000.0,0.712,0.4093,33,-100589.0,-2.684201,reduction,7.0263541,Q4 2015,COMMUNICATIONS,"","",76.76
Sea ltd adr,SE,"",8685398.0,931422000.0,0.7098,0.4038,34,274426.0,3.262714,addition,1.8363288,Q4 2017,INFORMATION TECHNOLOGY,"","",39.3065
Resmed inc.,RMD,"",4549162.0,873440000.0,0.6656,0.7229,35,19016.0,0.419766,addition,3.1445437,Q3 2016,HEALTH CARE,"","",65.9491
Netease inc adr,NTES,"",10134435.0,870304000.0,0.6632,0.75,36,-650225.0,-6.029165,reduction,1.4784693,Q3 2016,COMMUNICATIONS,"","",66.98
Thermo fisher scientific  inc.,TMO,"",2265936.0,821039000.0,0.6256,0.6772,37,61814.0,2.804473,addition,0.5728000,Q4 2017,HEALTH CARE,"","",194.6527
Arthur j. gallagher & co inc,AJG,"",8314362.0,810567000.0,0.6177,0.6355,38,1118673.0,15.546433,addition,4.3424063,Q4 2017,FINANCE,"","",68.9301
Nio inc,NIO,"",97777594.0,754843000.0,0.5752,0.3064,39,-3966537.0,-3.898541,reduction,8.2550474,Q3 2018,CONSUMER DISCRETIONARY,"","",6.54
Teradyne inc,TER,"",8135195.0,687505000.0,0.5239,0.4804,40,-49684.0,-0.607022,reduction,4.8997655,Q1 2012,INFORMATION TECHNOLOGY,"","",18.77
Abiomed inc,ABMD,"",2845104.0,687263000.0,0.5237,0.4288,41,118724.0,4.354639,addition,6.3158200,Q4 2015,HEALTH CARE,"","",215.3992
Zillow group inc class c,Z,"",11443321.0,659249000.0,0.5024,0.4417,42,125935.0,1.112757,addition,5.0414211,Q3 2015,COMMUNICATIONS,"","",44.6245
Trip.com group ltd,TCOM,"",25000367.0,648009000.0,0.4938,1.0586,43,-16666419.0,-39.999291,reduction,4.2154177,Q4 2007,CONSUMER DISCRETIONARY,"","",38.77
Visa inc,V,"",3168803.0,612117000.0,0.4664,0.541,44,69564.0,2.244551,addition,0.1489193,Q4 2012,FINANCE,"","",56.8791
Seagen inc,SGEN,"",3382609.0,574772000.0,0.438,0.5351,45,-898201.0,-20.982034,reduction,1.9440659,Q4 2009,HEALTH CARE,"","",35.03
Martin marietta materials inc.,MLM,"",2745791.0,567198000.0,0.4322,0.5616,46,6672.0,0.243582,addition,4.4095736,Q1 2013,MATERIALS,"","",143.2443
Broadridge financial solutions inc,BR,"",4282210.0,540372000.0,0.4118,0.3684,47,696832.0,19.435384,addition,3.7295802,Q2 2019,INFORMATION TECHNOLOGY,"","",126.1146
Baidu inc adr,BIDU,"",4426509.0,530694000.0,0.4044,0.5693,48,-787196.0,-15.098591,reduction,1.2842887,Q1 2008,COMMUNICATIONS,"","",89.01
Cloudflare inc,NET,"",14238591.0,511877000.0,0.3901,,49,14238591.0,,new,4.6890247,Q2 2020,INFORMATION TECHNOLOGY,"","",35.95
Ryanair holdings adr,RYAAY,"",7425142.0,492584000.0,0.3754,0.4331,50,-104939.0,-1.393597,reduction,3.4058730,Q2 2010,TRANSPORTS,"","",48.84
Ionis phrmacutls,IONS,"",8218699.0,484575000.0,0.3693,0.448,51,-526984.0,-6.025647,reduction,5.8832310,Q3 2015,HEALTH CARE,"","",41.46
Mettler-toledo international  inc.,MTD,"",584531.0,470870000.0,0.3588,0.4375,52,-236.0,-0.040358,reduction,2.4384654,Q2 2010,INFORMATION TECHNOLOGY,"","",252.16
Novocure ltd,NVCR,"",7903720.0,468692000.0,0.3572,0.5644,53,167102.0,2.159884,addition,7.8184125,Q4 2017,HEALTH CARE,"","",39.5564
Twilio inc,TWLO,"",2068937.0,453966000.0,0.3459,,54,2068937.0,,new,1.4454514,Q2 2020,INFORMATION TECHNOLOGY,"","",219.42
Jd.com inc adr,JD,"",7304912.0,439608000.0,0.335,0.2807,55,908589.0,14.204864,addition,0.4697265,Q2 2014,CONSUMER DISCRETIONARY,"","",34.5856
Service corp. international  inc.,SCI,"",11207351.0,435854000.0,0.3321,0.4737,56,28295.0,0.253107,addition,6.3598988,Q3 2018,CONSUMER DISCRETIONARY,"","",42.9298
Siteone landscape supply inc,SITE,"",3811671.0,434416000.0,0.331,0.3025,57,19586.0,0.516497,addition,8.6322405,Q2 2017,INDUSTRIALS,"","",58.4667
Ritchie brothers auctioneers  inc.,RBA,"",10385264.0,423780000.0,0.3229,0.3834,58,15331.0,0.147841,addition,9.5987279,Q3 2006,INDUSTRIALS,"","",22.4173
Axon enterprise inc,AXON,"",4238622.0,415936000.0,0.317,0.3204,59,59598.0,1.426122,addition,6.6987089,Q4 2018,INDUSTRIALS,"","",62.6756
Markel corp. (holding co.),MKL,"",448799.0,414317000.0,0.3157,0.5435,60,-91829.0,-16.985617,reduction,3.2573981,Q4 2004,FINANCE,"","",526.09
Lendingtree inc,TREE,"",1371701.0,397149000.0,0.3026,0.2683,61,21279.0,1.57573,addition,10.4588988,Q1 2016,FINANCE,"","",270.8149
Kirby corp,KEX,"",7288255.0,390358000.0,0.2975,0.3428,62,9499.0,0.130503,addition,12.1394034,Q1 2016,TRANSPORTS,"","",69.7589
Eog resources inc,EOG,"",7452943.0,377566000.0,0.2877,0.29,63,1942.0,0.026064,addition,1.2800387,Q1 2001,ENERGY,"","",72.5543
First republic bank (ca),FRC,"",3526286.0,373751000.0,0.2848,0.3059,64,94296.0,2.74756,addition,2.0565159,Q1 2012,FINANCE,"","",53.9596
Lyft inc,LYFT,"",10994329.0,362923000.0,0.2766,0.1084,65,7267433.0,194.999619,addition,3.5834377,Q1 2019,CONSUMER DISCRETIONARY,"","",40.7117
Grubhub inc,GRUB1,"",2562766.0,360324000.0,0.2746,0.4309,66,-2319141.0,-47.504817,reduction,5.5571021,Q2 2015,COMMUNICATIONS,"","",41.14
Albemarle corp.,ALB,"",4421215.0,341361000.0,0.2601,0.2675,67,40373.0,0.921581,addition,4.1569186,Q1 2017,MATERIALS,"","",84.81
Redfin corp,RDFN,"",8131635.0,340797000.0,0.2597,0.1327,68,189504.0,2.38606,addition,8.1744166,Q3 2017,REAL ESTATE,"","",21.5361
Companhia vale de rio doce s.a. adr,VALE,"",32545090.0,335540000.0,0.2557,0.2743,69,2008490.0,6.57732,addition,0.6344182,Q1 2019,MATERIALS,"","",12.5244
Stellantis nv,STLA,"",31798112.0,319426000.0,0.2434,0.2699,70,-2752882.0,-7.967591,reduction,1.5713946,Q4 2014,CONSUMER DISCRETIONARY,"","",7.04
Costar group inc,CSGP,"",4417550.0,313942000.0,0.2392,0.2585,71,354210.0,8.717213,addition,1.1221427,Q3 2016,INDUSTRIALS,"","",372.1036
Interactive brokers group inc,IBKR,"",7150523.0,298677000.0,0.2276,0.3328,72,34997.0,0.49184,addition,1.7212601,Q1 2016,FINANCE,"","",40.4366
Petroleo brasileiro sa (petrobras) adr,PBR,"",35936901.0,297199000.0,0.2265,0.1931,73,3535270.0,10.910778,addition,0.5510019,Q4 2016,ENERGY,"","",10.2987
Watsco inc.,WSO,"",1658005.0,294628000.0,0.2245,0.2747,74,53843.0,3.356457,addition,4.3154177,Q3 2012,INDUSTRIALS,"","",133.6292
Estee lauder companies inc.,EL,"",1510545.0,285010000.0,0.2172,0.0272,75,1353086.0,859.32592,addition,0.4195974,Q4 2015,CONSUMER STAPLES,"","",179.0576
Roku inc,ROKU,"",2428182.0,282957000.0,0.2156,0.2215,76,91532.0,3.917232,addition,2.0124678,Q1 2019,INFORMATION TECHNOLOGY,"","",75.0547
S&p global inc. (mcgraw-hill inc.),SPGI,"",841712.0,277327000.0,0.2113,,77,841712.0,,new,0.3492581,Q2 2020,COMMUNICATIONS,"","",329.48
Tencent music entertainment group,TME,"",20535706.0,276411000.0,0.2106,0.2208,78,274734.0,1.355976,addition,1.2241611,Q4 2018,INFORMATION TECHNOLOGY,"","",12.9075
Stericycle inc.,SRCL,"",4911915.0,274969000.0,0.2095,0.2612,79,-50023.0,-1.008134,reduction,5.3692172,Q1 2016,INDUSTRIALS,"","",86.12
Zai lab ltd,ZLAB,"",3310482.0,271891000.0,0.2072,0.1737,80,195682.0,6.28233,addition,4.4331561,Q1 2019,HEALTH CARE,"","",37.1931
Waters corporation,WAT,"",1488361.0,268500000.0,0.2046,0.4648,81,-868054.0,-36.837908,reduction,2.4034520,Q1 2010,HEALTH CARE,"","",93.16
Cbre group inc common stock class a,CBRE,"",5919987.0,267702000.0,0.204,,82,5919987.0,,new,1.7656961,Q2 2020,REAL ESTATE,"","",45.22
Moderna inc,MRNA,"",4059483.0,260659000.0,0.1986,0.1155,83,499599.0,14.034137,addition,1.0287933,Q4 2018,HEALTH CARE,"","",22.9943
Credicorp ltd adr,BAP,"",1934253.0,258551000.0,0.197,0.2967,84,20149.0,1.05266,addition,2.4250468,Q4 2007,FINANCE,"","",158.9242
Booking holdings inc. (priceline),BKNG,"",162001.0,257960000.0,0.1966,,85,162001.0,,new,0.3956201,Q2 2020,CONSUMER DISCRETIONARY,"","",1592.34
Icici bank ltd. ads adr,IBN,"",27696343.0,257298000.0,0.1961,0.2672,86,-1321071.0,-4.552683,reduction,0.8553560,Q1 2013,FINANCE,"","",8.04
Slack technologies inc,WORK2,"",8114808.0,252290000.0,0.1923,0.0305,87,7065282.0,673.187896,addition,1.4395657,Q3 2019,INFORMATION TECHNOLOGY,"","",30.3424
Td ameritrade holding corp class a,AMTD1,"",6753605.0,245696000.0,0.1872,0.252,88,41659.0,0.620669,addition,1.2484984,Q1 2013,FINANCE,"","",28.8567
Alphabet inc. class a,GOOGL,"",172320.0,244359000.0,0.1862,0.1936,89,18522.0,12.043069,addition,0.0253351,Q1 2008,COMMUNICATIONS,"","",722.1658
Chewy inc,CHWY,"",5347453.0,238978000.0,0.1821,0.2104,90,167602.0,3.235653,addition,1.3316588,Q2 2019,CONSUMER DISCRETIONARY,"","",32.6786
Autohome inc adr,ATHM,"",3163998.0,238882000.0,0.182,0.2445,91,-13661.0,-0.429908,reduction,2.6570970,Q2 2015,COMMUNICATIONS,"","",40.38
Copa holdings s.a.,CPA,"",4482281.0,226624000.0,0.1727,0.1548,92,1327537.0,42.080657,addition,10.5870496,Q2 2012,TRANSPORTS,"","",83.865
Denali therapeutics inc,DNLI,"",9279194.0,224371000.0,0.171,0.1732,93,149442.0,1.636868,addition,8.7847711,Q4 2017,HEALTH CARE,"","",17.401
Westinghouse air brake technologies corp,WAB,"",3785193.0,217913000.0,0.1661,0.1977,94,-6439.0,-0.169821,reduction,1.9890709,Q1 2016,INDUSTRIALS,"","",75.79
Zillow group inc. class b,ZG,"",3538729.0,203406000.0,0.155,0.1299,95,8051.0,0.22803,addition,1.5590075,Q1 2013,COMMUNICATIONS,"","",31.3995
Jefferies financial group inc. (talcott national - leucadia national),JEF,"",12851317.0,199838000.0,0.1523,0.1921,96,-119085.0,-0.918129,reduction,4.8200682,Q4 2014,FINANCE,"","",21.08
Itau unibnco adr,ITUB,"",50118497.47,193781000.0,0.1477,0.2052,97,-1050707.87,-2.053399,reduction,0.4232317,Q3 2003,FINANCE,"","",6.84
Appian corp,APPN,"",3750261.0,192202000.0,0.1465,0.1553,98,187110.0,5.251251,addition,5.3689554,Q1 2019,INFORMATION TECHNOLOGY,"","",43.4686
Penumbra inc,PEN,"",1030393.0,184255000.0,0.1404,0.1676,99,71673.0,7.475905,addition,2.8536861,Q3 2017,HEALTH CARE,"","",128.6971
Yext inc,YEXT,"",10996403.0,182650000.0,0.1392,0.118,100,312480.0,2.924768,addition,9.3408974,Q3 2018,INFORMATION TECHNOLOGY,"","",20.03
Howard hughes corp (the),HHC,"",3443443.0,178888000.0,0.1363,0.1837,101,86840.0,2.587139,addition,6.2654916,Q1 2014,REAL ESTATE,"","",91.0387
Glaukos corp,GKOS,"",4025507.0,154660000.0,0.1179,0.1218,102,381755.0,10.476975,addition,9.0359304,Q4 2017,HEALTH CARE,"","",50.6941
Vir biotechnology  inc.,VIR,"",3463202.0,141887000.0,0.1081,0.0048,103,3333333.0,2566.68874,addition,2.7414391,Q4 2019,HEALTH CARE,"","",39.9054
Activision blizzard inc,ATVI,"",1811299.0,137477000.0,0.1048,0.1173,104,-8866.0,-0.487099,reduction,0.2346631,Q4 2016,INFORMATION TECHNOLOGY,"","",53.98
Staar surgical co.,STAA,"",2165564.0,133269000.0,0.1016,0.0688,105,197048.0,10.009977,addition,4.7276444,Q4 2016,HEALTH CARE,"","",27.534
Stitch fix inc,SFIX,"",4896384.0,122117000.0,0.0931,0.0642,106,233802.0,5.014432,addition,4.7728845,Q4 2017,CONSUMER DISCRETIONARY,"","",24.6638
Banco bradesco s.a. adr,BBD,"",31692503.0,120749000.0,0.092,0.1292,107,2322345.0,7.907159,addition,0.3586940,Q4 2016,FINANCE,"","",6.2287
Cemex s.a. de c.v. series a (sponsored adr) adr,CX,"",39710997.0,114367000.0,0.0872,0.0872,108,1758401.0,4.633151,addition,2.6286259,Q2 2009,MATERIALS,"","",7.0756
Hdfc bank ltd adr,HDB,"",2337041.0,106242000.0,0.081,0.0923,109,121703.0,5.493654,addition,0.1277007,Q1 2015,FINANCE,"","",19.8945
Heico corp.  class a,HEI.A,"",1284859.0,104381000.0,0.0795,0.0852,110,54113.0,4.396764,addition,0.9534988,Q2 2017,INDUSTRIALS,"","",56.9672
Fastenal co.,FAST,"",2188911.0,93773000.0,0.0715,0.0718,111,68457.0,3.228412,addition,0.3815918,Q3 2013,INDUSTRIALS,"","",13.8557
Now inc,DNOW,"",10407421.0,89816000.0,0.0684,0.0579,112,54267.0,0.524159,addition,9.5149538,Q2 2014,ENERGY,"","",25.2031
Anaplan inc,PLAN,"",1871644.0,84804000.0,0.0646,0.0614,113,0.0,0.0,,1.3607953,Q4 2018,INFORMATION TECHNOLOGY,"","",26.54
58.com inc adr,WUBA1,"",1454059.0,78433000.0,0.0598,0.2349,114,-2996900.0,-67.331557,reduction,0.9698111,Q2 2017,CONSUMER DISCRETIONARY,"","",57.87
Exact sciences corp,EXAS,"",898161.0,78086000.0,0.0595,0.0459,115,168454.0,23.085156,addition,0.5981068,Q3 2017,HEALTH CARE,"","",70.3174
Pacira biosciences inc,PCRX,"",1459626.0,76587000.0,0.0584,0.0513,116,47734.0,3.380853,addition,3.4149548,Q3 2015,HEALTH CARE,"","",41.1333
Petroleo brasileiro sa petrobras class a adr,PBR.A,"",9390163.0,74840000.0,0.057,0.0289,117,4444326.0,89.859937,addition,0.1439745,Q2 2018,ENERGY,"","",9.3552
Splunk inc,SPLK,"",375952.0,74702000.0,0.0569,0.049,118,17689.0,4.937434,addition,0.2366428,Q4 2013,INFORMATION TECHNOLOGY,"","",96.1151
Irobot corp,IRBT,"",844429.0,70847000.0,0.054,0.0365,119,21155.0,2.569618,addition,3.0151729,Q4 2010,CONSUMER DISCRETIONARY,"","",50.4398
Aerovironment inc,AVAV,"",883009.0,70314000.0,0.0536,0.0546,120,56679.0,6.859124,addition,3.6694797,Q3 2012,INDUSTRIALS,"","",55.4954
Blackline inc,BL,"",792481.0,65704000.0,0.0501,0.0395,121,98889.0,14.257517,addition,1.4054424,Q1 2018,INFORMATION TECHNOLOGY,"","",47.4638
Procter & gamble co. (oh) (1905),PG,"",528477.0,63191000.0,0.0482,0.0579,122,42542.0,8.754669,addition,0.0212574,Q2 2015,CONSUMER STAPLES,"","",88.7391
Vroom  inc.,VRM,"",1200347.0,62586000.0,0.0477,,123,1200347.0,,new,1.0416325,Q2 2020,CONSUMER DISCRETIONARY,"","",52.14
Beigene ltd adr,BGNE,"",326183.0,61453000.0,0.0468,0.0403,124,24160.0,7.999391,addition,0.3604490,Q1 2016,HEALTH CARE,"","",115.77
Trupanion inc,TRUP,"",1434598.0,61244000.0,0.0467,0.0392,125,45816.0,3.299006,addition,4.0676386,Q3 2016,FINANCE,"","",21.867
Codexis inc,CDXS,"",5368177.0,61197000.0,0.0466,0.0494,126,1280860.0,31.337427,addition,9.0957627,Q1 2015,MATERIALS,"","",10.5853
Grifols s.a. adr,GRFS,"",3295623.0,60112000.0,0.0458,0.0693,127,119926.0,3.776368,addition,0.4814360,Q1 2020,HEALTH CARE,"","",20.0709
First quantum minerals ltd,FQVLF,"",7338156.0,58296000.0,0.0444,,128,7338156.0,,new,1.0644160,Q2 2020,MATERIALS,"","",7.98
Baozun inc adr,BZUN,"",1448480.0,55694000.0,0.0424,0.0424,129,48321.0,3.451108,addition,2.2981847,Q1 2017,COMMUNICATIONS,"","",36.3621
Coca cola co.,KO,"",1216498.0,54353000.0,0.0414,0.055,130,68787.0,5.993408,addition,0.0283207,Q1 2014,CONSUMER STAPLES,"","",44.0385
United parcel service  inc. class b,UPS,"",483462.0,53751000.0,0.041,0.0351,131,136760.0,39.44598,addition,0.0559967,Q2 2008,TRANSPORTS,"","",101.4415
Pepsico inc. (loft  inc.),PEP,"",401286.0,53075000.0,0.0404,0.048,132,32551.0,8.827749,addition,0.0289814,Q2 2002,CONSUMER STAPLES,"","",103.159
Adaptimmune therapeutics plc adr,ADAP,"",5289669.0,52950000.0,0.0403,0.0128,133,935646.0,21.48923,addition,3.4212651,Q1 2016,HEALTH CARE,"","",8.3226
Ipg photonics corp,IPGP,"",323550.0,51893000.0,0.0395,0.0351,134,29842.0,10.160431,addition,0.6075262,Q4 2012,INFORMATION TECHNOLOGY,"","",124.0339
Jumia technologies ag,JMIA,"",9240132.0,50728000.0,0.0387,0.0293,135,-6723.0,-0.072706,reduction,11.7846430,Q2 2019,CONSUMER DISCRETIONARY,"","",25.9
Cyberark software ltd,CYBR,"",509100.0,50539000.0,0.0385,0.0327,136,156652.0,44.44684,addition,1.3144386,Q2 2018,INFORMATION TECHNOLOGY,"","",79.318
Makemytrip ltd,MMYT,"",3231669.0,49509000.0,0.0377,0.0466,137,-365630.0,-10.164015,reduction,3.1393090,Q1 2017,CONSUMER DISCRETIONARY,"","",30.32
C.h. robinson worldwide inc,CHRW,"",549336.0,43431000.0,0.0331,0.0371,138,31575.0,6.098374,addition,0.4074485,Q3 2013,TRANSPORTS,"","",70.7375
Everquote inc,EVER,"",740277.0,43055000.0,0.0328,0.018,139,105772.0,16.670003,addition,2.7385302,Q4 2019,COMMUNICATIONS,"","",37.6749
Bluebird bio inc,BLUE,"",1074820.09,42492000.0,0.0324,0.0346,140,801.34,0.074611,addition,1.0511867,Q1 2015,HEALTH CARE,"","",128.6795
Liveramp holdings inc,RAMP,"",941545.0,39987000.0,0.0305,0.029,141,128945.0,15.868201,addition,1.4351891,Q4 2019,INFORMATION TECHNOLOGY,"","",47.1477
Farfetch ltd,FTCH,"",2303432.0,39780000.0,0.0303,0.0197,142,0.0,0.0,,0.6777275,Q2 2019,CONSUMER DISCRETIONARY,"","",11.54
Analog devices inc,ADI,"",322915.0,39602000.0,0.0302,0.0298,143,15696.0,5.109059,addition,0.0875216,Q2 2012,INFORMATION TECHNOLOGY,"","",64.3767
National instruments corp,NATI,"",951867.0,36848000.0,0.0281,0.0322,144,53527.0,5.958434,addition,0.7242051,Q2 2015,INFORMATION TECHNOLOGY,"","",33.5476
Apple inc,AAPL,"",99841.0,36422000.0,0.0278,0.026,145,5579.0,5.91861,addition,0.0023351,Q1 2008,INFORMATION TECHNOLOGY,"","",16.6522
Dte energy co. (detroit edison),DTE,"",386757.13,35384000.0,0.027,,146,386757.13,,new,0.1708558,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,"","",107.5
Xylem inc,XYL,"",544284.0,35357000.0,0.0269,0.0223,147,228724.0,72.481937,addition,0.3024484,Q1 2017,INDUSTRIALS,"","",70.462
Unity biotechnology inc,UBX,"",3803014.0,33011000.0,0.0252,0.0239,148,0.0,0.0,,7.3078645,Q2 2018,HEALTH CARE,"","",15.06
Eversource energy (western massachusetts cos./northeast utilities),ES,"",394419.0,32844000.0,0.025,0.0009,149,383969.0,3674.344498,addition,0.1151438,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,"","",82.7126
American electric power company inc,AEP,"",409469.0,32610000.0,0.0248,,150,409469.0,,new,0.0825284,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,"","",79.64
Ameren corporation,AEE,"",461277.0,32456000.0,0.0247,0.0006,151,454177.0,6396.859155,addition,0.1868342,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,"","",70.4591
Avangrid inc,AGR,"",770270.0,32336000.0,0.0246,,152,770270.0,,new,0.2492739,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,"","",41.98
Upwork inc,UPWK,"",2238962.0,32330000.0,0.0246,0.0096,153,869262.0,63.463678,addition,1.8615175,Q2 2019,COMMUNICATIONS,"","",15.2108
Mcdonalds corp.,MCD,"",174245.0,32143000.0,0.0245,0.0296,154,8853.0,5.352738,addition,0.0234340,Q2 2009,CONSUMER DISCRETIONARY,"","",112.208
Q2 holdings inc,QTWO,"",354861.0,30445000.0,0.0232,,155,354861.0,,new,0.6635223,Q2 2020,COMMUNICATIONS,"","",85.79
Ecolab inc.,ECL,"",149909.0,29824000.0,0.0227,0.0145,156,63934.0,74.363478,addition,0.0525287,Q1 2017,MATERIALS,"","",177.0647
Terraform power inc,TERP1,"",1588134.0,29285000.0,0.0223,0.0267,157,26558.0,1.700718,addition,0.7010649,Q4 2015,ENERGY,"","",11.3801
Tandem diabetes care inc,TNDM,"",295269.0,29208000.0,0.0223,0.0303,158,-139431.0,-32.075224,reduction,0.4847934,Q3 2018,HEALTH CARE,"","",42.84
Consolidated edison co. of new york inc. (consolidated gas co. of new york),ED,"",405450.0,29164000.0,0.0222,0.0007,159,396630.0,4496.938776,addition,0.1212120,Q2 2016,UTILITIES AND TELECOMMUNICATIONS,"","",72.0997
Huya inc,HUYA,"",1545151.0,28848000.0,0.022,0.0085,160,1084396.0,235.351977,addition,0.7039649,Q1 2020,INFORMATION TECHNOLOGY,"","",18.1571
