Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Sunrun inc,RUN,"",29773257.0,411169000.0,2.2689,2.5395,14,1059257.0,3.688991,addition,25.3152428,Q1 2018,ENERGY,"","",13.5689
Sea ltd adr,SE,"",8359235.0,336208000.0,1.8553,2.2289,15,-5239265.0,-38.528257,reduction,2.5560283,Q1 2018,INFORMATION TECHNOLOGY,"","",14.66
Gds holdings ltd adr,GDS,"",5730659.0,295587000.0,1.6311,1.2164,16,0.0,0.0,,4.8800639,Q2 2019,COMMUNICATIONS,"","",37.57
Tal education group american depositary adr,TAL,"",5762873.0,277770000.0,1.5328,1.7089,17,-3661150.0,-38.84912,reduction,1.0166128,Q4 2015,CONSUMER DISCRETIONARY,"","",6.01
Paypal holdings inc,PYPL,"",2448000.0,264800000.0,1.4612,,18,2448000.0,,new,0.2080430,Q4 2019,COMMUNICATIONS,"","",108.17
Elastic nv,ESTC,"",4019843.0,258476000.0,1.4263,0.3218,19,3281843.0,444.694173,addition,5.1503434,Q4 2018,INFORMATION TECHNOLOGY,"","",65.6182
Mongodb inc,MDB,"",1911300.0,251546000.0,1.3881,0.5544,20,1042345.0,119.953853,addition,3.3936435,Q4 2017,INFORMATION TECHNOLOGY,"","",132.4965
Pinduoduo inc,PDD,"",5935004.0,224462000.0,1.2386,0.3707,21,3762534.0,173.191529,addition,0.5328034,Q3 2018,CONSUMER DISCRETIONARY,"","",34.683
Smartsheet inc,SMAR,"",4705700.0,211380000.0,1.1664,0.8431,22,287226.0,6.50057,addition,4.0368019,Q1 2019,INFORMATION TECHNOLOGY,"","",42.1313
Twilio inc,TWLO,"",1906000.0,187322000.0,1.0337,0.6283,23,827000.0,76.645042,addition,1.4026050,Q3 2018,INFORMATION TECHNOLOGY,"","",115.8803
Mastercard inc,MA,"",626000.0,186917000.0,1.0314,0.7899,24,76068.0,13.832256,addition,0.0617016,Q4 2007,FINANCE,"","",73.6362
Atlassian corp plc,TEAM,"",1510000.0,181713000.0,1.0027,0.4026,25,903999.0,149.174506,addition,1.2258484,Q4 2015,INFORMATION TECHNOLOGY,"","",90.8827
New oriental education & tech group inc adr,EDU,"",14408410.0,174702000.0,0.964,1.3805,26,-9127590.0,-38.781399,reduction,1.0105492,Q4 2016,CONSUMER DISCRETIONARY,"","",59.27
Servicenow inc,NOW,"",557700.0,157450000.0,0.8688,1.0749,27,-241900.0,-30.252626,reduction,0.2974400,Q3 2017,INFORMATION TECHNOLOGY,"","",163.22
Alphabet inc. class a,GOOGL,"",106360.0,142458000.0,0.7861,,28,106360.0,,new,0.0153389,Q4 2019,COMMUNICATIONS,"","",1339.39
Despegar.com corp,DESP,"",9256550.0,124778000.0,0.6886,0.5549,29,0.0,0.0,,13.3842539,Q3 2017,COMMUNICATIONS,"","",32.0
Salesforce.com inc.,CRM,"",739000.0,120191000.0,0.6632,1.8928,30,-1668739.0,-69.307304,reduction,0.0842645,Q4 2017,INFORMATION TECHNOLOGY,"","",114.51
Anaplan inc,PLAN,"",2192400.0,114882000.0,0.6339,0.3004,31,985400.0,81.640431,addition,1.6630509,Q3 2019,INFORMATION TECHNOLOGY,"","",49.4271
8x8 inc,EGHT,"",4950000.0,90585000.0,0.4999,0.519,32,220000.0,4.651163,addition,4.9853963,Q1 2019,INFORMATION TECHNOLOGY,"","",20.1156
Zendesk inc,ZEN,"",1180000.0,90423000.0,0.499,1.1374,33,-1767000.0,-59.959281,reduction,1.0632546,Q3 2018,INFORMATION TECHNOLOGY,"","",69.61
New relic inc,NEWR,"",1346000.0,88446000.0,0.4881,0.9503,34,-1574000.0,-53.90411,reduction,2.3043999,Q3 2019,INFORMATION TECHNOLOGY,"","",61.45
Zoom video communications inc,ZM,"",1226600.0,83458000.0,0.4605,0.4843,35,26600.0,2.216667,addition,0.4484007,Q2 2019,INFORMATION TECHNOLOGY,"","",88.34
Adobe systems  inc.,ADBE,"",149000.0,49142000.0,0.2712,1.0446,36,-565000.0,-79.131653,reduction,0.0307800,Q2 2018,INFORMATION TECHNOLOGY,"","",241.12
Workday inc,WDAY,"",278000.0,45717000.0,0.2523,0.117,37,148000.0,113.846154,addition,0.1219298,Q3 2019,COMMUNICATIONS,"","",167.0266
Slack technologies inc,WORK2,"",2006510.0,45106000.0,0.2489,0.1509,38,805447.0,67.061178,addition,0.8041157,Q3 2019,INFORMATION TECHNOLOGY,"","",23.2282
Momentive global inc,MNTV,"",2298995.0,41083000.0,0.2267,0.2089,39,-7276.0,-0.315488,reduction,1.7275286,Q3 2018,INFORMATION TECHNOLOGY,"","",16.03
Tencent music entertainment group,TME,"",2700000.0,31698000.0,0.1749,0.1826,40,0.0,0.0,,0.1653409,Q4 2018,INFORMATION TECHNOLOGY,"","",13.22
Stoneco ltd,STNE,"",769076.0,30678000.0,0.1693,0.2674,41,-682653.0,-47.023446,reduction,0.2775746,Q4 2018,FINANCE,"","",18.44
Visa inc,V,"",163000.0,30628000.0,0.169,0.1485,42,0.0,0.0,,0.0082161,Q3 2016,FINANCE,"","",80.48
Linx sa,LINX1,"",3350000.0,29346000.0,0.1619,0.1371,43,0.0,0.0,,1.7686500,Q2 2019,INFORMATION TECHNOLOGY,"","",9.12
Cardlytics inc,CDLX,"",455100.0,28608000.0,0.1579,,44,455100.0,,new,1.9934297,Q4 2019,INFORMATION TECHNOLOGY,"","",62.86
Shopify inc,SHOP,"",70000.0,27831000.0,0.1536,0.1155,45,0.0,0.0,,0.0622056,Q2 2015,COMMUNICATIONS,"","",33.95
Chewy inc,CHWY,"",800000.0,23200000.0,0.128,0.1041,46,0.0,0.0,,0.2007025,Q2 2019,CONSUMER DISCRETIONARY,"","",35.0
Docusign inc,DOCU,"",300000.0,22233000.0,0.1227,0.0984,47,0.0,0.0,,0.1704545,Q2 2018,INFORMATION TECHNOLOGY,"","",52.95
Iqiyi inc,IQ,"",1000000.0,21110000.0,0.1165,0.0854,48,0.0,0.0,,0.1379082,Q1 2018,COMMUNICATIONS,"","",15.55
Datadog inc,DDOG,"",450000.0,17001000.0,0.0938,0.0808,49,0.0,0.0,,0.1552634,Q3 2019,INFORMATION TECHNOLOGY,"","",33.91
Barclays ipath series b s&p 500 vix shor,VXX,"",220393.75,13329000.0,0.0736,0.1108,50,0.0,0.0,,No Data,Q1 2019,FINANCE,"","",29.26
Dynatrace inc,DT,"",500000.0,12650000.0,0.0698,0.0494,51,0.0,0.0,,0.1782785,Q3 2019,INFORMATION TECHNOLOGY,"","",18.67
Crowdstrike holdings inc,CRWD,"",250000.0,12468000.0,0.0688,0.0772,52,0.0,0.0,,0.1106439,Q2 2019,INFORMATION TECHNOLOGY,"","",68.29
Ceridian hcm holding inc,CDAY,"",170000.0,11540000.0,0.0637,0.0444,53,0.0,0.0,,0.1187565,Q2 2018,INFORMATION TECHNOLOGY,"","",33.19
Xp inc.,XP,"",200000.0,7704000.0,0.0425,,54,200000.0,,new,0.0362450,Q4 2019,FINANCE,"","",38.52
Avalara inc,AVLR,"",100000.0,7325000.0,0.0404,0.0356,55,0.0,0.0,,0.1324679,Q2 2018,INFORMATION TECHNOLOGY,"","",53.37
Huya inc,HUYA,"",362000.0,6498000.0,0.0359,0.0453,56,0.0,0.0,,0.1659409,Q2 2018,INFORMATION TECHNOLOGY,"","",32.89
Livongo health inc,LVGO1,"",250000.0,6265000.0,0.0346,0.0231,57,0.0,0.0,,0.2646903,Q3 2019,HEALTH CARE,"","",17.44
Farfetch ltd,FTCH,"",500000.0,5175000.0,0.0286,0.0229,58,0.0,0.0,,0.1667445,Q3 2018,CONSUMER DISCRETIONARY,"","",27.23
Solarwinds corp,SWI,"",189600.0,3710000.0,0.0205,0.0195,59,0.0,0.0,,0.0644849,Q4 2018,INFORMATION TECHNOLOGY,"","",13.83
Tenable holdings inc,TENB,"",150000.0,3594000.0,0.0198,0.0178,60,0.0,0.0,,0.1548467,Q3 2018,INFORMATION TECHNOLOGY,"","",38.88
Dropbox inc,DBX,"",200000.0,3582000.0,0.0198,0.0214,61,0.0,0.0,,0.0483805,Q1 2018,INFORMATION TECHNOLOGY,"","",31.25
Pagerduty inc,PD,"",150000.0,3509000.0,0.0194,0.0224,62,0.0,0.0,,0.1966182,Q2 2019,INFORMATION TECHNOLOGY,"","",47.05
Douyu international holdings ltd,DOYU,"",400000.0,3388000.0,0.0187,0.0173,63,0.0,0.0,,0.1232210,Q3 2019,INFORMATION TECHNOLOGY,"","",8.19
Bill.com holdings  inc.,BILL,"",80000.0,3044000.0,0.0168,,64,80000.0,,new,0.1133948,Q4 2019,INFORMATION TECHNOLOGY,"","",38.05
Cloudflare inc,NET,"",175000.0,2986000.0,0.0165,0.0172,65,0.0,0.0,,0.0596577,Q3 2019,INFORMATION TECHNOLOGY,"","",18.57
Onesmart international education group ltd,ONE,"",320000.0,2134000.0,0.0118,0.0125,66,0.0,0.0,,0.1964395,Q1 2018,CONSUMER DISCRETIONARY,"","",10.75
Bilibili inc,BILI,"",100000.0,1862000.0,0.0103,0.0075,67,0.0,0.0,,No Data,Q1 2018,COMMUNICATIONS,"","",11.01
Health catalyst inc,HCAT,"",50000.0,1735000.0,0.0096,0.0084,68,0.0,0.0,,0.1369863,Q3 2019,INFORMATION TECHNOLOGY,"","",31.64
Medallia inc,MDLA1,"",50000.0,1556000.0,0.0086,0.0073,69,0.0,0.0,,0.0391880,Q3 2019,INFORMATION TECHNOLOGY,"","",27.43
Redfin corp,RDFN,"",45273.0,957000.0,0.0053,0.0882,70,-943719.0,-95.422309,reduction,0.0493009,Q3 2017,REAL ESTATE,"","",25.09
J c penney company inc,CPPRQ1,"",850000.0,952000.0,0.0053,0.004,71,0.0,0.0,,0.2674302,Q2 2017,CONSUMER DISCRETIONARY,"","",4.65
Sunlands online education group,STG,"",24000.0,771000.0,0.0043,0.0047,72,0.0,0.0,,0.2771875,Q1 2018,CONSUMER DISCRETIONARY,"","",8.3
Farmland partners inc,FPI,"",44502.0,302000.0,0.0017,0.0016,73,0.0,0.0,,0.1503446,Q1 2017,REAL ESTATE,"","",11.17
Beyond meat inc,BYND,"",0.0,0.0,,0.1377,"",-175000.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,"","",148.62
Okta inc,OKTA,"",0.0,0.0,,0.0313,"",-60000.0,-100.0,soldall,0.0000000,Q2 2017,INFORMATION TECHNOLOGY,"","",22.8
Mandiant inc,MNDT,"",0.0,0.0,,0.0141,"",-200000.0,-100.0,soldall,0.0000000,Q4 2013,INFORMATION TECHNOLOGY,"","",43.61
Wayfair inc class a,W,"",0.0,0.0,,0.3028,"",-510000.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,"","",112.12
Fitbit inc,FIT2,"",0.0,0.0,,0.0101,"",-500000.0,-100.0,soldall,0.0000000,Q2 2015,INFORMATION TECHNOLOGY,"","",38.23
Zto express cayman inc adr,ZTO,"",0.0,0.0,,0.1123,"",-994400.0,-100.0,soldall,0.0000000,Q4 2016,INDUSTRIALS,"","",12.07
Mercadolibre inc,MELI,"",0.0,0.0,,1.137,"",-389500.0,-100.0,soldall,0.0000000,Q1 2018,COMMUNICATIONS,"","",329.69
Sogou inc,SOGO1,"",0.0,0.0,,0.0039,"",-150000.0,-100.0,soldall,0.0000000,Q4 2017,INFORMATION TECHNOLOGY,"","",11.57
Pure storage inc,PSTG,"",0.0,0.0,,0.0897,"",-1000000.0,-100.0,soldall,0.0000000,Q4 2015,INFORMATION TECHNOLOGY,"","",15.57
Fastly inc,FSLY,"",0.0,0.0,,0.0508,"",-400000.0,-100.0,soldall,0.0000000,Q2 2019,INFORMATION TECHNOLOGY,"","",20.28
Cloudera inc,CLDR,"",0.0,0.0,,0.0023,"",-50000.0,-100.0,soldall,0.0000000,Q2 2017,INFORMATION TECHNOLOGY,"","",16.02
Stellantis nv,STLA,"",0.0,0.0,,5.1555,"",-75173950.0,-100.0,soldall,0.0000000,Q4 2016,CONSUMER DISCRETIONARY,"","",14.94
Switch inc,SWCH,"",0.0,0.0,,0.2043,"",-2470000.0,-100.0,soldall,0.0000000,Q4 2017,COMMUNICATIONS,"","",13.49
Realreal inc,REAL,"",0.0,0.0,,0.0083,"",-70000.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",28.9
Rise education cayman ltd,REDU,"",0.0,0.0,,0.0222,"",-500000.0,-100.0,soldall,0.0000000,Q4 2017,CONSUMER DISCRETIONARY,"","",14.79
Lendingclub corp,LC,"",0.0,0.0,,0.0038,"",-55000.0,-100.0,soldall,0.0000000,Q4 2014,FINANCE,"","",632.5
