Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Igm biosciences inc,IGMS,"",3144446.0,232092000.0,0.9274,1.0124,14,223.0,0.007092,addition,12.9564300,Q3 2019,HEALTH CARE,"","",17.754
Exact sciences corp,EXAS,"",1846139.0,188214000.0,0.7521,0.708,15,0.0,0.0,,1.2272899,Q4 2019,HEALTH CARE,"","",92.48
Madrigal pharmaceuticals inc,MDGL,"",1499213.0,178002000.0,0.7113,0.7489,16,1.0,0.000067,addition,9.6933227,Q2 2016,HEALTH CARE,"","",164.39
Amarin corp. adr,AMRN,"",32018867.0,134799000.0,0.5386,1.053,17,-2477818.0,-7.182771,reduction,8.2346826,Q1 2015,HEALTH CARE,"","",8.92
Heron therapeutics inc,HRTX,"",5994704.0,88842000.0,0.355,0.3905,18,-23400.0,-0.388827,reduction,6.5980818,Q1 2014,HEALTH CARE,"","",19.93
Forma therapeutics holdings  inc.,FMTX,"",1771509.0,88292000.0,0.3528,0.4101,19,-228491.0,-11.42455,reduction,4.3036062,Q2 2020,FINANCE,"","",46.49
Cerus corp.,CERS,"",13713195.0,85845000.0,0.343,0.3992,20,0.0,0.0,,8.2045189,Q2 2012,HEALTH CARE,"","",4.35
Zymeworks inc,ZYME,"",1708472.0,79581000.0,0.318,0.2718,21,0.0,0.0,,3.7278967,Q2 2018,HEALTH CARE,"","",14.76
Insmed inc,INSM,"",2272712.0,73045000.0,0.2919,0.3675,22,-752672.0,-24.878561,reduction,2.2310427,Q4 2012,HEALTH CARE,"","",21.13
Axsome therapeutics inc,AXSM,"",959757.0,68383000.0,0.2732,0.3665,23,-50000.0,-4.951686,reduction,2.5700295,Q1 2019,HEALTH CARE,"","",30.04
Neurocrine biosciences inc.,NBIX,"",676975.0,65098000.0,0.2601,0.4881,24,-230011.0,-25.359928,reduction,0.7245865,Q1 2014,HEALTH CARE,"","",65.88
Kymera therapeutics  inc.,KYMR,"",1959211.0,63302000.0,0.2529,,25,1959211.0,,new,4.4067874,Q3 2020,HEALTH CARE,"","",32.31
Nurix therapeutics  inc.,NRIX,"",1788921.0,62451000.0,0.2495,,26,1788921.0,,new,4.6040427,Q3 2020,HEALTH CARE,"","",34.91
Allakos inc,ALLK,"",698469.0,56890000.0,0.2273,0.2331,27,-37000.0,-5.030803,reduction,1.3303324,Q3 2019,HEALTH CARE,"","",60.26
Adc therapeutics sa,ADCT,"",1687500.0,55671000.0,0.2225,0.3484,28,0.0,0.0,,N/A,Q2 2020,HEALTH CARE,"","",46.81
Rhythm pharmaceuticals inc,RYTM,"",2471155.0,53550000.0,0.214,0.2656,29,-228900.0,-8.477605,reduction,5.5902483,Q4 2017,HEALTH CARE,"","",29.6
Horizon therapeutics plc,HZNP,"",666500.0,51774000.0,0.2069,0.049,30,466500.0,233.25,addition,0.3019799,Q1 2020,HEALTH CARE,"","",63.2584
Global blood therapeutics inc,GBT,"",920375.0,50749000.0,0.2028,0.0131,31,873375.0,1858.244681,addition,1.4893657,Q1 2020,HEALTH CARE,"","",54.9332
Adaptimmune therapeutics plc adr,ADAP,"",6330354.0,50516000.0,0.2019,0.2947,32,-344827.0,-5.165807,reduction,4.0899370,Q1 2020,HEALTH CARE,"","",5.98
Atreca inc,BCEL,"",3532760.0,49353000.0,0.1972,0.3316,33,0.0,0.0,,11.7792944,Q2 2019,HEALTH CARE,"","",18.84
Chemocentryx  inc.,CCXI,"",899821.0,49310000.0,0.197,0.2399,34,-45400.0,-4.80311,reduction,1.3001613,Q1 2012,HEALTH CARE,"","",35.58
Neoleukin therapeutics ord shs,NLTX,"",3821740.0,45861000.0,0.1833,0.2488,35,424000.0,12.478883,addition,N/A,Q3 2019, ,"","",
Biocryst pharmaceutical inc.,BCRX,"",12695818.0,43610000.0,0.1743,0.2893,36,-1070587.0,-7.776809,reduction,7.1904246,Q4 2004,HEALTH CARE,"","",8.0
Kiniksa pharmaceuticals ltd,KNSA,"",2799577.0,42890000.0,0.1714,0.3146,37,0.0,0.0,,8.8489385,Q2 2018,HEALTH CARE,"","",17.35
Neurocrine biosciences inc.,NBIX,PRN,30770000.0,42342000.0,0.1692,0.2256,38,0.0,0.0,,N/A,Q2 2018,HEALTH CARE,"","",
Krystal biotech inc,KRYS,"",775192.0,33372000.0,0.1333,0.1494,39,-42439.0,-5.190483,reduction,3.9334633,Q3 2017,HEALTH CARE,"","",24.29
Pacific biosciences of california  inc.,PACB,"",3250000.0,32078000.0,0.1282,,40,3250000.0,,new,1.8034255,Q3 2020,HEALTH CARE,"","",9.87
Protagonist therapeutics inc,PTGX,"",1596198.0,31206000.0,0.1247,0.1489,41,-315248.0,-16.492645,reduction,4.1723258,Q1 2019,HEALTH CARE,"","",11.55
Aeglea biotherapeutics inc,AGLE,"",4379592.0,31051000.0,0.1241,0.1787,42,0.0,0.0,,9.1361208,Q2 2016,HEALTH CARE,"","",7.84
Altimmune inc,ALT,"",2206955.0,29132000.0,0.1164,0.0996,43,99355.0,4.71413,addition,6.6733805,Q2 2020,HEALTH CARE,"","",10.8221
Apellis pharmaceuticals inc,APLS,"",896551.0,27049000.0,0.1081,0.1292,44,0.0,0.0,,1.1837700,Q2 2018,HEALTH CARE,"","",25.57
Assembly biosciences inc,ASMB,"",1541418.0,25341000.0,0.1013,0.1586,45,-200.0,-0.012973,reduction,4.6678042,Q1 2015,HEALTH CARE,"","",17.5
Dbv technologies s.a. adr,DBVT,"",14614264.0,25283000.0,0.101,0.283,46,0.0,0.0,,13.3293939,Q4 2014,HEALTH CARE,"","",19.06
Merus bv,MRUS,"",2037469.0,24450000.0,0.0977,0.1446,47,0.0,0.0,,7.0043388,Q2 2016,HEALTH CARE,"","",10.77
Aurinia pharmaceuticals inc,AUPH,"",1618029.0,23834000.0,0.0952,0.122,48,-83900.0,-4.9297,reduction,1.2783871,Q4 2019,HEALTH CARE,"","",20.26
Cymabay therapeutics inc,CBAY,"",3252542.0,23548000.0,0.0941,0.0234,49,1729750.0,113.590694,addition,4.7215551,Q2 2020,HEALTH CARE,"","",5.4843
Alkermes plc.,ALKS,"",1359001.0,22519000.0,0.09,0.1065,50,114257.0,9.179157,addition,0.8539132,Q4 2015,HEALTH CARE,"","",21.3786
Fulgent genetics inc,FLGT,"",546189.0,21869000.0,0.0874,0.0402,51,-23255.0,-4.083808,reduction,2.2501393,Q3 2016,HEALTH CARE,"","",12.09
Adaptive biotechnologies corp,ADPT,"",440539.0,21423000.0,0.0856,0.0989,52,-23000.0,-4.961826,reduction,0.3220964,Q2 2019,HEALTH CARE,"","",48.3
Novavax inc,NVAX,"",187376.0,20302000.0,0.0811,0.0887,53,-54000.0,-22.371735,reduction,0.2943389,Q2 2020,HEALTH CARE,"","",83.35
Immunomedics inc.,IMMU1,"",237694.0,20211000.0,0.0808,0.0516,54,-92306.0,-27.971515,reduction,0.1028281,Q1 2020,HEALTH CARE,"","",14.81
Albireo pharma inc,ALBO,"",549047.0,18322000.0,0.0732,0.0431,55,180000.0,48.774275,addition,2.8780201,Q2 2017,HEALTH CARE,"","",24.9546
Frequency therapeutics inc,FREQ,"",949555.0,18241000.0,0.0729,0.097,56,3836.0,0.405617,addition,2.8222011,Q4 2019,HEALTH CARE,"","",17.5368
Invitae corp note 2.000% 9/0,DEBT-INVI,PRN,10300000.0,16905000.0,0.0675,,57,10300000.0,,new,N/A,Q3 2020, ,"","",
Athira pharma  inc.,ATHA,"",882352.0,16288000.0,0.0651,,58,882352.0,,new,2.7161675,Q3 2020,HEALTH CARE,"","",18.46
Xencor inc,XNCR,"",410142.0,15909000.0,0.0636,0.0612,59,-17978.0,-4.19929,reduction,0.7138466,Q4 2013,HEALTH CARE,"","",11.52
Biomarin pharmaceutical inc,BMRN,PRN,15000000.0,15650000.0,0.0625,0.0809,60,0.0,0.0,,N/A,Q1 2006,HEALTH CARE,"","",
Bluebird bio inc,BLUE,"",389088.0,13595000.0,0.0543,0.0714,61,-20072.0,-4.90566,reduction,0.3796706,Q3 2013,HEALTH CARE,"","",58.05
Harmony biosciences holdings  inc.,HRMY,"",400000.0,13560000.0,0.0542,,62,400000.0,,new,0.7031223,Q3 2020,HEALTH CARE,"","",33.9
Gw pharmaceuticals plc adr,GWPH,"",138745.0,13507000.0,0.054,0.1002,63,-46300.0,-25.020941,reduction,0.4449562,Q3 2017,HEALTH CARE,"","",132.99
Mirum pharmaceuticals inc,MIRM,"",553009.0,10656000.0,0.0426,0.0501,64,-30324.0,-5.198403,reduction,2.1503739,Q3 2019,HEALTH CARE,"","",11.75
Immatics n.v.,4A3:FWB,"",1001414.0,10625000.0,0.0425,,65,1001414.0,,new,1.5918551,Q3 2020,HEALTH CARE,"","",
Vaxart inc ord,VXRT,"",1566121.0,10415000.0,0.0416,0.064,66,-73000.0,-4.453607,reduction,1.4306532,Q2 2020,HEALTH CARE,"","",
Idera pharmaceuticals inc,IDRA,"",4608786.0,9863000.0,0.0394,0.0364,67,0.0,0.0,,13.0742776,Q2 2013,HEALTH CARE,"","",1004.76
Urovant sciences ltd,UROV1,"",978505.0,9139000.0,0.0365,0.0434,68,-21495.0,-2.1495,reduction,3.0906791,Q4 2019,HEALTH CARE,"","",15.51
Sangamo therapeutics inc,SGMO,"",949823.0,8976000.0,0.0359,0.0395,69,-50000.0,-5.000885,reduction,0.6715312,Q3 2013,HEALTH CARE,"","",10.51
Xenon pharmaceuticals inc,XENE,"",760308.0,8417000.0,0.0336,0.0442,70,-38794.0,-4.854699,reduction,2.1718515,Q2 2020,HEALTH CARE,"","",12.54
Iveric bio inc,ISEE,"",1406037.0,7930000.0,0.0317,0.0368,71,-229464.0,-14.030196,reduction,1.5698064,Q4 2019,HEALTH CARE,"","",3.89
Anaptysbio inc,ANAB,"",487243.0,7187000.0,0.0287,0.0506,72,-26434.0,-5.146035,reduction,1.7816530,Q1 2017,HEALTH CARE,"","",31.2
Uniqure n.v.,QURE,"",194383.0,7159000.0,0.0286,0.0459,73,-36500.0,-15.808873,reduction,0.4368536,Q4 2017,HEALTH CARE,"","",22.87
Cabaletta bio  inc.,CABA,"",636363.0,6898000.0,0.0276,0.0313,74,0.0,0.0,,2.6453987,Q4 2019,HEALTH CARE,"","",13.97
Hookipa pharma inc,HOOK,"",700481.0,6634000.0,0.0265,0.0359,75,0.0,0.0,,3.2057442,Q2 2019,HEALTH CARE,"","",6.73
Syros pharmaceuticals inc,SYRS,"",690167.0,6101000.0,0.0244,0.0325,76,0.0,0.0,,1.5065617,Q2 2016,HEALTH CARE,"","",13.72
Karuna therapeutics inc,KRTX,"",77776.0,6014000.0,0.024,0.0403,77,-4200.0,-5.123451,reduction,0.2901379,Q1 2020,HEALTH CARE,"","",91.25
Burning rock biotech ltd. ads,BNR,"",237300.0,5951000.0,0.0238,0.0298,78,-12700.0,-5.08,reduction,0.2331510,Q2 2020,HEALTH CARE,"","",27.01
Autolus therapeutics plc,AUTL,"",461324.0,5370000.0,0.0215,0.0343,79,-24300.0,-5.003871,reduction,0.8820916,Q2 2018,HEALTH CARE,"","",19.5
Reata pharmaceuticals inc,RETA,"",53183.0,5181000.0,0.0207,0.0385,80,-2800.0,-5.001518,reduction,0.1844300,Q4 2019,HEALTH CARE,"","",188.33
Replimune group inc,REPL,"",206586.0,4756000.0,0.019,0.0006,81,201445.0,3918.401089,addition,0.4494673,Q2 2020,HEALTH CARE,"","",23.0655
Crinetics pharmaceuticals inc,CRNX,"",302320.0,4737000.0,0.0189,0.0246,82,-15537.0,-4.888047,reduction,0.9182826,Q3 2018,HEALTH CARE,"","",21.83
Inflarx nv,IFRX,"",1007559.0,4292000.0,0.0172,0.0214,83,-50996.0,-4.817511,reduction,3.8353644,Q4 2017,HEALTH CARE,"","",2.47
Iteos therapeutics  inc.,ITOS,"",167562.0,4134000.0,0.0165,,84,167562.0,,new,0.4781371,Q3 2020,HEALTH CARE,"","",24.67
Akero therapeutics inc,AKRO,"",131788.0,4058000.0,0.0162,,85,131788.0,,new,0.3795536,Q3 2020,HEALTH CARE,"","",30.79
Legend biotech corp ads,LEGN,"",128200.0,3958000.0,0.0158,0.0253,86,-6800.0,-5.037037,reduction,0.0991933,Q2 2020,HEALTH CARE,"","",42.56
Denali therapeutics inc,DNLI,"",99400.0,3562000.0,0.0142,0.0112,87,-5500.0,-5.243089,reduction,0.0828896,Q1 2020,HEALTH CARE,"","",17.51
Passage bio  inc.,PASG,"",261066.0,3423000.0,0.0137,0.0332,88,-13934.0,-5.066909,reduction,0.5733344,Q1 2020,HEALTH CARE,"","",15.75
Ovid therapeutics inc,OVID,"",590761.0,3391000.0,0.0135,0.0149,89,132508.0,28.915905,addition,0.9327849,Q1 2020,HEALTH CARE,"","",6.4847
Artara therapeutics inc,TARA,"",199671.0,3360000.0,0.0134,0.0258,90,0.0,0.0,,3.4082937,Q1 2020,HEALTH CARE,"","",23.0
Chiasma inc,CHMA1,"",742133.0,3191000.0,0.0128,0.0225,91,-204568.0,-21.608512,reduction,1.2838762,Q2 2020,HEALTH CARE,"","",5.38
Inozyme pharma  inc.,INZY,"",118500.0,3115000.0,0.0124,,92,118500.0,,new,0.5069986,Q3 2020,HEALTH CARE,"","",26.29
Acceleron pharma inc,XLRN,"",25640.0,2885000.0,0.0115,0.0113,93,-1360.0,-5.037037,reduction,0.0425546,Q4 2013,HEALTH CARE,"","",89.87
Alector inc,ALEC,"",265600.0,2798000.0,0.0112,0.0302,94,-14400.0,-5.142857,reduction,0.3351728,Q1 2020,HEALTH CARE,"","",24.13
Kezar life sciences inc,KZR,"",574958.0,2783000.0,0.0111,0.0137,95,-25042.0,-4.173667,reduction,1.2426614,Q2 2020,HEALTH CARE,"","",5.18
Constellation pharmaceuticals inc,CNST,"",133333.0,2701000.0,0.0108,0.0177,96,0.0,0.0,,0.2802555,Q3 2018,HEALTH CARE,"","",6.73
Gamida cell ltd,GMDA,"",633324.0,2628000.0,0.0105,0.0134,97,-33342.0,-5.001305,reduction,1.2801713,Q2 2020,HEALTH CARE,"","",4.57
Tcr2 therapeutics inc,TCRR,"",122532.0,2490000.0,0.0099,,98,122532.0,,new,0.3666194,Q3 2020,HEALTH CARE,"","",20.32
Intellia therapeutics inc,NTLA,"",122238.0,2430000.0,0.0097,0.0119,99,-6300.0,-4.901274,reduction,0.2068998,Q2 2016,HEALTH CARE,"","",21.2
Viking therapeutics inc,VKTX,"",404200.0,2352000.0,0.0094,0.0135,100,-20800.0,-4.894118,reduction,0.5540632,Q3 2018,HEALTH CARE,"","",17.42
Dicerna pharmaceuticals inc,DRNA,"",113135.0,2035000.0,0.0081,0.0134,101,-6200.0,-5.195458,reduction,0.1507564,Q1 2020,HEALTH CARE,"","",20.57
Arcus biosciences inc,RCUS,"",115425.0,1978000.0,0.0079,0.0133,102,-6109.0,-5.026577,reduction,0.1777867,Q2 2018,HEALTH CARE,"","",12.24
Ngm biopharmaceuticals inc,NGM,"",118100.0,1879000.0,0.0075,0.0108,103,-6300.0,-5.064309,reduction,0.1711116,Q2 2019,HEALTH CARE,"","",14.64
Galapagos nv adr,GLPG,"",12412.0,1761000.0,0.007,0.0114,104,-660.0,-5.04896,reduction,0.0189958,Q2 2015,HEALTH CARE,"","",51.5
Bellicum pharmaceuticals inc,BLCM,"",249123.0,1637000.0,0.0065,0.0082,105,0.0,0.0,,4.0841316,Q4 2014,HEALTH CARE,"","",2231.4
Molecular templates inc,MTEM,"",148817.0,1625000.0,0.0065,0.0096,106,-9400.0,-5.941207,reduction,0.2978471,Q3 2017,HEALTH CARE,"","",7.45
Oyster point pharma  inc.,OYST,"",68228.0,1440000.0,0.0058,0.0091,107,-3200.0,-4.480036,reduction,0.2637518,Q2 2020,HEALTH CARE,"","",28.88
Orchard therapeutics plc,ORTX,"",343202.0,1411000.0,0.0056,0.0107,108,-62500.0,-15.405396,reduction,0.3511038,Q4 2018,HEALTH CARE,"","",14.53
Catalyst pharmaceuticals inc,CPRX,"",474400.0,1409000.0,0.0056,0.0102,109,-25600.0,-5.12,reduction,0.4577020,Q1 2014,HEALTH CARE,"","",3.2
Genetron holdings ltd ads,GTH,"",100000.0,1194000.0,0.0048,,110,100000.0,,new,0.1131708,Q3 2020,HEALTH CARE,"","",11.94
Leap therapeutics inc,LPTX,"",559705.0,1108000.0,0.0044,0.009,111,-418749.0,-42.797004,reduction,0.9381934,Q3 2019,HEALTH CARE,"","",1.17
Evofem biosciences inc,EVFM,"",433048.0,1022000.0,0.0041,0.0178,112,-991952.0,-69.610667,reduction,0.5327836,Q3 2019,HEALTH CARE,"","",4.22
Applied therapeutics inc,APLT,"",38034.0,790000.0,0.0032,0.0105,113,-27900.0,-42.315042,reduction,0.1691296,Q1 2020,HEALTH CARE,"","",32.69
Galmed pharmaceuticals ltd,GLMD,"",205375.0,725000.0,0.0029,0.0045,114,-10219.0,-4.739928,reduction,0.9727389,Q2 2018,HEALTH CARE,"","",11.9
Infinity pharmaceuticals inc,INFI,"",580400.0,679000.0,0.0027,0.0023,115,0.0,0.0,,0.9039547,Q3 2016,HEALTH CARE,"","",1.56
Adamas pharmaceuticals inc,ADMS,"",163830.0,675000.0,0.0027,0.0019,116,-8800.0,-5.097608,reduction,0.5744285,Q1 2016,HEALTH CARE,"","",14.46
Affimed n.v.,AFMD,"",189800.0,643000.0,0.0026,0.0041,117,-10200.0,-5.1,reduction,0.2148857,Q3 2014,HEALTH CARE,"","",6.3
Aravive inc,ARAV,"",75854.0,357000.0,0.0014,0.0125,118,-168201.0,-68.919301,reduction,0.4715158,Q2 2014,HEALTH CARE,"","",279.81
Genfit sa,GNFT,"",28396.0,150000.0,0.0006,0.0007,119,0.0,0.0,,0.0730764,Q1 2020,HEALTH CARE,"","",14.23
Sunesis pharmaceuticals inc,VIRX,"",53066.0,66000.0,0.0003,0.0006,120,-2600.5,-4.671571,reduction,0.2932941,Q4 2014,HEALTH CARE,"","",750.99
Matinas biopharma holdings inc,MTNB,"",0.0,0.0,,0.0071,"",-2096375.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",0.9
Tricida inc,TCDA,"",0.0,0.0,,0.0955,"",-787582.0,-100.0,soldall,0.0000000,Q2 2018,HEALTH CARE,"","",29.1
Aimmune therapeutics inc,AIMT1,"",0.0,0.0,,0.0497,"",-673908.0,-100.0,soldall,0.0000000,Q3 2015,HEALTH CARE,"","",16.2
Marker therapeutics inc,MRKR,"",0.0,0.0,,0.0022,"",-240505.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,"","",5.55
Principia biopharma inc,PRNB1,"",0.0,0.0,,0.4169,"",-1580873.0,-100.0,soldall,N/A,Q3 2018,HEALTH CARE,"","",33.55
Abeona therapeutics inc,ABEO,"",0.0,0.0,,0.0205,"",-1590686.0,-100.0,soldall,0.0000000,Q3 2016,HEALTH CARE,"","",5.53
Arya sciences acquisition corp,IMTX,"",0.0,0.0,,0.0104,"",-150000.0,-100.0,soldall,0.0000000,Q1 2020,FINANCE,"","",10.18
