Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Quotient ltd,QTNT,"",13289054.0,52491000.0,1.3671,2.5104,17,0.0,0.0,,16.5468271,Q2 2014,HEALTH CARE,"","",7.75
Adma biologics inc,ADMA,"",16584802.0,47764000.0,1.244,0.9154,18,5063700.0,43.951525,addition,19.2075301,Q3 2016,HEALTH CARE,"","",3.6928
Vbi vaccines inc,VBIV,"",45951556.0,43653000.0,1.1369,1.2597,19,0.0,0.0,,71.7110333,Q1 2015,MATERIALS,"","",38.76
Travere therapeutics inc,TVTX,"",2890608.0,42173000.0,1.0984,0.8154,20,0.0,0.0,,6.6990134,Q4 2013,MATERIALS,"","",17.07
Blueprint medicines corp,BPMC,"",688624.0,40271000.0,1.0488,0.9844,21,70000.0,11.315436,addition,1.2745921,Q2 2015,HEALTH CARE,"","",65.1368
Regeneron pharmaceuticals inc.,REGN,"",80000.0,39063000.0,1.0174,,22,80000.0,,new,0.0710970,Q1 2020,HEALTH CARE,"","",488.29
Crinetics pharmaceuticals inc,CRNX,"",2587953.0,38042000.0,0.9908,1.2898,23,0.0,0.0,,7.8926522,Q3 2018,HEALTH CARE,"","",28.65
Verrica pharmaceuticals inc,VRCA,"",3410412.0,37275000.0,0.9708,1.0334,24,0.0,0.0,,13.2112298,Q2 2018,HEALTH CARE,"","",19.73
Travere therapeutics inc,TVTX,PRN,45000000.0,35016000.0,0.912,,25,45000000.0,,new,N/A,Q1 2020,MATERIALS,"","",
Eidos therapeutics inc,EIDX1,"",686922.0,33652000.0,0.8765,0.7952,26,-10602.0,-1.519948,reduction,1.7828774,Q2 2018,HEALTH CARE,"","",20.9
Molecular templates inc,MTEM,"",2474133.0,32882000.0,0.8564,0.6873,27,0.0,0.0,,5.4131934,Q3 2017,HEALTH CARE,"","",7.59
Albireo pharma inc,ALBO,"",1960139.0,31931000.0,0.8316,0.8606,28,255809.0,15.009359,addition,13.0866405,Q2 2017,HEALTH CARE,"","",23.6042
Agios pharmaceuticals inc,AGIO,"",900000.0,31860000.0,0.8298,0.8537,29,0.0,0.0,,1.3081956,Q4 2019,HEALTH CARE,"","",47.75
Vapotherm inc,VAPO,"",1670067.0,31447000.0,0.819,0.4212,30,-73700.0,-4.226482,reduction,8.0000044,Q4 2018,HEALTH CARE,"","",18.08
Rocket pharmaceuticals inc,RCKT,"",2189010.0,30537000.0,0.7953,1.0124,31,-50231.0,-2.243215,reduction,3.9686869,Q4 2018,HEALTH CARE,"","",16.14
Allogene therapeutics inc,ALLO,"",1543790.0,30011000.0,0.7816,0.7967,32,0.0,0.0,,1.2319677,Q4 2018,HEALTH CARE,"","",26.93
Agile therapeutics inc,AGRX,"",15919325.0,29611000.0,0.7712,0.5919,33,3999400.0,33.552225,addition,18.2533410,Q1 2019,HEALTH CARE,"","",1.6279
Dbv technologies s.a. adr,DBVT,"",7317809.0,28685000.0,0.7471,0.9284,34,2950000.0,67.539583,addition,6.6685962,Q4 2014,HEALTH CARE,"","",8.6472
Arena pharmaceuticals inc,ARNA,"",675129.0,28356000.0,0.7385,0.8599,35,-278000.0,-29.167091,reduction,1.3422925,Q4 2017,HEALTH CARE,"","",43.71
Provention bio inc,PRVB,"",3011574.0,27707000.0,0.7216,0.8647,36,90000.0,3.080531,addition,6.3119003,Q3 2019,HEALTH CARE,"","",12.9446
Black diamond therapeutics  inc.,BDTX,"",1104656.0,27561000.0,0.7178,,37,1104656.0,,new,3.0761189,Q1 2020,HEALTH CARE,"","",24.95
Collegium pharmaceutical inc,COLL,"",1551722.0,25339000.0,0.6599,0.1722,38,1130450.0,268.342069,addition,4.5231743,Q4 2019,HEALTH CARE,"","",17.4838
Cytomx therapeutics inc,CTMX,"",3253923.0,24958000.0,0.65,0.5371,39,0.0,0.0,,7.1410342,Q4 2015,HEALTH CARE,"","",16.31
Theravance biopharma inc,TBPH,"",1000000.0,23110000.0,0.6019,,40,1000000.0,,new,1.5872436,Q1 2020,HEALTH CARE,"","",23.11
Urovant sciences ltd,UROV1,"",2366831.0,21823000.0,0.5684,0.7416,41,-40100.0,-1.666022,reduction,7.7550278,Q3 2018,HEALTH CARE,"","",9.56
Concert pharmaceuticals inc,CNCE,"",2150641.0,19549000.0,0.5091,0.3941,42,0.0,0.0,,7.2566098,Q4 2018,HEALTH CARE,"","",12.48
Vyne therapeutics inc,VYNE,"",1659294.75,17456000.0,0.4546,,43,1659294.75,,new,4.8958643,Q1 2020,HEALTH CARE,"","",2.68
Regenxbio inc,RGNX,"",508000.0,17145000.0,0.4465,0.4948,44,-100000.0,-16.447368,reduction,1.3660975,Q3 2015,HEALTH CARE,"","",38.97
Solid biosciences inc,SLDB,"",6749803.0,16132000.0,0.4202,0.5966,45,0.0,0.0,,14.6518100,Q1 2018,HEALTH CARE,"","",8.69
Neptune wellness solutions inc,NEPT,"",13436906.0,15721000.0,0.4094,0.7301,46,0.0,0.0,,14.1349306,Q2 2011,HEALTH CARE,"","",3.2
Turning point therapeutics inc,TPTX,"",349890.0,15441000.0,0.4022,0.5412,47,-87500.0,-20.00503,reduction,0.9739774,Q2 2019,HEALTH CARE,"","",39.81
Stoke therapeutics inc,STOK,"",671978.0,15388000.0,0.4008,0.378,48,0.0,0.0,,2.0387775,Q2 2019,HEALTH CARE,"","",29.17
Denali therapeutics inc,DNLI,"",850000.0,14884000.0,0.3876,,49,850000.0,,new,0.8048832,Q1 2020,HEALTH CARE,"","",17.51
10x genomics inc,TXG,"",220000.0,13816000.0,0.3598,0.3332,50,0.0,0.0,,0.2238005,Q3 2019,HEALTH CARE,"","",50.4
Insulet corp,PODD,"",82733.0,13708000.0,0.357,,51,82733.0,,new,0.1312017,Q1 2020,HEALTH CARE,"","",165.68
Revance therapeutics inc,RVNC,"",925000.0,13690000.0,0.3566,0.2645,52,104623.0,12.753039,addition,1.6219490,Q4 2019,HEALTH CARE,"","",16.0683
Adaptive biotechnologies corp,ADPT,"",495000.0,13424000.0,0.3496,0.1813,53,190000.0,62.295082,addition,0.3906210,Q2 2019,HEALTH CARE,"","",39.7027
Establishment labs holdings inc,ESTA,"",922633.0,13332000.0,0.3472,0.5772,54,-127895.0,-12.174354,reduction,3.9551802,Q3 2018,HEALTH CARE,"","",23.02
Alector inc,ALEC,"",511731.0,12348000.0,0.3216,0.1751,55,0.0,0.0,,0.6478192,Q1 2019,HEALTH CARE,"","",18.72
Y-mabs therapeutics inc,YMAB,"",522480.0,12085000.0,0.3148,0.349,56,-39757.0,-7.071217,reduction,1.3141938,Q3 2019,HEALTH CARE,"","",26.06
Gilead sciences inc.,GILD,"",1500000.0,11214000.0,0.2921,,57,1500000.0,,new,0.1191407,Q1 2020,HEALTH CARE,"","",74.76
Leap therapeutics inc,LPTX,"",6726496.0,10627000.0,0.2768,,58,6726496.0,,new,18.7893637,Q1 2020,HEALTH CARE,"","",1.58
Schrodinger  inc.,SDGR,"",250000.0,10545000.0,0.2746,,59,250000.0,,new,0.3951609,Q1 2020,INFORMATION TECHNOLOGY,"","",43.12
Twist bioscience corp,TWST,"",322356.0,10380000.0,0.2703,0.09,60,106500.0,49.338448,addition,0.7903677,Q2 2019,HEALTH CARE,"","",27.2319
Vocera communications inc,VCRA,"",470000.0,10298000.0,0.2682,0.1222,61,173580.0,58.558802,addition,1.4682369,Q1 2019,INFORMATION TECHNOLOGY,"","",23.2897
Atricure inc,ATRC,"",302227.0,10152000.0,0.2644,,62,302227.0,,new,0.7540717,Q1 2020,HEALTH CARE,"","",33.59
Sc health corp,SCPE.UN1,"",1000000.0,10000000.0,0.2604,0.2058,63,0.0,0.0,,N/A,Q3 2019,FINANCE,"","",10.35
Morphic holding inc,MORF,"",650000.0,9542000.0,0.2485,0.2216,64,0.0,0.0,,2.1322996,Q2 2019,HEALTH CARE,"","",19.82
Health catalyst inc,HCAT,"",328698.0,8375000.0,0.2181,0.1955,65,45000.0,15.861938,addition,0.8822567,Q3 2019,INFORMATION TECHNOLOGY,"","",31.5616
Revolution medicines  inc.,RVMD,"",350000.0,7816000.0,0.2036,,66,350000.0,,new,0.5932115,Q1 2020,HEALTH CARE,"","",21.91
Aldeyra therapeutics inc,ALDX,"",3085458.0,7621000.0,0.1985,0.3561,67,0.0,0.0,,10.4020127,Q1 2015,HEALTH CARE,"","",6.54
Immunovant units,IMVTU,"",400000.0,7356000.0,0.1916,0.1976,68,0.0,0.0,,N/A,Q4 2019, ,"","",
Fulcrum therapeutics inc,FULC,"",600000.0,7164000.0,0.1866,0.1983,69,0.0,0.0,,2.5688226,Q3 2019,HEALTH CARE,"","",6.64
Anaptysbio inc,ANAB,"",500000.0,7070000.0,0.1841,0.3228,70,-500000.0,-50.0,reduction,1.8330384,Q4 2019,HEALTH CARE,"","",16.25
Cerner corp.,CERN,"",105000.0,6745000.0,0.1757,0.1531,71,0.0,0.0,,0.0345116,Q3 2019,HEALTH CARE,"","",70.16
Silk road medical inc,SILK,"",204600.0,6639000.0,0.1729,,72,204600.0,,new,0.6525503,Q1 2020,HEALTH CARE,"","",31.48
Viatris inc,VTRS,"",400000.0,6028000.0,0.157,,73,400000.0,,new,0.0774928,Q1 2020,HEALTH CARE,"","",14.91
Viewray inc,VRAY,"",2451748.0,5713000.0,0.1488,0.2055,74,0.0,0.0,,1.6633379,Q4 2017,HEALTH CARE,"","",8.83
Neoleukin therapeutics ord shs,NLTX,"",500000.0,5535000.0,0.1442,0.1224,75,0.0,0.0,,N/A,Q4 2019, ,"","",
Veru inc,VERU,"",1650000.0,5396000.0,0.1405,0.1098,76,0.0,0.0,,2.5309320,Q3 2018,CONSUMER STAPLES,"","",1.52
Translate bio inc,TBIO,"",435000.0,4994000.0,0.1301,0.0703,77,0.0,0.0,,0.7179126,Q2 2018,HEALTH CARE,"","",12.65
Zimmer biomet holdings inc,ZBH,"",50000.0,4914000.0,0.128,0.1487,78,0.0,0.0,,0.0241918,Q3 2019,HEALTH CARE,"","",137.27
Mei pharma inc,MEIP,"",3030440.0,4879000.0,0.1271,0.2168,79,-1370000.0,-31.13325,reduction,2.8589413,Q4 2018,HEALTH CARE,"","",2.64
Iveric bio inc,ISEE,"",1377289.0,4738000.0,0.1234,0.1688,80,387000.0,39.079501,addition,3.3081818,Q4 2019,HEALTH CARE,"","",7.1357
Ideaya biosciences inc,IDYA,"",1141484.0,4702000.0,0.1225,0.1701,81,0.0,0.0,,5.5950030,Q2 2019,HEALTH CARE,"","",9.96
Aquestive therapeutics inc,AQST,"",1750000.0,3833000.0,0.0998,0.2601,82,-500000.0,-22.222222,reduction,5.2110887,Q3 2018,HEALTH CARE,"","",12.0
1life healthcare inc.,ONEM,"",185000.0,3310000.0,0.0862,,83,185000.0,,new,0.1467089,Q1 2020,INFORMATION TECHNOLOGY,"","",18.15
Dermtech inc,DMTK,"",285856.0,3215000.0,0.0837,,84,285856.0,,new,1.9257273,Q1 2020,FINANCE,"","",
Galera therapeutics inc,GRTX,"",325000.0,3088000.0,0.0804,0.085,85,0.0,0.0,,1.3094242,Q4 2019,HEALTH CARE,"","",13.16
Abeona therapeutics inc,ABEO,"",1500000.0,3060000.0,0.0797,0.0974,86,0.0,0.0,,1.7937834,Q4 2019,HEALTH CARE,"","",3.27
Vincera pharma inc unit 1 com & 1 wt exp 12/24/2025,VINCU,"",300000.0,2940000.0,0.0766,,87,300000.0,,new,N/A,Q1 2020, ,"","",
Motus gi holdings inc,MOTS,"",4210542.0,2837000.0,0.0739,0.1915,88,0.0,0.0,,14.6066713,Q1 2018,HEALTH CARE,"","",4.01
Rhythm pharmaceuticals inc,RYTM,"",170859.0,2600000.0,0.0677,0.0779,89,0.0,0.0,,0.3877967,Q4 2017,HEALTH CARE,"","",22.96
Alphatec holdings inc,ATEC,"",561574.0,2021000.0,0.0526,0.0791,90,0.0,0.0,,0.8914691,Q3 2019,HEALTH CARE,"","",5.02
Phreesia inc,PHR,"",70000.0,1424000.0,0.0371,0.037,91,0.0,0.0,,0.1865868,Q4 2019,INFORMATION TECHNOLOGY,"","",26.64
Bio-rad laboratories inc class a,BIO,"",3489.0,1218000.0,0.0317,0.5034,92,-65000.0,-94.905751,reduction,0.0116590,Q3 2019,HEALTH CARE,"","",334.64
Axonics inc,AXNX,"",50000.0,1188000.0,0.0309,0.0303,93,-5000.0,-9.090909,reduction,0.1458058,Q4 2018,HEALTH CARE,"","",27.71
Therapeuticsmd inc,TXMD,"",1096101.0,1173000.0,0.0306,0.0527,94,0.0,0.0,,0.4036815,Q4 2019,ENERGY,"","",2.42
Ferrari n.v.,RACE,"",6200.0,957000.0,0.0249,0.0204,95,0.0,0.0,,0.0024937,Q1 2016,CONSUMER DISCRETIONARY,"","",41.7
Eiger biopharmaceuticals inc,EIGR,"",139890.0,951000.0,0.0248,0.0414,96,0.0,0.0,,0.5696073,Q1 2016,HEALTH CARE,"","",15.33
Momenta pharmaceuticals inc,MNTA1,"",30637.0,881000.0,0.0229,1.1114,97,-2805000.0,-98.919573,reduction,0.0260431,Q2 2018,HEALTH CARE,"","",11.19
Zogenix inc,ZGNX,PUT,300000.0,724000.0,0.0189,,98,300000.0,,new,N/A,Q1 2020,HEALTH CARE,"","",
Sierra oncology inc,SRRA,"",66654.0,664000.0,0.0173,0.0181,99,-0.75,-0.001125,reduction,0.6411670,Q1 2017,HEALTH CARE,"","",3394.8
Acceleron pharma inc,XLRN,"",6813.0,583000.0,0.0152,,100,6813.0,,new,0.0127291,Q1 2020,HEALTH CARE,"","",89.87
Repro med systems inc,KRMD,"",74813.0,537000.0,0.014,0.0097,101,0.0,0.0,,0.1885088,Q4 2019,HEALTH CARE,"","",6.53
Luminex corp,LMNX1,"",18926.0,500000.0,0.013,,102,18926.0,,new,0.0415672,Q1 2020,HEALTH CARE,"","",27.53
Karuna therapeutics inc,KRTX,"",6944.0,497000.0,0.0129,0.0104,103,0.0,0.0,,0.0266230,Q4 2019,HEALTH CARE,"","",75.34
Chemocentryx  inc.,CCXI,"",10252.0,406000.0,0.0106,,104,10252.0,,new,0.0165910,Q1 2020,HEALTH CARE,"","",40.18
Cue biopharma inc,CUE,"",26371.0,362000.0,0.0094,,105,26371.0,,new,0.0992288,Q1 2020,HEALTH CARE,"","",14.19
Apellis pharmaceuticals inc,APLS,"",11418.0,327000.0,0.0085,,106,11418.0,,new,0.0151233,Q1 2020,HEALTH CARE,"","",26.79
Mereo biopharma group plc,MREO,"",179419.0,187000.0,0.0049,0.0117,107,0.0,0.0,,0.7205128,Q2 2019,HEALTH CARE,"","",2.52
Artara therapeutics inc,TARA,"",8543.0,184000.0,0.0048,0.0028,108,-0.58,-0.006789,reduction,0.1462041,Q4 2019,HEALTH CARE,"","",656.0
Spdr s&p 500 etf trust,SPY,CALL,325000.0,159000.0,0.0041,,109,325000.0,,new,No Data,Q1 2020,FINANCE,"","",
Mirati therapeutics inc,MRTX,PUT,100000.0,149000.0,0.0039,,110,100000.0,,new,N/A,Q3 2019,HEALTH CARE,"","",
Avadel phrmctcls adr,AVDL,"",8681.0,76000.0,0.002,0.0013,111,0.0,0.0,,0.0187073,Q4 2019,HEALTH CARE,"","",7.55
Outlook therapeutics inc,OTLKW,"",420875.0,46000.0,0.0012,0.0007,112,0.0,0.0,,N/A,Q4 2018, ,"","",
Adicet bio  inc,ACET,"",1329.83,10000.0,0.0003,0.0003,113,0.0,0.0,,0.0255338,Q4 2019,HEALTH CARE,"","",10.43
Acasti pharma inc,ACST,"",0.0,0.0,,0.0866,"",-222485.25,-100.0,soldall,0.0000000,Q3 2013,HEALTH CARE,"","",0.83
Cryolife  inc.,CRY,"",0.0,0.0,,0.0269,"",-50000.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",29.17
Arrowhead pharmaceuticals inc,ARWR,"",0.0,0.0,,0.0387,"",-30738.0,-100.0,soldall,0.0000000,Q1 2018,HEALTH CARE,"","",8.25
Shockwave medical inc,SWAV,"",0.0,0.0,,0.0262,"",-30000.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",43.92
Acadia pharmaceuticals inc,ACAD,"",0.0,0.0,,0.0096,"",-11256.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",42.78
Intra-cellular therapies inc,ITCI,CALL,0.0,0.0,,0.5676,"",-800600.0,-100.0,soldall,N/A,Q4 2019,HEALTH CARE,"","",
Spdr(r) s&p(r) biotech etf-spdr(r) s&p(r) biotech etf,XBI,PUT,0.0,0.0,,0.0309,"",-1000000.0,-100.0,soldall,No Data,Q2 2019,HEALTH CARE,"","",
Amarin corp. adr,AMRN,"",0.0,0.0,,3.0264,"",-7106079.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",15.58
Invitae corp,NVTA,"",0.0,0.0,,0.1078,"",-336308.0,-100.0,soldall,0.0000000,Q4 2016,HEALTH CARE,"","",10.95
Intercept pharmaceuticals inc,ICPT,"",0.0,0.0,,0.2403,"",-97600.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",79.57
Beigene ltd adr,BGNE,PUT,0.0,0.0,,0.0001,"",-200000.0,-100.0,soldall,N/A,Q3 2019,HEALTH CARE,"","",
Tandem diabetes care inc,TNDM,"",0.0,0.0,,0.3671,"",-310000.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,"","",59.16
Constellation pharmaceuticals inc,CNST,"",0.0,0.0,,0.0056,"",-6000.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",47.11
Ehealth inc,EHTH,"",0.0,0.0,,0.3774,"",-197720.0,-100.0,soldall,0.0000000,Q3 2018,FINANCE,"","",63.4
Select interior concepts inc,SIC1,"",0.0,0.0,,0.0188,"",-105105.0,-100.0,soldall,0.0000000,Q3 2019,INDUSTRIALS,"","",12.97
Zynerba pharmaceuticals inc,ZYNE,PUT,0.0,0.0,,0.0157,"",-200000.0,-100.0,soldall,N/A,Q3 2019,HEALTH CARE,"","",
Aurinia pharmaceuticals inc,AUPH,"",0.0,0.0,,0.2884,"",-716666.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",20.26
Dicerna pharmaceuticals inc,DRNA,"",0.0,0.0,,0.016,"",-36496.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",22.03
Optinose inc,OPTN,"",0.0,0.0,,0.0106,"",-58005.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",9.22
Natera inc,NTRA,"",0.0,0.0,,0.0097,"",-14549.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",27.58
Arvinas holding company llc,ARVN,"",0.0,0.0,,0.3265,"",-400000.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",41.09
Novocure ltd,NVCR,"",0.0,0.0,,0.0159,"",-9489.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",74.78
Karyopharm therapeutics inc,KPTI,"",0.0,0.0,,0.0208,"",-54645.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",9.62
Deciphera pharmaceuticals inc,DCPH,"",0.0,0.0,,0.0177,"",-14326.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",62.24
Aravive inc,ARAV,"",0.0,0.0,,0.0089,"",-32895.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",13.67
Foamix pharmaceuticals ltd,FOMX1,"",0.0,0.0,,0.7411,"",-11203881.0,-100.0,soldall,0.0000000,Q2 2016,HEALTH CARE,"","",4.05
