Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Guardant health inc,GH,"",1227400.0,152431000.0,1.5418,1.3951,18,250000.0,25.578064,addition,1.2116645,Q3 2020,HEALTH CARE,"","",134.2793
Humana  inc.,HUM,"",335000.0,148311000.0,1.5001,1.2293,19,21400.0,6.82398,addition,0.2606909,Q2 2018,HEALTH CARE,"","",333.4468
Abcellera biologics inc.,ABCL,"",6223019.0,136906000.0,1.3847,2.604,20,-1977749.0,-24.116632,reduction,2.2969451,Q4 2020,HEALTH CARE,"","",40.24
Abbvie inc,ABBV,"",1167500.0,131507000.0,1.3301,1.2276,21,-45700.0,-3.766897,reduction,0.0659605,Q1 2020,HEALTH CARE,"","",99.88
Intuitive surgical inc,ISRG,"",418800.0,128382000.0,1.2985,0.9645,22,0.0,0.0,,0.1174110,Q4 2013,HEALTH CARE,"","",407.35
Anthem inc,ANTM,"",335700.0,128170000.0,1.2964,0.9619,23,49100.0,17.131891,addition,0.1376861,Q4 2020,HEALTH CARE,"","",329.9695
Dexcom inc,DXCM,"",297400.0,126990000.0,1.2844,0.9994,24,0.0,0.0,,0.3073937,Q4 2018,HEALTH CARE,"","",223.59
Spdr(r) s&p(r) biotech etf-spdr(r) s&p(r) biotech etf,XBI,"",935700.0,126694000.0,1.2815,,25,935700.0,,new,No Data,Q2 2021,HEALTH CARE,"","",135.4
Deciphera pharmaceuticals inc,DCPH,"",3297301.0,120714000.0,1.221,0.579,26,1916401.0,138.77913,addition,5.6809457,Q3 2017,HEALTH CARE,"","",32.9748
Neurocrine biosciences inc.,NBIX,"",1231115.0,119812000.0,1.2118,1.1837,27,-70600.0,-5.423614,reduction,1.3021335,Q1 2012,HEALTH CARE,"","",87.13
Xtant med hldgs inc com (de),XTNT,"",72873494.0,118784000.0,1.2014,1.6081,28,0.0,0.0,,N/A,Q1 2018, ,"","",
Edwards lifesciences corp.,EW,"",1126400.0,116661000.0,1.18,0.8809,29,0.0,0.0,,0.1807075,Q1 2016,HEALTH CARE,"","",53.22
Repare therapeutics inc.,RPTX,"",3426325.0,106833000.0,1.0806,0.9832,30,0.0,0.0,,9.2601609,Q2 2020,HEALTH CARE,"","",31.02
Gracell biotechnologies inc. adr,GRCL,"",7884870.0,102503000.0,1.0368,1.1354,31,0.0,0.0,,11.7311333,Q1 2021,HEALTH CARE,"","",15.4
Neuropace inc,NPCE,"",4012281.0,95452000.0,0.9655,,32,4012281.0,,new,16.5174709,Q2 2021,HEALTH CARE,"","",23.79
Acutus medical  inc.,AFIB,"",5477958.0,93016000.0,0.9408,0.6848,33,0.0,0.0,,19.4778371,Q3 2020,HEALTH CARE,"","",29.8
Passage bio  inc.,PASG,"",6962899.0,92189000.0,0.9324,1.138,34,0.0,0.0,,12.8719515,Q1 2020,HEALTH CARE,"","",15.75
Kinnate biopharma inc.,KNTE,"",3847929.0,89580000.0,0.9061,1.1211,35,0.0,0.0,,8.8449021,Q4 2020,HEALTH CARE,"","",39.78
Stryker corp.,SYK,"",337400.0,87633000.0,0.8864,0.7684,36,0.0,0.0,,0.0894732,Q1 2020,HEALTH CARE,"","",219.06
Ikena oncology - non voting shares,IKNA-NV,"",6215466.0,87265000.0,0.8826,1.6418,37,0.0,0.0,,N/A,Q1 2021, ,"","",
Janux therapeutics inc,JANX,"",3466386.0,86486000.0,0.8748,,38,3466386.0,,new,8.3303538,Q2 2021,HEALTH CARE,"","",
Immunogen inc.,IMGN,"",12936622.0,85252000.0,0.8623,0.6916,39,3804800.0,41.665289,addition,6.3914560,Q4 2020,HEALTH CARE,"","",7.3312
Crispr therapeutics ag,CRSP,"",519000.0,84021000.0,0.8498,0.6295,40,-33500.0,-6.063348,reduction,0.6810918,Q3 2019,HEALTH CARE,"","",65.5
Progyny  inc.,PGNY,"",1365445.0,80561000.0,0.8148,0.8012,41,-559815.0,-29.077371,reduction,1.5274506,Q2 2020,HEALTH CARE,"","",30.74
Aurinia pharmaceuticals inc,AUPH,"",6069032.0,78655000.0,0.7956,0.7369,42,0.0,0.0,,4.7268104,Q1 2019,HEALTH CARE,"","",12.73
Oak street health  inc.,OSH,"",1328300.0,77799000.0,0.7869,0.4907,43,361300.0,37.362978,addition,0.5514848,Q3 2020,INFORMATION TECHNOLOGY,"","",55.8182
Sinovac biotech ltd,SVA1,"",2839500.0,76800000.0,0.7768,0.6732,44,0.0,0.0,,N/A,Q4 2012,HEALTH CARE,"","",4.37
Adicet bio  inc,ACET,"",7232856.0,74426000.0,0.7528,0.8846,45,0.0,0.0,,22.7146419,Q3 2020,HEALTH CARE,"","",48.82
Keros therapeutics  inc.,KROS,"",1679417.0,71325000.0,0.7214,0.9665,46,0.0,0.0,,7.1961048,Q2 2020,HEALTH CARE,"","",37.51
89bio  inc.,ETNB,"",3729442.0,69741000.0,0.7054,0.8257,47,0.0,0.0,,18.5911873,Q4 2019,HEALTH CARE,"","",26.29
Theravance biopharma inc,TBPH,"",4564045.0,66270000.0,0.6703,1.1868,48,-1655065.0,-26.61257,reduction,6.9914905,Q1 2020,HEALTH CARE,"","",17.41
Meiragtx holdings plc,MGTX,"",4102925.0,63595000.0,0.6432,0.5536,49,0.0,0.0,,9.2585708,Q3 2018,HEALTH CARE,"","",16.26
Vectivbio holding ag|vectivbio holding a,VECT,"",5123304.0,59738000.0,0.6042,,50,5123304.0,,new,15.0620764,Q2 2021,HEALTH CARE,"","",11.66
Ascendis pharma a/s adr,ASND,"",447859.0,58916000.0,0.5959,0.6087,51,-57300.0,-11.342963,reduction,0.8319973,Q1 2015,HEALTH CARE,"","",62.39
Crinetics pharmaceuticals inc,CRNX,"",2996876.0,56491000.0,0.5714,0.3934,52,243309.0,8.836139,addition,7.7712437,Q3 2018,HEALTH CARE,"","",25.052
Thermo fisher scientific  inc.,TMO,"",110300.0,55643000.0,0.5628,0.4707,53,0.0,0.0,,0.0280363,Q4 2007,HEALTH CARE,"","",147.8
Singular genomics systems inc,OMIC,"",1998521.0,54919000.0,0.5555,,54,1998521.0,,new,2.7929458,Q2 2021,HEALTH CARE,"","",27.48
Mereo biopharma group plc,MREO,PRN,17264764.0,54730000.0,0.5536,0.544,55,1.0,0.000006,addition,N/A,Q4 2020,HEALTH CARE,"","",
Burning rock biotech ltd. ads,BNR,"",1856201.0,54684000.0,0.5531,0.4777,56,-41462.0,-2.184898,reduction,2.1280939,Q2 2020,HEALTH CARE,"","",27.01
Select medical holdings corp,SEM,"",1271100.0,53717000.0,0.5433,,57,1271100.0,,new,0.9445211,Q2 2021,HEALTH CARE,"","",42.26
Chemomab therapeutics ltd,CMMB,"",2578174.0,49037000.0,0.496,0.6921,58,0.0,0.0,,23.4317531,Q1 2021,HEALTH CARE,"","",
Tela bio  inc,TELA,"",3027542.0,48774000.0,0.4933,0.4218,59,0.0,0.0,,20.9198599,Q4 2019,HEALTH CARE,"","",12.95
Applied therapeutics inc,APLT,"",2257387.0,46909000.0,0.4745,0.3959,60,0.0,0.0,,8.6551458,Q4 2019,HEALTH CARE,"","",24.7
Terns pharmaceuticals inc,TERN,"",3791204.0,46480000.0,0.4701,0.7799,61,0.0,0.0,,15.0964791,Q1 2021,HEALTH CARE,"","",22.0
Vistagen therapeutics inc,VTGN,"",14467872.0,45574000.0,0.461,0.1714,62,5863872.0,68.152859,addition,7.5000414,Q4 2020,HEALTH CARE,"","",2.4423
Decibel therapeutics inc,DBTX,"",4945192.0,42529000.0,0.4302,0.5253,63,0.0,0.0,,19.8615377,Q1 2021,HEALTH CARE,"","",11.36
Novavax inc,NVAX,"",200295.0,42525000.0,0.4301,0.2642,64,44462.0,28.531826,addition,0.2689095,Q1 2021,HEALTH CARE,"","",188.1915
Tricida inc,TCDA,"",9614280.0,41534000.0,0.4201,0.4756,65,0.0,0.0,,19.0650830,Q2 2018,HEALTH CARE,"","",30.09
Oric pharmaceuticals  inc.,ORIC,"",2337574.0,41352000.0,0.4183,0.5355,66,0.0,0.0,,5.9453499,Q2 2020,HEALTH CARE,"","",33.73
Ikena oncology inc,IKNA,"",2933941.0,41193000.0,0.4166,0.775,67,0.0,0.0,,8.1836526,Q1 2021,HEALTH CARE,"","",28.25
Si-bone inc,SIBN,"",1305300.0,41078000.0,0.4155,0.3882,68,0.0,0.0,,3.9232341,Q4 2018,HEALTH CARE,"","",11.95
Mersana therapeutics inc,MRSN,"",2800247.0,38027000.0,0.3846,0.2863,69,907747.0,47.965495,addition,3.9021565,Q1 2019,HEALTH CARE,"","",13.8098
Fs development corp,GMTX,"",5826224.0,37696000.0,0.3813,0.7382,70,0.0,0.0,,13.5327208,Q1 2021,FINANCE,"","",13.55
Logicbio therapeutics inc,LOGC,"",8466783.0,37593000.0,0.3802,0.5763,71,0.0,0.0,,26.2615424,Q4 2018,HEALTH CARE,"","",9.75
Verona pharma plc adr,VRNA,"",5694841.0,37244000.0,0.3767,0.4452,72,0.0,0.0,,9.4856347,Q2 2017,HEALTH CARE,"","",7.45
Harpoon therapeutics inc,HARP,"",2611308.0,36219000.0,0.3663,0.4471,73,325604.0,14.245239,addition,7.9930319,Q1 2019,HEALTH CARE,"","",11.9881
Nanostring technologies inc,NSTG,"",556000.0,36023000.0,0.3644,0.3827,74,-66900.0,-10.740087,reduction,1.2213973,Q1 2020,HEALTH CARE,"","",35.73
Graphite bio inc,GRPH,"",1106307.0,33997000.0,0.3439,,75,1106307.0,,new,N/A,Q2 2021,HEALTH CARE,"","",
Trillium therapeutics inc,TRIL,"",3322300.0,32226000.0,0.326,0.3179,76,157100.0,4.963351,addition,3.1711060,Q1 2020,HEALTH CARE,"","",10.8337
Gh research plc,GHRS,"",1428666.0,31045000.0,0.314,,77,1428666.0,,new,2.9243473,Q2 2021,HEALTH CARE,"","",21.73
Cullinan management inc,CGEM,"",1146145.0,29513000.0,0.2985,0.4466,78,0.0,0.0,,2.6323242,Q1 2021,HEALTH CARE,"","",41.67
Scpharmaceuticals inc,SCPH,"",4797148.0,29311000.0,0.2965,0.2983,79,0.0,0.0,,17.5363494,Q4 2017,HEALTH CARE,"","",10.72
Kala pharmaceuticals inc,KALA,"",5465030.0,28965000.0,0.293,0.3444,80,0.0,0.0,,8.4114789,Q3 2017,HEALTH CARE,"","",16.27
Sierra oncology inc,SRRA,"",1477320.0,28763000.0,0.2909,0.238,81,0.0,0.0,,11.7615007,Q1 2020,HEALTH CARE,"","",9.82
Fluidigm corp,FLDM,"",4661871.0,28717000.0,0.2905,0.1944,82,62300.0,1.354474,addition,6.1205934,Q2 2020,HEALTH CARE,"","",4.7294
Arcturus therapeutics ltd,ARCT,"",848503.0,28713000.0,0.2904,0.4661,83,-358383.0,-29.694851,reduction,3.2229290,Q2 2020,HEALTH CARE,"","",43.86
Curis inc,CRIS,"",3521400.0,28418000.0,0.2874,0.4622,84,-845094.0,-19.354063,reduction,3.8444755,Q3 2019,HEALTH CARE,"","",6.48
Aeglea biotherapeutics inc,AGLE,"",4015524.0,27948000.0,0.2827,0.2974,85,0.0,0.0,,8.1841642,Q2 2016,HEALTH CARE,"","",7.59
Alexion pharmaceuticals inc.,ALXN1,"",150900.0,27722000.0,0.2804,0.146,86,48800.0,47.796278,addition,0.0682746,Q1 2011,HEALTH CARE,"","",144.9539
Alpine immune sciences inc,ALPN,"",3070955.0,27639000.0,0.2796,0.3044,87,0.0,0.0,,12.8411898,Q3 2017,HEALTH CARE,"","",11.12
Aptose biosciences inc,APTO,"",8030000.0,26660000.0,0.2697,0.4486,88,0.0,0.0,,9.0276710,Q4 2019,HEALTH CARE,"","",4.55
Fusion pharmaceuticals inc.,FUSN,"",3224770.0,26056000.0,0.2635,0.3232,89,0.0,0.0,,7.4960448,Q2 2020,HEALTH CARE,"","",17.47
Xenon pharmaceuticals inc,XENE,"",1334217.0,24843000.0,0.2513,0.4181,90,-1163700.0,-46.586816,reduction,3.2443610,Q3 2016,HEALTH CARE,"","",10.92
Biogen inc,BIIB,"",67400.0,23339000.0,0.2361,0.2145,91,-14600.0,-17.804878,reduction,0.0452247,Q3 2010,HEALTH CARE,"","",295.28
Flexion therapeutics inc,FLXN,"",2769383.0,22792000.0,0.2305,0.1931,92,461300.0,19.986283,addition,5.5065954,Q2 2019,HEALTH CARE,"","",12.3305
Graybug vision  inc.,GRAY,"",4163347.0,22607000.0,0.2287,0.2161,93,0.0,0.0,,19.7727872,Q3 2020,HEALTH CARE,"","",12.71
Olema pharmaceuticals  inc.,OLMA,"",807792.0,22602000.0,0.2286,0.2036,94,151666.0,23.115377,addition,2.0420529,Q4 2020,HEALTH CARE,"","",44.2087
Nextcure inc,NXTC,"",2711013.0,21769000.0,0.2202,0.2537,95,0.0,0.0,,9.8184003,Q2 2019,HEALTH CARE,"","",14.98
Corvus pharmaceuticals inc,CRVS,"",8053298.0,21502000.0,0.2175,0.2319,96,0.0,0.0,,18.9841536,Q1 2016,HEALTH CARE,"","",11.37
Imara inc.,IMRA,"",2719902.0,21487000.0,0.2173,0.2146,97,0.0,0.0,,10.3626091,Q1 2020,HEALTH CARE,"","",16.03
Vaxcyte  inc.,PCVX,"",945400.0,21281000.0,0.2152,0.1198,98,296626.0,45.721006,addition,1.8114828,Q2 2020,HEALTH CARE,"","",28.5215
Galecto  inc.,GLTO,"",4090937.0,20700000.0,0.2094,0.2324,99,0.0,0.0,,16.1941422,Q4 2020,HEALTH CARE,"","",12.51
Magenta therapeutics inc,MGTA,"",2033759.0,19890000.0,0.2012,0.1051,100,1084711.0,114.294641,addition,3.4725178,Q1 2021,HEALTH CARE,"","",10.7413
Gilead sciences inc.,GILD,"",287600.0,19804000.0,0.2003,0.1738,101,0.0,0.0,,0.0229381,Q2 2006,HEALTH CARE,"","",70.42
Chinook therapeutics  inc.,KDNY,"",1333801.0,18833000.0,0.1905,0.1816,102,83800.0,6.703995,addition,2.9894929,Q4 2020,HEALTH CARE,"","",15.7507
Cti biopharma corp,CTIC,"",7520600.0,18802000.0,0.1902,0.2046,103,0.0,0.0,,8.0598073,Q2 2017,HEALTH CARE,"","",2.18
Verrica pharmaceuticals inc,VRCA,"",1479733.0,16721000.0,0.1691,0.2096,104,0.0,0.0,,5.3779686,Q2 2018,HEALTH CARE,"","",19.73
Galapagos nv adr,GLPG,"",230905.0,15907000.0,0.1609,0.1664,105,0.0,0.0,,0.3524055,Q1 2021,HEALTH CARE,"","",77.09
Nautilus biotechnology inc,NAUT,"",1546700.0,15622000.0,0.158,,106,1546700.0,,new,N/A,Q2 2021,HEALTH CARE,"","",
Vor biopharma inc,VOR,"",833333.0,15542000.0,0.1572,0.3358,107,0.0,0.0,,2.2434856,Q1 2021,HEALTH CARE,"","",43.1
Achilles therapeutics plc,ACHL,"",1584845.0,15516000.0,0.1569,0.2452,108,0.0,0.0,,3.9014689,Q1 2021,HEALTH CARE,"","",16.55
Jounce therapeutics inc,JNCE,"",2147400.0,14602000.0,0.1477,0.1751,109,323800.0,17.756087,addition,4.1915186,Q1 2021,HEALTH CARE,"","",9.7468
Uniqure n.v.,QURE,"",471174.0,14512000.0,0.1468,0.3053,110,-497905.0,-51.379196,reduction,1.0226601,Q2 2019,HEALTH CARE,"","",76.7
Synlogic inc,SYBX,"",3696662.0,14380000.0,0.1454,0.0679,111,1666666.0,82.101935,addition,7.0582935,Q3 2017,HEALTH CARE,"","",10.3314
Milestone pharmaceuticals inc,MIST,"",2583821.0,14211000.0,0.1437,0.1399,112,0.0,0.0,,8.6571768,Q3 2020,HEALTH CARE,"","",6.76
Amgen  inc.,AMGN,"",57100.0,13918000.0,0.1408,0.2129,113,-34400.0,-37.595628,reduction,0.0100554,Q4 2002,HEALTH CARE,"","",132.67
Relay therapeutics  inc.,RLAY,"",350000.0,12807000.0,0.1295,0.1131,114,0.0,0.0,,0.3788602,Q3 2020,HEALTH CARE,"","",42.59
Alector inc,ALEC,"",611478.0,12737000.0,0.1288,0.1151,115,0.0,0.0,,0.7560739,Q1 2019,HEALTH CARE,"","",18.72
Biomx ord shs,PHGE,"",2313489.0,12632000.0,0.1278,0.154,116,0.0,0.0,,N/A,Q4 2019, ,"","",
Wm technology inc,MAPS,"",700400.0,12509000.0,0.1265,0.1202,117,0.0,0.0,,1.0988638,Q1 2021,FINANCE,"","",18.36
Bellus health ord shs,BLU:TSE,"",3954800.0,12272000.0,0.1241,0.1412,118,0.0,0.0,,N/A,Q3 2019, ,"","",
Aerovate therapeutics inc,AVTE,"",535714.0,12230000.0,0.1237,,119,535714.0,,new,2.4829243,Q2 2021,HEALTH CARE,"","",22.83
Oncocyte corp,OCX,"",2100000.0,12054000.0,0.1219,0.1019,120,0.0,0.0,,2.2930325,Q1 2021,HEALTH CARE,"","",5.19
Century therapeutics inc,IPSC,"",407047.0,11943000.0,0.1208,,121,407047.0,,new,0.7424531,Q2 2021,HEALTH CARE,"","",
Convey holding parent inc,CNVY,"",1000000.0,11380000.0,0.1151,,122,1000000.0,,new,1.3696137,Q2 2021,HEALTH CARE,"","",3.3967
Cvrx inc,CVRX,"",400000.0,11200000.0,0.1133,,123,400000.0,,new,1.9659956,Q2 2021,HEALTH CARE,"","",28.0
Boston scientific inc.,BSX,CALL,250000.0,10690000.0,0.1081,,124,250000.0,,new,N/A,Q2 2021,HEALTH CARE,"","",
Curevac n.v.,CVAC,PUT,140000.0,10287000.0,0.104,,125,140000.0,,new,N/A,Q2 2021,HEALTH CARE,"","",
Syros pharmaceuticals inc,SYRS,"",1837500.0,10014000.0,0.1013,0.1285,126,0.0,0.0,,2.9670213,Q4 2020,HEALTH CARE,"","",10.35
Nanostring technologies inc note 2.625% 3/0,DEBT-NANO,PRN,6000000.0,9705000.0,0.0982,,127,6000000.0,,new,N/A,Q2 2021, ,"","",
Cytomx therapeutics inc,CTMX,"",1513168.0,9578000.0,0.0969,,128,1513168.0,,new,2.3223413,Q2 2021,HEALTH CARE,"","",6.33
9 meters biopharma inc,NMTR,"",8565974.0,9423000.0,0.0953,0.2813,129,-17150781.0,-66.691077,reduction,3.3624605,Q2 2020,INFORMATION TECHNOLOGY,"","",0.57
I-mab adr,IMAB,"",111120.0,9329000.0,0.0944,0.0084,130,92555.0,498.54565,addition,0.1443818,Q3 2020,HEALTH CARE,"","",77.7817
Catalyst biosciences inc,CBIO,"",2118600.0,9174000.0,0.0928,0.0998,131,0.0,0.0,,6.7545119,Q1 2021,HEALTH CARE,"","",5.04
X4 pharmaceuticals ord shs,XFOR,"",1373849.0,8930000.0,0.0903,0.1106,132,0.0,0.0,,N/A,Q1 2019, ,"","",
Aadi biosciences inc,AADI,"",346436.2,8778000.0,0.0888,0.0626,133,0.0,0.0,,10.8978019,Q2 2018,HEALTH CARE,"","",4.15
Aslan pharmaceuticals ltd,ASLN,"",2520000.0,8316000.0,0.0841,0.0789,134,0.0,0.0,,6.6331510,Q1 2021,HEALTH CARE,"","",3.35
Alx oncology holdings inc.,ALXO,"",150000.0,8202000.0,0.083,0.1034,135,0.0,0.0,,0.3728573,Q4 2020,HEALTH CARE,"","",86.2
Sutro biopharma inc,STRO,"",433700.0,8062000.0,0.0815,0.0745,136,83700.0,23.914286,addition,0.9398157,Q4 2020,HEALTH CARE,"","",21.1079
Nurix therapeutics  inc.,NRIX,"",300000.0,7959000.0,0.0805,0.0872,137,0.0,0.0,,0.6752672,Q3 2020,HEALTH CARE,"","",34.91
Monte rosa therapeutics inc,GLUE,"",350000.0,7945000.0,0.0804,,138,350000.0,,new,0.7546044,Q2 2021,HEALTH CARE,"","",22.7
Landos biopharma inc,LABP,"",681000.0,7866000.0,0.0796,0.0613,139,0.0,0.0,,1.6975094,Q1 2021,HEALTH CARE,"","",9.63
Dyne therapeutics  inc.,DYN,"",350000.0,7364000.0,0.0745,0.0508,140,0.0,0.0,,0.6825477,Q3 2020,HEALTH CARE,"","",20.19
Otonomy inc,OTIC,"",3250000.0,7248000.0,0.0733,0.0775,141,0.0,0.0,,5.7338119,Q4 2019,HEALTH CARE,"","",4.05
Nanobiotix s.a. adr,NBTX,"",500000.0,6890000.0,0.0697,0.0703,142,0.0,0.0,,1.4357142,Q4 2020,HEALTH CARE,"","",16.5
Aclaris therapeutics inc,ACRS,"",362000.0,6357000.0,0.0643,,143,362000.0,,new,0.5913515,Q2 2021,HEALTH CARE,"","",17.56
Prometheus biosciences inc,RXDX,"",250000.0,6140000.0,0.0621,0.0427,144,0.0,0.0,,0.6432360,Q1 2021,HEALTH CARE,"","",18.26
Verve therapeutics inc,VERV,"",100000.0,6025000.0,0.0609,,145,100000.0,,new,0.2083689,Q2 2021,HEALTH CARE,"","",4.7002
Pulmonx corp.,LUNG,"",125000.0,5515000.0,0.0558,0.0535,146,0.0,0.0,,0.3406901,Q4 2020,HEALTH CARE,"","",69.02
Strongbridge biopharma plc,SBBP1,"",1744669.0,5182000.0,0.0524,0.045,147,0.0,0.0,,2.5721597,Q3 2020,HEALTH CARE,"","",2.1
Health sciences acquisitions corp 2,HSAQ,"",500000.0,5100000.0,0.0516,0.0523,148,0.0,0.0,,2.4449878,Q3 2020,FINANCE,"","",11.0
Organon & co,OGN,"",166939.0,5052000.0,0.0511,,149,166939.0,,new,0.0658495,Q2 2021,HEALTH CARE,"","",30.26
Sarepta therapeutics inc,SRPT,"",64700.0,5030000.0,0.0509,0.1396,150,-135578.0,-67.694904,reduction,0.0810324,Q4 2017,HEALTH CARE,"","",117.75
Artara therapeutics inc,TARA,"",450000.0,4383000.0,0.0443,0.0662,151,0.0,0.0,,4.0050799,Q3 2020,HEALTH CARE,"","",16.83
Adagene inc,ADAG,"",275000.0,3729000.0,0.0377,0.0462,152,0.0,0.0,,0.6319238,Q1 2021,HEALTH CARE,"","",17.95
Talaris therapeutics inc,TALS,"",247240.0,3632000.0,0.0367,,153,247240.0,,new,0.5979797,Q2 2021,HEALTH CARE,"","",14.69
Inozyme pharma  inc.,INZY,"",188704.0,3216000.0,0.0325,,154,188704.0,,new,0.7975116,Q3 2020,HEALTH CARE,"","",17.04
Inflarx nv,IFRX,"",1064118.0,3160000.0,0.032,0.0388,155,0.0,0.0,,2.4616170,Q1 2020,HEALTH CARE,"","",3.86
Kezar life sciences inc,KZR,"",557191.0,3026000.0,0.0306,,156,557191.0,,new,1.1561697,Q2 2021,HEALTH CARE,"","",5.43
Curevac n.v.,CVAC,CALL,30000.0,2204000.0,0.0223,,157,30000.0,,new,N/A,Q2 2021,HEALTH CARE,"","",
Longboard pharmaceuticals inc,LBPH,"",113500.0,1035000.0,0.0105,0.0459,158,-186500.0,-62.166667,reduction,0.8354219,Q1 2021,HEALTH CARE,"","",16.38
Wm technology inc,MAPSW,CALL,150200.0,954000.0,0.0096,,159,150200.0,,new,N/A,Q2 2021, ,"","",
Purple biotech ltd,PPBT,"",17712.0,86000.0,0.0009,0.0012,160,-13706.0,-43.624674,reduction,0.1005460,Q1 2020,HEALTH CARE,"","",3.06
Fluidigm corp,FLDM,CALL,0.0,0.0,,0.0211,"",-500000.0,-100.0,soldall,N/A,Q1 2021,HEALTH CARE,"","",
Tcr2 therapeutics inc,TCRR,"",0.0,0.0,,0.0515,"",-249279.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",30.93
Arya sciences acquisition iii corp,NAUT,"",0.0,0.0,,0.0064,"",-49375.0,-100.0,soldall,0.0000000,Q1 2021,FINANCE,"","",13.78
Larimar therapeutics inc,LRMR,"",0.0,0.0,,0.0843,"",-617245.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",172.14
Sana biotechnology inc,SANA,"",0.0,0.0,,0.0188,"",-60000.0,-100.0,soldall,0.0000000,Q1 2021,HEALTH CARE,"","",33.47
Olink holding ab (publ),OLK,"",0.0,0.0,,0.101,"",-300000.0,-100.0,soldall,0.0000000,Q1 2021,INFORMATION TECHNOLOGY,"","",36.0
Panacea acquisition corp,NUVB,"",0.0,0.0,,0.0782,"",-800000.0,-100.0,soldall,0.0000000,Q1 2021,FINANCE,"","",10.45
Selecta biosciences inc,SELB,"",0.0,0.0,,0.0144,"",-339169.0,-100.0,soldall,0.0000000,Q2 2016,HEALTH CARE,"","",8.74
Forte biosciences inc. (tocagen),FBRX,"",0.0,0.0,,0.0512,"",-159664.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,"","",22.9
Alexion pharmaceuticals inc.,ALXN1,CALL,0.0,0.0,,0.2145,"",-150000.0,-100.0,soldall,N/A,Q2 2020,HEALTH CARE,"","",
Cel-sci corp.,CVM,PUT,0.0,0.0,,0.0142,"",-100000.0,-100.0,soldall,N/A,Q1 2021,HEALTH CARE,"","",
Alignment healthcare inc,ALHC,"",0.0,0.0,,0.164,"",-800000.0,-100.0,soldall,0.0000000,Q1 2021,HEALTH CARE,"","",21.93
