Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Cymabay therapeutics inc,CBAY,"",5707411.0,29222000.0,0.1988,0.2777,36,0.0,0.0,,8.3077307,Q4 2016,HEALTH CARE,"","",9.54
Allakos inc,ALLK,"",339690.0,26710000.0,0.1817,,37,339690.0,,new,0.7865015,Q3 2019,HEALTH CARE,"","",78.63
Kiniksa pharmaceuticals ltd,KNSA,"",2799577.0,23824000.0,0.1621,0.2576,38,0.0,0.0,,5.1031298,Q2 2018,HEALTH CARE,"","",17.35
Merus bv,MRUS,"",1160014.0,20671000.0,0.1406,0.1155,39,0.0,0.0,,5.0989626,Q2 2016,HEALTH CARE,"","",8.27
Uniqure n.v.,QURE,"",517700.0,20377000.0,0.1386,0.275,40,0.0,0.0,,1.3677675,Q4 2017,HEALTH CARE,"","",22.87
Urogen pharma ltd,URGN,"",747751.0,17819000.0,0.1212,,41,747751.0,,new,3.5777560,Q3 2019,HEALTH CARE,"","",23.83
Axsome therapeutics inc,AXSM,"",772286.0,15631000.0,0.1063,0.1351,42,0.0,0.0,,2.2437130,Q1 2019,HEALTH CARE,"","",14.23
Biomarin pharmaceutical inc,BMRN,PRN,15000000.0,14722000.0,0.1002,0.1058,43,0.0,0.0,,N/A,Q1 2006,HEALTH CARE,"","",
Xencor inc,XNCR,"",428120.0,14440000.0,0.0982,0.1191,44,0.0,0.0,,0.7561286,Q4 2013,HEALTH CARE,"","",11.52
Aimmune therapeutics inc,AIMT1,"",673908.0,14112000.0,0.096,0.0954,45,0.0,0.0,,1.0753279,Q3 2015,HEALTH CARE,"","",16.2
Protagonist therapeutics inc,PTGX,"",1174282.0,14103000.0,0.0959,0.0819,46,179200.0,18.008566,addition,4.4683486,Q1 2019,HEALTH CARE,"","",12.2557
La jolla pharmaceutical co,LJPC,"",1559231.0,13721000.0,0.0933,0.098,47,0.0,0.0,,5.7451400,Q1 2014,HEALTH CARE,"","",10.6
Idera pharmaceuticals inc,IDRA,"",4608786.0,13319000.0,0.0906,0.0836,48,2964.0,0.064353,addition,15.9805340,Q2 2013,HEALTH CARE,"","",1004.7553
Aeglea biotherapeutics inc,AGLE,"",1713604.0,13178000.0,0.0896,0.0798,49,0.0,0.0,,5.9314780,Q2 2016,HEALTH CARE,"","",5.64
Alkermes plc.,ALKS,"",625030.0,12194000.0,0.083,0.0613,50,225030.0,56.2575,addition,0.3977789,Q4 2015,HEALTH CARE,"","",27.5416
Syros pharmaceuticals inc,SYRS,"",974835.0,10119000.0,0.0688,0.0613,51,0.0,0.0,,2.2969722,Q2 2016,HEALTH CARE,"","",13.72
Sangamo therapeutics inc,SGMO,"",999823.0,9048000.0,0.0616,0.0732,52,0.0,0.0,,0.8643007,Q3 2013,HEALTH CARE,"","",10.51
Assembly biosciences inc,ASMB,"",803246.0,7896000.0,0.0537,0.0736,53,0.0,0.0,,3.1242552,Q1 2015,HEALTH CARE,"","",14.78
Marker therapeutics inc,MRKR,"",1500000.0,7665000.0,0.0521,0.0807,54,0.0,0.0,,10.9409190,Q4 2018,HEALTH CARE,"","",5.55
Apellis pharmaceuticals inc,APLS,"",313725.0,7558000.0,0.0514,0.054,55,0.0,0.0,,0.4925039,Q2 2018,HEALTH CARE,"","",21.06
Catalyst pharmaceuticals inc,CPRX,"",1341902.0,7125000.0,0.0485,0.0668,56,-1217559.0,-47.570914,reduction,1.3028175,Q1 2014,HEALTH CARE,"","",3.2
Hookipa pharma inc,HOOK,"",892857.0,6696000.0,0.0456,0.0408,57,0.0,0.0,,4.1355118,Q2 2019,HEALTH CARE,"","",6.73
Acorda therapeutics inc,ACOR,"",372172.59,6408000.0,0.0436,0.1048,58,36907.38,11.008413,addition,4.6405924,Q1 2019,HEALTH CARE,"","",7.9327
Dermira inc,DERM1,"",906943.0,5795000.0,0.0394,0.0589,59,0.0,0.0,,1.6671746,Q1 2019,HEALTH CARE,"","",13.55
Xbiotech inc,XBIT,"",521327.0,5453000.0,0.0371,0.0196,60,140885.0,37.031926,addition,1.2712192,Q2 2019,HEALTH CARE,"","",8.3583
Albireo pharma inc,ALBO,"",250000.0,5000000.0,0.034,0.0548,61,0.0,0.0,,1.9700552,Q2 2017,HEALTH CARE,"","",22.99
Aravive inc,ARAV,"",664088.0,4981000.0,0.0339,0.0198,62,179141.0,36.940325,addition,1.8324724,Q2 2014,HEALTH CARE,"","",313.3266
Milestone pharmaceuticals inc,MIST,"",266667.0,4973000.0,0.0338,0.0492,63,0.0,0.0,,1.0888812,Q2 2019,HEALTH CARE,"","",27.15
Orchard therapeutics plc,ORTX,"",405702.0,4820000.0,0.0328,0.0386,64,0.0,0.0,,0.4217715,Q4 2018,HEALTH CARE,"","",14.53
Halozyme therapeutics inc,HALO,"",299969.0,4653000.0,0.0317,0.035,65,0.0,0.0,,0.2050229,Q4 2005,HEALTH CARE,"","",8.1
Nextcure inc,NXTC,"",150000.0,4628000.0,0.0315,0.0153,66,0.0,0.0,,No Data,Q2 2019,HEALTH CARE,"","",14.98
Inflarx nv,IFRX,"",1778415.0,4393000.0,0.0299,,67,1778415.0,,new,6.8505971,Q4 2017,HEALTH CARE,"","",2.47
Anaptysbio inc,ANAB,"",113086.0,3957000.0,0.0269,0.0434,68,0.0,0.0,,0.4180628,Q1 2017,HEALTH CARE,"","",71.42
Achillion pharmaceuticals inc,ACHN,"",1095359.0,3943000.0,0.0268,0.02,69,0.0,0.0,,0.7841356,Q1 2013,HEALTH CARE,"","",6.37
Galapagos nv adr,GLPG,"",25072.0,3827000.0,0.026,0.022,70,0.0,0.0,,0.0457351,Q2 2015,HEALTH CARE,"","",51.5
Bluebird bio inc,BLUE,"",61760.0,3673000.0,0.025,0.0346,71,0.0,0.0,,0.0723720,Q3 2013,HEALTH CARE,"","",41.25
Ngm biopharmaceuticals inc,NGM,"",250000.0,3463000.0,0.0236,0.0249,72,0.0,0.0,,0.3785584,Q2 2019,HEALTH CARE,"","",14.64
Mirum pharmaceuticals inc,MIRM,"",333333.0,3353000.0,0.0228,,73,333333.0,,new,No Data,Q3 2019,HEALTH CARE,"","",10.06
Acceleron pharma inc,XLRN,"",83900.0,3315000.0,0.0226,0.0234,74,0.0,0.0,,0.1592333,Q4 2013,HEALTH CARE,"","",37.72
Vyne therapeutics inc,VYNE,"",175000.0,3136000.0,0.0213,0.0285,75,0.0,0.0,,2.9227557,Q1 2018,HEALTH CARE,"","",37.58
Harpoon therapeutics inc,HARP,"",214285.0,2927000.0,0.0199,0.0189,76,0.0,0.0,,0.8724959,Q1 2019,HEALTH CARE,"","",9.47
Viking therapeutics inc,VKTX,"",425000.0,2924000.0,0.0199,0.024,77,0.0,0.0,,0.5885611,Q3 2018,HEALTH CARE,"","",17.42
Abeona therapeutics inc,ABEO,"",1288235.0,2911000.0,0.0198,0.0419,78,0.0,0.0,,2.6119931,Q3 2016,HEALTH CARE,"","",7.28
G1 therapeutics inc,GTHX,"",127236.0,2898000.0,0.0197,0.0265,79,0.0,0.0,,0.3391151,Q1 2018,HEALTH CARE,"","",37.05
Dova pharmaceuticals inc,DOVA,"",102205.0,2857000.0,0.0194,0.0095,80,2800.0,2.81676,addition,0.3548785,Q2 2019,HEALTH CARE,"","",14.4794
Bellicum pharmaceuticals inc,BLCM,"",267781.8,2812000.0,0.0191,0.0309,81,0.0,0.0,,5.7898768,Q4 2014,HEALTH CARE,"","",223.14
Y-mabs therapeutics inc,YMAB,"",102800.0,2679000.0,0.0182,0.016,82,0.0,0.0,,0.2971957,Q3 2018,HEALTH CARE,"","",26.56
Crinetics pharmaceuticals inc,CRNX,"",175000.0,2632000.0,0.0179,0.0226,83,42015.0,31.593789,addition,0.7231405,Q3 2018,HEALTH CARE,"","",25.3444
Cyclerion therapeutics inc,CYCN,"",202581.0,2455000.0,0.0167,0.0158,84,0.0,0.0,,0.7388074,Q2 2019,HEALTH CARE,"","",11.45
F-star therapeutics inc,FSTX,"",613144.0,2109000.0,0.0143,0.0154,85,0.0,0.0,,3.7250547,Q4 2016,HEALTH CARE,"","",10.97
Autolus therapeutics plc,AUTL,"",156773.0,1947000.0,0.0132,0.0172,86,0.0,0.0,,0.3904682,Q2 2018,HEALTH CARE,"","",26.79
Ideaya biosciences inc,IDYA,"",200000.0,1800000.0,0.0122,0.0135,87,0.0,0.0,,1.0266940,Q2 2019,HEALTH CARE,"","",9.96
Intellia therapeutics inc,NTLA,"",128538.0,1716000.0,0.0117,0.0143,88,0.0,0.0,,0.2629664,Q2 2016,HEALTH CARE,"","",21.2
Molecular templates inc,MTEM,"",254230.0,1675000.0,0.0114,0.0144,89,0.0,0.0,,0.6882241,Q3 2017,HEALTH CARE,"","",5.84
Forty seven inc,FTSV1,"",250000.0,1605000.0,0.0109,0.018,90,0.0,0.0,,0.5921364,Q2 2018,HEALTH CARE,"","",16.0
Foamix pharmaceuticals ltd,FOMX1,"",498189.0,1514000.0,0.0103,0.0081,91,0.0,0.0,,0.8167033,Q3 2014,HEALTH CARE,"","",7.55
Cytomx therapeutics inc,CTMX,"",194377.0,1435000.0,0.0098,0.0148,92,0.0,0.0,,0.4280489,Q1 2019,HEALTH CARE,"","",10.75
Chemocentryx  inc.,CCXI,"",207029.0,1404000.0,0.0096,0.0131,93,0.0,0.0,,0.3566391,Q1 2012,HEALTH CARE,"","",13.61
Fulgent genetics inc,FLGT,"",125000.0,1299000.0,0.0088,0.0057,94,0.0,0.0,,0.6760411,Q3 2016,HEALTH CARE,"","",9.22
Matinas biopharma holdings inc,MTNB,"",1984965.0,1252000.0,0.0085,,95,1984965.0,,new,1.2220433,Q3 2019,HEALTH CARE,"","",0.631
Leap therapeutics inc,LPTX,"",978454.0,1145000.0,0.0078,,96,978454.0,,new,4.0701082,Q3 2019,HEALTH CARE,"","",1.17
Arcus biosciences inc,RCUS,"",121534.0,1106000.0,0.0075,0.0066,97,0.0,0.0,,0.2650687,Q2 2018,HEALTH CARE,"","",12.24
Galmed pharmaceuticals ltd,GLMD,"",215594.0,1031000.0,0.007,0.0108,98,0.0,0.0,,1.0256613,Q2 2018,HEALTH CARE,"","",11.9
Adamas pharmaceuticals inc,ADMS,"",172630.0,883000.0,0.006,0.0073,99,0.0,0.0,,0.6216421,Q1 2016,HEALTH CARE,"","",14.46
Constellation pharmaceuticals inc,CNST,"",133333.0,861000.0,0.0059,0.0111,100,0.0,0.0,,0.5163943,Q3 2018,HEALTH CARE,"","",6.73
Sierra oncology inc,SRRA,"",50000.0,781000.0,0.0053,0.0076,101,0.0,0.0,,2.6777346,Q4 2018,HEALTH CARE,"","",52.8
Infinity pharmaceuticals inc,INFI,"",580400.0,598000.0,0.0041,0.0071,102,0.0,0.0,,1.0177100,Q3 2016,HEALTH CARE,"","",1.56
Affimed n.v.,AFMD,"",200000.0,588000.0,0.004,0.0039,103,0.0,0.0,,0.3205642,Q3 2014,HEALTH CARE,"","",6.3
Evofem biosciences inc,EVFM,"",102048.0,514000.0,0.0035,,104,102048.0,,new,0.2189871,Q3 2019,HEALTH CARE,"","",5.04
Sunesis pharmaceuticals inc,VIRX,"",55666.5,401000.0,0.0027,0.0028,105,0.0,0.0,,0.5000584,Q4 2014,HEALTH CARE,"","",750.99
Aquestive therapeutics inc,AQST,"",99600.0,317000.0,0.0022,0.0028,106,0.0,0.0,,No Data,Q3 2018,HEALTH CARE,"","",17.51
Dynavax technologies corp,DVAX,"",75000.0,268000.0,0.0018,0.002,107,0.0,0.0,,0.1151013,Q3 2015,HEALTH CARE,"","",24.54
Trillium therapeutics inc,TRIL,"",505262.0,155000.0,0.0011,0.0011,108,0.0,0.0,,No Data,Q3 2015,HEALTH CARE,"","",12.19
Qualigen therapeutics inc,QLGN,"",11199.96,87000.0,0.0006,0.002,109,0.0,0.0,,2.9692365,Q2 2015,HEALTH CARE,"","",2339.3
Aileron therapeutics inc,ALRN,"",0.0,0.0,,0.01,"",-2040000.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",0.72
Array biopharma inc,ARRY1,"",0.0,0.0,,0.8969,"",-2848567.0,-100.0,soldall,N/A,Q1 2012,HEALTH CARE,"","",10.68
Neoleukin therapeutics inc,NLTX,"",0.0,0.0,,0.1754,"",-10934154.0,-100.0,soldall,0.0000000,Q1 2014,HEALTH CARE,"","",13.35
