Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Igm biosciences inc,IGMS,"",3156102.0,92568000.0,0.4504,0.9114,20,0.0,0.0,,12.1246279,Q3 2019,HEALTH CARE,"","",17.97
Immunocore holdings plc,IMCR,"",2520730.0,86310000.0,0.4199,0.4103,21,0.0,0.0,,5.7569199,Q1 2021,HEALTH CARE,"","",42.57
Travere therapeutics inc,TVTX,"",2669054.0,82847000.0,0.4031,0.2172,22,629282.0,30.850605,addition,4.3593194,Q1 2021,MATERIALS,"","",25.9044
Entrada therapeutics inc,TRDA,"",4704419.0,80540000.0,0.3919,,23,4704419.0,,new,15.0720556,Q4 2021, ,"","",17.12
Heron therapeutics inc,HRTX,"",8131678.0,74242000.0,0.3612,0.3817,24,0.0,0.0,,7.9772855,Q1 2014,HEALTH CARE,"","",18.77
Amarin corp. adr,AMRN,"",21169805.0,71342000.0,0.3471,0.4895,25,-686227.0,-3.13976,reduction,5.3482619,Q1 2015,HEALTH CARE,"","",8.92
Nurix therapeutics  inc.,NRIX,"",2454082.0,71046000.0,0.3457,0.3229,26,0.0,0.0,,5.5008662,Q3 2020,HEALTH CARE,"","",33.87
Instil bio inc,TIL,"",3893700.0,66621000.0,0.3241,0.3056,27,0.0,0.0,,3.0200863,Q1 2021,HEALTH CARE,"","",25.08
Merus bv,MRUS,"",2037469.0,64792000.0,0.3152,0.1968,28,0.0,0.0,,5.2495902,Q2 2016,HEALTH CARE,"","",10.77
Horizon therapeutics plc,HZNP,"",599110.0,64560000.0,0.3141,0.2882,29,0.0,0.0,,0.2641334,Q1 2020,HEALTH CARE,"","",63.26
Immatics n.v.,4A3:FWB,"",4423731.0,59455000.0,0.2893,0.2525,30,0.0,0.0,,N/A,Q3 2020,HEALTH CARE,"","",
Chemocentryx  inc.,CCXI,"",1631266.0,59394000.0,0.289,0.0226,31,1330071.0,441.597968,addition,2.3337139,Q1 2012,HEALTH CARE,"","",32.8446
Insmed inc,INSM,"",2156001.0,58729000.0,0.2857,0.2607,32,0.0,0.0,,1.8213755,Q4 2012,HEALTH CARE,"","",21.13
Neurocrine biosciences inc.,NBIX,"",676975.0,57658000.0,0.2805,0.2851,33,0.0,0.0,,0.7136066,Q1 2014,HEALTH CARE,"","",65.88
Krystal biotech inc,KRYS,"",807735.0,56501000.0,0.2749,0.1393,34,200000.0,32.90908,addition,3.6319781,Q3 2017,HEALTH CARE,"","",38.8084
Verve therapeutics inc,VERV,"",1416530.0,52227000.0,0.2541,0.2924,35,0.0,0.0,,2.9406276,Q2 2021,HEALTH CARE,"","",4.7
Apellis pharmaceuticals inc note 3.500% 9/1,DEBT-APEL,PRN,31754000.0,47968000.0,0.2334,0.2515,36,-15000000.0,-32.082816,reduction,N/A,Q2 2021, ,"","",
Verastem inc,VSTM,"",21491630.0,44058000.0,0.2144,0.2907,37,0.0,0.0,,11.7965327,Q4 2020,HEALTH CARE,"","",2.64
Insmed inc note 0.750% 6/0,DEBT-INSM,PRN,40000000.0,43336000.0,0.2108,0.1925,38,0.0,0.0,,N/A,Q2 2021, ,"","",
Sarepta therapeutics inc,SRPT,PRN,29174000.0,42695000.0,0.2077,0.1896,39,0.0,0.0,,N/A,Q1 2021,HEALTH CARE,"","",
Rhythm pharmaceuticals inc,RYTM,"",3863239.0,38555000.0,0.1876,0.2216,40,0.0,0.0,,7.6852372,Q4 2017,HEALTH CARE,"","",26.09
Chinook therapeutics  inc.,KDNY,"",2334102.0,38069000.0,0.1852,0.1066,41,431033.0,22.649363,addition,5.1785277,Q4 2020,HEALTH CARE,"","",14.606
Ultragenyx pharmaceutical inc,RARE,"",444444.0,37373000.0,0.1818,0.176,42,0.0,0.0,,0.6520386,Q4 2020,HEALTH CARE,"","",138.43
Adaptimmune therapeutics plc adr,ADAP,"",9830877.0,36866000.0,0.1794,0.2232,43,0.0,0.0,,6.2936117,Q1 2020,HEALTH CARE,"","",5.77
Alkermes plc.,ALKS,"",1500000.0,34890000.0,0.1698,0.1663,44,271830.0,22.132929,addition,0.9276130,Q4 2015,HEALTH CARE,"","",21.5897
Kiniksa pharmaceuticals ltd,KNSA,"",2799577.0,32951000.0,0.1603,0.14,45,0.0,0.0,,8.2613228,Q2 2018,HEALTH CARE,"","",17.35
Design therapeutics inc,DSGN,"",1436636.0,30758000.0,0.1496,0.0927,46,0.0,0.0,,2.5809764,Q1 2021,HEALTH CARE,"","",29.9
Talis biomedical corp,TLIS,"",7624835.0,30576000.0,0.1488,0.2079,47,50000.0,0.66008,addition,29.0043226,Q1 2021,HEALTH CARE,"","",12.792
Forma therapeutics holdings  inc.,FMTX,"",2024876.0,28794000.0,0.1401,0.2062,48,0.0,0.0,,4.2714757,Q2 2020,HEALTH CARE,"","",45.04
Zymeworks inc,ZYME,"",1708472.0,28002000.0,0.1362,0.2179,49,0.0,0.0,,3.6698744,Q2 2018,HEALTH CARE,"","",14.76
Bluebird bio inc,BLUE,"",2499715.0,24972000.0,0.1215,0.2098,50,-1359844.96,-35.233161,reduction,3.5655578,Q3 2013,HEALTH CARE,"","",10.7
Aligos therapeutics  inc.,ALGS,"",2076400.0,24647000.0,0.1199,0.1414,51,0.0,0.0,,4.8731727,Q4 2020,HEALTH CARE,"","",24.92
Opthea ltd ads,OPT,"",3196191.0,24115000.0,0.1173,0.1188,52,-186606.0,-5.516323,reduction,7.2653237,Q4 2020,HEALTH CARE,"","",11.12
Crinetics pharmaceuticals inc,CRNX,"",827480.0,23509000.0,0.1144,0.0851,53,-93176.0,-10.12061,reduction,1.7420673,Q3 2018,HEALTH CARE,"","",18.21
Xenon pharmaceuticals inc,XENE,"",751639.0,23481000.0,0.1142,0.0504,54,0.0,0.0,,1.4569674,Q2 2020,HEALTH CARE,"","",13.0
Dbv technologies s.a. adr,DBVT,"",14614264.0,23383000.0,0.1138,0.3145,55,0.0,0.0,,13.2828721,Q4 2014,HEALTH CARE,"","",19.06
Axsome therapeutics inc,AXSM,"",610970.0,23082000.0,0.1123,0.078,56,71913.0,13.340519,addition,1.6209655,Q1 2019,HEALTH CARE,"","",30.951
Aerovate therapeutics inc,AVTE,"",1831789.0,21597000.0,0.1051,0.1522,57,179618.0,10.871635,addition,7.5041356,Q2 2021,HEALTH CARE,"","",21.522
2seventy bio inc,TSVT,"",833236.0,21356000.0,0.1039,,58,833236.0,,new,3.5655478,Q4 2021,HEALTH CARE,"","",25.63
Fulgent genetics inc,FLGT,"",201444.0,20263000.0,0.0986,0.1584,59,-199572.0,-49.766593,reduction,0.6752739,Q3 2016,HEALTH CARE,"","",12.09
Neoleukin therapeutics ord shs,NLTX,"",3821740.0,18421000.0,0.0896,0.1213,60,0.0,0.0,,N/A,Q3 2019, ,"","",
Otonomy inc,OTIC,"",7844692.0,16317000.0,0.0794,0.0649,61,150654.0,1.958062,addition,13.8399965,Q1 2021,HEALTH CARE,"","",2.5017
Aeglea biotherapeutics inc,AGLE,"",3410106.0,16198000.0,0.0788,0.1191,62,0.0,0.0,,6.9142516,Q2 2016,HEALTH CARE,"","",7.84
Bioatla  inc.,BCAB,"",825000.0,16195000.0,0.0788,0.1067,63,0.0,0.0,,2.3342149,Q4 2020,HEALTH CARE,"","",34.01
Surrozen  inc.,SRZN,"",2500000.0,16100000.0,0.0783,0.0777,64,0.0,0.0,,7.1372683,Q3 2021,HEALTH CARE,"","",7.08
Replimune group inc,REPL,"",593395.0,16081000.0,0.0782,0.02,65,439883.0,286.546329,addition,1.2654107,Q2 2020,HEALTH CARE,"","",26.0574
Dice therapeutics inc,DICE,"",588235.0,14888000.0,0.0724,0.0846,66,0.0,0.0,,1.5386169,Q3 2021, ,"","",32.75
Anaptysbio inc,ANAB,"",427179.0,14844000.0,0.0722,0.0509,67,0.0,0.0,,1.5452459,Q1 2017,HEALTH CARE,"","",31.2
Tricida inc note 3.500% 5/1,DEBT-TRIC,PRN,27500000.0,14828000.0,0.0721,0.1378,68,-47500000.0,-63.333333,reduction,N/A,Q2 2021, ,"","",
Affimed n.v.,AFMD,"",2653169.0,14645000.0,0.0713,0.0045,69,2488564.0,1511.839859,addition,2.6994007,Q3 2014,HEALTH CARE,"","",5.5684
Achilles therapeutics plc,ACHL,"",2591366.0,12983000.0,0.0632,0.0886,70,0.0,0.0,,6.3821264,Q1 2021,HEALTH CARE,"","",16.55
Centessa pharmaceuticals plc,CNTA,"",1127273.0,12693000.0,0.0618,0.0827,71,0.0,0.0,,1.2539060,Q2 2021,HEALTH CARE,"","",18.66
Tricida inc,TCDA,"",1285014.0,12285000.0,0.0598,0.0211,72,247582.0,23.864889,addition,2.5472264,Q2 2018,HEALTH CARE,"","",6.8231
Relmada therapeutics inc,RLMD,"",495113.0,11155000.0,0.0543,0.0231,73,294117.0,146.329778,addition,1.7857300,Q2 2021,HEALTH CARE,"","",24.9211
Sarepta therapeutics inc,SRPT,"",123456.0,11117000.0,0.0541,,74,123456.0,,new,0.1417781,Q4 2021,HEALTH CARE,"","",90.05
Atreca inc,BCEL,"",3532760.0,10704000.0,0.0521,0.0967,75,0.0,0.0,,11.6074934,Q2 2019,HEALTH CARE,"","",18.84
Athira pharma  inc.,ATHA,"",806367.0,10507000.0,0.0511,0.0332,76,0.0,0.0,,2.1588840,Q3 2020,HEALTH CARE,"","",18.46
Altimmune inc,ALT,"",1072038.0,9820000.0,0.0478,0.0532,77,0.0,0.0,,2.6977229,Q2 2020,HEALTH CARE,"","",11.87
Invitae corp note 2.000% 9/0,DEBT-INVI,PRN,10300000.0,9623000.0,0.0468,0.0552,78,0.0,0.0,,N/A,Q3 2020, ,"","",
Cyteir therapeutics inc,CYT,"",812640.0,9240000.0,0.045,0.0626,79,0.0,0.0,,2.2975581,Q2 2021,HEALTH CARE,"","",
Karuna therapeutics inc,KRTX,"",69966.0,9166000.0,0.0446,0.0376,80,0.0,0.0,,0.2361837,Q1 2020,HEALTH CARE,"","",91.25
Tango therapeutics inc,TNGX,"",750000.0,8205000.0,0.0399,0.0426,81,0.0,0.0,,0.8566883,Q3 2021,HEALTH CARE,"","",12.93
Fibrogen inc,FGEN,"",580150.0,8180000.0,0.0398,,82,580150.0,,new,0.6257689,Q4 2021,HEALTH CARE,"","",14.1
Edgewise therapeutics inc,EWTX,"",500000.0,7640000.0,0.0372,0.0364,83,0.0,0.0,,1.0142844,Q1 2021,HEALTH CARE,"","",32.5
Cymabay therapeutics inc,CBAY,"",2170464.0,7336000.0,0.0357,0.0348,84,0.0,0.0,,3.1435968,Q2 2020,HEALTH CARE,"","",5.48
Macrogenics inc,MGNX,"",442579.0,7103000.0,0.0346,0.0407,85,0.0,0.0,,0.7224836,Q4 2020,HEALTH CARE,"","",21.81
Iteos therapeutics  inc.,ITOS,"",150346.0,7000000.0,0.0341,0.0178,86,0.0,0.0,,0.4262246,Q3 2020,HEALTH CARE,"","",24.67
Novavax  inc,NVAX,"",48168.0,6891000.0,0.0335,0.099,87,-60588.0,-55.71003,reduction,0.0637075,Q2 2020,HEALTH CARE,"","",83.35
Allakos inc,ALLK,"",703050.0,6883000.0,0.0335,0.3269,88,0.0,0.0,,1.2944324,Q3 2019,HEALTH CARE,"","",62.02
Tscan therapeutics inc,TCRX,"",1425000.0,6413000.0,0.0312,0.0522,89,0.0,0.0,,7.6510470,Q3 2021,HEALTH CARE,"","",8.34
Reata pharmaceuticals inc,RETA,"",223976.0,5906000.0,0.0287,0.099,90,0.0,0.0,,0.7116544,Q4 2019,HEALTH CARE,"","",138.99
Revolution medicines  inc.,RVMD,"",222222.0,5593000.0,0.0272,0.0268,91,0.0,0.0,,0.3015751,Q1 2021,HEALTH CARE,"","",45.88
Harmony biosciences holdings  inc.,HRMY,"",123600.0,5270000.0,0.0256,0.0208,92,0.0,0.0,,0.2113850,Q3 2020,HEALTH CARE,"","",33.9
Ngm biopharmaceuticals inc,NGM,"",291801.0,5168000.0,0.0251,0.0269,93,0.0,0.0,,0.3773054,Q2 2019,HEALTH CARE,"","",23.8
Alector inc,ALEC,"",239228.0,4940000.0,0.024,0.024,94,0.0,0.0,,0.2943399,Q1 2020,HEALTH CARE,"","",24.13
Atyr pharma inc,LIFE,"",625000.0,4669000.0,0.0227,0.0249,95,0.0,0.0,,2.2489556,Q3 2021,HEALTH CARE,"","",9.08
Kura oncology inc,KURA,"",304158.0,4258000.0,0.0207,0.025,96,0.0,0.0,,0.4569972,Q3 2021,HEALTH CARE,"","",18.73
Denali therapeutics inc,DNLI,"",88738.0,3958000.0,0.0193,0.0197,97,0.0,0.0,,0.0726613,Q1 2020,HEALTH CARE,"","",17.51
Biomea fusion inc,BMEA,"",524617.0,3908000.0,0.019,0.0276,98,0.0,0.0,,1.8062348,Q2 2021,HEALTH CARE,"","",14.01
Tcr2 therapeutics inc,TCRR,"",753064.0,3509000.0,0.0171,0.0066,99,576603.0,326.759454,addition,1.9703172,Q3 2020,HEALTH CARE,"","",8.4818
Genetron holdings ltd ads,GTH,"",455306.0,2777000.0,0.0135,0.0277,100,0.0,0.0,,0.5123182,Q3 2020,HEALTH CARE,"","",13.55
Cabaletta bio  inc.,CABA,"",662063.0,2509000.0,0.0122,0.0354,101,0.0,0.0,,2.3368328,Q4 2019,HEALTH CARE,"","",13.9
Akero therapeutics inc,AKRO,"",118378.0,2504000.0,0.0122,0.0116,102,0.0,0.0,,0.3393057,Q3 2020,HEALTH CARE,"","",30.79
Vincerx pharma inc,VINC,"",241379.0,2460000.0,0.012,0.0171,103,0.0,0.0,,1.1482714,Q3 2021,HEALTH CARE,"","",16.17
Albireo pharma inc,ALBO,"",104521.0,2434000.0,0.0118,0.0565,104,-307945.0,-74.659487,reduction,0.5421598,Q2 2017,HEALTH CARE,"","",24.95
Syndax pharmaceuticals inc,SNDX,"",110729.0,2424000.0,0.0118,0.0093,105,0.0,0.0,,0.2241835,Q3 2021,HEALTH CARE,"","",19.11
Kezar life sciences inc,KZR,"",139676.0,2335000.0,0.0114,0.0053,106,0.0,0.0,,0.2842034,Q2 2020,HEALTH CARE,"","",5.18
Burning rock biotech ltd. ads,BNR,"",209131.0,1993000.0,0.0097,0.0164,107,0.0,0.0,,0.2397641,Q2 2020,HEALTH CARE,"","",27.01
Leap therapeutics inc,LPTX,"",559705.0,1813000.0,0.0088,0.0099,108,0.0,0.0,,0.6337351,Q3 2019,HEALTH CARE,"","",1.17
Hookipa pharma inc,HOOK,"",700481.0,1632000.0,0.0079,0.0181,109,0.0,0.0,,2.6798162,Q2 2019,HEALTH CARE,"","",6.73
Gamida cell ltd,GMDA,"",610626.0,1551000.0,0.0075,0.0105,110,0.0,0.0,,1.0349566,Q2 2020,HEALTH CARE,"","",6.83
Sera prognostics inc,SERA,"",201562.0,1385000.0,0.0067,0.0098,111,0.0,0.0,,0.6880698,Q3 2021,HEALTH CARE,"","",11.11
Neximmune inc,NEXI,"",294117.0,1356000.0,0.0066,0.0196,112,0.0,0.0,,1.2950280,Q1 2021,HEALTH CARE,"","",19.08
Artara therapeutics inc,TARA,"",199671.0,1348000.0,0.0066,0.0061,113,0.0,0.0,,1.7771073,Q1 2020,HEALTH CARE,"","",23.0
Oyster point pharma  inc.,OYST,"",61424.0,1122000.0,0.0055,0.0032,114,0.0,0.0,,0.2347666,Q2 2020,HEALTH CARE,"","",28.88
Logicbio therapeutics inc,LOGC,"",451478.0,1043000.0,0.0051,0.0091,115,0.0,0.0,,1.3699087,Q4 2020,HEALTH CARE,"","",7.63
Foghorn therapeutics inc.,FHTX,"",45027.0,1030000.0,0.005,,116,45027.0,,new,0.1213941,Q4 2021,HEALTH CARE,"","",22.87
Evofem biosciences inc,EVFM,"",2697110.0,1013000.0,0.0049,0.0087,117,0.0,0.0,,1.7377339,Q3 2019,HEALTH CARE,"","",2.13
Surrozen inc,SRZNW,"",833333.0,958000.0,0.0047,0.0042,118,0.0,0.0,,N/A,Q3 2021, ,"","",
Passage bio  inc.,PASG,"",117161.0,744000.0,0.0036,0.0051,119,0.0,0.0,,0.2165361,Q1 2020,HEALTH CARE,"","",15.75
Inozyme pharma  inc.,INZY,"",106999.0,730000.0,0.0036,0.0054,120,0.0,0.0,,0.4521451,Q3 2020,HEALTH CARE,"","",26.29
Bellicum pharmaceuticals inc,BLCM,"",249123.0,371000.0,0.0018,0.0032,121,0.0,0.0,,2.9665259,Q4 2014,HEALTH CARE,"","",2231.4
Biomarin pharmaceutical inc,BMRN,PRN,0.0,0.0,,0.0202,"",-4500000.0,-100.0,soldall,N/A,Q1 2006,HEALTH CARE,"","",
Mereo biopharma group plc,MREO,"",0.0,0.0,,0.0031,"",-292692.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",3.56
Acceleron pharma inc,XLRN,"",0.0,0.0,,0.017,"",-22430.0,-100.0,soldall,N/A,Q4 2013,HEALTH CARE,"","",89.87
Amryt pharma plc,AMYT,"",0.0,0.0,,0.0274,"",-518380.0,-100.0,soldall,0.0000000,Q3 2021,HEALTH CARE,"","",12.05
Mirum pharmaceuticals inc,MIRM,"",0.0,0.0,,0.0566,"",-647313.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,"","",12.58
Aurinia pharmaceuticals inc,AUPH,"",0.0,0.0,,0.0506,"",-520523.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,"","",20.26
